,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Philips Center,Amstelplein 2,Amsterdam,1096 BC,Netherlands,31 20 597 7777,https://www.philips.com,Medical Devices,Healthcare,"Koninklijke Philips N.V. operates as a health technology company in North America, the Greater China, and internationally. It operates through Diagnosis & Treatment Businesses, Connected Care Businesses, and Personal Health Businesses segments. The company provides diagnostic imaging solutions, includes magnetic resonance imaging, X-ray systems, and computed tomography (CT) systems and software comprising detector-based spectral CT solutions, as well as molecular and hybrid imaging solutions for nuclear medicine; echography solutions focused on diagnosis, treatment planning and guidance for cardiology, general imaging, obstetrics/gynecology, and point-of-care applications; integrated interventional systems, and interventional diagnostic and therapeutic devices to treat coronary artery and peripheral vascular disease; proprietary software to enable diagnostics and intervention; and enterprise diagnostic informatics products and services. It also offers acute patient management solutions; emergency care solutions; sleep and respiratory care solutions; and electronic medical record and care management solutions. In addition, the company provides power toothbrushes, brush heads, and interdental cleaning and teeth whitening products; infant feeding, baby monitors, and digital parental solutions; and grooming and beauty products and solutions. It has strategic partnership agreements with TriHealth, Prisma Health, and the University Health System of San Antonio to help the health system standardize patient monitoring, drive interoperability, and lay the foundation for enterprise-wide platform; and Oulu University Hospital to deliver advanced image-guided therapy solutions. The company was formerly known as Koninklijke Philips Electronics N.V. and changed its name to Koninklijke Philips N.V. in May 2013. Koninklijke Philips N.V. was founded in 1891 and is headquartered in Amsterdam, the Netherlands.",71519,"{'maxAge': 1, 'name': 'Mr. Roy  Jakobs', 'age': 48, 'title': 'Pres, CEO & Chairman of Management', 'yearBorn': 1974, 'fiscalYear': 2022, 'totalPay': 1364276, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,6,5,3,1693526400,1672444800,86400,2,21.42,21.35,21.33,21.51,21.42,21.35,21.33,21.51,1652313600,0.0,0.830705,12.981818,1514162,1514162,1001204,1538910,1538910,21.41,21.41,3100,1000,19708221440,11.75,23.3,1.072965,21.6212,18.7651,0.85,0.03968254,USD,26990221312,-0.110410005,753742833,920084992,2477938,1594650,1690761600,1693440000,0.0027,0.0,0.07321,3.23,13.179,1.625313,1672444800,1703980800,1688083200,-2035000064,-2.39,1.65,0.59,1:1,1593475200,1.469,68.33,NYQ,EQUITY,PHG,PHG,Koninklijke Philips N.V. NY Reg,Koninklijke Philips N.V.,322151400,America/New_York,EDT,-14400000,21.42,21.81,11.9,17.18,17.84,3.7,underperform,3,968000000,1.052,395000000,8216000000,0.599,1.2,18368000000,67.566,20.81,-0.0056,-0.15093,7194000000,46375000,766000000,0.07,0.41741002,0.0215,-0.015140001,EUR,
1,Philips Center,Amstelplein 2,Amsterdam,1096 BC,Netherlands,31 20 597 7777,https://www.philips.com,Medical Devices,Healthcare,"Koninklijke Philips N.V. operates as a health technology company in North America, the Greater China, and internationally. It operates through Diagnosis & Treatment Businesses, Connected Care Businesses, and Personal Health Businesses segments. The company provides diagnostic imaging solutions, includes magnetic resonance imaging, X-ray systems, and computed tomography (CT) systems and software comprising detector-based spectral CT solutions, as well as molecular and hybrid imaging solutions for nuclear medicine; echography solutions focused on diagnosis, treatment planning and guidance for cardiology, general imaging, obstetrics/gynecology, and point-of-care applications; integrated interventional systems, and interventional diagnostic and therapeutic devices to treat coronary artery and peripheral vascular disease; proprietary software to enable diagnostics and intervention; and enterprise diagnostic informatics products and services. It also offers acute patient management solutions; emergency care solutions; sleep and respiratory care solutions; and electronic medical record and care management solutions. In addition, the company provides power toothbrushes, brush heads, and interdental cleaning and teeth whitening products; infant feeding, baby monitors, and digital parental solutions; and grooming and beauty products and solutions. It has strategic partnership agreements with TriHealth, Prisma Health, and the University Health System of San Antonio to help the health system standardize patient monitoring, drive interoperability, and lay the foundation for enterprise-wide platform; and Oulu University Hospital to deliver advanced image-guided therapy solutions. The company was formerly known as Koninklijke Philips Electronics N.V. and changed its name to Koninklijke Philips N.V. in May 2013. Koninklijke Philips N.V. was founded in 1891 and is headquartered in Amsterdam, the Netherlands.",71519,"{'maxAge': 1, 'name': 'Dr. Paulus A. Stoffels M.D., Ph.D.', 'age': 60, 'title': 'Independent Vice Chairman of Supervisory Board & Sec.', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 188490, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,6,5,3,1693526400,1672444800,86400,2,21.42,21.35,21.33,21.51,21.42,21.35,21.33,21.51,1652313600,0.0,0.830705,12.981818,1514162,1514162,1001204,1538910,1538910,21.41,21.41,3100,1000,19708221440,11.75,23.3,1.072965,21.6212,18.7651,0.85,0.03968254,USD,26990221312,-0.110410005,753742833,920084992,2477938,1594650,1690761600,1693440000,0.0027,0.0,0.07321,3.23,13.179,1.625313,1672444800,1703980800,1688083200,-2035000064,-2.39,1.65,0.59,1:1,1593475200,1.469,68.33,NYQ,EQUITY,PHG,PHG,Koninklijke Philips N.V. NY Reg,Koninklijke Philips N.V.,322151400,America/New_York,EDT,-14400000,21.42,21.81,11.9,17.18,17.84,3.7,underperform,3,968000000,1.052,395000000,8216000000,0.599,1.2,18368000000,67.566,20.81,-0.0056,-0.15093,7194000000,46375000,766000000,0.07,0.41741002,0.0215,-0.015140001,EUR,
2,Philips Center,Amstelplein 2,Amsterdam,1096 BC,Netherlands,31 20 597 7777,https://www.philips.com,Medical Devices,Healthcare,"Koninklijke Philips N.V. operates as a health technology company in North America, the Greater China, and internationally. It operates through Diagnosis & Treatment Businesses, Connected Care Businesses, and Personal Health Businesses segments. The company provides diagnostic imaging solutions, includes magnetic resonance imaging, X-ray systems, and computed tomography (CT) systems and software comprising detector-based spectral CT solutions, as well as molecular and hybrid imaging solutions for nuclear medicine; echography solutions focused on diagnosis, treatment planning and guidance for cardiology, general imaging, obstetrics/gynecology, and point-of-care applications; integrated interventional systems, and interventional diagnostic and therapeutic devices to treat coronary artery and peripheral vascular disease; proprietary software to enable diagnostics and intervention; and enterprise diagnostic informatics products and services. It also offers acute patient management solutions; emergency care solutions; sleep and respiratory care solutions; and electronic medical record and care management solutions. In addition, the company provides power toothbrushes, brush heads, and interdental cleaning and teeth whitening products; infant feeding, baby monitors, and digital parental solutions; and grooming and beauty products and solutions. It has strategic partnership agreements with TriHealth, Prisma Health, and the University Health System of San Antonio to help the health system standardize patient monitoring, drive interoperability, and lay the foundation for enterprise-wide platform; and Oulu University Hospital to deliver advanced image-guided therapy solutions. The company was formerly known as Koninklijke Philips Electronics N.V. and changed its name to Koninklijke Philips N.V. in May 2013. Koninklijke Philips N.V. was founded in 1891 and is headquartered in Amsterdam, the Netherlands.",71519,"{'maxAge': 1, 'name': 'Mr. Abhijit  Bhattacharya', 'age': 61, 'title': 'Exec. VP, CFO & Member of the Board of Management', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 1204656, 'exercisedValue': 516173, 'unexercisedValue': 0}",1,1,6,5,3,1693526400,1672444800,86400,2,21.42,21.35,21.33,21.51,21.42,21.35,21.33,21.51,1652313600,0.0,0.830705,12.981818,1514162,1514162,1001204,1538910,1538910,21.41,21.41,3100,1000,19708221440,11.75,23.3,1.072965,21.6212,18.7651,0.85,0.03968254,USD,26990221312,-0.110410005,753742833,920084992,2477938,1594650,1690761600,1693440000,0.0027,0.0,0.07321,3.23,13.179,1.625313,1672444800,1703980800,1688083200,-2035000064,-2.39,1.65,0.59,1:1,1593475200,1.469,68.33,NYQ,EQUITY,PHG,PHG,Koninklijke Philips N.V. NY Reg,Koninklijke Philips N.V.,322151400,America/New_York,EDT,-14400000,21.42,21.81,11.9,17.18,17.84,3.7,underperform,3,968000000,1.052,395000000,8216000000,0.599,1.2,18368000000,67.566,20.81,-0.0056,-0.15093,7194000000,46375000,766000000,0.07,0.41741002,0.0215,-0.015140001,EUR,
3,Philips Center,Amstelplein 2,Amsterdam,1096 BC,Netherlands,31 20 597 7777,https://www.philips.com,Medical Devices,Healthcare,"Koninklijke Philips N.V. operates as a health technology company in North America, the Greater China, and internationally. It operates through Diagnosis & Treatment Businesses, Connected Care Businesses, and Personal Health Businesses segments. The company provides diagnostic imaging solutions, includes magnetic resonance imaging, X-ray systems, and computed tomography (CT) systems and software comprising detector-based spectral CT solutions, as well as molecular and hybrid imaging solutions for nuclear medicine; echography solutions focused on diagnosis, treatment planning and guidance for cardiology, general imaging, obstetrics/gynecology, and point-of-care applications; integrated interventional systems, and interventional diagnostic and therapeutic devices to treat coronary artery and peripheral vascular disease; proprietary software to enable diagnostics and intervention; and enterprise diagnostic informatics products and services. It also offers acute patient management solutions; emergency care solutions; sleep and respiratory care solutions; and electronic medical record and care management solutions. In addition, the company provides power toothbrushes, brush heads, and interdental cleaning and teeth whitening products; infant feeding, baby monitors, and digital parental solutions; and grooming and beauty products and solutions. It has strategic partnership agreements with TriHealth, Prisma Health, and the University Health System of San Antonio to help the health system standardize patient monitoring, drive interoperability, and lay the foundation for enterprise-wide platform; and Oulu University Hospital to deliver advanced image-guided therapy solutions. The company was formerly known as Koninklijke Philips Electronics N.V. and changed its name to Koninklijke Philips N.V. in May 2013. Koninklijke Philips N.V. was founded in 1891 and is headquartered in Amsterdam, the Netherlands.",71519,"{'maxAge': 1, 'name': 'Mr. Marnix J. van Ginneken', 'age': 49, 'title': 'Exec. VP, Chief ESG, Legal Officer & Member of the Board of Management', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 883972, 'exercisedValue': 260244, 'unexercisedValue': 0}",1,1,6,5,3,1693526400,1672444800,86400,2,21.42,21.35,21.33,21.51,21.42,21.35,21.33,21.51,1652313600,0.0,0.830705,12.981818,1514162,1514162,1001204,1538910,1538910,21.41,21.41,3100,1000,19708221440,11.75,23.3,1.072965,21.6212,18.7651,0.85,0.03968254,USD,26990221312,-0.110410005,753742833,920084992,2477938,1594650,1690761600,1693440000,0.0027,0.0,0.07321,3.23,13.179,1.625313,1672444800,1703980800,1688083200,-2035000064,-2.39,1.65,0.59,1:1,1593475200,1.469,68.33,NYQ,EQUITY,PHG,PHG,Koninklijke Philips N.V. NY Reg,Koninklijke Philips N.V.,322151400,America/New_York,EDT,-14400000,21.42,21.81,11.9,17.18,17.84,3.7,underperform,3,968000000,1.052,395000000,8216000000,0.599,1.2,18368000000,67.566,20.81,-0.0056,-0.15093,7194000000,46375000,766000000,0.07,0.41741002,0.0215,-0.015140001,EUR,
4,Philips Center,Amstelplein 2,Amsterdam,1096 BC,Netherlands,31 20 597 7777,https://www.philips.com,Medical Devices,Healthcare,"Koninklijke Philips N.V. operates as a health technology company in North America, the Greater China, and internationally. It operates through Diagnosis & Treatment Businesses, Connected Care Businesses, and Personal Health Businesses segments. The company provides diagnostic imaging solutions, includes magnetic resonance imaging, X-ray systems, and computed tomography (CT) systems and software comprising detector-based spectral CT solutions, as well as molecular and hybrid imaging solutions for nuclear medicine; echography solutions focused on diagnosis, treatment planning and guidance for cardiology, general imaging, obstetrics/gynecology, and point-of-care applications; integrated interventional systems, and interventional diagnostic and therapeutic devices to treat coronary artery and peripheral vascular disease; proprietary software to enable diagnostics and intervention; and enterprise diagnostic informatics products and services. It also offers acute patient management solutions; emergency care solutions; sleep and respiratory care solutions; and electronic medical record and care management solutions. In addition, the company provides power toothbrushes, brush heads, and interdental cleaning and teeth whitening products; infant feeding, baby monitors, and digital parental solutions; and grooming and beauty products and solutions. It has strategic partnership agreements with TriHealth, Prisma Health, and the University Health System of San Antonio to help the health system standardize patient monitoring, drive interoperability, and lay the foundation for enterprise-wide platform; and Oulu University Hospital to deliver advanced image-guided therapy solutions. The company was formerly known as Koninklijke Philips Electronics N.V. and changed its name to Koninklijke Philips N.V. in May 2013. Koninklijke Philips N.V. was founded in 1891 and is headquartered in Amsterdam, the Netherlands.",71519,"{'maxAge': 1, 'name': 'Mr. Willem  Appelo', 'age': 57, 'title': 'Exec. VP & COO', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,6,5,3,1693526400,1672444800,86400,2,21.42,21.35,21.33,21.51,21.42,21.35,21.33,21.51,1652313600,0.0,0.830705,12.981818,1514162,1514162,1001204,1538910,1538910,21.41,21.41,3100,1000,19708221440,11.75,23.3,1.072965,21.6212,18.7651,0.85,0.03968254,USD,26990221312,-0.110410005,753742833,920084992,2477938,1594650,1690761600,1693440000,0.0027,0.0,0.07321,3.23,13.179,1.625313,1672444800,1703980800,1688083200,-2035000064,-2.39,1.65,0.59,1:1,1593475200,1.469,68.33,NYQ,EQUITY,PHG,PHG,Koninklijke Philips N.V. NY Reg,Koninklijke Philips N.V.,322151400,America/New_York,EDT,-14400000,21.42,21.81,11.9,17.18,17.84,3.7,underperform,3,968000000,1.052,395000000,8216000000,0.599,1.2,18368000000,67.566,20.81,-0.0056,-0.15093,7194000000,46375000,766000000,0.07,0.41741002,0.0215,-0.015140001,EUR,
5,Philips Center,Amstelplein 2,Amsterdam,1096 BC,Netherlands,31 20 597 7777,https://www.philips.com,Medical Devices,Healthcare,"Koninklijke Philips N.V. operates as a health technology company in North America, the Greater China, and internationally. It operates through Diagnosis & Treatment Businesses, Connected Care Businesses, and Personal Health Businesses segments. The company provides diagnostic imaging solutions, includes magnetic resonance imaging, X-ray systems, and computed tomography (CT) systems and software comprising detector-based spectral CT solutions, as well as molecular and hybrid imaging solutions for nuclear medicine; echography solutions focused on diagnosis, treatment planning and guidance for cardiology, general imaging, obstetrics/gynecology, and point-of-care applications; integrated interventional systems, and interventional diagnostic and therapeutic devices to treat coronary artery and peripheral vascular disease; proprietary software to enable diagnostics and intervention; and enterprise diagnostic informatics products and services. It also offers acute patient management solutions; emergency care solutions; sleep and respiratory care solutions; and electronic medical record and care management solutions. In addition, the company provides power toothbrushes, brush heads, and interdental cleaning and teeth whitening products; infant feeding, baby monitors, and digital parental solutions; and grooming and beauty products and solutions. It has strategic partnership agreements with TriHealth, Prisma Health, and the University Health System of San Antonio to help the health system standardize patient monitoring, drive interoperability, and lay the foundation for enterprise-wide platform; and Oulu University Hospital to deliver advanced image-guided therapy solutions. The company was formerly known as Koninklijke Philips Electronics N.V. and changed its name to Koninklijke Philips N.V. in May 2013. Koninklijke Philips N.V. was founded in 1891 and is headquartered in Amsterdam, the Netherlands.",71519,"{'maxAge': 1, 'name': 'Mr. Leandro  Mazzoni', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,6,5,3,1693526400,1672444800,86400,2,21.42,21.35,21.33,21.51,21.42,21.35,21.33,21.51,1652313600,0.0,0.830705,12.981818,1514162,1514162,1001204,1538910,1538910,21.41,21.41,3100,1000,19708221440,11.75,23.3,1.072965,21.6212,18.7651,0.85,0.03968254,USD,26990221312,-0.110410005,753742833,920084992,2477938,1594650,1690761600,1693440000,0.0027,0.0,0.07321,3.23,13.179,1.625313,1672444800,1703980800,1688083200,-2035000064,-2.39,1.65,0.59,1:1,1593475200,1.469,68.33,NYQ,EQUITY,PHG,PHG,Koninklijke Philips N.V. NY Reg,Koninklijke Philips N.V.,322151400,America/New_York,EDT,-14400000,21.42,21.81,11.9,17.18,17.84,3.7,underperform,3,968000000,1.052,395000000,8216000000,0.599,1.2,18368000000,67.566,20.81,-0.0056,-0.15093,7194000000,46375000,766000000,0.07,0.41741002,0.0215,-0.015140001,EUR,
6,Philips Center,Amstelplein 2,Amsterdam,1096 BC,Netherlands,31 20 597 7777,https://www.philips.com,Medical Devices,Healthcare,"Koninklijke Philips N.V. operates as a health technology company in North America, the Greater China, and internationally. It operates through Diagnosis & Treatment Businesses, Connected Care Businesses, and Personal Health Businesses segments. The company provides diagnostic imaging solutions, includes magnetic resonance imaging, X-ray systems, and computed tomography (CT) systems and software comprising detector-based spectral CT solutions, as well as molecular and hybrid imaging solutions for nuclear medicine; echography solutions focused on diagnosis, treatment planning and guidance for cardiology, general imaging, obstetrics/gynecology, and point-of-care applications; integrated interventional systems, and interventional diagnostic and therapeutic devices to treat coronary artery and peripheral vascular disease; proprietary software to enable diagnostics and intervention; and enterprise diagnostic informatics products and services. It also offers acute patient management solutions; emergency care solutions; sleep and respiratory care solutions; and electronic medical record and care management solutions. In addition, the company provides power toothbrushes, brush heads, and interdental cleaning and teeth whitening products; infant feeding, baby monitors, and digital parental solutions; and grooming and beauty products and solutions. It has strategic partnership agreements with TriHealth, Prisma Health, and the University Health System of San Antonio to help the health system standardize patient monitoring, drive interoperability, and lay the foundation for enterprise-wide platform; and Oulu University Hospital to deliver advanced image-guided therapy solutions. The company was formerly known as Koninklijke Philips Electronics N.V. and changed its name to Koninklijke Philips N.V. in May 2013. Koninklijke Philips N.V. was founded in 1891 and is headquartered in Amsterdam, the Netherlands.",71519,"{'maxAge': 1, 'name': 'Ms. Daniela  Seabrook', 'age': 49, 'title': 'Exec. VP & Chief HR Officer', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,6,5,3,1693526400,1672444800,86400,2,21.42,21.35,21.33,21.51,21.42,21.35,21.33,21.51,1652313600,0.0,0.830705,12.981818,1514162,1514162,1001204,1538910,1538910,21.41,21.41,3100,1000,19708221440,11.75,23.3,1.072965,21.6212,18.7651,0.85,0.03968254,USD,26990221312,-0.110410005,753742833,920084992,2477938,1594650,1690761600,1693440000,0.0027,0.0,0.07321,3.23,13.179,1.625313,1672444800,1703980800,1688083200,-2035000064,-2.39,1.65,0.59,1:1,1593475200,1.469,68.33,NYQ,EQUITY,PHG,PHG,Koninklijke Philips N.V. NY Reg,Koninklijke Philips N.V.,322151400,America/New_York,EDT,-14400000,21.42,21.81,11.9,17.18,17.84,3.7,underperform,3,968000000,1.052,395000000,8216000000,0.599,1.2,18368000000,67.566,20.81,-0.0056,-0.15093,7194000000,46375000,766000000,0.07,0.41741002,0.0215,-0.015140001,EUR,
7,Philips Center,Amstelplein 2,Amsterdam,1096 BC,Netherlands,31 20 597 7777,https://www.philips.com,Medical Devices,Healthcare,"Koninklijke Philips N.V. operates as a health technology company in North America, the Greater China, and internationally. It operates through Diagnosis & Treatment Businesses, Connected Care Businesses, and Personal Health Businesses segments. The company provides diagnostic imaging solutions, includes magnetic resonance imaging, X-ray systems, and computed tomography (CT) systems and software comprising detector-based spectral CT solutions, as well as molecular and hybrid imaging solutions for nuclear medicine; echography solutions focused on diagnosis, treatment planning and guidance for cardiology, general imaging, obstetrics/gynecology, and point-of-care applications; integrated interventional systems, and interventional diagnostic and therapeutic devices to treat coronary artery and peripheral vascular disease; proprietary software to enable diagnostics and intervention; and enterprise diagnostic informatics products and services. It also offers acute patient management solutions; emergency care solutions; sleep and respiratory care solutions; and electronic medical record and care management solutions. In addition, the company provides power toothbrushes, brush heads, and interdental cleaning and teeth whitening products; infant feeding, baby monitors, and digital parental solutions; and grooming and beauty products and solutions. It has strategic partnership agreements with TriHealth, Prisma Health, and the University Health System of San Antonio to help the health system standardize patient monitoring, drive interoperability, and lay the foundation for enterprise-wide platform; and Oulu University Hospital to deliver advanced image-guided therapy solutions. The company was formerly known as Koninklijke Philips Electronics N.V. and changed its name to Koninklijke Philips N.V. in May 2013. Koninklijke Philips N.V. was founded in 1891 and is headquartered in Amsterdam, the Netherlands.",71519,"{'maxAge': 1, 'name': 'Mr. Sean  Carney', 'title': 'Chief Design Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,6,5,3,1693526400,1672444800,86400,2,21.42,21.35,21.33,21.51,21.42,21.35,21.33,21.51,1652313600,0.0,0.830705,12.981818,1514162,1514162,1001204,1538910,1538910,21.41,21.41,3100,1000,19708221440,11.75,23.3,1.072965,21.6212,18.7651,0.85,0.03968254,USD,26990221312,-0.110410005,753742833,920084992,2477938,1594650,1690761600,1693440000,0.0027,0.0,0.07321,3.23,13.179,1.625313,1672444800,1703980800,1688083200,-2035000064,-2.39,1.65,0.59,1:1,1593475200,1.469,68.33,NYQ,EQUITY,PHG,PHG,Koninklijke Philips N.V. NY Reg,Koninklijke Philips N.V.,322151400,America/New_York,EDT,-14400000,21.42,21.81,11.9,17.18,17.84,3.7,underperform,3,968000000,1.052,395000000,8216000000,0.599,1.2,18368000000,67.566,20.81,-0.0056,-0.15093,7194000000,46375000,766000000,0.07,0.41741002,0.0215,-0.015140001,EUR,
8,Philips Center,Amstelplein 2,Amsterdam,1096 BC,Netherlands,31 20 597 7777,https://www.philips.com,Medical Devices,Healthcare,"Koninklijke Philips N.V. operates as a health technology company in North America, the Greater China, and internationally. It operates through Diagnosis & Treatment Businesses, Connected Care Businesses, and Personal Health Businesses segments. The company provides diagnostic imaging solutions, includes magnetic resonance imaging, X-ray systems, and computed tomography (CT) systems and software comprising detector-based spectral CT solutions, as well as molecular and hybrid imaging solutions for nuclear medicine; echography solutions focused on diagnosis, treatment planning and guidance for cardiology, general imaging, obstetrics/gynecology, and point-of-care applications; integrated interventional systems, and interventional diagnostic and therapeutic devices to treat coronary artery and peripheral vascular disease; proprietary software to enable diagnostics and intervention; and enterprise diagnostic informatics products and services. It also offers acute patient management solutions; emergency care solutions; sleep and respiratory care solutions; and electronic medical record and care management solutions. In addition, the company provides power toothbrushes, brush heads, and interdental cleaning and teeth whitening products; infant feeding, baby monitors, and digital parental solutions; and grooming and beauty products and solutions. It has strategic partnership agreements with TriHealth, Prisma Health, and the University Health System of San Antonio to help the health system standardize patient monitoring, drive interoperability, and lay the foundation for enterprise-wide platform; and Oulu University Hospital to deliver advanced image-guided therapy solutions. The company was formerly known as Koninklijke Philips Electronics N.V. and changed its name to Koninklijke Philips N.V. in May 2013. Koninklijke Philips N.V. was founded in 1891 and is headquartered in Amsterdam, the Netherlands.",71519,"{'maxAge': 1, 'name': 'Mr. Andy  Ho', 'age': 61, 'title': 'Exec. VP & Chief Market Leader of Philips Greater China', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,6,5,3,1693526400,1672444800,86400,2,21.42,21.35,21.33,21.51,21.42,21.35,21.33,21.51,1652313600,0.0,0.830705,12.981818,1514162,1514162,1001204,1538910,1538910,21.41,21.41,3100,1000,19708221440,11.75,23.3,1.072965,21.6212,18.7651,0.85,0.03968254,USD,26990221312,-0.110410005,753742833,920084992,2477938,1594650,1690761600,1693440000,0.0027,0.0,0.07321,3.23,13.179,1.625313,1672444800,1703980800,1688083200,-2035000064,-2.39,1.65,0.59,1:1,1593475200,1.469,68.33,NYQ,EQUITY,PHG,PHG,Koninklijke Philips N.V. NY Reg,Koninklijke Philips N.V.,322151400,America/New_York,EDT,-14400000,21.42,21.81,11.9,17.18,17.84,3.7,underperform,3,968000000,1.052,395000000,8216000000,0.599,1.2,18368000000,67.566,20.81,-0.0056,-0.15093,7194000000,46375000,766000000,0.07,0.41741002,0.0215,-0.015140001,EUR,
9,Philips Center,Amstelplein 2,Amsterdam,1096 BC,Netherlands,31 20 597 7777,https://www.philips.com,Medical Devices,Healthcare,"Koninklijke Philips N.V. operates as a health technology company in North America, the Greater China, and internationally. It operates through Diagnosis & Treatment Businesses, Connected Care Businesses, and Personal Health Businesses segments. The company provides diagnostic imaging solutions, includes magnetic resonance imaging, X-ray systems, and computed tomography (CT) systems and software comprising detector-based spectral CT solutions, as well as molecular and hybrid imaging solutions for nuclear medicine; echography solutions focused on diagnosis, treatment planning and guidance for cardiology, general imaging, obstetrics/gynecology, and point-of-care applications; integrated interventional systems, and interventional diagnostic and therapeutic devices to treat coronary artery and peripheral vascular disease; proprietary software to enable diagnostics and intervention; and enterprise diagnostic informatics products and services. It also offers acute patient management solutions; emergency care solutions; sleep and respiratory care solutions; and electronic medical record and care management solutions. In addition, the company provides power toothbrushes, brush heads, and interdental cleaning and teeth whitening products; infant feeding, baby monitors, and digital parental solutions; and grooming and beauty products and solutions. It has strategic partnership agreements with TriHealth, Prisma Health, and the University Health System of San Antonio to help the health system standardize patient monitoring, drive interoperability, and lay the foundation for enterprise-wide platform; and Oulu University Hospital to deliver advanced image-guided therapy solutions. The company was formerly known as Koninklijke Philips Electronics N.V. and changed its name to Koninklijke Philips N.V. in May 2013. Koninklijke Philips N.V. was founded in 1891 and is headquartered in Amsterdam, the Netherlands.",71519,"{'maxAge': 1, 'name': 'Jan  Kimpen', 'age': 64, 'title': 'Chief Medical Officer', 'yearBorn': 1958, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,6,5,3,1693526400,1672444800,86400,2,21.42,21.35,21.33,21.51,21.42,21.35,21.33,21.51,1652313600,0.0,0.830705,12.981818,1514162,1514162,1001204,1538910,1538910,21.41,21.41,3100,1000,19708221440,11.75,23.3,1.072965,21.6212,18.7651,0.85,0.03968254,USD,26990221312,-0.110410005,753742833,920084992,2477938,1594650,1690761600,1693440000,0.0027,0.0,0.07321,3.23,13.179,1.625313,1672444800,1703980800,1688083200,-2035000064,-2.39,1.65,0.59,1:1,1593475200,1.469,68.33,NYQ,EQUITY,PHG,PHG,Koninklijke Philips N.V. NY Reg,Koninklijke Philips N.V.,322151400,America/New_York,EDT,-14400000,21.42,21.81,11.9,17.18,17.84,3.7,underperform,3,968000000,1.052,395000000,8216000000,0.599,1.2,18368000000,67.566,20.81,-0.0056,-0.15093,7194000000,46375000,766000000,0.07,0.41741002,0.0215,-0.015140001,EUR,
