,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,10353 Richmond Avenue,Houston,TX,77042-4103,United States,346 223 3000,https://www.nov.com,Oil & Gas Equipment & Services,Energy,"NOV Inc. designs, constructs, manufactures, and sells systems, components, and products for oil and gas drilling and production, and industrial and renewable energy sectors worldwide. The company operates through three segments: Wellbore Technologies, Completion & Production Solutions, and Rig Technologies. It provides solids control and waste management equipment and services; portable power generation products; drill and wired pipes; drilling optimization and automation services; tubular inspection, repair, and coating services; instrumentation; measuring and monitoring services; downhole and fishing tools; steerable technologies; and drill bits. The company also offers equipment and technologies for hydraulic fracture stimulation, including downhole multistage fracturing tools, pressure pumping trucks, blenders, sanders, hydration and injection units, flowline, and manifolds; coiled tubing units, and wireline units and tools; connections and liner hangers; onshore production consists of composite pipe, surface transfer and progressive cavity pumps, and artificial lift systems; and offshore production, such as floating production systems and subsea production technologies, as well as manufactures industrial pumps and mixers. In addition, it provides substructures, derricks, and masts; cranes; jacking systems; pipe lifting, racking, rotating, and assembly systems; mud pumps; pressure control equipment; drives and generators; rig instrumentation and control systems; mooring, anchor, and deck handling machinery; equipment components for offshore wind construction vessels; and pipelay and construction systems. Further, the company offers spare parts, repair, and rentals as well as comprehensive remote equipment monitoring, technical support, field service, and customer training. The company was formerly known as National Oilwell Varco, Inc. and changed its name to NOV Inc. in January 2021. NOV Inc. was founded in 1862 and is based in Houston, Texas.",32307,"{'maxAge': 1, 'name': 'Mr. Clay C. Williams', 'age': 59, 'title': 'Chairman, Pres & CEO', 'yearBorn': 1963, 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,3,3,4,1693526400,1672444800,86400,2,20.85,20.71,20.57,21.06,20.85,20.71,20.57,21.06,0.2,0.0095999995,1694649600,0.19049999,1.919778,19.933334,11.892046,9121623,9121623,4108506,4714880,4714880,20.93,20.92,1000,3100,8241752576,14.05,24.83,1.0280344,19.9252,19.34905,0.2,0.009592326,USD,10099748864,0.052010003,367799350,393776992,16091732,15337770,1690761600,1693440000,0.040900003,0.00684,0.9473,4.83,0.045700002,13.8,1.5166667,1672444800,1703980800,1688083200,1.246,417000000,1.05,1.76,0.39,1109:1000,1401667200,1.26,10.813,NYQ,EQUITY,NOV,NOV,NOV Inc.,NOV Inc.,846599400,America/New_York,EDT,-14400000,20.93,30.0,18.0,24.87,26.0,2.2,buy,23,592000000,1.503,934000000,2387000064,1.336,2.352,8016999936,43.424,20.478,0.03785,0.07947,1410000000,-469000000,-226000000,1.204,0.212,0.2138,0.1165,0.07609,USD,0.2903
1,10353 Richmond Avenue,Houston,TX,77042-4103,United States,346 223 3000,https://www.nov.com,Oil & Gas Equipment & Services,Energy,"NOV Inc. designs, constructs, manufactures, and sells systems, components, and products for oil and gas drilling and production, and industrial and renewable energy sectors worldwide. The company operates through three segments: Wellbore Technologies, Completion & Production Solutions, and Rig Technologies. It provides solids control and waste management equipment and services; portable power generation products; drill and wired pipes; drilling optimization and automation services; tubular inspection, repair, and coating services; instrumentation; measuring and monitoring services; downhole and fishing tools; steerable technologies; and drill bits. The company also offers equipment and technologies for hydraulic fracture stimulation, including downhole multistage fracturing tools, pressure pumping trucks, blenders, sanders, hydration and injection units, flowline, and manifolds; coiled tubing units, and wireline units and tools; connections and liner hangers; onshore production consists of composite pipe, surface transfer and progressive cavity pumps, and artificial lift systems; and offshore production, such as floating production systems and subsea production technologies, as well as manufactures industrial pumps and mixers. In addition, it provides substructures, derricks, and masts; cranes; jacking systems; pipe lifting, racking, rotating, and assembly systems; mud pumps; pressure control equipment; drives and generators; rig instrumentation and control systems; mooring, anchor, and deck handling machinery; equipment components for offshore wind construction vessels; and pipelay and construction systems. Further, the company offers spare parts, repair, and rentals as well as comprehensive remote equipment monitoring, technical support, field service, and customer training. The company was formerly known as National Oilwell Varco, Inc. and changed its name to NOV Inc. in January 2021. NOV Inc. was founded in 1862 and is based in Houston, Texas.",32307,"{'maxAge': 1, 'name': 'Mr. Jose A. Bayardo', 'age': 50, 'title': 'Sr. VP & CFO', 'yearBorn': 1972, 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,3,3,4,1693526400,1672444800,86400,2,20.85,20.71,20.57,21.06,20.85,20.71,20.57,21.06,0.2,0.0095999995,1694649600,0.19049999,1.919778,19.933334,11.892046,9121623,9121623,4108506,4714880,4714880,20.93,20.92,1000,3100,8241752576,14.05,24.83,1.0280344,19.9252,19.34905,0.2,0.009592326,USD,10099748864,0.052010003,367799350,393776992,16091732,15337770,1690761600,1693440000,0.040900003,0.00684,0.9473,4.83,0.045700002,13.8,1.5166667,1672444800,1703980800,1688083200,1.246,417000000,1.05,1.76,0.39,1109:1000,1401667200,1.26,10.813,NYQ,EQUITY,NOV,NOV,NOV Inc.,NOV Inc.,846599400,America/New_York,EDT,-14400000,20.93,30.0,18.0,24.87,26.0,2.2,buy,23,592000000,1.503,934000000,2387000064,1.336,2.352,8016999936,43.424,20.478,0.03785,0.07947,1410000000,-469000000,-226000000,1.204,0.212,0.2138,0.1165,0.07609,USD,0.2903
2,10353 Richmond Avenue,Houston,TX,77042-4103,United States,346 223 3000,https://www.nov.com,Oil & Gas Equipment & Services,Energy,"NOV Inc. designs, constructs, manufactures, and sells systems, components, and products for oil and gas drilling and production, and industrial and renewable energy sectors worldwide. The company operates through three segments: Wellbore Technologies, Completion & Production Solutions, and Rig Technologies. It provides solids control and waste management equipment and services; portable power generation products; drill and wired pipes; drilling optimization and automation services; tubular inspection, repair, and coating services; instrumentation; measuring and monitoring services; downhole and fishing tools; steerable technologies; and drill bits. The company also offers equipment and technologies for hydraulic fracture stimulation, including downhole multistage fracturing tools, pressure pumping trucks, blenders, sanders, hydration and injection units, flowline, and manifolds; coiled tubing units, and wireline units and tools; connections and liner hangers; onshore production consists of composite pipe, surface transfer and progressive cavity pumps, and artificial lift systems; and offshore production, such as floating production systems and subsea production technologies, as well as manufactures industrial pumps and mixers. In addition, it provides substructures, derricks, and masts; cranes; jacking systems; pipe lifting, racking, rotating, and assembly systems; mud pumps; pressure control equipment; drives and generators; rig instrumentation and control systems; mooring, anchor, and deck handling machinery; equipment components for offshore wind construction vessels; and pipelay and construction systems. Further, the company offers spare parts, repair, and rentals as well as comprehensive remote equipment monitoring, technical support, field service, and customer training. The company was formerly known as National Oilwell Varco, Inc. and changed its name to NOV Inc. in January 2021. NOV Inc. was founded in 1862 and is based in Houston, Texas.",32307,"{'maxAge': 1, 'name': 'Mr. Kirk M. Shelton', 'age': 64, 'title': 'Pres of Completion & Production Solutions', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 1395369, 'exercisedValue': 0, 'unexercisedValue': 189234}",6,5,3,3,4,1693526400,1672444800,86400,2,20.85,20.71,20.57,21.06,20.85,20.71,20.57,21.06,0.2,0.0095999995,1694649600,0.19049999,1.919778,19.933334,11.892046,9121623,9121623,4108506,4714880,4714880,20.93,20.92,1000,3100,8241752576,14.05,24.83,1.0280344,19.9252,19.34905,0.2,0.009592326,USD,10099748864,0.052010003,367799350,393776992,16091732,15337770,1690761600,1693440000,0.040900003,0.00684,0.9473,4.83,0.045700002,13.8,1.5166667,1672444800,1703980800,1688083200,1.246,417000000,1.05,1.76,0.39,1109:1000,1401667200,1.26,10.813,NYQ,EQUITY,NOV,NOV,NOV Inc.,NOV Inc.,846599400,America/New_York,EDT,-14400000,20.93,30.0,18.0,24.87,26.0,2.2,buy,23,592000000,1.503,934000000,2387000064,1.336,2.352,8016999936,43.424,20.478,0.03785,0.07947,1410000000,-469000000,-226000000,1.204,0.212,0.2138,0.1165,0.07609,USD,0.2903
3,10353 Richmond Avenue,Houston,TX,77042-4103,United States,346 223 3000,https://www.nov.com,Oil & Gas Equipment & Services,Energy,"NOV Inc. designs, constructs, manufactures, and sells systems, components, and products for oil and gas drilling and production, and industrial and renewable energy sectors worldwide. The company operates through three segments: Wellbore Technologies, Completion & Production Solutions, and Rig Technologies. It provides solids control and waste management equipment and services; portable power generation products; drill and wired pipes; drilling optimization and automation services; tubular inspection, repair, and coating services; instrumentation; measuring and monitoring services; downhole and fishing tools; steerable technologies; and drill bits. The company also offers equipment and technologies for hydraulic fracture stimulation, including downhole multistage fracturing tools, pressure pumping trucks, blenders, sanders, hydration and injection units, flowline, and manifolds; coiled tubing units, and wireline units and tools; connections and liner hangers; onshore production consists of composite pipe, surface transfer and progressive cavity pumps, and artificial lift systems; and offshore production, such as floating production systems and subsea production technologies, as well as manufactures industrial pumps and mixers. In addition, it provides substructures, derricks, and masts; cranes; jacking systems; pipe lifting, racking, rotating, and assembly systems; mud pumps; pressure control equipment; drives and generators; rig instrumentation and control systems; mooring, anchor, and deck handling machinery; equipment components for offshore wind construction vessels; and pipelay and construction systems. Further, the company offers spare parts, repair, and rentals as well as comprehensive remote equipment monitoring, technical support, field service, and customer training. The company was formerly known as National Oilwell Varco, Inc. and changed its name to NOV Inc. in January 2021. NOV Inc. was founded in 1862 and is based in Houston, Texas.",32307,"{'maxAge': 1, 'name': 'Mr. Joseph W. Rovig', 'age': 61, 'title': 'Pres of Rig Technologies', 'yearBorn': 1961, 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,3,3,4,1693526400,1672444800,86400,2,20.85,20.71,20.57,21.06,20.85,20.71,20.57,21.06,0.2,0.0095999995,1694649600,0.19049999,1.919778,19.933334,11.892046,9121623,9121623,4108506,4714880,4714880,20.93,20.92,1000,3100,8241752576,14.05,24.83,1.0280344,19.9252,19.34905,0.2,0.009592326,USD,10099748864,0.052010003,367799350,393776992,16091732,15337770,1690761600,1693440000,0.040900003,0.00684,0.9473,4.83,0.045700002,13.8,1.5166667,1672444800,1703980800,1688083200,1.246,417000000,1.05,1.76,0.39,1109:1000,1401667200,1.26,10.813,NYQ,EQUITY,NOV,NOV,NOV Inc.,NOV Inc.,846599400,America/New_York,EDT,-14400000,20.93,30.0,18.0,24.87,26.0,2.2,buy,23,592000000,1.503,934000000,2387000064,1.336,2.352,8016999936,43.424,20.478,0.03785,0.07947,1410000000,-469000000,-226000000,1.204,0.212,0.2138,0.1165,0.07609,USD,0.2903
4,10353 Richmond Avenue,Houston,TX,77042-4103,United States,346 223 3000,https://www.nov.com,Oil & Gas Equipment & Services,Energy,"NOV Inc. designs, constructs, manufactures, and sells systems, components, and products for oil and gas drilling and production, and industrial and renewable energy sectors worldwide. The company operates through three segments: Wellbore Technologies, Completion & Production Solutions, and Rig Technologies. It provides solids control and waste management equipment and services; portable power generation products; drill and wired pipes; drilling optimization and automation services; tubular inspection, repair, and coating services; instrumentation; measuring and monitoring services; downhole and fishing tools; steerable technologies; and drill bits. The company also offers equipment and technologies for hydraulic fracture stimulation, including downhole multistage fracturing tools, pressure pumping trucks, blenders, sanders, hydration and injection units, flowline, and manifolds; coiled tubing units, and wireline units and tools; connections and liner hangers; onshore production consists of composite pipe, surface transfer and progressive cavity pumps, and artificial lift systems; and offshore production, such as floating production systems and subsea production technologies, as well as manufactures industrial pumps and mixers. In addition, it provides substructures, derricks, and masts; cranes; jacking systems; pipe lifting, racking, rotating, and assembly systems; mud pumps; pressure control equipment; drives and generators; rig instrumentation and control systems; mooring, anchor, and deck handling machinery; equipment components for offshore wind construction vessels; and pipelay and construction systems. Further, the company offers spare parts, repair, and rentals as well as comprehensive remote equipment monitoring, technical support, field service, and customer training. The company was formerly known as National Oilwell Varco, Inc. and changed its name to NOV Inc. in January 2021. NOV Inc. was founded in 1862 and is based in Houston, Texas.",32307,"{'maxAge': 1, 'name': 'Mr. Isaac H. Joseph', 'age': 65, 'title': 'Pres of Wellbore Technologies', 'yearBorn': 1957, 'fiscalYear': 2022, 'totalPay': 1484637, 'exercisedValue': 0, 'unexercisedValue': 189234}",6,5,3,3,4,1693526400,1672444800,86400,2,20.85,20.71,20.57,21.06,20.85,20.71,20.57,21.06,0.2,0.0095999995,1694649600,0.19049999,1.919778,19.933334,11.892046,9121623,9121623,4108506,4714880,4714880,20.93,20.92,1000,3100,8241752576,14.05,24.83,1.0280344,19.9252,19.34905,0.2,0.009592326,USD,10099748864,0.052010003,367799350,393776992,16091732,15337770,1690761600,1693440000,0.040900003,0.00684,0.9473,4.83,0.045700002,13.8,1.5166667,1672444800,1703980800,1688083200,1.246,417000000,1.05,1.76,0.39,1109:1000,1401667200,1.26,10.813,NYQ,EQUITY,NOV,NOV,NOV Inc.,NOV Inc.,846599400,America/New_York,EDT,-14400000,20.93,30.0,18.0,24.87,26.0,2.2,buy,23,592000000,1.503,934000000,2387000064,1.336,2.352,8016999936,43.424,20.478,0.03785,0.07947,1410000000,-469000000,-226000000,1.204,0.212,0.2138,0.1165,0.07609,USD,0.2903
5,10353 Richmond Avenue,Houston,TX,77042-4103,United States,346 223 3000,https://www.nov.com,Oil & Gas Equipment & Services,Energy,"NOV Inc. designs, constructs, manufactures, and sells systems, components, and products for oil and gas drilling and production, and industrial and renewable energy sectors worldwide. The company operates through three segments: Wellbore Technologies, Completion & Production Solutions, and Rig Technologies. It provides solids control and waste management equipment and services; portable power generation products; drill and wired pipes; drilling optimization and automation services; tubular inspection, repair, and coating services; instrumentation; measuring and monitoring services; downhole and fishing tools; steerable technologies; and drill bits. The company also offers equipment and technologies for hydraulic fracture stimulation, including downhole multistage fracturing tools, pressure pumping trucks, blenders, sanders, hydration and injection units, flowline, and manifolds; coiled tubing units, and wireline units and tools; connections and liner hangers; onshore production consists of composite pipe, surface transfer and progressive cavity pumps, and artificial lift systems; and offshore production, such as floating production systems and subsea production technologies, as well as manufactures industrial pumps and mixers. In addition, it provides substructures, derricks, and masts; cranes; jacking systems; pipe lifting, racking, rotating, and assembly systems; mud pumps; pressure control equipment; drives and generators; rig instrumentation and control systems; mooring, anchor, and deck handling machinery; equipment components for offshore wind construction vessels; and pipelay and construction systems. Further, the company offers spare parts, repair, and rentals as well as comprehensive remote equipment monitoring, technical support, field service, and customer training. The company was formerly known as National Oilwell Varco, Inc. and changed its name to NOV Inc. in January 2021. NOV Inc. was founded in 1862 and is based in Houston, Texas.",32307,"{'maxAge': 1, 'name': 'Ms. Christy H. Novak', 'age': 49, 'title': 'VP, Corp. Controller & Chief Accounting Officer', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,3,3,4,1693526400,1672444800,86400,2,20.85,20.71,20.57,21.06,20.85,20.71,20.57,21.06,0.2,0.0095999995,1694649600,0.19049999,1.919778,19.933334,11.892046,9121623,9121623,4108506,4714880,4714880,20.93,20.92,1000,3100,8241752576,14.05,24.83,1.0280344,19.9252,19.34905,0.2,0.009592326,USD,10099748864,0.052010003,367799350,393776992,16091732,15337770,1690761600,1693440000,0.040900003,0.00684,0.9473,4.83,0.045700002,13.8,1.5166667,1672444800,1703980800,1688083200,1.246,417000000,1.05,1.76,0.39,1109:1000,1401667200,1.26,10.813,NYQ,EQUITY,NOV,NOV,NOV Inc.,NOV Inc.,846599400,America/New_York,EDT,-14400000,20.93,30.0,18.0,24.87,26.0,2.2,buy,23,592000000,1.503,934000000,2387000064,1.336,2.352,8016999936,43.424,20.478,0.03785,0.07947,1410000000,-469000000,-226000000,1.204,0.212,0.2138,0.1165,0.07609,USD,0.2903
6,10353 Richmond Avenue,Houston,TX,77042-4103,United States,346 223 3000,https://www.nov.com,Oil & Gas Equipment & Services,Energy,"NOV Inc. designs, constructs, manufactures, and sells systems, components, and products for oil and gas drilling and production, and industrial and renewable energy sectors worldwide. The company operates through three segments: Wellbore Technologies, Completion & Production Solutions, and Rig Technologies. It provides solids control and waste management equipment and services; portable power generation products; drill and wired pipes; drilling optimization and automation services; tubular inspection, repair, and coating services; instrumentation; measuring and monitoring services; downhole and fishing tools; steerable technologies; and drill bits. The company also offers equipment and technologies for hydraulic fracture stimulation, including downhole multistage fracturing tools, pressure pumping trucks, blenders, sanders, hydration and injection units, flowline, and manifolds; coiled tubing units, and wireline units and tools; connections and liner hangers; onshore production consists of composite pipe, surface transfer and progressive cavity pumps, and artificial lift systems; and offshore production, such as floating production systems and subsea production technologies, as well as manufactures industrial pumps and mixers. In addition, it provides substructures, derricks, and masts; cranes; jacking systems; pipe lifting, racking, rotating, and assembly systems; mud pumps; pressure control equipment; drives and generators; rig instrumentation and control systems; mooring, anchor, and deck handling machinery; equipment components for offshore wind construction vessels; and pipelay and construction systems. Further, the company offers spare parts, repair, and rentals as well as comprehensive remote equipment monitoring, technical support, field service, and customer training. The company was formerly known as National Oilwell Varco, Inc. and changed its name to NOV Inc. in January 2021. NOV Inc. was founded in 1862 and is based in Houston, Texas.",32307,"{'maxAge': 1, 'name': 'Mr. David  Reid', 'title': 'Chief Marketing Officer & CTO', 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,3,3,4,1693526400,1672444800,86400,2,20.85,20.71,20.57,21.06,20.85,20.71,20.57,21.06,0.2,0.0095999995,1694649600,0.19049999,1.919778,19.933334,11.892046,9121623,9121623,4108506,4714880,4714880,20.93,20.92,1000,3100,8241752576,14.05,24.83,1.0280344,19.9252,19.34905,0.2,0.009592326,USD,10099748864,0.052010003,367799350,393776992,16091732,15337770,1690761600,1693440000,0.040900003,0.00684,0.9473,4.83,0.045700002,13.8,1.5166667,1672444800,1703980800,1688083200,1.246,417000000,1.05,1.76,0.39,1109:1000,1401667200,1.26,10.813,NYQ,EQUITY,NOV,NOV,NOV Inc.,NOV Inc.,846599400,America/New_York,EDT,-14400000,20.93,30.0,18.0,24.87,26.0,2.2,buy,23,592000000,1.503,934000000,2387000064,1.336,2.352,8016999936,43.424,20.478,0.03785,0.07947,1410000000,-469000000,-226000000,1.204,0.212,0.2138,0.1165,0.07609,USD,0.2903
7,10353 Richmond Avenue,Houston,TX,77042-4103,United States,346 223 3000,https://www.nov.com,Oil & Gas Equipment & Services,Energy,"NOV Inc. designs, constructs, manufactures, and sells systems, components, and products for oil and gas drilling and production, and industrial and renewable energy sectors worldwide. The company operates through three segments: Wellbore Technologies, Completion & Production Solutions, and Rig Technologies. It provides solids control and waste management equipment and services; portable power generation products; drill and wired pipes; drilling optimization and automation services; tubular inspection, repair, and coating services; instrumentation; measuring and monitoring services; downhole and fishing tools; steerable technologies; and drill bits. The company also offers equipment and technologies for hydraulic fracture stimulation, including downhole multistage fracturing tools, pressure pumping trucks, blenders, sanders, hydration and injection units, flowline, and manifolds; coiled tubing units, and wireline units and tools; connections and liner hangers; onshore production consists of composite pipe, surface transfer and progressive cavity pumps, and artificial lift systems; and offshore production, such as floating production systems and subsea production technologies, as well as manufactures industrial pumps and mixers. In addition, it provides substructures, derricks, and masts; cranes; jacking systems; pipe lifting, racking, rotating, and assembly systems; mud pumps; pressure control equipment; drives and generators; rig instrumentation and control systems; mooring, anchor, and deck handling machinery; equipment components for offshore wind construction vessels; and pipelay and construction systems. Further, the company offers spare parts, repair, and rentals as well as comprehensive remote equipment monitoring, technical support, field service, and customer training. The company was formerly known as National Oilwell Varco, Inc. and changed its name to NOV Inc. in January 2021. NOV Inc. was founded in 1862 and is based in Houston, Texas.",32307,"{'maxAge': 1, 'name': 'Mr. Alex  Philips', 'title': 'Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,3,3,4,1693526400,1672444800,86400,2,20.85,20.71,20.57,21.06,20.85,20.71,20.57,21.06,0.2,0.0095999995,1694649600,0.19049999,1.919778,19.933334,11.892046,9121623,9121623,4108506,4714880,4714880,20.93,20.92,1000,3100,8241752576,14.05,24.83,1.0280344,19.9252,19.34905,0.2,0.009592326,USD,10099748864,0.052010003,367799350,393776992,16091732,15337770,1690761600,1693440000,0.040900003,0.00684,0.9473,4.83,0.045700002,13.8,1.5166667,1672444800,1703980800,1688083200,1.246,417000000,1.05,1.76,0.39,1109:1000,1401667200,1.26,10.813,NYQ,EQUITY,NOV,NOV,NOV Inc.,NOV Inc.,846599400,America/New_York,EDT,-14400000,20.93,30.0,18.0,24.87,26.0,2.2,buy,23,592000000,1.503,934000000,2387000064,1.336,2.352,8016999936,43.424,20.478,0.03785,0.07947,1410000000,-469000000,-226000000,1.204,0.212,0.2138,0.1165,0.07609,USD,0.2903
8,10353 Richmond Avenue,Houston,TX,77042-4103,United States,346 223 3000,https://www.nov.com,Oil & Gas Equipment & Services,Energy,"NOV Inc. designs, constructs, manufactures, and sells systems, components, and products for oil and gas drilling and production, and industrial and renewable energy sectors worldwide. The company operates through three segments: Wellbore Technologies, Completion & Production Solutions, and Rig Technologies. It provides solids control and waste management equipment and services; portable power generation products; drill and wired pipes; drilling optimization and automation services; tubular inspection, repair, and coating services; instrumentation; measuring and monitoring services; downhole and fishing tools; steerable technologies; and drill bits. The company also offers equipment and technologies for hydraulic fracture stimulation, including downhole multistage fracturing tools, pressure pumping trucks, blenders, sanders, hydration and injection units, flowline, and manifolds; coiled tubing units, and wireline units and tools; connections and liner hangers; onshore production consists of composite pipe, surface transfer and progressive cavity pumps, and artificial lift systems; and offshore production, such as floating production systems and subsea production technologies, as well as manufactures industrial pumps and mixers. In addition, it provides substructures, derricks, and masts; cranes; jacking systems; pipe lifting, racking, rotating, and assembly systems; mud pumps; pressure control equipment; drives and generators; rig instrumentation and control systems; mooring, anchor, and deck handling machinery; equipment components for offshore wind construction vessels; and pipelay and construction systems. Further, the company offers spare parts, repair, and rentals as well as comprehensive remote equipment monitoring, technical support, field service, and customer training. The company was formerly known as National Oilwell Varco, Inc. and changed its name to NOV Inc. in January 2021. NOV Inc. was founded in 1862 and is based in Houston, Texas.",32307,"{'maxAge': 1, 'name': 'Ms. Bonnie  Houston', 'title': 'Chief Admin. Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,3,3,4,1693526400,1672444800,86400,2,20.85,20.71,20.57,21.06,20.85,20.71,20.57,21.06,0.2,0.0095999995,1694649600,0.19049999,1.919778,19.933334,11.892046,9121623,9121623,4108506,4714880,4714880,20.93,20.92,1000,3100,8241752576,14.05,24.83,1.0280344,19.9252,19.34905,0.2,0.009592326,USD,10099748864,0.052010003,367799350,393776992,16091732,15337770,1690761600,1693440000,0.040900003,0.00684,0.9473,4.83,0.045700002,13.8,1.5166667,1672444800,1703980800,1688083200,1.246,417000000,1.05,1.76,0.39,1109:1000,1401667200,1.26,10.813,NYQ,EQUITY,NOV,NOV,NOV Inc.,NOV Inc.,846599400,America/New_York,EDT,-14400000,20.93,30.0,18.0,24.87,26.0,2.2,buy,23,592000000,1.503,934000000,2387000064,1.336,2.352,8016999936,43.424,20.478,0.03785,0.07947,1410000000,-469000000,-226000000,1.204,0.212,0.2138,0.1165,0.07609,USD,0.2903
9,10353 Richmond Avenue,Houston,TX,77042-4103,United States,346 223 3000,https://www.nov.com,Oil & Gas Equipment & Services,Energy,"NOV Inc. designs, constructs, manufactures, and sells systems, components, and products for oil and gas drilling and production, and industrial and renewable energy sectors worldwide. The company operates through three segments: Wellbore Technologies, Completion & Production Solutions, and Rig Technologies. It provides solids control and waste management equipment and services; portable power generation products; drill and wired pipes; drilling optimization and automation services; tubular inspection, repair, and coating services; instrumentation; measuring and monitoring services; downhole and fishing tools; steerable technologies; and drill bits. The company also offers equipment and technologies for hydraulic fracture stimulation, including downhole multistage fracturing tools, pressure pumping trucks, blenders, sanders, hydration and injection units, flowline, and manifolds; coiled tubing units, and wireline units and tools; connections and liner hangers; onshore production consists of composite pipe, surface transfer and progressive cavity pumps, and artificial lift systems; and offshore production, such as floating production systems and subsea production technologies, as well as manufactures industrial pumps and mixers. In addition, it provides substructures, derricks, and masts; cranes; jacking systems; pipe lifting, racking, rotating, and assembly systems; mud pumps; pressure control equipment; drives and generators; rig instrumentation and control systems; mooring, anchor, and deck handling machinery; equipment components for offshore wind construction vessels; and pipelay and construction systems. Further, the company offers spare parts, repair, and rentals as well as comprehensive remote equipment monitoring, technical support, field service, and customer training. The company was formerly known as National Oilwell Varco, Inc. and changed its name to NOV Inc. in January 2021. NOV Inc. was founded in 1862 and is based in Houston, Texas.",32307,"{'maxAge': 1, 'name': 'Mr. Blake  McCarthy', 'title': 'VP of Corp. Devel. & Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",6,5,3,3,4,1693526400,1672444800,86400,2,20.85,20.71,20.57,21.06,20.85,20.71,20.57,21.06,0.2,0.0095999995,1694649600,0.19049999,1.919778,19.933334,11.892046,9121623,9121623,4108506,4714880,4714880,20.93,20.92,1000,3100,8241752576,14.05,24.83,1.0280344,19.9252,19.34905,0.2,0.009592326,USD,10099748864,0.052010003,367799350,393776992,16091732,15337770,1690761600,1693440000,0.040900003,0.00684,0.9473,4.83,0.045700002,13.8,1.5166667,1672444800,1703980800,1688083200,1.246,417000000,1.05,1.76,0.39,1109:1000,1401667200,1.26,10.813,NYQ,EQUITY,NOV,NOV,NOV Inc.,NOV Inc.,846599400,America/New_York,EDT,-14400000,20.93,30.0,18.0,24.87,26.0,2.2,buy,23,592000000,1.503,934000000,2387000064,1.336,2.352,8016999936,43.424,20.478,0.03785,0.07947,1410000000,-469000000,-226000000,1.204,0.212,0.2138,0.1165,0.07609,USD,0.2903
