,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Meclisi Mebusan Cad. No: 81,Findikli,Istanbul,34427,Turkey,90 212 334 50 50,90 212 334 52 34,https://www.tskb.com.tr,Banks—Regional,Financial Services,"Türkiye Sinai Kalkinma Bankasi A.S. operates as a development and investment bank in Turkey and internationally. The company engages in the industrial investments, energy and resource efficiency, environmental investments, renewable energy, sustainable tourism, women's employment and equal opportunity, occupational health and safety, investments in developing regions, education and health investments, R&D and innovation, and working capital financing activities. It also provides project finance for energy generation and power plants; electricity distribution and natural gas distribution projects; mergers and acquisitions; logistics, transportation, and telecommunications; and public - private partnership projects. In addition, the company offers wholesale banking and SME financing, foreign trade finance, working capital financing, and machinery and equipment leasing services; letter of guarantees/external guarantees/letter of credits; and export/Eximbank endorsement, and country loans. Further, it provides corporate finance products and services, such as public offering preparation and brokerage, debt instrument issues, and mergers and acquisitions advisory; derivatives products, such as forwards, options, caps and floors, swaps, and swaptions; repo, warrant, and foreign derivative transactions; securities loans; brokerage for stock and bonds trading; and portfolio management and investment advisory services. Additionally, the company offers financial planning strategy, feasibility, valuation, and restructuring services, as well as sectoral analysis studies; and engineering and technical advisory, real estate appraisal, economic research, and sustainability consultancy services. Türkiye Sinai Kalkinma Bankasi A.S. was incorporated in 1950 and is headquartered in Istanbul, Turkey.",597,"{'maxAge': 1, 'name': 'Mr. Murat  Bilgic', 'age': 54, 'title': 'CEO & Director', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,7.29,7.32,7.23,7.48,7.29,7.32,7.23,7.48,1616976000,0.0,1.019281,3.641791,3.1826088,36163220,36163220,97108971,65344447,65344447,7.31,7.33,0,0,20496001024,2.3,8.01,2.9235752,6.478,4.7834,0.0,0.0,TRY,108776595456,0.68283,1127140000,2800000000,0.56058,0.040289998,5.013,1.4602035,1672444800,1703980800,1680220800,1.333,4787049984,2.01,2.3,0.12,116:100,1528070400,15.516,IST,EQUITY,TSKB.IS,TSKB.IS,T.S.K.B.,Türkiye Sinai Kalkinma Bankasi A.S.,957940200,Europe/Istanbul,TRT,10800000,7.32,8.27,5.9,6.94,7.0,2.2,buy,5,8395658752,2.998,96455639040,7010594816,2.505,0.047340002,0.44827998,6142650000,838219008,1.333,0.674,0.0,0.0,0.80853,TRY,
1,Meclisi Mebusan Cad. No: 81,Findikli,Istanbul,34427,Turkey,90 212 334 50 50,90 212 334 52 34,https://www.tskb.com.tr,Banks—Regional,Financial Services,"Türkiye Sinai Kalkinma Bankasi A.S. operates as a development and investment bank in Turkey and internationally. The company engages in the industrial investments, energy and resource efficiency, environmental investments, renewable energy, sustainable tourism, women's employment and equal opportunity, occupational health and safety, investments in developing regions, education and health investments, R&D and innovation, and working capital financing activities. It also provides project finance for energy generation and power plants; electricity distribution and natural gas distribution projects; mergers and acquisitions; logistics, transportation, and telecommunications; and public - private partnership projects. In addition, the company offers wholesale banking and SME financing, foreign trade finance, working capital financing, and machinery and equipment leasing services; letter of guarantees/external guarantees/letter of credits; and export/Eximbank endorsement, and country loans. Further, it provides corporate finance products and services, such as public offering preparation and brokerage, debt instrument issues, and mergers and acquisitions advisory; derivatives products, such as forwards, options, caps and floors, swaps, and swaptions; repo, warrant, and foreign derivative transactions; securities loans; brokerage for stock and bonds trading; and portfolio management and investment advisory services. Additionally, the company offers financial planning strategy, feasibility, valuation, and restructuring services, as well as sectoral analysis studies; and engineering and technical advisory, real estate appraisal, economic research, and sustainability consultancy services. Türkiye Sinai Kalkinma Bankasi A.S. was incorporated in 1950 and is headquartered in Istanbul, Turkey.",597,"{'maxAge': 1, 'name': 'Mr. Poyraz  Kogacioglu', 'title': 'Exec. VP of Corp. Fin.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,7.29,7.32,7.23,7.48,7.29,7.32,7.23,7.48,1616976000,0.0,1.019281,3.641791,3.1826088,36163220,36163220,97108971,65344447,65344447,7.31,7.33,0,0,20496001024,2.3,8.01,2.9235752,6.478,4.7834,0.0,0.0,TRY,108776595456,0.68283,1127140000,2800000000,0.56058,0.040289998,5.013,1.4602035,1672444800,1703980800,1680220800,1.333,4787049984,2.01,2.3,0.12,116:100,1528070400,15.516,IST,EQUITY,TSKB.IS,TSKB.IS,T.S.K.B.,Türkiye Sinai Kalkinma Bankasi A.S.,957940200,Europe/Istanbul,TRT,10800000,7.32,8.27,5.9,6.94,7.0,2.2,buy,5,8395658752,2.998,96455639040,7010594816,2.505,0.047340002,0.44827998,6142650000,838219008,1.333,0.674,0.0,0.0,0.80853,TRY,
2,Meclisi Mebusan Cad. No: 81,Findikli,Istanbul,34427,Turkey,90 212 334 50 50,90 212 334 52 34,https://www.tskb.com.tr,Banks—Regional,Financial Services,"Türkiye Sinai Kalkinma Bankasi A.S. operates as a development and investment bank in Turkey and internationally. The company engages in the industrial investments, energy and resource efficiency, environmental investments, renewable energy, sustainable tourism, women's employment and equal opportunity, occupational health and safety, investments in developing regions, education and health investments, R&D and innovation, and working capital financing activities. It also provides project finance for energy generation and power plants; electricity distribution and natural gas distribution projects; mergers and acquisitions; logistics, transportation, and telecommunications; and public - private partnership projects. In addition, the company offers wholesale banking and SME financing, foreign trade finance, working capital financing, and machinery and equipment leasing services; letter of guarantees/external guarantees/letter of credits; and export/Eximbank endorsement, and country loans. Further, it provides corporate finance products and services, such as public offering preparation and brokerage, debt instrument issues, and mergers and acquisitions advisory; derivatives products, such as forwards, options, caps and floors, swaps, and swaptions; repo, warrant, and foreign derivative transactions; securities loans; brokerage for stock and bonds trading; and portfolio management and investment advisory services. Additionally, the company offers financial planning strategy, feasibility, valuation, and restructuring services, as well as sectoral analysis studies; and engineering and technical advisory, real estate appraisal, economic research, and sustainability consultancy services. Türkiye Sinai Kalkinma Bankasi A.S. was incorporated in 1950 and is headquartered in Istanbul, Turkey.",597,"{'maxAge': 1, 'name': 'Ms. Meral  Murathan', 'age': 45, 'title': 'Exec. VP of Devp., Financial Ins., Treasury, Economic Research, Financial Institutions & IR', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,7.29,7.32,7.23,7.48,7.29,7.32,7.23,7.48,1616976000,0.0,1.019281,3.641791,3.1826088,36163220,36163220,97108971,65344447,65344447,7.31,7.33,0,0,20496001024,2.3,8.01,2.9235752,6.478,4.7834,0.0,0.0,TRY,108776595456,0.68283,1127140000,2800000000,0.56058,0.040289998,5.013,1.4602035,1672444800,1703980800,1680220800,1.333,4787049984,2.01,2.3,0.12,116:100,1528070400,15.516,IST,EQUITY,TSKB.IS,TSKB.IS,T.S.K.B.,Türkiye Sinai Kalkinma Bankasi A.S.,957940200,Europe/Istanbul,TRT,10800000,7.32,8.27,5.9,6.94,7.0,2.2,buy,5,8395658752,2.998,96455639040,7010594816,2.505,0.047340002,0.44827998,6142650000,838219008,1.333,0.674,0.0,0.0,0.80853,TRY,
3,Meclisi Mebusan Cad. No: 81,Findikli,Istanbul,34427,Turkey,90 212 334 50 50,90 212 334 52 34,https://www.tskb.com.tr,Banks—Regional,Financial Services,"Türkiye Sinai Kalkinma Bankasi A.S. operates as a development and investment bank in Turkey and internationally. The company engages in the industrial investments, energy and resource efficiency, environmental investments, renewable energy, sustainable tourism, women's employment and equal opportunity, occupational health and safety, investments in developing regions, education and health investments, R&D and innovation, and working capital financing activities. It also provides project finance for energy generation and power plants; electricity distribution and natural gas distribution projects; mergers and acquisitions; logistics, transportation, and telecommunications; and public - private partnership projects. In addition, the company offers wholesale banking and SME financing, foreign trade finance, working capital financing, and machinery and equipment leasing services; letter of guarantees/external guarantees/letter of credits; and export/Eximbank endorsement, and country loans. Further, it provides corporate finance products and services, such as public offering preparation and brokerage, debt instrument issues, and mergers and acquisitions advisory; derivatives products, such as forwards, options, caps and floors, swaps, and swaptions; repo, warrant, and foreign derivative transactions; securities loans; brokerage for stock and bonds trading; and portfolio management and investment advisory services. Additionally, the company offers financial planning strategy, feasibility, valuation, and restructuring services, as well as sectoral analysis studies; and engineering and technical advisory, real estate appraisal, economic research, and sustainability consultancy services. Türkiye Sinai Kalkinma Bankasi A.S. was incorporated in 1950 and is headquartered in Istanbul, Turkey.",597,"{'maxAge': 1, 'name': 'Ms. Ozlem  Bagdatli', 'title': 'Exec. VP of HR, Legal Affairs, Pension & Assistance Funds', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,7.29,7.32,7.23,7.48,7.29,7.32,7.23,7.48,1616976000,0.0,1.019281,3.641791,3.1826088,36163220,36163220,97108971,65344447,65344447,7.31,7.33,0,0,20496001024,2.3,8.01,2.9235752,6.478,4.7834,0.0,0.0,TRY,108776595456,0.68283,1127140000,2800000000,0.56058,0.040289998,5.013,1.4602035,1672444800,1703980800,1680220800,1.333,4787049984,2.01,2.3,0.12,116:100,1528070400,15.516,IST,EQUITY,TSKB.IS,TSKB.IS,T.S.K.B.,Türkiye Sinai Kalkinma Bankasi A.S.,957940200,Europe/Istanbul,TRT,10800000,7.32,8.27,5.9,6.94,7.0,2.2,buy,5,8395658752,2.998,96455639040,7010594816,2.505,0.047340002,0.44827998,6142650000,838219008,1.333,0.674,0.0,0.0,0.80853,TRY,
4,Meclisi Mebusan Cad. No: 81,Findikli,Istanbul,34427,Turkey,90 212 334 50 50,90 212 334 52 34,https://www.tskb.com.tr,Banks—Regional,Financial Services,"Türkiye Sinai Kalkinma Bankasi A.S. operates as a development and investment bank in Turkey and internationally. The company engages in the industrial investments, energy and resource efficiency, environmental investments, renewable energy, sustainable tourism, women's employment and equal opportunity, occupational health and safety, investments in developing regions, education and health investments, R&D and innovation, and working capital financing activities. It also provides project finance for energy generation and power plants; electricity distribution and natural gas distribution projects; mergers and acquisitions; logistics, transportation, and telecommunications; and public - private partnership projects. In addition, the company offers wholesale banking and SME financing, foreign trade finance, working capital financing, and machinery and equipment leasing services; letter of guarantees/external guarantees/letter of credits; and export/Eximbank endorsement, and country loans. Further, it provides corporate finance products and services, such as public offering preparation and brokerage, debt instrument issues, and mergers and acquisitions advisory; derivatives products, such as forwards, options, caps and floors, swaps, and swaptions; repo, warrant, and foreign derivative transactions; securities loans; brokerage for stock and bonds trading; and portfolio management and investment advisory services. Additionally, the company offers financial planning strategy, feasibility, valuation, and restructuring services, as well as sectoral analysis studies; and engineering and technical advisory, real estate appraisal, economic research, and sustainability consultancy services. Türkiye Sinai Kalkinma Bankasi A.S. was incorporated in 1950 and is headquartered in Istanbul, Turkey.",597,"{'maxAge': 1, 'name': 'Canan  Coskun', 'title': 'Department Head of Corp. Communication', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,7.29,7.32,7.23,7.48,7.29,7.32,7.23,7.48,1616976000,0.0,1.019281,3.641791,3.1826088,36163220,36163220,97108971,65344447,65344447,7.31,7.33,0,0,20496001024,2.3,8.01,2.9235752,6.478,4.7834,0.0,0.0,TRY,108776595456,0.68283,1127140000,2800000000,0.56058,0.040289998,5.013,1.4602035,1672444800,1703980800,1680220800,1.333,4787049984,2.01,2.3,0.12,116:100,1528070400,15.516,IST,EQUITY,TSKB.IS,TSKB.IS,T.S.K.B.,Türkiye Sinai Kalkinma Bankasi A.S.,957940200,Europe/Istanbul,TRT,10800000,7.32,8.27,5.9,6.94,7.0,2.2,buy,5,8395658752,2.998,96455639040,7010594816,2.505,0.047340002,0.44827998,6142650000,838219008,1.333,0.674,0.0,0.0,0.80853,TRY,
5,Meclisi Mebusan Cad. No: 81,Findikli,Istanbul,34427,Turkey,90 212 334 50 50,90 212 334 52 34,https://www.tskb.com.tr,Banks—Regional,Financial Services,"Türkiye Sinai Kalkinma Bankasi A.S. operates as a development and investment bank in Turkey and internationally. The company engages in the industrial investments, energy and resource efficiency, environmental investments, renewable energy, sustainable tourism, women's employment and equal opportunity, occupational health and safety, investments in developing regions, education and health investments, R&D and innovation, and working capital financing activities. It also provides project finance for energy generation and power plants; electricity distribution and natural gas distribution projects; mergers and acquisitions; logistics, transportation, and telecommunications; and public - private partnership projects. In addition, the company offers wholesale banking and SME financing, foreign trade finance, working capital financing, and machinery and equipment leasing services; letter of guarantees/external guarantees/letter of credits; and export/Eximbank endorsement, and country loans. Further, it provides corporate finance products and services, such as public offering preparation and brokerage, debt instrument issues, and mergers and acquisitions advisory; derivatives products, such as forwards, options, caps and floors, swaps, and swaptions; repo, warrant, and foreign derivative transactions; securities loans; brokerage for stock and bonds trading; and portfolio management and investment advisory services. Additionally, the company offers financial planning strategy, feasibility, valuation, and restructuring services, as well as sectoral analysis studies; and engineering and technical advisory, real estate appraisal, economic research, and sustainability consultancy services. Türkiye Sinai Kalkinma Bankasi A.S. was incorporated in 1950 and is headquartered in Istanbul, Turkey.",597,"{'maxAge': 1, 'name': 'Ms. Asli Zerrin Hanci', 'age': 53, 'title': 'Exec. VP', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,7.29,7.32,7.23,7.48,7.29,7.32,7.23,7.48,1616976000,0.0,1.019281,3.641791,3.1826088,36163220,36163220,97108971,65344447,65344447,7.31,7.33,0,0,20496001024,2.3,8.01,2.9235752,6.478,4.7834,0.0,0.0,TRY,108776595456,0.68283,1127140000,2800000000,0.56058,0.040289998,5.013,1.4602035,1672444800,1703980800,1680220800,1.333,4787049984,2.01,2.3,0.12,116:100,1528070400,15.516,IST,EQUITY,TSKB.IS,TSKB.IS,T.S.K.B.,Türkiye Sinai Kalkinma Bankasi A.S.,957940200,Europe/Istanbul,TRT,10800000,7.32,8.27,5.9,6.94,7.0,2.2,buy,5,8395658752,2.998,96455639040,7010594816,2.505,0.047340002,0.44827998,6142650000,838219008,1.333,0.674,0.0,0.0,0.80853,TRY,
6,Meclisi Mebusan Cad. No: 81,Findikli,Istanbul,34427,Turkey,90 212 334 50 50,90 212 334 52 34,https://www.tskb.com.tr,Banks—Regional,Financial Services,"Türkiye Sinai Kalkinma Bankasi A.S. operates as a development and investment bank in Turkey and internationally. The company engages in the industrial investments, energy and resource efficiency, environmental investments, renewable energy, sustainable tourism, women's employment and equal opportunity, occupational health and safety, investments in developing regions, education and health investments, R&D and innovation, and working capital financing activities. It also provides project finance for energy generation and power plants; electricity distribution and natural gas distribution projects; mergers and acquisitions; logistics, transportation, and telecommunications; and public - private partnership projects. In addition, the company offers wholesale banking and SME financing, foreign trade finance, working capital financing, and machinery and equipment leasing services; letter of guarantees/external guarantees/letter of credits; and export/Eximbank endorsement, and country loans. Further, it provides corporate finance products and services, such as public offering preparation and brokerage, debt instrument issues, and mergers and acquisitions advisory; derivatives products, such as forwards, options, caps and floors, swaps, and swaptions; repo, warrant, and foreign derivative transactions; securities loans; brokerage for stock and bonds trading; and portfolio management and investment advisory services. Additionally, the company offers financial planning strategy, feasibility, valuation, and restructuring services, as well as sectoral analysis studies; and engineering and technical advisory, real estate appraisal, economic research, and sustainability consultancy services. Türkiye Sinai Kalkinma Bankasi A.S. was incorporated in 1950 and is headquartered in Istanbul, Turkey.",597,"{'maxAge': 1, 'name': 'Mr. Hasan  Hepkaya', 'age': 41, 'title': 'Exec. VP', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,7.29,7.32,7.23,7.48,7.29,7.32,7.23,7.48,1616976000,0.0,1.019281,3.641791,3.1826088,36163220,36163220,97108971,65344447,65344447,7.31,7.33,0,0,20496001024,2.3,8.01,2.9235752,6.478,4.7834,0.0,0.0,TRY,108776595456,0.68283,1127140000,2800000000,0.56058,0.040289998,5.013,1.4602035,1672444800,1703980800,1680220800,1.333,4787049984,2.01,2.3,0.12,116:100,1528070400,15.516,IST,EQUITY,TSKB.IS,TSKB.IS,T.S.K.B.,Türkiye Sinai Kalkinma Bankasi A.S.,957940200,Europe/Istanbul,TRT,10800000,7.32,8.27,5.9,6.94,7.0,2.2,buy,5,8395658752,2.998,96455639040,7010594816,2.505,0.047340002,0.44827998,6142650000,838219008,1.333,0.674,0.0,0.0,0.80853,TRY,
7,Meclisi Mebusan Cad. No: 81,Findikli,Istanbul,34427,Turkey,90 212 334 50 50,90 212 334 52 34,https://www.tskb.com.tr,Banks—Regional,Financial Services,"Türkiye Sinai Kalkinma Bankasi A.S. operates as a development and investment bank in Turkey and internationally. The company engages in the industrial investments, energy and resource efficiency, environmental investments, renewable energy, sustainable tourism, women's employment and equal opportunity, occupational health and safety, investments in developing regions, education and health investments, R&D and innovation, and working capital financing activities. It also provides project finance for energy generation and power plants; electricity distribution and natural gas distribution projects; mergers and acquisitions; logistics, transportation, and telecommunications; and public - private partnership projects. In addition, the company offers wholesale banking and SME financing, foreign trade finance, working capital financing, and machinery and equipment leasing services; letter of guarantees/external guarantees/letter of credits; and export/Eximbank endorsement, and country loans. Further, it provides corporate finance products and services, such as public offering preparation and brokerage, debt instrument issues, and mergers and acquisitions advisory; derivatives products, such as forwards, options, caps and floors, swaps, and swaptions; repo, warrant, and foreign derivative transactions; securities loans; brokerage for stock and bonds trading; and portfolio management and investment advisory services. Additionally, the company offers financial planning strategy, feasibility, valuation, and restructuring services, as well as sectoral analysis studies; and engineering and technical advisory, real estate appraisal, economic research, and sustainability consultancy services. Türkiye Sinai Kalkinma Bankasi A.S. was incorporated in 1950 and is headquartered in Istanbul, Turkey.",597,"{'maxAge': 1, 'name': 'Mr. M. Bilinc Tanagardi', 'age': 49, 'title': 'Exec. VP', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,7.29,7.32,7.23,7.48,7.29,7.32,7.23,7.48,1616976000,0.0,1.019281,3.641791,3.1826088,36163220,36163220,97108971,65344447,65344447,7.31,7.33,0,0,20496001024,2.3,8.01,2.9235752,6.478,4.7834,0.0,0.0,TRY,108776595456,0.68283,1127140000,2800000000,0.56058,0.040289998,5.013,1.4602035,1672444800,1703980800,1680220800,1.333,4787049984,2.01,2.3,0.12,116:100,1528070400,15.516,IST,EQUITY,TSKB.IS,TSKB.IS,T.S.K.B.,Türkiye Sinai Kalkinma Bankasi A.S.,957940200,Europe/Istanbul,TRT,10800000,7.32,8.27,5.9,6.94,7.0,2.2,buy,5,8395658752,2.998,96455639040,7010594816,2.505,0.047340002,0.44827998,6142650000,838219008,1.333,0.674,0.0,0.0,0.80853,TRY,
8,Meclisi Mebusan Cad. No: 81,Findikli,Istanbul,34427,Turkey,90 212 334 50 50,90 212 334 52 34,https://www.tskb.com.tr,Banks—Regional,Financial Services,"Türkiye Sinai Kalkinma Bankasi A.S. operates as a development and investment bank in Turkey and internationally. The company engages in the industrial investments, energy and resource efficiency, environmental investments, renewable energy, sustainable tourism, women's employment and equal opportunity, occupational health and safety, investments in developing regions, education and health investments, R&D and innovation, and working capital financing activities. It also provides project finance for energy generation and power plants; electricity distribution and natural gas distribution projects; mergers and acquisitions; logistics, transportation, and telecommunications; and public - private partnership projects. In addition, the company offers wholesale banking and SME financing, foreign trade finance, working capital financing, and machinery and equipment leasing services; letter of guarantees/external guarantees/letter of credits; and export/Eximbank endorsement, and country loans. Further, it provides corporate finance products and services, such as public offering preparation and brokerage, debt instrument issues, and mergers and acquisitions advisory; derivatives products, such as forwards, options, caps and floors, swaps, and swaptions; repo, warrant, and foreign derivative transactions; securities loans; brokerage for stock and bonds trading; and portfolio management and investment advisory services. Additionally, the company offers financial planning strategy, feasibility, valuation, and restructuring services, as well as sectoral analysis studies; and engineering and technical advisory, real estate appraisal, economic research, and sustainability consultancy services. Türkiye Sinai Kalkinma Bankasi A.S. was incorporated in 1950 and is headquartered in Istanbul, Turkey.",597,"{'maxAge': 1, 'name': 'Mr. Fuat  Sönmez', 'title': 'Department Head of Risk Management', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,7.29,7.32,7.23,7.48,7.29,7.32,7.23,7.48,1616976000,0.0,1.019281,3.641791,3.1826088,36163220,36163220,97108971,65344447,65344447,7.31,7.33,0,0,20496001024,2.3,8.01,2.9235752,6.478,4.7834,0.0,0.0,TRY,108776595456,0.68283,1127140000,2800000000,0.56058,0.040289998,5.013,1.4602035,1672444800,1703980800,1680220800,1.333,4787049984,2.01,2.3,0.12,116:100,1528070400,15.516,IST,EQUITY,TSKB.IS,TSKB.IS,T.S.K.B.,Türkiye Sinai Kalkinma Bankasi A.S.,957940200,Europe/Istanbul,TRT,10800000,7.32,8.27,5.9,6.94,7.0,2.2,buy,5,8395658752,2.998,96455639040,7010594816,2.505,0.047340002,0.44827998,6142650000,838219008,1.333,0.674,0.0,0.0,0.80853,TRY,
9,Meclisi Mebusan Cad. No: 81,Findikli,Istanbul,34427,Turkey,90 212 334 50 50,90 212 334 52 34,https://www.tskb.com.tr,Banks—Regional,Financial Services,"Türkiye Sinai Kalkinma Bankasi A.S. operates as a development and investment bank in Turkey and internationally. The company engages in the industrial investments, energy and resource efficiency, environmental investments, renewable energy, sustainable tourism, women's employment and equal opportunity, occupational health and safety, investments in developing regions, education and health investments, R&D and innovation, and working capital financing activities. It also provides project finance for energy generation and power plants; electricity distribution and natural gas distribution projects; mergers and acquisitions; logistics, transportation, and telecommunications; and public - private partnership projects. In addition, the company offers wholesale banking and SME financing, foreign trade finance, working capital financing, and machinery and equipment leasing services; letter of guarantees/external guarantees/letter of credits; and export/Eximbank endorsement, and country loans. Further, it provides corporate finance products and services, such as public offering preparation and brokerage, debt instrument issues, and mergers and acquisitions advisory; derivatives products, such as forwards, options, caps and floors, swaps, and swaptions; repo, warrant, and foreign derivative transactions; securities loans; brokerage for stock and bonds trading; and portfolio management and investment advisory services. Additionally, the company offers financial planning strategy, feasibility, valuation, and restructuring services, as well as sectoral analysis studies; and engineering and technical advisory, real estate appraisal, economic research, and sustainability consultancy services. Türkiye Sinai Kalkinma Bankasi A.S. was incorporated in 1950 and is headquartered in Istanbul, Turkey.",597,"{'maxAge': 1, 'name': 'Mr. Aziz Ferit Eraslan', 'age': 53, 'title': 'Exec. VP', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,7.29,7.32,7.23,7.48,7.29,7.32,7.23,7.48,1616976000,0.0,1.019281,3.641791,3.1826088,36163220,36163220,97108971,65344447,65344447,7.31,7.33,0,0,20496001024,2.3,8.01,2.9235752,6.478,4.7834,0.0,0.0,TRY,108776595456,0.68283,1127140000,2800000000,0.56058,0.040289998,5.013,1.4602035,1672444800,1703980800,1680220800,1.333,4787049984,2.01,2.3,0.12,116:100,1528070400,15.516,IST,EQUITY,TSKB.IS,TSKB.IS,T.S.K.B.,Türkiye Sinai Kalkinma Bankasi A.S.,957940200,Europe/Istanbul,TRT,10800000,7.32,8.27,5.9,6.94,7.0,2.2,buy,5,8395658752,2.998,96455639040,7010594816,2.505,0.047340002,0.44827998,6142650000,838219008,1.333,0.674,0.0,0.0,0.80853,TRY,
