,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,485 Lexington Avenue,New York,NY,10017,United States,917 778 6000,https://www.travelers.com,Insurance—Property & Casualty,Financial Services,"The Travelers Companies, Inc., through its subsidiaries, provides a range of commercial and personal property, and casualty insurance products and services to businesses, government units, associations, and individuals in the United States and internationally. It operates through three segments: Business Insurance, Bond & Specialty Insurance, and Personal Insurance. The Business Insurance segment offers workers' compensation, commercial automobile and property, general liability, commercial multi-peril, employers' liability, public and product liability, professional indemnity, marine, aviation, onshore and offshore energy, construction, terrorism, personal accident, and kidnap and ransom insurance products. This segment operates through select accounts, which serve small businesses; commercial accounts that serve mid-sized businesses; national accounts, which serve large companies; and national property and other that serve large and mid-sized customers, commercial trucking industry, and agricultural businesses, as well as markets and distributes its products through brokers, wholesale agents, and program managers. The Bond & Specialty Insurance segment provides surety, fidelity, management and professional liability, and other property and casualty coverages and related risk management services through independent agencies and brokers. The Personal Insurance segment offers property and casualty insurance covering personal risks, primarily automobile and homeowners' insurance to individuals through independent agencies and brokers. The Travelers Companies, Inc. was founded in 1853 and is based in New York, New York.",31850,"{'maxAge': 1, 'name': 'Mr. Alan David Schnitzer', 'age': 56, 'title': 'Chairman & CEO', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 8173041, 'exercisedValue': 4286039, 'unexercisedValue': 48459016}",8,8,8,1,5,1693526400,1672444800,86400,2,165.96,165.71,164.2,166.0,165.96,165.71,164.2,166.0,4.0,0.024300002,1694044800,0.4019,2.33,0.612378,17.47614,9.614936,1946544,1946544,1226224,1114720,1114720,164.53,164.8,900,800,37729640448,149.65,194.51,0.97389436,166.6132,176.8384,3.79,0.022836827,USD,41263693824,0.05766,227955587,228942000,2520003,2841988,1690761600,1693440000,0.011,0.00238,0.84234,2.29,0.011,95.478,1.7260522,1672444800,1703980800,1688083200,2217999872,9.43,17.14,0.98,2:1,894931200,1.065,11.736,NYQ,EQUITY,TRV,TRV,"The Travelers Companies, Inc.","The Travelers Companies, Inc.",185466600,America/New_York,EDT,-14400000,164.8,230.0,168.0,193.0,191.0,2.7,hold,17,4496999936,19.643,3516000000,8031000064,0.182,0.331,38741000192,36.747,166.664,0.0145000005,0.09989,8515000000,12497874944,6384999936,0.105,0.19931999,0.09076,0.07101,USD,0.5984
1,485 Lexington Avenue,New York,NY,10017,United States,917 778 6000,https://www.travelers.com,Insurance—Property & Casualty,Financial Services,"The Travelers Companies, Inc., through its subsidiaries, provides a range of commercial and personal property, and casualty insurance products and services to businesses, government units, associations, and individuals in the United States and internationally. It operates through three segments: Business Insurance, Bond & Specialty Insurance, and Personal Insurance. The Business Insurance segment offers workers' compensation, commercial automobile and property, general liability, commercial multi-peril, employers' liability, public and product liability, professional indemnity, marine, aviation, onshore and offshore energy, construction, terrorism, personal accident, and kidnap and ransom insurance products. This segment operates through select accounts, which serve small businesses; commercial accounts that serve mid-sized businesses; national accounts, which serve large companies; and national property and other that serve large and mid-sized customers, commercial trucking industry, and agricultural businesses, as well as markets and distributes its products through brokers, wholesale agents, and program managers. The Bond & Specialty Insurance segment provides surety, fidelity, management and professional liability, and other property and casualty coverages and related risk management services through independent agencies and brokers. The Personal Insurance segment offers property and casualty insurance covering personal risks, primarily automobile and homeowners' insurance to individuals through independent agencies and brokers. The Travelers Companies, Inc. was founded in 1853 and is based in New York, New York.",31850,"{'maxAge': 1, 'name': 'Mr. Daniel Stephen Frey', 'age': 57, 'title': 'Exec. VP & CFO', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 3195484, 'exercisedValue': 976865, 'unexercisedValue': 2461975}",8,8,8,1,5,1693526400,1672444800,86400,2,165.96,165.71,164.2,166.0,165.96,165.71,164.2,166.0,4.0,0.024300002,1694044800,0.4019,2.33,0.612378,17.47614,9.614936,1946544,1946544,1226224,1114720,1114720,164.53,164.8,900,800,37729640448,149.65,194.51,0.97389436,166.6132,176.8384,3.79,0.022836827,USD,41263693824,0.05766,227955587,228942000,2520003,2841988,1690761600,1693440000,0.011,0.00238,0.84234,2.29,0.011,95.478,1.7260522,1672444800,1703980800,1688083200,2217999872,9.43,17.14,0.98,2:1,894931200,1.065,11.736,NYQ,EQUITY,TRV,TRV,"The Travelers Companies, Inc.","The Travelers Companies, Inc.",185466600,America/New_York,EDT,-14400000,164.8,230.0,168.0,193.0,191.0,2.7,hold,17,4496999936,19.643,3516000000,8031000064,0.182,0.331,38741000192,36.747,166.664,0.0145000005,0.09989,8515000000,12497874944,6384999936,0.105,0.19931999,0.09076,0.07101,USD,0.5984
2,485 Lexington Avenue,New York,NY,10017,United States,917 778 6000,https://www.travelers.com,Insurance—Property & Casualty,Financial Services,"The Travelers Companies, Inc., through its subsidiaries, provides a range of commercial and personal property, and casualty insurance products and services to businesses, government units, associations, and individuals in the United States and internationally. It operates through three segments: Business Insurance, Bond & Specialty Insurance, and Personal Insurance. The Business Insurance segment offers workers' compensation, commercial automobile and property, general liability, commercial multi-peril, employers' liability, public and product liability, professional indemnity, marine, aviation, onshore and offshore energy, construction, terrorism, personal accident, and kidnap and ransom insurance products. This segment operates through select accounts, which serve small businesses; commercial accounts that serve mid-sized businesses; national accounts, which serve large companies; and national property and other that serve large and mid-sized customers, commercial trucking industry, and agricultural businesses, as well as markets and distributes its products through brokers, wholesale agents, and program managers. The Bond & Specialty Insurance segment provides surety, fidelity, management and professional liability, and other property and casualty coverages and related risk management services through independent agencies and brokers. The Personal Insurance segment offers property and casualty insurance covering personal risks, primarily automobile and homeowners' insurance to individuals through independent agencies and brokers. The Travelers Companies, Inc. was founded in 1853 and is based in New York, New York.",31850,"{'maxAge': 1, 'name': 'Mr. Avrohom J. Kess', 'age': 53, 'title': 'Vice Chairman & Chief Legal Officer for Travelers', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 4070028, 'exercisedValue': 0, 'unexercisedValue': 12295314}",8,8,8,1,5,1693526400,1672444800,86400,2,165.96,165.71,164.2,166.0,165.96,165.71,164.2,166.0,4.0,0.024300002,1694044800,0.4019,2.33,0.612378,17.47614,9.614936,1946544,1946544,1226224,1114720,1114720,164.53,164.8,900,800,37729640448,149.65,194.51,0.97389436,166.6132,176.8384,3.79,0.022836827,USD,41263693824,0.05766,227955587,228942000,2520003,2841988,1690761600,1693440000,0.011,0.00238,0.84234,2.29,0.011,95.478,1.7260522,1672444800,1703980800,1688083200,2217999872,9.43,17.14,0.98,2:1,894931200,1.065,11.736,NYQ,EQUITY,TRV,TRV,"The Travelers Companies, Inc.","The Travelers Companies, Inc.",185466600,America/New_York,EDT,-14400000,164.8,230.0,168.0,193.0,191.0,2.7,hold,17,4496999936,19.643,3516000000,8031000064,0.182,0.331,38741000192,36.747,166.664,0.0145000005,0.09989,8515000000,12497874944,6384999936,0.105,0.19931999,0.09076,0.07101,USD,0.5984
3,485 Lexington Avenue,New York,NY,10017,United States,917 778 6000,https://www.travelers.com,Insurance—Property & Casualty,Financial Services,"The Travelers Companies, Inc., through its subsidiaries, provides a range of commercial and personal property, and casualty insurance products and services to businesses, government units, associations, and individuals in the United States and internationally. It operates through three segments: Business Insurance, Bond & Specialty Insurance, and Personal Insurance. The Business Insurance segment offers workers' compensation, commercial automobile and property, general liability, commercial multi-peril, employers' liability, public and product liability, professional indemnity, marine, aviation, onshore and offshore energy, construction, terrorism, personal accident, and kidnap and ransom insurance products. This segment operates through select accounts, which serve small businesses; commercial accounts that serve mid-sized businesses; national accounts, which serve large companies; and national property and other that serve large and mid-sized customers, commercial trucking industry, and agricultural businesses, as well as markets and distributes its products through brokers, wholesale agents, and program managers. The Bond & Specialty Insurance segment provides surety, fidelity, management and professional liability, and other property and casualty coverages and related risk management services through independent agencies and brokers. The Personal Insurance segment offers property and casualty insurance covering personal risks, primarily automobile and homeowners' insurance to individuals through independent agencies and brokers. The Travelers Companies, Inc. was founded in 1853 and is based in New York, New York.",31850,"{'maxAge': 1, 'name': 'Mr. Michael Frederick Klein', 'age': 54, 'title': 'Exec. VP & Pres of Personal Insurance', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 3308542, 'exercisedValue': 3418833, 'unexercisedValue': 5977856}",8,8,8,1,5,1693526400,1672444800,86400,2,165.96,165.71,164.2,166.0,165.96,165.71,164.2,166.0,4.0,0.024300002,1694044800,0.4019,2.33,0.612378,17.47614,9.614936,1946544,1946544,1226224,1114720,1114720,164.53,164.8,900,800,37729640448,149.65,194.51,0.97389436,166.6132,176.8384,3.79,0.022836827,USD,41263693824,0.05766,227955587,228942000,2520003,2841988,1690761600,1693440000,0.011,0.00238,0.84234,2.29,0.011,95.478,1.7260522,1672444800,1703980800,1688083200,2217999872,9.43,17.14,0.98,2:1,894931200,1.065,11.736,NYQ,EQUITY,TRV,TRV,"The Travelers Companies, Inc.","The Travelers Companies, Inc.",185466600,America/New_York,EDT,-14400000,164.8,230.0,168.0,193.0,191.0,2.7,hold,17,4496999936,19.643,3516000000,8031000064,0.182,0.331,38741000192,36.747,166.664,0.0145000005,0.09989,8515000000,12497874944,6384999936,0.105,0.19931999,0.09076,0.07101,USD,0.5984
4,485 Lexington Avenue,New York,NY,10017,United States,917 778 6000,https://www.travelers.com,Insurance—Property & Casualty,Financial Services,"The Travelers Companies, Inc., through its subsidiaries, provides a range of commercial and personal property, and casualty insurance products and services to businesses, government units, associations, and individuals in the United States and internationally. It operates through three segments: Business Insurance, Bond & Specialty Insurance, and Personal Insurance. The Business Insurance segment offers workers' compensation, commercial automobile and property, general liability, commercial multi-peril, employers' liability, public and product liability, professional indemnity, marine, aviation, onshore and offshore energy, construction, terrorism, personal accident, and kidnap and ransom insurance products. This segment operates through select accounts, which serve small businesses; commercial accounts that serve mid-sized businesses; national accounts, which serve large companies; and national property and other that serve large and mid-sized customers, commercial trucking industry, and agricultural businesses, as well as markets and distributes its products through brokers, wholesale agents, and program managers. The Bond & Specialty Insurance segment provides surety, fidelity, management and professional liability, and other property and casualty coverages and related risk management services through independent agencies and brokers. The Personal Insurance segment offers property and casualty insurance covering personal risks, primarily automobile and homeowners' insurance to individuals through independent agencies and brokers. The Travelers Companies, Inc. was founded in 1853 and is based in New York, New York.",31850,"{'maxAge': 1, 'name': 'Mr. Gregory Cheshire Toczydlowski', 'age': 55, 'title': 'Exec. VP & Pres of Bus. Insurance', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 3687251, 'exercisedValue': 2830290, 'unexercisedValue': 7360915}",8,8,8,1,5,1693526400,1672444800,86400,2,165.96,165.71,164.2,166.0,165.96,165.71,164.2,166.0,4.0,0.024300002,1694044800,0.4019,2.33,0.612378,17.47614,9.614936,1946544,1946544,1226224,1114720,1114720,164.53,164.8,900,800,37729640448,149.65,194.51,0.97389436,166.6132,176.8384,3.79,0.022836827,USD,41263693824,0.05766,227955587,228942000,2520003,2841988,1690761600,1693440000,0.011,0.00238,0.84234,2.29,0.011,95.478,1.7260522,1672444800,1703980800,1688083200,2217999872,9.43,17.14,0.98,2:1,894931200,1.065,11.736,NYQ,EQUITY,TRV,TRV,"The Travelers Companies, Inc.","The Travelers Companies, Inc.",185466600,America/New_York,EDT,-14400000,164.8,230.0,168.0,193.0,191.0,2.7,hold,17,4496999936,19.643,3516000000,8031000064,0.182,0.331,38741000192,36.747,166.664,0.0145000005,0.09989,8515000000,12497874944,6384999936,0.105,0.19931999,0.09076,0.07101,USD,0.5984
5,485 Lexington Avenue,New York,NY,10017,United States,917 778 6000,https://www.travelers.com,Insurance—Property & Casualty,Financial Services,"The Travelers Companies, Inc., through its subsidiaries, provides a range of commercial and personal property, and casualty insurance products and services to businesses, government units, associations, and individuals in the United States and internationally. It operates through three segments: Business Insurance, Bond & Specialty Insurance, and Personal Insurance. The Business Insurance segment offers workers' compensation, commercial automobile and property, general liability, commercial multi-peril, employers' liability, public and product liability, professional indemnity, marine, aviation, onshore and offshore energy, construction, terrorism, personal accident, and kidnap and ransom insurance products. This segment operates through select accounts, which serve small businesses; commercial accounts that serve mid-sized businesses; national accounts, which serve large companies; and national property and other that serve large and mid-sized customers, commercial trucking industry, and agricultural businesses, as well as markets and distributes its products through brokers, wholesale agents, and program managers. The Bond & Specialty Insurance segment provides surety, fidelity, management and professional liability, and other property and casualty coverages and related risk management services through independent agencies and brokers. The Personal Insurance segment offers property and casualty insurance covering personal risks, primarily automobile and homeowners' insurance to individuals through independent agencies and brokers. The Travelers Companies, Inc. was founded in 1853 and is based in New York, New York.",31850,"{'maxAge': 1, 'name': 'Ms. Mojgan Mehdian Lefebvre', 'age': 56, 'title': 'Exec. VP, Chief Technology & Operations Officer', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",8,8,8,1,5,1693526400,1672444800,86400,2,165.96,165.71,164.2,166.0,165.96,165.71,164.2,166.0,4.0,0.024300002,1694044800,0.4019,2.33,0.612378,17.47614,9.614936,1946544,1946544,1226224,1114720,1114720,164.53,164.8,900,800,37729640448,149.65,194.51,0.97389436,166.6132,176.8384,3.79,0.022836827,USD,41263693824,0.05766,227955587,228942000,2520003,2841988,1690761600,1693440000,0.011,0.00238,0.84234,2.29,0.011,95.478,1.7260522,1672444800,1703980800,1688083200,2217999872,9.43,17.14,0.98,2:1,894931200,1.065,11.736,NYQ,EQUITY,TRV,TRV,"The Travelers Companies, Inc.","The Travelers Companies, Inc.",185466600,America/New_York,EDT,-14400000,164.8,230.0,168.0,193.0,191.0,2.7,hold,17,4496999936,19.643,3516000000,8031000064,0.182,0.331,38741000192,36.747,166.664,0.0145000005,0.09989,8515000000,12497874944,6384999936,0.105,0.19931999,0.09076,0.07101,USD,0.5984
6,485 Lexington Avenue,New York,NY,10017,United States,917 778 6000,https://www.travelers.com,Insurance—Property & Casualty,Financial Services,"The Travelers Companies, Inc., through its subsidiaries, provides a range of commercial and personal property, and casualty insurance products and services to businesses, government units, associations, and individuals in the United States and internationally. It operates through three segments: Business Insurance, Bond & Specialty Insurance, and Personal Insurance. The Business Insurance segment offers workers' compensation, commercial automobile and property, general liability, commercial multi-peril, employers' liability, public and product liability, professional indemnity, marine, aviation, onshore and offshore energy, construction, terrorism, personal accident, and kidnap and ransom insurance products. This segment operates through select accounts, which serve small businesses; commercial accounts that serve mid-sized businesses; national accounts, which serve large companies; and national property and other that serve large and mid-sized customers, commercial trucking industry, and agricultural businesses, as well as markets and distributes its products through brokers, wholesale agents, and program managers. The Bond & Specialty Insurance segment provides surety, fidelity, management and professional liability, and other property and casualty coverages and related risk management services through independent agencies and brokers. The Personal Insurance segment offers property and casualty insurance covering personal risks, primarily automobile and homeowners' insurance to individuals through independent agencies and brokers. The Travelers Companies, Inc. was founded in 1853 and is based in New York, New York.",31850,"{'maxAge': 1, 'name': 'Mr. David Donnay Rowland CFA', 'age': 56, 'title': 'Exec. VP & Co-Chief Investment Officer', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",8,8,8,1,5,1693526400,1672444800,86400,2,165.96,165.71,164.2,166.0,165.96,165.71,164.2,166.0,4.0,0.024300002,1694044800,0.4019,2.33,0.612378,17.47614,9.614936,1946544,1946544,1226224,1114720,1114720,164.53,164.8,900,800,37729640448,149.65,194.51,0.97389436,166.6132,176.8384,3.79,0.022836827,USD,41263693824,0.05766,227955587,228942000,2520003,2841988,1690761600,1693440000,0.011,0.00238,0.84234,2.29,0.011,95.478,1.7260522,1672444800,1703980800,1688083200,2217999872,9.43,17.14,0.98,2:1,894931200,1.065,11.736,NYQ,EQUITY,TRV,TRV,"The Travelers Companies, Inc.","The Travelers Companies, Inc.",185466600,America/New_York,EDT,-14400000,164.8,230.0,168.0,193.0,191.0,2.7,hold,17,4496999936,19.643,3516000000,8031000064,0.182,0.331,38741000192,36.747,166.664,0.0145000005,0.09989,8515000000,12497874944,6384999936,0.105,0.19931999,0.09076,0.07101,USD,0.5984
7,485 Lexington Avenue,New York,NY,10017,United States,917 778 6000,https://www.travelers.com,Insurance—Property & Casualty,Financial Services,"The Travelers Companies, Inc., through its subsidiaries, provides a range of commercial and personal property, and casualty insurance products and services to businesses, government units, associations, and individuals in the United States and internationally. It operates through three segments: Business Insurance, Bond & Specialty Insurance, and Personal Insurance. The Business Insurance segment offers workers' compensation, commercial automobile and property, general liability, commercial multi-peril, employers' liability, public and product liability, professional indemnity, marine, aviation, onshore and offshore energy, construction, terrorism, personal accident, and kidnap and ransom insurance products. This segment operates through select accounts, which serve small businesses; commercial accounts that serve mid-sized businesses; national accounts, which serve large companies; and national property and other that serve large and mid-sized customers, commercial trucking industry, and agricultural businesses, as well as markets and distributes its products through brokers, wholesale agents, and program managers. The Bond & Specialty Insurance segment provides surety, fidelity, management and professional liability, and other property and casualty coverages and related risk management services through independent agencies and brokers. The Personal Insurance segment offers property and casualty insurance covering personal risks, primarily automobile and homeowners' insurance to individuals through independent agencies and brokers. The Travelers Companies, Inc. was founded in 1853 and is based in New York, New York.",31850,"{'maxAge': 1, 'name': 'Mr. Daniel Tei-Hwa Yin', 'age': 56, 'title': 'Exec. VP & Co-Chief Investment Officer', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",8,8,8,1,5,1693526400,1672444800,86400,2,165.96,165.71,164.2,166.0,165.96,165.71,164.2,166.0,4.0,0.024300002,1694044800,0.4019,2.33,0.612378,17.47614,9.614936,1946544,1946544,1226224,1114720,1114720,164.53,164.8,900,800,37729640448,149.65,194.51,0.97389436,166.6132,176.8384,3.79,0.022836827,USD,41263693824,0.05766,227955587,228942000,2520003,2841988,1690761600,1693440000,0.011,0.00238,0.84234,2.29,0.011,95.478,1.7260522,1672444800,1703980800,1688083200,2217999872,9.43,17.14,0.98,2:1,894931200,1.065,11.736,NYQ,EQUITY,TRV,TRV,"The Travelers Companies, Inc.","The Travelers Companies, Inc.",185466600,America/New_York,EDT,-14400000,164.8,230.0,168.0,193.0,191.0,2.7,hold,17,4496999936,19.643,3516000000,8031000064,0.182,0.331,38741000192,36.747,166.664,0.0145000005,0.09989,8515000000,12497874944,6384999936,0.105,0.19931999,0.09076,0.07101,USD,0.5984
8,485 Lexington Avenue,New York,NY,10017,United States,917 778 6000,https://www.travelers.com,Insurance—Property & Casualty,Financial Services,"The Travelers Companies, Inc., through its subsidiaries, provides a range of commercial and personal property, and casualty insurance products and services to businesses, government units, associations, and individuals in the United States and internationally. It operates through three segments: Business Insurance, Bond & Specialty Insurance, and Personal Insurance. The Business Insurance segment offers workers' compensation, commercial automobile and property, general liability, commercial multi-peril, employers' liability, public and product liability, professional indemnity, marine, aviation, onshore and offshore energy, construction, terrorism, personal accident, and kidnap and ransom insurance products. This segment operates through select accounts, which serve small businesses; commercial accounts that serve mid-sized businesses; national accounts, which serve large companies; and national property and other that serve large and mid-sized customers, commercial trucking industry, and agricultural businesses, as well as markets and distributes its products through brokers, wholesale agents, and program managers. The Bond & Specialty Insurance segment provides surety, fidelity, management and professional liability, and other property and casualty coverages and related risk management services through independent agencies and brokers. The Personal Insurance segment offers property and casualty insurance covering personal risks, primarily automobile and homeowners' insurance to individuals through independent agencies and brokers. The Travelers Companies, Inc. was founded in 1853 and is based in New York, New York.",31850,"{'maxAge': 1, 'name': 'Mr. Paul Edward Munson', 'age': 56, 'title': 'Sr. VP of Fin., Corp. Controller & Principal Accounting Officer', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",8,8,8,1,5,1693526400,1672444800,86400,2,165.96,165.71,164.2,166.0,165.96,165.71,164.2,166.0,4.0,0.024300002,1694044800,0.4019,2.33,0.612378,17.47614,9.614936,1946544,1946544,1226224,1114720,1114720,164.53,164.8,900,800,37729640448,149.65,194.51,0.97389436,166.6132,176.8384,3.79,0.022836827,USD,41263693824,0.05766,227955587,228942000,2520003,2841988,1690761600,1693440000,0.011,0.00238,0.84234,2.29,0.011,95.478,1.7260522,1672444800,1703980800,1688083200,2217999872,9.43,17.14,0.98,2:1,894931200,1.065,11.736,NYQ,EQUITY,TRV,TRV,"The Travelers Companies, Inc.","The Travelers Companies, Inc.",185466600,America/New_York,EDT,-14400000,164.8,230.0,168.0,193.0,191.0,2.7,hold,17,4496999936,19.643,3516000000,8031000064,0.182,0.331,38741000192,36.747,166.664,0.0145000005,0.09989,8515000000,12497874944,6384999936,0.105,0.19931999,0.09076,0.07101,USD,0.5984
9,485 Lexington Avenue,New York,NY,10017,United States,917 778 6000,https://www.travelers.com,Insurance—Property & Casualty,Financial Services,"The Travelers Companies, Inc., through its subsidiaries, provides a range of commercial and personal property, and casualty insurance products and services to businesses, government units, associations, and individuals in the United States and internationally. It operates through three segments: Business Insurance, Bond & Specialty Insurance, and Personal Insurance. The Business Insurance segment offers workers' compensation, commercial automobile and property, general liability, commercial multi-peril, employers' liability, public and product liability, professional indemnity, marine, aviation, onshore and offshore energy, construction, terrorism, personal accident, and kidnap and ransom insurance products. This segment operates through select accounts, which serve small businesses; commercial accounts that serve mid-sized businesses; national accounts, which serve large companies; and national property and other that serve large and mid-sized customers, commercial trucking industry, and agricultural businesses, as well as markets and distributes its products through brokers, wholesale agents, and program managers. The Bond & Specialty Insurance segment provides surety, fidelity, management and professional liability, and other property and casualty coverages and related risk management services through independent agencies and brokers. The Personal Insurance segment offers property and casualty insurance covering personal risks, primarily automobile and homeowners' insurance to individuals through independent agencies and brokers. The Travelers Companies, Inc. was founded in 1853 and is based in New York, New York.",31850,"{'maxAge': 1, 'name': 'Mr. Andy Francis Bessette', 'age': 68, 'title': 'Exec. VP & Chief Admin. Officer', 'yearBorn': 1954, 'exercisedValue': 0, 'unexercisedValue': 0}",8,8,8,1,5,1693526400,1672444800,86400,2,165.96,165.71,164.2,166.0,165.96,165.71,164.2,166.0,4.0,0.024300002,1694044800,0.4019,2.33,0.612378,17.47614,9.614936,1946544,1946544,1226224,1114720,1114720,164.53,164.8,900,800,37729640448,149.65,194.51,0.97389436,166.6132,176.8384,3.79,0.022836827,USD,41263693824,0.05766,227955587,228942000,2520003,2841988,1690761600,1693440000,0.011,0.00238,0.84234,2.29,0.011,95.478,1.7260522,1672444800,1703980800,1688083200,2217999872,9.43,17.14,0.98,2:1,894931200,1.065,11.736,NYQ,EQUITY,TRV,TRV,"The Travelers Companies, Inc.","The Travelers Companies, Inc.",185466600,America/New_York,EDT,-14400000,164.8,230.0,168.0,193.0,191.0,2.7,hold,17,4496999936,19.643,3516000000,8031000064,0.182,0.331,38741000192,36.747,166.664,0.0145000005,0.09989,8515000000,12497874944,6384999936,0.105,0.19931999,0.09076,0.07101,USD,0.5984
