,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Prince's Street,Tralee,V92 EH11,Ireland,353 66 718 2000,353 66 718 2961,https://www.kerry.com,Packaged Foods,Consumer Defensive,"Kerry Group plc, together with its subsidiaries, provides taste and nutrition solutions. The company operates in two segments, Taste & Nutrition and Dairy Ireland. The Taste & Nutrition segment offers taste and nutrition solutions for the food, beverage, and pharmaceutical markets. The Dairy Ireland segment provides value-add dairy ingredients and consumer products, including functional proteins and nutritional bases. It operates in Ireland, rest of Europe, the Americas, the Asia Pacific, the Middle East, and Africa. Kerry Group plc was founded in 1972 and is headquartered in Tralee, Ireland.",23000,"{'maxAge': 1, 'name': 'Mr. Edmond  Scanlon', 'age': 49, 'title': 'Group CEO & Exec. Director', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 3737607, 'exercisedValue': 0, 'unexercisedValue': 1416870}",1,2,1,10,3,1693526400,1672444800,86400,2,90.58495,90.585,90.585,90.585,90.58495,90.585,90.585,90.585,1.18,0.012999999,1697068800,0.25280002,0.82,0.496996,20.310528,140,140,958,110,110,0.0,0.0,0,0,16044316672,85.0,109.686,1.8158513,96.15542,96.83515,1.08,0.01192251,USD,17833363456,0.083409995,156803066,177119008,0.11445,0.41362998,35.892,2.5238204,1672444800,1703980800,1688083200,0.574,737000000,4.46,2.018,15.421,PNK,EQUITY,KRYAF,KRYAF,KERRY GROUP,Kerry Group plc,1610116200,America/New_York,EDT,-14400000,90.58495,none,660800000,3.731,1156400000,2450299904,1.006,1.679,8835699712,38.539,49.765,0.047849998,0.11838,3907700000,646137472,899299968,0.572,0.016,0.44948003,0.13088,0.10325,EUR,2.8314
1,Prince's Street,Tralee,V92 EH11,Ireland,353 66 718 2000,353 66 718 2961,https://www.kerry.com,Packaged Foods,Consumer Defensive,"Kerry Group plc, together with its subsidiaries, provides taste and nutrition solutions. The company operates in two segments, Taste & Nutrition and Dairy Ireland. The Taste & Nutrition segment offers taste and nutrition solutions for the food, beverage, and pharmaceutical markets. The Dairy Ireland segment provides value-add dairy ingredients and consumer products, including functional proteins and nutritional bases. It operates in Ireland, rest of Europe, the Americas, the Asia Pacific, the Middle East, and Africa. Kerry Group plc was founded in 1972 and is headquartered in Tralee, Ireland.",23000,"{'maxAge': 1, 'name': 'Ms. Marguerite  Larkin', 'age': 50, 'title': 'CFO & Exec. Director', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 2139761, 'exercisedValue': 0, 'unexercisedValue': 560628}",1,2,1,10,3,1693526400,1672444800,86400,2,90.58495,90.585,90.585,90.585,90.58495,90.585,90.585,90.585,1.18,0.012999999,1697068800,0.25280002,0.82,0.496996,20.310528,140,140,958,110,110,0.0,0.0,0,0,16044316672,85.0,109.686,1.8158513,96.15542,96.83515,1.08,0.01192251,USD,17833363456,0.083409995,156803066,177119008,0.11445,0.41362998,35.892,2.5238204,1672444800,1703980800,1688083200,0.574,737000000,4.46,2.018,15.421,PNK,EQUITY,KRYAF,KRYAF,KERRY GROUP,Kerry Group plc,1610116200,America/New_York,EDT,-14400000,90.58495,none,660800000,3.731,1156400000,2450299904,1.006,1.679,8835699712,38.539,49.765,0.047849998,0.11838,3907700000,646137472,899299968,0.572,0.016,0.44948003,0.13088,0.10325,EUR,2.8314
2,Prince's Street,Tralee,V92 EH11,Ireland,353 66 718 2000,353 66 718 2961,https://www.kerry.com,Packaged Foods,Consumer Defensive,"Kerry Group plc, together with its subsidiaries, provides taste and nutrition solutions. The company operates in two segments, Taste & Nutrition and Dairy Ireland. The Taste & Nutrition segment offers taste and nutrition solutions for the food, beverage, and pharmaceutical markets. The Dairy Ireland segment provides value-add dairy ingredients and consumer products, including functional proteins and nutritional bases. It operates in Ireland, rest of Europe, the Americas, the Asia Pacific, the Middle East, and Africa. Kerry Group plc was founded in 1972 and is headquartered in Tralee, Ireland.",23000,"{'maxAge': 1, 'name': 'Mr. Gerry  Behan', 'age': 57, 'title': 'CEO, Pres of Kerry Taste & Nutrition and Exec. Director', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 2705000, 'exercisedValue': 0, 'unexercisedValue': 0}",1,2,1,10,3,1693526400,1672444800,86400,2,90.58495,90.585,90.585,90.585,90.58495,90.585,90.585,90.585,1.18,0.012999999,1697068800,0.25280002,0.82,0.496996,20.310528,140,140,958,110,110,0.0,0.0,0,0,16044316672,85.0,109.686,1.8158513,96.15542,96.83515,1.08,0.01192251,USD,17833363456,0.083409995,156803066,177119008,0.11445,0.41362998,35.892,2.5238204,1672444800,1703980800,1688083200,0.574,737000000,4.46,2.018,15.421,PNK,EQUITY,KRYAF,KRYAF,KERRY GROUP,Kerry Group plc,1610116200,America/New_York,EDT,-14400000,90.58495,none,660800000,3.731,1156400000,2450299904,1.006,1.679,8835699712,38.539,49.765,0.047849998,0.11838,3907700000,646137472,899299968,0.572,0.016,0.44948003,0.13088,0.10325,EUR,2.8314
3,Prince's Street,Tralee,V92 EH11,Ireland,353 66 718 2000,353 66 718 2961,https://www.kerry.com,Packaged Foods,Consumer Defensive,"Kerry Group plc, together with its subsidiaries, provides taste and nutrition solutions. The company operates in two segments, Taste & Nutrition and Dairy Ireland. The Taste & Nutrition segment offers taste and nutrition solutions for the food, beverage, and pharmaceutical markets. The Dairy Ireland segment provides value-add dairy ingredients and consumer products, including functional proteins and nutritional bases. It operates in Ireland, rest of Europe, the Americas, the Asia Pacific, the Middle East, and Africa. Kerry Group plc was founded in 1972 and is headquartered in Tralee, Ireland.",23000,"{'maxAge': 1, 'name': 'Mr. Ronan  Deasy', 'title': 'Company Sec. & Group Financial Controller', 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 57587}",1,2,1,10,3,1693526400,1672444800,86400,2,90.58495,90.585,90.585,90.585,90.58495,90.585,90.585,90.585,1.18,0.012999999,1697068800,0.25280002,0.82,0.496996,20.310528,140,140,958,110,110,0.0,0.0,0,0,16044316672,85.0,109.686,1.8158513,96.15542,96.83515,1.08,0.01192251,USD,17833363456,0.083409995,156803066,177119008,0.11445,0.41362998,35.892,2.5238204,1672444800,1703980800,1688083200,0.574,737000000,4.46,2.018,15.421,PNK,EQUITY,KRYAF,KRYAF,KERRY GROUP,Kerry Group plc,1610116200,America/New_York,EDT,-14400000,90.58495,none,660800000,3.731,1156400000,2450299904,1.006,1.679,8835699712,38.539,49.765,0.047849998,0.11838,3907700000,646137472,899299968,0.572,0.016,0.44948003,0.13088,0.10325,EUR,2.8314
4,Prince's Street,Tralee,V92 EH11,Ireland,353 66 718 2000,353 66 718 2961,https://www.kerry.com,Packaged Foods,Consumer Defensive,"Kerry Group plc, together with its subsidiaries, provides taste and nutrition solutions. The company operates in two segments, Taste & Nutrition and Dairy Ireland. The Taste & Nutrition segment offers taste and nutrition solutions for the food, beverage, and pharmaceutical markets. The Dairy Ireland segment provides value-add dairy ingredients and consumer products, including functional proteins and nutritional bases. It operates in Ireland, rest of Europe, the Americas, the Asia Pacific, the Middle East, and Africa. Kerry Group plc was founded in 1972 and is headquartered in Tralee, Ireland.",23000,"{'maxAge': 1, 'name': 'Mr. Alan  Barrett', 'title': 'Chief Operating Officer?', 'exercisedValue': 0, 'unexercisedValue': 0}",1,2,1,10,3,1693526400,1672444800,86400,2,90.58495,90.585,90.585,90.585,90.58495,90.585,90.585,90.585,1.18,0.012999999,1697068800,0.25280002,0.82,0.496996,20.310528,140,140,958,110,110,0.0,0.0,0,0,16044316672,85.0,109.686,1.8158513,96.15542,96.83515,1.08,0.01192251,USD,17833363456,0.083409995,156803066,177119008,0.11445,0.41362998,35.892,2.5238204,1672444800,1703980800,1688083200,0.574,737000000,4.46,2.018,15.421,PNK,EQUITY,KRYAF,KRYAF,KERRY GROUP,Kerry Group plc,1610116200,America/New_York,EDT,-14400000,90.58495,none,660800000,3.731,1156400000,2450299904,1.006,1.679,8835699712,38.539,49.765,0.047849998,0.11838,3907700000,646137472,899299968,0.572,0.016,0.44948003,0.13088,0.10325,EUR,2.8314
5,Prince's Street,Tralee,V92 EH11,Ireland,353 66 718 2000,353 66 718 2961,https://www.kerry.com,Packaged Foods,Consumer Defensive,"Kerry Group plc, together with its subsidiaries, provides taste and nutrition solutions. The company operates in two segments, Taste & Nutrition and Dairy Ireland. The Taste & Nutrition segment offers taste and nutrition solutions for the food, beverage, and pharmaceutical markets. The Dairy Ireland segment provides value-add dairy ingredients and consumer products, including functional proteins and nutritional bases. It operates in Ireland, rest of Europe, the Americas, the Asia Pacific, the Middle East, and Africa. Kerry Group plc was founded in 1972 and is headquartered in Tralee, Ireland.",23000,"{'maxAge': 1, 'name': 'Mr. Albert  McQuaid Ph.D.', 'title': 'Chief Science & Technology Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,2,1,10,3,1693526400,1672444800,86400,2,90.58495,90.585,90.585,90.585,90.58495,90.585,90.585,90.585,1.18,0.012999999,1697068800,0.25280002,0.82,0.496996,20.310528,140,140,958,110,110,0.0,0.0,0,0,16044316672,85.0,109.686,1.8158513,96.15542,96.83515,1.08,0.01192251,USD,17833363456,0.083409995,156803066,177119008,0.11445,0.41362998,35.892,2.5238204,1672444800,1703980800,1688083200,0.574,737000000,4.46,2.018,15.421,PNK,EQUITY,KRYAF,KRYAF,KERRY GROUP,Kerry Group plc,1610116200,America/New_York,EDT,-14400000,90.58495,none,660800000,3.731,1156400000,2450299904,1.006,1.679,8835699712,38.539,49.765,0.047849998,0.11838,3907700000,646137472,899299968,0.572,0.016,0.44948003,0.13088,0.10325,EUR,2.8314
6,Prince's Street,Tralee,V92 EH11,Ireland,353 66 718 2000,353 66 718 2961,https://www.kerry.com,Packaged Foods,Consumer Defensive,"Kerry Group plc, together with its subsidiaries, provides taste and nutrition solutions. The company operates in two segments, Taste & Nutrition and Dairy Ireland. The Taste & Nutrition segment offers taste and nutrition solutions for the food, beverage, and pharmaceutical markets. The Dairy Ireland segment provides value-add dairy ingredients and consumer products, including functional proteins and nutritional bases. It operates in Ireland, rest of Europe, the Americas, the Asia Pacific, the Middle East, and Africa. Kerry Group plc was founded in 1972 and is headquartered in Tralee, Ireland.",23000,"{'maxAge': 1, 'name': 'Mr. William  Lynch', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1,2,1,10,3,1693526400,1672444800,86400,2,90.58495,90.585,90.585,90.585,90.58495,90.585,90.585,90.585,1.18,0.012999999,1697068800,0.25280002,0.82,0.496996,20.310528,140,140,958,110,110,0.0,0.0,0,0,16044316672,85.0,109.686,1.8158513,96.15542,96.83515,1.08,0.01192251,USD,17833363456,0.083409995,156803066,177119008,0.11445,0.41362998,35.892,2.5238204,1672444800,1703980800,1688083200,0.574,737000000,4.46,2.018,15.421,PNK,EQUITY,KRYAF,KRYAF,KERRY GROUP,Kerry Group plc,1610116200,America/New_York,EDT,-14400000,90.58495,none,660800000,3.731,1156400000,2450299904,1.006,1.679,8835699712,38.539,49.765,0.047849998,0.11838,3907700000,646137472,899299968,0.572,0.016,0.44948003,0.13088,0.10325,EUR,2.8314
7,Prince's Street,Tralee,V92 EH11,Ireland,353 66 718 2000,353 66 718 2961,https://www.kerry.com,Packaged Foods,Consumer Defensive,"Kerry Group plc, together with its subsidiaries, provides taste and nutrition solutions. The company operates in two segments, Taste & Nutrition and Dairy Ireland. The Taste & Nutrition segment offers taste and nutrition solutions for the food, beverage, and pharmaceutical markets. The Dairy Ireland segment provides value-add dairy ingredients and consumer products, including functional proteins and nutritional bases. It operates in Ireland, rest of Europe, the Americas, the Asia Pacific, the Middle East, and Africa. Kerry Group plc was founded in 1972 and is headquartered in Tralee, Ireland.",23000,"{'maxAge': 1, 'name': 'Ms. Catherine  Keogh', 'title': 'Chief Corp. Affairs & Brand Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,2,1,10,3,1693526400,1672444800,86400,2,90.58495,90.585,90.585,90.585,90.58495,90.585,90.585,90.585,1.18,0.012999999,1697068800,0.25280002,0.82,0.496996,20.310528,140,140,958,110,110,0.0,0.0,0,0,16044316672,85.0,109.686,1.8158513,96.15542,96.83515,1.08,0.01192251,USD,17833363456,0.083409995,156803066,177119008,0.11445,0.41362998,35.892,2.5238204,1672444800,1703980800,1688083200,0.574,737000000,4.46,2.018,15.421,PNK,EQUITY,KRYAF,KRYAF,KERRY GROUP,Kerry Group plc,1610116200,America/New_York,EDT,-14400000,90.58495,none,660800000,3.731,1156400000,2450299904,1.006,1.679,8835699712,38.539,49.765,0.047849998,0.11838,3907700000,646137472,899299968,0.572,0.016,0.44948003,0.13088,0.10325,EUR,2.8314
8,Prince's Street,Tralee,V92 EH11,Ireland,353 66 718 2000,353 66 718 2961,https://www.kerry.com,Packaged Foods,Consumer Defensive,"Kerry Group plc, together with its subsidiaries, provides taste and nutrition solutions. The company operates in two segments, Taste & Nutrition and Dairy Ireland. The Taste & Nutrition segment offers taste and nutrition solutions for the food, beverage, and pharmaceutical markets. The Dairy Ireland segment provides value-add dairy ingredients and consumer products, including functional proteins and nutritional bases. It operates in Ireland, rest of Europe, the Americas, the Asia Pacific, the Middle East, and Africa. Kerry Group plc was founded in 1972 and is headquartered in Tralee, Ireland.",23000,"{'maxAge': 1, 'name': 'Ms. Michelle  Healy', 'age': 54, 'title': 'Chief HR Officer', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",1,2,1,10,3,1693526400,1672444800,86400,2,90.58495,90.585,90.585,90.585,90.58495,90.585,90.585,90.585,1.18,0.012999999,1697068800,0.25280002,0.82,0.496996,20.310528,140,140,958,110,110,0.0,0.0,0,0,16044316672,85.0,109.686,1.8158513,96.15542,96.83515,1.08,0.01192251,USD,17833363456,0.083409995,156803066,177119008,0.11445,0.41362998,35.892,2.5238204,1672444800,1703980800,1688083200,0.574,737000000,4.46,2.018,15.421,PNK,EQUITY,KRYAF,KRYAF,KERRY GROUP,Kerry Group plc,1610116200,America/New_York,EDT,-14400000,90.58495,none,660800000,3.731,1156400000,2450299904,1.006,1.679,8835699712,38.539,49.765,0.047849998,0.11838,3907700000,646137472,899299968,0.572,0.016,0.44948003,0.13088,0.10325,EUR,2.8314
9,Prince's Street,Tralee,V92 EH11,Ireland,353 66 718 2000,353 66 718 2961,https://www.kerry.com,Packaged Foods,Consumer Defensive,"Kerry Group plc, together with its subsidiaries, provides taste and nutrition solutions. The company operates in two segments, Taste & Nutrition and Dairy Ireland. The Taste & Nutrition segment offers taste and nutrition solutions for the food, beverage, and pharmaceutical markets. The Dairy Ireland segment provides value-add dairy ingredients and consumer products, including functional proteins and nutritional bases. It operates in Ireland, rest of Europe, the Americas, the Asia Pacific, the Middle East, and Africa. Kerry Group plc was founded in 1972 and is headquartered in Tralee, Ireland.",23000,"{'maxAge': 1, 'name': 'Mr. Thanh  Nguyen', 'title': 'Chief Operating Officer of Asia Pacific, Middle East & Africa', 'exercisedValue': 0, 'unexercisedValue': 0}",1,2,1,10,3,1693526400,1672444800,86400,2,90.58495,90.585,90.585,90.585,90.58495,90.585,90.585,90.585,1.18,0.012999999,1697068800,0.25280002,0.82,0.496996,20.310528,140,140,958,110,110,0.0,0.0,0,0,16044316672,85.0,109.686,1.8158513,96.15542,96.83515,1.08,0.01192251,USD,17833363456,0.083409995,156803066,177119008,0.11445,0.41362998,35.892,2.5238204,1672444800,1703980800,1688083200,0.574,737000000,4.46,2.018,15.421,PNK,EQUITY,KRYAF,KRYAF,KERRY GROUP,Kerry Group plc,1610116200,America/New_York,EDT,-14400000,90.58495,none,660800000,3.731,1156400000,2450299904,1.006,1.679,8835699712,38.539,49.765,0.047849998,0.11838,3907700000,646137472,899299968,0.572,0.016,0.44948003,0.13088,0.10325,EUR,2.8314
