,address1,city,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Peter-Mueller-Strasse 12,Düsseldorf,40468,Germany,49 211 9136 0,49 211 9136 31087,https://www.gea.com,Specialty Industrial Machinery,Specialty Industrial Machinery,Industrials,Industrials,"GEA Group Aktiengesellschaft engages in the development and production of systems and components to the food, beverage, and pharmaceutical industries. It operates through Separation & Flow Technologies, Liquid & Power Technologies, Food & Health Technologies, Farm Technologies, and Heating & Refrigeration Technologies segments. The Separation & Flow Technologies segment manufacture process-related components and machinery including notably separators, decanters, homogenizers, valves, and pumps. The Liquid & Power Technologies segment offers brewing systems, liquid processing and filling, concentration, precision fermentation, crystallization, purification, drying, powder handling, and packaging, as well as systems for emission control for dairy, beverage, food, chemical, and other industries. The Food & Health Technologies segment engages in the preparation, marination, and processing of meat, poultry, seafood, and vegan products, pasta and confectionery products, baking, slicing, packaging, and frozen food processing for food processing industry; and provides table presses for pharmaceutical industry. The Farm Technologies segment offers customer solution for milk production and livestock farming, which includes automatic milking and feeding system, conventional milking solutions, manure handling, and digital herd management tool. The Heating & Refrigeration Technologies segment provides energy solution in the field of industrial refrigeration and heating for an array of industries including food, beverage, dairy, and oil and gas. GEA Group Aktiengesellschaft was formerly known as mg technologies ag and changed its name to GEA Group Aktiengesellschaft in 2005. The company was founded in 1881 and is headquartered in Düsseldorf, Germany.",18555,"{'maxAge': 1, 'name': 'Mr. Stefan  Klebert Dipl.-Ing., MBA', 'age': 57, 'title': 'Chairman of the Exec. Board, CEO & Labor Director', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 3135008, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,36.04,36.32,36.32,36.88,36.04,36.32,36.32,36.88,0.95,0.025999999,1682640000,0.38779998,2.77,0.977102,14.897959,14.147287,590634,590634,278581,247740,247740,36.48,36.49,10500,32000,6290081792,31.18,44.52,1.1690648,36.8292,39.64765,0.54,0.014983352,EUR,6182907904,0.080290005,146944332,172331008,0.06329,0.56866,172331008,13.12,2.7820122,1672444800,1703980800,1688083200,0.275,426272000,2.45,2.58,2.31,1.149,9.837,0.12342262,0.14113986,0.95,1682640000,GER,EQUITY,G1A.DE,G1A.DE,GEA GROUP AG,GEA Group Aktiengesellschaft,946886400,Europe/Berlin,CEST,e1da2490-8145-3877-88ad-82b0a2fcceab,finmb_874290,7200000,36.5,52.0,31.0,43.6,45.0,2.5,buy,19,313776000,1.821,628544000,207319008,0.643,1.136,5380439040,9.169,31.043,0.05959,0.18882,1754691000,148698624,413355008,0.312,0.056,0.34382,0.11682,0.102239996,EUR,3.7857
1,Peter-Mueller-Strasse 12,Düsseldorf,40468,Germany,49 211 9136 0,49 211 9136 31087,https://www.gea.com,Specialty Industrial Machinery,Specialty Industrial Machinery,Industrials,Industrials,"GEA Group Aktiengesellschaft engages in the development and production of systems and components to the food, beverage, and pharmaceutical industries. It operates through Separation & Flow Technologies, Liquid & Power Technologies, Food & Health Technologies, Farm Technologies, and Heating & Refrigeration Technologies segments. The Separation & Flow Technologies segment manufacture process-related components and machinery including notably separators, decanters, homogenizers, valves, and pumps. The Liquid & Power Technologies segment offers brewing systems, liquid processing and filling, concentration, precision fermentation, crystallization, purification, drying, powder handling, and packaging, as well as systems for emission control for dairy, beverage, food, chemical, and other industries. The Food & Health Technologies segment engages in the preparation, marination, and processing of meat, poultry, seafood, and vegan products, pasta and confectionery products, baking, slicing, packaging, and frozen food processing for food processing industry; and provides table presses for pharmaceutical industry. The Farm Technologies segment offers customer solution for milk production and livestock farming, which includes automatic milking and feeding system, conventional milking solutions, manure handling, and digital herd management tool. The Heating & Refrigeration Technologies segment provides energy solution in the field of industrial refrigeration and heating for an array of industries including food, beverage, dairy, and oil and gas. GEA Group Aktiengesellschaft was formerly known as mg technologies ag and changed its name to GEA Group Aktiengesellschaft in 2005. The company was founded in 1881 and is headquartered in Düsseldorf, Germany.",18555,"{'maxAge': 1, 'name': 'Mr. Marcus A. Ketter', 'age': 54, 'title': 'CFO & Member of Exec. Board', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 1787453, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,36.04,36.32,36.32,36.88,36.04,36.32,36.32,36.88,0.95,0.025999999,1682640000,0.38779998,2.77,0.977102,14.897959,14.147287,590634,590634,278581,247740,247740,36.48,36.49,10500,32000,6290081792,31.18,44.52,1.1690648,36.8292,39.64765,0.54,0.014983352,EUR,6182907904,0.080290005,146944332,172331008,0.06329,0.56866,172331008,13.12,2.7820122,1672444800,1703980800,1688083200,0.275,426272000,2.45,2.58,2.31,1.149,9.837,0.12342262,0.14113986,0.95,1682640000,GER,EQUITY,G1A.DE,G1A.DE,GEA GROUP AG,GEA Group Aktiengesellschaft,946886400,Europe/Berlin,CEST,e1da2490-8145-3877-88ad-82b0a2fcceab,finmb_874290,7200000,36.5,52.0,31.0,43.6,45.0,2.5,buy,19,313776000,1.821,628544000,207319008,0.643,1.136,5380439040,9.169,31.043,0.05959,0.18882,1754691000,148698624,413355008,0.312,0.056,0.34382,0.11682,0.102239996,EUR,3.7857
2,Peter-Mueller-Strasse 12,Düsseldorf,40468,Germany,49 211 9136 0,49 211 9136 31087,https://www.gea.com,Specialty Industrial Machinery,Specialty Industrial Machinery,Industrials,Industrials,"GEA Group Aktiengesellschaft engages in the development and production of systems and components to the food, beverage, and pharmaceutical industries. It operates through Separation & Flow Technologies, Liquid & Power Technologies, Food & Health Technologies, Farm Technologies, and Heating & Refrigeration Technologies segments. The Separation & Flow Technologies segment manufacture process-related components and machinery including notably separators, decanters, homogenizers, valves, and pumps. The Liquid & Power Technologies segment offers brewing systems, liquid processing and filling, concentration, precision fermentation, crystallization, purification, drying, powder handling, and packaging, as well as systems for emission control for dairy, beverage, food, chemical, and other industries. The Food & Health Technologies segment engages in the preparation, marination, and processing of meat, poultry, seafood, and vegan products, pasta and confectionery products, baking, slicing, packaging, and frozen food processing for food processing industry; and provides table presses for pharmaceutical industry. The Farm Technologies segment offers customer solution for milk production and livestock farming, which includes automatic milking and feeding system, conventional milking solutions, manure handling, and digital herd management tool. The Heating & Refrigeration Technologies segment provides energy solution in the field of industrial refrigeration and heating for an array of industries including food, beverage, dairy, and oil and gas. GEA Group Aktiengesellschaft was formerly known as mg technologies ag and changed its name to GEA Group Aktiengesellschaft in 2005. The company was founded in 1881 and is headquartered in Düsseldorf, Germany.",18555,"{'maxAge': 1, 'name': 'Mr. Johannes  Giloth', 'age': 51, 'title': 'COO & Member of the Exec. Board', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 1584523, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,36.04,36.32,36.32,36.88,36.04,36.32,36.32,36.88,0.95,0.025999999,1682640000,0.38779998,2.77,0.977102,14.897959,14.147287,590634,590634,278581,247740,247740,36.48,36.49,10500,32000,6290081792,31.18,44.52,1.1690648,36.8292,39.64765,0.54,0.014983352,EUR,6182907904,0.080290005,146944332,172331008,0.06329,0.56866,172331008,13.12,2.7820122,1672444800,1703980800,1688083200,0.275,426272000,2.45,2.58,2.31,1.149,9.837,0.12342262,0.14113986,0.95,1682640000,GER,EQUITY,G1A.DE,G1A.DE,GEA GROUP AG,GEA Group Aktiengesellschaft,946886400,Europe/Berlin,CEST,e1da2490-8145-3877-88ad-82b0a2fcceab,finmb_874290,7200000,36.5,52.0,31.0,43.6,45.0,2.5,buy,19,313776000,1.821,628544000,207319008,0.643,1.136,5380439040,9.169,31.043,0.05959,0.18882,1754691000,148698624,413355008,0.312,0.056,0.34382,0.11682,0.102239996,EUR,3.7857
3,Peter-Mueller-Strasse 12,Düsseldorf,40468,Germany,49 211 9136 0,49 211 9136 31087,https://www.gea.com,Specialty Industrial Machinery,Specialty Industrial Machinery,Industrials,Industrials,"GEA Group Aktiengesellschaft engages in the development and production of systems and components to the food, beverage, and pharmaceutical industries. It operates through Separation & Flow Technologies, Liquid & Power Technologies, Food & Health Technologies, Farm Technologies, and Heating & Refrigeration Technologies segments. The Separation & Flow Technologies segment manufacture process-related components and machinery including notably separators, decanters, homogenizers, valves, and pumps. The Liquid & Power Technologies segment offers brewing systems, liquid processing and filling, concentration, precision fermentation, crystallization, purification, drying, powder handling, and packaging, as well as systems for emission control for dairy, beverage, food, chemical, and other industries. The Food & Health Technologies segment engages in the preparation, marination, and processing of meat, poultry, seafood, and vegan products, pasta and confectionery products, baking, slicing, packaging, and frozen food processing for food processing industry; and provides table presses for pharmaceutical industry. The Farm Technologies segment offers customer solution for milk production and livestock farming, which includes automatic milking and feeding system, conventional milking solutions, manure handling, and digital herd management tool. The Heating & Refrigeration Technologies segment provides energy solution in the field of industrial refrigeration and heating for an array of industries including food, beverage, dairy, and oil and gas. GEA Group Aktiengesellschaft was formerly known as mg technologies ag and changed its name to GEA Group Aktiengesellschaft in 2005. The company was founded in 1881 and is headquartered in Düsseldorf, Germany.",18555,"{'maxAge': 1, 'name': 'Mr. Oliver  Luckenbach', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,36.04,36.32,36.32,36.88,36.04,36.32,36.32,36.88,0.95,0.025999999,1682640000,0.38779998,2.77,0.977102,14.897959,14.147287,590634,590634,278581,247740,247740,36.48,36.49,10500,32000,6290081792,31.18,44.52,1.1690648,36.8292,39.64765,0.54,0.014983352,EUR,6182907904,0.080290005,146944332,172331008,0.06329,0.56866,172331008,13.12,2.7820122,1672444800,1703980800,1688083200,0.275,426272000,2.45,2.58,2.31,1.149,9.837,0.12342262,0.14113986,0.95,1682640000,GER,EQUITY,G1A.DE,G1A.DE,GEA GROUP AG,GEA Group Aktiengesellschaft,946886400,Europe/Berlin,CEST,e1da2490-8145-3877-88ad-82b0a2fcceab,finmb_874290,7200000,36.5,52.0,31.0,43.6,45.0,2.5,buy,19,313776000,1.821,628544000,207319008,0.643,1.136,5380439040,9.169,31.043,0.05959,0.18882,1754691000,148698624,413355008,0.312,0.056,0.34382,0.11682,0.102239996,EUR,3.7857
4,Peter-Mueller-Strasse 12,Düsseldorf,40468,Germany,49 211 9136 0,49 211 9136 31087,https://www.gea.com,Specialty Industrial Machinery,Specialty Industrial Machinery,Industrials,Industrials,"GEA Group Aktiengesellschaft engages in the development and production of systems and components to the food, beverage, and pharmaceutical industries. It operates through Separation & Flow Technologies, Liquid & Power Technologies, Food & Health Technologies, Farm Technologies, and Heating & Refrigeration Technologies segments. The Separation & Flow Technologies segment manufacture process-related components and machinery including notably separators, decanters, homogenizers, valves, and pumps. The Liquid & Power Technologies segment offers brewing systems, liquid processing and filling, concentration, precision fermentation, crystallization, purification, drying, powder handling, and packaging, as well as systems for emission control for dairy, beverage, food, chemical, and other industries. The Food & Health Technologies segment engages in the preparation, marination, and processing of meat, poultry, seafood, and vegan products, pasta and confectionery products, baking, slicing, packaging, and frozen food processing for food processing industry; and provides table presses for pharmaceutical industry. The Farm Technologies segment offers customer solution for milk production and livestock farming, which includes automatic milking and feeding system, conventional milking solutions, manure handling, and digital herd management tool. The Heating & Refrigeration Technologies segment provides energy solution in the field of industrial refrigeration and heating for an array of industries including food, beverage, dairy, and oil and gas. GEA Group Aktiengesellschaft was formerly known as mg technologies ag and changed its name to GEA Group Aktiengesellschaft in 2005. The company was founded in 1881 and is headquartered in Düsseldorf, Germany.",18555,"{'maxAge': 1, 'name': 'Ms. Jill  Meiburg', 'title': 'Head of Corp. Communications, Marketing and Brand', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,36.04,36.32,36.32,36.88,36.04,36.32,36.32,36.88,0.95,0.025999999,1682640000,0.38779998,2.77,0.977102,14.897959,14.147287,590634,590634,278581,247740,247740,36.48,36.49,10500,32000,6290081792,31.18,44.52,1.1690648,36.8292,39.64765,0.54,0.014983352,EUR,6182907904,0.080290005,146944332,172331008,0.06329,0.56866,172331008,13.12,2.7820122,1672444800,1703980800,1688083200,0.275,426272000,2.45,2.58,2.31,1.149,9.837,0.12342262,0.14113986,0.95,1682640000,GER,EQUITY,G1A.DE,G1A.DE,GEA GROUP AG,GEA Group Aktiengesellschaft,946886400,Europe/Berlin,CEST,e1da2490-8145-3877-88ad-82b0a2fcceab,finmb_874290,7200000,36.5,52.0,31.0,43.6,45.0,2.5,buy,19,313776000,1.821,628544000,207319008,0.643,1.136,5380439040,9.169,31.043,0.05959,0.18882,1754691000,148698624,413355008,0.312,0.056,0.34382,0.11682,0.102239996,EUR,3.7857
5,Peter-Mueller-Strasse 12,Düsseldorf,40468,Germany,49 211 9136 0,49 211 9136 31087,https://www.gea.com,Specialty Industrial Machinery,Specialty Industrial Machinery,Industrials,Industrials,"GEA Group Aktiengesellschaft engages in the development and production of systems and components to the food, beverage, and pharmaceutical industries. It operates through Separation & Flow Technologies, Liquid & Power Technologies, Food & Health Technologies, Farm Technologies, and Heating & Refrigeration Technologies segments. The Separation & Flow Technologies segment manufacture process-related components and machinery including notably separators, decanters, homogenizers, valves, and pumps. The Liquid & Power Technologies segment offers brewing systems, liquid processing and filling, concentration, precision fermentation, crystallization, purification, drying, powder handling, and packaging, as well as systems for emission control for dairy, beverage, food, chemical, and other industries. The Food & Health Technologies segment engages in the preparation, marination, and processing of meat, poultry, seafood, and vegan products, pasta and confectionery products, baking, slicing, packaging, and frozen food processing for food processing industry; and provides table presses for pharmaceutical industry. The Farm Technologies segment offers customer solution for milk production and livestock farming, which includes automatic milking and feeding system, conventional milking solutions, manure handling, and digital herd management tool. The Heating & Refrigeration Technologies segment provides energy solution in the field of industrial refrigeration and heating for an array of industries including food, beverage, dairy, and oil and gas. GEA Group Aktiengesellschaft was formerly known as mg technologies ag and changed its name to GEA Group Aktiengesellschaft in 2005. The company was founded in 1881 and is headquartered in Düsseldorf, Germany.",18555,"{'maxAge': 1, 'name': 'Mr. Tom  Eriksson', 'age': 55, 'title': 'Country Managing Director for Sweden & Finland', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,36.04,36.32,36.32,36.88,36.04,36.32,36.32,36.88,0.95,0.025999999,1682640000,0.38779998,2.77,0.977102,14.897959,14.147287,590634,590634,278581,247740,247740,36.48,36.49,10500,32000,6290081792,31.18,44.52,1.1690648,36.8292,39.64765,0.54,0.014983352,EUR,6182907904,0.080290005,146944332,172331008,0.06329,0.56866,172331008,13.12,2.7820122,1672444800,1703980800,1688083200,0.275,426272000,2.45,2.58,2.31,1.149,9.837,0.12342262,0.14113986,0.95,1682640000,GER,EQUITY,G1A.DE,G1A.DE,GEA GROUP AG,GEA Group Aktiengesellschaft,946886400,Europe/Berlin,CEST,e1da2490-8145-3877-88ad-82b0a2fcceab,finmb_874290,7200000,36.5,52.0,31.0,43.6,45.0,2.5,buy,19,313776000,1.821,628544000,207319008,0.643,1.136,5380439040,9.169,31.043,0.05959,0.18882,1754691000,148698624,413355008,0.312,0.056,0.34382,0.11682,0.102239996,EUR,3.7857
6,Peter-Mueller-Strasse 12,Düsseldorf,40468,Germany,49 211 9136 0,49 211 9136 31087,https://www.gea.com,Specialty Industrial Machinery,Specialty Industrial Machinery,Industrials,Industrials,"GEA Group Aktiengesellschaft engages in the development and production of systems and components to the food, beverage, and pharmaceutical industries. It operates through Separation & Flow Technologies, Liquid & Power Technologies, Food & Health Technologies, Farm Technologies, and Heating & Refrigeration Technologies segments. The Separation & Flow Technologies segment manufacture process-related components and machinery including notably separators, decanters, homogenizers, valves, and pumps. The Liquid & Power Technologies segment offers brewing systems, liquid processing and filling, concentration, precision fermentation, crystallization, purification, drying, powder handling, and packaging, as well as systems for emission control for dairy, beverage, food, chemical, and other industries. The Food & Health Technologies segment engages in the preparation, marination, and processing of meat, poultry, seafood, and vegan products, pasta and confectionery products, baking, slicing, packaging, and frozen food processing for food processing industry; and provides table presses for pharmaceutical industry. The Farm Technologies segment offers customer solution for milk production and livestock farming, which includes automatic milking and feeding system, conventional milking solutions, manure handling, and digital herd management tool. The Heating & Refrigeration Technologies segment provides energy solution in the field of industrial refrigeration and heating for an array of industries including food, beverage, dairy, and oil and gas. GEA Group Aktiengesellschaft was formerly known as mg technologies ag and changed its name to GEA Group Aktiengesellschaft in 2005. The company was founded in 1881 and is headquartered in Düsseldorf, Germany.",18555,"{'maxAge': 1, 'name': 'Marc  Pönitz', 'title': 'Head of Corp. Media & Press', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,36.04,36.32,36.32,36.88,36.04,36.32,36.32,36.88,0.95,0.025999999,1682640000,0.38779998,2.77,0.977102,14.897959,14.147287,590634,590634,278581,247740,247740,36.48,36.49,10500,32000,6290081792,31.18,44.52,1.1690648,36.8292,39.64765,0.54,0.014983352,EUR,6182907904,0.080290005,146944332,172331008,0.06329,0.56866,172331008,13.12,2.7820122,1672444800,1703980800,1688083200,0.275,426272000,2.45,2.58,2.31,1.149,9.837,0.12342262,0.14113986,0.95,1682640000,GER,EQUITY,G1A.DE,G1A.DE,GEA GROUP AG,GEA Group Aktiengesellschaft,946886400,Europe/Berlin,CEST,e1da2490-8145-3877-88ad-82b0a2fcceab,finmb_874290,7200000,36.5,52.0,31.0,43.6,45.0,2.5,buy,19,313776000,1.821,628544000,207319008,0.643,1.136,5380439040,9.169,31.043,0.05959,0.18882,1754691000,148698624,413355008,0.312,0.056,0.34382,0.11682,0.102239996,EUR,3.7857
7,Peter-Mueller-Strasse 12,Düsseldorf,40468,Germany,49 211 9136 0,49 211 9136 31087,https://www.gea.com,Specialty Industrial Machinery,Specialty Industrial Machinery,Industrials,Industrials,"GEA Group Aktiengesellschaft engages in the development and production of systems and components to the food, beverage, and pharmaceutical industries. It operates through Separation & Flow Technologies, Liquid & Power Technologies, Food & Health Technologies, Farm Technologies, and Heating & Refrigeration Technologies segments. The Separation & Flow Technologies segment manufacture process-related components and machinery including notably separators, decanters, homogenizers, valves, and pumps. The Liquid & Power Technologies segment offers brewing systems, liquid processing and filling, concentration, precision fermentation, crystallization, purification, drying, powder handling, and packaging, as well as systems for emission control for dairy, beverage, food, chemical, and other industries. The Food & Health Technologies segment engages in the preparation, marination, and processing of meat, poultry, seafood, and vegan products, pasta and confectionery products, baking, slicing, packaging, and frozen food processing for food processing industry; and provides table presses for pharmaceutical industry. The Farm Technologies segment offers customer solution for milk production and livestock farming, which includes automatic milking and feeding system, conventional milking solutions, manure handling, and digital herd management tool. The Heating & Refrigeration Technologies segment provides energy solution in the field of industrial refrigeration and heating for an array of industries including food, beverage, dairy, and oil and gas. GEA Group Aktiengesellschaft was formerly known as mg technologies ag and changed its name to GEA Group Aktiengesellschaft in 2005. The company was founded in 1881 and is headquartered in Düsseldorf, Germany.",18555,"{'maxAge': 1, 'name': 'Mr. Thomas  Rosenke', 'title': 'Sr. Mang. of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,36.04,36.32,36.32,36.88,36.04,36.32,36.32,36.88,0.95,0.025999999,1682640000,0.38779998,2.77,0.977102,14.897959,14.147287,590634,590634,278581,247740,247740,36.48,36.49,10500,32000,6290081792,31.18,44.52,1.1690648,36.8292,39.64765,0.54,0.014983352,EUR,6182907904,0.080290005,146944332,172331008,0.06329,0.56866,172331008,13.12,2.7820122,1672444800,1703980800,1688083200,0.275,426272000,2.45,2.58,2.31,1.149,9.837,0.12342262,0.14113986,0.95,1682640000,GER,EQUITY,G1A.DE,G1A.DE,GEA GROUP AG,GEA Group Aktiengesellschaft,946886400,Europe/Berlin,CEST,e1da2490-8145-3877-88ad-82b0a2fcceab,finmb_874290,7200000,36.5,52.0,31.0,43.6,45.0,2.5,buy,19,313776000,1.821,628544000,207319008,0.643,1.136,5380439040,9.169,31.043,0.05959,0.18882,1754691000,148698624,413355008,0.312,0.056,0.34382,0.11682,0.102239996,EUR,3.7857
8,Peter-Mueller-Strasse 12,Düsseldorf,40468,Germany,49 211 9136 0,49 211 9136 31087,https://www.gea.com,Specialty Industrial Machinery,Specialty Industrial Machinery,Industrials,Industrials,"GEA Group Aktiengesellschaft engages in the development and production of systems and components to the food, beverage, and pharmaceutical industries. It operates through Separation & Flow Technologies, Liquid & Power Technologies, Food & Health Technologies, Farm Technologies, and Heating & Refrigeration Technologies segments. The Separation & Flow Technologies segment manufacture process-related components and machinery including notably separators, decanters, homogenizers, valves, and pumps. The Liquid & Power Technologies segment offers brewing systems, liquid processing and filling, concentration, precision fermentation, crystallization, purification, drying, powder handling, and packaging, as well as systems for emission control for dairy, beverage, food, chemical, and other industries. The Food & Health Technologies segment engages in the preparation, marination, and processing of meat, poultry, seafood, and vegan products, pasta and confectionery products, baking, slicing, packaging, and frozen food processing for food processing industry; and provides table presses for pharmaceutical industry. The Farm Technologies segment offers customer solution for milk production and livestock farming, which includes automatic milking and feeding system, conventional milking solutions, manure handling, and digital herd management tool. The Heating & Refrigeration Technologies segment provides energy solution in the field of industrial refrigeration and heating for an array of industries including food, beverage, dairy, and oil and gas. GEA Group Aktiengesellschaft was formerly known as mg technologies ag and changed its name to GEA Group Aktiengesellschaft in 2005. The company was founded in 1881 and is headquartered in Düsseldorf, Germany.",18555,"{'maxAge': 1, 'name': 'Ms. Nadine  Sterley', 'title': 'Chief Sustainability Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,36.04,36.32,36.32,36.88,36.04,36.32,36.32,36.88,0.95,0.025999999,1682640000,0.38779998,2.77,0.977102,14.897959,14.147287,590634,590634,278581,247740,247740,36.48,36.49,10500,32000,6290081792,31.18,44.52,1.1690648,36.8292,39.64765,0.54,0.014983352,EUR,6182907904,0.080290005,146944332,172331008,0.06329,0.56866,172331008,13.12,2.7820122,1672444800,1703980800,1688083200,0.275,426272000,2.45,2.58,2.31,1.149,9.837,0.12342262,0.14113986,0.95,1682640000,GER,EQUITY,G1A.DE,G1A.DE,GEA GROUP AG,GEA Group Aktiengesellschaft,946886400,Europe/Berlin,CEST,e1da2490-8145-3877-88ad-82b0a2fcceab,finmb_874290,7200000,36.5,52.0,31.0,43.6,45.0,2.5,buy,19,313776000,1.821,628544000,207319008,0.643,1.136,5380439040,9.169,31.043,0.05959,0.18882,1754691000,148698624,413355008,0.312,0.056,0.34382,0.11682,0.102239996,EUR,3.7857
9,Peter-Mueller-Strasse 12,Düsseldorf,40468,Germany,49 211 9136 0,49 211 9136 31087,https://www.gea.com,Specialty Industrial Machinery,Specialty Industrial Machinery,Industrials,Industrials,"GEA Group Aktiengesellschaft engages in the development and production of systems and components to the food, beverage, and pharmaceutical industries. It operates through Separation & Flow Technologies, Liquid & Power Technologies, Food & Health Technologies, Farm Technologies, and Heating & Refrigeration Technologies segments. The Separation & Flow Technologies segment manufacture process-related components and machinery including notably separators, decanters, homogenizers, valves, and pumps. The Liquid & Power Technologies segment offers brewing systems, liquid processing and filling, concentration, precision fermentation, crystallization, purification, drying, powder handling, and packaging, as well as systems for emission control for dairy, beverage, food, chemical, and other industries. The Food & Health Technologies segment engages in the preparation, marination, and processing of meat, poultry, seafood, and vegan products, pasta and confectionery products, baking, slicing, packaging, and frozen food processing for food processing industry; and provides table presses for pharmaceutical industry. The Farm Technologies segment offers customer solution for milk production and livestock farming, which includes automatic milking and feeding system, conventional milking solutions, manure handling, and digital herd management tool. The Heating & Refrigeration Technologies segment provides energy solution in the field of industrial refrigeration and heating for an array of industries including food, beverage, dairy, and oil and gas. GEA Group Aktiengesellschaft was formerly known as mg technologies ag and changed its name to GEA Group Aktiengesellschaft in 2005. The company was founded in 1881 and is headquartered in Düsseldorf, Germany.",18555,"{'maxAge': 1, 'name': 'Mr. Kai  Becker', 'title': 'Chief Exec. Officer of Refrigeration Technologies Division', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,36.04,36.32,36.32,36.88,36.04,36.32,36.32,36.88,0.95,0.025999999,1682640000,0.38779998,2.77,0.977102,14.897959,14.147287,590634,590634,278581,247740,247740,36.48,36.49,10500,32000,6290081792,31.18,44.52,1.1690648,36.8292,39.64765,0.54,0.014983352,EUR,6182907904,0.080290005,146944332,172331008,0.06329,0.56866,172331008,13.12,2.7820122,1672444800,1703980800,1688083200,0.275,426272000,2.45,2.58,2.31,1.149,9.837,0.12342262,0.14113986,0.95,1682640000,GER,EQUITY,G1A.DE,G1A.DE,GEA GROUP AG,GEA Group Aktiengesellschaft,946886400,Europe/Berlin,CEST,e1da2490-8145-3877-88ad-82b0a2fcceab,finmb_874290,7200000,36.5,52.0,31.0,43.6,45.0,2.5,buy,19,313776000,1.821,628544000,207319008,0.643,1.136,5380439040,9.169,31.043,0.05959,0.18882,1754691000,148698624,413355008,0.312,0.056,0.34382,0.11682,0.102239996,EUR,3.7857
