,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Rua Actor AntOnio Silva n. o 7,Lisbon,1649-033,Portugal,351 217 532 000,351 217 526 174,https://www.jeronimomartins.com,Food Distribution,Consumer Defensive,"Jerónimo Martins, SGPS, S.A. operates in the food distribution and specialized retail sectors in Portugal, Poland, and Colombia. The company operates through Portugal Retail; Portugal Cash & Carry; Poland Retail; Colombia Retail; and Others, Eliminations and Adjustments segments. It operates food stores under the Biedronka name; and a chain of health and beauty stores under the Hebe banner in Poland, as well as food stores under the Ara name in Colombia. The company also operates supermarkets under the Pingo Doce banner; and cash and carry stores under the Recheio name in Portugal. In addition, it operates restaurants under the Pingo Doce name; Bem-Estar pharmacies; petrol stations; and clothing under Code brand. Further, the company operates kiosks and coffee shops under the Jeronymo name; and chocolates and confectionary retail stores under Hussel name. Additionally, the company engages in human resources top management, real estate management and administration, training, and saline brackish waters aquaculture; wholesale of fruit and vegetables; retail management, consultancy, and logistics activities; the purchase and sale of real estate; growing of crops and farming of animals; retail sale of health and beauty products; manufacture of milk and dairy products; and provision of economic and accounting, business portfolio management, financial, and sea passenger water transport services. It is also involved in the trading and distribution of consumer goods; retail and wholesale of non-food products; other business support service activities; and provision of services in the area of wholesale and retail distribution. The company was founded in 1792 and is headquartered in Lisbon, Portugal. Jerónimo Martins, SGPS, S.A. is a subsidiary of Sociedade Francisco Manuel dos Santos, SGPS, S.E.",111321,"{'maxAge': 1, 'name': 'Mr. Pedro Manuel de Castro Soares dos Santos', 'age': 62, 'title': 'Chairman & CEO', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 1896749, 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,8,3,10,1693526400,1672444800,86400,2,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,0.6,0.025799999,1684108800,0.7686,0.436561,20.873873,737,737,132,250,250,0.0,0.0,0,0,17437487104,20.45,23.17,0.62243396,23.17,22.45205,0.55,0.023737593,USD,17123820544,0.024449999,275071942,628433984,0.56183,0.24534,3.789,6.11507,1672444800,1703980800,1688083200,0.254,685000000,1.11,0.611,10.454,PNK,EQUITY,JRONF,JRONF,JERONIMO MARTINS SGPS,"Jerónimo Martins, SGPS, S.A.",1328106600,America/New_York,EDT,-14400000,23.17,none,1436999936,2.287,1638000000,3756000000,0.309,0.554,28014999552,143.086,44.579,0.06424,0.28677,956625024,1988000000,0.248,0.21,0.20688999,0.05847,0.04201,EUR,
1,Rua Actor AntOnio Silva n. o 7,Lisbon,1649-033,Portugal,351 217 532 000,351 217 526 174,https://www.jeronimomartins.com,Food Distribution,Consumer Defensive,"Jerónimo Martins, SGPS, S.A. operates in the food distribution and specialized retail sectors in Portugal, Poland, and Colombia. The company operates through Portugal Retail; Portugal Cash & Carry; Poland Retail; Colombia Retail; and Others, Eliminations and Adjustments segments. It operates food stores under the Biedronka name; and a chain of health and beauty stores under the Hebe banner in Poland, as well as food stores under the Ara name in Colombia. The company also operates supermarkets under the Pingo Doce banner; and cash and carry stores under the Recheio name in Portugal. In addition, it operates restaurants under the Pingo Doce name; Bem-Estar pharmacies; petrol stations; and clothing under Code brand. Further, the company operates kiosks and coffee shops under the Jeronymo name; and chocolates and confectionary retail stores under Hussel name. Additionally, the company engages in human resources top management, real estate management and administration, training, and saline brackish waters aquaculture; wholesale of fruit and vegetables; retail management, consultancy, and logistics activities; the purchase and sale of real estate; growing of crops and farming of animals; retail sale of health and beauty products; manufacture of milk and dairy products; and provision of economic and accounting, business portfolio management, financial, and sea passenger water transport services. It is also involved in the trading and distribution of consumer goods; retail and wholesale of non-food products; other business support service activities; and provision of services in the area of wholesale and retail distribution. The company was founded in 1792 and is headquartered in Lisbon, Portugal. Jerónimo Martins, SGPS, S.A. is a subsidiary of Sociedade Francisco Manuel dos Santos, SGPS, S.E.",111321,"{'maxAge': 1, 'name': 'Ms. Ana Luísa Abreu Coelho Virgínia', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,8,3,10,1693526400,1672444800,86400,2,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,0.6,0.025799999,1684108800,0.7686,0.436561,20.873873,737,737,132,250,250,0.0,0.0,0,0,17437487104,20.45,23.17,0.62243396,23.17,22.45205,0.55,0.023737593,USD,17123820544,0.024449999,275071942,628433984,0.56183,0.24534,3.789,6.11507,1672444800,1703980800,1688083200,0.254,685000000,1.11,0.611,10.454,PNK,EQUITY,JRONF,JRONF,JERONIMO MARTINS SGPS,"Jerónimo Martins, SGPS, S.A.",1328106600,America/New_York,EDT,-14400000,23.17,none,1436999936,2.287,1638000000,3756000000,0.309,0.554,28014999552,143.086,44.579,0.06424,0.28677,956625024,1988000000,0.248,0.21,0.20688999,0.05847,0.04201,EUR,
2,Rua Actor AntOnio Silva n. o 7,Lisbon,1649-033,Portugal,351 217 532 000,351 217 526 174,https://www.jeronimomartins.com,Food Distribution,Consumer Defensive,"Jerónimo Martins, SGPS, S.A. operates in the food distribution and specialized retail sectors in Portugal, Poland, and Colombia. The company operates through Portugal Retail; Portugal Cash & Carry; Poland Retail; Colombia Retail; and Others, Eliminations and Adjustments segments. It operates food stores under the Biedronka name; and a chain of health and beauty stores under the Hebe banner in Poland, as well as food stores under the Ara name in Colombia. The company also operates supermarkets under the Pingo Doce banner; and cash and carry stores under the Recheio name in Portugal. In addition, it operates restaurants under the Pingo Doce name; Bem-Estar pharmacies; petrol stations; and clothing under Code brand. Further, the company operates kiosks and coffee shops under the Jeronymo name; and chocolates and confectionary retail stores under Hussel name. Additionally, the company engages in human resources top management, real estate management and administration, training, and saline brackish waters aquaculture; wholesale of fruit and vegetables; retail management, consultancy, and logistics activities; the purchase and sale of real estate; growing of crops and farming of animals; retail sale of health and beauty products; manufacture of milk and dairy products; and provision of economic and accounting, business portfolio management, financial, and sea passenger water transport services. It is also involved in the trading and distribution of consumer goods; retail and wholesale of non-food products; other business support service activities; and provision of services in the area of wholesale and retail distribution. The company was founded in 1792 and is headquartered in Lisbon, Portugal. Jerónimo Martins, SGPS, S.A. is a subsidiary of Sociedade Francisco Manuel dos Santos, SGPS, S.E.",111321,"{'maxAge': 1, 'name': 'Ms. Cláudia  Falcão', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,8,3,10,1693526400,1672444800,86400,2,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,0.6,0.025799999,1684108800,0.7686,0.436561,20.873873,737,737,132,250,250,0.0,0.0,0,0,17437487104,20.45,23.17,0.62243396,23.17,22.45205,0.55,0.023737593,USD,17123820544,0.024449999,275071942,628433984,0.56183,0.24534,3.789,6.11507,1672444800,1703980800,1688083200,0.254,685000000,1.11,0.611,10.454,PNK,EQUITY,JRONF,JRONF,JERONIMO MARTINS SGPS,"Jerónimo Martins, SGPS, S.A.",1328106600,America/New_York,EDT,-14400000,23.17,none,1436999936,2.287,1638000000,3756000000,0.309,0.554,28014999552,143.086,44.579,0.06424,0.28677,956625024,1988000000,0.248,0.21,0.20688999,0.05847,0.04201,EUR,
3,Rua Actor AntOnio Silva n. o 7,Lisbon,1649-033,Portugal,351 217 532 000,351 217 526 174,https://www.jeronimomartins.com,Food Distribution,Consumer Defensive,"Jerónimo Martins, SGPS, S.A. operates in the food distribution and specialized retail sectors in Portugal, Poland, and Colombia. The company operates through Portugal Retail; Portugal Cash & Carry; Poland Retail; Colombia Retail; and Others, Eliminations and Adjustments segments. It operates food stores under the Biedronka name; and a chain of health and beauty stores under the Hebe banner in Poland, as well as food stores under the Ara name in Colombia. The company also operates supermarkets under the Pingo Doce banner; and cash and carry stores under the Recheio name in Portugal. In addition, it operates restaurants under the Pingo Doce name; Bem-Estar pharmacies; petrol stations; and clothing under Code brand. Further, the company operates kiosks and coffee shops under the Jeronymo name; and chocolates and confectionary retail stores under Hussel name. Additionally, the company engages in human resources top management, real estate management and administration, training, and saline brackish waters aquaculture; wholesale of fruit and vegetables; retail management, consultancy, and logistics activities; the purchase and sale of real estate; growing of crops and farming of animals; retail sale of health and beauty products; manufacture of milk and dairy products; and provision of economic and accounting, business portfolio management, financial, and sea passenger water transport services. It is also involved in the trading and distribution of consumer goods; retail and wholesale of non-food products; other business support service activities; and provision of services in the area of wholesale and retail distribution. The company was founded in 1792 and is headquartered in Lisbon, Portugal. Jerónimo Martins, SGPS, S.A. is a subsidiary of Sociedade Francisco Manuel dos Santos, SGPS, S.E.",111321,"{'maxAge': 1, 'name': 'Mr. Carlos Miguel Martins Ferreira', 'title': 'Chief Legal Officer, Director of Legal Affairs & Substitute Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,8,3,10,1693526400,1672444800,86400,2,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,0.6,0.025799999,1684108800,0.7686,0.436561,20.873873,737,737,132,250,250,0.0,0.0,0,0,17437487104,20.45,23.17,0.62243396,23.17,22.45205,0.55,0.023737593,USD,17123820544,0.024449999,275071942,628433984,0.56183,0.24534,3.789,6.11507,1672444800,1703980800,1688083200,0.254,685000000,1.11,0.611,10.454,PNK,EQUITY,JRONF,JRONF,JERONIMO MARTINS SGPS,"Jerónimo Martins, SGPS, S.A.",1328106600,America/New_York,EDT,-14400000,23.17,none,1436999936,2.287,1638000000,3756000000,0.309,0.554,28014999552,143.086,44.579,0.06424,0.28677,956625024,1988000000,0.248,0.21,0.20688999,0.05847,0.04201,EUR,
4,Rua Actor AntOnio Silva n. o 7,Lisbon,1649-033,Portugal,351 217 532 000,351 217 526 174,https://www.jeronimomartins.com,Food Distribution,Consumer Defensive,"Jerónimo Martins, SGPS, S.A. operates in the food distribution and specialized retail sectors in Portugal, Poland, and Colombia. The company operates through Portugal Retail; Portugal Cash & Carry; Poland Retail; Colombia Retail; and Others, Eliminations and Adjustments segments. It operates food stores under the Biedronka name; and a chain of health and beauty stores under the Hebe banner in Poland, as well as food stores under the Ara name in Colombia. The company also operates supermarkets under the Pingo Doce banner; and cash and carry stores under the Recheio name in Portugal. In addition, it operates restaurants under the Pingo Doce name; Bem-Estar pharmacies; petrol stations; and clothing under Code brand. Further, the company operates kiosks and coffee shops under the Jeronymo name; and chocolates and confectionary retail stores under Hussel name. Additionally, the company engages in human resources top management, real estate management and administration, training, and saline brackish waters aquaculture; wholesale of fruit and vegetables; retail management, consultancy, and logistics activities; the purchase and sale of real estate; growing of crops and farming of animals; retail sale of health and beauty products; manufacture of milk and dairy products; and provision of economic and accounting, business portfolio management, financial, and sea passenger water transport services. It is also involved in the trading and distribution of consumer goods; retail and wholesale of non-food products; other business support service activities; and provision of services in the area of wholesale and retail distribution. The company was founded in 1792 and is headquartered in Lisbon, Portugal. Jerónimo Martins, SGPS, S.A. is a subsidiary of Sociedade Francisco Manuel dos Santos, SGPS, S.E.",111321,"{'maxAge': 1, 'name': 'Ms. Sara  Miranda', 'title': 'Chief Communications & Corp. Responsibility Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,8,3,10,1693526400,1672444800,86400,2,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,0.6,0.025799999,1684108800,0.7686,0.436561,20.873873,737,737,132,250,250,0.0,0.0,0,0,17437487104,20.45,23.17,0.62243396,23.17,22.45205,0.55,0.023737593,USD,17123820544,0.024449999,275071942,628433984,0.56183,0.24534,3.789,6.11507,1672444800,1703980800,1688083200,0.254,685000000,1.11,0.611,10.454,PNK,EQUITY,JRONF,JRONF,JERONIMO MARTINS SGPS,"Jerónimo Martins, SGPS, S.A.",1328106600,America/New_York,EDT,-14400000,23.17,none,1436999936,2.287,1638000000,3756000000,0.309,0.554,28014999552,143.086,44.579,0.06424,0.28677,956625024,1988000000,0.248,0.21,0.20688999,0.05847,0.04201,EUR,
5,Rua Actor AntOnio Silva n. o 7,Lisbon,1649-033,Portugal,351 217 532 000,351 217 526 174,https://www.jeronimomartins.com,Food Distribution,Consumer Defensive,"Jerónimo Martins, SGPS, S.A. operates in the food distribution and specialized retail sectors in Portugal, Poland, and Colombia. The company operates through Portugal Retail; Portugal Cash & Carry; Poland Retail; Colombia Retail; and Others, Eliminations and Adjustments segments. It operates food stores under the Biedronka name; and a chain of health and beauty stores under the Hebe banner in Poland, as well as food stores under the Ara name in Colombia. The company also operates supermarkets under the Pingo Doce banner; and cash and carry stores under the Recheio name in Portugal. In addition, it operates restaurants under the Pingo Doce name; Bem-Estar pharmacies; petrol stations; and clothing under Code brand. Further, the company operates kiosks and coffee shops under the Jeronymo name; and chocolates and confectionary retail stores under Hussel name. Additionally, the company engages in human resources top management, real estate management and administration, training, and saline brackish waters aquaculture; wholesale of fruit and vegetables; retail management, consultancy, and logistics activities; the purchase and sale of real estate; growing of crops and farming of animals; retail sale of health and beauty products; manufacture of milk and dairy products; and provision of economic and accounting, business portfolio management, financial, and sea passenger water transport services. It is also involved in the trading and distribution of consumer goods; retail and wholesale of non-food products; other business support service activities; and provision of services in the area of wholesale and retail distribution. The company was founded in 1792 and is headquartered in Lisbon, Portugal. Jerónimo Martins, SGPS, S.A. is a subsidiary of Sociedade Francisco Manuel dos Santos, SGPS, S.E.",111321,"{'maxAge': 1, 'name': 'Ms. Marta Lopes Maia', 'title': 'Head of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,8,3,10,1693526400,1672444800,86400,2,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,0.6,0.025799999,1684108800,0.7686,0.436561,20.873873,737,737,132,250,250,0.0,0.0,0,0,17437487104,20.45,23.17,0.62243396,23.17,22.45205,0.55,0.023737593,USD,17123820544,0.024449999,275071942,628433984,0.56183,0.24534,3.789,6.11507,1672444800,1703980800,1688083200,0.254,685000000,1.11,0.611,10.454,PNK,EQUITY,JRONF,JRONF,JERONIMO MARTINS SGPS,"Jerónimo Martins, SGPS, S.A.",1328106600,America/New_York,EDT,-14400000,23.17,none,1436999936,2.287,1638000000,3756000000,0.309,0.554,28014999552,143.086,44.579,0.06424,0.28677,956625024,1988000000,0.248,0.21,0.20688999,0.05847,0.04201,EUR,
6,Rua Actor AntOnio Silva n. o 7,Lisbon,1649-033,Portugal,351 217 532 000,351 217 526 174,https://www.jeronimomartins.com,Food Distribution,Consumer Defensive,"Jerónimo Martins, SGPS, S.A. operates in the food distribution and specialized retail sectors in Portugal, Poland, and Colombia. The company operates through Portugal Retail; Portugal Cash & Carry; Poland Retail; Colombia Retail; and Others, Eliminations and Adjustments segments. It operates food stores under the Biedronka name; and a chain of health and beauty stores under the Hebe banner in Poland, as well as food stores under the Ara name in Colombia. The company also operates supermarkets under the Pingo Doce banner; and cash and carry stores under the Recheio name in Portugal. In addition, it operates restaurants under the Pingo Doce name; Bem-Estar pharmacies; petrol stations; and clothing under Code brand. Further, the company operates kiosks and coffee shops under the Jeronymo name; and chocolates and confectionary retail stores under Hussel name. Additionally, the company engages in human resources top management, real estate management and administration, training, and saline brackish waters aquaculture; wholesale of fruit and vegetables; retail management, consultancy, and logistics activities; the purchase and sale of real estate; growing of crops and farming of animals; retail sale of health and beauty products; manufacture of milk and dairy products; and provision of economic and accounting, business portfolio management, financial, and sea passenger water transport services. It is also involved in the trading and distribution of consumer goods; retail and wholesale of non-food products; other business support service activities; and provision of services in the area of wholesale and retail distribution. The company was founded in 1792 and is headquartered in Lisbon, Portugal. Jerónimo Martins, SGPS, S.A. is a subsidiary of Sociedade Francisco Manuel dos Santos, SGPS, S.E.",111321,"{'maxAge': 1, 'name': 'Ms. Rita  Marques', 'title': 'Head of Fiscal Affairs', 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,8,3,10,1693526400,1672444800,86400,2,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,0.6,0.025799999,1684108800,0.7686,0.436561,20.873873,737,737,132,250,250,0.0,0.0,0,0,17437487104,20.45,23.17,0.62243396,23.17,22.45205,0.55,0.023737593,USD,17123820544,0.024449999,275071942,628433984,0.56183,0.24534,3.789,6.11507,1672444800,1703980800,1688083200,0.254,685000000,1.11,0.611,10.454,PNK,EQUITY,JRONF,JRONF,JERONIMO MARTINS SGPS,"Jerónimo Martins, SGPS, S.A.",1328106600,America/New_York,EDT,-14400000,23.17,none,1436999936,2.287,1638000000,3756000000,0.309,0.554,28014999552,143.086,44.579,0.06424,0.28677,956625024,1988000000,0.248,0.21,0.20688999,0.05847,0.04201,EUR,
7,Rua Actor AntOnio Silva n. o 7,Lisbon,1649-033,Portugal,351 217 532 000,351 217 526 174,https://www.jeronimomartins.com,Food Distribution,Consumer Defensive,"Jerónimo Martins, SGPS, S.A. operates in the food distribution and specialized retail sectors in Portugal, Poland, and Colombia. The company operates through Portugal Retail; Portugal Cash & Carry; Poland Retail; Colombia Retail; and Others, Eliminations and Adjustments segments. It operates food stores under the Biedronka name; and a chain of health and beauty stores under the Hebe banner in Poland, as well as food stores under the Ara name in Colombia. The company also operates supermarkets under the Pingo Doce banner; and cash and carry stores under the Recheio name in Portugal. In addition, it operates restaurants under the Pingo Doce name; Bem-Estar pharmacies; petrol stations; and clothing under Code brand. Further, the company operates kiosks and coffee shops under the Jeronymo name; and chocolates and confectionary retail stores under Hussel name. Additionally, the company engages in human resources top management, real estate management and administration, training, and saline brackish waters aquaculture; wholesale of fruit and vegetables; retail management, consultancy, and logistics activities; the purchase and sale of real estate; growing of crops and farming of animals; retail sale of health and beauty products; manufacture of milk and dairy products; and provision of economic and accounting, business portfolio management, financial, and sea passenger water transport services. It is also involved in the trading and distribution of consumer goods; retail and wholesale of non-food products; other business support service activities; and provision of services in the area of wholesale and retail distribution. The company was founded in 1792 and is headquartered in Lisbon, Portugal. Jerónimo Martins, SGPS, S.A. is a subsidiary of Sociedade Francisco Manuel dos Santos, SGPS, S.E.",111321,"{'maxAge': 1, 'name': 'Ms. Conceicao  Carrapeta', 'title': 'Head of Financial Operations & Insurance', 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,8,3,10,1693526400,1672444800,86400,2,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,0.6,0.025799999,1684108800,0.7686,0.436561,20.873873,737,737,132,250,250,0.0,0.0,0,0,17437487104,20.45,23.17,0.62243396,23.17,22.45205,0.55,0.023737593,USD,17123820544,0.024449999,275071942,628433984,0.56183,0.24534,3.789,6.11507,1672444800,1703980800,1688083200,0.254,685000000,1.11,0.611,10.454,PNK,EQUITY,JRONF,JRONF,JERONIMO MARTINS SGPS,"Jerónimo Martins, SGPS, S.A.",1328106600,America/New_York,EDT,-14400000,23.17,none,1436999936,2.287,1638000000,3756000000,0.309,0.554,28014999552,143.086,44.579,0.06424,0.28677,956625024,1988000000,0.248,0.21,0.20688999,0.05847,0.04201,EUR,
8,Rua Actor AntOnio Silva n. o 7,Lisbon,1649-033,Portugal,351 217 532 000,351 217 526 174,https://www.jeronimomartins.com,Food Distribution,Consumer Defensive,"Jerónimo Martins, SGPS, S.A. operates in the food distribution and specialized retail sectors in Portugal, Poland, and Colombia. The company operates through Portugal Retail; Portugal Cash & Carry; Poland Retail; Colombia Retail; and Others, Eliminations and Adjustments segments. It operates food stores under the Biedronka name; and a chain of health and beauty stores under the Hebe banner in Poland, as well as food stores under the Ara name in Colombia. The company also operates supermarkets under the Pingo Doce banner; and cash and carry stores under the Recheio name in Portugal. In addition, it operates restaurants under the Pingo Doce name; Bem-Estar pharmacies; petrol stations; and clothing under Code brand. Further, the company operates kiosks and coffee shops under the Jeronymo name; and chocolates and confectionary retail stores under Hussel name. Additionally, the company engages in human resources top management, real estate management and administration, training, and saline brackish waters aquaculture; wholesale of fruit and vegetables; retail management, consultancy, and logistics activities; the purchase and sale of real estate; growing of crops and farming of animals; retail sale of health and beauty products; manufacture of milk and dairy products; and provision of economic and accounting, business portfolio management, financial, and sea passenger water transport services. It is also involved in the trading and distribution of consumer goods; retail and wholesale of non-food products; other business support service activities; and provision of services in the area of wholesale and retail distribution. The company was founded in 1792 and is headquartered in Lisbon, Portugal. Jerónimo Martins, SGPS, S.A. is a subsidiary of Sociedade Francisco Manuel dos Santos, SGPS, S.E.",111321,"{'maxAge': 1, 'name': 'Ms. Madalena  Mena', 'title': 'Head of Data Privacy', 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,8,3,10,1693526400,1672444800,86400,2,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,0.6,0.025799999,1684108800,0.7686,0.436561,20.873873,737,737,132,250,250,0.0,0.0,0,0,17437487104,20.45,23.17,0.62243396,23.17,22.45205,0.55,0.023737593,USD,17123820544,0.024449999,275071942,628433984,0.56183,0.24534,3.789,6.11507,1672444800,1703980800,1688083200,0.254,685000000,1.11,0.611,10.454,PNK,EQUITY,JRONF,JRONF,JERONIMO MARTINS SGPS,"Jerónimo Martins, SGPS, S.A.",1328106600,America/New_York,EDT,-14400000,23.17,none,1436999936,2.287,1638000000,3756000000,0.309,0.554,28014999552,143.086,44.579,0.06424,0.28677,956625024,1988000000,0.248,0.21,0.20688999,0.05847,0.04201,EUR,
9,Rua Actor AntOnio Silva n. o 7,Lisbon,1649-033,Portugal,351 217 532 000,351 217 526 174,https://www.jeronimomartins.com,Food Distribution,Consumer Defensive,"Jerónimo Martins, SGPS, S.A. operates in the food distribution and specialized retail sectors in Portugal, Poland, and Colombia. The company operates through Portugal Retail; Portugal Cash & Carry; Poland Retail; Colombia Retail; and Others, Eliminations and Adjustments segments. It operates food stores under the Biedronka name; and a chain of health and beauty stores under the Hebe banner in Poland, as well as food stores under the Ara name in Colombia. The company also operates supermarkets under the Pingo Doce banner; and cash and carry stores under the Recheio name in Portugal. In addition, it operates restaurants under the Pingo Doce name; Bem-Estar pharmacies; petrol stations; and clothing under Code brand. Further, the company operates kiosks and coffee shops under the Jeronymo name; and chocolates and confectionary retail stores under Hussel name. Additionally, the company engages in human resources top management, real estate management and administration, training, and saline brackish waters aquaculture; wholesale of fruit and vegetables; retail management, consultancy, and logistics activities; the purchase and sale of real estate; growing of crops and farming of animals; retail sale of health and beauty products; manufacture of milk and dairy products; and provision of economic and accounting, business portfolio management, financial, and sea passenger water transport services. It is also involved in the trading and distribution of consumer goods; retail and wholesale of non-food products; other business support service activities; and provision of services in the area of wholesale and retail distribution. The company was founded in 1792 and is headquartered in Lisbon, Portugal. Jerónimo Martins, SGPS, S.A. is a subsidiary of Sociedade Francisco Manuel dos Santos, SGPS, S.E.",111321,"{'maxAge': 1, 'name': 'Fernando  Frade', 'title': 'Head of Environment', 'exercisedValue': 0, 'unexercisedValue': 0}",8,9,8,3,10,1693526400,1672444800,86400,2,23.17,23.17,23.17,23.17,23.17,23.17,23.17,23.17,0.6,0.025799999,1684108800,0.7686,0.436561,20.873873,737,737,132,250,250,0.0,0.0,0,0,17437487104,20.45,23.17,0.62243396,23.17,22.45205,0.55,0.023737593,USD,17123820544,0.024449999,275071942,628433984,0.56183,0.24534,3.789,6.11507,1672444800,1703980800,1688083200,0.254,685000000,1.11,0.611,10.454,PNK,EQUITY,JRONF,JRONF,JERONIMO MARTINS SGPS,"Jerónimo Martins, SGPS, S.A.",1328106600,America/New_York,EDT,-14400000,23.17,none,1436999936,2.287,1638000000,3756000000,0.309,0.554,28014999552,143.086,44.579,0.06424,0.28677,956625024,1988000000,0.248,0.21,0.20688999,0.05847,0.04201,EUR,
