,address1,address2,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Commonwealth Bank Place South,Level 1 11 Harbour Street,Sydney,NSW,2000,Australia,61 2 9378 2000,61 2 9118 7192,https://www.commbank.com.au,Banks—Diversified,Banks—Diversified,Financial Services,Financial Services,"Commonwealth Bank of Australia provides financial services in Australia, New Zealand, and internationally. It operates through Retail Banking Services, Business Banking, Institutional Banking and Markets, and New Zealand segments. The company offers transaction, savings, and foreign currency accounts; term deposits; personal and business loans; overdrafts; equipment finance; credit cards; international payment and trade; and private banking services, as well as home and car loans. It also provides retail, premium, business, offshore, and institutional banking services; and funds management, superannuation, and share broking products and services, as well as car, health, life, income protection, and travel insurance. In addition, the company offers advisory services for high-net-worth individuals; equities trading and margin lending services; debt capital, transaction banking, working capital, and risk management services; and international and foreign exchange services. Commonwealth Bank of Australia was founded in 1911 and is based in Sydney, Australia.",49454,"{'maxAge': 1, 'name': 'Mr. Matthew  Comyn EMBA', 'age': 46, 'title': 'CEO, MD & Exec. Director', 'yearBorn': 1976, 'fiscalYear': 2023, 'totalPay': 3754249, 'exercisedValue': 0, 'unexercisedValue': 0}",10,1,1,1,3,1693526400,1703980800,86400,2,102.13,103.0,102.68,103.57,102.13,103.0,102.68,103.57,4.5,0.0436,1692144000,0.71269995,4.51,0.832582,17.514433,18.066551,3886374,3886374,2281006,1842911,1842911,102.96,103.16,0,0,172743491584,89.66,111.43,6.5363817,102.1828,101.5009,4.5,0.044061493,AUD,257983414272,0.38179,1668424140,1674520064,0.00424,0.26442,1674520064,42.997,2.3992372,1688083200,1719705600,1688083200,0.009,10188000256,5.89,5.71,6.82,1:1,939168000,9.762,0.08979511,0.14113986,2.4,1692144000,ASX,EQUITY,CBA.AX,CBA.AX,CWLTH BANK FPO,Commonwealth Bank of Australia,686275200,Australia/Sydney,AEST,e620b9ab-063f-32b1-9693-269e55eeae5f,finmb_874262,36000000,103.16,105.0,80.0,90.33,88.0,3.9,underperform,13,208140992512,124.299,293376000000,26428000256,15.638,0.00826,0.14068,26422000000,-46775001088,0.043,0.0,0.0,0.0,0.56626,AUD,
1,Commonwealth Bank Place South,Level 1 11 Harbour Street,Sydney,NSW,2000,Australia,61 2 9378 2000,61 2 9118 7192,https://www.commbank.com.au,Banks—Diversified,Banks—Diversified,Financial Services,Financial Services,"Commonwealth Bank of Australia provides financial services in Australia, New Zealand, and internationally. It operates through Retail Banking Services, Business Banking, Institutional Banking and Markets, and New Zealand segments. The company offers transaction, savings, and foreign currency accounts; term deposits; personal and business loans; overdrafts; equipment finance; credit cards; international payment and trade; and private banking services, as well as home and car loans. It also provides retail, premium, business, offshore, and institutional banking services; and funds management, superannuation, and share broking products and services, as well as car, health, life, income protection, and travel insurance. In addition, the company offers advisory services for high-net-worth individuals; equities trading and margin lending services; debt capital, transaction banking, working capital, and risk management services; and international and foreign exchange services. Commonwealth Bank of Australia was founded in 1911 and is based in Sydney, Australia.",49454,"{'maxAge': 1, 'name': 'Mr. Alan  Docherty', 'title': 'Group Exec. of Financial Services & CFO', 'fiscalYear': 2023, 'totalPay': 1688139, 'exercisedValue': 0, 'unexercisedValue': 0}",10,1,1,1,3,1693526400,1703980800,86400,2,102.13,103.0,102.68,103.57,102.13,103.0,102.68,103.57,4.5,0.0436,1692144000,0.71269995,4.51,0.832582,17.514433,18.066551,3886374,3886374,2281006,1842911,1842911,102.96,103.16,0,0,172743491584,89.66,111.43,6.5363817,102.1828,101.5009,4.5,0.044061493,AUD,257983414272,0.38179,1668424140,1674520064,0.00424,0.26442,1674520064,42.997,2.3992372,1688083200,1719705600,1688083200,0.009,10188000256,5.89,5.71,6.82,1:1,939168000,9.762,0.08979511,0.14113986,2.4,1692144000,ASX,EQUITY,CBA.AX,CBA.AX,CWLTH BANK FPO,Commonwealth Bank of Australia,686275200,Australia/Sydney,AEST,e620b9ab-063f-32b1-9693-269e55eeae5f,finmb_874262,36000000,103.16,105.0,80.0,90.33,88.0,3.9,underperform,13,208140992512,124.299,293376000000,26428000256,15.638,0.00826,0.14068,26422000000,-46775001088,0.043,0.0,0.0,0.0,0.56626,AUD,
2,Commonwealth Bank Place South,Level 1 11 Harbour Street,Sydney,NSW,2000,Australia,61 2 9378 2000,61 2 9118 7192,https://www.commbank.com.au,Banks—Diversified,Banks—Diversified,Financial Services,Financial Services,"Commonwealth Bank of Australia provides financial services in Australia, New Zealand, and internationally. It operates through Retail Banking Services, Business Banking, Institutional Banking and Markets, and New Zealand segments. The company offers transaction, savings, and foreign currency accounts; term deposits; personal and business loans; overdrafts; equipment finance; credit cards; international payment and trade; and private banking services, as well as home and car loans. It also provides retail, premium, business, offshore, and institutional banking services; and funds management, superannuation, and share broking products and services, as well as car, health, life, income protection, and travel insurance. In addition, the company offers advisory services for high-net-worth individuals; equities trading and margin lending services; debt capital, transaction banking, working capital, and risk management services; and international and foreign exchange services. Commonwealth Bank of Australia was founded in 1911 and is based in Sydney, Australia.",49454,"{'maxAge': 1, 'name': 'Mr. Gavin  Munroe', 'title': 'Group Exec. of Technology & Group Chief Information Officer', 'fiscalYear': 2023, 'totalPay': 1726406, 'exercisedValue': 0, 'unexercisedValue': 0}",10,1,1,1,3,1693526400,1703980800,86400,2,102.13,103.0,102.68,103.57,102.13,103.0,102.68,103.57,4.5,0.0436,1692144000,0.71269995,4.51,0.832582,17.514433,18.066551,3886374,3886374,2281006,1842911,1842911,102.96,103.16,0,0,172743491584,89.66,111.43,6.5363817,102.1828,101.5009,4.5,0.044061493,AUD,257983414272,0.38179,1668424140,1674520064,0.00424,0.26442,1674520064,42.997,2.3992372,1688083200,1719705600,1688083200,0.009,10188000256,5.89,5.71,6.82,1:1,939168000,9.762,0.08979511,0.14113986,2.4,1692144000,ASX,EQUITY,CBA.AX,CBA.AX,CWLTH BANK FPO,Commonwealth Bank of Australia,686275200,Australia/Sydney,AEST,e620b9ab-063f-32b1-9693-269e55eeae5f,finmb_874262,36000000,103.16,105.0,80.0,90.33,88.0,3.9,underperform,13,208140992512,124.299,293376000000,26428000256,15.638,0.00826,0.14068,26422000000,-46775001088,0.043,0.0,0.0,0.0,0.56626,AUD,
3,Commonwealth Bank Place South,Level 1 11 Harbour Street,Sydney,NSW,2000,Australia,61 2 9378 2000,61 2 9118 7192,https://www.commbank.com.au,Banks—Diversified,Banks—Diversified,Financial Services,Financial Services,"Commonwealth Bank of Australia provides financial services in Australia, New Zealand, and internationally. It operates through Retail Banking Services, Business Banking, Institutional Banking and Markets, and New Zealand segments. The company offers transaction, savings, and foreign currency accounts; term deposits; personal and business loans; overdrafts; equipment finance; credit cards; international payment and trade; and private banking services, as well as home and car loans. It also provides retail, premium, business, offshore, and institutional banking services; and funds management, superannuation, and share broking products and services, as well as car, health, life, income protection, and travel insurance. In addition, the company offers advisory services for high-net-worth individuals; equities trading and margin lending services; debt capital, transaction banking, working capital, and risk management services; and international and foreign exchange services. Commonwealth Bank of Australia was founded in 1911 and is based in Sydney, Australia.",49454,"{'maxAge': 1, 'name': 'Ms. Sian  Lewis', 'title': 'Group Exec. of HR', 'fiscalYear': 2023, 'totalPay': 1378852, 'exercisedValue': 0, 'unexercisedValue': 0}",10,1,1,1,3,1693526400,1703980800,86400,2,102.13,103.0,102.68,103.57,102.13,103.0,102.68,103.57,4.5,0.0436,1692144000,0.71269995,4.51,0.832582,17.514433,18.066551,3886374,3886374,2281006,1842911,1842911,102.96,103.16,0,0,172743491584,89.66,111.43,6.5363817,102.1828,101.5009,4.5,0.044061493,AUD,257983414272,0.38179,1668424140,1674520064,0.00424,0.26442,1674520064,42.997,2.3992372,1688083200,1719705600,1688083200,0.009,10188000256,5.89,5.71,6.82,1:1,939168000,9.762,0.08979511,0.14113986,2.4,1692144000,ASX,EQUITY,CBA.AX,CBA.AX,CWLTH BANK FPO,Commonwealth Bank of Australia,686275200,Australia/Sydney,AEST,e620b9ab-063f-32b1-9693-269e55eeae5f,finmb_874262,36000000,103.16,105.0,80.0,90.33,88.0,3.9,underperform,13,208140992512,124.299,293376000000,26428000256,15.638,0.00826,0.14068,26422000000,-46775001088,0.043,0.0,0.0,0.0,0.56626,AUD,
4,Commonwealth Bank Place South,Level 1 11 Harbour Street,Sydney,NSW,2000,Australia,61 2 9378 2000,61 2 9118 7192,https://www.commbank.com.au,Banks—Diversified,Banks—Diversified,Financial Services,Financial Services,"Commonwealth Bank of Australia provides financial services in Australia, New Zealand, and internationally. It operates through Retail Banking Services, Business Banking, Institutional Banking and Markets, and New Zealand segments. The company offers transaction, savings, and foreign currency accounts; term deposits; personal and business loans; overdrafts; equipment finance; credit cards; international payment and trade; and private banking services, as well as home and car loans. It also provides retail, premium, business, offshore, and institutional banking services; and funds management, superannuation, and share broking products and services, as well as car, health, life, income protection, and travel insurance. In addition, the company offers advisory services for high-net-worth individuals; equities trading and margin lending services; debt capital, transaction banking, working capital, and risk management services; and international and foreign exchange services. Commonwealth Bank of Australia was founded in 1911 and is based in Sydney, Australia.",49454,"{'maxAge': 1, 'name': 'Mr. David Antony Keith Cohen B.A., L.L.B.', 'title': 'Deputy Chief Exec. Officer', 'fiscalYear': 2023, 'totalPay': 1719035, 'exercisedValue': 0, 'unexercisedValue': 0}",10,1,1,1,3,1693526400,1703980800,86400,2,102.13,103.0,102.68,103.57,102.13,103.0,102.68,103.57,4.5,0.0436,1692144000,0.71269995,4.51,0.832582,17.514433,18.066551,3886374,3886374,2281006,1842911,1842911,102.96,103.16,0,0,172743491584,89.66,111.43,6.5363817,102.1828,101.5009,4.5,0.044061493,AUD,257983414272,0.38179,1668424140,1674520064,0.00424,0.26442,1674520064,42.997,2.3992372,1688083200,1719705600,1688083200,0.009,10188000256,5.89,5.71,6.82,1:1,939168000,9.762,0.08979511,0.14113986,2.4,1692144000,ASX,EQUITY,CBA.AX,CBA.AX,CWLTH BANK FPO,Commonwealth Bank of Australia,686275200,Australia/Sydney,AEST,e620b9ab-063f-32b1-9693-269e55eeae5f,finmb_874262,36000000,103.16,105.0,80.0,90.33,88.0,3.9,underperform,13,208140992512,124.299,293376000000,26428000256,15.638,0.00826,0.14068,26422000000,-46775001088,0.043,0.0,0.0,0.0,0.56626,AUD,
5,Commonwealth Bank Place South,Level 1 11 Harbour Street,Sydney,NSW,2000,Australia,61 2 9378 2000,61 2 9118 7192,https://www.commbank.com.au,Banks—Diversified,Banks—Diversified,Financial Services,Financial Services,"Commonwealth Bank of Australia provides financial services in Australia, New Zealand, and internationally. It operates through Retail Banking Services, Business Banking, Institutional Banking and Markets, and New Zealand segments. The company offers transaction, savings, and foreign currency accounts; term deposits; personal and business loans; overdrafts; equipment finance; credit cards; international payment and trade; and private banking services, as well as home and car loans. It also provides retail, premium, business, offshore, and institutional banking services; and funds management, superannuation, and share broking products and services, as well as car, health, life, income protection, and travel insurance. In addition, the company offers advisory services for high-net-worth individuals; equities trading and margin lending services; debt capital, transaction banking, working capital, and risk management services; and international and foreign exchange services. Commonwealth Bank of Australia was founded in 1911 and is based in Sydney, Australia.",49454,"{'maxAge': 1, 'name': 'Mr. Nigel  Williams', 'title': 'Group Chief Risk Officer', 'fiscalYear': 2023, 'totalPay': 2032678, 'exercisedValue': 0, 'unexercisedValue': 0}",10,1,1,1,3,1693526400,1703980800,86400,2,102.13,103.0,102.68,103.57,102.13,103.0,102.68,103.57,4.5,0.0436,1692144000,0.71269995,4.51,0.832582,17.514433,18.066551,3886374,3886374,2281006,1842911,1842911,102.96,103.16,0,0,172743491584,89.66,111.43,6.5363817,102.1828,101.5009,4.5,0.044061493,AUD,257983414272,0.38179,1668424140,1674520064,0.00424,0.26442,1674520064,42.997,2.3992372,1688083200,1719705600,1688083200,0.009,10188000256,5.89,5.71,6.82,1:1,939168000,9.762,0.08979511,0.14113986,2.4,1692144000,ASX,EQUITY,CBA.AX,CBA.AX,CWLTH BANK FPO,Commonwealth Bank of Australia,686275200,Australia/Sydney,AEST,e620b9ab-063f-32b1-9693-269e55eeae5f,finmb_874262,36000000,103.16,105.0,80.0,90.33,88.0,3.9,underperform,13,208140992512,124.299,293376000000,26428000256,15.638,0.00826,0.14068,26422000000,-46775001088,0.043,0.0,0.0,0.0,0.56626,AUD,
6,Commonwealth Bank Place South,Level 1 11 Harbour Street,Sydney,NSW,2000,Australia,61 2 9378 2000,61 2 9118 7192,https://www.commbank.com.au,Banks—Diversified,Banks—Diversified,Financial Services,Financial Services,"Commonwealth Bank of Australia provides financial services in Australia, New Zealand, and internationally. It operates through Retail Banking Services, Business Banking, Institutional Banking and Markets, and New Zealand segments. The company offers transaction, savings, and foreign currency accounts; term deposits; personal and business loans; overdrafts; equipment finance; credit cards; international payment and trade; and private banking services, as well as home and car loans. It also provides retail, premium, business, offshore, and institutional banking services; and funds management, superannuation, and share broking products and services, as well as car, health, life, income protection, and travel insurance. In addition, the company offers advisory services for high-net-worth individuals; equities trading and margin lending services; debt capital, transaction banking, working capital, and risk management services; and international and foreign exchange services. Commonwealth Bank of Australia was founded in 1911 and is based in Sydney, Australia.",49454,"{'maxAge': 1, 'name': 'Ms. Vittoria Annabel June Shortt BMS, CA', 'title': 'Chief Exec. & MD of ASB Bank Ltd.', 'fiscalYear': 2023, 'totalPay': 1564933, 'exercisedValue': 0, 'unexercisedValue': 0}",10,1,1,1,3,1693526400,1703980800,86400,2,102.13,103.0,102.68,103.57,102.13,103.0,102.68,103.57,4.5,0.0436,1692144000,0.71269995,4.51,0.832582,17.514433,18.066551,3886374,3886374,2281006,1842911,1842911,102.96,103.16,0,0,172743491584,89.66,111.43,6.5363817,102.1828,101.5009,4.5,0.044061493,AUD,257983414272,0.38179,1668424140,1674520064,0.00424,0.26442,1674520064,42.997,2.3992372,1688083200,1719705600,1688083200,0.009,10188000256,5.89,5.71,6.82,1:1,939168000,9.762,0.08979511,0.14113986,2.4,1692144000,ASX,EQUITY,CBA.AX,CBA.AX,CWLTH BANK FPO,Commonwealth Bank of Australia,686275200,Australia/Sydney,AEST,e620b9ab-063f-32b1-9693-269e55eeae5f,finmb_874262,36000000,103.16,105.0,80.0,90.33,88.0,3.9,underperform,13,208140992512,124.299,293376000000,26428000256,15.638,0.00826,0.14068,26422000000,-46775001088,0.043,0.0,0.0,0.0,0.56626,AUD,
7,Commonwealth Bank Place South,Level 1 11 Harbour Street,Sydney,NSW,2000,Australia,61 2 9378 2000,61 2 9118 7192,https://www.commbank.com.au,Banks—Diversified,Banks—Diversified,Financial Services,Financial Services,"Commonwealth Bank of Australia provides financial services in Australia, New Zealand, and internationally. It operates through Retail Banking Services, Business Banking, Institutional Banking and Markets, and New Zealand segments. The company offers transaction, savings, and foreign currency accounts; term deposits; personal and business loans; overdrafts; equipment finance; credit cards; international payment and trade; and private banking services, as well as home and car loans. It also provides retail, premium, business, offshore, and institutional banking services; and funds management, superannuation, and share broking products and services, as well as car, health, life, income protection, and travel insurance. In addition, the company offers advisory services for high-net-worth individuals; equities trading and margin lending services; debt capital, transaction banking, working capital, and risk management services; and international and foreign exchange services. Commonwealth Bank of Australia was founded in 1911 and is based in Sydney, Australia.",49454,"{'maxAge': 1, 'name': 'Ms. Sinead  Taylor', 'title': 'Chief Operations Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",10,1,1,1,3,1693526400,1703980800,86400,2,102.13,103.0,102.68,103.57,102.13,103.0,102.68,103.57,4.5,0.0436,1692144000,0.71269995,4.51,0.832582,17.514433,18.066551,3886374,3886374,2281006,1842911,1842911,102.96,103.16,0,0,172743491584,89.66,111.43,6.5363817,102.1828,101.5009,4.5,0.044061493,AUD,257983414272,0.38179,1668424140,1674520064,0.00424,0.26442,1674520064,42.997,2.3992372,1688083200,1719705600,1688083200,0.009,10188000256,5.89,5.71,6.82,1:1,939168000,9.762,0.08979511,0.14113986,2.4,1692144000,ASX,EQUITY,CBA.AX,CBA.AX,CWLTH BANK FPO,Commonwealth Bank of Australia,686275200,Australia/Sydney,AEST,e620b9ab-063f-32b1-9693-269e55eeae5f,finmb_874262,36000000,103.16,105.0,80.0,90.33,88.0,3.9,underperform,13,208140992512,124.299,293376000000,26428000256,15.638,0.00826,0.14068,26422000000,-46775001088,0.043,0.0,0.0,0.0,0.56626,AUD,
8,Commonwealth Bank Place South,Level 1 11 Harbour Street,Sydney,NSW,2000,Australia,61 2 9378 2000,61 2 9118 7192,https://www.commbank.com.au,Banks—Diversified,Banks—Diversified,Financial Services,Financial Services,"Commonwealth Bank of Australia provides financial services in Australia, New Zealand, and internationally. It operates through Retail Banking Services, Business Banking, Institutional Banking and Markets, and New Zealand segments. The company offers transaction, savings, and foreign currency accounts; term deposits; personal and business loans; overdrafts; equipment finance; credit cards; international payment and trade; and private banking services, as well as home and car loans. It also provides retail, premium, business, offshore, and institutional banking services; and funds management, superannuation, and share broking products and services, as well as car, health, life, income protection, and travel insurance. In addition, the company offers advisory services for high-net-worth individuals; equities trading and margin lending services; debt capital, transaction banking, working capital, and risk management services; and international and foreign exchange services. Commonwealth Bank of Australia was founded in 1911 and is based in Sydney, Australia.",49454,"{'maxAge': 1, 'name': 'Mr. Rodrigo  Castillo', 'title': 'Chief Technology Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",10,1,1,1,3,1693526400,1703980800,86400,2,102.13,103.0,102.68,103.57,102.13,103.0,102.68,103.57,4.5,0.0436,1692144000,0.71269995,4.51,0.832582,17.514433,18.066551,3886374,3886374,2281006,1842911,1842911,102.96,103.16,0,0,172743491584,89.66,111.43,6.5363817,102.1828,101.5009,4.5,0.044061493,AUD,257983414272,0.38179,1668424140,1674520064,0.00424,0.26442,1674520064,42.997,2.3992372,1688083200,1719705600,1688083200,0.009,10188000256,5.89,5.71,6.82,1:1,939168000,9.762,0.08979511,0.14113986,2.4,1692144000,ASX,EQUITY,CBA.AX,CBA.AX,CWLTH BANK FPO,Commonwealth Bank of Australia,686275200,Australia/Sydney,AEST,e620b9ab-063f-32b1-9693-269e55eeae5f,finmb_874262,36000000,103.16,105.0,80.0,90.33,88.0,3.9,underperform,13,208140992512,124.299,293376000000,26428000256,15.638,0.00826,0.14068,26422000000,-46775001088,0.043,0.0,0.0,0.0,0.56626,AUD,
9,Commonwealth Bank Place South,Level 1 11 Harbour Street,Sydney,NSW,2000,Australia,61 2 9378 2000,61 2 9118 7192,https://www.commbank.com.au,Banks—Diversified,Banks—Diversified,Financial Services,Financial Services,"Commonwealth Bank of Australia provides financial services in Australia, New Zealand, and internationally. It operates through Retail Banking Services, Business Banking, Institutional Banking and Markets, and New Zealand segments. The company offers transaction, savings, and foreign currency accounts; term deposits; personal and business loans; overdrafts; equipment finance; credit cards; international payment and trade; and private banking services, as well as home and car loans. It also provides retail, premium, business, offshore, and institutional banking services; and funds management, superannuation, and share broking products and services, as well as car, health, life, income protection, and travel insurance. In addition, the company offers advisory services for high-net-worth individuals; equities trading and margin lending services; debt capital, transaction banking, working capital, and risk management services; and international and foreign exchange services. Commonwealth Bank of Australia was founded in 1911 and is based in Sydney, Australia.",49454,"{'maxAge': 1, 'name': 'Melanie  Kirk', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",10,1,1,1,3,1693526400,1703980800,86400,2,102.13,103.0,102.68,103.57,102.13,103.0,102.68,103.57,4.5,0.0436,1692144000,0.71269995,4.51,0.832582,17.514433,18.066551,3886374,3886374,2281006,1842911,1842911,102.96,103.16,0,0,172743491584,89.66,111.43,6.5363817,102.1828,101.5009,4.5,0.044061493,AUD,257983414272,0.38179,1668424140,1674520064,0.00424,0.26442,1674520064,42.997,2.3992372,1688083200,1719705600,1688083200,0.009,10188000256,5.89,5.71,6.82,1:1,939168000,9.762,0.08979511,0.14113986,2.4,1692144000,ASX,EQUITY,CBA.AX,CBA.AX,CWLTH BANK FPO,Commonwealth Bank of Australia,686275200,Australia/Sydney,AEST,e620b9ab-063f-32b1-9693-269e55eeae5f,finmb_874262,36000000,103.16,105.0,80.0,90.33,88.0,3.9,underperform,13,208140992512,124.299,293376000000,26428000256,15.638,0.00826,0.14068,26422000000,-46775001088,0.043,0.0,0.0,0.0,0.56626,AUD,
