,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,One Lincoln Centre,Suite 1500 5400 LBJ Freeway,Dallas,TX,75240,United States,972 371 5200,972 371 5201,https://www.matadorresources.com,Oil & Gas E&P,Energy,"Matador Resources Company, an independent energy company, engages in the exploration, development, production, and acquisition of oil and natural gas resources in the United States. It operates through two segments, Exploration and Production; and Midstream. The company primarily holds interests in the Wolfcamp and Bone Spring plays in the Delaware Basin in Southeast New Mexico and West Texas. It also operates the Eagle Ford shale play in South Texas; and the Haynesville shale and Cotton Valley plays in Northwest Louisiana. In addition, the company conducts midstream operations in support of its exploration, development, and production operations. Further, it provides natural gas processing and oil transportation services; and oil, natural gas, and produced water gathering services, as well as produced water disposal services to third parties. The company was formerly known as Matador Holdco, Inc. and changed its name to Matador Resources Company in August 2011. Matador Resources Company was founded in 2003 and is headquartered in Dallas, Texas.",360,"{'maxAge': 1, 'name': 'Mr. Joseph Wm. Foran', 'age': 70, 'title': 'Founder, Chairman & CEO', 'yearBorn': 1952, 'fiscalYear': 2022, 'totalPay': 4478949, 'exercisedValue': 5378675, 'unexercisedValue': 0}",5,5,1,6,3,1693526400,1672444800,86400,2,62.88,62.12,61.245,62.82,62.88,62.12,61.245,62.82,0.6,0.0097,1691625600,0.0654,3.53769,8.057592,6.8782125,2358025,2358025,1546670,1383120,1383120,61.62,61.73,4000,800,7334751232,42.04,73.78,2.8402407,58.4514,54.52515,0.5,0.007951654,USD,9742136320,0.35592997,110307450,119148000,10408204,8961193,1690761600,1693440000,0.0874,0.07729,0.89032996,8.26,0.1058,28.56,2.1554623,1672444800,1703980800,1688083200,-0.604,919160000,7.64,8.95,0.92,3.772,5.085,NYQ,EQUITY,MTDR,MTDR,Matador Resources Company,Matador Resources Company,1328193000,America/New_York,EDT,-14400000,61.56,87.0,62.0,71.92,70.5,2.1,buy,12,22303000,0.187,1915837056,2215098880,0.703,0.923,2582439936,61.234,21.763,0.14039999,0.30882,2520993000,291326240,1791993984,-0.605,-0.332,0.80961,0.74187,0.52612,USD,
1,One Lincoln Centre,Suite 1500 5400 LBJ Freeway,Dallas,TX,75240,United States,972 371 5200,972 371 5201,https://www.matadorresources.com,Oil & Gas E&P,Energy,"Matador Resources Company, an independent energy company, engages in the exploration, development, production, and acquisition of oil and natural gas resources in the United States. It operates through two segments, Exploration and Production; and Midstream. The company primarily holds interests in the Wolfcamp and Bone Spring plays in the Delaware Basin in Southeast New Mexico and West Texas. It also operates the Eagle Ford shale play in South Texas; and the Haynesville shale and Cotton Valley plays in Northwest Louisiana. In addition, the company conducts midstream operations in support of its exploration, development, and production operations. Further, it provides natural gas processing and oil transportation services; and oil, natural gas, and produced water gathering services, as well as produced water disposal services to third parties. The company was formerly known as Matador Holdco, Inc. and changed its name to Matador Resources Company in August 2011. Matador Resources Company was founded in 2003 and is headquartered in Dallas, Texas.",360,"{'maxAge': 1, 'name': 'Mr. Craig N. Adams J.D.', 'age': 55, 'title': 'Exec. VP, Co-COO, Chief of Staff & Corp. Sec.', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 2283006, 'exercisedValue': 0, 'unexercisedValue': 0}",5,5,1,6,3,1693526400,1672444800,86400,2,62.88,62.12,61.245,62.82,62.88,62.12,61.245,62.82,0.6,0.0097,1691625600,0.0654,3.53769,8.057592,6.8782125,2358025,2358025,1546670,1383120,1383120,61.62,61.73,4000,800,7334751232,42.04,73.78,2.8402407,58.4514,54.52515,0.5,0.007951654,USD,9742136320,0.35592997,110307450,119148000,10408204,8961193,1690761600,1693440000,0.0874,0.07729,0.89032996,8.26,0.1058,28.56,2.1554623,1672444800,1703980800,1688083200,-0.604,919160000,7.64,8.95,0.92,3.772,5.085,NYQ,EQUITY,MTDR,MTDR,Matador Resources Company,Matador Resources Company,1328193000,America/New_York,EDT,-14400000,61.56,87.0,62.0,71.92,70.5,2.1,buy,12,22303000,0.187,1915837056,2215098880,0.703,0.923,2582439936,61.234,21.763,0.14039999,0.30882,2520993000,291326240,1791993984,-0.605,-0.332,0.80961,0.74187,0.52612,USD,
2,One Lincoln Centre,Suite 1500 5400 LBJ Freeway,Dallas,TX,75240,United States,972 371 5200,972 371 5201,https://www.matadorresources.com,Oil & Gas E&P,Energy,"Matador Resources Company, an independent energy company, engages in the exploration, development, production, and acquisition of oil and natural gas resources in the United States. It operates through two segments, Exploration and Production; and Midstream. The company primarily holds interests in the Wolfcamp and Bone Spring plays in the Delaware Basin in Southeast New Mexico and West Texas. It also operates the Eagle Ford shale play in South Texas; and the Haynesville shale and Cotton Valley plays in Northwest Louisiana. In addition, the company conducts midstream operations in support of its exploration, development, and production operations. Further, it provides natural gas processing and oil transportation services; and oil, natural gas, and produced water gathering services, as well as produced water disposal services to third parties. The company was formerly known as Matador Holdco, Inc. and changed its name to Matador Resources Company in August 2011. Matador Resources Company was founded in 2003 and is headquartered in Dallas, Texas.",360,"{'maxAge': 1, 'name': 'Mr. Billy E. Goodwin', 'age': 64, 'title': 'Pres of Operations', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 2280725, 'exercisedValue': 0, 'unexercisedValue': 0}",5,5,1,6,3,1693526400,1672444800,86400,2,62.88,62.12,61.245,62.82,62.88,62.12,61.245,62.82,0.6,0.0097,1691625600,0.0654,3.53769,8.057592,6.8782125,2358025,2358025,1546670,1383120,1383120,61.62,61.73,4000,800,7334751232,42.04,73.78,2.8402407,58.4514,54.52515,0.5,0.007951654,USD,9742136320,0.35592997,110307450,119148000,10408204,8961193,1690761600,1693440000,0.0874,0.07729,0.89032996,8.26,0.1058,28.56,2.1554623,1672444800,1703980800,1688083200,-0.604,919160000,7.64,8.95,0.92,3.772,5.085,NYQ,EQUITY,MTDR,MTDR,Matador Resources Company,Matador Resources Company,1328193000,America/New_York,EDT,-14400000,61.56,87.0,62.0,71.92,70.5,2.1,buy,12,22303000,0.187,1915837056,2215098880,0.703,0.923,2582439936,61.234,21.763,0.14039999,0.30882,2520993000,291326240,1791993984,-0.605,-0.332,0.80961,0.74187,0.52612,USD,
3,One Lincoln Centre,Suite 1500 5400 LBJ Freeway,Dallas,TX,75240,United States,972 371 5200,972 371 5201,https://www.matadorresources.com,Oil & Gas E&P,Energy,"Matador Resources Company, an independent energy company, engages in the exploration, development, production, and acquisition of oil and natural gas resources in the United States. It operates through two segments, Exploration and Production; and Midstream. The company primarily holds interests in the Wolfcamp and Bone Spring plays in the Delaware Basin in Southeast New Mexico and West Texas. It also operates the Eagle Ford shale play in South Texas; and the Haynesville shale and Cotton Valley plays in Northwest Louisiana. In addition, the company conducts midstream operations in support of its exploration, development, and production operations. Further, it provides natural gas processing and oil transportation services; and oil, natural gas, and produced water gathering services, as well as produced water disposal services to third parties. The company was formerly known as Matador Holdco, Inc. and changed its name to Matador Resources Company in August 2011. Matador Resources Company was founded in 2003 and is headquartered in Dallas, Texas.",360,"{'maxAge': 1, 'name': 'Mr. Van H. Singleton II', 'age': 44, 'title': 'Pres of Land, Acquisitions, Divestitures & Planning', 'yearBorn': 1978, 'fiscalYear': 2022, 'totalPay': 2280725, 'exercisedValue': 0, 'unexercisedValue': 0}",5,5,1,6,3,1693526400,1672444800,86400,2,62.88,62.12,61.245,62.82,62.88,62.12,61.245,62.82,0.6,0.0097,1691625600,0.0654,3.53769,8.057592,6.8782125,2358025,2358025,1546670,1383120,1383120,61.62,61.73,4000,800,7334751232,42.04,73.78,2.8402407,58.4514,54.52515,0.5,0.007951654,USD,9742136320,0.35592997,110307450,119148000,10408204,8961193,1690761600,1693440000,0.0874,0.07729,0.89032996,8.26,0.1058,28.56,2.1554623,1672444800,1703980800,1688083200,-0.604,919160000,7.64,8.95,0.92,3.772,5.085,NYQ,EQUITY,MTDR,MTDR,Matador Resources Company,Matador Resources Company,1328193000,America/New_York,EDT,-14400000,61.56,87.0,62.0,71.92,70.5,2.1,buy,12,22303000,0.187,1915837056,2215098880,0.703,0.923,2582439936,61.234,21.763,0.14039999,0.30882,2520993000,291326240,1791993984,-0.605,-0.332,0.80961,0.74187,0.52612,USD,
4,One Lincoln Centre,Suite 1500 5400 LBJ Freeway,Dallas,TX,75240,United States,972 371 5200,972 371 5201,https://www.matadorresources.com,Oil & Gas E&P,Energy,"Matador Resources Company, an independent energy company, engages in the exploration, development, production, and acquisition of oil and natural gas resources in the United States. It operates through two segments, Exploration and Production; and Midstream. The company primarily holds interests in the Wolfcamp and Bone Spring plays in the Delaware Basin in Southeast New Mexico and West Texas. It also operates the Eagle Ford shale play in South Texas; and the Haynesville shale and Cotton Valley plays in Northwest Louisiana. In addition, the company conducts midstream operations in support of its exploration, development, and production operations. Further, it provides natural gas processing and oil transportation services; and oil, natural gas, and produced water gathering services, as well as produced water disposal services to third parties. The company was formerly known as Matador Holdco, Inc. and changed its name to Matador Resources Company in August 2011. Matador Resources Company was founded in 2003 and is headquartered in Dallas, Texas.",360,"{'maxAge': 1, 'name': 'Mr. Michael D. Frenzel', 'age': 40, 'title': 'Exec. VP & Treasurer', 'yearBorn': 1982, 'fiscalYear': 2022, 'totalPay': 934890, 'exercisedValue': 121959, 'unexercisedValue': 998699}",5,5,1,6,3,1693526400,1672444800,86400,2,62.88,62.12,61.245,62.82,62.88,62.12,61.245,62.82,0.6,0.0097,1691625600,0.0654,3.53769,8.057592,6.8782125,2358025,2358025,1546670,1383120,1383120,61.62,61.73,4000,800,7334751232,42.04,73.78,2.8402407,58.4514,54.52515,0.5,0.007951654,USD,9742136320,0.35592997,110307450,119148000,10408204,8961193,1690761600,1693440000,0.0874,0.07729,0.89032996,8.26,0.1058,28.56,2.1554623,1672444800,1703980800,1688083200,-0.604,919160000,7.64,8.95,0.92,3.772,5.085,NYQ,EQUITY,MTDR,MTDR,Matador Resources Company,Matador Resources Company,1328193000,America/New_York,EDT,-14400000,61.56,87.0,62.0,71.92,70.5,2.1,buy,12,22303000,0.187,1915837056,2215098880,0.703,0.923,2582439936,61.234,21.763,0.14039999,0.30882,2520993000,291326240,1791993984,-0.605,-0.332,0.80961,0.74187,0.52612,USD,
5,One Lincoln Centre,Suite 1500 5400 LBJ Freeway,Dallas,TX,75240,United States,972 371 5200,972 371 5201,https://www.matadorresources.com,Oil & Gas E&P,Energy,"Matador Resources Company, an independent energy company, engages in the exploration, development, production, and acquisition of oil and natural gas resources in the United States. It operates through two segments, Exploration and Production; and Midstream. The company primarily holds interests in the Wolfcamp and Bone Spring plays in the Delaware Basin in Southeast New Mexico and West Texas. It also operates the Eagle Ford shale play in South Texas; and the Haynesville shale and Cotton Valley plays in Northwest Louisiana. In addition, the company conducts midstream operations in support of its exploration, development, and production operations. Further, it provides natural gas processing and oil transportation services; and oil, natural gas, and produced water gathering services, as well as produced water disposal services to third parties. The company was formerly known as Matador Holdco, Inc. and changed its name to Matador Resources Company in August 2011. Matador Resources Company was founded in 2003 and is headquartered in Dallas, Texas.",360,"{'maxAge': 1, 'name': 'Mr. Brian J. Willey', 'age': 45, 'title': 'CFO, Pres of Midstream Operations & Exec. VP', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",5,5,1,6,3,1693526400,1672444800,86400,2,62.88,62.12,61.245,62.82,62.88,62.12,61.245,62.82,0.6,0.0097,1691625600,0.0654,3.53769,8.057592,6.8782125,2358025,2358025,1546670,1383120,1383120,61.62,61.73,4000,800,7334751232,42.04,73.78,2.8402407,58.4514,54.52515,0.5,0.007951654,USD,9742136320,0.35592997,110307450,119148000,10408204,8961193,1690761600,1693440000,0.0874,0.07729,0.89032996,8.26,0.1058,28.56,2.1554623,1672444800,1703980800,1688083200,-0.604,919160000,7.64,8.95,0.92,3.772,5.085,NYQ,EQUITY,MTDR,MTDR,Matador Resources Company,Matador Resources Company,1328193000,America/New_York,EDT,-14400000,61.56,87.0,62.0,71.92,70.5,2.1,buy,12,22303000,0.187,1915837056,2215098880,0.703,0.923,2582439936,61.234,21.763,0.14039999,0.30882,2520993000,291326240,1791993984,-0.605,-0.332,0.80961,0.74187,0.52612,USD,
6,One Lincoln Centre,Suite 1500 5400 LBJ Freeway,Dallas,TX,75240,United States,972 371 5200,972 371 5201,https://www.matadorresources.com,Oil & Gas E&P,Energy,"Matador Resources Company, an independent energy company, engages in the exploration, development, production, and acquisition of oil and natural gas resources in the United States. It operates through two segments, Exploration and Production; and Midstream. The company primarily holds interests in the Wolfcamp and Bone Spring plays in the Delaware Basin in Southeast New Mexico and West Texas. It also operates the Eagle Ford shale play in South Texas; and the Haynesville shale and Cotton Valley plays in Northwest Louisiana. In addition, the company conducts midstream operations in support of its exploration, development, and production operations. Further, it provides natural gas processing and oil transportation services; and oil, natural gas, and produced water gathering services, as well as produced water disposal services to third parties. The company was formerly known as Matador Holdco, Inc. and changed its name to Matador Resources Company in August 2011. Matador Resources Company was founded in 2003 and is headquartered in Dallas, Texas.",360,"{'maxAge': 1, 'name': 'Mr. Christopher P. Calvert', 'age': 43, 'title': 'Exec. VP & Co-Chief Operating Officer', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",5,5,1,6,3,1693526400,1672444800,86400,2,62.88,62.12,61.245,62.82,62.88,62.12,61.245,62.82,0.6,0.0097,1691625600,0.0654,3.53769,8.057592,6.8782125,2358025,2358025,1546670,1383120,1383120,61.62,61.73,4000,800,7334751232,42.04,73.78,2.8402407,58.4514,54.52515,0.5,0.007951654,USD,9742136320,0.35592997,110307450,119148000,10408204,8961193,1690761600,1693440000,0.0874,0.07729,0.89032996,8.26,0.1058,28.56,2.1554623,1672444800,1703980800,1688083200,-0.604,919160000,7.64,8.95,0.92,3.772,5.085,NYQ,EQUITY,MTDR,MTDR,Matador Resources Company,Matador Resources Company,1328193000,America/New_York,EDT,-14400000,61.56,87.0,62.0,71.92,70.5,2.1,buy,12,22303000,0.187,1915837056,2215098880,0.703,0.923,2582439936,61.234,21.763,0.14039999,0.30882,2520993000,291326240,1791993984,-0.605,-0.332,0.80961,0.74187,0.52612,USD,
7,One Lincoln Centre,Suite 1500 5400 LBJ Freeway,Dallas,TX,75240,United States,972 371 5200,972 371 5201,https://www.matadorresources.com,Oil & Gas E&P,Energy,"Matador Resources Company, an independent energy company, engages in the exploration, development, production, and acquisition of oil and natural gas resources in the United States. It operates through two segments, Exploration and Production; and Midstream. The company primarily holds interests in the Wolfcamp and Bone Spring plays in the Delaware Basin in Southeast New Mexico and West Texas. It also operates the Eagle Ford shale play in South Texas; and the Haynesville shale and Cotton Valley plays in Northwest Louisiana. In addition, the company conducts midstream operations in support of its exploration, development, and production operations. Further, it provides natural gas processing and oil transportation services; and oil, natural gas, and produced water gathering services, as well as produced water disposal services to third parties. The company was formerly known as Matador Holdco, Inc. and changed its name to Matador Resources Company in August 2011. Matador Resources Company was founded in 2003 and is headquartered in Dallas, Texas.",360,"{'maxAge': 1, 'name': 'Mr. Robert T. Macalik', 'age': 43, 'title': 'Exec. VP & Chief Accounting Officer', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",5,5,1,6,3,1693526400,1672444800,86400,2,62.88,62.12,61.245,62.82,62.88,62.12,61.245,62.82,0.6,0.0097,1691625600,0.0654,3.53769,8.057592,6.8782125,2358025,2358025,1546670,1383120,1383120,61.62,61.73,4000,800,7334751232,42.04,73.78,2.8402407,58.4514,54.52515,0.5,0.007951654,USD,9742136320,0.35592997,110307450,119148000,10408204,8961193,1690761600,1693440000,0.0874,0.07729,0.89032996,8.26,0.1058,28.56,2.1554623,1672444800,1703980800,1688083200,-0.604,919160000,7.64,8.95,0.92,3.772,5.085,NYQ,EQUITY,MTDR,MTDR,Matador Resources Company,Matador Resources Company,1328193000,America/New_York,EDT,-14400000,61.56,87.0,62.0,71.92,70.5,2.1,buy,12,22303000,0.187,1915837056,2215098880,0.703,0.923,2582439936,61.234,21.763,0.14039999,0.30882,2520993000,291326240,1791993984,-0.605,-0.332,0.80961,0.74187,0.52612,USD,
8,One Lincoln Centre,Suite 1500 5400 LBJ Freeway,Dallas,TX,75240,United States,972 371 5200,972 371 5201,https://www.matadorresources.com,Oil & Gas E&P,Energy,"Matador Resources Company, an independent energy company, engages in the exploration, development, production, and acquisition of oil and natural gas resources in the United States. It operates through two segments, Exploration and Production; and Midstream. The company primarily holds interests in the Wolfcamp and Bone Spring plays in the Delaware Basin in Southeast New Mexico and West Texas. It also operates the Eagle Ford shale play in South Texas; and the Haynesville shale and Cotton Valley plays in Northwest Louisiana. In addition, the company conducts midstream operations in support of its exploration, development, and production operations. Further, it provides natural gas processing and oil transportation services; and oil, natural gas, and produced water gathering services, as well as produced water disposal services to third parties. The company was formerly known as Matador Holdco, Inc. and changed its name to Matador Resources Company in August 2011. Matador Resources Company was founded in 2003 and is headquartered in Dallas, Texas.",360,"{'maxAge': 1, 'name': 'Mr. Mac  Schmitz', 'title': 'VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",5,5,1,6,3,1693526400,1672444800,86400,2,62.88,62.12,61.245,62.82,62.88,62.12,61.245,62.82,0.6,0.0097,1691625600,0.0654,3.53769,8.057592,6.8782125,2358025,2358025,1546670,1383120,1383120,61.62,61.73,4000,800,7334751232,42.04,73.78,2.8402407,58.4514,54.52515,0.5,0.007951654,USD,9742136320,0.35592997,110307450,119148000,10408204,8961193,1690761600,1693440000,0.0874,0.07729,0.89032996,8.26,0.1058,28.56,2.1554623,1672444800,1703980800,1688083200,-0.604,919160000,7.64,8.95,0.92,3.772,5.085,NYQ,EQUITY,MTDR,MTDR,Matador Resources Company,Matador Resources Company,1328193000,America/New_York,EDT,-14400000,61.56,87.0,62.0,71.92,70.5,2.1,buy,12,22303000,0.187,1915837056,2215098880,0.703,0.923,2582439936,61.234,21.763,0.14039999,0.30882,2520993000,291326240,1791993984,-0.605,-0.332,0.80961,0.74187,0.52612,USD,
9,One Lincoln Centre,Suite 1500 5400 LBJ Freeway,Dallas,TX,75240,United States,972 371 5200,972 371 5201,https://www.matadorresources.com,Oil & Gas E&P,Energy,"Matador Resources Company, an independent energy company, engages in the exploration, development, production, and acquisition of oil and natural gas resources in the United States. It operates through two segments, Exploration and Production; and Midstream. The company primarily holds interests in the Wolfcamp and Bone Spring plays in the Delaware Basin in Southeast New Mexico and West Texas. It also operates the Eagle Ford shale play in South Texas; and the Haynesville shale and Cotton Valley plays in Northwest Louisiana. In addition, the company conducts midstream operations in support of its exploration, development, and production operations. Further, it provides natural gas processing and oil transportation services; and oil, natural gas, and produced water gathering services, as well as produced water disposal services to third parties. The company was formerly known as Matador Holdco, Inc. and changed its name to Matador Resources Company in August 2011. Matador Resources Company was founded in 2003 and is headquartered in Dallas, Texas.",360,"{'maxAge': 1, 'name': 'Mr. Bryan A. Erman', 'age': 44, 'title': 'Exec. VP, Gen. Counsel & Head of M&A', 'yearBorn': 1978, 'exercisedValue': 0, 'unexercisedValue': 0}",5,5,1,6,3,1693526400,1672444800,86400,2,62.88,62.12,61.245,62.82,62.88,62.12,61.245,62.82,0.6,0.0097,1691625600,0.0654,3.53769,8.057592,6.8782125,2358025,2358025,1546670,1383120,1383120,61.62,61.73,4000,800,7334751232,42.04,73.78,2.8402407,58.4514,54.52515,0.5,0.007951654,USD,9742136320,0.35592997,110307450,119148000,10408204,8961193,1690761600,1693440000,0.0874,0.07729,0.89032996,8.26,0.1058,28.56,2.1554623,1672444800,1703980800,1688083200,-0.604,919160000,7.64,8.95,0.92,3.772,5.085,NYQ,EQUITY,MTDR,MTDR,Matador Resources Company,Matador Resources Company,1328193000,America/New_York,EDT,-14400000,61.56,87.0,62.0,71.92,70.5,2.1,buy,12,22303000,0.187,1915837056,2215098880,0.703,0.923,2582439936,61.234,21.763,0.14039999,0.30882,2520993000,291326240,1791993984,-0.605,-0.332,0.80961,0.74187,0.52612,USD,
