,address1,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Sir Kwok-Po  Li F.C.A., FCPA, GBM, GBS, J.P., JP, LLD, MA (Cantab)', 'age': 83, 'title': 'Exec. Chairman', 'yearBorn': 1939, 'fiscalYear': 2022, 'totalPay': 17100000, 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,3,9.92,9.92,9.86,10.08,9.92,9.92,9.86,10.08,0.72,0.0727,1694044800,0.1833,3.88,0.608483,5.5055556,4.2715516,1216993,1216993,961336,886384,886384,9.9,9.91,0,0,26340978688,7.42,12.38,1.7292049,11.2874,10.37695,0.53,0.053427417,HKD,-66141958144,0.36080003,934604519,2658020096,0.64532,0.041539997,40.197,0.24653582,1672444800,1703980800,1688083200,0.759,4897999872,1.8,2.32,0.39,11:10,1237334400,-4.342,HKG,EQUITY,0023.HK,0023.HK,BANK OF E ASIA,"The Bank of East Asia, Limited",946949400,Asia/Hong_Kong,HKT,28800000,9.91,14.42,10.4,12.33,12.65,2.5,buy,10,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
1,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Mr. Man-Kiu  Li BA (Cantab), BBS, J.P., JP, LPC, M.A., M.B.A., MBA', 'age': 48, 'title': 'Co-Chief Exec. & Exec. Director', 'yearBorn': 1974, 'fiscalYear': 2022, 'totalPay': 15300000, 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,3,9.92,9.92,9.86,10.08,9.92,9.92,9.86,10.08,0.72,0.0727,1694044800,0.1833,3.88,0.608483,5.5055556,4.2715516,1216993,1216993,961336,886384,886384,9.9,9.91,0,0,26340978688,7.42,12.38,1.7292049,11.2874,10.37695,0.53,0.053427417,HKD,-66141958144,0.36080003,934604519,2658020096,0.64532,0.041539997,40.197,0.24653582,1672444800,1703980800,1688083200,0.759,4897999872,1.8,2.32,0.39,11:10,1237334400,-4.342,HKG,EQUITY,0023.HK,0023.HK,BANK OF E ASIA,"The Bank of East Asia, Limited",946949400,Asia/Hong_Kong,HKT,28800000,9.91,14.42,10.4,12.33,12.65,2.5,buy,10,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
2,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Mr. Man-Bun  Li CPA, F.C.A., FCA, J.P., JP, M.A., M.B.A., MA (Cant', 'age': 47, 'title': 'Co-Chief Exec. & Exec. Director', 'yearBorn': 1975, 'fiscalYear': 2022, 'totalPay': 15300000, 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,3,9.92,9.92,9.86,10.08,9.92,9.92,9.86,10.08,0.72,0.0727,1694044800,0.1833,3.88,0.608483,5.5055556,4.2715516,1216993,1216993,961336,886384,886384,9.9,9.91,0,0,26340978688,7.42,12.38,1.7292049,11.2874,10.37695,0.53,0.053427417,HKD,-66141958144,0.36080003,934604519,2658020096,0.64532,0.041539997,40.197,0.24653582,1672444800,1703980800,1688083200,0.759,4897999872,1.8,2.32,0.39,11:10,1237334400,-4.342,HKG,EQUITY,0023.HK,0023.HK,BANK OF E ASIA,"The Bank of East Asia, Limited",946949400,Asia/Hong_Kong,HKT,28800000,9.91,14.42,10.4,12.33,12.65,2.5,buy,10,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
3,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Ms. Dawn  Tao', 'age': 45, 'title': 'CFO, GM and Head of Strategic Planning & Control Division', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,3,9.92,9.92,9.86,10.08,9.92,9.92,9.86,10.08,0.72,0.0727,1694044800,0.1833,3.88,0.608483,5.5055556,4.2715516,1216993,1216993,961336,886384,886384,9.9,9.91,0,0,26340978688,7.42,12.38,1.7292049,11.2874,10.37695,0.53,0.053427417,HKD,-66141958144,0.36080003,934604519,2658020096,0.64532,0.041539997,40.197,0.24653582,1672444800,1703980800,1688083200,0.759,4897999872,1.8,2.32,0.39,11:10,1237334400,-4.342,HKG,EQUITY,0023.HK,0023.HK,BANK OF E ASIA,"The Bank of East Asia, Limited",946949400,Asia/Hong_Kong,HKT,28800000,9.91,14.42,10.4,12.33,12.65,2.5,buy,10,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
4,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Mr. Hon-Shing  Tong B.Sc., BSc, ACIB, AHKIB, FCIS, FCS', 'age': 63, 'title': 'Deputy Chief Exec. & COO', 'yearBorn': 1959, 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,3,9.92,9.92,9.86,10.08,9.92,9.92,9.86,10.08,0.72,0.0727,1694044800,0.1833,3.88,0.608483,5.5055556,4.2715516,1216993,1216993,961336,886384,886384,9.9,9.91,0,0,26340978688,7.42,12.38,1.7292049,11.2874,10.37695,0.53,0.053427417,HKD,-66141958144,0.36080003,934604519,2658020096,0.64532,0.041539997,40.197,0.24653582,1672444800,1703980800,1688083200,0.759,4897999872,1.8,2.32,0.39,11:10,1237334400,-4.342,HKG,EQUITY,0023.HK,0023.HK,BANK OF E ASIA,"The Bank of East Asia, Limited",946949400,Asia/Hong_Kong,HKT,28800000,9.91,14.42,10.4,12.33,12.65,2.5,buy,10,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
5,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Mr. Kai Cheong  Li C.P.A., FCCA, AHKSA, FCIS, FCS, HKSI', 'age': 62, 'title': 'Deputy CEO & Chief Investment Officer', 'yearBorn': 1960, 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,3,9.92,9.92,9.86,10.08,9.92,9.92,9.86,10.08,0.72,0.0727,1694044800,0.1833,3.88,0.608483,5.5055556,4.2715516,1216993,1216993,961336,886384,886384,9.9,9.91,0,0,26340978688,7.42,12.38,1.7292049,11.2874,10.37695,0.53,0.053427417,HKD,-66141958144,0.36080003,934604519,2658020096,0.64532,0.041539997,40.197,0.24653582,1672444800,1703980800,1688083200,0.759,4897999872,1.8,2.32,0.39,11:10,1237334400,-4.342,HKG,EQUITY,0023.HK,0023.HK,BANK OF E ASIA,"The Bank of East Asia, Limited",946949400,Asia/Hong_Kong,HKT,28800000,9.91,14.42,10.4,12.33,12.65,2.5,buy,10,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
6,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Ms. Carmen  Lee', 'title': 'Head of Corp. Communications Department', 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,3,9.92,9.92,9.86,10.08,9.92,9.92,9.86,10.08,0.72,0.0727,1694044800,0.1833,3.88,0.608483,5.5055556,4.2715516,1216993,1216993,961336,886384,886384,9.9,9.91,0,0,26340978688,7.42,12.38,1.7292049,11.2874,10.37695,0.53,0.053427417,HKD,-66141958144,0.36080003,934604519,2658020096,0.64532,0.041539997,40.197,0.24653582,1672444800,1703980800,1688083200,0.759,4897999872,1.8,2.32,0.39,11:10,1237334400,-4.342,HKG,EQUITY,0023.HK,0023.HK,BANK OF E ASIA,"The Bank of East Asia, Limited",946949400,Asia/Hong_Kong,HKT,28800000,9.91,14.42,10.4,12.33,12.65,2.5,buy,10,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
7,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Mr. Jaye  Chiu', 'title': 'Head of Investment Banking', 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,3,9.92,9.92,9.86,10.08,9.92,9.92,9.86,10.08,0.72,0.0727,1694044800,0.1833,3.88,0.608483,5.5055556,4.2715516,1216993,1216993,961336,886384,886384,9.9,9.91,0,0,26340978688,7.42,12.38,1.7292049,11.2874,10.37695,0.53,0.053427417,HKD,-66141958144,0.36080003,934604519,2658020096,0.64532,0.041539997,40.197,0.24653582,1672444800,1703980800,1688083200,0.759,4897999872,1.8,2.32,0.39,11:10,1237334400,-4.342,HKG,EQUITY,0023.HK,0023.HK,BANK OF E ASIA,"The Bank of East Asia, Limited",946949400,Asia/Hong_Kong,HKT,28800000,9.91,14.42,10.4,12.33,12.65,2.5,buy,10,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
8,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Ms. Shuk Pui  Chan', 'age': 56, 'title': 'Group Chief Risk Officer, GM & Head of Risk Management Division', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,3,9.92,9.92,9.86,10.08,9.92,9.92,9.86,10.08,0.72,0.0727,1694044800,0.1833,3.88,0.608483,5.5055556,4.2715516,1216993,1216993,961336,886384,886384,9.9,9.91,0,0,26340978688,7.42,12.38,1.7292049,11.2874,10.37695,0.53,0.053427417,HKD,-66141958144,0.36080003,934604519,2658020096,0.64532,0.041539997,40.197,0.24653582,1672444800,1703980800,1688083200,0.759,4897999872,1.8,2.32,0.39,11:10,1237334400,-4.342,HKG,EQUITY,0023.HK,0023.HK,BANK OF E ASIA,"The Bank of East Asia, Limited",946949400,Asia/Hong_Kong,HKT,28800000,9.91,14.42,10.4,12.33,12.65,2.5,buy,10,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
9,10 Des Voeux Road,Central,Hong Kong,852 3608 3608,852 3608 6000,https://www.hkbea.com,Banks—Regional,Financial Services,"The Bank of East Asia, Limited, together with its subsidiaries, provides various banking and related financial services. Its personal banking services include corporate, individual, savings, current, time deposit, and supreme accounts; and time deposits, foreign currency deposits, MAS services, and auto-payroll products, as well as safe deposit boxes and remittance services. The company also provides corporate banking services, such as SME loans and financing guarantee schemes; corporate and commercial financing products, including syndicated and construction loans, acquisition and structured financing, working capital financing, share financing and IPO-related loans, and commercial mortgages; trade finance services and expert trade solutions; factoring services; import and export trade finance; guarantee services; eTradeConnect that allows buyers and sellers to connect, transact, share information, and submit applications for financing through a single platform; cash management services; corporate wealth management products; foreign exchange and treasury products; and marine cargo, property, trade credit, employee compensation, life, savings, and endowment insurance plans. In addition, it offers private banking services comprising investment advisory services; investment solutions, such as unit trusts, linked deposits, currency trading and management, global equities and bonds investments, structured products, and options and derivatives; portfolio management services; securities and futures broking services; cyber banking, credit cards, and ATM; and various international services. The company operates outlets in Hong Kong, rest of Greater China, Southeast Asia, the United Kingdom, and the United States. The Bank of East Asia, Limited was incorporated in 1918 and is headquartered in Central, Hong Kong.",8261,"{'maxAge': 1, 'name': 'Ms. Christine  Lo', 'title': 'Head of Greater Bay Area Office', 'exercisedValue': 0, 'unexercisedValue': 0}",10,3,9,6,10,1693526400,1672444800,86400,3,9.92,9.92,9.86,10.08,9.92,9.92,9.86,10.08,0.72,0.0727,1694044800,0.1833,3.88,0.608483,5.5055556,4.2715516,1216993,1216993,961336,886384,886384,9.9,9.91,0,0,26340978688,7.42,12.38,1.7292049,11.2874,10.37695,0.53,0.053427417,HKD,-66141958144,0.36080003,934604519,2658020096,0.64532,0.041539997,40.197,0.24653582,1672444800,1703980800,1688083200,0.759,4897999872,1.8,2.32,0.39,11:10,1237334400,-4.342,HKG,EQUITY,0023.HK,0023.HK,BANK OF E ASIA,"The Bank of East Asia, Limited",946949400,Asia/Hong_Kong,HKT,28800000,9.91,14.42,10.4,12.33,12.65,2.5,buy,10,115679002624,43.428,22893000704,15233000448,5.666,0.00619,0.05154,13481000000,2879000064,1.249,0.291,0.0,0.0,0.38344002,HKD,
