,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Citygate,St James' Boulevard,Newcastle upon Tyne,NE1 4JE,United Kingdom,44 19 1261 1819,https://www.graingerplc.co.uk,Real Estate Services,Real Estate,"Grainger plc, together with its subsidiaries, provides private rental homes in the United Kingdom. It also provides property and asset management services. Grainger plc was formerly known as Grainger Trust Plc and changed the name to Grainger Plc in March 2007. The company was incorporated in 1912 and is headquartered in Newcastle upon Tyne, the United Kingdom.",342,"{'maxAge': 1, 'name': 'Ms. Helen Christine Gordon MRICS', 'age': 62, 'title': 'CEO & Exec. Director', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 1303000, 'exercisedValue': 0, 'unexercisedValue': 1147}",6,4,4,1,3,1693526400,1672444800,86400,2,248.0,248.8,241.0,251.4,248.0,248.8,241.0,251.4,0.06,0.0249,1684972800,0.28030002,2.02,0.752627,1157.143,26.384365,2175962,2175962,1193602,1046393,1046393,192.6,261.2,0,0,1997195136,202.8,271.8,7.5910115,238.352,246.117,0.062,0.00024999998,GBp,3205744128,0.60243,734629136,741531008,0.019129999,0.82368,2.597,93.5695,1664496000,1696032000,1680220800,-0.938,158500000,0.21,9.21,1.84,5:1,1109289600,12.185,25.242,LSE,EQUITY,GRI.L,GRI.L,GRAINGER PLC ORD 5P,Grainger plc,583743600,Europe/London,BST,3600000,243.0,354.0,235.0,285.43,280.0,2.0,buy,7,70500000,0.095,127000000,1476099968,0.829,4.918,263100000,76.728,0.355,0.02251,0.085209996,160600000,188637504,117700000,-0.941,-0.127,0.58533,0.48271,0.47891,GBP,
1,Citygate,St James' Boulevard,Newcastle upon Tyne,NE1 4JE,United Kingdom,44 19 1261 1819,https://www.graingerplc.co.uk,Real Estate Services,Real Estate,"Grainger plc, together with its subsidiaries, provides private rental homes in the United Kingdom. It also provides property and asset management services. Grainger plc was formerly known as Grainger Trust Plc and changed the name to Grainger Plc in March 2007. The company was incorporated in 1912 and is headquartered in Newcastle upon Tyne, the United Kingdom.",342,"{'maxAge': 1, 'name': 'Mr. Robert Jan Hudson', 'age': 49, 'title': 'Group CFO & Exec. Director', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 967000, 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,4,1,3,1693526400,1672444800,86400,2,248.0,248.8,241.0,251.4,248.0,248.8,241.0,251.4,0.06,0.0249,1684972800,0.28030002,2.02,0.752627,1157.143,26.384365,2175962,2175962,1193602,1046393,1046393,192.6,261.2,0,0,1997195136,202.8,271.8,7.5910115,238.352,246.117,0.062,0.00024999998,GBp,3205744128,0.60243,734629136,741531008,0.019129999,0.82368,2.597,93.5695,1664496000,1696032000,1680220800,-0.938,158500000,0.21,9.21,1.84,5:1,1109289600,12.185,25.242,LSE,EQUITY,GRI.L,GRI.L,GRAINGER PLC ORD 5P,Grainger plc,583743600,Europe/London,BST,3600000,243.0,354.0,235.0,285.43,280.0,2.0,buy,7,70500000,0.095,127000000,1476099968,0.829,4.918,263100000,76.728,0.355,0.02251,0.085209996,160600000,188637504,117700000,-0.941,-0.127,0.58533,0.48271,0.47891,GBP,
2,Citygate,St James' Boulevard,Newcastle upon Tyne,NE1 4JE,United Kingdom,44 19 1261 1819,https://www.graingerplc.co.uk,Real Estate Services,Real Estate,"Grainger plc, together with its subsidiaries, provides private rental homes in the United Kingdom. It also provides property and asset management services. Grainger plc was formerly known as Grainger Trust Plc and changed the name to Grainger Plc in March 2007. The company was incorporated in 1912 and is headquartered in Newcastle upon Tyne, the United Kingdom.",342,"{'maxAge': 1, 'name': 'Ms. Eliza  Pattinson', 'title': 'Director of Operations & Asset Management', 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,4,1,3,1693526400,1672444800,86400,2,248.0,248.8,241.0,251.4,248.0,248.8,241.0,251.4,0.06,0.0249,1684972800,0.28030002,2.02,0.752627,1157.143,26.384365,2175962,2175962,1193602,1046393,1046393,192.6,261.2,0,0,1997195136,202.8,271.8,7.5910115,238.352,246.117,0.062,0.00024999998,GBp,3205744128,0.60243,734629136,741531008,0.019129999,0.82368,2.597,93.5695,1664496000,1696032000,1680220800,-0.938,158500000,0.21,9.21,1.84,5:1,1109289600,12.185,25.242,LSE,EQUITY,GRI.L,GRI.L,GRAINGER PLC ORD 5P,Grainger plc,583743600,Europe/London,BST,3600000,243.0,354.0,235.0,285.43,280.0,2.0,buy,7,70500000,0.095,127000000,1476099968,0.829,4.918,263100000,76.728,0.355,0.02251,0.085209996,160600000,188637504,117700000,-0.941,-0.127,0.58533,0.48271,0.47891,GBP,
3,Citygate,St James' Boulevard,Newcastle upon Tyne,NE1 4JE,United Kingdom,44 19 1261 1819,https://www.graingerplc.co.uk,Real Estate Services,Real Estate,"Grainger plc, together with its subsidiaries, provides private rental homes in the United Kingdom. It also provides property and asset management services. Grainger plc was formerly known as Grainger Trust Plc and changed the name to Grainger Plc in March 2007. The company was incorporated in 1912 and is headquartered in Newcastle upon Tyne, the United Kingdom.",342,"{'maxAge': 1, 'name': 'Mr. David  Smith', 'age': 63, 'title': 'Group Accounting Director', 'yearBorn': 1959, 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,4,1,3,1693526400,1672444800,86400,2,248.0,248.8,241.0,251.4,248.0,248.8,241.0,251.4,0.06,0.0249,1684972800,0.28030002,2.02,0.752627,1157.143,26.384365,2175962,2175962,1193602,1046393,1046393,192.6,261.2,0,0,1997195136,202.8,271.8,7.5910115,238.352,246.117,0.062,0.00024999998,GBp,3205744128,0.60243,734629136,741531008,0.019129999,0.82368,2.597,93.5695,1664496000,1696032000,1680220800,-0.938,158500000,0.21,9.21,1.84,5:1,1109289600,12.185,25.242,LSE,EQUITY,GRI.L,GRI.L,GRAINGER PLC ORD 5P,Grainger plc,583743600,Europe/London,BST,3600000,243.0,354.0,235.0,285.43,280.0,2.0,buy,7,70500000,0.095,127000000,1476099968,0.829,4.918,263100000,76.728,0.355,0.02251,0.085209996,160600000,188637504,117700000,-0.941,-0.127,0.58533,0.48271,0.47891,GBP,
4,Citygate,St James' Boulevard,Newcastle upon Tyne,NE1 4JE,United Kingdom,44 19 1261 1819,https://www.graingerplc.co.uk,Real Estate Services,Real Estate,"Grainger plc, together with its subsidiaries, provides private rental homes in the United Kingdom. It also provides property and asset management services. Grainger plc was formerly known as Grainger Trust Plc and changed the name to Grainger Plc in March 2007. The company was incorporated in 1912 and is headquartered in Newcastle upon Tyne, the United Kingdom.",342,"{'maxAge': 1, 'name': 'Mr. David John Prescott C.A., C.F.A.', 'title': 'Director of Strategy & Corp. Fin.', 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,4,1,3,1693526400,1672444800,86400,2,248.0,248.8,241.0,251.4,248.0,248.8,241.0,251.4,0.06,0.0249,1684972800,0.28030002,2.02,0.752627,1157.143,26.384365,2175962,2175962,1193602,1046393,1046393,192.6,261.2,0,0,1997195136,202.8,271.8,7.5910115,238.352,246.117,0.062,0.00024999998,GBp,3205744128,0.60243,734629136,741531008,0.019129999,0.82368,2.597,93.5695,1664496000,1696032000,1680220800,-0.938,158500000,0.21,9.21,1.84,5:1,1109289600,12.185,25.242,LSE,EQUITY,GRI.L,GRI.L,GRAINGER PLC ORD 5P,Grainger plc,583743600,Europe/London,BST,3600000,243.0,354.0,235.0,285.43,280.0,2.0,buy,7,70500000,0.095,127000000,1476099968,0.829,4.918,263100000,76.728,0.355,0.02251,0.085209996,160600000,188637504,117700000,-0.941,-0.127,0.58533,0.48271,0.47891,GBP,
5,Citygate,St James' Boulevard,Newcastle upon Tyne,NE1 4JE,United Kingdom,44 19 1261 1819,https://www.graingerplc.co.uk,Real Estate Services,Real Estate,"Grainger plc, together with its subsidiaries, provides private rental homes in the United Kingdom. It also provides property and asset management services. Grainger plc was formerly known as Grainger Trust Plc and changed the name to Grainger Plc in March 2007. The company was incorporated in 1912 and is headquartered in Newcastle upon Tyne, the United Kingdom.",342,"{'maxAge': 1, 'name': 'Mr. Paul  Glibbery', 'title': 'Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,4,1,3,1693526400,1672444800,86400,2,248.0,248.8,241.0,251.4,248.0,248.8,241.0,251.4,0.06,0.0249,1684972800,0.28030002,2.02,0.752627,1157.143,26.384365,2175962,2175962,1193602,1046393,1046393,192.6,261.2,0,0,1997195136,202.8,271.8,7.5910115,238.352,246.117,0.062,0.00024999998,GBp,3205744128,0.60243,734629136,741531008,0.019129999,0.82368,2.597,93.5695,1664496000,1696032000,1680220800,-0.938,158500000,0.21,9.21,1.84,5:1,1109289600,12.185,25.242,LSE,EQUITY,GRI.L,GRI.L,GRAINGER PLC ORD 5P,Grainger plc,583743600,Europe/London,BST,3600000,243.0,354.0,235.0,285.43,280.0,2.0,buy,7,70500000,0.095,127000000,1476099968,0.829,4.918,263100000,76.728,0.355,0.02251,0.085209996,160600000,188637504,117700000,-0.941,-0.127,0.58533,0.48271,0.47891,GBP,
6,Citygate,St James' Boulevard,Newcastle upon Tyne,NE1 4JE,United Kingdom,44 19 1261 1819,https://www.graingerplc.co.uk,Real Estate Services,Real Estate,"Grainger plc, together with its subsidiaries, provides private rental homes in the United Kingdom. It also provides property and asset management services. Grainger plc was formerly known as Grainger Trust Plc and changed the name to Grainger Plc in March 2007. The company was incorporated in 1912 and is headquartered in Newcastle upon Tyne, the United Kingdom.",342,"{'maxAge': 1, 'name': 'Mr. Kurt  Mueller', 'title': 'Director of Corp. Affairs', 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,4,1,3,1693526400,1672444800,86400,2,248.0,248.8,241.0,251.4,248.0,248.8,241.0,251.4,0.06,0.0249,1684972800,0.28030002,2.02,0.752627,1157.143,26.384365,2175962,2175962,1193602,1046393,1046393,192.6,261.2,0,0,1997195136,202.8,271.8,7.5910115,238.352,246.117,0.062,0.00024999998,GBp,3205744128,0.60243,734629136,741531008,0.019129999,0.82368,2.597,93.5695,1664496000,1696032000,1680220800,-0.938,158500000,0.21,9.21,1.84,5:1,1109289600,12.185,25.242,LSE,EQUITY,GRI.L,GRI.L,GRAINGER PLC ORD 5P,Grainger plc,583743600,Europe/London,BST,3600000,243.0,354.0,235.0,285.43,280.0,2.0,buy,7,70500000,0.095,127000000,1476099968,0.829,4.918,263100000,76.728,0.355,0.02251,0.085209996,160600000,188637504,117700000,-0.941,-0.127,0.58533,0.48271,0.47891,GBP,
7,Citygate,St James' Boulevard,Newcastle upon Tyne,NE1 4JE,United Kingdom,44 19 1261 1819,https://www.graingerplc.co.uk,Real Estate Services,Real Estate,"Grainger plc, together with its subsidiaries, provides private rental homes in the United Kingdom. It also provides property and asset management services. Grainger plc was formerly known as Grainger Trust Plc and changed the name to Grainger Plc in March 2007. The company was incorporated in 1912 and is headquartered in Newcastle upon Tyne, the United Kingdom.",342,"{'maxAge': 1, 'name': 'Adam  McGhin', 'title': 'Group Gen. Counsel & Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,4,1,3,1693526400,1672444800,86400,2,248.0,248.8,241.0,251.4,248.0,248.8,241.0,251.4,0.06,0.0249,1684972800,0.28030002,2.02,0.752627,1157.143,26.384365,2175962,2175962,1193602,1046393,1046393,192.6,261.2,0,0,1997195136,202.8,271.8,7.5910115,238.352,246.117,0.062,0.00024999998,GBp,3205744128,0.60243,734629136,741531008,0.019129999,0.82368,2.597,93.5695,1664496000,1696032000,1680220800,-0.938,158500000,0.21,9.21,1.84,5:1,1109289600,12.185,25.242,LSE,EQUITY,GRI.L,GRI.L,GRAINGER PLC ORD 5P,Grainger plc,583743600,Europe/London,BST,3600000,243.0,354.0,235.0,285.43,280.0,2.0,buy,7,70500000,0.095,127000000,1476099968,0.829,4.918,263100000,76.728,0.355,0.02251,0.085209996,160600000,188637504,117700000,-0.941,-0.127,0.58533,0.48271,0.47891,GBP,
8,Citygate,St James' Boulevard,Newcastle upon Tyne,NE1 4JE,United Kingdom,44 19 1261 1819,https://www.graingerplc.co.uk,Real Estate Services,Real Estate,"Grainger plc, together with its subsidiaries, provides private rental homes in the United Kingdom. It also provides property and asset management services. Grainger plc was formerly known as Grainger Trust Plc and changed the name to Grainger Plc in March 2007. The company was incorporated in 1912 and is headquartered in Newcastle upon Tyne, the United Kingdom.",342,"{'maxAge': 1, 'name': 'Mr. Manpreet  Dillon BA (Hons), PostGradDip, MCIH', 'title': 'Director of Property Services & Compliance', 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,4,1,3,1693526400,1672444800,86400,2,248.0,248.8,241.0,251.4,248.0,248.8,241.0,251.4,0.06,0.0249,1684972800,0.28030002,2.02,0.752627,1157.143,26.384365,2175962,2175962,1193602,1046393,1046393,192.6,261.2,0,0,1997195136,202.8,271.8,7.5910115,238.352,246.117,0.062,0.00024999998,GBp,3205744128,0.60243,734629136,741531008,0.019129999,0.82368,2.597,93.5695,1664496000,1696032000,1680220800,-0.938,158500000,0.21,9.21,1.84,5:1,1109289600,12.185,25.242,LSE,EQUITY,GRI.L,GRI.L,GRAINGER PLC ORD 5P,Grainger plc,583743600,Europe/London,BST,3600000,243.0,354.0,235.0,285.43,280.0,2.0,buy,7,70500000,0.095,127000000,1476099968,0.829,4.918,263100000,76.728,0.355,0.02251,0.085209996,160600000,188637504,117700000,-0.941,-0.127,0.58533,0.48271,0.47891,GBP,
9,Citygate,St James' Boulevard,Newcastle upon Tyne,NE1 4JE,United Kingdom,44 19 1261 1819,https://www.graingerplc.co.uk,Real Estate Services,Real Estate,"Grainger plc, together with its subsidiaries, provides private rental homes in the United Kingdom. It also provides property and asset management services. Grainger plc was formerly known as Grainger Trust Plc and changed the name to Grainger Plc in March 2007. The company was incorporated in 1912 and is headquartered in Newcastle upon Tyne, the United Kingdom.",342,"{'maxAge': 1, 'name': 'Julie  Deighton', 'title': 'Head of Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,4,1,3,1693526400,1672444800,86400,2,248.0,248.8,241.0,251.4,248.0,248.8,241.0,251.4,0.06,0.0249,1684972800,0.28030002,2.02,0.752627,1157.143,26.384365,2175962,2175962,1193602,1046393,1046393,192.6,261.2,0,0,1997195136,202.8,271.8,7.5910115,238.352,246.117,0.062,0.00024999998,GBp,3205744128,0.60243,734629136,741531008,0.019129999,0.82368,2.597,93.5695,1664496000,1696032000,1680220800,-0.938,158500000,0.21,9.21,1.84,5:1,1109289600,12.185,25.242,LSE,EQUITY,GRI.L,GRI.L,GRAINGER PLC ORD 5P,Grainger plc,583743600,Europe/London,BST,3600000,243.0,354.0,235.0,285.43,280.0,2.0,buy,7,70500000,0.095,127000000,1476099968,0.829,4.918,263100000,76.728,0.355,0.02251,0.085209996,160600000,188637504,117700000,-0.941,-0.127,0.58533,0.48271,0.47891,GBP,
