,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1633 Broadway,48th Floor,New York,NY,10019,United States,212 720 0300,212 582 2277,https://www.newmountainfinance.com,Asset Management,Financial Services,"New Mountain Finance Corporation (Nasdaq: NMFC), a business development company is a private equity / buyouts and loan fund specializes in directly investing and lending to middle market companies in defensive growth industries. The fund prefers investing in buyout and middle market companies. It also makes investments in debt securities at all levels of the capital structure including first and second lien debt, unsecured notes, and mezzanine securities. In some cases, its investments may also include equity interests. It targets energy, engineering and consulting services, specialty chemicals and materials, trading companies and distributors, commercial printing, diversified support services, education services, environmental and facilities services, office services and supplies, media, distributors, health care services, health care facilities, application software, business services, systems software, federal services, distribution and logistics, interactive home entertainment, telecommunication services, hydroelectric power generation, electric power generation by fossil fuels, electric power generation by nuclear fuels, health care technology, and security and alarm services. The fund seeks to invest in United States of America. It seeks to invest between $10 million and $125 million per transaction. The firm invests through both primary originations and open-market secondary purchases. It invests in companies with EBITDA between $10 million and $200 million. The fund seeks a majority stake in its portfolio companies.","{'maxAge': 1, 'name': 'Mr. John R. Kline', 'age': 47, 'title': 'Pres, Director & CEO', 'yearBorn': 1975, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,12.55,12.52,12.51,12.815,12.55,12.52,12.51,12.815,1.35,0.105399996,1694649600,1.3578999,10.46,1.190179,13.484211,8.264517,775640,775640,336719,366050,366050,12.76,12.85,1400,1800,1293003008,11.17,13.2,3.8029277,12.7404,12.44365,1.26,0.10039841,USD,3167234304,0.29997,100937000,2579377,2216564,1690761600,1693440000,0.0256,0.1076,0.43518,8.13,0.028499998,13.138,0.9750343,1672444800,1703980800,1688083200,1.183,101989000,0.95,1.55,5.33,1:1,1376611200,9.315,NGM,EQUITY,NMFC,NMFC,New Mountain Finance Corporatio,New Mountain Finance Corporation,1305898200,America/New_York,EDT,-14400000,12.81,14.0,12.0,13.21,13.5,2.1,buy,7,45930000,0.455,1908300032,1.969,2.342,340001984,142.627,3.369,0.04733,0.07564,294630000,96185376,234044992,0.989,0.306,1.0,0.0,0.74635005,USD,
1,1633 Broadway,48th Floor,New York,NY,10019,United States,212 720 0300,212 582 2277,https://www.newmountainfinance.com,Asset Management,Financial Services,"New Mountain Finance Corporation (Nasdaq: NMFC), a business development company is a private equity / buyouts and loan fund specializes in directly investing and lending to middle market companies in defensive growth industries. The fund prefers investing in buyout and middle market companies. It also makes investments in debt securities at all levels of the capital structure including first and second lien debt, unsecured notes, and mezzanine securities. In some cases, its investments may also include equity interests. It targets energy, engineering and consulting services, specialty chemicals and materials, trading companies and distributors, commercial printing, diversified support services, education services, environmental and facilities services, office services and supplies, media, distributors, health care services, health care facilities, application software, business services, systems software, federal services, distribution and logistics, interactive home entertainment, telecommunication services, hydroelectric power generation, electric power generation by fossil fuels, electric power generation by nuclear fuels, health care technology, and security and alarm services. The fund seeks to invest in United States of America. It seeks to invest between $10 million and $125 million per transaction. The firm invests through both primary originations and open-market secondary purchases. It invests in companies with EBITDA between $10 million and $200 million. The fund seeks a majority stake in its portfolio companies.","{'maxAge': 1, 'name': 'Mr. Adam B. Weinstein CPA, CPA', 'age': 43, 'title': 'Chief Admin. Officer, Exec. VP & Director', 'yearBorn': 1979, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,12.55,12.52,12.51,12.815,12.55,12.52,12.51,12.815,1.35,0.105399996,1694649600,1.3578999,10.46,1.190179,13.484211,8.264517,775640,775640,336719,366050,366050,12.76,12.85,1400,1800,1293003008,11.17,13.2,3.8029277,12.7404,12.44365,1.26,0.10039841,USD,3167234304,0.29997,100937000,2579377,2216564,1690761600,1693440000,0.0256,0.1076,0.43518,8.13,0.028499998,13.138,0.9750343,1672444800,1703980800,1688083200,1.183,101989000,0.95,1.55,5.33,1:1,1376611200,9.315,NGM,EQUITY,NMFC,NMFC,New Mountain Finance Corporatio,New Mountain Finance Corporation,1305898200,America/New_York,EDT,-14400000,12.81,14.0,12.0,13.21,13.5,2.1,buy,7,45930000,0.455,1908300032,1.969,2.342,340001984,142.627,3.369,0.04733,0.07564,294630000,96185376,234044992,0.989,0.306,1.0,0.0,0.74635005,USD,
2,1633 Broadway,48th Floor,New York,NY,10019,United States,212 720 0300,212 582 2277,https://www.newmountainfinance.com,Asset Management,Financial Services,"New Mountain Finance Corporation (Nasdaq: NMFC), a business development company is a private equity / buyouts and loan fund specializes in directly investing and lending to middle market companies in defensive growth industries. The fund prefers investing in buyout and middle market companies. It also makes investments in debt securities at all levels of the capital structure including first and second lien debt, unsecured notes, and mezzanine securities. In some cases, its investments may also include equity interests. It targets energy, engineering and consulting services, specialty chemicals and materials, trading companies and distributors, commercial printing, diversified support services, education services, environmental and facilities services, office services and supplies, media, distributors, health care services, health care facilities, application software, business services, systems software, federal services, distribution and logistics, interactive home entertainment, telecommunication services, hydroelectric power generation, electric power generation by fossil fuels, electric power generation by nuclear fuels, health care technology, and security and alarm services. The fund seeks to invest in United States of America. It seeks to invest between $10 million and $125 million per transaction. The firm invests through both primary originations and open-market secondary purchases. It invests in companies with EBITDA between $10 million and $200 million. The fund seeks a majority stake in its portfolio companies.","{'maxAge': 1, 'name': 'Ms. Laura C. Holson', 'age': 36, 'title': 'COO, CFO & Treasurer', 'yearBorn': 1986, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,12.55,12.52,12.51,12.815,12.55,12.52,12.51,12.815,1.35,0.105399996,1694649600,1.3578999,10.46,1.190179,13.484211,8.264517,775640,775640,336719,366050,366050,12.76,12.85,1400,1800,1293003008,11.17,13.2,3.8029277,12.7404,12.44365,1.26,0.10039841,USD,3167234304,0.29997,100937000,2579377,2216564,1690761600,1693440000,0.0256,0.1076,0.43518,8.13,0.028499998,13.138,0.9750343,1672444800,1703980800,1688083200,1.183,101989000,0.95,1.55,5.33,1:1,1376611200,9.315,NGM,EQUITY,NMFC,NMFC,New Mountain Finance Corporatio,New Mountain Finance Corporation,1305898200,America/New_York,EDT,-14400000,12.81,14.0,12.0,13.21,13.5,2.1,buy,7,45930000,0.455,1908300032,1.969,2.342,340001984,142.627,3.369,0.04733,0.07564,294630000,96185376,234044992,0.989,0.306,1.0,0.0,0.74635005,USD,
3,1633 Broadway,48th Floor,New York,NY,10019,United States,212 720 0300,212 582 2277,https://www.newmountainfinance.com,Asset Management,Financial Services,"New Mountain Finance Corporation (Nasdaq: NMFC), a business development company is a private equity / buyouts and loan fund specializes in directly investing and lending to middle market companies in defensive growth industries. The fund prefers investing in buyout and middle market companies. It also makes investments in debt securities at all levels of the capital structure including first and second lien debt, unsecured notes, and mezzanine securities. In some cases, its investments may also include equity interests. It targets energy, engineering and consulting services, specialty chemicals and materials, trading companies and distributors, commercial printing, diversified support services, education services, environmental and facilities services, office services and supplies, media, distributors, health care services, health care facilities, application software, business services, systems software, federal services, distribution and logistics, interactive home entertainment, telecommunication services, hydroelectric power generation, electric power generation by fossil fuels, electric power generation by nuclear fuels, health care technology, and security and alarm services. The fund seeks to invest in United States of America. It seeks to invest between $10 million and $125 million per transaction. The firm invests through both primary originations and open-market secondary purchases. It invests in companies with EBITDA between $10 million and $200 million. The fund seeks a majority stake in its portfolio companies.","{'maxAge': 1, 'name': 'Mr. Joseph Wesley Hartswell C.F.A., CFA', 'age': 43, 'title': 'Chief Compliance Officer & Corp. Sec.', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,12.55,12.52,12.51,12.815,12.55,12.52,12.51,12.815,1.35,0.105399996,1694649600,1.3578999,10.46,1.190179,13.484211,8.264517,775640,775640,336719,366050,366050,12.76,12.85,1400,1800,1293003008,11.17,13.2,3.8029277,12.7404,12.44365,1.26,0.10039841,USD,3167234304,0.29997,100937000,2579377,2216564,1690761600,1693440000,0.0256,0.1076,0.43518,8.13,0.028499998,13.138,0.9750343,1672444800,1703980800,1688083200,1.183,101989000,0.95,1.55,5.33,1:1,1376611200,9.315,NGM,EQUITY,NMFC,NMFC,New Mountain Finance Corporatio,New Mountain Finance Corporation,1305898200,America/New_York,EDT,-14400000,12.81,14.0,12.0,13.21,13.5,2.1,buy,7,45930000,0.455,1908300032,1.969,2.342,340001984,142.627,3.369,0.04733,0.07564,294630000,96185376,234044992,0.989,0.306,1.0,0.0,0.74635005,USD,
4,1633 Broadway,48th Floor,New York,NY,10019,United States,212 720 0300,212 582 2277,https://www.newmountainfinance.com,Asset Management,Financial Services,"New Mountain Finance Corporation (Nasdaq: NMFC), a business development company is a private equity / buyouts and loan fund specializes in directly investing and lending to middle market companies in defensive growth industries. The fund prefers investing in buyout and middle market companies. It also makes investments in debt securities at all levels of the capital structure including first and second lien debt, unsecured notes, and mezzanine securities. In some cases, its investments may also include equity interests. It targets energy, engineering and consulting services, specialty chemicals and materials, trading companies and distributors, commercial printing, diversified support services, education services, environmental and facilities services, office services and supplies, media, distributors, health care services, health care facilities, application software, business services, systems software, federal services, distribution and logistics, interactive home entertainment, telecommunication services, hydroelectric power generation, electric power generation by fossil fuels, electric power generation by nuclear fuels, health care technology, and security and alarm services. The fund seeks to invest in United States of America. It seeks to invest between $10 million and $125 million per transaction. The firm invests through both primary originations and open-market secondary purchases. It invests in companies with EBITDA between $10 million and $200 million. The fund seeks a majority stake in its portfolio companies.","{'maxAge': 1, 'name': 'Mr. James W. Stone III', 'title': 'Managing Director', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,12.55,12.52,12.51,12.815,12.55,12.52,12.51,12.815,1.35,0.105399996,1694649600,1.3578999,10.46,1.190179,13.484211,8.264517,775640,775640,336719,366050,366050,12.76,12.85,1400,1800,1293003008,11.17,13.2,3.8029277,12.7404,12.44365,1.26,0.10039841,USD,3167234304,0.29997,100937000,2579377,2216564,1690761600,1693440000,0.0256,0.1076,0.43518,8.13,0.028499998,13.138,0.9750343,1672444800,1703980800,1688083200,1.183,101989000,0.95,1.55,5.33,1:1,1376611200,9.315,NGM,EQUITY,NMFC,NMFC,New Mountain Finance Corporatio,New Mountain Finance Corporation,1305898200,America/New_York,EDT,-14400000,12.81,14.0,12.0,13.21,13.5,2.1,buy,7,45930000,0.455,1908300032,1.969,2.342,340001984,142.627,3.369,0.04733,0.07564,294630000,96185376,234044992,0.989,0.306,1.0,0.0,0.74635005,USD,
5,1633 Broadway,48th Floor,New York,NY,10019,United States,212 720 0300,212 582 2277,https://www.newmountainfinance.com,Asset Management,Financial Services,"New Mountain Finance Corporation (Nasdaq: NMFC), a business development company is a private equity / buyouts and loan fund specializes in directly investing and lending to middle market companies in defensive growth industries. The fund prefers investing in buyout and middle market companies. It also makes investments in debt securities at all levels of the capital structure including first and second lien debt, unsecured notes, and mezzanine securities. In some cases, its investments may also include equity interests. It targets energy, engineering and consulting services, specialty chemicals and materials, trading companies and distributors, commercial printing, diversified support services, education services, environmental and facilities services, office services and supplies, media, distributors, health care services, health care facilities, application software, business services, systems software, federal services, distribution and logistics, interactive home entertainment, telecommunication services, hydroelectric power generation, electric power generation by fossil fuels, electric power generation by nuclear fuels, health care technology, and security and alarm services. The fund seeks to invest in United States of America. It seeks to invest between $10 million and $125 million per transaction. The firm invests through both primary originations and open-market secondary purchases. It invests in companies with EBITDA between $10 million and $200 million. The fund seeks a majority stake in its portfolio companies.","{'maxAge': 1, 'name': 'Ms. Joy Y. Xu', 'title': 'Managing Director', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,12.55,12.52,12.51,12.815,12.55,12.52,12.51,12.815,1.35,0.105399996,1694649600,1.3578999,10.46,1.190179,13.484211,8.264517,775640,775640,336719,366050,366050,12.76,12.85,1400,1800,1293003008,11.17,13.2,3.8029277,12.7404,12.44365,1.26,0.10039841,USD,3167234304,0.29997,100937000,2579377,2216564,1690761600,1693440000,0.0256,0.1076,0.43518,8.13,0.028499998,13.138,0.9750343,1672444800,1703980800,1688083200,1.183,101989000,0.95,1.55,5.33,1:1,1376611200,9.315,NGM,EQUITY,NMFC,NMFC,New Mountain Finance Corporatio,New Mountain Finance Corporation,1305898200,America/New_York,EDT,-14400000,12.81,14.0,12.0,13.21,13.5,2.1,buy,7,45930000,0.455,1908300032,1.969,2.342,340001984,142.627,3.369,0.04733,0.07564,294630000,96185376,234044992,0.989,0.306,1.0,0.0,0.74635005,USD,
6,1633 Broadway,48th Floor,New York,NY,10019,United States,212 720 0300,212 582 2277,https://www.newmountainfinance.com,Asset Management,Financial Services,"New Mountain Finance Corporation (Nasdaq: NMFC), a business development company is a private equity / buyouts and loan fund specializes in directly investing and lending to middle market companies in defensive growth industries. The fund prefers investing in buyout and middle market companies. It also makes investments in debt securities at all levels of the capital structure including first and second lien debt, unsecured notes, and mezzanine securities. In some cases, its investments may also include equity interests. It targets energy, engineering and consulting services, specialty chemicals and materials, trading companies and distributors, commercial printing, diversified support services, education services, environmental and facilities services, office services and supplies, media, distributors, health care services, health care facilities, application software, business services, systems software, federal services, distribution and logistics, interactive home entertainment, telecommunication services, hydroelectric power generation, electric power generation by fossil fuels, electric power generation by nuclear fuels, health care technology, and security and alarm services. The fund seeks to invest in United States of America. It seeks to invest between $10 million and $125 million per transaction. The firm invests through both primary originations and open-market secondary purchases. It invests in companies with EBITDA between $10 million and $200 million. The fund seeks a majority stake in its portfolio companies.","{'maxAge': 1, 'name': 'Mr. Joshua Brendan Porter', 'title': 'Managing Director & Head of Credit Special Situations', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,12.55,12.52,12.51,12.815,12.55,12.52,12.51,12.815,1.35,0.105399996,1694649600,1.3578999,10.46,1.190179,13.484211,8.264517,775640,775640,336719,366050,366050,12.76,12.85,1400,1800,1293003008,11.17,13.2,3.8029277,12.7404,12.44365,1.26,0.10039841,USD,3167234304,0.29997,100937000,2579377,2216564,1690761600,1693440000,0.0256,0.1076,0.43518,8.13,0.028499998,13.138,0.9750343,1672444800,1703980800,1688083200,1.183,101989000,0.95,1.55,5.33,1:1,1376611200,9.315,NGM,EQUITY,NMFC,NMFC,New Mountain Finance Corporatio,New Mountain Finance Corporation,1305898200,America/New_York,EDT,-14400000,12.81,14.0,12.0,13.21,13.5,2.1,buy,7,45930000,0.455,1908300032,1.969,2.342,340001984,142.627,3.369,0.04733,0.07564,294630000,96185376,234044992,0.989,0.306,1.0,0.0,0.74635005,USD,
7,1633 Broadway,48th Floor,New York,NY,10019,United States,212 720 0300,212 582 2277,https://www.newmountainfinance.com,Asset Management,Financial Services,"New Mountain Finance Corporation (Nasdaq: NMFC), a business development company is a private equity / buyouts and loan fund specializes in directly investing and lending to middle market companies in defensive growth industries. The fund prefers investing in buyout and middle market companies. It also makes investments in debt securities at all levels of the capital structure including first and second lien debt, unsecured notes, and mezzanine securities. In some cases, its investments may also include equity interests. It targets energy, engineering and consulting services, specialty chemicals and materials, trading companies and distributors, commercial printing, diversified support services, education services, environmental and facilities services, office services and supplies, media, distributors, health care services, health care facilities, application software, business services, systems software, federal services, distribution and logistics, interactive home entertainment, telecommunication services, hydroelectric power generation, electric power generation by fossil fuels, electric power generation by nuclear fuels, health care technology, and security and alarm services. The fund seeks to invest in United States of America. It seeks to invest between $10 million and $125 million per transaction. The firm invests through both primary originations and open-market secondary purchases. It invests in companies with EBITDA between $10 million and $200 million. The fund seeks a majority stake in its portfolio companies.","{'maxAge': 1, 'name': 'Mr. Andre V. Moura', 'age': 40, 'title': 'Managing Director', 'yearBorn': 1982, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,12.55,12.52,12.51,12.815,12.55,12.52,12.51,12.815,1.35,0.105399996,1694649600,1.3578999,10.46,1.190179,13.484211,8.264517,775640,775640,336719,366050,366050,12.76,12.85,1400,1800,1293003008,11.17,13.2,3.8029277,12.7404,12.44365,1.26,0.10039841,USD,3167234304,0.29997,100937000,2579377,2216564,1690761600,1693440000,0.0256,0.1076,0.43518,8.13,0.028499998,13.138,0.9750343,1672444800,1703980800,1688083200,1.183,101989000,0.95,1.55,5.33,1:1,1376611200,9.315,NGM,EQUITY,NMFC,NMFC,New Mountain Finance Corporatio,New Mountain Finance Corporation,1305898200,America/New_York,EDT,-14400000,12.81,14.0,12.0,13.21,13.5,2.1,buy,7,45930000,0.455,1908300032,1.969,2.342,340001984,142.627,3.369,0.04733,0.07564,294630000,96185376,234044992,0.989,0.306,1.0,0.0,0.74635005,USD,
8,1633 Broadway,48th Floor,New York,NY,10019,United States,212 720 0300,212 582 2277,https://www.newmountainfinance.com,Asset Management,Financial Services,"New Mountain Finance Corporation (Nasdaq: NMFC), a business development company is a private equity / buyouts and loan fund specializes in directly investing and lending to middle market companies in defensive growth industries. The fund prefers investing in buyout and middle market companies. It also makes investments in debt securities at all levels of the capital structure including first and second lien debt, unsecured notes, and mezzanine securities. In some cases, its investments may also include equity interests. It targets energy, engineering and consulting services, specialty chemicals and materials, trading companies and distributors, commercial printing, diversified support services, education services, environmental and facilities services, office services and supplies, media, distributors, health care services, health care facilities, application software, business services, systems software, federal services, distribution and logistics, interactive home entertainment, telecommunication services, hydroelectric power generation, electric power generation by fossil fuels, electric power generation by nuclear fuels, health care technology, and security and alarm services. The fund seeks to invest in United States of America. It seeks to invest between $10 million and $125 million per transaction. The firm invests through both primary originations and open-market secondary purchases. It invests in companies with EBITDA between $10 million and $200 million. The fund seeks a majority stake in its portfolio companies.","{'maxAge': 1, 'name': 'Mr. Ivo D. Turkedjiev', 'title': 'Managing Director', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,12.55,12.52,12.51,12.815,12.55,12.52,12.51,12.815,1.35,0.105399996,1694649600,1.3578999,10.46,1.190179,13.484211,8.264517,775640,775640,336719,366050,366050,12.76,12.85,1400,1800,1293003008,11.17,13.2,3.8029277,12.7404,12.44365,1.26,0.10039841,USD,3167234304,0.29997,100937000,2579377,2216564,1690761600,1693440000,0.0256,0.1076,0.43518,8.13,0.028499998,13.138,0.9750343,1672444800,1703980800,1688083200,1.183,101989000,0.95,1.55,5.33,1:1,1376611200,9.315,NGM,EQUITY,NMFC,NMFC,New Mountain Finance Corporatio,New Mountain Finance Corporation,1305898200,America/New_York,EDT,-14400000,12.81,14.0,12.0,13.21,13.5,2.1,buy,7,45930000,0.455,1908300032,1.969,2.342,340001984,142.627,3.369,0.04733,0.07564,294630000,96185376,234044992,0.989,0.306,1.0,0.0,0.74635005,USD,
9,1633 Broadway,48th Floor,New York,NY,10019,United States,212 720 0300,212 582 2277,https://www.newmountainfinance.com,Asset Management,Financial Services,"New Mountain Finance Corporation (Nasdaq: NMFC), a business development company is a private equity / buyouts and loan fund specializes in directly investing and lending to middle market companies in defensive growth industries. The fund prefers investing in buyout and middle market companies. It also makes investments in debt securities at all levels of the capital structure including first and second lien debt, unsecured notes, and mezzanine securities. In some cases, its investments may also include equity interests. It targets energy, engineering and consulting services, specialty chemicals and materials, trading companies and distributors, commercial printing, diversified support services, education services, environmental and facilities services, office services and supplies, media, distributors, health care services, health care facilities, application software, business services, systems software, federal services, distribution and logistics, interactive home entertainment, telecommunication services, hydroelectric power generation, electric power generation by fossil fuels, electric power generation by nuclear fuels, health care technology, and security and alarm services. The fund seeks to invest in United States of America. It seeks to invest between $10 million and $125 million per transaction. The firm invests through both primary originations and open-market secondary purchases. It invests in companies with EBITDA between $10 million and $200 million. The fund seeks a majority stake in its portfolio companies.","{'maxAge': 1, 'name': 'Ms. Catherine R. Dunn', 'title': 'Director & Head of Capital Markets', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,12.55,12.52,12.51,12.815,12.55,12.52,12.51,12.815,1.35,0.105399996,1694649600,1.3578999,10.46,1.190179,13.484211,8.264517,775640,775640,336719,366050,366050,12.76,12.85,1400,1800,1293003008,11.17,13.2,3.8029277,12.7404,12.44365,1.26,0.10039841,USD,3167234304,0.29997,100937000,2579377,2216564,1690761600,1693440000,0.0256,0.1076,0.43518,8.13,0.028499998,13.138,0.9750343,1672444800,1703980800,1688083200,1.183,101989000,0.95,1.55,5.33,1:1,1376611200,9.315,NGM,EQUITY,NMFC,NMFC,New Mountain Finance Corporatio,New Mountain Finance Corporation,1305898200,America/New_York,EDT,-14400000,12.81,14.0,12.0,13.21,13.5,2.1,buy,7,45930000,0.455,1908300032,1.969,2.342,340001984,142.627,3.369,0.04733,0.07564,294630000,96185376,234044992,0.989,0.306,1.0,0.0,0.74635005,USD,
