,address1,address2,city,country,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,The Whitney,9th Floor 183 Wai Yip Street,Kwun Tong,Hong Kong,https://www.karingroup.com,Conglomerates,Industrials,"Karin Technology Holdings Limited, an investment holding company, distributes electronic components, provides computer data storage management solutions and services, and distributes and retails consumer electronics products in Hong Kong, Mainland China, and internationally. The company offers cloud solutions; and network and security solution services. It also provides integrated circuit application design and development solutions; and power supply solution services, as well as distributes industrial cables, and computer products and peripherals. In addition, the company is involved in the provision of computer data storage management solutions and services; provision of software products and solutions; professional consulting services and software products, solutions, and training; and property holding business. The company was founded in 1977 and is headquartered in Kwun Tong, Hong Kong.","{'maxAge': 1, 'name': 'Mr. Kin Wing  Ng', 'age': 72, 'title': 'Exec. Chairman', 'yearBorn': 1950, 'fiscalYear': 2022, 'totalPay': 442000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.34,0.34,0.34,0.345,0.34,0.34,0.34,0.345,0.03,0.1025,1698364800,1.5066,7.6,0.18506,17.0,219200,219200,28158,128330,128330,0.33,0.34,0,0,73558320,0.29,0.36,0.0360647,0.3157,0.32415,0.202,0.59411764,SGD,134364320,0.02303,37653206,216348000,0.82591003,0.0,1.997,0.1702554,1688083200,1719705600,1688083200,2.19,46965000,0.02,0.066,4.617,SES,EQUITY,K29.SI,K29.SI,Karin Tech,Karin Technology Holdings Limited,1109725200,Asia/Singapore,SGT,28800000,0.34,none,91355000,0.422,29102000,157487008,0.813,1.614,2039620992,36.908,9.463,0.01005,0.108509995,172556000,37115876,44604000,2.169,-0.028,0.0846,0.01427,0.00911,HKD,
1,The Whitney,9th Floor 183 Wai Yip Street,Kwun Tong,Hong Kong,https://www.karingroup.com,Conglomerates,Industrials,"Karin Technology Holdings Limited, an investment holding company, distributes electronic components, provides computer data storage management solutions and services, and distributes and retails consumer electronics products in Hong Kong, Mainland China, and internationally. The company offers cloud solutions; and network and security solution services. It also provides integrated circuit application design and development solutions; and power supply solution services, as well as distributes industrial cables, and computer products and peripherals. In addition, the company is involved in the provision of computer data storage management solutions and services; provision of software products and solutions; professional consulting services and software products, solutions, and training; and property holding business. The company was founded in 1977 and is headquartered in Kwun Tong, Hong Kong.","{'maxAge': 1, 'name': 'Mr. Mun Kit  Ng', 'title': 'CEO & Exec. Director', 'fiscalYear': 2022, 'totalPay': 421000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.34,0.34,0.34,0.345,0.34,0.34,0.34,0.345,0.03,0.1025,1698364800,1.5066,7.6,0.18506,17.0,219200,219200,28158,128330,128330,0.33,0.34,0,0,73558320,0.29,0.36,0.0360647,0.3157,0.32415,0.202,0.59411764,SGD,134364320,0.02303,37653206,216348000,0.82591003,0.0,1.997,0.1702554,1688083200,1719705600,1688083200,2.19,46965000,0.02,0.066,4.617,SES,EQUITY,K29.SI,K29.SI,Karin Tech,Karin Technology Holdings Limited,1109725200,Asia/Singapore,SGT,28800000,0.34,none,91355000,0.422,29102000,157487008,0.813,1.614,2039620992,36.908,9.463,0.01005,0.108509995,172556000,37115876,44604000,2.169,-0.028,0.0846,0.01427,0.00911,HKD,
2,The Whitney,9th Floor 183 Wai Yip Street,Kwun Tong,Hong Kong,https://www.karingroup.com,Conglomerates,Industrials,"Karin Technology Holdings Limited, an investment holding company, distributes electronic components, provides computer data storage management solutions and services, and distributes and retails consumer electronics products in Hong Kong, Mainland China, and internationally. The company offers cloud solutions; and network and security solution services. It also provides integrated circuit application design and development solutions; and power supply solution services, as well as distributes industrial cables, and computer products and peripherals. In addition, the company is involved in the provision of computer data storage management solutions and services; provision of software products and solutions; professional consulting services and software products, solutions, and training; and property holding business. The company was founded in 1977 and is headquartered in Kwun Tong, Hong Kong.","{'maxAge': 1, 'name': 'Mr. Yuk Wing  Ng', 'age': 74, 'title': 'Chairman Emeritus', 'yearBorn': 1948, 'fiscalYear': 2022, 'totalPay': 182000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.34,0.34,0.34,0.345,0.34,0.34,0.34,0.345,0.03,0.1025,1698364800,1.5066,7.6,0.18506,17.0,219200,219200,28158,128330,128330,0.33,0.34,0,0,73558320,0.29,0.36,0.0360647,0.3157,0.32415,0.202,0.59411764,SGD,134364320,0.02303,37653206,216348000,0.82591003,0.0,1.997,0.1702554,1688083200,1719705600,1688083200,2.19,46965000,0.02,0.066,4.617,SES,EQUITY,K29.SI,K29.SI,Karin Tech,Karin Technology Holdings Limited,1109725200,Asia/Singapore,SGT,28800000,0.34,none,91355000,0.422,29102000,157487008,0.813,1.614,2039620992,36.908,9.463,0.01005,0.108509995,172556000,37115876,44604000,2.169,-0.028,0.0846,0.01427,0.00911,HKD,
3,The Whitney,9th Floor 183 Wai Yip Street,Kwun Tong,Hong Kong,https://www.karingroup.com,Conglomerates,Industrials,"Karin Technology Holdings Limited, an investment holding company, distributes electronic components, provides computer data storage management solutions and services, and distributes and retails consumer electronics products in Hong Kong, Mainland China, and internationally. The company offers cloud solutions; and network and security solution services. It also provides integrated circuit application design and development solutions; and power supply solution services, as well as distributes industrial cables, and computer products and peripherals. In addition, the company is involved in the provision of computer data storage management solutions and services; provision of software products and solutions; professional consulting services and software products, solutions, and training; and property holding business. The company was founded in 1977 and is headquartered in Kwun Tong, Hong Kong.","{'maxAge': 1, 'name': 'Ms. Shuk Yi  Ng', 'title': 'Financial & Accounting Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.34,0.34,0.34,0.345,0.34,0.34,0.34,0.345,0.03,0.1025,1698364800,1.5066,7.6,0.18506,17.0,219200,219200,28158,128330,128330,0.33,0.34,0,0,73558320,0.29,0.36,0.0360647,0.3157,0.32415,0.202,0.59411764,SGD,134364320,0.02303,37653206,216348000,0.82591003,0.0,1.997,0.1702554,1688083200,1719705600,1688083200,2.19,46965000,0.02,0.066,4.617,SES,EQUITY,K29.SI,K29.SI,Karin Tech,Karin Technology Holdings Limited,1109725200,Asia/Singapore,SGT,28800000,0.34,none,91355000,0.422,29102000,157487008,0.813,1.614,2039620992,36.908,9.463,0.01005,0.108509995,172556000,37115876,44604000,2.169,-0.028,0.0846,0.01427,0.00911,HKD,
4,The Whitney,9th Floor 183 Wai Yip Street,Kwun Tong,Hong Kong,https://www.karingroup.com,Conglomerates,Industrials,"Karin Technology Holdings Limited, an investment holding company, distributes electronic components, provides computer data storage management solutions and services, and distributes and retails consumer electronics products in Hong Kong, Mainland China, and internationally. The company offers cloud solutions; and network and security solution services. It also provides integrated circuit application design and development solutions; and power supply solution services, as well as distributes industrial cables, and computer products and peripherals. In addition, the company is involved in the provision of computer data storage management solutions and services; provision of software products and solutions; professional consulting services and software products, solutions, and training; and property holding business. The company was founded in 1977 and is headquartered in Kwun Tong, Hong Kong.","{'maxAge': 1, 'name': 'Mr. Yiu Chung  Lee', 'age': 59, 'title': 'Chief Operating Officer', 'yearBorn': 1963, 'fiscalYear': 2014, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.34,0.34,0.34,0.345,0.34,0.34,0.34,0.345,0.03,0.1025,1698364800,1.5066,7.6,0.18506,17.0,219200,219200,28158,128330,128330,0.33,0.34,0,0,73558320,0.29,0.36,0.0360647,0.3157,0.32415,0.202,0.59411764,SGD,134364320,0.02303,37653206,216348000,0.82591003,0.0,1.997,0.1702554,1688083200,1719705600,1688083200,2.19,46965000,0.02,0.066,4.617,SES,EQUITY,K29.SI,K29.SI,Karin Tech,Karin Technology Holdings Limited,1109725200,Asia/Singapore,SGT,28800000,0.34,none,91355000,0.422,29102000,157487008,0.813,1.614,2039620992,36.908,9.463,0.01005,0.108509995,172556000,37115876,44604000,2.169,-0.028,0.0846,0.01427,0.00911,HKD,
5,The Whitney,9th Floor 183 Wai Yip Street,Kwun Tong,Hong Kong,https://www.karingroup.com,Conglomerates,Industrials,"Karin Technology Holdings Limited, an investment holding company, distributes electronic components, provides computer data storage management solutions and services, and distributes and retails consumer electronics products in Hong Kong, Mainland China, and internationally. The company offers cloud solutions; and network and security solution services. It also provides integrated circuit application design and development solutions; and power supply solution services, as well as distributes industrial cables, and computer products and peripherals. In addition, the company is involved in the provision of computer data storage management solutions and services; provision of software products and solutions; professional consulting services and software products, solutions, and training; and property holding business. The company was founded in 1977 and is headquartered in Kwun Tong, Hong Kong.","{'maxAge': 1, 'name': 'Mr. Yiu Chown  Leung', 'age': 70, 'title': 'Gen. Mang. of IT Infrastructure Division & CTO', 'yearBorn': 1952, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.34,0.34,0.34,0.345,0.34,0.34,0.34,0.345,0.03,0.1025,1698364800,1.5066,7.6,0.18506,17.0,219200,219200,28158,128330,128330,0.33,0.34,0,0,73558320,0.29,0.36,0.0360647,0.3157,0.32415,0.202,0.59411764,SGD,134364320,0.02303,37653206,216348000,0.82591003,0.0,1.997,0.1702554,1688083200,1719705600,1688083200,2.19,46965000,0.02,0.066,4.617,SES,EQUITY,K29.SI,K29.SI,Karin Tech,Karin Technology Holdings Limited,1109725200,Asia/Singapore,SGT,28800000,0.34,none,91355000,0.422,29102000,157487008,0.813,1.614,2039620992,36.908,9.463,0.01005,0.108509995,172556000,37115876,44604000,2.169,-0.028,0.0846,0.01427,0.00911,HKD,
6,The Whitney,9th Floor 183 Wai Yip Street,Kwun Tong,Hong Kong,https://www.karingroup.com,Conglomerates,Industrials,"Karin Technology Holdings Limited, an investment holding company, distributes electronic components, provides computer data storage management solutions and services, and distributes and retails consumer electronics products in Hong Kong, Mainland China, and internationally. The company offers cloud solutions; and network and security solution services. It also provides integrated circuit application design and development solutions; and power supply solution services, as well as distributes industrial cables, and computer products and peripherals. In addition, the company is involved in the provision of computer data storage management solutions and services; provision of software products and solutions; professional consulting services and software products, solutions, and training; and property holding business. The company was founded in 1977 and is headquartered in Kwun Tong, Hong Kong.","{'maxAge': 1, 'name': 'Ms. Shu Yung  Fan', 'title': 'HR, Admin. Mang. & Legal Coordinator', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.34,0.34,0.34,0.345,0.34,0.34,0.34,0.345,0.03,0.1025,1698364800,1.5066,7.6,0.18506,17.0,219200,219200,28158,128330,128330,0.33,0.34,0,0,73558320,0.29,0.36,0.0360647,0.3157,0.32415,0.202,0.59411764,SGD,134364320,0.02303,37653206,216348000,0.82591003,0.0,1.997,0.1702554,1688083200,1719705600,1688083200,2.19,46965000,0.02,0.066,4.617,SES,EQUITY,K29.SI,K29.SI,Karin Tech,Karin Technology Holdings Limited,1109725200,Asia/Singapore,SGT,28800000,0.34,none,91355000,0.422,29102000,157487008,0.813,1.614,2039620992,36.908,9.463,0.01005,0.108509995,172556000,37115876,44604000,2.169,-0.028,0.0846,0.01427,0.00911,HKD,
7,The Whitney,9th Floor 183 Wai Yip Street,Kwun Tong,Hong Kong,https://www.karingroup.com,Conglomerates,Industrials,"Karin Technology Holdings Limited, an investment holding company, distributes electronic components, provides computer data storage management solutions and services, and distributes and retails consumer electronics products in Hong Kong, Mainland China, and internationally. The company offers cloud solutions; and network and security solution services. It also provides integrated circuit application design and development solutions; and power supply solution services, as well as distributes industrial cables, and computer products and peripherals. In addition, the company is involved in the provision of computer data storage management solutions and services; provision of software products and solutions; professional consulting services and software products, solutions, and training; and property holding business. The company was founded in 1977 and is headquartered in Kwun Tong, Hong Kong.","{'maxAge': 1, 'name': 'Mr. Chi Cheung  Wong', 'title': 'Financial Controller & Joint Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.34,0.34,0.34,0.345,0.34,0.34,0.34,0.345,0.03,0.1025,1698364800,1.5066,7.6,0.18506,17.0,219200,219200,28158,128330,128330,0.33,0.34,0,0,73558320,0.29,0.36,0.0360647,0.3157,0.32415,0.202,0.59411764,SGD,134364320,0.02303,37653206,216348000,0.82591003,0.0,1.997,0.1702554,1688083200,1719705600,1688083200,2.19,46965000,0.02,0.066,4.617,SES,EQUITY,K29.SI,K29.SI,Karin Tech,Karin Technology Holdings Limited,1109725200,Asia/Singapore,SGT,28800000,0.34,none,91355000,0.422,29102000,157487008,0.813,1.614,2039620992,36.908,9.463,0.01005,0.108509995,172556000,37115876,44604000,2.169,-0.028,0.0846,0.01427,0.00911,HKD,
8,The Whitney,9th Floor 183 Wai Yip Street,Kwun Tong,Hong Kong,https://www.karingroup.com,Conglomerates,Industrials,"Karin Technology Holdings Limited, an investment holding company, distributes electronic components, provides computer data storage management solutions and services, and distributes and retails consumer electronics products in Hong Kong, Mainland China, and internationally. The company offers cloud solutions; and network and security solution services. It also provides integrated circuit application design and development solutions; and power supply solution services, as well as distributes industrial cables, and computer products and peripherals. In addition, the company is involved in the provision of computer data storage management solutions and services; provision of software products and solutions; professional consulting services and software products, solutions, and training; and property holding business. The company was founded in 1977 and is headquartered in Kwun Tong, Hong Kong.","{'maxAge': 1, 'name': 'Ms. Lai Yin Chan', 'title': 'Joint Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.34,0.34,0.34,0.345,0.34,0.34,0.34,0.345,0.03,0.1025,1698364800,1.5066,7.6,0.18506,17.0,219200,219200,28158,128330,128330,0.33,0.34,0,0,73558320,0.29,0.36,0.0360647,0.3157,0.32415,0.202,0.59411764,SGD,134364320,0.02303,37653206,216348000,0.82591003,0.0,1.997,0.1702554,1688083200,1719705600,1688083200,2.19,46965000,0.02,0.066,4.617,SES,EQUITY,K29.SI,K29.SI,Karin Tech,Karin Technology Holdings Limited,1109725200,Asia/Singapore,SGT,28800000,0.34,none,91355000,0.422,29102000,157487008,0.813,1.614,2039620992,36.908,9.463,0.01005,0.108509995,172556000,37115876,44604000,2.169,-0.028,0.0846,0.01427,0.00911,HKD,
9,The Whitney,9th Floor 183 Wai Yip Street,Kwun Tong,Hong Kong,https://www.karingroup.com,Conglomerates,Industrials,"Karin Technology Holdings Limited, an investment holding company, distributes electronic components, provides computer data storage management solutions and services, and distributes and retails consumer electronics products in Hong Kong, Mainland China, and internationally. The company offers cloud solutions; and network and security solution services. It also provides integrated circuit application design and development solutions; and power supply solution services, as well as distributes industrial cables, and computer products and peripherals. In addition, the company is involved in the provision of computer data storage management solutions and services; provision of software products and solutions; professional consulting services and software products, solutions, and training; and property holding business. The company was founded in 1977 and is headquartered in Kwun Tong, Hong Kong.","{'maxAge': 1, 'name': 'Mr. Pui Wah  Mok', 'age': 64, 'title': 'Gen. Mang. of Electronics Components Division', 'yearBorn': 1958, 'fiscalYear': 2009, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.34,0.34,0.34,0.345,0.34,0.34,0.34,0.345,0.03,0.1025,1698364800,1.5066,7.6,0.18506,17.0,219200,219200,28158,128330,128330,0.33,0.34,0,0,73558320,0.29,0.36,0.0360647,0.3157,0.32415,0.202,0.59411764,SGD,134364320,0.02303,37653206,216348000,0.82591003,0.0,1.997,0.1702554,1688083200,1719705600,1688083200,2.19,46965000,0.02,0.066,4.617,SES,EQUITY,K29.SI,K29.SI,Karin Tech,Karin Technology Holdings Limited,1109725200,Asia/Singapore,SGT,28800000,0.34,none,91355000,0.422,29102000,157487008,0.813,1.614,2039620992,36.908,9.463,0.01005,0.108509995,172556000,37115876,44604000,2.169,-0.028,0.0846,0.01427,0.00911,HKD,
