,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,353 North Clark Street,Suite 3300,Chicago,IL,60654-4708,United States,877 483 6827,312 660 3800,https://www.ventasreit.com,REIT—Healthcare Facilities,Real Estate,"Ventas Inc., an S&P 500 company, operates at the intersection of two large and dynamic industries  healthcare and real estate. Fueled by powerful demographic demand from growth in the aging population, Ventas owns or has investments in a highly diversified portfolio of approximately 1,400 properties in the United States, Canada, and the United Kingdom. Ventas uses the power of its capital to unlock the value of senior housing communities, outpatient medical buildings, research centers, hospitals and other healthcare facilities. A globally-recognized real estate investment trust, Ventas follows a successful long-term strategy, proven over more than 20 years, built on diversification of property types, capital sources and industry leading partners, financial strength and flexibility, consistent and reliable growth and industry leading ESG achievements, managed by a collaborative and experienced team dedicated to its stakeholders.",451,"{'maxAge': 1, 'name': 'Ms. Debra A. Cafaro', 'age': 64, 'title': 'Chairman & CEO', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 4392191, 'exercisedValue': 736906, 'unexercisedValue': 0}",7,4,5,6,5,1693526400,1672444800,86400,2,44.37,44.04,43.87,44.65,44.37,44.04,43.87,44.65,1.8,0.0403,1695945600,8.1818,4.71,1.23271,202.81818,223.09999,3667802,3667802,2237966,2414020,2414020,44.62,44.61,800,800,17954105344,35.33,53.15,4.2187943,45.3282,46.2755,1.8,0.04056795,USD,31702896640,0.01814,400639658,402377984,9205886,9459977,1690761600,1693440000,0.0229,0.0055299997,0.97253,3.65,0.031600002,24.9,1.7919679,1672444800,1703980800,1688083200,77207000,0.22,0.2,-10.24,8757:10000,1439856000,7.449,19.021,NYQ,EQUITY,VTR,VTR,"Ventas, Inc.","Ventas, Inc.",862839000,America/New_York,EDT,-14400000,44.62,58.0,47.0,51.41,52.0,2.2,buy,17,138648000,0.345,1666705024,13555707904,0.306,0.414,4255742976,131.607,10.641,0.01505,0.007900001,1813583000,912349504,1122174976,0.081,0.43682,0.39164,0.14062999,USD,
1,353 North Clark Street,Suite 3300,Chicago,IL,60654-4708,United States,877 483 6827,312 660 3800,https://www.ventasreit.com,REIT—Healthcare Facilities,Real Estate,"Ventas Inc., an S&P 500 company, operates at the intersection of two large and dynamic industries  healthcare and real estate. Fueled by powerful demographic demand from growth in the aging population, Ventas owns or has investments in a highly diversified portfolio of approximately 1,400 properties in the United States, Canada, and the United Kingdom. Ventas uses the power of its capital to unlock the value of senior housing communities, outpatient medical buildings, research centers, hospitals and other healthcare facilities. A globally-recognized real estate investment trust, Ventas follows a successful long-term strategy, proven over more than 20 years, built on diversification of property types, capital sources and industry leading partners, financial strength and flexibility, consistent and reliable growth and industry leading ESG achievements, managed by a collaborative and experienced team dedicated to its stakeholders.",451,"{'maxAge': 1, 'name': 'Mr. Robert F. Probst', 'age': 54, 'title': 'Exec. VP & CFO', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 2086423, 'exercisedValue': 0, 'unexercisedValue': 0}",7,4,5,6,5,1693526400,1672444800,86400,2,44.37,44.04,43.87,44.65,44.37,44.04,43.87,44.65,1.8,0.0403,1695945600,8.1818,4.71,1.23271,202.81818,223.09999,3667802,3667802,2237966,2414020,2414020,44.62,44.61,800,800,17954105344,35.33,53.15,4.2187943,45.3282,46.2755,1.8,0.04056795,USD,31702896640,0.01814,400639658,402377984,9205886,9459977,1690761600,1693440000,0.0229,0.0055299997,0.97253,3.65,0.031600002,24.9,1.7919679,1672444800,1703980800,1688083200,77207000,0.22,0.2,-10.24,8757:10000,1439856000,7.449,19.021,NYQ,EQUITY,VTR,VTR,"Ventas, Inc.","Ventas, Inc.",862839000,America/New_York,EDT,-14400000,44.62,58.0,47.0,51.41,52.0,2.2,buy,17,138648000,0.345,1666705024,13555707904,0.306,0.414,4255742976,131.607,10.641,0.01505,0.007900001,1813583000,912349504,1122174976,0.081,0.43682,0.39164,0.14062999,USD,
2,353 North Clark Street,Suite 3300,Chicago,IL,60654-4708,United States,877 483 6827,312 660 3800,https://www.ventasreit.com,REIT—Healthcare Facilities,Real Estate,"Ventas Inc., an S&P 500 company, operates at the intersection of two large and dynamic industries  healthcare and real estate. Fueled by powerful demographic demand from growth in the aging population, Ventas owns or has investments in a highly diversified portfolio of approximately 1,400 properties in the United States, Canada, and the United Kingdom. Ventas uses the power of its capital to unlock the value of senior housing communities, outpatient medical buildings, research centers, hospitals and other healthcare facilities. A globally-recognized real estate investment trust, Ventas follows a successful long-term strategy, proven over more than 20 years, built on diversification of property types, capital sources and industry leading partners, financial strength and flexibility, consistent and reliable growth and industry leading ESG achievements, managed by a collaborative and experienced team dedicated to its stakeholders.",451,"{'maxAge': 1, 'name': 'Mr. J. Justin Hutchens', 'age': 47, 'title': 'Exec. VP of Sr. Housing & Chief Investment Officer', 'yearBorn': 1975, 'fiscalYear': 2022, 'totalPay': 1554894, 'exercisedValue': 0, 'unexercisedValue': 0}",7,4,5,6,5,1693526400,1672444800,86400,2,44.37,44.04,43.87,44.65,44.37,44.04,43.87,44.65,1.8,0.0403,1695945600,8.1818,4.71,1.23271,202.81818,223.09999,3667802,3667802,2237966,2414020,2414020,44.62,44.61,800,800,17954105344,35.33,53.15,4.2187943,45.3282,46.2755,1.8,0.04056795,USD,31702896640,0.01814,400639658,402377984,9205886,9459977,1690761600,1693440000,0.0229,0.0055299997,0.97253,3.65,0.031600002,24.9,1.7919679,1672444800,1703980800,1688083200,77207000,0.22,0.2,-10.24,8757:10000,1439856000,7.449,19.021,NYQ,EQUITY,VTR,VTR,"Ventas, Inc.","Ventas, Inc.",862839000,America/New_York,EDT,-14400000,44.62,58.0,47.0,51.41,52.0,2.2,buy,17,138648000,0.345,1666705024,13555707904,0.306,0.414,4255742976,131.607,10.641,0.01505,0.007900001,1813583000,912349504,1122174976,0.081,0.43682,0.39164,0.14062999,USD,
3,353 North Clark Street,Suite 3300,Chicago,IL,60654-4708,United States,877 483 6827,312 660 3800,https://www.ventasreit.com,REIT—Healthcare Facilities,Real Estate,"Ventas Inc., an S&P 500 company, operates at the intersection of two large and dynamic industries  healthcare and real estate. Fueled by powerful demographic demand from growth in the aging population, Ventas owns or has investments in a highly diversified portfolio of approximately 1,400 properties in the United States, Canada, and the United Kingdom. Ventas uses the power of its capital to unlock the value of senior housing communities, outpatient medical buildings, research centers, hospitals and other healthcare facilities. A globally-recognized real estate investment trust, Ventas follows a successful long-term strategy, proven over more than 20 years, built on diversification of property types, capital sources and industry leading partners, financial strength and flexibility, consistent and reliable growth and industry leading ESG achievements, managed by a collaborative and experienced team dedicated to its stakeholders.",451,"{'maxAge': 1, 'name': 'Mr. Peter J. Bulgarelli', 'age': 61, 'title': 'Exec. VP of Office', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 1569301, 'exercisedValue': 0, 'unexercisedValue': 0}",7,4,5,6,5,1693526400,1672444800,86400,2,44.37,44.04,43.87,44.65,44.37,44.04,43.87,44.65,1.8,0.0403,1695945600,8.1818,4.71,1.23271,202.81818,223.09999,3667802,3667802,2237966,2414020,2414020,44.62,44.61,800,800,17954105344,35.33,53.15,4.2187943,45.3282,46.2755,1.8,0.04056795,USD,31702896640,0.01814,400639658,402377984,9205886,9459977,1690761600,1693440000,0.0229,0.0055299997,0.97253,3.65,0.031600002,24.9,1.7919679,1672444800,1703980800,1688083200,77207000,0.22,0.2,-10.24,8757:10000,1439856000,7.449,19.021,NYQ,EQUITY,VTR,VTR,"Ventas, Inc.","Ventas, Inc.",862839000,America/New_York,EDT,-14400000,44.62,58.0,47.0,51.41,52.0,2.2,buy,17,138648000,0.345,1666705024,13555707904,0.306,0.414,4255742976,131.607,10.641,0.01505,0.007900001,1813583000,912349504,1122174976,0.081,0.43682,0.39164,0.14062999,USD,
4,353 North Clark Street,Suite 3300,Chicago,IL,60654-4708,United States,877 483 6827,312 660 3800,https://www.ventasreit.com,REIT—Healthcare Facilities,Real Estate,"Ventas Inc., an S&P 500 company, operates at the intersection of two large and dynamic industries  healthcare and real estate. Fueled by powerful demographic demand from growth in the aging population, Ventas owns or has investments in a highly diversified portfolio of approximately 1,400 properties in the United States, Canada, and the United Kingdom. Ventas uses the power of its capital to unlock the value of senior housing communities, outpatient medical buildings, research centers, hospitals and other healthcare facilities. A globally-recognized real estate investment trust, Ventas follows a successful long-term strategy, proven over more than 20 years, built on diversification of property types, capital sources and industry leading partners, financial strength and flexibility, consistent and reliable growth and industry leading ESG achievements, managed by a collaborative and experienced team dedicated to its stakeholders.",451,"{'maxAge': 1, 'name': 'Mr. Gregory R. Liebbe', 'title': 'Sr. VP, Chief Accounting Officer & Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",7,4,5,6,5,1693526400,1672444800,86400,2,44.37,44.04,43.87,44.65,44.37,44.04,43.87,44.65,1.8,0.0403,1695945600,8.1818,4.71,1.23271,202.81818,223.09999,3667802,3667802,2237966,2414020,2414020,44.62,44.61,800,800,17954105344,35.33,53.15,4.2187943,45.3282,46.2755,1.8,0.04056795,USD,31702896640,0.01814,400639658,402377984,9205886,9459977,1690761600,1693440000,0.0229,0.0055299997,0.97253,3.65,0.031600002,24.9,1.7919679,1672444800,1703980800,1688083200,77207000,0.22,0.2,-10.24,8757:10000,1439856000,7.449,19.021,NYQ,EQUITY,VTR,VTR,"Ventas, Inc.","Ventas, Inc.",862839000,America/New_York,EDT,-14400000,44.62,58.0,47.0,51.41,52.0,2.2,buy,17,138648000,0.345,1666705024,13555707904,0.306,0.414,4255742976,131.607,10.641,0.01505,0.007900001,1813583000,912349504,1122174976,0.081,0.43682,0.39164,0.14062999,USD,
5,353 North Clark Street,Suite 3300,Chicago,IL,60654-4708,United States,877 483 6827,312 660 3800,https://www.ventasreit.com,REIT—Healthcare Facilities,Real Estate,"Ventas Inc., an S&P 500 company, operates at the intersection of two large and dynamic industries  healthcare and real estate. Fueled by powerful demographic demand from growth in the aging population, Ventas owns or has investments in a highly diversified portfolio of approximately 1,400 properties in the United States, Canada, and the United Kingdom. Ventas uses the power of its capital to unlock the value of senior housing communities, outpatient medical buildings, research centers, hospitals and other healthcare facilities. A globally-recognized real estate investment trust, Ventas follows a successful long-term strategy, proven over more than 20 years, built on diversification of property types, capital sources and industry leading partners, financial strength and flexibility, consistent and reliable growth and industry leading ESG achievements, managed by a collaborative and experienced team dedicated to its stakeholders.",451,"{'maxAge': 1, 'name': 'Ms. Bhavana  Devulapally', 'title': 'Sr. VP & Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",7,4,5,6,5,1693526400,1672444800,86400,2,44.37,44.04,43.87,44.65,44.37,44.04,43.87,44.65,1.8,0.0403,1695945600,8.1818,4.71,1.23271,202.81818,223.09999,3667802,3667802,2237966,2414020,2414020,44.62,44.61,800,800,17954105344,35.33,53.15,4.2187943,45.3282,46.2755,1.8,0.04056795,USD,31702896640,0.01814,400639658,402377984,9205886,9459977,1690761600,1693440000,0.0229,0.0055299997,0.97253,3.65,0.031600002,24.9,1.7919679,1672444800,1703980800,1688083200,77207000,0.22,0.2,-10.24,8757:10000,1439856000,7.449,19.021,NYQ,EQUITY,VTR,VTR,"Ventas, Inc.","Ventas, Inc.",862839000,America/New_York,EDT,-14400000,44.62,58.0,47.0,51.41,52.0,2.2,buy,17,138648000,0.345,1666705024,13555707904,0.306,0.414,4255742976,131.607,10.641,0.01505,0.007900001,1813583000,912349504,1122174976,0.081,0.43682,0.39164,0.14062999,USD,
6,353 North Clark Street,Suite 3300,Chicago,IL,60654-4708,United States,877 483 6827,312 660 3800,https://www.ventasreit.com,REIT—Healthcare Facilities,Real Estate,"Ventas Inc., an S&P 500 company, operates at the intersection of two large and dynamic industries  healthcare and real estate. Fueled by powerful demographic demand from growth in the aging population, Ventas owns or has investments in a highly diversified portfolio of approximately 1,400 properties in the United States, Canada, and the United Kingdom. Ventas uses the power of its capital to unlock the value of senior housing communities, outpatient medical buildings, research centers, hospitals and other healthcare facilities. A globally-recognized real estate investment trust, Ventas follows a successful long-term strategy, proven over more than 20 years, built on diversification of property types, capital sources and industry leading partners, financial strength and flexibility, consistent and reliable growth and industry leading ESG achievements, managed by a collaborative and experienced team dedicated to its stakeholders.",451,"{'maxAge': 1, 'name': 'Ms. Carey Shea Roberts J.D.', 'age': 51, 'title': 'Exec. VP, Gen. Counsel, Corp. Sec. and Ethics & Compliance Officer', 'yearBorn': 1971, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",7,4,5,6,5,1693526400,1672444800,86400,2,44.37,44.04,43.87,44.65,44.37,44.04,43.87,44.65,1.8,0.0403,1695945600,8.1818,4.71,1.23271,202.81818,223.09999,3667802,3667802,2237966,2414020,2414020,44.62,44.61,800,800,17954105344,35.33,53.15,4.2187943,45.3282,46.2755,1.8,0.04056795,USD,31702896640,0.01814,400639658,402377984,9205886,9459977,1690761600,1693440000,0.0229,0.0055299997,0.97253,3.65,0.031600002,24.9,1.7919679,1672444800,1703980800,1688083200,77207000,0.22,0.2,-10.24,8757:10000,1439856000,7.449,19.021,NYQ,EQUITY,VTR,VTR,"Ventas, Inc.","Ventas, Inc.",862839000,America/New_York,EDT,-14400000,44.62,58.0,47.0,51.41,52.0,2.2,buy,17,138648000,0.345,1666705024,13555707904,0.306,0.414,4255742976,131.607,10.641,0.01505,0.007900001,1813583000,912349504,1122174976,0.081,0.43682,0.39164,0.14062999,USD,
7,353 North Clark Street,Suite 3300,Chicago,IL,60654-4708,United States,877 483 6827,312 660 3800,https://www.ventasreit.com,REIT—Healthcare Facilities,Real Estate,"Ventas Inc., an S&P 500 company, operates at the intersection of two large and dynamic industries  healthcare and real estate. Fueled by powerful demographic demand from growth in the aging population, Ventas owns or has investments in a highly diversified portfolio of approximately 1,400 properties in the United States, Canada, and the United Kingdom. Ventas uses the power of its capital to unlock the value of senior housing communities, outpatient medical buildings, research centers, hospitals and other healthcare facilities. A globally-recognized real estate investment trust, Ventas follows a successful long-term strategy, proven over more than 20 years, built on diversification of property types, capital sources and industry leading partners, financial strength and flexibility, consistent and reliable growth and industry leading ESG achievements, managed by a collaborative and experienced team dedicated to its stakeholders.",451,"{'maxAge': 1, 'name': 'Ms. Louise  Adhikari', 'title': 'VP of Marketing & Corp. Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",7,4,5,6,5,1693526400,1672444800,86400,2,44.37,44.04,43.87,44.65,44.37,44.04,43.87,44.65,1.8,0.0403,1695945600,8.1818,4.71,1.23271,202.81818,223.09999,3667802,3667802,2237966,2414020,2414020,44.62,44.61,800,800,17954105344,35.33,53.15,4.2187943,45.3282,46.2755,1.8,0.04056795,USD,31702896640,0.01814,400639658,402377984,9205886,9459977,1690761600,1693440000,0.0229,0.0055299997,0.97253,3.65,0.031600002,24.9,1.7919679,1672444800,1703980800,1688083200,77207000,0.22,0.2,-10.24,8757:10000,1439856000,7.449,19.021,NYQ,EQUITY,VTR,VTR,"Ventas, Inc.","Ventas, Inc.",862839000,America/New_York,EDT,-14400000,44.62,58.0,47.0,51.41,52.0,2.2,buy,17,138648000,0.345,1666705024,13555707904,0.306,0.414,4255742976,131.607,10.641,0.01505,0.007900001,1813583000,912349504,1122174976,0.081,0.43682,0.39164,0.14062999,USD,
8,353 North Clark Street,Suite 3300,Chicago,IL,60654-4708,United States,877 483 6827,312 660 3800,https://www.ventasreit.com,REIT—Healthcare Facilities,Real Estate,"Ventas Inc., an S&P 500 company, operates at the intersection of two large and dynamic industries  healthcare and real estate. Fueled by powerful demographic demand from growth in the aging population, Ventas owns or has investments in a highly diversified portfolio of approximately 1,400 properties in the United States, Canada, and the United Kingdom. Ventas uses the power of its capital to unlock the value of senior housing communities, outpatient medical buildings, research centers, hospitals and other healthcare facilities. A globally-recognized real estate investment trust, Ventas follows a successful long-term strategy, proven over more than 20 years, built on diversification of property types, capital sources and industry leading partners, financial strength and flexibility, consistent and reliable growth and industry leading ESG achievements, managed by a collaborative and experienced team dedicated to its stakeholders.",451,"{'maxAge': 1, 'name': 'Mr. Edmund M. Brady III', 'title': 'Chief HR Officer & Sr. VP', 'exercisedValue': 0, 'unexercisedValue': 0}",7,4,5,6,5,1693526400,1672444800,86400,2,44.37,44.04,43.87,44.65,44.37,44.04,43.87,44.65,1.8,0.0403,1695945600,8.1818,4.71,1.23271,202.81818,223.09999,3667802,3667802,2237966,2414020,2414020,44.62,44.61,800,800,17954105344,35.33,53.15,4.2187943,45.3282,46.2755,1.8,0.04056795,USD,31702896640,0.01814,400639658,402377984,9205886,9459977,1690761600,1693440000,0.0229,0.0055299997,0.97253,3.65,0.031600002,24.9,1.7919679,1672444800,1703980800,1688083200,77207000,0.22,0.2,-10.24,8757:10000,1439856000,7.449,19.021,NYQ,EQUITY,VTR,VTR,"Ventas, Inc.","Ventas, Inc.",862839000,America/New_York,EDT,-14400000,44.62,58.0,47.0,51.41,52.0,2.2,buy,17,138648000,0.345,1666705024,13555707904,0.306,0.414,4255742976,131.607,10.641,0.01505,0.007900001,1813583000,912349504,1122174976,0.081,0.43682,0.39164,0.14062999,USD,
9,353 North Clark Street,Suite 3300,Chicago,IL,60654-4708,United States,877 483 6827,312 660 3800,https://www.ventasreit.com,REIT—Healthcare Facilities,Real Estate,"Ventas Inc., an S&P 500 company, operates at the intersection of two large and dynamic industries  healthcare and real estate. Fueled by powerful demographic demand from growth in the aging population, Ventas owns or has investments in a highly diversified portfolio of approximately 1,400 properties in the United States, Canada, and the United Kingdom. Ventas uses the power of its capital to unlock the value of senior housing communities, outpatient medical buildings, research centers, hospitals and other healthcare facilities. A globally-recognized real estate investment trust, Ventas follows a successful long-term strategy, proven over more than 20 years, built on diversification of property types, capital sources and industry leading partners, financial strength and flexibility, consistent and reliable growth and industry leading ESG achievements, managed by a collaborative and experienced team dedicated to its stakeholders.",451,"{'maxAge': 1, 'name': 'Mr. T. Richard Riney J.D.', 'age': 64, 'title': 'Sr. Advisor', 'yearBorn': 1958, 'fiscalYear': 2019, 'exercisedValue': 0, 'unexercisedValue': 0}",7,4,5,6,5,1693526400,1672444800,86400,2,44.37,44.04,43.87,44.65,44.37,44.04,43.87,44.65,1.8,0.0403,1695945600,8.1818,4.71,1.23271,202.81818,223.09999,3667802,3667802,2237966,2414020,2414020,44.62,44.61,800,800,17954105344,35.33,53.15,4.2187943,45.3282,46.2755,1.8,0.04056795,USD,31702896640,0.01814,400639658,402377984,9205886,9459977,1690761600,1693440000,0.0229,0.0055299997,0.97253,3.65,0.031600002,24.9,1.7919679,1672444800,1703980800,1688083200,77207000,0.22,0.2,-10.24,8757:10000,1439856000,7.449,19.021,NYQ,EQUITY,VTR,VTR,"Ventas, Inc.","Ventas, Inc.",862839000,America/New_York,EDT,-14400000,44.62,58.0,47.0,51.41,52.0,2.2,buy,17,138648000,0.345,1666705024,13555707904,0.306,0.414,4255742976,131.607,10.641,0.01505,0.007900001,1813583000,912349504,1122174976,0.081,0.43682,0.39164,0.14062999,USD,
