,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Rua Dr. Renato Paes de Barros, 1017",3rd Floor,São Paulo,SP,04530-001,Brazil,55 11 2122 1414,https://www.ambev.com.br,Beverages—Brewers,Beverages—Brewers,Consumer Defensive,Consumer Defensive,"Ambev S.A., through its subsidiaries, engages in the production, distribution, and sale of beer, draft beer, carbonated soft drinks, other non-alcoholic beverages, malt, and food products. It offers beer primarily under the Skol, Brahma, Antarctica, Brahva, Budweiser, Bud Light, Beck, Leffe and Hoegaarden, Bucanero, Cristal, Mayabe, Presidente, Presidente Light, Brahma Light, Bohemia, The One, Corona, Modelo Especial, Stella Artois, Quilmes Clásica, Paceña, Taquiña, Huari, Becker, Cusqueña, Michelob Ultra, Busch, Pilsen, Ouro Fino, Banks, Deputy, Patricia, Labatt Blue, Alexander Keith's, and Kokanee brands. The company also provides carbonated soft drinks, bottled water, isotonic beverages, energy drinks, coconut water, powdered and natural juices, and ready-to-drink teas under the Guaraná Antarctica, Gatorade, H2OH!, Lipton Iced Tea, Fusion, Do Bem, Pepsi-Cola, Canada Dry, Squirt, Red Rock, Red Bull, Seven Up, Nutrl, Bud Light Seltzer, Palm Bay, and Mike's brands. It offers its products through a network of third-party distributors and a direct distribution system. The company was founded in 1885 and is headquartered in São Paulo, Brazil. Ambev S.A. operates as a subsidiary of Interbrew International B.V.",52000,"{'maxAge': 1, 'name': 'Mr. Jean Jereissati Neto', 'age': 48, 'title': 'CEO & Member of Exec. Board', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,9,9,5,1693526400,86400,2,13.53,13.55,13.4,13.61,13.53,13.55,13.4,13.61,0.76,0.056900002,1671494400,0.84589994,3.19,0.625997,14.911112,13.156863,39186700,39186700,24145535,26340155,26340155,13.22,13.37,0,0,211320717312,12.6,16.88,2.554943,14.4038,14.30555,0.762,0.056319293,BRL,204277645312,0.17262,4407340759,15746700288,0.71977997,0.07276,15746700288,5.403,2.4838054,1672444800,1703980800,1688083200,-0.157,14277976064,0.9,1.02,1.8,5:1,1384214400,2.47,9.18,-0.13251454,0.14113986,0.7623,1671494400,SAO,EQUITY,ABEV3.SA,ABEV3.SA,AMBEV S/A   ON,Ambev S.A.,947073600,America/Sao_Paulo,BRT,c3c3c163-1699-3b7e-93af-7e4f2de566a9,finmb_134386019,-10800000,13.42,21.0,13.0,17.46,17.5,2.3,buy,15,12430517248,0.789,22251536384,4096230912,0.607,1.006,82710536192,4.743,5.254,0.08271,0.16919,39286758000,10596658176,20759631872,-0.157,0.051,0.49945,0.26903,0.21594,BRL,1.8089
1,"Rua Dr. Renato Paes de Barros, 1017",3rd Floor,São Paulo,SP,04530-001,Brazil,55 11 2122 1414,https://www.ambev.com.br,Beverages—Brewers,Beverages—Brewers,Consumer Defensive,Consumer Defensive,"Ambev S.A., through its subsidiaries, engages in the production, distribution, and sale of beer, draft beer, carbonated soft drinks, other non-alcoholic beverages, malt, and food products. It offers beer primarily under the Skol, Brahma, Antarctica, Brahva, Budweiser, Bud Light, Beck, Leffe and Hoegaarden, Bucanero, Cristal, Mayabe, Presidente, Presidente Light, Brahma Light, Bohemia, The One, Corona, Modelo Especial, Stella Artois, Quilmes Clásica, Paceña, Taquiña, Huari, Becker, Cusqueña, Michelob Ultra, Busch, Pilsen, Ouro Fino, Banks, Deputy, Patricia, Labatt Blue, Alexander Keith's, and Kokanee brands. The company also provides carbonated soft drinks, bottled water, isotonic beverages, energy drinks, coconut water, powdered and natural juices, and ready-to-drink teas under the Guaraná Antarctica, Gatorade, H2OH!, Lipton Iced Tea, Fusion, Do Bem, Pepsi-Cola, Canada Dry, Squirt, Red Rock, Red Bull, Seven Up, Nutrl, Bud Light Seltzer, Palm Bay, and Mike's brands. It offers its products through a network of third-party distributors and a direct distribution system. The company was founded in 1885 and is headquartered in São Paulo, Brazil. Ambev S.A. operates as a subsidiary of Interbrew International B.V.",52000,"{'maxAge': 1, 'name': 'Mr. Lucas Machado Lira', 'age': 45, 'title': 'Member of Board of Exec. Officers, Chief Financial & IR and Shared Services Officer', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,9,9,5,1693526400,86400,2,13.53,13.55,13.4,13.61,13.53,13.55,13.4,13.61,0.76,0.056900002,1671494400,0.84589994,3.19,0.625997,14.911112,13.156863,39186700,39186700,24145535,26340155,26340155,13.22,13.37,0,0,211320717312,12.6,16.88,2.554943,14.4038,14.30555,0.762,0.056319293,BRL,204277645312,0.17262,4407340759,15746700288,0.71977997,0.07276,15746700288,5.403,2.4838054,1672444800,1703980800,1688083200,-0.157,14277976064,0.9,1.02,1.8,5:1,1384214400,2.47,9.18,-0.13251454,0.14113986,0.7623,1671494400,SAO,EQUITY,ABEV3.SA,ABEV3.SA,AMBEV S/A   ON,Ambev S.A.,947073600,America/Sao_Paulo,BRT,c3c3c163-1699-3b7e-93af-7e4f2de566a9,finmb_134386019,-10800000,13.42,21.0,13.0,17.46,17.5,2.3,buy,15,12430517248,0.789,22251536384,4096230912,0.607,1.006,82710536192,4.743,5.254,0.08271,0.16919,39286758000,10596658176,20759631872,-0.157,0.051,0.49945,0.26903,0.21594,BRL,1.8089
2,"Rua Dr. Renato Paes de Barros, 1017",3rd Floor,São Paulo,SP,04530-001,Brazil,55 11 2122 1414,https://www.ambev.com.br,Beverages—Brewers,Beverages—Brewers,Consumer Defensive,Consumer Defensive,"Ambev S.A., through its subsidiaries, engages in the production, distribution, and sale of beer, draft beer, carbonated soft drinks, other non-alcoholic beverages, malt, and food products. It offers beer primarily under the Skol, Brahma, Antarctica, Brahva, Budweiser, Bud Light, Beck, Leffe and Hoegaarden, Bucanero, Cristal, Mayabe, Presidente, Presidente Light, Brahma Light, Bohemia, The One, Corona, Modelo Especial, Stella Artois, Quilmes Clásica, Paceña, Taquiña, Huari, Becker, Cusqueña, Michelob Ultra, Busch, Pilsen, Ouro Fino, Banks, Deputy, Patricia, Labatt Blue, Alexander Keith's, and Kokanee brands. The company also provides carbonated soft drinks, bottled water, isotonic beverages, energy drinks, coconut water, powdered and natural juices, and ready-to-drink teas under the Guaraná Antarctica, Gatorade, H2OH!, Lipton Iced Tea, Fusion, Do Bem, Pepsi-Cola, Canada Dry, Squirt, Red Rock, Red Bull, Seven Up, Nutrl, Bud Light Seltzer, Palm Bay, and Mike's brands. It offers its products through a network of third-party distributors and a direct distribution system. The company was founded in 1885 and is headquartered in São Paulo, Brazil. Ambev S.A. operates as a subsidiary of Interbrew International B.V.",52000,"{'maxAge': 1, 'name': 'Mr. Eduardo Braga Cavalcanti de Lacerda', 'age': 45, 'title': 'VP Officer of Commercial & Member of Exec. Board of Officers', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,9,9,5,1693526400,86400,2,13.53,13.55,13.4,13.61,13.53,13.55,13.4,13.61,0.76,0.056900002,1671494400,0.84589994,3.19,0.625997,14.911112,13.156863,39186700,39186700,24145535,26340155,26340155,13.22,13.37,0,0,211320717312,12.6,16.88,2.554943,14.4038,14.30555,0.762,0.056319293,BRL,204277645312,0.17262,4407340759,15746700288,0.71977997,0.07276,15746700288,5.403,2.4838054,1672444800,1703980800,1688083200,-0.157,14277976064,0.9,1.02,1.8,5:1,1384214400,2.47,9.18,-0.13251454,0.14113986,0.7623,1671494400,SAO,EQUITY,ABEV3.SA,ABEV3.SA,AMBEV S/A   ON,Ambev S.A.,947073600,America/Sao_Paulo,BRT,c3c3c163-1699-3b7e-93af-7e4f2de566a9,finmb_134386019,-10800000,13.42,21.0,13.0,17.46,17.5,2.3,buy,15,12430517248,0.789,22251536384,4096230912,0.607,1.006,82710536192,4.743,5.254,0.08271,0.16919,39286758000,10596658176,20759631872,-0.157,0.051,0.49945,0.26903,0.21594,BRL,1.8089
3,"Rua Dr. Renato Paes de Barros, 1017",3rd Floor,São Paulo,SP,04530-001,Brazil,55 11 2122 1414,https://www.ambev.com.br,Beverages—Brewers,Beverages—Brewers,Consumer Defensive,Consumer Defensive,"Ambev S.A., through its subsidiaries, engages in the production, distribution, and sale of beer, draft beer, carbonated soft drinks, other non-alcoholic beverages, malt, and food products. It offers beer primarily under the Skol, Brahma, Antarctica, Brahva, Budweiser, Bud Light, Beck, Leffe and Hoegaarden, Bucanero, Cristal, Mayabe, Presidente, Presidente Light, Brahma Light, Bohemia, The One, Corona, Modelo Especial, Stella Artois, Quilmes Clásica, Paceña, Taquiña, Huari, Becker, Cusqueña, Michelob Ultra, Busch, Pilsen, Ouro Fino, Banks, Deputy, Patricia, Labatt Blue, Alexander Keith's, and Kokanee brands. The company also provides carbonated soft drinks, bottled water, isotonic beverages, energy drinks, coconut water, powdered and natural juices, and ready-to-drink teas under the Guaraná Antarctica, Gatorade, H2OH!, Lipton Iced Tea, Fusion, Do Bem, Pepsi-Cola, Canada Dry, Squirt, Red Rock, Red Bull, Seven Up, Nutrl, Bud Light Seltzer, Palm Bay, and Mike's brands. It offers its products through a network of third-party distributors and a direct distribution system. The company was founded in 1885 and is headquartered in São Paulo, Brazil. Ambev S.A. operates as a subsidiary of Interbrew International B.V.",52000,"{'maxAge': 1, 'name': 'Mr. Ricardo Morais  Pereira de Melo', 'age': 50, 'title': 'VP Officer of People and Management & Member of Exec. Board of Officers', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,9,9,5,1693526400,86400,2,13.53,13.55,13.4,13.61,13.53,13.55,13.4,13.61,0.76,0.056900002,1671494400,0.84589994,3.19,0.625997,14.911112,13.156863,39186700,39186700,24145535,26340155,26340155,13.22,13.37,0,0,211320717312,12.6,16.88,2.554943,14.4038,14.30555,0.762,0.056319293,BRL,204277645312,0.17262,4407340759,15746700288,0.71977997,0.07276,15746700288,5.403,2.4838054,1672444800,1703980800,1688083200,-0.157,14277976064,0.9,1.02,1.8,5:1,1384214400,2.47,9.18,-0.13251454,0.14113986,0.7623,1671494400,SAO,EQUITY,ABEV3.SA,ABEV3.SA,AMBEV S/A   ON,Ambev S.A.,947073600,America/Sao_Paulo,BRT,c3c3c163-1699-3b7e-93af-7e4f2de566a9,finmb_134386019,-10800000,13.42,21.0,13.0,17.46,17.5,2.3,buy,15,12430517248,0.789,22251536384,4096230912,0.607,1.006,82710536192,4.743,5.254,0.08271,0.16919,39286758000,10596658176,20759631872,-0.157,0.051,0.49945,0.26903,0.21594,BRL,1.8089
4,"Rua Dr. Renato Paes de Barros, 1017",3rd Floor,São Paulo,SP,04530-001,Brazil,55 11 2122 1414,https://www.ambev.com.br,Beverages—Brewers,Beverages—Brewers,Consumer Defensive,Consumer Defensive,"Ambev S.A., through its subsidiaries, engages in the production, distribution, and sale of beer, draft beer, carbonated soft drinks, other non-alcoholic beverages, malt, and food products. It offers beer primarily under the Skol, Brahma, Antarctica, Brahva, Budweiser, Bud Light, Beck, Leffe and Hoegaarden, Bucanero, Cristal, Mayabe, Presidente, Presidente Light, Brahma Light, Bohemia, The One, Corona, Modelo Especial, Stella Artois, Quilmes Clásica, Paceña, Taquiña, Huari, Becker, Cusqueña, Michelob Ultra, Busch, Pilsen, Ouro Fino, Banks, Deputy, Patricia, Labatt Blue, Alexander Keith's, and Kokanee brands. The company also provides carbonated soft drinks, bottled water, isotonic beverages, energy drinks, coconut water, powdered and natural juices, and ready-to-drink teas under the Guaraná Antarctica, Gatorade, H2OH!, Lipton Iced Tea, Fusion, Do Bem, Pepsi-Cola, Canada Dry, Squirt, Red Rock, Red Bull, Seven Up, Nutrl, Bud Light Seltzer, Palm Bay, and Mike's brands. It offers its products through a network of third-party distributors and a direct distribution system. The company was founded in 1885 and is headquartered in São Paulo, Brazil. Ambev S.A. operates as a subsidiary of Interbrew International B.V.",52000,"{'maxAge': 1, 'name': 'Mr. Rodrigo Figueiredo de Souza', 'age': 46, 'title': 'VP Officer of Procurement & Member of Exec. Board of Officers', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,9,9,5,1693526400,86400,2,13.53,13.55,13.4,13.61,13.53,13.55,13.4,13.61,0.76,0.056900002,1671494400,0.84589994,3.19,0.625997,14.911112,13.156863,39186700,39186700,24145535,26340155,26340155,13.22,13.37,0,0,211320717312,12.6,16.88,2.554943,14.4038,14.30555,0.762,0.056319293,BRL,204277645312,0.17262,4407340759,15746700288,0.71977997,0.07276,15746700288,5.403,2.4838054,1672444800,1703980800,1688083200,-0.157,14277976064,0.9,1.02,1.8,5:1,1384214400,2.47,9.18,-0.13251454,0.14113986,0.7623,1671494400,SAO,EQUITY,ABEV3.SA,ABEV3.SA,AMBEV S/A   ON,Ambev S.A.,947073600,America/Sao_Paulo,BRT,c3c3c163-1699-3b7e-93af-7e4f2de566a9,finmb_134386019,-10800000,13.42,21.0,13.0,17.46,17.5,2.3,buy,15,12430517248,0.789,22251536384,4096230912,0.607,1.006,82710536192,4.743,5.254,0.08271,0.16919,39286758000,10596658176,20759631872,-0.157,0.051,0.49945,0.26903,0.21594,BRL,1.8089
5,"Rua Dr. Renato Paes de Barros, 1017",3rd Floor,São Paulo,SP,04530-001,Brazil,55 11 2122 1414,https://www.ambev.com.br,Beverages—Brewers,Beverages—Brewers,Consumer Defensive,Consumer Defensive,"Ambev S.A., through its subsidiaries, engages in the production, distribution, and sale of beer, draft beer, carbonated soft drinks, other non-alcoholic beverages, malt, and food products. It offers beer primarily under the Skol, Brahma, Antarctica, Brahva, Budweiser, Bud Light, Beck, Leffe and Hoegaarden, Bucanero, Cristal, Mayabe, Presidente, Presidente Light, Brahma Light, Bohemia, The One, Corona, Modelo Especial, Stella Artois, Quilmes Clásica, Paceña, Taquiña, Huari, Becker, Cusqueña, Michelob Ultra, Busch, Pilsen, Ouro Fino, Banks, Deputy, Patricia, Labatt Blue, Alexander Keith's, and Kokanee brands. The company also provides carbonated soft drinks, bottled water, isotonic beverages, energy drinks, coconut water, powdered and natural juices, and ready-to-drink teas under the Guaraná Antarctica, Gatorade, H2OH!, Lipton Iced Tea, Fusion, Do Bem, Pepsi-Cola, Canada Dry, Squirt, Red Rock, Red Bull, Seven Up, Nutrl, Bud Light Seltzer, Palm Bay, and Mike's brands. It offers its products through a network of third-party distributors and a direct distribution system. The company was founded in 1885 and is headquartered in São Paulo, Brazil. Ambev S.A. operates as a subsidiary of Interbrew International B.V.",52000,"{'maxAge': 1, 'name': 'Ms. Leticia Rudge Barbosa Kina', 'age': 45, 'title': 'VP Officer of Legal & Compliance, Member of Exec. Board of Officers and Sec.', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,9,9,5,1693526400,86400,2,13.53,13.55,13.4,13.61,13.53,13.55,13.4,13.61,0.76,0.056900002,1671494400,0.84589994,3.19,0.625997,14.911112,13.156863,39186700,39186700,24145535,26340155,26340155,13.22,13.37,0,0,211320717312,12.6,16.88,2.554943,14.4038,14.30555,0.762,0.056319293,BRL,204277645312,0.17262,4407340759,15746700288,0.71977997,0.07276,15746700288,5.403,2.4838054,1672444800,1703980800,1688083200,-0.157,14277976064,0.9,1.02,1.8,5:1,1384214400,2.47,9.18,-0.13251454,0.14113986,0.7623,1671494400,SAO,EQUITY,ABEV3.SA,ABEV3.SA,AMBEV S/A   ON,Ambev S.A.,947073600,America/Sao_Paulo,BRT,c3c3c163-1699-3b7e-93af-7e4f2de566a9,finmb_134386019,-10800000,13.42,21.0,13.0,17.46,17.5,2.3,buy,15,12430517248,0.789,22251536384,4096230912,0.607,1.006,82710536192,4.743,5.254,0.08271,0.16919,39286758000,10596658176,20759631872,-0.157,0.051,0.49945,0.26903,0.21594,BRL,1.8089
6,"Rua Dr. Renato Paes de Barros, 1017",3rd Floor,São Paulo,SP,04530-001,Brazil,55 11 2122 1414,https://www.ambev.com.br,Beverages—Brewers,Beverages—Brewers,Consumer Defensive,Consumer Defensive,"Ambev S.A., through its subsidiaries, engages in the production, distribution, and sale of beer, draft beer, carbonated soft drinks, other non-alcoholic beverages, malt, and food products. It offers beer primarily under the Skol, Brahma, Antarctica, Brahva, Budweiser, Bud Light, Beck, Leffe and Hoegaarden, Bucanero, Cristal, Mayabe, Presidente, Presidente Light, Brahma Light, Bohemia, The One, Corona, Modelo Especial, Stella Artois, Quilmes Clásica, Paceña, Taquiña, Huari, Becker, Cusqueña, Michelob Ultra, Busch, Pilsen, Ouro Fino, Banks, Deputy, Patricia, Labatt Blue, Alexander Keith's, and Kokanee brands. The company also provides carbonated soft drinks, bottled water, isotonic beverages, energy drinks, coconut water, powdered and natural juices, and ready-to-drink teas under the Guaraná Antarctica, Gatorade, H2OH!, Lipton Iced Tea, Fusion, Do Bem, Pepsi-Cola, Canada Dry, Squirt, Red Rock, Red Bull, Seven Up, Nutrl, Bud Light Seltzer, Palm Bay, and Mike's brands. It offers its products through a network of third-party distributors and a direct distribution system. The company was founded in 1885 and is headquartered in São Paulo, Brazil. Ambev S.A. operates as a subsidiary of Interbrew International B.V.",52000,"{'maxAge': 1, 'name': 'Mr. Paulo André Zagman', 'age': 45, 'title': 'VP Officer of Logistics & Member of Exec. Board of Officers', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,9,9,5,1693526400,86400,2,13.53,13.55,13.4,13.61,13.53,13.55,13.4,13.61,0.76,0.056900002,1671494400,0.84589994,3.19,0.625997,14.911112,13.156863,39186700,39186700,24145535,26340155,26340155,13.22,13.37,0,0,211320717312,12.6,16.88,2.554943,14.4038,14.30555,0.762,0.056319293,BRL,204277645312,0.17262,4407340759,15746700288,0.71977997,0.07276,15746700288,5.403,2.4838054,1672444800,1703980800,1688083200,-0.157,14277976064,0.9,1.02,1.8,5:1,1384214400,2.47,9.18,-0.13251454,0.14113986,0.7623,1671494400,SAO,EQUITY,ABEV3.SA,ABEV3.SA,AMBEV S/A   ON,Ambev S.A.,947073600,America/Sao_Paulo,BRT,c3c3c163-1699-3b7e-93af-7e4f2de566a9,finmb_134386019,-10800000,13.42,21.0,13.0,17.46,17.5,2.3,buy,15,12430517248,0.789,22251536384,4096230912,0.607,1.006,82710536192,4.743,5.254,0.08271,0.16919,39286758000,10596658176,20759631872,-0.157,0.051,0.49945,0.26903,0.21594,BRL,1.8089
7,"Rua Dr. Renato Paes de Barros, 1017",3rd Floor,São Paulo,SP,04530-001,Brazil,55 11 2122 1414,https://www.ambev.com.br,Beverages—Brewers,Beverages—Brewers,Consumer Defensive,Consumer Defensive,"Ambev S.A., through its subsidiaries, engages in the production, distribution, and sale of beer, draft beer, carbonated soft drinks, other non-alcoholic beverages, malt, and food products. It offers beer primarily under the Skol, Brahma, Antarctica, Brahva, Budweiser, Bud Light, Beck, Leffe and Hoegaarden, Bucanero, Cristal, Mayabe, Presidente, Presidente Light, Brahma Light, Bohemia, The One, Corona, Modelo Especial, Stella Artois, Quilmes Clásica, Paceña, Taquiña, Huari, Becker, Cusqueña, Michelob Ultra, Busch, Pilsen, Ouro Fino, Banks, Deputy, Patricia, Labatt Blue, Alexander Keith's, and Kokanee brands. The company also provides carbonated soft drinks, bottled water, isotonic beverages, energy drinks, coconut water, powdered and natural juices, and ready-to-drink teas under the Guaraná Antarctica, Gatorade, H2OH!, Lipton Iced Tea, Fusion, Do Bem, Pepsi-Cola, Canada Dry, Squirt, Red Rock, Red Bull, Seven Up, Nutrl, Bud Light Seltzer, Palm Bay, and Mike's brands. It offers its products through a network of third-party distributors and a direct distribution system. The company was founded in 1885 and is headquartered in São Paulo, Brazil. Ambev S.A. operates as a subsidiary of Interbrew International B.V.",52000,"{'maxAge': 1, 'name': 'Mr. Eduardo Eiji Horai', 'age': 36, 'title': 'VP Officer of Information Technology & Member of Board of Exec. Officers', 'yearBorn': 1986, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,9,9,5,1693526400,86400,2,13.53,13.55,13.4,13.61,13.53,13.55,13.4,13.61,0.76,0.056900002,1671494400,0.84589994,3.19,0.625997,14.911112,13.156863,39186700,39186700,24145535,26340155,26340155,13.22,13.37,0,0,211320717312,12.6,16.88,2.554943,14.4038,14.30555,0.762,0.056319293,BRL,204277645312,0.17262,4407340759,15746700288,0.71977997,0.07276,15746700288,5.403,2.4838054,1672444800,1703980800,1688083200,-0.157,14277976064,0.9,1.02,1.8,5:1,1384214400,2.47,9.18,-0.13251454,0.14113986,0.7623,1671494400,SAO,EQUITY,ABEV3.SA,ABEV3.SA,AMBEV S/A   ON,Ambev S.A.,947073600,America/Sao_Paulo,BRT,c3c3c163-1699-3b7e-93af-7e4f2de566a9,finmb_134386019,-10800000,13.42,21.0,13.0,17.46,17.5,2.3,buy,15,12430517248,0.789,22251536384,4096230912,0.607,1.006,82710536192,4.743,5.254,0.08271,0.16919,39286758000,10596658176,20759631872,-0.157,0.051,0.49945,0.26903,0.21594,BRL,1.8089
8,"Rua Dr. Renato Paes de Barros, 1017",3rd Floor,São Paulo,SP,04530-001,Brazil,55 11 2122 1414,https://www.ambev.com.br,Beverages—Brewers,Beverages—Brewers,Consumer Defensive,Consumer Defensive,"Ambev S.A., through its subsidiaries, engages in the production, distribution, and sale of beer, draft beer, carbonated soft drinks, other non-alcoholic beverages, malt, and food products. It offers beer primarily under the Skol, Brahma, Antarctica, Brahva, Budweiser, Bud Light, Beck, Leffe and Hoegaarden, Bucanero, Cristal, Mayabe, Presidente, Presidente Light, Brahma Light, Bohemia, The One, Corona, Modelo Especial, Stella Artois, Quilmes Clásica, Paceña, Taquiña, Huari, Becker, Cusqueña, Michelob Ultra, Busch, Pilsen, Ouro Fino, Banks, Deputy, Patricia, Labatt Blue, Alexander Keith's, and Kokanee brands. The company also provides carbonated soft drinks, bottled water, isotonic beverages, energy drinks, coconut water, powdered and natural juices, and ready-to-drink teas under the Guaraná Antarctica, Gatorade, H2OH!, Lipton Iced Tea, Fusion, Do Bem, Pepsi-Cola, Canada Dry, Squirt, Red Rock, Red Bull, Seven Up, Nutrl, Bud Light Seltzer, Palm Bay, and Mike's brands. It offers its products through a network of third-party distributors and a direct distribution system. The company was founded in 1885 and is headquartered in São Paulo, Brazil. Ambev S.A. operates as a subsidiary of Interbrew International B.V.",52000,"{'maxAge': 1, 'name': 'Mr. Daniel Wakswaser Cordeiro', 'age': 37, 'title': 'VP Officer of Marketing & Member of Exec. Board of Officers', 'yearBorn': 1985, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,9,9,5,1693526400,86400,2,13.53,13.55,13.4,13.61,13.53,13.55,13.4,13.61,0.76,0.056900002,1671494400,0.84589994,3.19,0.625997,14.911112,13.156863,39186700,39186700,24145535,26340155,26340155,13.22,13.37,0,0,211320717312,12.6,16.88,2.554943,14.4038,14.30555,0.762,0.056319293,BRL,204277645312,0.17262,4407340759,15746700288,0.71977997,0.07276,15746700288,5.403,2.4838054,1672444800,1703980800,1688083200,-0.157,14277976064,0.9,1.02,1.8,5:1,1384214400,2.47,9.18,-0.13251454,0.14113986,0.7623,1671494400,SAO,EQUITY,ABEV3.SA,ABEV3.SA,AMBEV S/A   ON,Ambev S.A.,947073600,America/Sao_Paulo,BRT,c3c3c163-1699-3b7e-93af-7e4f2de566a9,finmb_134386019,-10800000,13.42,21.0,13.0,17.46,17.5,2.3,buy,15,12430517248,0.789,22251536384,4096230912,0.607,1.006,82710536192,4.743,5.254,0.08271,0.16919,39286758000,10596658176,20759631872,-0.157,0.051,0.49945,0.26903,0.21594,BRL,1.8089
9,"Rua Dr. Renato Paes de Barros, 1017",3rd Floor,São Paulo,SP,04530-001,Brazil,55 11 2122 1414,https://www.ambev.com.br,Beverages—Brewers,Beverages—Brewers,Consumer Defensive,Consumer Defensive,"Ambev S.A., through its subsidiaries, engages in the production, distribution, and sale of beer, draft beer, carbonated soft drinks, other non-alcoholic beverages, malt, and food products. It offers beer primarily under the Skol, Brahma, Antarctica, Brahva, Budweiser, Bud Light, Beck, Leffe and Hoegaarden, Bucanero, Cristal, Mayabe, Presidente, Presidente Light, Brahma Light, Bohemia, The One, Corona, Modelo Especial, Stella Artois, Quilmes Clásica, Paceña, Taquiña, Huari, Becker, Cusqueña, Michelob Ultra, Busch, Pilsen, Ouro Fino, Banks, Deputy, Patricia, Labatt Blue, Alexander Keith's, and Kokanee brands. The company also provides carbonated soft drinks, bottled water, isotonic beverages, energy drinks, coconut water, powdered and natural juices, and ready-to-drink teas under the Guaraná Antarctica, Gatorade, H2OH!, Lipton Iced Tea, Fusion, Do Bem, Pepsi-Cola, Canada Dry, Squirt, Red Rock, Red Bull, Seven Up, Nutrl, Bud Light Seltzer, Palm Bay, and Mike's brands. It offers its products through a network of third-party distributors and a direct distribution system. The company was founded in 1885 and is headquartered in São Paulo, Brazil. Ambev S.A. operates as a subsidiary of Interbrew International B.V.",52000,"{'maxAge': 1, 'name': 'Mr. Valdecir  Duarte', 'age': 41, 'title': 'Industrial VP Officer & Member of Exec. Board of Officers', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,9,9,5,1693526400,86400,2,13.53,13.55,13.4,13.61,13.53,13.55,13.4,13.61,0.76,0.056900002,1671494400,0.84589994,3.19,0.625997,14.911112,13.156863,39186700,39186700,24145535,26340155,26340155,13.22,13.37,0,0,211320717312,12.6,16.88,2.554943,14.4038,14.30555,0.762,0.056319293,BRL,204277645312,0.17262,4407340759,15746700288,0.71977997,0.07276,15746700288,5.403,2.4838054,1672444800,1703980800,1688083200,-0.157,14277976064,0.9,1.02,1.8,5:1,1384214400,2.47,9.18,-0.13251454,0.14113986,0.7623,1671494400,SAO,EQUITY,ABEV3.SA,ABEV3.SA,AMBEV S/A   ON,Ambev S.A.,947073600,America/Sao_Paulo,BRT,c3c3c163-1699-3b7e-93af-7e4f2de566a9,finmb_134386019,-10800000,13.42,21.0,13.0,17.46,17.5,2.3,buy,15,12430517248,0.789,22251536384,4096230912,0.607,1.006,82710536192,4.743,5.254,0.08271,0.16919,39286758000,10596658176,20759631872,-0.157,0.051,0.49945,0.26903,0.21594,BRL,1.8089
