,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Ladyfield House,Station Road,Wilmslow,SK9 1BU,United Kingdom,44 16 2554 9010,44 16 2554 9011,https://www.norcros.com,Building Products & Equipment,Industrials,"Norcros plc, together with its subsidiaries, develops, manufactures, and markets bathroom and kitchen products in the United Kingdom and South Africa. The company manufactures and distributes electric and mixer showers, and accessories under the Triton brand; shower enclosures and trays to the residential, commercial, and hospitality sectors under the Merlyn brand; taps, mixer showers, bathroom accessories, and valves under the Vado brand; and accessories and furniture for the bathroom, such as toilet seats, wall-mounted cupboards, vanity units, shower rods, rails, and curtains to retail and trade customers under the Croydex brand. It also offers kitchen taps, sinks, and instant hot water taps under the Abode brand; ceramic wall and floor tiles under the Johnson Tiles brand; waterproof decorative bathroom wall panels under the Grant Westfield brand; and specialist plumbing materials under the House of Plumbing brand. In addition, the company provides tile adhesives, pourable floor coverings, and tiling tools for various types of ceramic, porcelain, or natural stone tiles; various products for the preparation of floors before the installation of hard and soft floor coverings, including primers, additives, patching and repair compounds, and screeds and self-levelling screeds, as well as waterproofing systems under the TAL brand. Further, it retails wall and floor tiles, adhesives, showers, sanitaryware, and bathroom fittings under the Tile Africa brand. The company serves consumers, architects, designers, developers, retailers, and wholesalers. Norcros plc was incorporated in 1999 and is headquartered in Wilmslow, the United Kingdom.",2358,"{'maxAge': 1, 'name': 'Mr. James David Eyre', 'age': 46, 'title': 'CFO & Exec. Director', 'yearBorn': 1976, 'fiscalYear': 2023, 'totalPay': 419590, 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,6,1,7,1693526400,1703980800,86400,2,145.5,146.54,143.85,148.5,145.5,146.54,143.85,148.5,0.1,0.0701,1687996800,0.5479,1.327327,773.6842,4.5009184,16342,16342,74443,177403,177403,140.5,149.5,0,0,133487904,140.5,229.0,0.30269367,154.475,180.1575,0.102,0.0007010309,GBp,207618560,0.03809,88469843,89274200,0.092939995,0.74127,2.357,62.367413,1680220800,1711843200,1680220800,-0.532,16800000,0.19,32.66,1:10,1443571200,0.471,5.283,LSE,EQUITY,NXR.L,NXR.L,NORCROS PLC ORD 10P,Norcros plc,1168416000,Europe/London,BST,3600000,147.0,400.0,220.0,321.25,332.5,1.2,strong_buy,4,29000000,0.325,39300000,103600000,0.967,1.918,441000000,49.239,5.004,0.04377,0.08181,441000000,12837500,24500000,-0.572,0.132,0.3839,0.08912,0.06372,GBP,
1,Ladyfield House,Station Road,Wilmslow,SK9 1BU,United Kingdom,44 16 2554 9010,44 16 2554 9011,https://www.norcros.com,Building Products & Equipment,Industrials,"Norcros plc, together with its subsidiaries, develops, manufactures, and markets bathroom and kitchen products in the United Kingdom and South Africa. The company manufactures and distributes electric and mixer showers, and accessories under the Triton brand; shower enclosures and trays to the residential, commercial, and hospitality sectors under the Merlyn brand; taps, mixer showers, bathroom accessories, and valves under the Vado brand; and accessories and furniture for the bathroom, such as toilet seats, wall-mounted cupboards, vanity units, shower rods, rails, and curtains to retail and trade customers under the Croydex brand. It also offers kitchen taps, sinks, and instant hot water taps under the Abode brand; ceramic wall and floor tiles under the Johnson Tiles brand; waterproof decorative bathroom wall panels under the Grant Westfield brand; and specialist plumbing materials under the House of Plumbing brand. In addition, the company provides tile adhesives, pourable floor coverings, and tiling tools for various types of ceramic, porcelain, or natural stone tiles; various products for the preparation of floors before the installation of hard and soft floor coverings, including primers, additives, patching and repair compounds, and screeds and self-levelling screeds, as well as waterproofing systems under the TAL brand. Further, it retails wall and floor tiles, adhesives, showers, sanitaryware, and bathroom fittings under the Tile Africa brand. The company serves consumers, architects, designers, developers, retailers, and wholesalers. Norcros plc was incorporated in 1999 and is headquartered in Wilmslow, the United Kingdom.",2358,"{'maxAge': 1, 'name': 'Mr. Thomas John Willcocks', 'age': 52, 'title': 'CEO & Exec. Director', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,6,1,7,1693526400,1703980800,86400,2,145.5,146.54,143.85,148.5,145.5,146.54,143.85,148.5,0.1,0.0701,1687996800,0.5479,1.327327,773.6842,4.5009184,16342,16342,74443,177403,177403,140.5,149.5,0,0,133487904,140.5,229.0,0.30269367,154.475,180.1575,0.102,0.0007010309,GBp,207618560,0.03809,88469843,89274200,0.092939995,0.74127,2.357,62.367413,1680220800,1711843200,1680220800,-0.532,16800000,0.19,32.66,1:10,1443571200,0.471,5.283,LSE,EQUITY,NXR.L,NXR.L,NORCROS PLC ORD 10P,Norcros plc,1168416000,Europe/London,BST,3600000,147.0,400.0,220.0,321.25,332.5,1.2,strong_buy,4,29000000,0.325,39300000,103600000,0.967,1.918,441000000,49.239,5.004,0.04377,0.08181,441000000,12837500,24500000,-0.572,0.132,0.3839,0.08912,0.06372,GBP,
2,Ladyfield House,Station Road,Wilmslow,SK9 1BU,United Kingdom,44 16 2554 9010,44 16 2554 9011,https://www.norcros.com,Building Products & Equipment,Industrials,"Norcros plc, together with its subsidiaries, develops, manufactures, and markets bathroom and kitchen products in the United Kingdom and South Africa. The company manufactures and distributes electric and mixer showers, and accessories under the Triton brand; shower enclosures and trays to the residential, commercial, and hospitality sectors under the Merlyn brand; taps, mixer showers, bathroom accessories, and valves under the Vado brand; and accessories and furniture for the bathroom, such as toilet seats, wall-mounted cupboards, vanity units, shower rods, rails, and curtains to retail and trade customers under the Croydex brand. It also offers kitchen taps, sinks, and instant hot water taps under the Abode brand; ceramic wall and floor tiles under the Johnson Tiles brand; waterproof decorative bathroom wall panels under the Grant Westfield brand; and specialist plumbing materials under the House of Plumbing brand. In addition, the company provides tile adhesives, pourable floor coverings, and tiling tools for various types of ceramic, porcelain, or natural stone tiles; various products for the preparation of floors before the installation of hard and soft floor coverings, including primers, additives, patching and repair compounds, and screeds and self-levelling screeds, as well as waterproofing systems under the TAL brand. Further, it retails wall and floor tiles, adhesives, showers, sanitaryware, and bathroom fittings under the Tile Africa brand. The company serves consumers, architects, designers, developers, retailers, and wholesalers. Norcros plc was incorporated in 1999 and is headquartered in Wilmslow, the United Kingdom.",2358,"{'maxAge': 1, 'name': 'Mr. Richard H. Collins', 'age': 60, 'title': 'Group Counsel & Company Sec.', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,6,1,7,1693526400,1703980800,86400,2,145.5,146.54,143.85,148.5,145.5,146.54,143.85,148.5,0.1,0.0701,1687996800,0.5479,1.327327,773.6842,4.5009184,16342,16342,74443,177403,177403,140.5,149.5,0,0,133487904,140.5,229.0,0.30269367,154.475,180.1575,0.102,0.0007010309,GBp,207618560,0.03809,88469843,89274200,0.092939995,0.74127,2.357,62.367413,1680220800,1711843200,1680220800,-0.532,16800000,0.19,32.66,1:10,1443571200,0.471,5.283,LSE,EQUITY,NXR.L,NXR.L,NORCROS PLC ORD 10P,Norcros plc,1168416000,Europe/London,BST,3600000,147.0,400.0,220.0,321.25,332.5,1.2,strong_buy,4,29000000,0.325,39300000,103600000,0.967,1.918,441000000,49.239,5.004,0.04377,0.08181,441000000,12837500,24500000,-0.572,0.132,0.3839,0.08912,0.06372,GBP,
3,Ladyfield House,Station Road,Wilmslow,SK9 1BU,United Kingdom,44 16 2554 9010,44 16 2554 9011,https://www.norcros.com,Building Products & Equipment,Industrials,"Norcros plc, together with its subsidiaries, develops, manufactures, and markets bathroom and kitchen products in the United Kingdom and South Africa. The company manufactures and distributes electric and mixer showers, and accessories under the Triton brand; shower enclosures and trays to the residential, commercial, and hospitality sectors under the Merlyn brand; taps, mixer showers, bathroom accessories, and valves under the Vado brand; and accessories and furniture for the bathroom, such as toilet seats, wall-mounted cupboards, vanity units, shower rods, rails, and curtains to retail and trade customers under the Croydex brand. It also offers kitchen taps, sinks, and instant hot water taps under the Abode brand; ceramic wall and floor tiles under the Johnson Tiles brand; waterproof decorative bathroom wall panels under the Grant Westfield brand; and specialist plumbing materials under the House of Plumbing brand. In addition, the company provides tile adhesives, pourable floor coverings, and tiling tools for various types of ceramic, porcelain, or natural stone tiles; various products for the preparation of floors before the installation of hard and soft floor coverings, including primers, additives, patching and repair compounds, and screeds and self-levelling screeds, as well as waterproofing systems under the TAL brand. Further, it retails wall and floor tiles, adhesives, showers, sanitaryware, and bathroom fittings under the Tile Africa brand. The company serves consumers, architects, designers, developers, retailers, and wholesalers. Norcros plc was incorporated in 1999 and is headquartered in Wilmslow, the United Kingdom.",2358,"{'maxAge': 1, 'name': 'Mr. Chris  Mulligan', 'title': 'Director of Corp. Devel. & Strategy', 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,6,1,7,1693526400,1703980800,86400,2,145.5,146.54,143.85,148.5,145.5,146.54,143.85,148.5,0.1,0.0701,1687996800,0.5479,1.327327,773.6842,4.5009184,16342,16342,74443,177403,177403,140.5,149.5,0,0,133487904,140.5,229.0,0.30269367,154.475,180.1575,0.102,0.0007010309,GBp,207618560,0.03809,88469843,89274200,0.092939995,0.74127,2.357,62.367413,1680220800,1711843200,1680220800,-0.532,16800000,0.19,32.66,1:10,1443571200,0.471,5.283,LSE,EQUITY,NXR.L,NXR.L,NORCROS PLC ORD 10P,Norcros plc,1168416000,Europe/London,BST,3600000,147.0,400.0,220.0,321.25,332.5,1.2,strong_buy,4,29000000,0.325,39300000,103600000,0.967,1.918,441000000,49.239,5.004,0.04377,0.08181,441000000,12837500,24500000,-0.572,0.132,0.3839,0.08912,0.06372,GBP,
4,Ladyfield House,Station Road,Wilmslow,SK9 1BU,United Kingdom,44 16 2554 9010,44 16 2554 9011,https://www.norcros.com,Building Products & Equipment,Industrials,"Norcros plc, together with its subsidiaries, develops, manufactures, and markets bathroom and kitchen products in the United Kingdom and South Africa. The company manufactures and distributes electric and mixer showers, and accessories under the Triton brand; shower enclosures and trays to the residential, commercial, and hospitality sectors under the Merlyn brand; taps, mixer showers, bathroom accessories, and valves under the Vado brand; and accessories and furniture for the bathroom, such as toilet seats, wall-mounted cupboards, vanity units, shower rods, rails, and curtains to retail and trade customers under the Croydex brand. It also offers kitchen taps, sinks, and instant hot water taps under the Abode brand; ceramic wall and floor tiles under the Johnson Tiles brand; waterproof decorative bathroom wall panels under the Grant Westfield brand; and specialist plumbing materials under the House of Plumbing brand. In addition, the company provides tile adhesives, pourable floor coverings, and tiling tools for various types of ceramic, porcelain, or natural stone tiles; various products for the preparation of floors before the installation of hard and soft floor coverings, including primers, additives, patching and repair compounds, and screeds and self-levelling screeds, as well as waterproofing systems under the TAL brand. Further, it retails wall and floor tiles, adhesives, showers, sanitaryware, and bathroom fittings under the Tile Africa brand. The company serves consumers, architects, designers, developers, retailers, and wholesalers. Norcros plc was incorporated in 1999 and is headquartered in Wilmslow, the United Kingdom.",2358,"{'maxAge': 1, 'name': 'Mr. Stephen  Dixon', 'title': 'Managing Director of Johnson Tiles', 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,6,1,7,1693526400,1703980800,86400,2,145.5,146.54,143.85,148.5,145.5,146.54,143.85,148.5,0.1,0.0701,1687996800,0.5479,1.327327,773.6842,4.5009184,16342,16342,74443,177403,177403,140.5,149.5,0,0,133487904,140.5,229.0,0.30269367,154.475,180.1575,0.102,0.0007010309,GBp,207618560,0.03809,88469843,89274200,0.092939995,0.74127,2.357,62.367413,1680220800,1711843200,1680220800,-0.532,16800000,0.19,32.66,1:10,1443571200,0.471,5.283,LSE,EQUITY,NXR.L,NXR.L,NORCROS PLC ORD 10P,Norcros plc,1168416000,Europe/London,BST,3600000,147.0,400.0,220.0,321.25,332.5,1.2,strong_buy,4,29000000,0.325,39300000,103600000,0.967,1.918,441000000,49.239,5.004,0.04377,0.08181,441000000,12837500,24500000,-0.572,0.132,0.3839,0.08912,0.06372,GBP,
5,Ladyfield House,Station Road,Wilmslow,SK9 1BU,United Kingdom,44 16 2554 9010,44 16 2554 9011,https://www.norcros.com,Building Products & Equipment,Industrials,"Norcros plc, together with its subsidiaries, develops, manufactures, and markets bathroom and kitchen products in the United Kingdom and South Africa. The company manufactures and distributes electric and mixer showers, and accessories under the Triton brand; shower enclosures and trays to the residential, commercial, and hospitality sectors under the Merlyn brand; taps, mixer showers, bathroom accessories, and valves under the Vado brand; and accessories and furniture for the bathroom, such as toilet seats, wall-mounted cupboards, vanity units, shower rods, rails, and curtains to retail and trade customers under the Croydex brand. It also offers kitchen taps, sinks, and instant hot water taps under the Abode brand; ceramic wall and floor tiles under the Johnson Tiles brand; waterproof decorative bathroom wall panels under the Grant Westfield brand; and specialist plumbing materials under the House of Plumbing brand. In addition, the company provides tile adhesives, pourable floor coverings, and tiling tools for various types of ceramic, porcelain, or natural stone tiles; various products for the preparation of floors before the installation of hard and soft floor coverings, including primers, additives, patching and repair compounds, and screeds and self-levelling screeds, as well as waterproofing systems under the TAL brand. Further, it retails wall and floor tiles, adhesives, showers, sanitaryware, and bathroom fittings under the Tile Africa brand. The company serves consumers, architects, designers, developers, retailers, and wholesalers. Norcros plc was incorporated in 1999 and is headquartered in Wilmslow, the United Kingdom.",2358,"{'maxAge': 1, 'name': 'Mr. David  Tutton', 'title': 'Managing Director of Triton', 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,6,1,7,1693526400,1703980800,86400,2,145.5,146.54,143.85,148.5,145.5,146.54,143.85,148.5,0.1,0.0701,1687996800,0.5479,1.327327,773.6842,4.5009184,16342,16342,74443,177403,177403,140.5,149.5,0,0,133487904,140.5,229.0,0.30269367,154.475,180.1575,0.102,0.0007010309,GBp,207618560,0.03809,88469843,89274200,0.092939995,0.74127,2.357,62.367413,1680220800,1711843200,1680220800,-0.532,16800000,0.19,32.66,1:10,1443571200,0.471,5.283,LSE,EQUITY,NXR.L,NXR.L,NORCROS PLC ORD 10P,Norcros plc,1168416000,Europe/London,BST,3600000,147.0,400.0,220.0,321.25,332.5,1.2,strong_buy,4,29000000,0.325,39300000,103600000,0.967,1.918,441000000,49.239,5.004,0.04377,0.08181,441000000,12837500,24500000,-0.572,0.132,0.3839,0.08912,0.06372,GBP,
6,Ladyfield House,Station Road,Wilmslow,SK9 1BU,United Kingdom,44 16 2554 9010,44 16 2554 9011,https://www.norcros.com,Building Products & Equipment,Industrials,"Norcros plc, together with its subsidiaries, develops, manufactures, and markets bathroom and kitchen products in the United Kingdom and South Africa. The company manufactures and distributes electric and mixer showers, and accessories under the Triton brand; shower enclosures and trays to the residential, commercial, and hospitality sectors under the Merlyn brand; taps, mixer showers, bathroom accessories, and valves under the Vado brand; and accessories and furniture for the bathroom, such as toilet seats, wall-mounted cupboards, vanity units, shower rods, rails, and curtains to retail and trade customers under the Croydex brand. It also offers kitchen taps, sinks, and instant hot water taps under the Abode brand; ceramic wall and floor tiles under the Johnson Tiles brand; waterproof decorative bathroom wall panels under the Grant Westfield brand; and specialist plumbing materials under the House of Plumbing brand. In addition, the company provides tile adhesives, pourable floor coverings, and tiling tools for various types of ceramic, porcelain, or natural stone tiles; various products for the preparation of floors before the installation of hard and soft floor coverings, including primers, additives, patching and repair compounds, and screeds and self-levelling screeds, as well as waterproofing systems under the TAL brand. Further, it retails wall and floor tiles, adhesives, showers, sanitaryware, and bathroom fittings under the Tile Africa brand. The company serves consumers, architects, designers, developers, retailers, and wholesalers. Norcros plc was incorporated in 1999 and is headquartered in Wilmslow, the United Kingdom.",2358,"{'maxAge': 1, 'name': 'Mr. Charlie  Soden', 'title': 'Managing Director of Merlyn', 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,6,1,7,1693526400,1703980800,86400,2,145.5,146.54,143.85,148.5,145.5,146.54,143.85,148.5,0.1,0.0701,1687996800,0.5479,1.327327,773.6842,4.5009184,16342,16342,74443,177403,177403,140.5,149.5,0,0,133487904,140.5,229.0,0.30269367,154.475,180.1575,0.102,0.0007010309,GBp,207618560,0.03809,88469843,89274200,0.092939995,0.74127,2.357,62.367413,1680220800,1711843200,1680220800,-0.532,16800000,0.19,32.66,1:10,1443571200,0.471,5.283,LSE,EQUITY,NXR.L,NXR.L,NORCROS PLC ORD 10P,Norcros plc,1168416000,Europe/London,BST,3600000,147.0,400.0,220.0,321.25,332.5,1.2,strong_buy,4,29000000,0.325,39300000,103600000,0.967,1.918,441000000,49.239,5.004,0.04377,0.08181,441000000,12837500,24500000,-0.572,0.132,0.3839,0.08912,0.06372,GBP,
7,Ladyfield House,Station Road,Wilmslow,SK9 1BU,United Kingdom,44 16 2554 9010,44 16 2554 9011,https://www.norcros.com,Building Products & Equipment,Industrials,"Norcros plc, together with its subsidiaries, develops, manufactures, and markets bathroom and kitchen products in the United Kingdom and South Africa. The company manufactures and distributes electric and mixer showers, and accessories under the Triton brand; shower enclosures and trays to the residential, commercial, and hospitality sectors under the Merlyn brand; taps, mixer showers, bathroom accessories, and valves under the Vado brand; and accessories and furniture for the bathroom, such as toilet seats, wall-mounted cupboards, vanity units, shower rods, rails, and curtains to retail and trade customers under the Croydex brand. It also offers kitchen taps, sinks, and instant hot water taps under the Abode brand; ceramic wall and floor tiles under the Johnson Tiles brand; waterproof decorative bathroom wall panels under the Grant Westfield brand; and specialist plumbing materials under the House of Plumbing brand. In addition, the company provides tile adhesives, pourable floor coverings, and tiling tools for various types of ceramic, porcelain, or natural stone tiles; various products for the preparation of floors before the installation of hard and soft floor coverings, including primers, additives, patching and repair compounds, and screeds and self-levelling screeds, as well as waterproofing systems under the TAL brand. Further, it retails wall and floor tiles, adhesives, showers, sanitaryware, and bathroom fittings under the Tile Africa brand. The company serves consumers, architects, designers, developers, retailers, and wholesalers. Norcros plc was incorporated in 1999 and is headquartered in Wilmslow, the United Kingdom.",2358,"{'maxAge': 1, 'name': 'Mr. Matthew  Pitt', 'title': 'Managing Director of Abode', 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,6,1,7,1693526400,1703980800,86400,2,145.5,146.54,143.85,148.5,145.5,146.54,143.85,148.5,0.1,0.0701,1687996800,0.5479,1.327327,773.6842,4.5009184,16342,16342,74443,177403,177403,140.5,149.5,0,0,133487904,140.5,229.0,0.30269367,154.475,180.1575,0.102,0.0007010309,GBp,207618560,0.03809,88469843,89274200,0.092939995,0.74127,2.357,62.367413,1680220800,1711843200,1680220800,-0.532,16800000,0.19,32.66,1:10,1443571200,0.471,5.283,LSE,EQUITY,NXR.L,NXR.L,NORCROS PLC ORD 10P,Norcros plc,1168416000,Europe/London,BST,3600000,147.0,400.0,220.0,321.25,332.5,1.2,strong_buy,4,29000000,0.325,39300000,103600000,0.967,1.918,441000000,49.239,5.004,0.04377,0.08181,441000000,12837500,24500000,-0.572,0.132,0.3839,0.08912,0.06372,GBP,
8,Ladyfield House,Station Road,Wilmslow,SK9 1BU,United Kingdom,44 16 2554 9010,44 16 2554 9011,https://www.norcros.com,Building Products & Equipment,Industrials,"Norcros plc, together with its subsidiaries, develops, manufactures, and markets bathroom and kitchen products in the United Kingdom and South Africa. The company manufactures and distributes electric and mixer showers, and accessories under the Triton brand; shower enclosures and trays to the residential, commercial, and hospitality sectors under the Merlyn brand; taps, mixer showers, bathroom accessories, and valves under the Vado brand; and accessories and furniture for the bathroom, such as toilet seats, wall-mounted cupboards, vanity units, shower rods, rails, and curtains to retail and trade customers under the Croydex brand. It also offers kitchen taps, sinks, and instant hot water taps under the Abode brand; ceramic wall and floor tiles under the Johnson Tiles brand; waterproof decorative bathroom wall panels under the Grant Westfield brand; and specialist plumbing materials under the House of Plumbing brand. In addition, the company provides tile adhesives, pourable floor coverings, and tiling tools for various types of ceramic, porcelain, or natural stone tiles; various products for the preparation of floors before the installation of hard and soft floor coverings, including primers, additives, patching and repair compounds, and screeds and self-levelling screeds, as well as waterproofing systems under the TAL brand. Further, it retails wall and floor tiles, adhesives, showers, sanitaryware, and bathroom fittings under the Tile Africa brand. The company serves consumers, architects, designers, developers, retailers, and wholesalers. Norcros plc was incorporated in 1999 and is headquartered in Wilmslow, the United Kingdom.",2358,"{'maxAge': 1, 'name': 'Mr. Kevin  Swan', 'title': 'Managing Director of South Africa', 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,6,1,7,1693526400,1703980800,86400,2,145.5,146.54,143.85,148.5,145.5,146.54,143.85,148.5,0.1,0.0701,1687996800,0.5479,1.327327,773.6842,4.5009184,16342,16342,74443,177403,177403,140.5,149.5,0,0,133487904,140.5,229.0,0.30269367,154.475,180.1575,0.102,0.0007010309,GBp,207618560,0.03809,88469843,89274200,0.092939995,0.74127,2.357,62.367413,1680220800,1711843200,1680220800,-0.532,16800000,0.19,32.66,1:10,1443571200,0.471,5.283,LSE,EQUITY,NXR.L,NXR.L,NORCROS PLC ORD 10P,Norcros plc,1168416000,Europe/London,BST,3600000,147.0,400.0,220.0,321.25,332.5,1.2,strong_buy,4,29000000,0.325,39300000,103600000,0.967,1.918,441000000,49.239,5.004,0.04377,0.08181,441000000,12837500,24500000,-0.572,0.132,0.3839,0.08912,0.06372,GBP,
9,Ladyfield House,Station Road,Wilmslow,SK9 1BU,United Kingdom,44 16 2554 9010,44 16 2554 9011,https://www.norcros.com,Building Products & Equipment,Industrials,"Norcros plc, together with its subsidiaries, develops, manufactures, and markets bathroom and kitchen products in the United Kingdom and South Africa. The company manufactures and distributes electric and mixer showers, and accessories under the Triton brand; shower enclosures and trays to the residential, commercial, and hospitality sectors under the Merlyn brand; taps, mixer showers, bathroom accessories, and valves under the Vado brand; and accessories and furniture for the bathroom, such as toilet seats, wall-mounted cupboards, vanity units, shower rods, rails, and curtains to retail and trade customers under the Croydex brand. It also offers kitchen taps, sinks, and instant hot water taps under the Abode brand; ceramic wall and floor tiles under the Johnson Tiles brand; waterproof decorative bathroom wall panels under the Grant Westfield brand; and specialist plumbing materials under the House of Plumbing brand. In addition, the company provides tile adhesives, pourable floor coverings, and tiling tools for various types of ceramic, porcelain, or natural stone tiles; various products for the preparation of floors before the installation of hard and soft floor coverings, including primers, additives, patching and repair compounds, and screeds and self-levelling screeds, as well as waterproofing systems under the TAL brand. Further, it retails wall and floor tiles, adhesives, showers, sanitaryware, and bathroom fittings under the Tile Africa brand. The company serves consumers, architects, designers, developers, retailers, and wholesalers. Norcros plc was incorporated in 1999 and is headquartered in Wilmslow, the United Kingdom.",2358,"{'maxAge': 1, 'name': 'Andy  Baines', 'title': 'Managing Director of VADO', 'exercisedValue': 0, 'unexercisedValue': 0}",7,8,6,1,7,1693526400,1703980800,86400,2,145.5,146.54,143.85,148.5,145.5,146.54,143.85,148.5,0.1,0.0701,1687996800,0.5479,1.327327,773.6842,4.5009184,16342,16342,74443,177403,177403,140.5,149.5,0,0,133487904,140.5,229.0,0.30269367,154.475,180.1575,0.102,0.0007010309,GBp,207618560,0.03809,88469843,89274200,0.092939995,0.74127,2.357,62.367413,1680220800,1711843200,1680220800,-0.532,16800000,0.19,32.66,1:10,1443571200,0.471,5.283,LSE,EQUITY,NXR.L,NXR.L,NORCROS PLC ORD 10P,Norcros plc,1168416000,Europe/London,BST,3600000,147.0,400.0,220.0,321.25,332.5,1.2,strong_buy,4,29000000,0.325,39300000,103600000,0.967,1.918,441000000,49.239,5.004,0.04377,0.08181,441000000,12837500,24500000,-0.572,0.132,0.3839,0.08912,0.06372,GBP,
