,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,81 Bay Street,CIBC Square,Toronto,ON,M5J 0E7,Canada,800 465 2255,https://www.cibc.com,Banks—Diversified,Financial Services,"Canadian Imperial Bank of Commerce, a diversified financial institution, provides various financial products and services to personal, business, public sector, and institutional clients in Canada, the United States, and internationally. The company operates through Canadian Personal and Business Banking; Canadian Commercial Banking and Wealth Management; U.S. Commercial Banking and Wealth Management; and Capital Markets. The company offers checking, savings, and business accounts; mortgages; business, car, and other loans; lines of credit, student lines of credit, and agriculture loans; investment and insurance services; and credit cards, as well as mobile, online, and overdraft protection services. It also provides day-to-day banking, borrowing and credit, specialty, investing and private wealth, and international banking services; foreign exchange services; and cash management services. Canadian Imperial Bank of Commerce was founded in 1867 and is headquartered in Toronto, Canada.",48718,"{'maxAge': 1, 'name': 'Mr. Victor G. Dodig', 'age': 56, 'title': 'Pres, CEO & Director', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 2874790, 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,2,1,1,1693526400,1672444800,86400,2,55.02,54.92,54.88,55.56,55.02,54.92,54.88,55.56,3.48,0.0626,1695772800,0.6953,5.14,1.034811,11.361964,8.231112,8411077,8411077,3175296,3172460,3172460,55.47,55.5,0,0,51339329536,53.01,65.24,2.460194,55.5854,57.3372,3.4,0.06179571,CAD,29875324928,0.22513,923562678,924033984,32602401,39558664,1690761600,1693440000,0.0353,0.00065,0.4952,12.49,52.541,1.05746,1667174400,1698710400,1690761600,-0.145,4456000000,4.89,6.75,5.5,2:1,859248000,1.432,TOR,EQUITY,CM.TO,CM.TO,CANADIAN IMPERIAL BANK OF COMME,Canadian Imperial Bank of Commerce,789921000,America/Toronto,EDT,-14400000,55.56,73.83,48.0,60.99,62.0,3.1,hold,15,226296004608,244.9,201990995968,20867999744,22.914,0.0051499996,0.0945,20776000000,-10805000192,-0.174,-0.04,0.0,0.0,0.37517,CAD,
1,81 Bay Street,CIBC Square,Toronto,ON,M5J 0E7,Canada,800 465 2255,https://www.cibc.com,Banks—Diversified,Financial Services,"Canadian Imperial Bank of Commerce, a diversified financial institution, provides various financial products and services to personal, business, public sector, and institutional clients in Canada, the United States, and internationally. The company operates through Canadian Personal and Business Banking; Canadian Commercial Banking and Wealth Management; U.S. Commercial Banking and Wealth Management; and Capital Markets. The company offers checking, savings, and business accounts; mortgages; business, car, and other loans; lines of credit, student lines of credit, and agriculture loans; investment and insurance services; and credit cards, as well as mobile, online, and overdraft protection services. It also provides day-to-day banking, borrowing and credit, specialty, investing and private wealth, and international banking services; foreign exchange services; and cash management services. Canadian Imperial Bank of Commerce was founded in 1867 and is headquartered in Toronto, Canada.",48718,"{'maxAge': 1, 'name': 'Mr. Hratch  Panossian', 'title': 'Sr. EVP, CFO and Head of Enterprise Strategy', 'fiscalYear': 2022, 'totalPay': 1396711, 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,2,1,1,1693526400,1672444800,86400,2,55.02,54.92,54.88,55.56,55.02,54.92,54.88,55.56,3.48,0.0626,1695772800,0.6953,5.14,1.034811,11.361964,8.231112,8411077,8411077,3175296,3172460,3172460,55.47,55.5,0,0,51339329536,53.01,65.24,2.460194,55.5854,57.3372,3.4,0.06179571,CAD,29875324928,0.22513,923562678,924033984,32602401,39558664,1690761600,1693440000,0.0353,0.00065,0.4952,12.49,52.541,1.05746,1667174400,1698710400,1690761600,-0.145,4456000000,4.89,6.75,5.5,2:1,859248000,1.432,TOR,EQUITY,CM.TO,CM.TO,CANADIAN IMPERIAL BANK OF COMME,Canadian Imperial Bank of Commerce,789921000,America/Toronto,EDT,-14400000,55.56,73.83,48.0,60.99,62.0,3.1,hold,15,226296004608,244.9,201990995968,20867999744,22.914,0.0051499996,0.0945,20776000000,-10805000192,-0.174,-0.04,0.0,0.0,0.37517,CAD,
2,81 Bay Street,CIBC Square,Toronto,ON,M5J 0E7,Canada,800 465 2255,https://www.cibc.com,Banks—Diversified,Financial Services,"Canadian Imperial Bank of Commerce, a diversified financial institution, provides various financial products and services to personal, business, public sector, and institutional clients in Canada, the United States, and internationally. The company operates through Canadian Personal and Business Banking; Canadian Commercial Banking and Wealth Management; U.S. Commercial Banking and Wealth Management; and Capital Markets. The company offers checking, savings, and business accounts; mortgages; business, car, and other loans; lines of credit, student lines of credit, and agriculture loans; investment and insurance services; and credit cards, as well as mobile, online, and overdraft protection services. It also provides day-to-day banking, borrowing and credit, specialty, investing and private wealth, and international banking services; foreign exchange services; and cash management services. Canadian Imperial Bank of Commerce was founded in 1867 and is headquartered in Toronto, Canada.",48718,"{'maxAge': 1, 'name': 'Mr. Michael G. Capatides', 'title': 'Vice-Chair of CIBC Bank USA', 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,2,1,1,1693526400,1672444800,86400,2,55.02,54.92,54.88,55.56,55.02,54.92,54.88,55.56,3.48,0.0626,1695772800,0.6953,5.14,1.034811,11.361964,8.231112,8411077,8411077,3175296,3172460,3172460,55.47,55.5,0,0,51339329536,53.01,65.24,2.460194,55.5854,57.3372,3.4,0.06179571,CAD,29875324928,0.22513,923562678,924033984,32602401,39558664,1690761600,1693440000,0.0353,0.00065,0.4952,12.49,52.541,1.05746,1667174400,1698710400,1690761600,-0.145,4456000000,4.89,6.75,5.5,2:1,859248000,1.432,TOR,EQUITY,CM.TO,CM.TO,CANADIAN IMPERIAL BANK OF COMME,Canadian Imperial Bank of Commerce,789921000,America/Toronto,EDT,-14400000,55.56,73.83,48.0,60.99,62.0,3.1,hold,15,226296004608,244.9,201990995968,20867999744,22.914,0.0051499996,0.0945,20776000000,-10805000192,-0.174,-0.04,0.0,0.0,0.37517,CAD,
3,81 Bay Street,CIBC Square,Toronto,ON,M5J 0E7,Canada,800 465 2255,https://www.cibc.com,Banks—Diversified,Financial Services,"Canadian Imperial Bank of Commerce, a diversified financial institution, provides various financial products and services to personal, business, public sector, and institutional clients in Canada, the United States, and internationally. The company operates through Canadian Personal and Business Banking; Canadian Commercial Banking and Wealth Management; U.S. Commercial Banking and Wealth Management; and Capital Markets. The company offers checking, savings, and business accounts; mortgages; business, car, and other loans; lines of credit, student lines of credit, and agriculture loans; investment and insurance services; and credit cards, as well as mobile, online, and overdraft protection services. It also provides day-to-day banking, borrowing and credit, specialty, investing and private wealth, and international banking services; foreign exchange services; and cash management services. Canadian Imperial Bank of Commerce was founded in 1867 and is headquartered in Toronto, Canada.",48718,"{'maxAge': 1, 'name': 'Mr. Harry K. Culham', 'title': 'Sr. EVP and Group Head of Capital Markets & Direct Financial Services', 'fiscalYear': 2022, 'totalPay': 2816416, 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,2,1,1,1693526400,1672444800,86400,2,55.02,54.92,54.88,55.56,55.02,54.92,54.88,55.56,3.48,0.0626,1695772800,0.6953,5.14,1.034811,11.361964,8.231112,8411077,8411077,3175296,3172460,3172460,55.47,55.5,0,0,51339329536,53.01,65.24,2.460194,55.5854,57.3372,3.4,0.06179571,CAD,29875324928,0.22513,923562678,924033984,32602401,39558664,1690761600,1693440000,0.0353,0.00065,0.4952,12.49,52.541,1.05746,1667174400,1698710400,1690761600,-0.145,4456000000,4.89,6.75,5.5,2:1,859248000,1.432,TOR,EQUITY,CM.TO,CM.TO,CANADIAN IMPERIAL BANK OF COMME,Canadian Imperial Bank of Commerce,789921000,America/Toronto,EDT,-14400000,55.56,73.83,48.0,60.99,62.0,3.1,hold,15,226296004608,244.9,201990995968,20867999744,22.914,0.0051499996,0.0945,20776000000,-10805000192,-0.174,-0.04,0.0,0.0,0.37517,CAD,
4,81 Bay Street,CIBC Square,Toronto,ON,M5J 0E7,Canada,800 465 2255,https://www.cibc.com,Banks—Diversified,Financial Services,"Canadian Imperial Bank of Commerce, a diversified financial institution, provides various financial products and services to personal, business, public sector, and institutional clients in Canada, the United States, and internationally. The company operates through Canadian Personal and Business Banking; Canadian Commercial Banking and Wealth Management; U.S. Commercial Banking and Wealth Management; and Capital Markets. The company offers checking, savings, and business accounts; mortgages; business, car, and other loans; lines of credit, student lines of credit, and agriculture loans; investment and insurance services; and credit cards, as well as mobile, online, and overdraft protection services. It also provides day-to-day banking, borrowing and credit, specialty, investing and private wealth, and international banking services; foreign exchange services; and cash management services. Canadian Imperial Bank of Commerce was founded in 1867 and is headquartered in Toronto, Canada.",48718,"{'maxAge': 1, 'name': 'Ms. Christina C. Kramer', 'title': 'Sr. EVP and Group Head of Technology, Infrastructure & Innovation', 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,2,1,1,1693526400,1672444800,86400,2,55.02,54.92,54.88,55.56,55.02,54.92,54.88,55.56,3.48,0.0626,1695772800,0.6953,5.14,1.034811,11.361964,8.231112,8411077,8411077,3175296,3172460,3172460,55.47,55.5,0,0,51339329536,53.01,65.24,2.460194,55.5854,57.3372,3.4,0.06179571,CAD,29875324928,0.22513,923562678,924033984,32602401,39558664,1690761600,1693440000,0.0353,0.00065,0.4952,12.49,52.541,1.05746,1667174400,1698710400,1690761600,-0.145,4456000000,4.89,6.75,5.5,2:1,859248000,1.432,TOR,EQUITY,CM.TO,CM.TO,CANADIAN IMPERIAL BANK OF COMME,Canadian Imperial Bank of Commerce,789921000,America/Toronto,EDT,-14400000,55.56,73.83,48.0,60.99,62.0,3.1,hold,15,226296004608,244.9,201990995968,20867999744,22.914,0.0051499996,0.0945,20776000000,-10805000192,-0.174,-0.04,0.0,0.0,0.37517,CAD,
5,81 Bay Street,CIBC Square,Toronto,ON,M5J 0E7,Canada,800 465 2255,https://www.cibc.com,Banks—Diversified,Financial Services,"Canadian Imperial Bank of Commerce, a diversified financial institution, provides various financial products and services to personal, business, public sector, and institutional clients in Canada, the United States, and internationally. The company operates through Canadian Personal and Business Banking; Canadian Commercial Banking and Wealth Management; U.S. Commercial Banking and Wealth Management; and Capital Markets. The company offers checking, savings, and business accounts; mortgages; business, car, and other loans; lines of credit, student lines of credit, and agriculture loans; investment and insurance services; and credit cards, as well as mobile, online, and overdraft protection services. It also provides day-to-day banking, borrowing and credit, specialty, investing and private wealth, and international banking services; foreign exchange services; and cash management services. Canadian Imperial Bank of Commerce was founded in 1867 and is headquartered in Toronto, Canada.",48718,"{'maxAge': 1, 'name': 'Ms. Kikelomo  Lawal', 'title': 'Exec. VP & Chief Legal Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,2,1,1,1693526400,1672444800,86400,2,55.02,54.92,54.88,55.56,55.02,54.92,54.88,55.56,3.48,0.0626,1695772800,0.6953,5.14,1.034811,11.361964,8.231112,8411077,8411077,3175296,3172460,3172460,55.47,55.5,0,0,51339329536,53.01,65.24,2.460194,55.5854,57.3372,3.4,0.06179571,CAD,29875324928,0.22513,923562678,924033984,32602401,39558664,1690761600,1693440000,0.0353,0.00065,0.4952,12.49,52.541,1.05746,1667174400,1698710400,1690761600,-0.145,4456000000,4.89,6.75,5.5,2:1,859248000,1.432,TOR,EQUITY,CM.TO,CM.TO,CANADIAN IMPERIAL BANK OF COMME,Canadian Imperial Bank of Commerce,789921000,America/Toronto,EDT,-14400000,55.56,73.83,48.0,60.99,62.0,3.1,hold,15,226296004608,244.9,201990995968,20867999744,22.914,0.0051499996,0.0945,20776000000,-10805000192,-0.174,-0.04,0.0,0.0,0.37517,CAD,
6,81 Bay Street,CIBC Square,Toronto,ON,M5J 0E7,Canada,800 465 2255,https://www.cibc.com,Banks—Diversified,Financial Services,"Canadian Imperial Bank of Commerce, a diversified financial institution, provides various financial products and services to personal, business, public sector, and institutional clients in Canada, the United States, and internationally. The company operates through Canadian Personal and Business Banking; Canadian Commercial Banking and Wealth Management; U.S. Commercial Banking and Wealth Management; and Capital Markets. The company offers checking, savings, and business accounts; mortgages; business, car, and other loans; lines of credit, student lines of credit, and agriculture loans; investment and insurance services; and credit cards, as well as mobile, online, and overdraft protection services. It also provides day-to-day banking, borrowing and credit, specialty, investing and private wealth, and international banking services; foreign exchange services; and cash management services. Canadian Imperial Bank of Commerce was founded in 1867 and is headquartered in Toronto, Canada.",48718,"{'maxAge': 1, 'name': 'Ms. Sandra R. Sharman', 'age': 59, 'title': 'Sr. EVP and Group Head of People, Culture & Brand', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,2,1,1,1693526400,1672444800,86400,2,55.02,54.92,54.88,55.56,55.02,54.92,54.88,55.56,3.48,0.0626,1695772800,0.6953,5.14,1.034811,11.361964,8.231112,8411077,8411077,3175296,3172460,3172460,55.47,55.5,0,0,51339329536,53.01,65.24,2.460194,55.5854,57.3372,3.4,0.06179571,CAD,29875324928,0.22513,923562678,924033984,32602401,39558664,1690761600,1693440000,0.0353,0.00065,0.4952,12.49,52.541,1.05746,1667174400,1698710400,1690761600,-0.145,4456000000,4.89,6.75,5.5,2:1,859248000,1.432,TOR,EQUITY,CM.TO,CM.TO,CANADIAN IMPERIAL BANK OF COMME,Canadian Imperial Bank of Commerce,789921000,America/Toronto,EDT,-14400000,55.56,73.83,48.0,60.99,62.0,3.1,hold,15,226296004608,244.9,201990995968,20867999744,22.914,0.0051499996,0.0945,20776000000,-10805000192,-0.174,-0.04,0.0,0.0,0.37517,CAD,
7,81 Bay Street,CIBC Square,Toronto,ON,M5J 0E7,Canada,800 465 2255,https://www.cibc.com,Banks—Diversified,Financial Services,"Canadian Imperial Bank of Commerce, a diversified financial institution, provides various financial products and services to personal, business, public sector, and institutional clients in Canada, the United States, and internationally. The company operates through Canadian Personal and Business Banking; Canadian Commercial Banking and Wealth Management; U.S. Commercial Banking and Wealth Management; and Capital Markets. The company offers checking, savings, and business accounts; mortgages; business, car, and other loans; lines of credit, student lines of credit, and agriculture loans; investment and insurance services; and credit cards, as well as mobile, online, and overdraft protection services. It also provides day-to-day banking, borrowing and credit, specialty, investing and private wealth, and international banking services; foreign exchange services; and cash management services. Canadian Imperial Bank of Commerce was founded in 1867 and is headquartered in Toronto, Canada.",48718,"{'maxAge': 1, 'name': 'Mr. John P. Ferren', 'title': 'Sr. VP of Deposit Products & Analytics', 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,2,1,1,1693526400,1672444800,86400,2,55.02,54.92,54.88,55.56,55.02,54.92,54.88,55.56,3.48,0.0626,1695772800,0.6953,5.14,1.034811,11.361964,8.231112,8411077,8411077,3175296,3172460,3172460,55.47,55.5,0,0,51339329536,53.01,65.24,2.460194,55.5854,57.3372,3.4,0.06179571,CAD,29875324928,0.22513,923562678,924033984,32602401,39558664,1690761600,1693440000,0.0353,0.00065,0.4952,12.49,52.541,1.05746,1667174400,1698710400,1690761600,-0.145,4456000000,4.89,6.75,5.5,2:1,859248000,1.432,TOR,EQUITY,CM.TO,CM.TO,CANADIAN IMPERIAL BANK OF COMME,Canadian Imperial Bank of Commerce,789921000,America/Toronto,EDT,-14400000,55.56,73.83,48.0,60.99,62.0,3.1,hold,15,226296004608,244.9,201990995968,20867999744,22.914,0.0051499996,0.0945,20776000000,-10805000192,-0.174,-0.04,0.0,0.0,0.37517,CAD,
8,81 Bay Street,CIBC Square,Toronto,ON,M5J 0E7,Canada,800 465 2255,https://www.cibc.com,Banks—Diversified,Financial Services,"Canadian Imperial Bank of Commerce, a diversified financial institution, provides various financial products and services to personal, business, public sector, and institutional clients in Canada, the United States, and internationally. The company operates through Canadian Personal and Business Banking; Canadian Commercial Banking and Wealth Management; U.S. Commercial Banking and Wealth Management; and Capital Markets. The company offers checking, savings, and business accounts; mortgages; business, car, and other loans; lines of credit, student lines of credit, and agriculture loans; investment and insurance services; and credit cards, as well as mobile, online, and overdraft protection services. It also provides day-to-day banking, borrowing and credit, specialty, investing and private wealth, and international banking services; foreign exchange services; and cash management services. Canadian Imperial Bank of Commerce was founded in 1867 and is headquartered in Toronto, Canada.",48718,"{'maxAge': 1, 'name': 'Mr. Michael J. Boluch', 'title': 'Exec. VP of Technology & Enterprise Innovation', 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,2,1,1,1693526400,1672444800,86400,2,55.02,54.92,54.88,55.56,55.02,54.92,54.88,55.56,3.48,0.0626,1695772800,0.6953,5.14,1.034811,11.361964,8.231112,8411077,8411077,3175296,3172460,3172460,55.47,55.5,0,0,51339329536,53.01,65.24,2.460194,55.5854,57.3372,3.4,0.06179571,CAD,29875324928,0.22513,923562678,924033984,32602401,39558664,1690761600,1693440000,0.0353,0.00065,0.4952,12.49,52.541,1.05746,1667174400,1698710400,1690761600,-0.145,4456000000,4.89,6.75,5.5,2:1,859248000,1.432,TOR,EQUITY,CM.TO,CM.TO,CANADIAN IMPERIAL BANK OF COMME,Canadian Imperial Bank of Commerce,789921000,America/Toronto,EDT,-14400000,55.56,73.83,48.0,60.99,62.0,3.1,hold,15,226296004608,244.9,201990995968,20867999744,22.914,0.0051499996,0.0945,20776000000,-10805000192,-0.174,-0.04,0.0,0.0,0.37517,CAD,
9,81 Bay Street,CIBC Square,Toronto,ON,M5J 0E7,Canada,800 465 2255,https://www.cibc.com,Banks—Diversified,Financial Services,"Canadian Imperial Bank of Commerce, a diversified financial institution, provides various financial products and services to personal, business, public sector, and institutional clients in Canada, the United States, and internationally. The company operates through Canadian Personal and Business Banking; Canadian Commercial Banking and Wealth Management; U.S. Commercial Banking and Wealth Management; and Capital Markets. The company offers checking, savings, and business accounts; mortgages; business, car, and other loans; lines of credit, student lines of credit, and agriculture loans; investment and insurance services; and credit cards, as well as mobile, online, and overdraft protection services. It also provides day-to-day banking, borrowing and credit, specialty, investing and private wealth, and international banking services; foreign exchange services; and cash management services. Canadian Imperial Bank of Commerce was founded in 1867 and is headquartered in Toronto, Canada.",48718,"{'maxAge': 1, 'name': 'Mr. Stephen J. Forbes', 'title': 'Chief Commercial Officer & Exec. VP', 'exercisedValue': 0, 'unexercisedValue': 0}",3,3,2,1,1,1693526400,1672444800,86400,2,55.02,54.92,54.88,55.56,55.02,54.92,54.88,55.56,3.48,0.0626,1695772800,0.6953,5.14,1.034811,11.361964,8.231112,8411077,8411077,3175296,3172460,3172460,55.47,55.5,0,0,51339329536,53.01,65.24,2.460194,55.5854,57.3372,3.4,0.06179571,CAD,29875324928,0.22513,923562678,924033984,32602401,39558664,1690761600,1693440000,0.0353,0.00065,0.4952,12.49,52.541,1.05746,1667174400,1698710400,1690761600,-0.145,4456000000,4.89,6.75,5.5,2:1,859248000,1.432,TOR,EQUITY,CM.TO,CM.TO,CANADIAN IMPERIAL BANK OF COMME,Canadian Imperial Bank of Commerce,789921000,America/Toronto,EDT,-14400000,55.56,73.83,48.0,60.99,62.0,3.1,hold,15,226296004608,244.9,201990995968,20867999744,22.914,0.0051499996,0.0945,20776000000,-10805000192,-0.174,-0.04,0.0,0.0,0.37517,CAD,
