,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2727 North Harwood Street,Suite 300,Dallas,TX,75201-2407,United States,972 476 1900,800 973 0850,https://www.spiritrealty.com,REIT—Diversified,Real Estate,"Spirit Realty Capital, Inc. (NYSE: SRC) is a premier net-lease REIT that primarily invests in single-tenant, operationally essential real estate assets, subject to long-term leases. As of June 30, 2023, our diverse portfolio consisted of 2,064 retail, industrial and other properties across 49 states, which were leased to 345 tenants operating in 37 industries. As of June 30, 2023, our properties were approximately 99.8% occupied.",89,"{'maxAge': 1, 'name': 'Mr. Jackson  Hsieh', 'age': 61, 'title': 'Pres, CEO & Director', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 3748990, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,4,2,1693526400,1672444800,86400,2,36.91,36.74,36.12,36.88,36.91,36.74,36.12,36.88,2.68,0.0735,1695859200,1.2937,6.42,1.276279,17.765854,24.608107,1634565,1634565,758277,1027470,1027470,36.49,36.64,800,900,5147275264,34.31,44.65,6.9194407,39.196,39.94285,2.652,0.07185045,USD,8957248512,0.39935002,140425424,141331008,3447115,3507299,1690761600,1693440000,0.024400001,0.0056800004,1.0037,4.7,0.0402,30.951,1.1766986,1672444800,1703980800,1688083200,-0.345,286164000,2.05,1.48,0.54,1:5,1544659200,12.041,13.869,NYQ,EQUITY,SRC,SRC,"Spirit Realty Capital, Inc.","Spirit Realty Capital, Inc.",1348147800,America/New_York,EDT,-14400000,36.42,58.0,40.0,43.86,42.0,2.6,hold,14,174556992,1.235,645825984,3818340096,1.655,2.136,743886016,84.096,5.33,0.02528,0.066810004,675008000,440151616,522854016,-0.396,0.082,0.95136,0.86818004,0.45618,USD,
1,2727 North Harwood Street,Suite 300,Dallas,TX,75201-2407,United States,972 476 1900,800 973 0850,https://www.spiritrealty.com,REIT—Diversified,Real Estate,"Spirit Realty Capital, Inc. (NYSE: SRC) is a premier net-lease REIT that primarily invests in single-tenant, operationally essential real estate assets, subject to long-term leases. As of June 30, 2023, our diverse portfolio consisted of 2,064 retail, industrial and other properties across 49 states, which were leased to 345 tenants operating in 37 industries. As of June 30, 2023, our properties were approximately 99.8% occupied.",89,"{'maxAge': 1, 'name': 'Mr. Michael C. Hughes', 'age': 47, 'title': 'Exec. VP & CFO', 'yearBorn': 1975, 'fiscalYear': 2022, 'totalPay': 1383144, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,4,2,1693526400,1672444800,86400,2,36.91,36.74,36.12,36.88,36.91,36.74,36.12,36.88,2.68,0.0735,1695859200,1.2937,6.42,1.276279,17.765854,24.608107,1634565,1634565,758277,1027470,1027470,36.49,36.64,800,900,5147275264,34.31,44.65,6.9194407,39.196,39.94285,2.652,0.07185045,USD,8957248512,0.39935002,140425424,141331008,3447115,3507299,1690761600,1693440000,0.024400001,0.0056800004,1.0037,4.7,0.0402,30.951,1.1766986,1672444800,1703980800,1688083200,-0.345,286164000,2.05,1.48,0.54,1:5,1544659200,12.041,13.869,NYQ,EQUITY,SRC,SRC,"Spirit Realty Capital, Inc.","Spirit Realty Capital, Inc.",1348147800,America/New_York,EDT,-14400000,36.42,58.0,40.0,43.86,42.0,2.6,hold,14,174556992,1.235,645825984,3818340096,1.655,2.136,743886016,84.096,5.33,0.02528,0.066810004,675008000,440151616,522854016,-0.396,0.082,0.95136,0.86818004,0.45618,USD,
2,2727 North Harwood Street,Suite 300,Dallas,TX,75201-2407,United States,972 476 1900,800 973 0850,https://www.spiritrealty.com,REIT—Diversified,Real Estate,"Spirit Realty Capital, Inc. (NYSE: SRC) is a premier net-lease REIT that primarily invests in single-tenant, operationally essential real estate assets, subject to long-term leases. As of June 30, 2023, our diverse portfolio consisted of 2,064 retail, industrial and other properties across 49 states, which were leased to 345 tenants operating in 37 industries. As of June 30, 2023, our properties were approximately 99.8% occupied.",89,"{'maxAge': 1, 'name': 'Mr. Kenneth  Heimlich', 'age': 56, 'title': 'Exec. VP & Chief Investment Officer', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 1390955, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,4,2,1693526400,1672444800,86400,2,36.91,36.74,36.12,36.88,36.91,36.74,36.12,36.88,2.68,0.0735,1695859200,1.2937,6.42,1.276279,17.765854,24.608107,1634565,1634565,758277,1027470,1027470,36.49,36.64,800,900,5147275264,34.31,44.65,6.9194407,39.196,39.94285,2.652,0.07185045,USD,8957248512,0.39935002,140425424,141331008,3447115,3507299,1690761600,1693440000,0.024400001,0.0056800004,1.0037,4.7,0.0402,30.951,1.1766986,1672444800,1703980800,1688083200,-0.345,286164000,2.05,1.48,0.54,1:5,1544659200,12.041,13.869,NYQ,EQUITY,SRC,SRC,"Spirit Realty Capital, Inc.","Spirit Realty Capital, Inc.",1348147800,America/New_York,EDT,-14400000,36.42,58.0,40.0,43.86,42.0,2.6,hold,14,174556992,1.235,645825984,3818340096,1.655,2.136,743886016,84.096,5.33,0.02528,0.066810004,675008000,440151616,522854016,-0.396,0.082,0.95136,0.86818004,0.45618,USD,
3,2727 North Harwood Street,Suite 300,Dallas,TX,75201-2407,United States,972 476 1900,800 973 0850,https://www.spiritrealty.com,REIT—Diversified,Real Estate,"Spirit Realty Capital, Inc. (NYSE: SRC) is a premier net-lease REIT that primarily invests in single-tenant, operationally essential real estate assets, subject to long-term leases. As of June 30, 2023, our diverse portfolio consisted of 2,064 retail, industrial and other properties across 49 states, which were leased to 345 tenants operating in 37 industries. As of June 30, 2023, our properties were approximately 99.8% occupied.",89,"{'maxAge': 1, 'name': 'Mr. Jay A. Young', 'age': 52, 'title': 'Exec. VP, Chief Admin. Officer & Chief Legal Officer', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 1097864, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,4,2,1693526400,1672444800,86400,2,36.91,36.74,36.12,36.88,36.91,36.74,36.12,36.88,2.68,0.0735,1695859200,1.2937,6.42,1.276279,17.765854,24.608107,1634565,1634565,758277,1027470,1027470,36.49,36.64,800,900,5147275264,34.31,44.65,6.9194407,39.196,39.94285,2.652,0.07185045,USD,8957248512,0.39935002,140425424,141331008,3447115,3507299,1690761600,1693440000,0.024400001,0.0056800004,1.0037,4.7,0.0402,30.951,1.1766986,1672444800,1703980800,1688083200,-0.345,286164000,2.05,1.48,0.54,1:5,1544659200,12.041,13.869,NYQ,EQUITY,SRC,SRC,"Spirit Realty Capital, Inc.","Spirit Realty Capital, Inc.",1348147800,America/New_York,EDT,-14400000,36.42,58.0,40.0,43.86,42.0,2.6,hold,14,174556992,1.235,645825984,3818340096,1.655,2.136,743886016,84.096,5.33,0.02528,0.066810004,675008000,440151616,522854016,-0.396,0.082,0.95136,0.86818004,0.45618,USD,
4,2727 North Harwood Street,Suite 300,Dallas,TX,75201-2407,United States,972 476 1900,800 973 0850,https://www.spiritrealty.com,REIT—Diversified,Real Estate,"Spirit Realty Capital, Inc. (NYSE: SRC) is a premier net-lease REIT that primarily invests in single-tenant, operationally essential real estate assets, subject to long-term leases. As of June 30, 2023, our diverse portfolio consisted of 2,064 retail, industrial and other properties across 49 states, which were leased to 345 tenants operating in 37 industries. As of June 30, 2023, our properties were approximately 99.8% occupied.",89,"{'maxAge': 1, 'name': 'Ms. Rochelle  Thomas', 'age': 38, 'title': 'Exec. VP, Gen. Counsel & Sec.', 'yearBorn': 1984, 'fiscalYear': 2022, 'totalPay': 901908, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,4,2,1693526400,1672444800,86400,2,36.91,36.74,36.12,36.88,36.91,36.74,36.12,36.88,2.68,0.0735,1695859200,1.2937,6.42,1.276279,17.765854,24.608107,1634565,1634565,758277,1027470,1027470,36.49,36.64,800,900,5147275264,34.31,44.65,6.9194407,39.196,39.94285,2.652,0.07185045,USD,8957248512,0.39935002,140425424,141331008,3447115,3507299,1690761600,1693440000,0.024400001,0.0056800004,1.0037,4.7,0.0402,30.951,1.1766986,1672444800,1703980800,1688083200,-0.345,286164000,2.05,1.48,0.54,1:5,1544659200,12.041,13.869,NYQ,EQUITY,SRC,SRC,"Spirit Realty Capital, Inc.","Spirit Realty Capital, Inc.",1348147800,America/New_York,EDT,-14400000,36.42,58.0,40.0,43.86,42.0,2.6,hold,14,174556992,1.235,645825984,3818340096,1.655,2.136,743886016,84.096,5.33,0.02528,0.066810004,675008000,440151616,522854016,-0.396,0.082,0.95136,0.86818004,0.45618,USD,
5,2727 North Harwood Street,Suite 300,Dallas,TX,75201-2407,United States,972 476 1900,800 973 0850,https://www.spiritrealty.com,REIT—Diversified,Real Estate,"Spirit Realty Capital, Inc. (NYSE: SRC) is a premier net-lease REIT that primarily invests in single-tenant, operationally essential real estate assets, subject to long-term leases. As of June 30, 2023, our diverse portfolio consisted of 2,064 retail, industrial and other properties across 49 states, which were leased to 345 tenants operating in 37 industries. As of June 30, 2023, our properties were approximately 99.8% occupied.",89,"{'maxAge': 1, 'name': 'Mr. Prakash J. Parag', 'age': 47, 'title': 'Sr. VP & Chief Accounting Officer', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,4,2,1693526400,1672444800,86400,2,36.91,36.74,36.12,36.88,36.91,36.74,36.12,36.88,2.68,0.0735,1695859200,1.2937,6.42,1.276279,17.765854,24.608107,1634565,1634565,758277,1027470,1027470,36.49,36.64,800,900,5147275264,34.31,44.65,6.9194407,39.196,39.94285,2.652,0.07185045,USD,8957248512,0.39935002,140425424,141331008,3447115,3507299,1690761600,1693440000,0.024400001,0.0056800004,1.0037,4.7,0.0402,30.951,1.1766986,1672444800,1703980800,1688083200,-0.345,286164000,2.05,1.48,0.54,1:5,1544659200,12.041,13.869,NYQ,EQUITY,SRC,SRC,"Spirit Realty Capital, Inc.","Spirit Realty Capital, Inc.",1348147800,America/New_York,EDT,-14400000,36.42,58.0,40.0,43.86,42.0,2.6,hold,14,174556992,1.235,645825984,3818340096,1.655,2.136,743886016,84.096,5.33,0.02528,0.066810004,675008000,440151616,522854016,-0.396,0.082,0.95136,0.86818004,0.45618,USD,
6,2727 North Harwood Street,Suite 300,Dallas,TX,75201-2407,United States,972 476 1900,800 973 0850,https://www.spiritrealty.com,REIT—Diversified,Real Estate,"Spirit Realty Capital, Inc. (NYSE: SRC) is a premier net-lease REIT that primarily invests in single-tenant, operationally essential real estate assets, subject to long-term leases. As of June 30, 2023, our diverse portfolio consisted of 2,064 retail, industrial and other properties across 49 states, which were leased to 345 tenants operating in 37 industries. As of June 30, 2023, our properties were approximately 99.8% occupied.",89,"{'maxAge': 1, 'name': 'Mr. Pierre  Revol', 'title': 'Sr. VP of Corp. Fin. & Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,4,2,1693526400,1672444800,86400,2,36.91,36.74,36.12,36.88,36.91,36.74,36.12,36.88,2.68,0.0735,1695859200,1.2937,6.42,1.276279,17.765854,24.608107,1634565,1634565,758277,1027470,1027470,36.49,36.64,800,900,5147275264,34.31,44.65,6.9194407,39.196,39.94285,2.652,0.07185045,USD,8957248512,0.39935002,140425424,141331008,3447115,3507299,1690761600,1693440000,0.024400001,0.0056800004,1.0037,4.7,0.0402,30.951,1.1766986,1672444800,1703980800,1688083200,-0.345,286164000,2.05,1.48,0.54,1:5,1544659200,12.041,13.869,NYQ,EQUITY,SRC,SRC,"Spirit Realty Capital, Inc.","Spirit Realty Capital, Inc.",1348147800,America/New_York,EDT,-14400000,36.42,58.0,40.0,43.86,42.0,2.6,hold,14,174556992,1.235,645825984,3818340096,1.655,2.136,743886016,84.096,5.33,0.02528,0.066810004,675008000,440151616,522854016,-0.396,0.082,0.95136,0.86818004,0.45618,USD,
7,2727 North Harwood Street,Suite 300,Dallas,TX,75201-2407,United States,972 476 1900,800 973 0850,https://www.spiritrealty.com,REIT—Diversified,Real Estate,"Spirit Realty Capital, Inc. (NYSE: SRC) is a premier net-lease REIT that primarily invests in single-tenant, operationally essential real estate assets, subject to long-term leases. As of June 30, 2023, our diverse portfolio consisted of 2,064 retail, industrial and other properties across 49 states, which were leased to 345 tenants operating in 37 industries. As of June 30, 2023, our properties were approximately 99.8% occupied.",89,"{'maxAge': 1, 'name': 'Ms. Erin  Gilles', 'title': 'Director of Marketing & Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,4,2,1693526400,1672444800,86400,2,36.91,36.74,36.12,36.88,36.91,36.74,36.12,36.88,2.68,0.0735,1695859200,1.2937,6.42,1.276279,17.765854,24.608107,1634565,1634565,758277,1027470,1027470,36.49,36.64,800,900,5147275264,34.31,44.65,6.9194407,39.196,39.94285,2.652,0.07185045,USD,8957248512,0.39935002,140425424,141331008,3447115,3507299,1690761600,1693440000,0.024400001,0.0056800004,1.0037,4.7,0.0402,30.951,1.1766986,1672444800,1703980800,1688083200,-0.345,286164000,2.05,1.48,0.54,1:5,1544659200,12.041,13.869,NYQ,EQUITY,SRC,SRC,"Spirit Realty Capital, Inc.","Spirit Realty Capital, Inc.",1348147800,America/New_York,EDT,-14400000,36.42,58.0,40.0,43.86,42.0,2.6,hold,14,174556992,1.235,645825984,3818340096,1.655,2.136,743886016,84.096,5.33,0.02528,0.066810004,675008000,440151616,522854016,-0.396,0.082,0.95136,0.86818004,0.45618,USD,
8,2727 North Harwood Street,Suite 300,Dallas,TX,75201-2407,United States,972 476 1900,800 973 0850,https://www.spiritrealty.com,REIT—Diversified,Real Estate,"Spirit Realty Capital, Inc. (NYSE: SRC) is a premier net-lease REIT that primarily invests in single-tenant, operationally essential real estate assets, subject to long-term leases. As of June 30, 2023, our diverse portfolio consisted of 2,064 retail, industrial and other properties across 49 states, which were leased to 345 tenants operating in 37 industries. As of June 30, 2023, our properties were approximately 99.8% occupied.",89,"{'maxAge': 1, 'name': 'Mr. Daniel  Rosenberg', 'age': 44, 'title': 'Sr. VP & Deputy Head of Asset Management', 'yearBorn': 1978, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,4,2,1693526400,1672444800,86400,2,36.91,36.74,36.12,36.88,36.91,36.74,36.12,36.88,2.68,0.0735,1695859200,1.2937,6.42,1.276279,17.765854,24.608107,1634565,1634565,758277,1027470,1027470,36.49,36.64,800,900,5147275264,34.31,44.65,6.9194407,39.196,39.94285,2.652,0.07185045,USD,8957248512,0.39935002,140425424,141331008,3447115,3507299,1690761600,1693440000,0.024400001,0.0056800004,1.0037,4.7,0.0402,30.951,1.1766986,1672444800,1703980800,1688083200,-0.345,286164000,2.05,1.48,0.54,1:5,1544659200,12.041,13.869,NYQ,EQUITY,SRC,SRC,"Spirit Realty Capital, Inc.","Spirit Realty Capital, Inc.",1348147800,America/New_York,EDT,-14400000,36.42,58.0,40.0,43.86,42.0,2.6,hold,14,174556992,1.235,645825984,3818340096,1.655,2.136,743886016,84.096,5.33,0.02528,0.066810004,675008000,440151616,522854016,-0.396,0.082,0.95136,0.86818004,0.45618,USD,
9,2727 North Harwood Street,Suite 300,Dallas,TX,75201-2407,United States,972 476 1900,800 973 0850,https://www.spiritrealty.com,REIT—Diversified,Real Estate,"Spirit Realty Capital, Inc. (NYSE: SRC) is a premier net-lease REIT that primarily invests in single-tenant, operationally essential real estate assets, subject to long-term leases. As of June 30, 2023, our diverse portfolio consisted of 2,064 retail, industrial and other properties across 49 states, which were leased to 345 tenants operating in 37 industries. As of June 30, 2023, our properties were approximately 99.8% occupied.",89,"{'maxAge': 1, 'name': 'Mr. Travis  Carter', 'title': 'Sr. VP of Credit & Underwriting', 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,4,2,1693526400,1672444800,86400,2,36.91,36.74,36.12,36.88,36.91,36.74,36.12,36.88,2.68,0.0735,1695859200,1.2937,6.42,1.276279,17.765854,24.608107,1634565,1634565,758277,1027470,1027470,36.49,36.64,800,900,5147275264,34.31,44.65,6.9194407,39.196,39.94285,2.652,0.07185045,USD,8957248512,0.39935002,140425424,141331008,3447115,3507299,1690761600,1693440000,0.024400001,0.0056800004,1.0037,4.7,0.0402,30.951,1.1766986,1672444800,1703980800,1688083200,-0.345,286164000,2.05,1.48,0.54,1:5,1544659200,12.041,13.869,NYQ,EQUITY,SRC,SRC,"Spirit Realty Capital, Inc.","Spirit Realty Capital, Inc.",1348147800,America/New_York,EDT,-14400000,36.42,58.0,40.0,43.86,42.0,2.6,hold,14,174556992,1.235,645825984,3818340096,1.655,2.136,743886016,84.096,5.33,0.02528,0.066810004,675008000,440151616,522854016,-0.396,0.082,0.95136,0.86818004,0.45618,USD,
