,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1 Freedom Valley Drive,Oaks,PA,19456,United States,610 676 1000,https://www.seic.com,Asset Management,Financial Services,"SEI Investments Company is a publicly owned asset management holding company. Through its subsidiaries, the firm provides wealth management, retirement and investment solutions, asset management, asset administration, investment processing outsourcing solutions, financial services, and investment advisory services to its clients. It provides its services to private banks, independent financial advisers, institutional investors, investment managers, investment advisors, wealth management organizations, corporations, retirement scheme sponsors, not-for-profit organizations, hedge fund managers, registered investment advisers, independent broker-dealers, financial planners, life insurance agents, defined-benefit schemes, defined-contribution schemes, endowments, foundations, and board-designated fund, through its subsidiaries. Through its subsidiaries, the firm manages separate client-focused portfolios. It also launches and manages equity, fixed income, and balanced mutual funds, through its subsidiaries. Through its subsidiaries, the firm invests in public equity and fixed income markets. It employs fundamental and quantitative analysis with a focus on top-down and bottom-up analysis to make its investments, through its subsidiaries. SEI Investments Company was founded in 1968 and is based in Oaks, Pennsylvania.",4805,"{'maxAge': 1, 'name': 'Mr. Alfred P. West Jr.', 'age': 79, 'title': 'Exec. Chairman', 'yearBorn': 1943, 'fiscalYear': 2022, 'totalPay': 1774828, 'exercisedValue': 1956000, 'unexercisedValue': 2363525}",3,8,9,4,6,1693526400,1672444800,86400,2,61.05,60.78,60.56,61.32,61.05,60.78,60.56,61.32,0.86,0.014099999,1686268800,0.28959998,1.28,1.02697,20.52862,15.2425,1029722,1029722,532683,598910,598910,24.39,96.79,800,1200,8069867520,46.3,64.69,4.2786,61.7948,59.85985,0.86,0.014086815,USD,7288887808,0.21194,109393932,132358000,1772278,1831163,1690761600,1693440000,0.0134000005,0.17573999,0.71106005,3.63,0.0156,15.303,3.9841862,1672444800,1703980800,1688083200,0.068,399748992,2.97,4.0,1.44,2:1,1182470400,3.865,17.764,NMS,EQUITY,SEIC,SEIC,SEI Investments Company,SEI Investments Company,354378600,America/New_York,EDT,-14400000,60.97,71.0,65.0,67.25,66.5,2.8,hold,4,808091008,6.105,410311008,27108000,5.126,5.333,1886099968,1.34,14.055,0.09871,0.20263,1576083000,213772256,417958016,0.099,0.015,0.77866995,0.21754,0.19091,USD,1.3656
1,1 Freedom Valley Drive,Oaks,PA,19456,United States,610 676 1000,https://www.seic.com,Asset Management,Financial Services,"SEI Investments Company is a publicly owned asset management holding company. Through its subsidiaries, the firm provides wealth management, retirement and investment solutions, asset management, asset administration, investment processing outsourcing solutions, financial services, and investment advisory services to its clients. It provides its services to private banks, independent financial advisers, institutional investors, investment managers, investment advisors, wealth management organizations, corporations, retirement scheme sponsors, not-for-profit organizations, hedge fund managers, registered investment advisers, independent broker-dealers, financial planners, life insurance agents, defined-benefit schemes, defined-contribution schemes, endowments, foundations, and board-designated fund, through its subsidiaries. Through its subsidiaries, the firm manages separate client-focused portfolios. It also launches and manages equity, fixed income, and balanced mutual funds, through its subsidiaries. Through its subsidiaries, the firm invests in public equity and fixed income markets. It employs fundamental and quantitative analysis with a focus on top-down and bottom-up analysis to make its investments, through its subsidiaries. SEI Investments Company was founded in 1968 and is based in Oaks, Pennsylvania.",4805,"{'maxAge': 1, 'name': 'Mr. Ryan P. Hicke', 'age': 44, 'title': 'CEO & Director', 'yearBorn': 1978, 'fiscalYear': 2022, 'totalPay': 2295865, 'exercisedValue': 677650, 'unexercisedValue': 1627215}",3,8,9,4,6,1693526400,1672444800,86400,2,61.05,60.78,60.56,61.32,61.05,60.78,60.56,61.32,0.86,0.014099999,1686268800,0.28959998,1.28,1.02697,20.52862,15.2425,1029722,1029722,532683,598910,598910,24.39,96.79,800,1200,8069867520,46.3,64.69,4.2786,61.7948,59.85985,0.86,0.014086815,USD,7288887808,0.21194,109393932,132358000,1772278,1831163,1690761600,1693440000,0.0134000005,0.17573999,0.71106005,3.63,0.0156,15.303,3.9841862,1672444800,1703980800,1688083200,0.068,399748992,2.97,4.0,1.44,2:1,1182470400,3.865,17.764,NMS,EQUITY,SEIC,SEIC,SEI Investments Company,SEI Investments Company,354378600,America/New_York,EDT,-14400000,60.97,71.0,65.0,67.25,66.5,2.8,hold,4,808091008,6.105,410311008,27108000,5.126,5.333,1886099968,1.34,14.055,0.09871,0.20263,1576083000,213772256,417958016,0.099,0.015,0.77866995,0.21754,0.19091,USD,1.3656
2,1 Freedom Valley Drive,Oaks,PA,19456,United States,610 676 1000,https://www.seic.com,Asset Management,Financial Services,"SEI Investments Company is a publicly owned asset management holding company. Through its subsidiaries, the firm provides wealth management, retirement and investment solutions, asset management, asset administration, investment processing outsourcing solutions, financial services, and investment advisory services to its clients. It provides its services to private banks, independent financial advisers, institutional investors, investment managers, investment advisors, wealth management organizations, corporations, retirement scheme sponsors, not-for-profit organizations, hedge fund managers, registered investment advisers, independent broker-dealers, financial planners, life insurance agents, defined-benefit schemes, defined-contribution schemes, endowments, foundations, and board-designated fund, through its subsidiaries. Through its subsidiaries, the firm manages separate client-focused portfolios. It also launches and manages equity, fixed income, and balanced mutual funds, through its subsidiaries. Through its subsidiaries, the firm invests in public equity and fixed income markets. It employs fundamental and quantitative analysis with a focus on top-down and bottom-up analysis to make its investments, through its subsidiaries. SEI Investments Company was founded in 1968 and is based in Oaks, Pennsylvania.",4805,"{'maxAge': 1, 'name': 'Mr. Dennis J. McGonigle', 'age': 61, 'title': 'Exec. VP & CFO', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 1844039, 'exercisedValue': 1144847, 'unexercisedValue': 1746515}",3,8,9,4,6,1693526400,1672444800,86400,2,61.05,60.78,60.56,61.32,61.05,60.78,60.56,61.32,0.86,0.014099999,1686268800,0.28959998,1.28,1.02697,20.52862,15.2425,1029722,1029722,532683,598910,598910,24.39,96.79,800,1200,8069867520,46.3,64.69,4.2786,61.7948,59.85985,0.86,0.014086815,USD,7288887808,0.21194,109393932,132358000,1772278,1831163,1690761600,1693440000,0.0134000005,0.17573999,0.71106005,3.63,0.0156,15.303,3.9841862,1672444800,1703980800,1688083200,0.068,399748992,2.97,4.0,1.44,2:1,1182470400,3.865,17.764,NMS,EQUITY,SEIC,SEIC,SEI Investments Company,SEI Investments Company,354378600,America/New_York,EDT,-14400000,60.97,71.0,65.0,67.25,66.5,2.8,hold,4,808091008,6.105,410311008,27108000,5.126,5.333,1886099968,1.34,14.055,0.09871,0.20263,1576083000,213772256,417958016,0.099,0.015,0.77866995,0.21754,0.19091,USD,1.3656
3,1 Freedom Valley Drive,Oaks,PA,19456,United States,610 676 1000,https://www.seic.com,Asset Management,Financial Services,"SEI Investments Company is a publicly owned asset management holding company. Through its subsidiaries, the firm provides wealth management, retirement and investment solutions, asset management, asset administration, investment processing outsourcing solutions, financial services, and investment advisory services to its clients. It provides its services to private banks, independent financial advisers, institutional investors, investment managers, investment advisors, wealth management organizations, corporations, retirement scheme sponsors, not-for-profit organizations, hedge fund managers, registered investment advisers, independent broker-dealers, financial planners, life insurance agents, defined-benefit schemes, defined-contribution schemes, endowments, foundations, and board-designated fund, through its subsidiaries. Through its subsidiaries, the firm manages separate client-focused portfolios. It also launches and manages equity, fixed income, and balanced mutual funds, through its subsidiaries. Through its subsidiaries, the firm invests in public equity and fixed income markets. It employs fundamental and quantitative analysis with a focus on top-down and bottom-up analysis to make its investments, through its subsidiaries. SEI Investments Company was founded in 1968 and is based in Oaks, Pennsylvania.",4805,"{'maxAge': 1, 'name': 'Mr. Wayne Montgomery Withrow', 'age': 66, 'title': 'Exec. VP & Head of Global Asset Management', 'yearBorn': 1956, 'fiscalYear': 2022, 'totalPay': 1733487, 'exercisedValue': 981000, 'unexercisedValue': 1751700}",3,8,9,4,6,1693526400,1672444800,86400,2,61.05,60.78,60.56,61.32,61.05,60.78,60.56,61.32,0.86,0.014099999,1686268800,0.28959998,1.28,1.02697,20.52862,15.2425,1029722,1029722,532683,598910,598910,24.39,96.79,800,1200,8069867520,46.3,64.69,4.2786,61.7948,59.85985,0.86,0.014086815,USD,7288887808,0.21194,109393932,132358000,1772278,1831163,1690761600,1693440000,0.0134000005,0.17573999,0.71106005,3.63,0.0156,15.303,3.9841862,1672444800,1703980800,1688083200,0.068,399748992,2.97,4.0,1.44,2:1,1182470400,3.865,17.764,NMS,EQUITY,SEIC,SEIC,SEI Investments Company,SEI Investments Company,354378600,America/New_York,EDT,-14400000,60.97,71.0,65.0,67.25,66.5,2.8,hold,4,808091008,6.105,410311008,27108000,5.126,5.333,1886099968,1.34,14.055,0.09871,0.20263,1576083000,213772256,417958016,0.099,0.015,0.77866995,0.21754,0.19091,USD,1.3656
4,1 Freedom Valley Drive,Oaks,PA,19456,United States,610 676 1000,https://www.seic.com,Asset Management,Financial Services,"SEI Investments Company is a publicly owned asset management holding company. Through its subsidiaries, the firm provides wealth management, retirement and investment solutions, asset management, asset administration, investment processing outsourcing solutions, financial services, and investment advisory services to its clients. It provides its services to private banks, independent financial advisers, institutional investors, investment managers, investment advisors, wealth management organizations, corporations, retirement scheme sponsors, not-for-profit organizations, hedge fund managers, registered investment advisers, independent broker-dealers, financial planners, life insurance agents, defined-benefit schemes, defined-contribution schemes, endowments, foundations, and board-designated fund, through its subsidiaries. Through its subsidiaries, the firm manages separate client-focused portfolios. It also launches and manages equity, fixed income, and balanced mutual funds, through its subsidiaries. Through its subsidiaries, the firm invests in public equity and fixed income markets. It employs fundamental and quantitative analysis with a focus on top-down and bottom-up analysis to make its investments, through its subsidiaries. SEI Investments Company was founded in 1968 and is based in Oaks, Pennsylvania.",4805,"{'maxAge': 1, 'name': 'Mr. Philip N. McCabe', 'age': 59, 'title': ""Exec. VP & Head of SEI's Investment Mang.s Bus."", 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 1690770, 'exercisedValue': 0, 'unexercisedValue': 1601525}",3,8,9,4,6,1693526400,1672444800,86400,2,61.05,60.78,60.56,61.32,61.05,60.78,60.56,61.32,0.86,0.014099999,1686268800,0.28959998,1.28,1.02697,20.52862,15.2425,1029722,1029722,532683,598910,598910,24.39,96.79,800,1200,8069867520,46.3,64.69,4.2786,61.7948,59.85985,0.86,0.014086815,USD,7288887808,0.21194,109393932,132358000,1772278,1831163,1690761600,1693440000,0.0134000005,0.17573999,0.71106005,3.63,0.0156,15.303,3.9841862,1672444800,1703980800,1688083200,0.068,399748992,2.97,4.0,1.44,2:1,1182470400,3.865,17.764,NMS,EQUITY,SEIC,SEIC,SEI Investments Company,SEI Investments Company,354378600,America/New_York,EDT,-14400000,60.97,71.0,65.0,67.25,66.5,2.8,hold,4,808091008,6.105,410311008,27108000,5.126,5.333,1886099968,1.34,14.055,0.09871,0.20263,1576083000,213772256,417958016,0.099,0.015,0.77866995,0.21754,0.19091,USD,1.3656
5,1 Freedom Valley Drive,Oaks,PA,19456,United States,610 676 1000,https://www.seic.com,Asset Management,Financial Services,"SEI Investments Company is a publicly owned asset management holding company. Through its subsidiaries, the firm provides wealth management, retirement and investment solutions, asset management, asset administration, investment processing outsourcing solutions, financial services, and investment advisory services to its clients. It provides its services to private banks, independent financial advisers, institutional investors, investment managers, investment advisors, wealth management organizations, corporations, retirement scheme sponsors, not-for-profit organizations, hedge fund managers, registered investment advisers, independent broker-dealers, financial planners, life insurance agents, defined-benefit schemes, defined-contribution schemes, endowments, foundations, and board-designated fund, through its subsidiaries. Through its subsidiaries, the firm manages separate client-focused portfolios. It also launches and manages equity, fixed income, and balanced mutual funds, through its subsidiaries. Through its subsidiaries, the firm invests in public equity and fixed income markets. It employs fundamental and quantitative analysis with a focus on top-down and bottom-up analysis to make its investments, through its subsidiaries. SEI Investments Company was founded in 1968 and is based in Oaks, Pennsylvania.",4805,"{'maxAge': 1, 'name': 'Mr. William M. Doran', 'age': 81, 'title': 'Sec. & Director', 'yearBorn': 1941, 'fiscalYear': 2022, 'totalPay': 440504, 'exercisedValue': 0, 'unexercisedValue': 0}",3,8,9,4,6,1693526400,1672444800,86400,2,61.05,60.78,60.56,61.32,61.05,60.78,60.56,61.32,0.86,0.014099999,1686268800,0.28959998,1.28,1.02697,20.52862,15.2425,1029722,1029722,532683,598910,598910,24.39,96.79,800,1200,8069867520,46.3,64.69,4.2786,61.7948,59.85985,0.86,0.014086815,USD,7288887808,0.21194,109393932,132358000,1772278,1831163,1690761600,1693440000,0.0134000005,0.17573999,0.71106005,3.63,0.0156,15.303,3.9841862,1672444800,1703980800,1688083200,0.068,399748992,2.97,4.0,1.44,2:1,1182470400,3.865,17.764,NMS,EQUITY,SEIC,SEIC,SEI Investments Company,SEI Investments Company,354378600,America/New_York,EDT,-14400000,60.97,71.0,65.0,67.25,66.5,2.8,hold,4,808091008,6.105,410311008,27108000,5.126,5.333,1886099968,1.34,14.055,0.09871,0.20263,1576083000,213772256,417958016,0.099,0.015,0.77866995,0.21754,0.19091,USD,1.3656
6,1 Freedom Valley Drive,Oaks,PA,19456,United States,610 676 1000,https://www.seic.com,Asset Management,Financial Services,"SEI Investments Company is a publicly owned asset management holding company. Through its subsidiaries, the firm provides wealth management, retirement and investment solutions, asset management, asset administration, investment processing outsourcing solutions, financial services, and investment advisory services to its clients. It provides its services to private banks, independent financial advisers, institutional investors, investment managers, investment advisors, wealth management organizations, corporations, retirement scheme sponsors, not-for-profit organizations, hedge fund managers, registered investment advisers, independent broker-dealers, financial planners, life insurance agents, defined-benefit schemes, defined-contribution schemes, endowments, foundations, and board-designated fund, through its subsidiaries. Through its subsidiaries, the firm manages separate client-focused portfolios. It also launches and manages equity, fixed income, and balanced mutual funds, through its subsidiaries. Through its subsidiaries, the firm invests in public equity and fixed income markets. It employs fundamental and quantitative analysis with a focus on top-down and bottom-up analysis to make its investments, through its subsidiaries. SEI Investments Company was founded in 1968 and is based in Oaks, Pennsylvania.",4805,"{'maxAge': 1, 'name': 'Mr. James F. Smigiel', 'age': 53, 'title': 'Chief Investment Officer', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",3,8,9,4,6,1693526400,1672444800,86400,2,61.05,60.78,60.56,61.32,61.05,60.78,60.56,61.32,0.86,0.014099999,1686268800,0.28959998,1.28,1.02697,20.52862,15.2425,1029722,1029722,532683,598910,598910,24.39,96.79,800,1200,8069867520,46.3,64.69,4.2786,61.7948,59.85985,0.86,0.014086815,USD,7288887808,0.21194,109393932,132358000,1772278,1831163,1690761600,1693440000,0.0134000005,0.17573999,0.71106005,3.63,0.0156,15.303,3.9841862,1672444800,1703980800,1688083200,0.068,399748992,2.97,4.0,1.44,2:1,1182470400,3.865,17.764,NMS,EQUITY,SEIC,SEIC,SEI Investments Company,SEI Investments Company,354378600,America/New_York,EDT,-14400000,60.97,71.0,65.0,67.25,66.5,2.8,hold,4,808091008,6.105,410311008,27108000,5.126,5.333,1886099968,1.34,14.055,0.09871,0.20263,1576083000,213772256,417958016,0.099,0.015,0.77866995,0.21754,0.19091,USD,1.3656
7,1 Freedom Valley Drive,Oaks,PA,19456,United States,610 676 1000,https://www.seic.com,Asset Management,Financial Services,"SEI Investments Company is a publicly owned asset management holding company. Through its subsidiaries, the firm provides wealth management, retirement and investment solutions, asset management, asset administration, investment processing outsourcing solutions, financial services, and investment advisory services to its clients. It provides its services to private banks, independent financial advisers, institutional investors, investment managers, investment advisors, wealth management organizations, corporations, retirement scheme sponsors, not-for-profit organizations, hedge fund managers, registered investment advisers, independent broker-dealers, financial planners, life insurance agents, defined-benefit schemes, defined-contribution schemes, endowments, foundations, and board-designated fund, through its subsidiaries. Through its subsidiaries, the firm manages separate client-focused portfolios. It also launches and manages equity, fixed income, and balanced mutual funds, through its subsidiaries. Through its subsidiaries, the firm invests in public equity and fixed income markets. It employs fundamental and quantitative analysis with a focus on top-down and bottom-up analysis to make its investments, through its subsidiaries. SEI Investments Company was founded in 1968 and is based in Oaks, Pennsylvania.",4805,"{'maxAge': 1, 'name': 'Mr. Mark Andrew Warner', 'age': 54, 'title': 'VP, Chief Accounting Officer & Controller', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",3,8,9,4,6,1693526400,1672444800,86400,2,61.05,60.78,60.56,61.32,61.05,60.78,60.56,61.32,0.86,0.014099999,1686268800,0.28959998,1.28,1.02697,20.52862,15.2425,1029722,1029722,532683,598910,598910,24.39,96.79,800,1200,8069867520,46.3,64.69,4.2786,61.7948,59.85985,0.86,0.014086815,USD,7288887808,0.21194,109393932,132358000,1772278,1831163,1690761600,1693440000,0.0134000005,0.17573999,0.71106005,3.63,0.0156,15.303,3.9841862,1672444800,1703980800,1688083200,0.068,399748992,2.97,4.0,1.44,2:1,1182470400,3.865,17.764,NMS,EQUITY,SEIC,SEIC,SEI Investments Company,SEI Investments Company,354378600,America/New_York,EDT,-14400000,60.97,71.0,65.0,67.25,66.5,2.8,hold,4,808091008,6.105,410311008,27108000,5.126,5.333,1886099968,1.34,14.055,0.09871,0.20263,1576083000,213772256,417958016,0.099,0.015,0.77866995,0.21754,0.19091,USD,1.3656
8,1 Freedom Valley Drive,Oaks,PA,19456,United States,610 676 1000,https://www.seic.com,Asset Management,Financial Services,"SEI Investments Company is a publicly owned asset management holding company. Through its subsidiaries, the firm provides wealth management, retirement and investment solutions, asset management, asset administration, investment processing outsourcing solutions, financial services, and investment advisory services to its clients. It provides its services to private banks, independent financial advisers, institutional investors, investment managers, investment advisors, wealth management organizations, corporations, retirement scheme sponsors, not-for-profit organizations, hedge fund managers, registered investment advisers, independent broker-dealers, financial planners, life insurance agents, defined-benefit schemes, defined-contribution schemes, endowments, foundations, and board-designated fund, through its subsidiaries. Through its subsidiaries, the firm manages separate client-focused portfolios. It also launches and manages equity, fixed income, and balanced mutual funds, through its subsidiaries. Through its subsidiaries, the firm invests in public equity and fixed income markets. It employs fundamental and quantitative analysis with a focus on top-down and bottom-up analysis to make its investments, through its subsidiaries. SEI Investments Company was founded in 1968 and is based in Oaks, Pennsylvania.",4805,"{'maxAge': 1, 'name': 'Mr. Alexander  Whitelam', 'title': 'Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",3,8,9,4,6,1693526400,1672444800,86400,2,61.05,60.78,60.56,61.32,61.05,60.78,60.56,61.32,0.86,0.014099999,1686268800,0.28959998,1.28,1.02697,20.52862,15.2425,1029722,1029722,532683,598910,598910,24.39,96.79,800,1200,8069867520,46.3,64.69,4.2786,61.7948,59.85985,0.86,0.014086815,USD,7288887808,0.21194,109393932,132358000,1772278,1831163,1690761600,1693440000,0.0134000005,0.17573999,0.71106005,3.63,0.0156,15.303,3.9841862,1672444800,1703980800,1688083200,0.068,399748992,2.97,4.0,1.44,2:1,1182470400,3.865,17.764,NMS,EQUITY,SEIC,SEIC,SEI Investments Company,SEI Investments Company,354378600,America/New_York,EDT,-14400000,60.97,71.0,65.0,67.25,66.5,2.8,hold,4,808091008,6.105,410311008,27108000,5.126,5.333,1886099968,1.34,14.055,0.09871,0.20263,1576083000,213772256,417958016,0.099,0.015,0.77866995,0.21754,0.19091,USD,1.3656
9,1 Freedom Valley Drive,Oaks,PA,19456,United States,610 676 1000,https://www.seic.com,Asset Management,Financial Services,"SEI Investments Company is a publicly owned asset management holding company. Through its subsidiaries, the firm provides wealth management, retirement and investment solutions, asset management, asset administration, investment processing outsourcing solutions, financial services, and investment advisory services to its clients. It provides its services to private banks, independent financial advisers, institutional investors, investment managers, investment advisors, wealth management organizations, corporations, retirement scheme sponsors, not-for-profit organizations, hedge fund managers, registered investment advisers, independent broker-dealers, financial planners, life insurance agents, defined-benefit schemes, defined-contribution schemes, endowments, foundations, and board-designated fund, through its subsidiaries. Through its subsidiaries, the firm manages separate client-focused portfolios. It also launches and manages equity, fixed income, and balanced mutual funds, through its subsidiaries. Through its subsidiaries, the firm invests in public equity and fixed income markets. It employs fundamental and quantitative analysis with a focus on top-down and bottom-up analysis to make its investments, through its subsidiaries. SEI Investments Company was founded in 1968 and is based in Oaks, Pennsylvania.",4805,"{'maxAge': 1, 'name': 'Mr. Michael N. Peterson', 'age': 55, 'title': 'Exec. VP & Gen. Counsel', 'yearBorn': 1967, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",3,8,9,4,6,1693526400,1672444800,86400,2,61.05,60.78,60.56,61.32,61.05,60.78,60.56,61.32,0.86,0.014099999,1686268800,0.28959998,1.28,1.02697,20.52862,15.2425,1029722,1029722,532683,598910,598910,24.39,96.79,800,1200,8069867520,46.3,64.69,4.2786,61.7948,59.85985,0.86,0.014086815,USD,7288887808,0.21194,109393932,132358000,1772278,1831163,1690761600,1693440000,0.0134000005,0.17573999,0.71106005,3.63,0.0156,15.303,3.9841862,1672444800,1703980800,1688083200,0.068,399748992,2.97,4.0,1.44,2:1,1182470400,3.865,17.764,NMS,EQUITY,SEIC,SEIC,SEI Investments Company,SEI Investments Company,354378600,America/New_York,EDT,-14400000,60.97,71.0,65.0,67.25,66.5,2.8,hold,4,808091008,6.105,410311008,27108000,5.126,5.333,1886099968,1.34,14.055,0.09871,0.20263,1576083000,213772256,417958016,0.099,0.015,0.77866995,0.21754,0.19091,USD,1.3656
