,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,One Main Street,Evansville,IN,47708,United States,800 731 2265,https://www.oldnational.com,Banks—Regional,Financial Services,"Old National Bancorp operates as the bank holding company for Old National Bank that provides various financial services to individual and commercial customers in the United States. It accepts deposit accounts, including noninterest-bearing demand, interest-bearing checking, negotiable order of withdrawal, savings and money market, and time deposits; and offers loans, such as home equity lines of credit, residential real estate loans, consumer loans, commercial loans, commercial real estate loans, agricultural loans, letters of credit, and lease financing. The company also provides debit and automated teller machine cards, telephone access, online banking, and other electronic and mobile banking services; cash management, private banking, brokerage, trust, investment advisory, and other traditional banking services; wealth management, investment, and foreign currency services; and treasury management, merchant, and capital markets services, as well as community development lending and equity investment solutions. Old National Bancorp was founded in 1834 and is headquartered in Evansville, Indiana.",4021,"{'maxAge': 1, 'name': 'Mr. Michael L. Scudder', 'age': 61, 'title': 'Exec. Chairman', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 3580499, 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,7,7,6,1693526400,1672444800,86400,2,15.27,15.19,15.07,15.29,15.27,15.19,15.07,15.29,0.56,0.037,1693440000,0.2545,3.34,0.863416,6.872727,8.172973,3904742,3904742,2025845,1757900,1757900,15.14,15.15,1800,1800,4423945728,11.66,20.19,2.37782,15.7484,15.5797,0.56,0.036673214,USD,9852820480,0.34535,288917008,292588992,9516819,13086246,1690761600,1693440000,0.0325,0.010240001,0.8063,5.71,0.0427,17.299,0.874039,1672444800,1703980800,1688083200,0.348,626388992,2.2,1.85,0.93,105:100,1104710400,5.296,NMS,EQUITY,ONB,ONB,Old National Bancorp,Old National Bancorp,456586200,America/New_York,EDT,-14400000,15.12,19.5,17.0,18.43,18.0,2.2,buy,7,1382210048,4.724,6580584960,0.037,0.046,1860504960,124.347,6.393,0.01363,0.123909995,1571955000,590308992,0.368,0.073,1.0,0.0,0.47823003,USD,
1,One Main Street,Evansville,IN,47708,United States,800 731 2265,https://www.oldnational.com,Banks—Regional,Financial Services,"Old National Bancorp operates as the bank holding company for Old National Bank that provides various financial services to individual and commercial customers in the United States. It accepts deposit accounts, including noninterest-bearing demand, interest-bearing checking, negotiable order of withdrawal, savings and money market, and time deposits; and offers loans, such as home equity lines of credit, residential real estate loans, consumer loans, commercial loans, commercial real estate loans, agricultural loans, letters of credit, and lease financing. The company also provides debit and automated teller machine cards, telephone access, online banking, and other electronic and mobile banking services; cash management, private banking, brokerage, trust, investment advisory, and other traditional banking services; wealth management, investment, and foreign currency services; and treasury management, merchant, and capital markets services, as well as community development lending and equity investment solutions. Old National Bancorp was founded in 1834 and is headquartered in Evansville, Indiana.",4021,"{'maxAge': 1, 'name': 'Mr. James C. Ryan III', 'age': 50, 'title': 'CEO & Director', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 3921264, 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,7,7,6,1693526400,1672444800,86400,2,15.27,15.19,15.07,15.29,15.27,15.19,15.07,15.29,0.56,0.037,1693440000,0.2545,3.34,0.863416,6.872727,8.172973,3904742,3904742,2025845,1757900,1757900,15.14,15.15,1800,1800,4423945728,11.66,20.19,2.37782,15.7484,15.5797,0.56,0.036673214,USD,9852820480,0.34535,288917008,292588992,9516819,13086246,1690761600,1693440000,0.0325,0.010240001,0.8063,5.71,0.0427,17.299,0.874039,1672444800,1703980800,1688083200,0.348,626388992,2.2,1.85,0.93,105:100,1104710400,5.296,NMS,EQUITY,ONB,ONB,Old National Bancorp,Old National Bancorp,456586200,America/New_York,EDT,-14400000,15.12,19.5,17.0,18.43,18.0,2.2,buy,7,1382210048,4.724,6580584960,0.037,0.046,1860504960,124.347,6.393,0.01363,0.123909995,1571955000,590308992,0.368,0.073,1.0,0.0,0.47823003,USD,
2,One Main Street,Evansville,IN,47708,United States,800 731 2265,https://www.oldnational.com,Banks—Regional,Financial Services,"Old National Bancorp operates as the bank holding company for Old National Bank that provides various financial services to individual and commercial customers in the United States. It accepts deposit accounts, including noninterest-bearing demand, interest-bearing checking, negotiable order of withdrawal, savings and money market, and time deposits; and offers loans, such as home equity lines of credit, residential real estate loans, consumer loans, commercial loans, commercial real estate loans, agricultural loans, letters of credit, and lease financing. The company also provides debit and automated teller machine cards, telephone access, online banking, and other electronic and mobile banking services; cash management, private banking, brokerage, trust, investment advisory, and other traditional banking services; wealth management, investment, and foreign currency services; and treasury management, merchant, and capital markets services, as well as community development lending and equity investment solutions. Old National Bancorp was founded in 1834 and is headquartered in Evansville, Indiana.",4021,"{'maxAge': 1, 'name': 'Mr. Mark G. Sander', 'age': 63, 'title': 'Pres & COO', 'yearBorn': 1959, 'fiscalYear': 2022, 'totalPay': 2027170, 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,7,7,6,1693526400,1672444800,86400,2,15.27,15.19,15.07,15.29,15.27,15.19,15.07,15.29,0.56,0.037,1693440000,0.2545,3.34,0.863416,6.872727,8.172973,3904742,3904742,2025845,1757900,1757900,15.14,15.15,1800,1800,4423945728,11.66,20.19,2.37782,15.7484,15.5797,0.56,0.036673214,USD,9852820480,0.34535,288917008,292588992,9516819,13086246,1690761600,1693440000,0.0325,0.010240001,0.8063,5.71,0.0427,17.299,0.874039,1672444800,1703980800,1688083200,0.348,626388992,2.2,1.85,0.93,105:100,1104710400,5.296,NMS,EQUITY,ONB,ONB,Old National Bancorp,Old National Bancorp,456586200,America/New_York,EDT,-14400000,15.12,19.5,17.0,18.43,18.0,2.2,buy,7,1382210048,4.724,6580584960,0.037,0.046,1860504960,124.347,6.393,0.01363,0.123909995,1571955000,590308992,0.368,0.073,1.0,0.0,0.47823003,USD,
3,One Main Street,Evansville,IN,47708,United States,800 731 2265,https://www.oldnational.com,Banks—Regional,Financial Services,"Old National Bancorp operates as the bank holding company for Old National Bank that provides various financial services to individual and commercial customers in the United States. It accepts deposit accounts, including noninterest-bearing demand, interest-bearing checking, negotiable order of withdrawal, savings and money market, and time deposits; and offers loans, such as home equity lines of credit, residential real estate loans, consumer loans, commercial loans, commercial real estate loans, agricultural loans, letters of credit, and lease financing. The company also provides debit and automated teller machine cards, telephone access, online banking, and other electronic and mobile banking services; cash management, private banking, brokerage, trust, investment advisory, and other traditional banking services; wealth management, investment, and foreign currency services; and treasury management, merchant, and capital markets services, as well as community development lending and equity investment solutions. Old National Bancorp was founded in 1834 and is headquartered in Evansville, Indiana.",4021,"{'maxAge': 1, 'name': 'Mr. Brendon B. Falconer', 'age': 46, 'title': 'Chief Financial Officer', 'yearBorn': 1976, 'fiscalYear': 2022, 'totalPay': 1433885, 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,7,7,6,1693526400,1672444800,86400,2,15.27,15.19,15.07,15.29,15.27,15.19,15.07,15.29,0.56,0.037,1693440000,0.2545,3.34,0.863416,6.872727,8.172973,3904742,3904742,2025845,1757900,1757900,15.14,15.15,1800,1800,4423945728,11.66,20.19,2.37782,15.7484,15.5797,0.56,0.036673214,USD,9852820480,0.34535,288917008,292588992,9516819,13086246,1690761600,1693440000,0.0325,0.010240001,0.8063,5.71,0.0427,17.299,0.874039,1672444800,1703980800,1688083200,0.348,626388992,2.2,1.85,0.93,105:100,1104710400,5.296,NMS,EQUITY,ONB,ONB,Old National Bancorp,Old National Bancorp,456586200,America/New_York,EDT,-14400000,15.12,19.5,17.0,18.43,18.0,2.2,buy,7,1382210048,4.724,6580584960,0.037,0.046,1860504960,124.347,6.393,0.01363,0.123909995,1571955000,590308992,0.368,0.073,1.0,0.0,0.47823003,USD,
4,One Main Street,Evansville,IN,47708,United States,800 731 2265,https://www.oldnational.com,Banks—Regional,Financial Services,"Old National Bancorp operates as the bank holding company for Old National Bank that provides various financial services to individual and commercial customers in the United States. It accepts deposit accounts, including noninterest-bearing demand, interest-bearing checking, negotiable order of withdrawal, savings and money market, and time deposits; and offers loans, such as home equity lines of credit, residential real estate loans, consumer loans, commercial loans, commercial real estate loans, agricultural loans, letters of credit, and lease financing. The company also provides debit and automated teller machine cards, telephone access, online banking, and other electronic and mobile banking services; cash management, private banking, brokerage, trust, investment advisory, and other traditional banking services; wealth management, investment, and foreign currency services; and treasury management, merchant, and capital markets services, as well as community development lending and equity investment solutions. Old National Bancorp was founded in 1834 and is headquartered in Evansville, Indiana.",4021,"{'maxAge': 1, 'name': 'Ms. Kendra L. Vanzo', 'age': 55, 'title': 'Chief Admin. Officer', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 999043, 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,7,7,6,1693526400,1672444800,86400,2,15.27,15.19,15.07,15.29,15.27,15.19,15.07,15.29,0.56,0.037,1693440000,0.2545,3.34,0.863416,6.872727,8.172973,3904742,3904742,2025845,1757900,1757900,15.14,15.15,1800,1800,4423945728,11.66,20.19,2.37782,15.7484,15.5797,0.56,0.036673214,USD,9852820480,0.34535,288917008,292588992,9516819,13086246,1690761600,1693440000,0.0325,0.010240001,0.8063,5.71,0.0427,17.299,0.874039,1672444800,1703980800,1688083200,0.348,626388992,2.2,1.85,0.93,105:100,1104710400,5.296,NMS,EQUITY,ONB,ONB,Old National Bancorp,Old National Bancorp,456586200,America/New_York,EDT,-14400000,15.12,19.5,17.0,18.43,18.0,2.2,buy,7,1382210048,4.724,6580584960,0.037,0.046,1860504960,124.347,6.393,0.01363,0.123909995,1571955000,590308992,0.368,0.073,1.0,0.0,0.47823003,USD,
5,One Main Street,Evansville,IN,47708,United States,800 731 2265,https://www.oldnational.com,Banks—Regional,Financial Services,"Old National Bancorp operates as the bank holding company for Old National Bank that provides various financial services to individual and commercial customers in the United States. It accepts deposit accounts, including noninterest-bearing demand, interest-bearing checking, negotiable order of withdrawal, savings and money market, and time deposits; and offers loans, such as home equity lines of credit, residential real estate loans, consumer loans, commercial loans, commercial real estate loans, agricultural loans, letters of credit, and lease financing. The company also provides debit and automated teller machine cards, telephone access, online banking, and other electronic and mobile banking services; cash management, private banking, brokerage, trust, investment advisory, and other traditional banking services; wealth management, investment, and foreign currency services; and treasury management, merchant, and capital markets services, as well as community development lending and equity investment solutions. Old National Bancorp was founded in 1834 and is headquartered in Evansville, Indiana.",4021,"{'maxAge': 1, 'name': 'Mr. James A. Sandgren', 'age': 55, 'title': 'Chief Exec. Officer of Commercial Banking', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 1689770, 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,7,7,6,1693526400,1672444800,86400,2,15.27,15.19,15.07,15.29,15.27,15.19,15.07,15.29,0.56,0.037,1693440000,0.2545,3.34,0.863416,6.872727,8.172973,3904742,3904742,2025845,1757900,1757900,15.14,15.15,1800,1800,4423945728,11.66,20.19,2.37782,15.7484,15.5797,0.56,0.036673214,USD,9852820480,0.34535,288917008,292588992,9516819,13086246,1690761600,1693440000,0.0325,0.010240001,0.8063,5.71,0.0427,17.299,0.874039,1672444800,1703980800,1688083200,0.348,626388992,2.2,1.85,0.93,105:100,1104710400,5.296,NMS,EQUITY,ONB,ONB,Old National Bancorp,Old National Bancorp,456586200,America/New_York,EDT,-14400000,15.12,19.5,17.0,18.43,18.0,2.2,buy,7,1382210048,4.724,6580584960,0.037,0.046,1860504960,124.347,6.393,0.01363,0.123909995,1571955000,590308992,0.368,0.073,1.0,0.0,0.47823003,USD,
6,One Main Street,Evansville,IN,47708,United States,800 731 2265,https://www.oldnational.com,Banks—Regional,Financial Services,"Old National Bancorp operates as the bank holding company for Old National Bank that provides various financial services to individual and commercial customers in the United States. It accepts deposit accounts, including noninterest-bearing demand, interest-bearing checking, negotiable order of withdrawal, savings and money market, and time deposits; and offers loans, such as home equity lines of credit, residential real estate loans, consumer loans, commercial loans, commercial real estate loans, agricultural loans, letters of credit, and lease financing. The company also provides debit and automated teller machine cards, telephone access, online banking, and other electronic and mobile banking services; cash management, private banking, brokerage, trust, investment advisory, and other traditional banking services; wealth management, investment, and foreign currency services; and treasury management, merchant, and capital markets services, as well as community development lending and equity investment solutions. Old National Bancorp was founded in 1834 and is headquartered in Evansville, Indiana.",4021,"{'maxAge': 1, 'name': 'Mr. Jeff C. Newcom', 'age': 49, 'title': 'Chief Operations Officer', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,7,7,6,1693526400,1672444800,86400,2,15.27,15.19,15.07,15.29,15.27,15.19,15.07,15.29,0.56,0.037,1693440000,0.2545,3.34,0.863416,6.872727,8.172973,3904742,3904742,2025845,1757900,1757900,15.14,15.15,1800,1800,4423945728,11.66,20.19,2.37782,15.7484,15.5797,0.56,0.036673214,USD,9852820480,0.34535,288917008,292588992,9516819,13086246,1690761600,1693440000,0.0325,0.010240001,0.8063,5.71,0.0427,17.299,0.874039,1672444800,1703980800,1688083200,0.348,626388992,2.2,1.85,0.93,105:100,1104710400,5.296,NMS,EQUITY,ONB,ONB,Old National Bancorp,Old National Bancorp,456586200,America/New_York,EDT,-14400000,15.12,19.5,17.0,18.43,18.0,2.2,buy,7,1382210048,4.724,6580584960,0.037,0.046,1860504960,124.347,6.393,0.01363,0.123909995,1571955000,590308992,0.368,0.073,1.0,0.0,0.47823003,USD,
7,One Main Street,Evansville,IN,47708,United States,800 731 2265,https://www.oldnational.com,Banks—Regional,Financial Services,"Old National Bancorp operates as the bank holding company for Old National Bank that provides various financial services to individual and commercial customers in the United States. It accepts deposit accounts, including noninterest-bearing demand, interest-bearing checking, negotiable order of withdrawal, savings and money market, and time deposits; and offers loans, such as home equity lines of credit, residential real estate loans, consumer loans, commercial loans, commercial real estate loans, agricultural loans, letters of credit, and lease financing. The company also provides debit and automated teller machine cards, telephone access, online banking, and other electronic and mobile banking services; cash management, private banking, brokerage, trust, investment advisory, and other traditional banking services; wealth management, investment, and foreign currency services; and treasury management, merchant, and capital markets services, as well as community development lending and equity investment solutions. Old National Bancorp was founded in 1834 and is headquartered in Evansville, Indiana.",4021,"{'maxAge': 1, 'name': 'Ms. Angela L. Putnam', 'age': 43, 'title': 'Sr. VP & Chief Accounting Officer', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,7,7,6,1693526400,1672444800,86400,2,15.27,15.19,15.07,15.29,15.27,15.19,15.07,15.29,0.56,0.037,1693440000,0.2545,3.34,0.863416,6.872727,8.172973,3904742,3904742,2025845,1757900,1757900,15.14,15.15,1800,1800,4423945728,11.66,20.19,2.37782,15.7484,15.5797,0.56,0.036673214,USD,9852820480,0.34535,288917008,292588992,9516819,13086246,1690761600,1693440000,0.0325,0.010240001,0.8063,5.71,0.0427,17.299,0.874039,1672444800,1703980800,1688083200,0.348,626388992,2.2,1.85,0.93,105:100,1104710400,5.296,NMS,EQUITY,ONB,ONB,Old National Bancorp,Old National Bancorp,456586200,America/New_York,EDT,-14400000,15.12,19.5,17.0,18.43,18.0,2.2,buy,7,1382210048,4.724,6580584960,0.037,0.046,1860504960,124.347,6.393,0.01363,0.123909995,1571955000,590308992,0.368,0.073,1.0,0.0,0.47823003,USD,
8,One Main Street,Evansville,IN,47708,United States,800 731 2265,https://www.oldnational.com,Banks—Regional,Financial Services,"Old National Bancorp operates as the bank holding company for Old National Bank that provides various financial services to individual and commercial customers in the United States. It accepts deposit accounts, including noninterest-bearing demand, interest-bearing checking, negotiable order of withdrawal, savings and money market, and time deposits; and offers loans, such as home equity lines of credit, residential real estate loans, consumer loans, commercial loans, commercial real estate loans, agricultural loans, letters of credit, and lease financing. The company also provides debit and automated teller machine cards, telephone access, online banking, and other electronic and mobile banking services; cash management, private banking, brokerage, trust, investment advisory, and other traditional banking services; wealth management, investment, and foreign currency services; and treasury management, merchant, and capital markets services, as well as community development lending and equity investment solutions. Old National Bancorp was founded in 1834 and is headquartered in Evansville, Indiana.",4021,"{'maxAge': 1, 'name': 'Mr. Paul S. Kilroy', 'age': 49, 'title': 'Chief Information Officer', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,7,7,6,1693526400,1672444800,86400,2,15.27,15.19,15.07,15.29,15.27,15.19,15.07,15.29,0.56,0.037,1693440000,0.2545,3.34,0.863416,6.872727,8.172973,3904742,3904742,2025845,1757900,1757900,15.14,15.15,1800,1800,4423945728,11.66,20.19,2.37782,15.7484,15.5797,0.56,0.036673214,USD,9852820480,0.34535,288917008,292588992,9516819,13086246,1690761600,1693440000,0.0325,0.010240001,0.8063,5.71,0.0427,17.299,0.874039,1672444800,1703980800,1688083200,0.348,626388992,2.2,1.85,0.93,105:100,1104710400,5.296,NMS,EQUITY,ONB,ONB,Old National Bancorp,Old National Bancorp,456586200,America/New_York,EDT,-14400000,15.12,19.5,17.0,18.43,18.0,2.2,buy,7,1382210048,4.724,6580584960,0.037,0.046,1860504960,124.347,6.393,0.01363,0.123909995,1571955000,590308992,0.368,0.073,1.0,0.0,0.47823003,USD,
9,One Main Street,Evansville,IN,47708,United States,800 731 2265,https://www.oldnational.com,Banks—Regional,Financial Services,"Old National Bancorp operates as the bank holding company for Old National Bank that provides various financial services to individual and commercial customers in the United States. It accepts deposit accounts, including noninterest-bearing demand, interest-bearing checking, negotiable order of withdrawal, savings and money market, and time deposits; and offers loans, such as home equity lines of credit, residential real estate loans, consumer loans, commercial loans, commercial real estate loans, agricultural loans, letters of credit, and lease financing. The company also provides debit and automated teller machine cards, telephone access, online banking, and other electronic and mobile banking services; cash management, private banking, brokerage, trust, investment advisory, and other traditional banking services; wealth management, investment, and foreign currency services; and treasury management, merchant, and capital markets services, as well as community development lending and equity investment solutions. Old National Bancorp was founded in 1834 and is headquartered in Evansville, Indiana.",4021,"{'maxAge': 1, 'name': 'Ms. Lynell J. Walton CPA', 'title': 'Sr. VP & Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,7,7,6,1693526400,1672444800,86400,2,15.27,15.19,15.07,15.29,15.27,15.19,15.07,15.29,0.56,0.037,1693440000,0.2545,3.34,0.863416,6.872727,8.172973,3904742,3904742,2025845,1757900,1757900,15.14,15.15,1800,1800,4423945728,11.66,20.19,2.37782,15.7484,15.5797,0.56,0.036673214,USD,9852820480,0.34535,288917008,292588992,9516819,13086246,1690761600,1693440000,0.0325,0.010240001,0.8063,5.71,0.0427,17.299,0.874039,1672444800,1703980800,1688083200,0.348,626388992,2.2,1.85,0.93,105:100,1104710400,5.296,NMS,EQUITY,ONB,ONB,Old National Bancorp,Old National Bancorp,456586200,America/New_York,EDT,-14400000,15.12,19.5,17.0,18.43,18.0,2.2,buy,7,1382210048,4.724,6580584960,0.037,0.046,1860504960,124.347,6.393,0.01363,0.123909995,1571955000,590308992,0.368,0.073,1.0,0.0,0.47823003,USD,
