,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,One SE Convenience Boulevard,Ankeny,IA,50021,United States,515 965 6100,https://www.caseys.com,Specialty Retail,Consumer Cyclical,"Casey's General Stores, Inc., together with its subsidiaries, operates convenience stores under the Casey's and Casey's General Store names. Its stores offer pizza, donuts, breakfast items, and sandwiches; and tobacco and nicotine products. The company's stores provide soft drinks, energy, water, sports drinks, juices, coffee, and tea and dairy products; beer, wine, and spirits; snacks, candy, packaged bakery, and other food items; ice, ice cream, meals, and appetizers; health and beauty aids, automotive products, electronic accessories, housewares, and pet supplies; and ATM, lotto/lottery, and prepaid cards. In addition, its stores offer motor fuel for sale on a self-service basis; and gasoline and diesel fuel, as well as car wash services. Casey's General Stores, Inc. was founded in 1959 and is headquartered in Ankeny, Iowa.",20292,"{'maxAge': 1, 'name': 'Mr. Darren M. Rebelez', 'age': 56, 'title': 'Pres, CEO & Board Chair', 'yearBorn': 1966, 'fiscalYear': 2023, 'totalPay': 4270441, 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1703980800,86400,2,279.96,280.0,278.075,281.9999,279.96,280.0,278.075,281.9999,1.72,0.0062,1698710400,0.1272,0.73,0.82538,22.578136,21.41628,638603,638603,274927,448820,448820,277.99,279.75,1100,800,10391418880,197.22,282.0,0.716201,249.1452,231.23865,1.57,0.0056079444,USD,11604481024,0.03191,37059806,37266600,746222,759718,1690761600,1693440000,0.02,0.00513,0.88232005,3.83,0.0224,74.499,3.742869,1682812800,1714435200,1690761600,0.107,462996000,12.35,13.02,2.06,2:1,887673600,0.8,12.162,NMS,EQUITY,CASY,CASY,"Caseys General Stores, Inc.","Casey's General Stores, Inc.",435504600,America/New_York,EDT,-14400000,278.84,334.0,245.0,287.73,285.0,2.0,buy,11,439112000,11.783,954185024,1652163968,0.613,1.094,14509081600,59.51,389.126,0.06885,0.17958,3072406000,262851120,834876032,0.105,-0.131,0.21462,0.06576,0.04458,USD,2.0025
1,One SE Convenience Boulevard,Ankeny,IA,50021,United States,515 965 6100,https://www.caseys.com,Specialty Retail,Consumer Cyclical,"Casey's General Stores, Inc., together with its subsidiaries, operates convenience stores under the Casey's and Casey's General Store names. Its stores offer pizza, donuts, breakfast items, and sandwiches; and tobacco and nicotine products. The company's stores provide soft drinks, energy, water, sports drinks, juices, coffee, and tea and dairy products; beer, wine, and spirits; snacks, candy, packaged bakery, and other food items; ice, ice cream, meals, and appetizers; health and beauty aids, automotive products, electronic accessories, housewares, and pet supplies; and ATM, lotto/lottery, and prepaid cards. In addition, its stores offer motor fuel for sale on a self-service basis; and gasoline and diesel fuel, as well as car wash services. Casey's General Stores, Inc. was founded in 1959 and is headquartered in Ankeny, Iowa.",20292,"{'maxAge': 1, 'name': 'Mr. Stephen P. Bramlage Jr.', 'age': 52, 'title': 'Sr. VP & CFO', 'yearBorn': 1970, 'fiscalYear': 2023, 'totalPay': 1747108, 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1703980800,86400,2,279.96,280.0,278.075,281.9999,279.96,280.0,278.075,281.9999,1.72,0.0062,1698710400,0.1272,0.73,0.82538,22.578136,21.41628,638603,638603,274927,448820,448820,277.99,279.75,1100,800,10391418880,197.22,282.0,0.716201,249.1452,231.23865,1.57,0.0056079444,USD,11604481024,0.03191,37059806,37266600,746222,759718,1690761600,1693440000,0.02,0.00513,0.88232005,3.83,0.0224,74.499,3.742869,1682812800,1714435200,1690761600,0.107,462996000,12.35,13.02,2.06,2:1,887673600,0.8,12.162,NMS,EQUITY,CASY,CASY,"Caseys General Stores, Inc.","Casey's General Stores, Inc.",435504600,America/New_York,EDT,-14400000,278.84,334.0,245.0,287.73,285.0,2.0,buy,11,439112000,11.783,954185024,1652163968,0.613,1.094,14509081600,59.51,389.126,0.06885,0.17958,3072406000,262851120,834876032,0.105,-0.131,0.21462,0.06576,0.04458,USD,2.0025
2,One SE Convenience Boulevard,Ankeny,IA,50021,United States,515 965 6100,https://www.caseys.com,Specialty Retail,Consumer Cyclical,"Casey's General Stores, Inc., together with its subsidiaries, operates convenience stores under the Casey's and Casey's General Store names. Its stores offer pizza, donuts, breakfast items, and sandwiches; and tobacco and nicotine products. The company's stores provide soft drinks, energy, water, sports drinks, juices, coffee, and tea and dairy products; beer, wine, and spirits; snacks, candy, packaged bakery, and other food items; ice, ice cream, meals, and appetizers; health and beauty aids, automotive products, electronic accessories, housewares, and pet supplies; and ATM, lotto/lottery, and prepaid cards. In addition, its stores offer motor fuel for sale on a self-service basis; and gasoline and diesel fuel, as well as car wash services. Casey's General Stores, Inc. was founded in 1959 and is headquartered in Ankeny, Iowa.",20292,"{'maxAge': 1, 'name': 'Ms. Ena Williams Koschel', 'age': 53, 'title': 'Chief Operating Officer', 'yearBorn': 1969, 'fiscalYear': 2023, 'totalPay': 2061650, 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1703980800,86400,2,279.96,280.0,278.075,281.9999,279.96,280.0,278.075,281.9999,1.72,0.0062,1698710400,0.1272,0.73,0.82538,22.578136,21.41628,638603,638603,274927,448820,448820,277.99,279.75,1100,800,10391418880,197.22,282.0,0.716201,249.1452,231.23865,1.57,0.0056079444,USD,11604481024,0.03191,37059806,37266600,746222,759718,1690761600,1693440000,0.02,0.00513,0.88232005,3.83,0.0224,74.499,3.742869,1682812800,1714435200,1690761600,0.107,462996000,12.35,13.02,2.06,2:1,887673600,0.8,12.162,NMS,EQUITY,CASY,CASY,"Caseys General Stores, Inc.","Casey's General Stores, Inc.",435504600,America/New_York,EDT,-14400000,278.84,334.0,245.0,287.73,285.0,2.0,buy,11,439112000,11.783,954185024,1652163968,0.613,1.094,14509081600,59.51,389.126,0.06885,0.17958,3072406000,262851120,834876032,0.105,-0.131,0.21462,0.06576,0.04458,USD,2.0025
3,One SE Convenience Boulevard,Ankeny,IA,50021,United States,515 965 6100,https://www.caseys.com,Specialty Retail,Consumer Cyclical,"Casey's General Stores, Inc., together with its subsidiaries, operates convenience stores under the Casey's and Casey's General Store names. Its stores offer pizza, donuts, breakfast items, and sandwiches; and tobacco and nicotine products. The company's stores provide soft drinks, energy, water, sports drinks, juices, coffee, and tea and dairy products; beer, wine, and spirits; snacks, candy, packaged bakery, and other food items; ice, ice cream, meals, and appetizers; health and beauty aids, automotive products, electronic accessories, housewares, and pet supplies; and ATM, lotto/lottery, and prepaid cards. In addition, its stores offer motor fuel for sale on a self-service basis; and gasoline and diesel fuel, as well as car wash services. Casey's General Stores, Inc. was founded in 1959 and is headquartered in Ankeny, Iowa.",20292,"{'maxAge': 1, 'name': 'Mr. Chad Michael Frazell', 'age': 49, 'title': 'Chief HR Officer', 'yearBorn': 1973, 'fiscalYear': 2023, 'totalPay': 1175947, 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1703980800,86400,2,279.96,280.0,278.075,281.9999,279.96,280.0,278.075,281.9999,1.72,0.0062,1698710400,0.1272,0.73,0.82538,22.578136,21.41628,638603,638603,274927,448820,448820,277.99,279.75,1100,800,10391418880,197.22,282.0,0.716201,249.1452,231.23865,1.57,0.0056079444,USD,11604481024,0.03191,37059806,37266600,746222,759718,1690761600,1693440000,0.02,0.00513,0.88232005,3.83,0.0224,74.499,3.742869,1682812800,1714435200,1690761600,0.107,462996000,12.35,13.02,2.06,2:1,887673600,0.8,12.162,NMS,EQUITY,CASY,CASY,"Caseys General Stores, Inc.","Casey's General Stores, Inc.",435504600,America/New_York,EDT,-14400000,278.84,334.0,245.0,287.73,285.0,2.0,buy,11,439112000,11.783,954185024,1652163968,0.613,1.094,14509081600,59.51,389.126,0.06885,0.17958,3072406000,262851120,834876032,0.105,-0.131,0.21462,0.06576,0.04458,USD,2.0025
4,One SE Convenience Boulevard,Ankeny,IA,50021,United States,515 965 6100,https://www.caseys.com,Specialty Retail,Consumer Cyclical,"Casey's General Stores, Inc., together with its subsidiaries, operates convenience stores under the Casey's and Casey's General Store names. Its stores offer pizza, donuts, breakfast items, and sandwiches; and tobacco and nicotine products. The company's stores provide soft drinks, energy, water, sports drinks, juices, coffee, and tea and dairy products; beer, wine, and spirits; snacks, candy, packaged bakery, and other food items; ice, ice cream, meals, and appetizers; health and beauty aids, automotive products, electronic accessories, housewares, and pet supplies; and ATM, lotto/lottery, and prepaid cards. In addition, its stores offer motor fuel for sale on a self-service basis; and gasoline and diesel fuel, as well as car wash services. Casey's General Stores, Inc. was founded in 1959 and is headquartered in Ankeny, Iowa.",20292,"{'maxAge': 1, 'name': 'Mr. Thomas P. Brennan Jr.', 'age': 46, 'title': 'Sr. VP & Chief Merchandising Officer', 'yearBorn': 1976, 'fiscalYear': 2023, 'totalPay': 1348373, 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1703980800,86400,2,279.96,280.0,278.075,281.9999,279.96,280.0,278.075,281.9999,1.72,0.0062,1698710400,0.1272,0.73,0.82538,22.578136,21.41628,638603,638603,274927,448820,448820,277.99,279.75,1100,800,10391418880,197.22,282.0,0.716201,249.1452,231.23865,1.57,0.0056079444,USD,11604481024,0.03191,37059806,37266600,746222,759718,1690761600,1693440000,0.02,0.00513,0.88232005,3.83,0.0224,74.499,3.742869,1682812800,1714435200,1690761600,0.107,462996000,12.35,13.02,2.06,2:1,887673600,0.8,12.162,NMS,EQUITY,CASY,CASY,"Caseys General Stores, Inc.","Casey's General Stores, Inc.",435504600,America/New_York,EDT,-14400000,278.84,334.0,245.0,287.73,285.0,2.0,buy,11,439112000,11.783,954185024,1652163968,0.613,1.094,14509081600,59.51,389.126,0.06885,0.17958,3072406000,262851120,834876032,0.105,-0.131,0.21462,0.06576,0.04458,USD,2.0025
5,One SE Convenience Boulevard,Ankeny,IA,50021,United States,515 965 6100,https://www.caseys.com,Specialty Retail,Consumer Cyclical,"Casey's General Stores, Inc., together with its subsidiaries, operates convenience stores under the Casey's and Casey's General Store names. Its stores offer pizza, donuts, breakfast items, and sandwiches; and tobacco and nicotine products. The company's stores provide soft drinks, energy, water, sports drinks, juices, coffee, and tea and dairy products; beer, wine, and spirits; snacks, candy, packaged bakery, and other food items; ice, ice cream, meals, and appetizers; health and beauty aids, automotive products, electronic accessories, housewares, and pet supplies; and ATM, lotto/lottery, and prepaid cards. In addition, its stores offer motor fuel for sale on a self-service basis; and gasoline and diesel fuel, as well as car wash services. Casey's General Stores, Inc. was founded in 1959 and is headquartered in Ankeny, Iowa.",20292,"{'maxAge': 1, 'name': 'Sanjeev  Satturu', 'title': 'Sr. VP & Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1703980800,86400,2,279.96,280.0,278.075,281.9999,279.96,280.0,278.075,281.9999,1.72,0.0062,1698710400,0.1272,0.73,0.82538,22.578136,21.41628,638603,638603,274927,448820,448820,277.99,279.75,1100,800,10391418880,197.22,282.0,0.716201,249.1452,231.23865,1.57,0.0056079444,USD,11604481024,0.03191,37059806,37266600,746222,759718,1690761600,1693440000,0.02,0.00513,0.88232005,3.83,0.0224,74.499,3.742869,1682812800,1714435200,1690761600,0.107,462996000,12.35,13.02,2.06,2:1,887673600,0.8,12.162,NMS,EQUITY,CASY,CASY,"Caseys General Stores, Inc.","Casey's General Stores, Inc.",435504600,America/New_York,EDT,-14400000,278.84,334.0,245.0,287.73,285.0,2.0,buy,11,439112000,11.783,954185024,1652163968,0.613,1.094,14509081600,59.51,389.126,0.06885,0.17958,3072406000,262851120,834876032,0.105,-0.131,0.21462,0.06576,0.04458,USD,2.0025
6,One SE Convenience Boulevard,Ankeny,IA,50021,United States,515 965 6100,https://www.caseys.com,Specialty Retail,Consumer Cyclical,"Casey's General Stores, Inc., together with its subsidiaries, operates convenience stores under the Casey's and Casey's General Store names. Its stores offer pizza, donuts, breakfast items, and sandwiches; and tobacco and nicotine products. The company's stores provide soft drinks, energy, water, sports drinks, juices, coffee, and tea and dairy products; beer, wine, and spirits; snacks, candy, packaged bakery, and other food items; ice, ice cream, meals, and appetizers; health and beauty aids, automotive products, electronic accessories, housewares, and pet supplies; and ATM, lotto/lottery, and prepaid cards. In addition, its stores offer motor fuel for sale on a self-service basis; and gasoline and diesel fuel, as well as car wash services. Casey's General Stores, Inc. was founded in 1959 and is headquartered in Ankeny, Iowa.",20292,"{'maxAge': 1, 'name': 'Mr. Brian Joseph Johnson', 'age': 46, 'title': 'Sr. VP of Investor Relations & Bus. Devel.', 'yearBorn': 1976, 'fiscalYear': 2017, 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1703980800,86400,2,279.96,280.0,278.075,281.9999,279.96,280.0,278.075,281.9999,1.72,0.0062,1698710400,0.1272,0.73,0.82538,22.578136,21.41628,638603,638603,274927,448820,448820,277.99,279.75,1100,800,10391418880,197.22,282.0,0.716201,249.1452,231.23865,1.57,0.0056079444,USD,11604481024,0.03191,37059806,37266600,746222,759718,1690761600,1693440000,0.02,0.00513,0.88232005,3.83,0.0224,74.499,3.742869,1682812800,1714435200,1690761600,0.107,462996000,12.35,13.02,2.06,2:1,887673600,0.8,12.162,NMS,EQUITY,CASY,CASY,"Caseys General Stores, Inc.","Casey's General Stores, Inc.",435504600,America/New_York,EDT,-14400000,278.84,334.0,245.0,287.73,285.0,2.0,buy,11,439112000,11.783,954185024,1652163968,0.613,1.094,14509081600,59.51,389.126,0.06885,0.17958,3072406000,262851120,834876032,0.105,-0.131,0.21462,0.06576,0.04458,USD,2.0025
7,One SE Convenience Boulevard,Ankeny,IA,50021,United States,515 965 6100,https://www.caseys.com,Specialty Retail,Consumer Cyclical,"Casey's General Stores, Inc., together with its subsidiaries, operates convenience stores under the Casey's and Casey's General Store names. Its stores offer pizza, donuts, breakfast items, and sandwiches; and tobacco and nicotine products. The company's stores provide soft drinks, energy, water, sports drinks, juices, coffee, and tea and dairy products; beer, wine, and spirits; snacks, candy, packaged bakery, and other food items; ice, ice cream, meals, and appetizers; health and beauty aids, automotive products, electronic accessories, housewares, and pet supplies; and ATM, lotto/lottery, and prepaid cards. In addition, its stores offer motor fuel for sale on a self-service basis; and gasoline and diesel fuel, as well as car wash services. Casey's General Stores, Inc. was founded in 1959 and is headquartered in Ankeny, Iowa.",20292,"{'maxAge': 1, 'name': 'Ms. Katrina S. Lindsey', 'age': 50, 'title': 'Chief Legal Officer', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1703980800,86400,2,279.96,280.0,278.075,281.9999,279.96,280.0,278.075,281.9999,1.72,0.0062,1698710400,0.1272,0.73,0.82538,22.578136,21.41628,638603,638603,274927,448820,448820,277.99,279.75,1100,800,10391418880,197.22,282.0,0.716201,249.1452,231.23865,1.57,0.0056079444,USD,11604481024,0.03191,37059806,37266600,746222,759718,1690761600,1693440000,0.02,0.00513,0.88232005,3.83,0.0224,74.499,3.742869,1682812800,1714435200,1690761600,0.107,462996000,12.35,13.02,2.06,2:1,887673600,0.8,12.162,NMS,EQUITY,CASY,CASY,"Caseys General Stores, Inc.","Casey's General Stores, Inc.",435504600,America/New_York,EDT,-14400000,278.84,334.0,245.0,287.73,285.0,2.0,buy,11,439112000,11.783,954185024,1652163968,0.613,1.094,14509081600,59.51,389.126,0.06885,0.17958,3072406000,262851120,834876032,0.105,-0.131,0.21462,0.06576,0.04458,USD,2.0025
8,One SE Convenience Boulevard,Ankeny,IA,50021,United States,515 965 6100,https://www.caseys.com,Specialty Retail,Consumer Cyclical,"Casey's General Stores, Inc., together with its subsidiaries, operates convenience stores under the Casey's and Casey's General Store names. Its stores offer pizza, donuts, breakfast items, and sandwiches; and tobacco and nicotine products. The company's stores provide soft drinks, energy, water, sports drinks, juices, coffee, and tea and dairy products; beer, wine, and spirits; snacks, candy, packaged bakery, and other food items; ice, ice cream, meals, and appetizers; health and beauty aids, automotive products, electronic accessories, housewares, and pet supplies; and ATM, lotto/lottery, and prepaid cards. In addition, its stores offer motor fuel for sale on a self-service basis; and gasoline and diesel fuel, as well as car wash services. Casey's General Stores, Inc. was founded in 1959 and is headquartered in Ankeny, Iowa.",20292,"{'maxAge': 1, 'name': 'Ms. Megan  Elfers', 'title': 'VP of Advter. & Marketing', 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1703980800,86400,2,279.96,280.0,278.075,281.9999,279.96,280.0,278.075,281.9999,1.72,0.0062,1698710400,0.1272,0.73,0.82538,22.578136,21.41628,638603,638603,274927,448820,448820,277.99,279.75,1100,800,10391418880,197.22,282.0,0.716201,249.1452,231.23865,1.57,0.0056079444,USD,11604481024,0.03191,37059806,37266600,746222,759718,1690761600,1693440000,0.02,0.00513,0.88232005,3.83,0.0224,74.499,3.742869,1682812800,1714435200,1690761600,0.107,462996000,12.35,13.02,2.06,2:1,887673600,0.8,12.162,NMS,EQUITY,CASY,CASY,"Caseys General Stores, Inc.","Casey's General Stores, Inc.",435504600,America/New_York,EDT,-14400000,278.84,334.0,245.0,287.73,285.0,2.0,buy,11,439112000,11.783,954185024,1652163968,0.613,1.094,14509081600,59.51,389.126,0.06885,0.17958,3072406000,262851120,834876032,0.105,-0.131,0.21462,0.06576,0.04458,USD,2.0025
9,One SE Convenience Boulevard,Ankeny,IA,50021,United States,515 965 6100,https://www.caseys.com,Specialty Retail,Consumer Cyclical,"Casey's General Stores, Inc., together with its subsidiaries, operates convenience stores under the Casey's and Casey's General Store names. Its stores offer pizza, donuts, breakfast items, and sandwiches; and tobacco and nicotine products. The company's stores provide soft drinks, energy, water, sports drinks, juices, coffee, and tea and dairy products; beer, wine, and spirits; snacks, candy, packaged bakery, and other food items; ice, ice cream, meals, and appetizers; health and beauty aids, automotive products, electronic accessories, housewares, and pet supplies; and ATM, lotto/lottery, and prepaid cards. In addition, its stores offer motor fuel for sale on a self-service basis; and gasoline and diesel fuel, as well as car wash services. Casey's General Stores, Inc. was founded in 1959 and is headquartered in Ankeny, Iowa.",20292,"{'maxAge': 1, 'name': 'Mr. John C. Soupene', 'age': 53, 'title': 'Sr. VP of Operational Excellence', 'yearBorn': 1969, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1703980800,86400,2,279.96,280.0,278.075,281.9999,279.96,280.0,278.075,281.9999,1.72,0.0062,1698710400,0.1272,0.73,0.82538,22.578136,21.41628,638603,638603,274927,448820,448820,277.99,279.75,1100,800,10391418880,197.22,282.0,0.716201,249.1452,231.23865,1.57,0.0056079444,USD,11604481024,0.03191,37059806,37266600,746222,759718,1690761600,1693440000,0.02,0.00513,0.88232005,3.83,0.0224,74.499,3.742869,1682812800,1714435200,1690761600,0.107,462996000,12.35,13.02,2.06,2:1,887673600,0.8,12.162,NMS,EQUITY,CASY,CASY,"Caseys General Stores, Inc.","Casey's General Stores, Inc.",435504600,America/New_York,EDT,-14400000,278.84,334.0,245.0,287.73,285.0,2.0,buy,11,439112000,11.783,954185024,1652163968,0.613,1.094,14509081600,59.51,389.126,0.06885,0.17958,3072406000,262851120,834876032,0.105,-0.131,0.21462,0.06576,0.04458,USD,2.0025
