,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"1150, Col. Lomas",Altas Miguel,Mexico City,DF,11950,Mexico,52 55 5563 2222,https://www.chedraui.com.mx,Grocery Stores,Consumer Defensive,"Grupo Comercial Chedraui, S.A.B. de C.V. operates selfservice stores. The company operates supermarkets for fruits and vegetables; res, pig, aves, fish, shrimp and shellfish, and other meats; coffee and tea, cereals and bars, cookies, soups, pastas, and purees; sausages, ham, bacon, and other cold meats; creams, eggs, leche, butter, marfarines, shortenings, yoghurt, and fermented; and cheese products. It offers sparkling, white, rose, and red wines; distillates, liquors, whisky, tequila, ron, vodka, mezcal, and ginebra; beers; smoking accessories, prepared drinks, and halls and frosts products; baby formula, cookies, juices, milk powder, and porridge; baby care and hygiene, diapers, and wet wipes; clothes, such as bibs, socks, sets, disguises, caps, and gloves; accessories for mom, respired, kangaroos, strollers and others, pacifiers, and cots; toys, which include early stimulation, gyms, mobile, and stuffed animals products; and blankets, cushions, and bed sheets. In addition, it offers pharmacy products including cottons, antiseptic, measuring devices, face mask, bandages and gauze, and antibacterial gel and wipes; disposable underwear, bed guards, and pads; analgesics, antifungals, dermatological, diabetes, stomach, and generic medicines; contraceptives, condones, lubricants, pregnancy test, and invigorating products; and vitamins and supplements. Further, it offers belts, ties, caps, glasses, watches, girdles, and watches for men and women; shaving and waxing; skin and hair care; and fragrances products. Additionally, the company operates pets; home, office, and garden; technology; sports and leisure; and toy stores. Grupo Comercial Chedraui, S.A.B. de C.V. was founded in 1920 and is based in Mexico City, Mexico.",63750,"{'maxAge': 1, 'name': 'Mr. Alfredo  Chedraui Obeso', 'age': 75, 'title': 'Co-Founder & Chairman', 'yearBorn': 1947, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,0.05,0.0083,1681689600,0.1311,0.215757,15.121951,100,100,619,520,520,6004042752,1.9237,6.38,0.02276116,5.7568,4.8959975,0.933,0.15048388,USD,47985709056,0.02592,740890865,959878016,0.51498,0.08118,43.006,0.14416592,1672444800,1703980800,1688083200,0.242,6836399104,0.41,0.182,2.728,PNK,EQUITY,GCHEF,GCHEF,GRUPO COMERCIAL CHEDRAUI SAB DE,"Grupo Comercial Chedraui, S.A.B. de C.V.",1386945000,America/New_York,EDT,-14400000,6.2,none,6946115072,7.239,17589796864,48624525312,0.32,0.899,263784562688,116.822,274.708,0.06965,0.18319,57071831000,15137114112,18948141056,0.23,0.012,0.2226,0.06668,0.056110002,MXN,
1,"1150, Col. Lomas",Altas Miguel,Mexico City,DF,11950,Mexico,52 55 5563 2222,https://www.chedraui.com.mx,Grocery Stores,Consumer Defensive,"Grupo Comercial Chedraui, S.A.B. de C.V. operates selfservice stores. The company operates supermarkets for fruits and vegetables; res, pig, aves, fish, shrimp and shellfish, and other meats; coffee and tea, cereals and bars, cookies, soups, pastas, and purees; sausages, ham, bacon, and other cold meats; creams, eggs, leche, butter, marfarines, shortenings, yoghurt, and fermented; and cheese products. It offers sparkling, white, rose, and red wines; distillates, liquors, whisky, tequila, ron, vodka, mezcal, and ginebra; beers; smoking accessories, prepared drinks, and halls and frosts products; baby formula, cookies, juices, milk powder, and porridge; baby care and hygiene, diapers, and wet wipes; clothes, such as bibs, socks, sets, disguises, caps, and gloves; accessories for mom, respired, kangaroos, strollers and others, pacifiers, and cots; toys, which include early stimulation, gyms, mobile, and stuffed animals products; and blankets, cushions, and bed sheets. In addition, it offers pharmacy products including cottons, antiseptic, measuring devices, face mask, bandages and gauze, and antibacterial gel and wipes; disposable underwear, bed guards, and pads; analgesics, antifungals, dermatological, diabetes, stomach, and generic medicines; contraceptives, condones, lubricants, pregnancy test, and invigorating products; and vitamins and supplements. Further, it offers belts, ties, caps, glasses, watches, girdles, and watches for men and women; shaving and waxing; skin and hair care; and fragrances products. Additionally, the company operates pets; home, office, and garden; technology; sports and leisure; and toy stores. Grupo Comercial Chedraui, S.A.B. de C.V. was founded in 1920 and is based in Mexico City, Mexico.",63750,"{'maxAge': 1, 'name': 'Mr. Jose Antonio Chedraui Eguia', 'age': 55, 'title': 'CEO & Director', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,0.05,0.0083,1681689600,0.1311,0.215757,15.121951,100,100,619,520,520,6004042752,1.9237,6.38,0.02276116,5.7568,4.8959975,0.933,0.15048388,USD,47985709056,0.02592,740890865,959878016,0.51498,0.08118,43.006,0.14416592,1672444800,1703980800,1688083200,0.242,6836399104,0.41,0.182,2.728,PNK,EQUITY,GCHEF,GCHEF,GRUPO COMERCIAL CHEDRAUI SAB DE,"Grupo Comercial Chedraui, S.A.B. de C.V.",1386945000,America/New_York,EDT,-14400000,6.2,none,6946115072,7.239,17589796864,48624525312,0.32,0.899,263784562688,116.822,274.708,0.06965,0.18319,57071831000,15137114112,18948141056,0.23,0.012,0.2226,0.06668,0.056110002,MXN,
2,"1150, Col. Lomas",Altas Miguel,Mexico City,DF,11950,Mexico,52 55 5563 2222,https://www.chedraui.com.mx,Grocery Stores,Consumer Defensive,"Grupo Comercial Chedraui, S.A.B. de C.V. operates selfservice stores. The company operates supermarkets for fruits and vegetables; res, pig, aves, fish, shrimp and shellfish, and other meats; coffee and tea, cereals and bars, cookies, soups, pastas, and purees; sausages, ham, bacon, and other cold meats; creams, eggs, leche, butter, marfarines, shortenings, yoghurt, and fermented; and cheese products. It offers sparkling, white, rose, and red wines; distillates, liquors, whisky, tequila, ron, vodka, mezcal, and ginebra; beers; smoking accessories, prepared drinks, and halls and frosts products; baby formula, cookies, juices, milk powder, and porridge; baby care and hygiene, diapers, and wet wipes; clothes, such as bibs, socks, sets, disguises, caps, and gloves; accessories for mom, respired, kangaroos, strollers and others, pacifiers, and cots; toys, which include early stimulation, gyms, mobile, and stuffed animals products; and blankets, cushions, and bed sheets. In addition, it offers pharmacy products including cottons, antiseptic, measuring devices, face mask, bandages and gauze, and antibacterial gel and wipes; disposable underwear, bed guards, and pads; analgesics, antifungals, dermatological, diabetes, stomach, and generic medicines; contraceptives, condones, lubricants, pregnancy test, and invigorating products; and vitamins and supplements. Further, it offers belts, ties, caps, glasses, watches, girdles, and watches for men and women; shaving and waxing; skin and hair care; and fragrances products. Additionally, the company operates pets; home, office, and garden; technology; sports and leisure; and toy stores. Grupo Comercial Chedraui, S.A.B. de C.V. was founded in 1920 and is based in Mexico City, Mexico.",63750,"{'maxAge': 1, 'name': 'Mr. Jose Antonio Chedraui Obeso', 'age': 77, 'title': 'Co-Founder & Director', 'yearBorn': 1945, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,0.05,0.0083,1681689600,0.1311,0.215757,15.121951,100,100,619,520,520,6004042752,1.9237,6.38,0.02276116,5.7568,4.8959975,0.933,0.15048388,USD,47985709056,0.02592,740890865,959878016,0.51498,0.08118,43.006,0.14416592,1672444800,1703980800,1688083200,0.242,6836399104,0.41,0.182,2.728,PNK,EQUITY,GCHEF,GCHEF,GRUPO COMERCIAL CHEDRAUI SAB DE,"Grupo Comercial Chedraui, S.A.B. de C.V.",1386945000,America/New_York,EDT,-14400000,6.2,none,6946115072,7.239,17589796864,48624525312,0.32,0.899,263784562688,116.822,274.708,0.06965,0.18319,57071831000,15137114112,18948141056,0.23,0.012,0.2226,0.06668,0.056110002,MXN,
3,"1150, Col. Lomas",Altas Miguel,Mexico City,DF,11950,Mexico,52 55 5563 2222,https://www.chedraui.com.mx,Grocery Stores,Consumer Defensive,"Grupo Comercial Chedraui, S.A.B. de C.V. operates selfservice stores. The company operates supermarkets for fruits and vegetables; res, pig, aves, fish, shrimp and shellfish, and other meats; coffee and tea, cereals and bars, cookies, soups, pastas, and purees; sausages, ham, bacon, and other cold meats; creams, eggs, leche, butter, marfarines, shortenings, yoghurt, and fermented; and cheese products. It offers sparkling, white, rose, and red wines; distillates, liquors, whisky, tequila, ron, vodka, mezcal, and ginebra; beers; smoking accessories, prepared drinks, and halls and frosts products; baby formula, cookies, juices, milk powder, and porridge; baby care and hygiene, diapers, and wet wipes; clothes, such as bibs, socks, sets, disguises, caps, and gloves; accessories for mom, respired, kangaroos, strollers and others, pacifiers, and cots; toys, which include early stimulation, gyms, mobile, and stuffed animals products; and blankets, cushions, and bed sheets. In addition, it offers pharmacy products including cottons, antiseptic, measuring devices, face mask, bandages and gauze, and antibacterial gel and wipes; disposable underwear, bed guards, and pads; analgesics, antifungals, dermatological, diabetes, stomach, and generic medicines; contraceptives, condones, lubricants, pregnancy test, and invigorating products; and vitamins and supplements. Further, it offers belts, ties, caps, glasses, watches, girdles, and watches for men and women; shaving and waxing; skin and hair care; and fragrances products. Additionally, the company operates pets; home, office, and garden; technology; sports and leisure; and toy stores. Grupo Comercial Chedraui, S.A.B. de C.V. was founded in 1920 and is based in Mexico City, Mexico.",63750,"{'maxAge': 1, 'name': 'Mr. Humberto  Tafolla Nunez', 'title': 'Deputy Chief Exec. Officer of Admin., Fin., HR & IT', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,0.05,0.0083,1681689600,0.1311,0.215757,15.121951,100,100,619,520,520,6004042752,1.9237,6.38,0.02276116,5.7568,4.8959975,0.933,0.15048388,USD,47985709056,0.02592,740890865,959878016,0.51498,0.08118,43.006,0.14416592,1672444800,1703980800,1688083200,0.242,6836399104,0.41,0.182,2.728,PNK,EQUITY,GCHEF,GCHEF,GRUPO COMERCIAL CHEDRAUI SAB DE,"Grupo Comercial Chedraui, S.A.B. de C.V.",1386945000,America/New_York,EDT,-14400000,6.2,none,6946115072,7.239,17589796864,48624525312,0.32,0.899,263784562688,116.822,274.708,0.06965,0.18319,57071831000,15137114112,18948141056,0.23,0.012,0.2226,0.06668,0.056110002,MXN,
4,"1150, Col. Lomas",Altas Miguel,Mexico City,DF,11950,Mexico,52 55 5563 2222,https://www.chedraui.com.mx,Grocery Stores,Consumer Defensive,"Grupo Comercial Chedraui, S.A.B. de C.V. operates selfservice stores. The company operates supermarkets for fruits and vegetables; res, pig, aves, fish, shrimp and shellfish, and other meats; coffee and tea, cereals and bars, cookies, soups, pastas, and purees; sausages, ham, bacon, and other cold meats; creams, eggs, leche, butter, marfarines, shortenings, yoghurt, and fermented; and cheese products. It offers sparkling, white, rose, and red wines; distillates, liquors, whisky, tequila, ron, vodka, mezcal, and ginebra; beers; smoking accessories, prepared drinks, and halls and frosts products; baby formula, cookies, juices, milk powder, and porridge; baby care and hygiene, diapers, and wet wipes; clothes, such as bibs, socks, sets, disguises, caps, and gloves; accessories for mom, respired, kangaroos, strollers and others, pacifiers, and cots; toys, which include early stimulation, gyms, mobile, and stuffed animals products; and blankets, cushions, and bed sheets. In addition, it offers pharmacy products including cottons, antiseptic, measuring devices, face mask, bandages and gauze, and antibacterial gel and wipes; disposable underwear, bed guards, and pads; analgesics, antifungals, dermatological, diabetes, stomach, and generic medicines; contraceptives, condones, lubricants, pregnancy test, and invigorating products; and vitamins and supplements. Further, it offers belts, ties, caps, glasses, watches, girdles, and watches for men and women; shaving and waxing; skin and hair care; and fragrances products. Additionally, the company operates pets; home, office, and garden; technology; sports and leisure; and toy stores. Grupo Comercial Chedraui, S.A.B. de C.V. was founded in 1920 and is based in Mexico City, Mexico.",63750,"{'maxAge': 1, 'name': 'Mr. Jorge Luis Tawil Hernandez', 'title': 'Director of Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,0.05,0.0083,1681689600,0.1311,0.215757,15.121951,100,100,619,520,520,6004042752,1.9237,6.38,0.02276116,5.7568,4.8959975,0.933,0.15048388,USD,47985709056,0.02592,740890865,959878016,0.51498,0.08118,43.006,0.14416592,1672444800,1703980800,1688083200,0.242,6836399104,0.41,0.182,2.728,PNK,EQUITY,GCHEF,GCHEF,GRUPO COMERCIAL CHEDRAUI SAB DE,"Grupo Comercial Chedraui, S.A.B. de C.V.",1386945000,America/New_York,EDT,-14400000,6.2,none,6946115072,7.239,17589796864,48624525312,0.32,0.899,263784562688,116.822,274.708,0.06965,0.18319,57071831000,15137114112,18948141056,0.23,0.012,0.2226,0.06668,0.056110002,MXN,
5,"1150, Col. Lomas",Altas Miguel,Mexico City,DF,11950,Mexico,52 55 5563 2222,https://www.chedraui.com.mx,Grocery Stores,Consumer Defensive,"Grupo Comercial Chedraui, S.A.B. de C.V. operates selfservice stores. The company operates supermarkets for fruits and vegetables; res, pig, aves, fish, shrimp and shellfish, and other meats; coffee and tea, cereals and bars, cookies, soups, pastas, and purees; sausages, ham, bacon, and other cold meats; creams, eggs, leche, butter, marfarines, shortenings, yoghurt, and fermented; and cheese products. It offers sparkling, white, rose, and red wines; distillates, liquors, whisky, tequila, ron, vodka, mezcal, and ginebra; beers; smoking accessories, prepared drinks, and halls and frosts products; baby formula, cookies, juices, milk powder, and porridge; baby care and hygiene, diapers, and wet wipes; clothes, such as bibs, socks, sets, disguises, caps, and gloves; accessories for mom, respired, kangaroos, strollers and others, pacifiers, and cots; toys, which include early stimulation, gyms, mobile, and stuffed animals products; and blankets, cushions, and bed sheets. In addition, it offers pharmacy products including cottons, antiseptic, measuring devices, face mask, bandages and gauze, and antibacterial gel and wipes; disposable underwear, bed guards, and pads; analgesics, antifungals, dermatological, diabetes, stomach, and generic medicines; contraceptives, condones, lubricants, pregnancy test, and invigorating products; and vitamins and supplements. Further, it offers belts, ties, caps, glasses, watches, girdles, and watches for men and women; shaving and waxing; skin and hair care; and fragrances products. Additionally, the company operates pets; home, office, and garden; technology; sports and leisure; and toy stores. Grupo Comercial Chedraui, S.A.B. de C.V. was founded in 1920 and is based in Mexico City, Mexico.",63750,"{'maxAge': 1, 'name': 'Mr. Jesús Arturo  Velázquez Díaz', 'title': 'Deputy Director of Financial Information & Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,0.05,0.0083,1681689600,0.1311,0.215757,15.121951,100,100,619,520,520,6004042752,1.9237,6.38,0.02276116,5.7568,4.8959975,0.933,0.15048388,USD,47985709056,0.02592,740890865,959878016,0.51498,0.08118,43.006,0.14416592,1672444800,1703980800,1688083200,0.242,6836399104,0.41,0.182,2.728,PNK,EQUITY,GCHEF,GCHEF,GRUPO COMERCIAL CHEDRAUI SAB DE,"Grupo Comercial Chedraui, S.A.B. de C.V.",1386945000,America/New_York,EDT,-14400000,6.2,none,6946115072,7.239,17589796864,48624525312,0.32,0.899,263784562688,116.822,274.708,0.06965,0.18319,57071831000,15137114112,18948141056,0.23,0.012,0.2226,0.06668,0.056110002,MXN,
6,"1150, Col. Lomas",Altas Miguel,Mexico City,DF,11950,Mexico,52 55 5563 2222,https://www.chedraui.com.mx,Grocery Stores,Consumer Defensive,"Grupo Comercial Chedraui, S.A.B. de C.V. operates selfservice stores. The company operates supermarkets for fruits and vegetables; res, pig, aves, fish, shrimp and shellfish, and other meats; coffee and tea, cereals and bars, cookies, soups, pastas, and purees; sausages, ham, bacon, and other cold meats; creams, eggs, leche, butter, marfarines, shortenings, yoghurt, and fermented; and cheese products. It offers sparkling, white, rose, and red wines; distillates, liquors, whisky, tequila, ron, vodka, mezcal, and ginebra; beers; smoking accessories, prepared drinks, and halls and frosts products; baby formula, cookies, juices, milk powder, and porridge; baby care and hygiene, diapers, and wet wipes; clothes, such as bibs, socks, sets, disguises, caps, and gloves; accessories for mom, respired, kangaroos, strollers and others, pacifiers, and cots; toys, which include early stimulation, gyms, mobile, and stuffed animals products; and blankets, cushions, and bed sheets. In addition, it offers pharmacy products including cottons, antiseptic, measuring devices, face mask, bandages and gauze, and antibacterial gel and wipes; disposable underwear, bed guards, and pads; analgesics, antifungals, dermatological, diabetes, stomach, and generic medicines; contraceptives, condones, lubricants, pregnancy test, and invigorating products; and vitamins and supplements. Further, it offers belts, ties, caps, glasses, watches, girdles, and watches for men and women; shaving and waxing; skin and hair care; and fragrances products. Additionally, the company operates pets; home, office, and garden; technology; sports and leisure; and toy stores. Grupo Comercial Chedraui, S.A.B. de C.V. was founded in 1920 and is based in Mexico City, Mexico.",63750,"{'maxAge': 1, 'name': 'Ms. Alma Deyanira Loeza Torres', 'title': 'Deputy Legal Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,0.05,0.0083,1681689600,0.1311,0.215757,15.121951,100,100,619,520,520,6004042752,1.9237,6.38,0.02276116,5.7568,4.8959975,0.933,0.15048388,USD,47985709056,0.02592,740890865,959878016,0.51498,0.08118,43.006,0.14416592,1672444800,1703980800,1688083200,0.242,6836399104,0.41,0.182,2.728,PNK,EQUITY,GCHEF,GCHEF,GRUPO COMERCIAL CHEDRAUI SAB DE,"Grupo Comercial Chedraui, S.A.B. de C.V.",1386945000,America/New_York,EDT,-14400000,6.2,none,6946115072,7.239,17589796864,48624525312,0.32,0.899,263784562688,116.822,274.708,0.06965,0.18319,57071831000,15137114112,18948141056,0.23,0.012,0.2226,0.06668,0.056110002,MXN,
7,"1150, Col. Lomas",Altas Miguel,Mexico City,DF,11950,Mexico,52 55 5563 2222,https://www.chedraui.com.mx,Grocery Stores,Consumer Defensive,"Grupo Comercial Chedraui, S.A.B. de C.V. operates selfservice stores. The company operates supermarkets for fruits and vegetables; res, pig, aves, fish, shrimp and shellfish, and other meats; coffee and tea, cereals and bars, cookies, soups, pastas, and purees; sausages, ham, bacon, and other cold meats; creams, eggs, leche, butter, marfarines, shortenings, yoghurt, and fermented; and cheese products. It offers sparkling, white, rose, and red wines; distillates, liquors, whisky, tequila, ron, vodka, mezcal, and ginebra; beers; smoking accessories, prepared drinks, and halls and frosts products; baby formula, cookies, juices, milk powder, and porridge; baby care and hygiene, diapers, and wet wipes; clothes, such as bibs, socks, sets, disguises, caps, and gloves; accessories for mom, respired, kangaroos, strollers and others, pacifiers, and cots; toys, which include early stimulation, gyms, mobile, and stuffed animals products; and blankets, cushions, and bed sheets. In addition, it offers pharmacy products including cottons, antiseptic, measuring devices, face mask, bandages and gauze, and antibacterial gel and wipes; disposable underwear, bed guards, and pads; analgesics, antifungals, dermatological, diabetes, stomach, and generic medicines; contraceptives, condones, lubricants, pregnancy test, and invigorating products; and vitamins and supplements. Further, it offers belts, ties, caps, glasses, watches, girdles, and watches for men and women; shaving and waxing; skin and hair care; and fragrances products. Additionally, the company operates pets; home, office, and garden; technology; sports and leisure; and toy stores. Grupo Comercial Chedraui, S.A.B. de C.V. was founded in 1920 and is based in Mexico City, Mexico.",63750,"{'maxAge': 1, 'name': 'Mr. Arturo Eduardo Antonio Vasconcelos Y De Pablo', 'age': 47, 'title': 'Commercial Deputy Chief Exec. Officer of Operations & Logistics', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,0.05,0.0083,1681689600,0.1311,0.215757,15.121951,100,100,619,520,520,6004042752,1.9237,6.38,0.02276116,5.7568,4.8959975,0.933,0.15048388,USD,47985709056,0.02592,740890865,959878016,0.51498,0.08118,43.006,0.14416592,1672444800,1703980800,1688083200,0.242,6836399104,0.41,0.182,2.728,PNK,EQUITY,GCHEF,GCHEF,GRUPO COMERCIAL CHEDRAUI SAB DE,"Grupo Comercial Chedraui, S.A.B. de C.V.",1386945000,America/New_York,EDT,-14400000,6.2,none,6946115072,7.239,17589796864,48624525312,0.32,0.899,263784562688,116.822,274.708,0.06965,0.18319,57071831000,15137114112,18948141056,0.23,0.012,0.2226,0.06668,0.056110002,MXN,
8,"1150, Col. Lomas",Altas Miguel,Mexico City,DF,11950,Mexico,52 55 5563 2222,https://www.chedraui.com.mx,Grocery Stores,Consumer Defensive,"Grupo Comercial Chedraui, S.A.B. de C.V. operates selfservice stores. The company operates supermarkets for fruits and vegetables; res, pig, aves, fish, shrimp and shellfish, and other meats; coffee and tea, cereals and bars, cookies, soups, pastas, and purees; sausages, ham, bacon, and other cold meats; creams, eggs, leche, butter, marfarines, shortenings, yoghurt, and fermented; and cheese products. It offers sparkling, white, rose, and red wines; distillates, liquors, whisky, tequila, ron, vodka, mezcal, and ginebra; beers; smoking accessories, prepared drinks, and halls and frosts products; baby formula, cookies, juices, milk powder, and porridge; baby care and hygiene, diapers, and wet wipes; clothes, such as bibs, socks, sets, disguises, caps, and gloves; accessories for mom, respired, kangaroos, strollers and others, pacifiers, and cots; toys, which include early stimulation, gyms, mobile, and stuffed animals products; and blankets, cushions, and bed sheets. In addition, it offers pharmacy products including cottons, antiseptic, measuring devices, face mask, bandages and gauze, and antibacterial gel and wipes; disposable underwear, bed guards, and pads; analgesics, antifungals, dermatological, diabetes, stomach, and generic medicines; contraceptives, condones, lubricants, pregnancy test, and invigorating products; and vitamins and supplements. Further, it offers belts, ties, caps, glasses, watches, girdles, and watches for men and women; shaving and waxing; skin and hair care; and fragrances products. Additionally, the company operates pets; home, office, and garden; technology; sports and leisure; and toy stores. Grupo Comercial Chedraui, S.A.B. de C.V. was founded in 1920 and is based in Mexico City, Mexico.",63750,"{'maxAge': 1, 'name': 'Mr. Ignacio Gonzalez Quirasco', 'age': 56, 'title': 'Director of Sustainability & Social Responsibility', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,0.05,0.0083,1681689600,0.1311,0.215757,15.121951,100,100,619,520,520,6004042752,1.9237,6.38,0.02276116,5.7568,4.8959975,0.933,0.15048388,USD,47985709056,0.02592,740890865,959878016,0.51498,0.08118,43.006,0.14416592,1672444800,1703980800,1688083200,0.242,6836399104,0.41,0.182,2.728,PNK,EQUITY,GCHEF,GCHEF,GRUPO COMERCIAL CHEDRAUI SAB DE,"Grupo Comercial Chedraui, S.A.B. de C.V.",1386945000,America/New_York,EDT,-14400000,6.2,none,6946115072,7.239,17589796864,48624525312,0.32,0.899,263784562688,116.822,274.708,0.06965,0.18319,57071831000,15137114112,18948141056,0.23,0.012,0.2226,0.06668,0.056110002,MXN,
9,"1150, Col. Lomas",Altas Miguel,Mexico City,DF,11950,Mexico,52 55 5563 2222,https://www.chedraui.com.mx,Grocery Stores,Consumer Defensive,"Grupo Comercial Chedraui, S.A.B. de C.V. operates selfservice stores. The company operates supermarkets for fruits and vegetables; res, pig, aves, fish, shrimp and shellfish, and other meats; coffee and tea, cereals and bars, cookies, soups, pastas, and purees; sausages, ham, bacon, and other cold meats; creams, eggs, leche, butter, marfarines, shortenings, yoghurt, and fermented; and cheese products. It offers sparkling, white, rose, and red wines; distillates, liquors, whisky, tequila, ron, vodka, mezcal, and ginebra; beers; smoking accessories, prepared drinks, and halls and frosts products; baby formula, cookies, juices, milk powder, and porridge; baby care and hygiene, diapers, and wet wipes; clothes, such as bibs, socks, sets, disguises, caps, and gloves; accessories for mom, respired, kangaroos, strollers and others, pacifiers, and cots; toys, which include early stimulation, gyms, mobile, and stuffed animals products; and blankets, cushions, and bed sheets. In addition, it offers pharmacy products including cottons, antiseptic, measuring devices, face mask, bandages and gauze, and antibacterial gel and wipes; disposable underwear, bed guards, and pads; analgesics, antifungals, dermatological, diabetes, stomach, and generic medicines; contraceptives, condones, lubricants, pregnancy test, and invigorating products; and vitamins and supplements. Further, it offers belts, ties, caps, glasses, watches, girdles, and watches for men and women; shaving and waxing; skin and hair care; and fragrances products. Additionally, the company operates pets; home, office, and garden; technology; sports and leisure; and toy stores. Grupo Comercial Chedraui, S.A.B. de C.V. was founded in 1920 and is based in Mexico City, Mexico.",63750,"{'maxAge': 1, 'name': 'Mr. José Ramón  Chedraui Eguía', 'age': 48, 'title': 'Chair of Bodega Latina & Sec. of the Board', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,0.05,0.0083,1681689600,0.1311,0.215757,15.121951,100,100,619,520,520,6004042752,1.9237,6.38,0.02276116,5.7568,4.8959975,0.933,0.15048388,USD,47985709056,0.02592,740890865,959878016,0.51498,0.08118,43.006,0.14416592,1672444800,1703980800,1688083200,0.242,6836399104,0.41,0.182,2.728,PNK,EQUITY,GCHEF,GCHEF,GRUPO COMERCIAL CHEDRAUI SAB DE,"Grupo Comercial Chedraui, S.A.B. de C.V.",1386945000,America/New_York,EDT,-14400000,6.2,none,6946115072,7.239,17589796864,48624525312,0.32,0.899,263784562688,116.822,274.708,0.06965,0.18319,57071831000,15137114112,18948141056,0.23,0.012,0.2226,0.06668,0.056110002,MXN,
