,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,100 East Pratt Street,Baltimore,MD,21202,United States,410 345 2000,https://www.troweprice.com,Asset Management,Financial Services,"T. Rowe Price Group, Inc. is a publicly owned investment manager. The firm provides its services to individuals, institutional investors, retirement plans, financial intermediaries, and institutions. It launches and manages equity and fixed income mutual funds. The firm invests in the public equity and fixed income markets across the globe. It employs fundamental and quantitative analysis with a bottom-up approach. The firm utilizes in-house and external research to make its investments. It employs socially responsible investing with a focus on environmental, social, and governance issues. It makes investment in late-stage venture capital transactions and usually invests between $3 million and $5 million. The firm was previously known as T. Rowe Group, Inc. and T. Rowe Price Associates, Inc. T. Rowe Price Group, Inc. was founded in 1937 and is based in Baltimore, Maryland, with additional offices in Colorado Springs, Colorado; Owings Mills, Maryland; San Francisco, California; New York, New York; Philadelphia, Pennsylvania; Tampa, Florida; Toronto, Ontario; Hellerup, Denmark; Amsterdam, The Netherlands; Luxembourg, Grand Duchy of Luxembourg; Zurich, Switzerland; Dubai, United Arab Emirates; London, United Kingdom; Sydney, New South Wales; Hong Kong; Tokyo, Japan; Singapore; Frankfurt, Shanghai, China; Germany, Madrid, Spain, Milan, Italy, Stockholm, Sweden, Melbourne, Australia, Amsterdam, Netherlands and Washington, DC.",7903,"{'maxAge': 1, 'name': 'Mr. Robert W. Sharps C.F.A., CFA, CPA', 'age': 51, 'title': 'Pres, CEO & Director', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 8438457, 'exercisedValue': 0, 'unexercisedValue': 137735}",9,8,8,7,8,1693526400,1672444800,86400,2,110.05,109.69,109.16,110.24,110.05,109.69,109.16,110.24,4.88,0.044499997,1694649600,0.72129995,2.96,1.327455,16.3383,14.559096,2388528,2388528,1359887,1307100,1307100,109.76,109.82,1000,900,24589461504,93.53,134.64,3.9279037,113.998,112.9645,4.84,0.04398001,USD,23950471168,0.24732,219477240,224295008,16286295,18596523,1690761600,1693440000,0.0726,0.02031,0.79603,11.94,0.0847,41.304,2.6542222,1672444800,1703980800,1688083200,0.403,1510499968,6.71,7.53,-4.58,2:1,1151280000,3.826,9.0,NMS,EQUITY,TROW,TROW,"T. Rowe Price Group, Inc.","T. Rowe Price Group, Inc.",512836200,America/New_York,EDT,-14400000,109.63,123.0,83.0,106.9,113.5,3.5,hold,10,2249700096,10.03,2661100032,423400000,1.747,1.747,6260199936,4.051,27.891,0.10329001,0.15556,3566000000,2080225024,1538899968,0.411,0.064,0.49683997,0.42508,0.32194,USD,20.5334
1,100 East Pratt Street,Baltimore,MD,21202,United States,410 345 2000,https://www.troweprice.com,Asset Management,Financial Services,"T. Rowe Price Group, Inc. is a publicly owned investment manager. The firm provides its services to individuals, institutional investors, retirement plans, financial intermediaries, and institutions. It launches and manages equity and fixed income mutual funds. The firm invests in the public equity and fixed income markets across the globe. It employs fundamental and quantitative analysis with a bottom-up approach. The firm utilizes in-house and external research to make its investments. It employs socially responsible investing with a focus on environmental, social, and governance issues. It makes investment in late-stage venture capital transactions and usually invests between $3 million and $5 million. The firm was previously known as T. Rowe Group, Inc. and T. Rowe Price Associates, Inc. T. Rowe Price Group, Inc. was founded in 1937 and is based in Baltimore, Maryland, with additional offices in Colorado Springs, Colorado; Owings Mills, Maryland; San Francisco, California; New York, New York; Philadelphia, Pennsylvania; Tampa, Florida; Toronto, Ontario; Hellerup, Denmark; Amsterdam, The Netherlands; Luxembourg, Grand Duchy of Luxembourg; Zurich, Switzerland; Dubai, United Arab Emirates; London, United Kingdom; Sydney, New South Wales; Hong Kong; Tokyo, Japan; Singapore; Frankfurt, Shanghai, China; Germany, Madrid, Spain, Milan, Italy, Stockholm, Sweden, Melbourne, Australia, Amsterdam, Netherlands and Washington, DC.",7903,"{'maxAge': 1, 'name': 'Ms. Jennifer Benson Dardis', 'age': 49, 'title': 'VP, CFO & Treasurer', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 2738104, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,8,7,8,1693526400,1672444800,86400,2,110.05,109.69,109.16,110.24,110.05,109.69,109.16,110.24,4.88,0.044499997,1694649600,0.72129995,2.96,1.327455,16.3383,14.559096,2388528,2388528,1359887,1307100,1307100,109.76,109.82,1000,900,24589461504,93.53,134.64,3.9279037,113.998,112.9645,4.84,0.04398001,USD,23950471168,0.24732,219477240,224295008,16286295,18596523,1690761600,1693440000,0.0726,0.02031,0.79603,11.94,0.0847,41.304,2.6542222,1672444800,1703980800,1688083200,0.403,1510499968,6.71,7.53,-4.58,2:1,1151280000,3.826,9.0,NMS,EQUITY,TROW,TROW,"T. Rowe Price Group, Inc.","T. Rowe Price Group, Inc.",512836200,America/New_York,EDT,-14400000,109.63,123.0,83.0,106.9,113.5,3.5,hold,10,2249700096,10.03,2661100032,423400000,1.747,1.747,6260199936,4.051,27.891,0.10329001,0.15556,3566000000,2080225024,1538899968,0.411,0.064,0.49683997,0.42508,0.32194,USD,20.5334
2,100 East Pratt Street,Baltimore,MD,21202,United States,410 345 2000,https://www.troweprice.com,Asset Management,Financial Services,"T. Rowe Price Group, Inc. is a publicly owned investment manager. The firm provides its services to individuals, institutional investors, retirement plans, financial intermediaries, and institutions. It launches and manages equity and fixed income mutual funds. The firm invests in the public equity and fixed income markets across the globe. It employs fundamental and quantitative analysis with a bottom-up approach. The firm utilizes in-house and external research to make its investments. It employs socially responsible investing with a focus on environmental, social, and governance issues. It makes investment in late-stage venture capital transactions and usually invests between $3 million and $5 million. The firm was previously known as T. Rowe Group, Inc. and T. Rowe Price Associates, Inc. T. Rowe Price Group, Inc. was founded in 1937 and is based in Baltimore, Maryland, with additional offices in Colorado Springs, Colorado; Owings Mills, Maryland; San Francisco, California; New York, New York; Philadelphia, Pennsylvania; Tampa, Florida; Toronto, Ontario; Hellerup, Denmark; Amsterdam, The Netherlands; Luxembourg, Grand Duchy of Luxembourg; Zurich, Switzerland; Dubai, United Arab Emirates; London, United Kingdom; Sydney, New South Wales; Hong Kong; Tokyo, Japan; Singapore; Frankfurt, Shanghai, China; Germany, Madrid, Spain, Milan, Italy, Stockholm, Sweden, Melbourne, Australia, Amsterdam, Netherlands and Washington, DC.",7903,"{'maxAge': 1, 'name': 'Mr. Eric Lanoue Veiel C.F.A.', 'age': 50, 'title': 'Chief Investment Officer & Head of Global Equity', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 6438154, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,8,7,8,1693526400,1672444800,86400,2,110.05,109.69,109.16,110.24,110.05,109.69,109.16,110.24,4.88,0.044499997,1694649600,0.72129995,2.96,1.327455,16.3383,14.559096,2388528,2388528,1359887,1307100,1307100,109.76,109.82,1000,900,24589461504,93.53,134.64,3.9279037,113.998,112.9645,4.84,0.04398001,USD,23950471168,0.24732,219477240,224295008,16286295,18596523,1690761600,1693440000,0.0726,0.02031,0.79603,11.94,0.0847,41.304,2.6542222,1672444800,1703980800,1688083200,0.403,1510499968,6.71,7.53,-4.58,2:1,1151280000,3.826,9.0,NMS,EQUITY,TROW,TROW,"T. Rowe Price Group, Inc.","T. Rowe Price Group, Inc.",512836200,America/New_York,EDT,-14400000,109.63,123.0,83.0,106.9,113.5,3.5,hold,10,2249700096,10.03,2661100032,423400000,1.747,1.747,6260199936,4.051,27.891,0.10329001,0.15556,3566000000,2080225024,1538899968,0.411,0.064,0.49683997,0.42508,0.32194,USD,20.5334
3,100 East Pratt Street,Baltimore,MD,21202,United States,410 345 2000,https://www.troweprice.com,Asset Management,Financial Services,"T. Rowe Price Group, Inc. is a publicly owned investment manager. The firm provides its services to individuals, institutional investors, retirement plans, financial intermediaries, and institutions. It launches and manages equity and fixed income mutual funds. The firm invests in the public equity and fixed income markets across the globe. It employs fundamental and quantitative analysis with a bottom-up approach. The firm utilizes in-house and external research to make its investments. It employs socially responsible investing with a focus on environmental, social, and governance issues. It makes investment in late-stage venture capital transactions and usually invests between $3 million and $5 million. The firm was previously known as T. Rowe Group, Inc. and T. Rowe Price Associates, Inc. T. Rowe Price Group, Inc. was founded in 1937 and is based in Baltimore, Maryland, with additional offices in Colorado Springs, Colorado; Owings Mills, Maryland; San Francisco, California; New York, New York; Philadelphia, Pennsylvania; Tampa, Florida; Toronto, Ontario; Hellerup, Denmark; Amsterdam, The Netherlands; Luxembourg, Grand Duchy of Luxembourg; Zurich, Switzerland; Dubai, United Arab Emirates; London, United Kingdom; Sydney, New South Wales; Hong Kong; Tokyo, Japan; Singapore; Frankfurt, Shanghai, China; Germany, Madrid, Spain, Milan, Italy, Stockholm, Sweden, Melbourne, Australia, Amsterdam, Netherlands and Washington, DC.",7903,"{'maxAge': 1, 'name': 'Mr. Justin  Thomson', 'age': 54, 'title': 'VP, Head of International Equity & CIO for International Equities', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 6097464, 'exercisedValue': 1802377, 'unexercisedValue': 2643531}",9,8,8,7,8,1693526400,1672444800,86400,2,110.05,109.69,109.16,110.24,110.05,109.69,109.16,110.24,4.88,0.044499997,1694649600,0.72129995,2.96,1.327455,16.3383,14.559096,2388528,2388528,1359887,1307100,1307100,109.76,109.82,1000,900,24589461504,93.53,134.64,3.9279037,113.998,112.9645,4.84,0.04398001,USD,23950471168,0.24732,219477240,224295008,16286295,18596523,1690761600,1693440000,0.0726,0.02031,0.79603,11.94,0.0847,41.304,2.6542222,1672444800,1703980800,1688083200,0.403,1510499968,6.71,7.53,-4.58,2:1,1151280000,3.826,9.0,NMS,EQUITY,TROW,TROW,"T. Rowe Price Group, Inc.","T. Rowe Price Group, Inc.",512836200,America/New_York,EDT,-14400000,109.63,123.0,83.0,106.9,113.5,3.5,hold,10,2249700096,10.03,2661100032,423400000,1.747,1.747,6260199936,4.051,27.891,0.10329001,0.15556,3566000000,2080225024,1538899968,0.411,0.064,0.49683997,0.42508,0.32194,USD,20.5334
4,100 East Pratt Street,Baltimore,MD,21202,United States,410 345 2000,https://www.troweprice.com,Asset Management,Financial Services,"T. Rowe Price Group, Inc. is a publicly owned investment manager. The firm provides its services to individuals, institutional investors, retirement plans, financial intermediaries, and institutions. It launches and manages equity and fixed income mutual funds. The firm invests in the public equity and fixed income markets across the globe. It employs fundamental and quantitative analysis with a bottom-up approach. The firm utilizes in-house and external research to make its investments. It employs socially responsible investing with a focus on environmental, social, and governance issues. It makes investment in late-stage venture capital transactions and usually invests between $3 million and $5 million. The firm was previously known as T. Rowe Group, Inc. and T. Rowe Price Associates, Inc. T. Rowe Price Group, Inc. was founded in 1937 and is based in Baltimore, Maryland, with additional offices in Colorado Springs, Colorado; Owings Mills, Maryland; San Francisco, California; New York, New York; Philadelphia, Pennsylvania; Tampa, Florida; Toronto, Ontario; Hellerup, Denmark; Amsterdam, The Netherlands; Luxembourg, Grand Duchy of Luxembourg; Zurich, Switzerland; Dubai, United Arab Emirates; London, United Kingdom; Sydney, New South Wales; Hong Kong; Tokyo, Japan; Singapore; Frankfurt, Shanghai, China; Germany, Madrid, Spain, Milan, Italy, Stockholm, Sweden, Melbourne, Australia, Amsterdam, Netherlands and Washington, DC.",7903,"{'maxAge': 1, 'name': 'Mr. Glenn Russell August', 'age': 60, 'title': 'CEO of OHA, VP & Director', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 12029929, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,8,7,8,1693526400,1672444800,86400,2,110.05,109.69,109.16,110.24,110.05,109.69,109.16,110.24,4.88,0.044499997,1694649600,0.72129995,2.96,1.327455,16.3383,14.559096,2388528,2388528,1359887,1307100,1307100,109.76,109.82,1000,900,24589461504,93.53,134.64,3.9279037,113.998,112.9645,4.84,0.04398001,USD,23950471168,0.24732,219477240,224295008,16286295,18596523,1690761600,1693440000,0.0726,0.02031,0.79603,11.94,0.0847,41.304,2.6542222,1672444800,1703980800,1688083200,0.403,1510499968,6.71,7.53,-4.58,2:1,1151280000,3.826,9.0,NMS,EQUITY,TROW,TROW,"T. Rowe Price Group, Inc.","T. Rowe Price Group, Inc.",512836200,America/New_York,EDT,-14400000,109.63,123.0,83.0,106.9,113.5,3.5,hold,10,2249700096,10.03,2661100032,423400000,1.747,1.747,6260199936,4.051,27.891,0.10329001,0.15556,3566000000,2080225024,1538899968,0.411,0.064,0.49683997,0.42508,0.32194,USD,20.5334
5,100 East Pratt Street,Baltimore,MD,21202,United States,410 345 2000,https://www.troweprice.com,Asset Management,Financial Services,"T. Rowe Price Group, Inc. is a publicly owned investment manager. The firm provides its services to individuals, institutional investors, retirement plans, financial intermediaries, and institutions. It launches and manages equity and fixed income mutual funds. The firm invests in the public equity and fixed income markets across the globe. It employs fundamental and quantitative analysis with a bottom-up approach. The firm utilizes in-house and external research to make its investments. It employs socially responsible investing with a focus on environmental, social, and governance issues. It makes investment in late-stage venture capital transactions and usually invests between $3 million and $5 million. The firm was previously known as T. Rowe Group, Inc. and T. Rowe Price Associates, Inc. T. Rowe Price Group, Inc. was founded in 1937 and is based in Baltimore, Maryland, with additional offices in Colorado Springs, Colorado; Owings Mills, Maryland; San Francisco, California; New York, New York; Philadelphia, Pennsylvania; Tampa, Florida; Toronto, Ontario; Hellerup, Denmark; Amsterdam, The Netherlands; Luxembourg, Grand Duchy of Luxembourg; Zurich, Switzerland; Dubai, United Arab Emirates; London, United Kingdom; Sydney, New South Wales; Hong Kong; Tokyo, Japan; Singapore; Frankfurt, Shanghai, China; Germany, Madrid, Spain, Milan, Italy, Stockholm, Sweden, Melbourne, Australia, Amsterdam, Netherlands and Washington, DC.",7903,"{'maxAge': 1, 'name': 'Ms. Kimberly H. Johnson', 'age': 49, 'title': 'VP & COO', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,8,7,8,1693526400,1672444800,86400,2,110.05,109.69,109.16,110.24,110.05,109.69,109.16,110.24,4.88,0.044499997,1694649600,0.72129995,2.96,1.327455,16.3383,14.559096,2388528,2388528,1359887,1307100,1307100,109.76,109.82,1000,900,24589461504,93.53,134.64,3.9279037,113.998,112.9645,4.84,0.04398001,USD,23950471168,0.24732,219477240,224295008,16286295,18596523,1690761600,1693440000,0.0726,0.02031,0.79603,11.94,0.0847,41.304,2.6542222,1672444800,1703980800,1688083200,0.403,1510499968,6.71,7.53,-4.58,2:1,1151280000,3.826,9.0,NMS,EQUITY,TROW,TROW,"T. Rowe Price Group, Inc.","T. Rowe Price Group, Inc.",512836200,America/New_York,EDT,-14400000,109.63,123.0,83.0,106.9,113.5,3.5,hold,10,2249700096,10.03,2661100032,423400000,1.747,1.747,6260199936,4.051,27.891,0.10329001,0.15556,3566000000,2080225024,1538899968,0.411,0.064,0.49683997,0.42508,0.32194,USD,20.5334
6,100 East Pratt Street,Baltimore,MD,21202,United States,410 345 2000,https://www.troweprice.com,Asset Management,Financial Services,"T. Rowe Price Group, Inc. is a publicly owned investment manager. The firm provides its services to individuals, institutional investors, retirement plans, financial intermediaries, and institutions. It launches and manages equity and fixed income mutual funds. The firm invests in the public equity and fixed income markets across the globe. It employs fundamental and quantitative analysis with a bottom-up approach. The firm utilizes in-house and external research to make its investments. It employs socially responsible investing with a focus on environmental, social, and governance issues. It makes investment in late-stage venture capital transactions and usually invests between $3 million and $5 million. The firm was previously known as T. Rowe Group, Inc. and T. Rowe Price Associates, Inc. T. Rowe Price Group, Inc. was founded in 1937 and is based in Baltimore, Maryland, with additional offices in Colorado Springs, Colorado; Owings Mills, Maryland; San Francisco, California; New York, New York; Philadelphia, Pennsylvania; Tampa, Florida; Toronto, Ontario; Hellerup, Denmark; Amsterdam, The Netherlands; Luxembourg, Grand Duchy of Luxembourg; Zurich, Switzerland; Dubai, United Arab Emirates; London, United Kingdom; Sydney, New South Wales; Hong Kong; Tokyo, Japan; Singapore; Frankfurt, Shanghai, China; Germany, Madrid, Spain, Milan, Italy, Stockholm, Sweden, Melbourne, Australia, Amsterdam, Netherlands and Washington, DC.",7903,"{'maxAge': 1, 'name': 'Mr. Sébastien  Page C.F.A., CFA', 'age': 45, 'title': 'VP, Head of Global Multi-Asset & CIO', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,8,7,8,1693526400,1672444800,86400,2,110.05,109.69,109.16,110.24,110.05,109.69,109.16,110.24,4.88,0.044499997,1694649600,0.72129995,2.96,1.327455,16.3383,14.559096,2388528,2388528,1359887,1307100,1307100,109.76,109.82,1000,900,24589461504,93.53,134.64,3.9279037,113.998,112.9645,4.84,0.04398001,USD,23950471168,0.24732,219477240,224295008,16286295,18596523,1690761600,1693440000,0.0726,0.02031,0.79603,11.94,0.0847,41.304,2.6542222,1672444800,1703980800,1688083200,0.403,1510499968,6.71,7.53,-4.58,2:1,1151280000,3.826,9.0,NMS,EQUITY,TROW,TROW,"T. Rowe Price Group, Inc.","T. Rowe Price Group, Inc.",512836200,America/New_York,EDT,-14400000,109.63,123.0,83.0,106.9,113.5,3.5,hold,10,2249700096,10.03,2661100032,423400000,1.747,1.747,6260199936,4.051,27.891,0.10329001,0.15556,3566000000,2080225024,1538899968,0.411,0.064,0.49683997,0.42508,0.32194,USD,20.5334
7,100 East Pratt Street,Baltimore,MD,21202,United States,410 345 2000,https://www.troweprice.com,Asset Management,Financial Services,"T. Rowe Price Group, Inc. is a publicly owned investment manager. The firm provides its services to individuals, institutional investors, retirement plans, financial intermediaries, and institutions. It launches and manages equity and fixed income mutual funds. The firm invests in the public equity and fixed income markets across the globe. It employs fundamental and quantitative analysis with a bottom-up approach. The firm utilizes in-house and external research to make its investments. It employs socially responsible investing with a focus on environmental, social, and governance issues. It makes investment in late-stage venture capital transactions and usually invests between $3 million and $5 million. The firm was previously known as T. Rowe Group, Inc. and T. Rowe Price Associates, Inc. T. Rowe Price Group, Inc. was founded in 1937 and is based in Baltimore, Maryland, with additional offices in Colorado Springs, Colorado; Owings Mills, Maryland; San Francisco, California; New York, New York; Philadelphia, Pennsylvania; Tampa, Florida; Toronto, Ontario; Hellerup, Denmark; Amsterdam, The Netherlands; Luxembourg, Grand Duchy of Luxembourg; Zurich, Switzerland; Dubai, United Arab Emirates; London, United Kingdom; Sydney, New South Wales; Hong Kong; Tokyo, Japan; Singapore; Frankfurt, Shanghai, China; Germany, Madrid, Spain, Milan, Italy, Stockholm, Sweden, Melbourne, Australia, Amsterdam, Netherlands and Washington, DC.",7903,"{'maxAge': 1, 'name': 'Ms. Jessica M. Hiebler', 'age': 46, 'title': 'Principal Accounting Officer, Controller & VP', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,8,7,8,1693526400,1672444800,86400,2,110.05,109.69,109.16,110.24,110.05,109.69,109.16,110.24,4.88,0.044499997,1694649600,0.72129995,2.96,1.327455,16.3383,14.559096,2388528,2388528,1359887,1307100,1307100,109.76,109.82,1000,900,24589461504,93.53,134.64,3.9279037,113.998,112.9645,4.84,0.04398001,USD,23950471168,0.24732,219477240,224295008,16286295,18596523,1690761600,1693440000,0.0726,0.02031,0.79603,11.94,0.0847,41.304,2.6542222,1672444800,1703980800,1688083200,0.403,1510499968,6.71,7.53,-4.58,2:1,1151280000,3.826,9.0,NMS,EQUITY,TROW,TROW,"T. Rowe Price Group, Inc.","T. Rowe Price Group, Inc.",512836200,America/New_York,EDT,-14400000,109.63,123.0,83.0,106.9,113.5,3.5,hold,10,2249700096,10.03,2661100032,423400000,1.747,1.747,6260199936,4.051,27.891,0.10329001,0.15556,3566000000,2080225024,1538899968,0.411,0.064,0.49683997,0.42508,0.32194,USD,20.5334
8,100 East Pratt Street,Baltimore,MD,21202,United States,410 345 2000,https://www.troweprice.com,Asset Management,Financial Services,"T. Rowe Price Group, Inc. is a publicly owned investment manager. The firm provides its services to individuals, institutional investors, retirement plans, financial intermediaries, and institutions. It launches and manages equity and fixed income mutual funds. The firm invests in the public equity and fixed income markets across the globe. It employs fundamental and quantitative analysis with a bottom-up approach. The firm utilizes in-house and external research to make its investments. It employs socially responsible investing with a focus on environmental, social, and governance issues. It makes investment in late-stage venture capital transactions and usually invests between $3 million and $5 million. The firm was previously known as T. Rowe Group, Inc. and T. Rowe Price Associates, Inc. T. Rowe Price Group, Inc. was founded in 1937 and is based in Baltimore, Maryland, with additional offices in Colorado Springs, Colorado; Owings Mills, Maryland; San Francisco, California; New York, New York; Philadelphia, Pennsylvania; Tampa, Florida; Toronto, Ontario; Hellerup, Denmark; Amsterdam, The Netherlands; Luxembourg, Grand Duchy of Luxembourg; Zurich, Switzerland; Dubai, United Arab Emirates; London, United Kingdom; Sydney, New South Wales; Hong Kong; Tokyo, Japan; Singapore; Frankfurt, Shanghai, China; Germany, Madrid, Spain, Milan, Italy, Stockholm, Sweden, Melbourne, Australia, Amsterdam, Netherlands and Washington, DC.",7903,"{'maxAge': 1, 'name': 'Ms. Linsley  Carruth', 'title': 'Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,8,7,8,1693526400,1672444800,86400,2,110.05,109.69,109.16,110.24,110.05,109.69,109.16,110.24,4.88,0.044499997,1694649600,0.72129995,2.96,1.327455,16.3383,14.559096,2388528,2388528,1359887,1307100,1307100,109.76,109.82,1000,900,24589461504,93.53,134.64,3.9279037,113.998,112.9645,4.84,0.04398001,USD,23950471168,0.24732,219477240,224295008,16286295,18596523,1690761600,1693440000,0.0726,0.02031,0.79603,11.94,0.0847,41.304,2.6542222,1672444800,1703980800,1688083200,0.403,1510499968,6.71,7.53,-4.58,2:1,1151280000,3.826,9.0,NMS,EQUITY,TROW,TROW,"T. Rowe Price Group, Inc.","T. Rowe Price Group, Inc.",512836200,America/New_York,EDT,-14400000,109.63,123.0,83.0,106.9,113.5,3.5,hold,10,2249700096,10.03,2661100032,423400000,1.747,1.747,6260199936,4.051,27.891,0.10329001,0.15556,3566000000,2080225024,1538899968,0.411,0.064,0.49683997,0.42508,0.32194,USD,20.5334
9,100 East Pratt Street,Baltimore,MD,21202,United States,410 345 2000,https://www.troweprice.com,Asset Management,Financial Services,"T. Rowe Price Group, Inc. is a publicly owned investment manager. The firm provides its services to individuals, institutional investors, retirement plans, financial intermediaries, and institutions. It launches and manages equity and fixed income mutual funds. The firm invests in the public equity and fixed income markets across the globe. It employs fundamental and quantitative analysis with a bottom-up approach. The firm utilizes in-house and external research to make its investments. It employs socially responsible investing with a focus on environmental, social, and governance issues. It makes investment in late-stage venture capital transactions and usually invests between $3 million and $5 million. The firm was previously known as T. Rowe Group, Inc. and T. Rowe Price Associates, Inc. T. Rowe Price Group, Inc. was founded in 1937 and is based in Baltimore, Maryland, with additional offices in Colorado Springs, Colorado; Owings Mills, Maryland; San Francisco, California; New York, New York; Philadelphia, Pennsylvania; Tampa, Florida; Toronto, Ontario; Hellerup, Denmark; Amsterdam, The Netherlands; Luxembourg, Grand Duchy of Luxembourg; Zurich, Switzerland; Dubai, United Arab Emirates; London, United Kingdom; Sydney, New South Wales; Hong Kong; Tokyo, Japan; Singapore; Frankfurt, Shanghai, China; Germany, Madrid, Spain, Milan, Italy, Stockholm, Sweden, Melbourne, Australia, Amsterdam, Netherlands and Washington, DC.",7903,"{'maxAge': 1, 'name': 'Mr. David S. Oestreicher Esq., J.D.', 'age': 55, 'title': 'VP, Gen. Counsel & Corp. Sec.', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,8,7,8,1693526400,1672444800,86400,2,110.05,109.69,109.16,110.24,110.05,109.69,109.16,110.24,4.88,0.044499997,1694649600,0.72129995,2.96,1.327455,16.3383,14.559096,2388528,2388528,1359887,1307100,1307100,109.76,109.82,1000,900,24589461504,93.53,134.64,3.9279037,113.998,112.9645,4.84,0.04398001,USD,23950471168,0.24732,219477240,224295008,16286295,18596523,1690761600,1693440000,0.0726,0.02031,0.79603,11.94,0.0847,41.304,2.6542222,1672444800,1703980800,1688083200,0.403,1510499968,6.71,7.53,-4.58,2:1,1151280000,3.826,9.0,NMS,EQUITY,TROW,TROW,"T. Rowe Price Group, Inc.","T. Rowe Price Group, Inc.",512836200,America/New_York,EDT,-14400000,109.63,123.0,83.0,106.9,113.5,3.5,hold,10,2249700096,10.03,2661100032,423400000,1.747,1.747,6260199936,4.051,27.891,0.10329001,0.15556,3566000000,2080225024,1538899968,0.411,0.064,0.49683997,0.42508,0.32194,USD,20.5334
