,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1300 West Sam Houston Parkway South,Suite 300,Houston,TX,77042,United States,713 297 7000,https://www.usph.com,Medical Care Facilities,Healthcare,"U.S. Physical Therapy, Inc., through its subsidiaries, operates outpatient physical therapy clinics that provide pre-and post-operative care and treatment for orthopedic-related disorders, sports-related injuries, preventative care, rehabilitation of injured workers, and neurological-related injuries. The company operates through two segments, Physical Therapy Operations and Industrial Injury Prevention Services. It offers industrial injury prevention services, including onsite injury prevention and rehabilitation, performance optimization, post-offer employment testing, functional capacity evaluations, and ergonomic assessments through physical therapists and specialized certified athletic trainers for Fortune 500 companies, and other clients comprising insurers and their contractors. The company was founded in 1990 and is based in Houston, Texas.",3570,"{'maxAge': 1, 'name': 'Mr. Christopher J. Reading', 'age': 58, 'title': 'Pres, CEO & Director', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 1391784, 'exercisedValue': 0, 'unexercisedValue': 0}",9,4,5,6,5,1693526400,1672444800,86400,2,95.36,95.2,92.67,95.2,95.36,95.2,92.67,95.2,1.72,0.0183,1692230400,0.875,1.14,1.367911,48.83854,29.48742,216600,216600,82745,107670,107670,37.6,102.14,1000,800,1405359104,73.3,124.11,2.444056,109.3202,101.86615,1.68,0.01761745,USD,1669312640,0.05303,14752015,14987300,585097,607545,1690761600,1693440000,0.039,0.01592,0.95546997,7.35,0.0525,32.594,2.8769095,1672444800,1703980800,1688083200,-0.025,25509000,1.92,3.18,3.56,3:2,993772800,2.903,20.131,NYQ,EQUITY,USPH,USPH,"U.S. Physical Therapy, Inc.","U.S. Physical Therapy, Inc.",707146200,America/New_York,EDT,-14400000,93.77,145.0,120.0,128.5,124.5,1.8,buy,4,164238000,10.958,82921000,261176000,2.743,2.818,575011008,39.843,43.599,0.04723,0.0761,112024000,45047000,69805000,-0.267,0.078,0.20465,0.14421,0.11802,USD,
1,1300 West Sam Houston Parkway South,Suite 300,Houston,TX,77042,United States,713 297 7000,https://www.usph.com,Medical Care Facilities,Healthcare,"U.S. Physical Therapy, Inc., through its subsidiaries, operates outpatient physical therapy clinics that provide pre-and post-operative care and treatment for orthopedic-related disorders, sports-related injuries, preventative care, rehabilitation of injured workers, and neurological-related injuries. The company operates through two segments, Physical Therapy Operations and Industrial Injury Prevention Services. It offers industrial injury prevention services, including onsite injury prevention and rehabilitation, performance optimization, post-offer employment testing, functional capacity evaluations, and ergonomic assessments through physical therapists and specialized certified athletic trainers for Fortune 500 companies, and other clients comprising insurers and their contractors. The company was founded in 1990 and is based in Houston, Texas.",3570,"{'maxAge': 1, 'name': 'Mr. Carey P. Hendrickson', 'age': 60, 'title': 'Chief Financial Officer', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 651945, 'exercisedValue': 0, 'unexercisedValue': 0}",9,4,5,6,5,1693526400,1672444800,86400,2,95.36,95.2,92.67,95.2,95.36,95.2,92.67,95.2,1.72,0.0183,1692230400,0.875,1.14,1.367911,48.83854,29.48742,216600,216600,82745,107670,107670,37.6,102.14,1000,800,1405359104,73.3,124.11,2.444056,109.3202,101.86615,1.68,0.01761745,USD,1669312640,0.05303,14752015,14987300,585097,607545,1690761600,1693440000,0.039,0.01592,0.95546997,7.35,0.0525,32.594,2.8769095,1672444800,1703980800,1688083200,-0.025,25509000,1.92,3.18,3.56,3:2,993772800,2.903,20.131,NYQ,EQUITY,USPH,USPH,"U.S. Physical Therapy, Inc.","U.S. Physical Therapy, Inc.",707146200,America/New_York,EDT,-14400000,93.77,145.0,120.0,128.5,124.5,1.8,buy,4,164238000,10.958,82921000,261176000,2.743,2.818,575011008,39.843,43.599,0.04723,0.0761,112024000,45047000,69805000,-0.267,0.078,0.20465,0.14421,0.11802,USD,
2,1300 West Sam Houston Parkway South,Suite 300,Houston,TX,77042,United States,713 297 7000,https://www.usph.com,Medical Care Facilities,Healthcare,"U.S. Physical Therapy, Inc., through its subsidiaries, operates outpatient physical therapy clinics that provide pre-and post-operative care and treatment for orthopedic-related disorders, sports-related injuries, preventative care, rehabilitation of injured workers, and neurological-related injuries. The company operates through two segments, Physical Therapy Operations and Industrial Injury Prevention Services. It offers industrial injury prevention services, including onsite injury prevention and rehabilitation, performance optimization, post-offer employment testing, functional capacity evaluations, and ergonomic assessments through physical therapists and specialized certified athletic trainers for Fortune 500 companies, and other clients comprising insurers and their contractors. The company was founded in 1990 and is based in Houston, Texas.",3570,"{'maxAge': 1, 'name': 'Mr. Richard S. Binstein', 'age': 61, 'title': 'Exec. VP, Gen. Counsel & Sec.', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 478649, 'exercisedValue': 0, 'unexercisedValue': 0}",9,4,5,6,5,1693526400,1672444800,86400,2,95.36,95.2,92.67,95.2,95.36,95.2,92.67,95.2,1.72,0.0183,1692230400,0.875,1.14,1.367911,48.83854,29.48742,216600,216600,82745,107670,107670,37.6,102.14,1000,800,1405359104,73.3,124.11,2.444056,109.3202,101.86615,1.68,0.01761745,USD,1669312640,0.05303,14752015,14987300,585097,607545,1690761600,1693440000,0.039,0.01592,0.95546997,7.35,0.0525,32.594,2.8769095,1672444800,1703980800,1688083200,-0.025,25509000,1.92,3.18,3.56,3:2,993772800,2.903,20.131,NYQ,EQUITY,USPH,USPH,"U.S. Physical Therapy, Inc.","U.S. Physical Therapy, Inc.",707146200,America/New_York,EDT,-14400000,93.77,145.0,120.0,128.5,124.5,1.8,buy,4,164238000,10.958,82921000,261176000,2.743,2.818,575011008,39.843,43.599,0.04723,0.0761,112024000,45047000,69805000,-0.267,0.078,0.20465,0.14421,0.11802,USD,
3,1300 West Sam Houston Parkway South,Suite 300,Houston,TX,77042,United States,713 297 7000,https://www.usph.com,Medical Care Facilities,Healthcare,"U.S. Physical Therapy, Inc., through its subsidiaries, operates outpatient physical therapy clinics that provide pre-and post-operative care and treatment for orthopedic-related disorders, sports-related injuries, preventative care, rehabilitation of injured workers, and neurological-related injuries. The company operates through two segments, Physical Therapy Operations and Industrial Injury Prevention Services. It offers industrial injury prevention services, including onsite injury prevention and rehabilitation, performance optimization, post-offer employment testing, functional capacity evaluations, and ergonomic assessments through physical therapists and specialized certified athletic trainers for Fortune 500 companies, and other clients comprising insurers and their contractors. The company was founded in 1990 and is based in Houston, Texas.",3570,"{'maxAge': 1, 'name': 'Mr. Graham D. Reeve M.B.A., P.T.', 'age': 58, 'title': 'Chief Operating Officer - West', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 877683, 'exercisedValue': 0, 'unexercisedValue': 0}",9,4,5,6,5,1693526400,1672444800,86400,2,95.36,95.2,92.67,95.2,95.36,95.2,92.67,95.2,1.72,0.0183,1692230400,0.875,1.14,1.367911,48.83854,29.48742,216600,216600,82745,107670,107670,37.6,102.14,1000,800,1405359104,73.3,124.11,2.444056,109.3202,101.86615,1.68,0.01761745,USD,1669312640,0.05303,14752015,14987300,585097,607545,1690761600,1693440000,0.039,0.01592,0.95546997,7.35,0.0525,32.594,2.8769095,1672444800,1703980800,1688083200,-0.025,25509000,1.92,3.18,3.56,3:2,993772800,2.903,20.131,NYQ,EQUITY,USPH,USPH,"U.S. Physical Therapy, Inc.","U.S. Physical Therapy, Inc.",707146200,America/New_York,EDT,-14400000,93.77,145.0,120.0,128.5,124.5,1.8,buy,4,164238000,10.958,82921000,261176000,2.743,2.818,575011008,39.843,43.599,0.04723,0.0761,112024000,45047000,69805000,-0.267,0.078,0.20465,0.14421,0.11802,USD,
4,1300 West Sam Houston Parkway South,Suite 300,Houston,TX,77042,United States,713 297 7000,https://www.usph.com,Medical Care Facilities,Healthcare,"U.S. Physical Therapy, Inc., through its subsidiaries, operates outpatient physical therapy clinics that provide pre-and post-operative care and treatment for orthopedic-related disorders, sports-related injuries, preventative care, rehabilitation of injured workers, and neurological-related injuries. The company operates through two segments, Physical Therapy Operations and Industrial Injury Prevention Services. It offers industrial injury prevention services, including onsite injury prevention and rehabilitation, performance optimization, post-offer employment testing, functional capacity evaluations, and ergonomic assessments through physical therapists and specialized certified athletic trainers for Fortune 500 companies, and other clients comprising insurers and their contractors. The company was founded in 1990 and is based in Houston, Texas.",3570,"{'maxAge': 1, 'name': 'Mr. Eric Joseph Williams', 'age': 56, 'title': 'Chief Operating Officer - East', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 702183, 'exercisedValue': 0, 'unexercisedValue': 0}",9,4,5,6,5,1693526400,1672444800,86400,2,95.36,95.2,92.67,95.2,95.36,95.2,92.67,95.2,1.72,0.0183,1692230400,0.875,1.14,1.367911,48.83854,29.48742,216600,216600,82745,107670,107670,37.6,102.14,1000,800,1405359104,73.3,124.11,2.444056,109.3202,101.86615,1.68,0.01761745,USD,1669312640,0.05303,14752015,14987300,585097,607545,1690761600,1693440000,0.039,0.01592,0.95546997,7.35,0.0525,32.594,2.8769095,1672444800,1703980800,1688083200,-0.025,25509000,1.92,3.18,3.56,3:2,993772800,2.903,20.131,NYQ,EQUITY,USPH,USPH,"U.S. Physical Therapy, Inc.","U.S. Physical Therapy, Inc.",707146200,America/New_York,EDT,-14400000,93.77,145.0,120.0,128.5,124.5,1.8,buy,4,164238000,10.958,82921000,261176000,2.743,2.818,575011008,39.843,43.599,0.04723,0.0761,112024000,45047000,69805000,-0.267,0.078,0.20465,0.14421,0.11802,USD,
5,1300 West Sam Houston Parkway South,Suite 300,Houston,TX,77042,United States,713 297 7000,https://www.usph.com,Medical Care Facilities,Healthcare,"U.S. Physical Therapy, Inc., through its subsidiaries, operates outpatient physical therapy clinics that provide pre-and post-operative care and treatment for orthopedic-related disorders, sports-related injuries, preventative care, rehabilitation of injured workers, and neurological-related injuries. The company operates through two segments, Physical Therapy Operations and Industrial Injury Prevention Services. It offers industrial injury prevention services, including onsite injury prevention and rehabilitation, performance optimization, post-offer employment testing, functional capacity evaluations, and ergonomic assessments through physical therapists and specialized certified athletic trainers for Fortune 500 companies, and other clients comprising insurers and their contractors. The company was founded in 1990 and is based in Houston, Texas.",3570,"{'maxAge': 1, 'name': 'Mr. Jake  Martinez', 'age': 43, 'title': 'Sr. VP of Fin. & Accounting', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",9,4,5,6,5,1693526400,1672444800,86400,2,95.36,95.2,92.67,95.2,95.36,95.2,92.67,95.2,1.72,0.0183,1692230400,0.875,1.14,1.367911,48.83854,29.48742,216600,216600,82745,107670,107670,37.6,102.14,1000,800,1405359104,73.3,124.11,2.444056,109.3202,101.86615,1.68,0.01761745,USD,1669312640,0.05303,14752015,14987300,585097,607545,1690761600,1693440000,0.039,0.01592,0.95546997,7.35,0.0525,32.594,2.8769095,1672444800,1703980800,1688083200,-0.025,25509000,1.92,3.18,3.56,3:2,993772800,2.903,20.131,NYQ,EQUITY,USPH,USPH,"U.S. Physical Therapy, Inc.","U.S. Physical Therapy, Inc.",707146200,America/New_York,EDT,-14400000,93.77,145.0,120.0,128.5,124.5,1.8,buy,4,164238000,10.958,82921000,261176000,2.743,2.818,575011008,39.843,43.599,0.04723,0.0761,112024000,45047000,69805000,-0.267,0.078,0.20465,0.14421,0.11802,USD,
6,1300 West Sam Houston Parkway South,Suite 300,Houston,TX,77042,United States,713 297 7000,https://www.usph.com,Medical Care Facilities,Healthcare,"U.S. Physical Therapy, Inc., through its subsidiaries, operates outpatient physical therapy clinics that provide pre-and post-operative care and treatment for orthopedic-related disorders, sports-related injuries, preventative care, rehabilitation of injured workers, and neurological-related injuries. The company operates through two segments, Physical Therapy Operations and Industrial Injury Prevention Services. It offers industrial injury prevention services, including onsite injury prevention and rehabilitation, performance optimization, post-offer employment testing, functional capacity evaluations, and ergonomic assessments through physical therapists and specialized certified athletic trainers for Fortune 500 companies, and other clients comprising insurers and their contractors. The company was founded in 1990 and is based in Houston, Texas.",3570,"{'maxAge': 1, 'name': 'Mr. Chadd  Pence', 'title': 'Sr. VP of Information Systems', 'exercisedValue': 0, 'unexercisedValue': 0}",9,4,5,6,5,1693526400,1672444800,86400,2,95.36,95.2,92.67,95.2,95.36,95.2,92.67,95.2,1.72,0.0183,1692230400,0.875,1.14,1.367911,48.83854,29.48742,216600,216600,82745,107670,107670,37.6,102.14,1000,800,1405359104,73.3,124.11,2.444056,109.3202,101.86615,1.68,0.01761745,USD,1669312640,0.05303,14752015,14987300,585097,607545,1690761600,1693440000,0.039,0.01592,0.95546997,7.35,0.0525,32.594,2.8769095,1672444800,1703980800,1688083200,-0.025,25509000,1.92,3.18,3.56,3:2,993772800,2.903,20.131,NYQ,EQUITY,USPH,USPH,"U.S. Physical Therapy, Inc.","U.S. Physical Therapy, Inc.",707146200,America/New_York,EDT,-14400000,93.77,145.0,120.0,128.5,124.5,1.8,buy,4,164238000,10.958,82921000,261176000,2.743,2.818,575011008,39.843,43.599,0.04723,0.0761,112024000,45047000,69805000,-0.267,0.078,0.20465,0.14421,0.11802,USD,
7,1300 West Sam Houston Parkway South,Suite 300,Houston,TX,77042,United States,713 297 7000,https://www.usph.com,Medical Care Facilities,Healthcare,"U.S. Physical Therapy, Inc., through its subsidiaries, operates outpatient physical therapy clinics that provide pre-and post-operative care and treatment for orthopedic-related disorders, sports-related injuries, preventative care, rehabilitation of injured workers, and neurological-related injuries. The company operates through two segments, Physical Therapy Operations and Industrial Injury Prevention Services. It offers industrial injury prevention services, including onsite injury prevention and rehabilitation, performance optimization, post-offer employment testing, functional capacity evaluations, and ergonomic assessments through physical therapists and specialized certified athletic trainers for Fortune 500 companies, and other clients comprising insurers and their contractors. The company was founded in 1990 and is based in Houston, Texas.",3570,"{'maxAge': 1, 'name': 'Ms. Jayne Fleck Pool ATC, PT, SCS', 'title': 'Sr. VP & Chief Compliance Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",9,4,5,6,5,1693526400,1672444800,86400,2,95.36,95.2,92.67,95.2,95.36,95.2,92.67,95.2,1.72,0.0183,1692230400,0.875,1.14,1.367911,48.83854,29.48742,216600,216600,82745,107670,107670,37.6,102.14,1000,800,1405359104,73.3,124.11,2.444056,109.3202,101.86615,1.68,0.01761745,USD,1669312640,0.05303,14752015,14987300,585097,607545,1690761600,1693440000,0.039,0.01592,0.95546997,7.35,0.0525,32.594,2.8769095,1672444800,1703980800,1688083200,-0.025,25509000,1.92,3.18,3.56,3:2,993772800,2.903,20.131,NYQ,EQUITY,USPH,USPH,"U.S. Physical Therapy, Inc.","U.S. Physical Therapy, Inc.",707146200,America/New_York,EDT,-14400000,93.77,145.0,120.0,128.5,124.5,1.8,buy,4,164238000,10.958,82921000,261176000,2.743,2.818,575011008,39.843,43.599,0.04723,0.0761,112024000,45047000,69805000,-0.267,0.078,0.20465,0.14421,0.11802,USD,
8,1300 West Sam Houston Parkway South,Suite 300,Houston,TX,77042,United States,713 297 7000,https://www.usph.com,Medical Care Facilities,Healthcare,"U.S. Physical Therapy, Inc., through its subsidiaries, operates outpatient physical therapy clinics that provide pre-and post-operative care and treatment for orthopedic-related disorders, sports-related injuries, preventative care, rehabilitation of injured workers, and neurological-related injuries. The company operates through two segments, Physical Therapy Operations and Industrial Injury Prevention Services. It offers industrial injury prevention services, including onsite injury prevention and rehabilitation, performance optimization, post-offer employment testing, functional capacity evaluations, and ergonomic assessments through physical therapists and specialized certified athletic trainers for Fortune 500 companies, and other clients comprising insurers and their contractors. The company was founded in 1990 and is based in Houston, Texas.",3570,"{'maxAge': 1, 'name': 'Mr. Jason  Anderson', 'title': 'VP of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",9,4,5,6,5,1693526400,1672444800,86400,2,95.36,95.2,92.67,95.2,95.36,95.2,92.67,95.2,1.72,0.0183,1692230400,0.875,1.14,1.367911,48.83854,29.48742,216600,216600,82745,107670,107670,37.6,102.14,1000,800,1405359104,73.3,124.11,2.444056,109.3202,101.86615,1.68,0.01761745,USD,1669312640,0.05303,14752015,14987300,585097,607545,1690761600,1693440000,0.039,0.01592,0.95546997,7.35,0.0525,32.594,2.8769095,1672444800,1703980800,1688083200,-0.025,25509000,1.92,3.18,3.56,3:2,993772800,2.903,20.131,NYQ,EQUITY,USPH,USPH,"U.S. Physical Therapy, Inc.","U.S. Physical Therapy, Inc.",707146200,America/New_York,EDT,-14400000,93.77,145.0,120.0,128.5,124.5,1.8,buy,4,164238000,10.958,82921000,261176000,2.743,2.818,575011008,39.843,43.599,0.04723,0.0761,112024000,45047000,69805000,-0.267,0.078,0.20465,0.14421,0.11802,USD,
9,1300 West Sam Houston Parkway South,Suite 300,Houston,TX,77042,United States,713 297 7000,https://www.usph.com,Medical Care Facilities,Healthcare,"U.S. Physical Therapy, Inc., through its subsidiaries, operates outpatient physical therapy clinics that provide pre-and post-operative care and treatment for orthopedic-related disorders, sports-related injuries, preventative care, rehabilitation of injured workers, and neurological-related injuries. The company operates through two segments, Physical Therapy Operations and Industrial Injury Prevention Services. It offers industrial injury prevention services, including onsite injury prevention and rehabilitation, performance optimization, post-offer employment testing, functional capacity evaluations, and ergonomic assessments through physical therapists and specialized certified athletic trainers for Fortune 500 companies, and other clients comprising insurers and their contractors. The company was founded in 1990 and is based in Houston, Texas.",3570,"{'maxAge': 1, 'name': 'Mr. Jon C. Bates CPA, M.B.A.', 'age': 51, 'title': 'VP & Corp. Controller', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",9,4,5,6,5,1693526400,1672444800,86400,2,95.36,95.2,92.67,95.2,95.36,95.2,92.67,95.2,1.72,0.0183,1692230400,0.875,1.14,1.367911,48.83854,29.48742,216600,216600,82745,107670,107670,37.6,102.14,1000,800,1405359104,73.3,124.11,2.444056,109.3202,101.86615,1.68,0.01761745,USD,1669312640,0.05303,14752015,14987300,585097,607545,1690761600,1693440000,0.039,0.01592,0.95546997,7.35,0.0525,32.594,2.8769095,1672444800,1703980800,1688083200,-0.025,25509000,1.92,3.18,3.56,3:2,993772800,2.903,20.131,NYQ,EQUITY,USPH,USPH,"U.S. Physical Therapy, Inc.","U.S. Physical Therapy, Inc.",707146200,America/New_York,EDT,-14400000,93.77,145.0,120.0,128.5,124.5,1.8,buy,4,164238000,10.958,82921000,261176000,2.743,2.818,575011008,39.843,43.599,0.04723,0.0761,112024000,45047000,69805000,-0.267,0.078,0.20465,0.14421,0.11802,USD,
