,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,7000 Cardinal Place,Dublin,OH,43017,United States,614 757 5000,https://www.cardinalhealth.com,Medical Distribution,Healthcare,"Cardinal Health, Inc. operates as a healthcare services and products company in the United States, Canada, Europe, Asia, and internationally. It provides customized solutions for hospitals, healthcare systems, pharmacies, ambulatory surgery centers, clinical laboratories, physician offices, and patients in the home. The company operates in two segments, Pharmaceutical and Medical. The Pharmaceutical segment distributes branded and generic pharmaceutical, specialty pharmaceutical, and over-the-counter healthcare and consumer products. The segment also provides services to pharmaceutical manufacturers and healthcare providers for specialty pharmaceutical products; operates nuclear pharmacies and radiopharmaceutical manufacturing facilities; repackages generic pharmaceuticals and over-the-counter healthcare products; and provides pharmacy management services to hospitals. The Medical segment manufactures, sources, and distributes Cardinal Health branded medical, surgical, and laboratory products and devices that include exam and surgical gloves; needles, syringe, and sharps disposals; compressions; incontinences; nutritional delivery products; wound care products; single-use surgical drapes, gowns, and apparels; fluid suction and collection systems; urology products; operating room supply products; and electrode product lines. The segment also distributes a range of national brand products, including medical, surgical, and laboratory products; provides supply chain services and solutions to hospitals, ambulatory surgery centers, clinical laboratories, and other healthcare providers; and assembles and sells sterile, and non-sterile procedure kits. The company was incorporated in 1979 and is headquartered in Dublin, Ohio.",47040,"{'maxAge': 1, 'name': 'Mr. Jason M. Hollar', 'age': 49, 'title': 'CEO & Director', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 1119907, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,1,1,1693526400,1672444800,86400,2,87.7,87.23,87.195,87.81,87.7,87.23,87.195,87.81,2.0,0.0228,1696204800,1.9877,3.48,0.798409,87.75,11.515748,4044986,4044986,2269672,2077420,2077420,86.86,88.62,800,1000,21997344768,64.99,95.45,0.107297845,90.5452,82.7388,1.988,0.022668188,USD,23224311808,0.00127,249553553,250682000,10676883,5766553,1690761600,1693440000,0.042600002,0.00397,0.90643,4.27,0.0575,-11.363,1688083200,1719705600,1688083200,261000000,1.0,7.62,0.89,3:2,987984000,0.113,9.433,NYQ,EQUITY,CAH,CAH,"Cardinal Health, Inc.","Cardinal Health, Inc.",428851800,America/New_York,EDT,-14400000,87.75,108.0,78.0,98.23,100.0,2.7,hold,13,4043000064,16.128,2462000128,5269000192,0.457,1.004,205011992576,785.487,0.025339998,2679124992,2839000064,0.135,0.0336,0.01201,0.00863,USD,1.6803
1,7000 Cardinal Place,Dublin,OH,43017,United States,614 757 5000,https://www.cardinalhealth.com,Medical Distribution,Healthcare,"Cardinal Health, Inc. operates as a healthcare services and products company in the United States, Canada, Europe, Asia, and internationally. It provides customized solutions for hospitals, healthcare systems, pharmacies, ambulatory surgery centers, clinical laboratories, physician offices, and patients in the home. The company operates in two segments, Pharmaceutical and Medical. The Pharmaceutical segment distributes branded and generic pharmaceutical, specialty pharmaceutical, and over-the-counter healthcare and consumer products. The segment also provides services to pharmaceutical manufacturers and healthcare providers for specialty pharmaceutical products; operates nuclear pharmacies and radiopharmaceutical manufacturing facilities; repackages generic pharmaceuticals and over-the-counter healthcare products; and provides pharmacy management services to hospitals. The Medical segment manufactures, sources, and distributes Cardinal Health branded medical, surgical, and laboratory products and devices that include exam and surgical gloves; needles, syringe, and sharps disposals; compressions; incontinences; nutritional delivery products; wound care products; single-use surgical drapes, gowns, and apparels; fluid suction and collection systems; urology products; operating room supply products; and electrode product lines. The segment also distributes a range of national brand products, including medical, surgical, and laboratory products; provides supply chain services and solutions to hospitals, ambulatory surgery centers, clinical laboratories, and other healthcare providers; and assembles and sells sterile, and non-sterile procedure kits. The company was incorporated in 1979 and is headquartered in Dublin, Ohio.",47040,"{'maxAge': 1, 'name': 'Ms. Jessica L. Mayer', 'age': 52, 'title': 'Chief Legal & Compliance Officer', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 873452, 'exercisedValue': 0, 'unexercisedValue': 6141}",4,1,1,1,1,1693526400,1672444800,86400,2,87.7,87.23,87.195,87.81,87.7,87.23,87.195,87.81,2.0,0.0228,1696204800,1.9877,3.48,0.798409,87.75,11.515748,4044986,4044986,2269672,2077420,2077420,86.86,88.62,800,1000,21997344768,64.99,95.45,0.107297845,90.5452,82.7388,1.988,0.022668188,USD,23224311808,0.00127,249553553,250682000,10676883,5766553,1690761600,1693440000,0.042600002,0.00397,0.90643,4.27,0.0575,-11.363,1688083200,1719705600,1688083200,261000000,1.0,7.62,0.89,3:2,987984000,0.113,9.433,NYQ,EQUITY,CAH,CAH,"Cardinal Health, Inc.","Cardinal Health, Inc.",428851800,America/New_York,EDT,-14400000,87.75,108.0,78.0,98.23,100.0,2.7,hold,13,4043000064,16.128,2462000128,5269000192,0.457,1.004,205011992576,785.487,0.025339998,2679124992,2839000064,0.135,0.0336,0.01201,0.00863,USD,1.6803
2,7000 Cardinal Place,Dublin,OH,43017,United States,614 757 5000,https://www.cardinalhealth.com,Medical Distribution,Healthcare,"Cardinal Health, Inc. operates as a healthcare services and products company in the United States, Canada, Europe, Asia, and internationally. It provides customized solutions for hospitals, healthcare systems, pharmacies, ambulatory surgery centers, clinical laboratories, physician offices, and patients in the home. The company operates in two segments, Pharmaceutical and Medical. The Pharmaceutical segment distributes branded and generic pharmaceutical, specialty pharmaceutical, and over-the-counter healthcare and consumer products. The segment also provides services to pharmaceutical manufacturers and healthcare providers for specialty pharmaceutical products; operates nuclear pharmacies and radiopharmaceutical manufacturing facilities; repackages generic pharmaceuticals and over-the-counter healthcare products; and provides pharmacy management services to hospitals. The Medical segment manufactures, sources, and distributes Cardinal Health branded medical, surgical, and laboratory products and devices that include exam and surgical gloves; needles, syringe, and sharps disposals; compressions; incontinences; nutritional delivery products; wound care products; single-use surgical drapes, gowns, and apparels; fluid suction and collection systems; urology products; operating room supply products; and electrode product lines. The segment also distributes a range of national brand products, including medical, surgical, and laboratory products; provides supply chain services and solutions to hospitals, ambulatory surgery centers, clinical laboratories, and other healthcare providers; and assembles and sells sterile, and non-sterile procedure kits. The company was incorporated in 1979 and is headquartered in Dublin, Ohio.",47040,"{'maxAge': 1, 'name': 'Mr. Stephen M. Mason', 'age': 50, 'title': 'Chief Exec. Officer of Medical Segment', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 848879, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,1,1,1693526400,1672444800,86400,2,87.7,87.23,87.195,87.81,87.7,87.23,87.195,87.81,2.0,0.0228,1696204800,1.9877,3.48,0.798409,87.75,11.515748,4044986,4044986,2269672,2077420,2077420,86.86,88.62,800,1000,21997344768,64.99,95.45,0.107297845,90.5452,82.7388,1.988,0.022668188,USD,23224311808,0.00127,249553553,250682000,10676883,5766553,1690761600,1693440000,0.042600002,0.00397,0.90643,4.27,0.0575,-11.363,1688083200,1719705600,1688083200,261000000,1.0,7.62,0.89,3:2,987984000,0.113,9.433,NYQ,EQUITY,CAH,CAH,"Cardinal Health, Inc.","Cardinal Health, Inc.",428851800,America/New_York,EDT,-14400000,87.75,108.0,78.0,98.23,100.0,2.7,hold,13,4043000064,16.128,2462000128,5269000192,0.457,1.004,205011992576,785.487,0.025339998,2679124992,2839000064,0.135,0.0336,0.01201,0.00863,USD,1.6803
3,7000 Cardinal Place,Dublin,OH,43017,United States,614 757 5000,https://www.cardinalhealth.com,Medical Distribution,Healthcare,"Cardinal Health, Inc. operates as a healthcare services and products company in the United States, Canada, Europe, Asia, and internationally. It provides customized solutions for hospitals, healthcare systems, pharmacies, ambulatory surgery centers, clinical laboratories, physician offices, and patients in the home. The company operates in two segments, Pharmaceutical and Medical. The Pharmaceutical segment distributes branded and generic pharmaceutical, specialty pharmaceutical, and over-the-counter healthcare and consumer products. The segment also provides services to pharmaceutical manufacturers and healthcare providers for specialty pharmaceutical products; operates nuclear pharmacies and radiopharmaceutical manufacturing facilities; repackages generic pharmaceuticals and over-the-counter healthcare products; and provides pharmacy management services to hospitals. The Medical segment manufactures, sources, and distributes Cardinal Health branded medical, surgical, and laboratory products and devices that include exam and surgical gloves; needles, syringe, and sharps disposals; compressions; incontinences; nutritional delivery products; wound care products; single-use surgical drapes, gowns, and apparels; fluid suction and collection systems; urology products; operating room supply products; and electrode product lines. The segment also distributes a range of national brand products, including medical, surgical, and laboratory products; provides supply chain services and solutions to hospitals, ambulatory surgery centers, clinical laboratories, and other healthcare providers; and assembles and sells sterile, and non-sterile procedure kits. The company was incorporated in 1979 and is headquartered in Dublin, Ohio.",47040,"{'maxAge': 1, 'name': 'Mr. Aaron E. Alt', 'age': 49, 'title': 'Chief Financial Officer', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,1,1,1693526400,1672444800,86400,2,87.7,87.23,87.195,87.81,87.7,87.23,87.195,87.81,2.0,0.0228,1696204800,1.9877,3.48,0.798409,87.75,11.515748,4044986,4044986,2269672,2077420,2077420,86.86,88.62,800,1000,21997344768,64.99,95.45,0.107297845,90.5452,82.7388,1.988,0.022668188,USD,23224311808,0.00127,249553553,250682000,10676883,5766553,1690761600,1693440000,0.042600002,0.00397,0.90643,4.27,0.0575,-11.363,1688083200,1719705600,1688083200,261000000,1.0,7.62,0.89,3:2,987984000,0.113,9.433,NYQ,EQUITY,CAH,CAH,"Cardinal Health, Inc.","Cardinal Health, Inc.",428851800,America/New_York,EDT,-14400000,87.75,108.0,78.0,98.23,100.0,2.7,hold,13,4043000064,16.128,2462000128,5269000192,0.457,1.004,205011992576,785.487,0.025339998,2679124992,2839000064,0.135,0.0336,0.01201,0.00863,USD,1.6803
4,7000 Cardinal Place,Dublin,OH,43017,United States,614 757 5000,https://www.cardinalhealth.com,Medical Distribution,Healthcare,"Cardinal Health, Inc. operates as a healthcare services and products company in the United States, Canada, Europe, Asia, and internationally. It provides customized solutions for hospitals, healthcare systems, pharmacies, ambulatory surgery centers, clinical laboratories, physician offices, and patients in the home. The company operates in two segments, Pharmaceutical and Medical. The Pharmaceutical segment distributes branded and generic pharmaceutical, specialty pharmaceutical, and over-the-counter healthcare and consumer products. The segment also provides services to pharmaceutical manufacturers and healthcare providers for specialty pharmaceutical products; operates nuclear pharmacies and radiopharmaceutical manufacturing facilities; repackages generic pharmaceuticals and over-the-counter healthcare products; and provides pharmacy management services to hospitals. The Medical segment manufactures, sources, and distributes Cardinal Health branded medical, surgical, and laboratory products and devices that include exam and surgical gloves; needles, syringe, and sharps disposals; compressions; incontinences; nutritional delivery products; wound care products; single-use surgical drapes, gowns, and apparels; fluid suction and collection systems; urology products; operating room supply products; and electrode product lines. The segment also distributes a range of national brand products, including medical, surgical, and laboratory products; provides supply chain services and solutions to hospitals, ambulatory surgery centers, clinical laboratories, and other healthcare providers; and assembles and sells sterile, and non-sterile procedure kits. The company was incorporated in 1979 and is headquartered in Dublin, Ohio.",47040,"{'maxAge': 1, 'name': 'Ms. Mary C. Scherer', 'title': 'Sr. VP & Chief Accounting Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,1,1,1693526400,1672444800,86400,2,87.7,87.23,87.195,87.81,87.7,87.23,87.195,87.81,2.0,0.0228,1696204800,1.9877,3.48,0.798409,87.75,11.515748,4044986,4044986,2269672,2077420,2077420,86.86,88.62,800,1000,21997344768,64.99,95.45,0.107297845,90.5452,82.7388,1.988,0.022668188,USD,23224311808,0.00127,249553553,250682000,10676883,5766553,1690761600,1693440000,0.042600002,0.00397,0.90643,4.27,0.0575,-11.363,1688083200,1719705600,1688083200,261000000,1.0,7.62,0.89,3:2,987984000,0.113,9.433,NYQ,EQUITY,CAH,CAH,"Cardinal Health, Inc.","Cardinal Health, Inc.",428851800,America/New_York,EDT,-14400000,87.75,108.0,78.0,98.23,100.0,2.7,hold,13,4043000064,16.128,2462000128,5269000192,0.457,1.004,205011992576,785.487,0.025339998,2679124992,2839000064,0.135,0.0336,0.01201,0.00863,USD,1.6803
5,7000 Cardinal Place,Dublin,OH,43017,United States,614 757 5000,https://www.cardinalhealth.com,Medical Distribution,Healthcare,"Cardinal Health, Inc. operates as a healthcare services and products company in the United States, Canada, Europe, Asia, and internationally. It provides customized solutions for hospitals, healthcare systems, pharmacies, ambulatory surgery centers, clinical laboratories, physician offices, and patients in the home. The company operates in two segments, Pharmaceutical and Medical. The Pharmaceutical segment distributes branded and generic pharmaceutical, specialty pharmaceutical, and over-the-counter healthcare and consumer products. The segment also provides services to pharmaceutical manufacturers and healthcare providers for specialty pharmaceutical products; operates nuclear pharmacies and radiopharmaceutical manufacturing facilities; repackages generic pharmaceuticals and over-the-counter healthcare products; and provides pharmacy management services to hospitals. The Medical segment manufactures, sources, and distributes Cardinal Health branded medical, surgical, and laboratory products and devices that include exam and surgical gloves; needles, syringe, and sharps disposals; compressions; incontinences; nutritional delivery products; wound care products; single-use surgical drapes, gowns, and apparels; fluid suction and collection systems; urology products; operating room supply products; and electrode product lines. The segment also distributes a range of national brand products, including medical, surgical, and laboratory products; provides supply chain services and solutions to hospitals, ambulatory surgery centers, clinical laboratories, and other healthcare providers; and assembles and sells sterile, and non-sterile procedure kits. The company was incorporated in 1979 and is headquartered in Dublin, Ohio.",47040,"{'maxAge': 1, 'name': 'Ms. Michelle D. Greene', 'age': 52, 'title': 'Exec. VP, Chief Information Officer & Customer Support Services', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,1,1,1693526400,1672444800,86400,2,87.7,87.23,87.195,87.81,87.7,87.23,87.195,87.81,2.0,0.0228,1696204800,1.9877,3.48,0.798409,87.75,11.515748,4044986,4044986,2269672,2077420,2077420,86.86,88.62,800,1000,21997344768,64.99,95.45,0.107297845,90.5452,82.7388,1.988,0.022668188,USD,23224311808,0.00127,249553553,250682000,10676883,5766553,1690761600,1693440000,0.042600002,0.00397,0.90643,4.27,0.0575,-11.363,1688083200,1719705600,1688083200,261000000,1.0,7.62,0.89,3:2,987984000,0.113,9.433,NYQ,EQUITY,CAH,CAH,"Cardinal Health, Inc.","Cardinal Health, Inc.",428851800,America/New_York,EDT,-14400000,87.75,108.0,78.0,98.23,100.0,2.7,hold,13,4043000064,16.128,2462000128,5269000192,0.457,1.004,205011992576,785.487,0.025339998,2679124992,2839000064,0.135,0.0336,0.01201,0.00863,USD,1.6803
6,7000 Cardinal Place,Dublin,OH,43017,United States,614 757 5000,https://www.cardinalhealth.com,Medical Distribution,Healthcare,"Cardinal Health, Inc. operates as a healthcare services and products company in the United States, Canada, Europe, Asia, and internationally. It provides customized solutions for hospitals, healthcare systems, pharmacies, ambulatory surgery centers, clinical laboratories, physician offices, and patients in the home. The company operates in two segments, Pharmaceutical and Medical. The Pharmaceutical segment distributes branded and generic pharmaceutical, specialty pharmaceutical, and over-the-counter healthcare and consumer products. The segment also provides services to pharmaceutical manufacturers and healthcare providers for specialty pharmaceutical products; operates nuclear pharmacies and radiopharmaceutical manufacturing facilities; repackages generic pharmaceuticals and over-the-counter healthcare products; and provides pharmacy management services to hospitals. The Medical segment manufactures, sources, and distributes Cardinal Health branded medical, surgical, and laboratory products and devices that include exam and surgical gloves; needles, syringe, and sharps disposals; compressions; incontinences; nutritional delivery products; wound care products; single-use surgical drapes, gowns, and apparels; fluid suction and collection systems; urology products; operating room supply products; and electrode product lines. The segment also distributes a range of national brand products, including medical, surgical, and laboratory products; provides supply chain services and solutions to hospitals, ambulatory surgery centers, clinical laboratories, and other healthcare providers; and assembles and sells sterile, and non-sterile procedure kits. The company was incorporated in 1979 and is headquartered in Dublin, Ohio.",47040,"{'maxAge': 1, 'name': 'Mr. Kevin  Moran', 'title': 'VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,1,1,1693526400,1672444800,86400,2,87.7,87.23,87.195,87.81,87.7,87.23,87.195,87.81,2.0,0.0228,1696204800,1.9877,3.48,0.798409,87.75,11.515748,4044986,4044986,2269672,2077420,2077420,86.86,88.62,800,1000,21997344768,64.99,95.45,0.107297845,90.5452,82.7388,1.988,0.022668188,USD,23224311808,0.00127,249553553,250682000,10676883,5766553,1690761600,1693440000,0.042600002,0.00397,0.90643,4.27,0.0575,-11.363,1688083200,1719705600,1688083200,261000000,1.0,7.62,0.89,3:2,987984000,0.113,9.433,NYQ,EQUITY,CAH,CAH,"Cardinal Health, Inc.","Cardinal Health, Inc.",428851800,America/New_York,EDT,-14400000,87.75,108.0,78.0,98.23,100.0,2.7,hold,13,4043000064,16.128,2462000128,5269000192,0.457,1.004,205011992576,785.487,0.025339998,2679124992,2839000064,0.135,0.0336,0.01201,0.00863,USD,1.6803
7,7000 Cardinal Place,Dublin,OH,43017,United States,614 757 5000,https://www.cardinalhealth.com,Medical Distribution,Healthcare,"Cardinal Health, Inc. operates as a healthcare services and products company in the United States, Canada, Europe, Asia, and internationally. It provides customized solutions for hospitals, healthcare systems, pharmacies, ambulatory surgery centers, clinical laboratories, physician offices, and patients in the home. The company operates in two segments, Pharmaceutical and Medical. The Pharmaceutical segment distributes branded and generic pharmaceutical, specialty pharmaceutical, and over-the-counter healthcare and consumer products. The segment also provides services to pharmaceutical manufacturers and healthcare providers for specialty pharmaceutical products; operates nuclear pharmacies and radiopharmaceutical manufacturing facilities; repackages generic pharmaceuticals and over-the-counter healthcare products; and provides pharmacy management services to hospitals. The Medical segment manufactures, sources, and distributes Cardinal Health branded medical, surgical, and laboratory products and devices that include exam and surgical gloves; needles, syringe, and sharps disposals; compressions; incontinences; nutritional delivery products; wound care products; single-use surgical drapes, gowns, and apparels; fluid suction and collection systems; urology products; operating room supply products; and electrode product lines. The segment also distributes a range of national brand products, including medical, surgical, and laboratory products; provides supply chain services and solutions to hospitals, ambulatory surgery centers, clinical laboratories, and other healthcare providers; and assembles and sells sterile, and non-sterile procedure kits. The company was incorporated in 1979 and is headquartered in Dublin, Ohio.",47040,"{'maxAge': 1, 'name': 'Ms. Ola M. Snow', 'age': 54, 'title': 'Chief HR Officer', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,1,1,1693526400,1672444800,86400,2,87.7,87.23,87.195,87.81,87.7,87.23,87.195,87.81,2.0,0.0228,1696204800,1.9877,3.48,0.798409,87.75,11.515748,4044986,4044986,2269672,2077420,2077420,86.86,88.62,800,1000,21997344768,64.99,95.45,0.107297845,90.5452,82.7388,1.988,0.022668188,USD,23224311808,0.00127,249553553,250682000,10676883,5766553,1690761600,1693440000,0.042600002,0.00397,0.90643,4.27,0.0575,-11.363,1688083200,1719705600,1688083200,261000000,1.0,7.62,0.89,3:2,987984000,0.113,9.433,NYQ,EQUITY,CAH,CAH,"Cardinal Health, Inc.","Cardinal Health, Inc.",428851800,America/New_York,EDT,-14400000,87.75,108.0,78.0,98.23,100.0,2.7,hold,13,4043000064,16.128,2462000128,5269000192,0.457,1.004,205011992576,785.487,0.025339998,2679124992,2839000064,0.135,0.0336,0.01201,0.00863,USD,1.6803
8,7000 Cardinal Place,Dublin,OH,43017,United States,614 757 5000,https://www.cardinalhealth.com,Medical Distribution,Healthcare,"Cardinal Health, Inc. operates as a healthcare services and products company in the United States, Canada, Europe, Asia, and internationally. It provides customized solutions for hospitals, healthcare systems, pharmacies, ambulatory surgery centers, clinical laboratories, physician offices, and patients in the home. The company operates in two segments, Pharmaceutical and Medical. The Pharmaceutical segment distributes branded and generic pharmaceutical, specialty pharmaceutical, and over-the-counter healthcare and consumer products. The segment also provides services to pharmaceutical manufacturers and healthcare providers for specialty pharmaceutical products; operates nuclear pharmacies and radiopharmaceutical manufacturing facilities; repackages generic pharmaceuticals and over-the-counter healthcare products; and provides pharmacy management services to hospitals. The Medical segment manufactures, sources, and distributes Cardinal Health branded medical, surgical, and laboratory products and devices that include exam and surgical gloves; needles, syringe, and sharps disposals; compressions; incontinences; nutritional delivery products; wound care products; single-use surgical drapes, gowns, and apparels; fluid suction and collection systems; urology products; operating room supply products; and electrode product lines. The segment also distributes a range of national brand products, including medical, surgical, and laboratory products; provides supply chain services and solutions to hospitals, ambulatory surgery centers, clinical laboratories, and other healthcare providers; and assembles and sells sterile, and non-sterile procedure kits. The company was incorporated in 1979 and is headquartered in Dublin, Ohio.",47040,"{'maxAge': 1, 'name': 'Mr. Craig  Cowman', 'title': 'Exec. VP of Strategic Sourcing & Manufacturer Services', 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,1,1,1693526400,1672444800,86400,2,87.7,87.23,87.195,87.81,87.7,87.23,87.195,87.81,2.0,0.0228,1696204800,1.9877,3.48,0.798409,87.75,11.515748,4044986,4044986,2269672,2077420,2077420,86.86,88.62,800,1000,21997344768,64.99,95.45,0.107297845,90.5452,82.7388,1.988,0.022668188,USD,23224311808,0.00127,249553553,250682000,10676883,5766553,1690761600,1693440000,0.042600002,0.00397,0.90643,4.27,0.0575,-11.363,1688083200,1719705600,1688083200,261000000,1.0,7.62,0.89,3:2,987984000,0.113,9.433,NYQ,EQUITY,CAH,CAH,"Cardinal Health, Inc.","Cardinal Health, Inc.",428851800,America/New_York,EDT,-14400000,87.75,108.0,78.0,98.23,100.0,2.7,hold,13,4043000064,16.128,2462000128,5269000192,0.457,1.004,205011992576,785.487,0.025339998,2679124992,2839000064,0.135,0.0336,0.01201,0.00863,USD,1.6803
9,7000 Cardinal Place,Dublin,OH,43017,United States,614 757 5000,https://www.cardinalhealth.com,Medical Distribution,Healthcare,"Cardinal Health, Inc. operates as a healthcare services and products company in the United States, Canada, Europe, Asia, and internationally. It provides customized solutions for hospitals, healthcare systems, pharmacies, ambulatory surgery centers, clinical laboratories, physician offices, and patients in the home. The company operates in two segments, Pharmaceutical and Medical. The Pharmaceutical segment distributes branded and generic pharmaceutical, specialty pharmaceutical, and over-the-counter healthcare and consumer products. The segment also provides services to pharmaceutical manufacturers and healthcare providers for specialty pharmaceutical products; operates nuclear pharmacies and radiopharmaceutical manufacturing facilities; repackages generic pharmaceuticals and over-the-counter healthcare products; and provides pharmacy management services to hospitals. The Medical segment manufactures, sources, and distributes Cardinal Health branded medical, surgical, and laboratory products and devices that include exam and surgical gloves; needles, syringe, and sharps disposals; compressions; incontinences; nutritional delivery products; wound care products; single-use surgical drapes, gowns, and apparels; fluid suction and collection systems; urology products; operating room supply products; and electrode product lines. The segment also distributes a range of national brand products, including medical, surgical, and laboratory products; provides supply chain services and solutions to hospitals, ambulatory surgery centers, clinical laboratories, and other healthcare providers; and assembles and sells sterile, and non-sterile procedure kits. The company was incorporated in 1979 and is headquartered in Dublin, Ohio.",47040,"{'maxAge': 1, 'name': 'Ms. Deborah L. Weitzman', 'age': 57, 'title': 'Chief Exec. Officer of  Pharmaceutical Distribution', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,1,1,1693526400,1672444800,86400,2,87.7,87.23,87.195,87.81,87.7,87.23,87.195,87.81,2.0,0.0228,1696204800,1.9877,3.48,0.798409,87.75,11.515748,4044986,4044986,2269672,2077420,2077420,86.86,88.62,800,1000,21997344768,64.99,95.45,0.107297845,90.5452,82.7388,1.988,0.022668188,USD,23224311808,0.00127,249553553,250682000,10676883,5766553,1690761600,1693440000,0.042600002,0.00397,0.90643,4.27,0.0575,-11.363,1688083200,1719705600,1688083200,261000000,1.0,7.62,0.89,3:2,987984000,0.113,9.433,NYQ,EQUITY,CAH,CAH,"Cardinal Health, Inc.","Cardinal Health, Inc.",428851800,America/New_York,EDT,-14400000,87.75,108.0,78.0,98.23,100.0,2.7,hold,13,4043000064,16.128,2462000128,5269000192,0.457,1.004,205011992576,785.487,0.025339998,2679124992,2839000064,0.135,0.0336,0.01201,0.00863,USD,1.6803
