,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"7, Yotsuya 1-chome",Shinjuku-ku,Tokyo,160-8515,Japan,81 3 3358 7211,81 3 3358 7887,https://www.mochida.co.jp,Drug Manufacturers—Specialty & Generic,Healthcare,"Mochida Pharmaceutical Co., Ltd. manufactures and sells pharmaceuticals and healthcare products in Japan. The company offers pharmaceuticals products for the treatment of cardiovascular, obstetrics, gynecology, dermatology, psychiatry, and gastroenterology. It offers Lialda for the treatment of ulcerative colitis; Goofice and Movicol for the treatment of chronic constipation; Lexapro, an antidepressant drug; Epadel drug for hyperlipidemia and arteriosclerosis obliterans; Urece for the treatment of gout and hyperuricemia; and Treprost for the treatment of pulmonary arterial hypertension. In addition, the company provides Atelec to treat calcium channel blocker with a long-acting hypotensive effect; Tramcet, an analgesic for chronic pain and pain after tooth extraction; Heparin Sodium MOCHIDA, an anticoagulant agent; Beselna, a therapeutic agent for condyloma acuminatum and actinic keratosis; and Dinagest, a therapeutic agent for endometriosis, adenomyosis, and dysmenorrhea. Further it offers skin care, baby care, personal care, and nursing products. Additionally, the company develops mesalazine, ethyl icosapentate, daridorexant, dotinurad, and treprostinil drugs for the treatment of ulcerative colitis, hypertriglyceridemia, insomnia, gout and hyperuricemia, and pulmonary hypertension associated with interstitial lung disease; and dMD-001, a medical device that is used for the treatment of articular cartilage lesions, as well as dMD-002, which is used for the treatment of cavernous nerve injury. Mochida Pharmaceutical Co., Ltd. was founded in 1913 and is headquartered in Tokyo, Japan.",1529,"{'maxAge': 1, 'name': 'Mr. Naoyuki  Mochida', 'title': 'Pres & Representative Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.2,21.6,21.6,21.6,21.2,21.6,21.6,21.6,0.54,0.0249,1695859200,0.5666,2.44,0.138138,24.000002,8,8,0,0,0,21.4,22.4,10000,10000,781971840,20.0,24.8,0.007795086,20.564,22.28,80.0,3.7735848,EUR,-54724947968,0.051659998,20601004,35649300,0.35007,0.20763999,3496.72,0.0061772177,1680220800,1711843200,1688083200,-0.465,5182000128,0.9,2:1,1553644800,-0.546,-5.806,FRA,EQUITY,MFY.F,MFY.F,MOCHIDA PHARM.,"Mochida Pharmaceutical Co., Ltd.",984985200,Europe/Berlin,CEST,7200000,21.6,none,55513001984,1521.575,9425750016,0,3.333,4.612,100315996160,2718.922,0.02642,0.04023,55115000000,-0.449,-0.106,0.52895,0.09396,0.06737,JPY,
1,"7, Yotsuya 1-chome",Shinjuku-ku,Tokyo,160-8515,Japan,81 3 3358 7211,81 3 3358 7887,https://www.mochida.co.jp,Drug Manufacturers—Specialty & Generic,Healthcare,"Mochida Pharmaceutical Co., Ltd. manufactures and sells pharmaceuticals and healthcare products in Japan. The company offers pharmaceuticals products for the treatment of cardiovascular, obstetrics, gynecology, dermatology, psychiatry, and gastroenterology. It offers Lialda for the treatment of ulcerative colitis; Goofice and Movicol for the treatment of chronic constipation; Lexapro, an antidepressant drug; Epadel drug for hyperlipidemia and arteriosclerosis obliterans; Urece for the treatment of gout and hyperuricemia; and Treprost for the treatment of pulmonary arterial hypertension. In addition, the company provides Atelec to treat calcium channel blocker with a long-acting hypotensive effect; Tramcet, an analgesic for chronic pain and pain after tooth extraction; Heparin Sodium MOCHIDA, an anticoagulant agent; Beselna, a therapeutic agent for condyloma acuminatum and actinic keratosis; and Dinagest, a therapeutic agent for endometriosis, adenomyosis, and dysmenorrhea. Further it offers skin care, baby care, personal care, and nursing products. Additionally, the company develops mesalazine, ethyl icosapentate, daridorexant, dotinurad, and treprostinil drugs for the treatment of ulcerative colitis, hypertriglyceridemia, insomnia, gout and hyperuricemia, and pulmonary hypertension associated with interstitial lung disease; and dMD-001, a medical device that is used for the treatment of articular cartilage lesions, as well as dMD-002, which is used for the treatment of cavernous nerve injury. Mochida Pharmaceutical Co., Ltd. was founded in 1913 and is headquartered in Tokyo, Japan.",1529,"{'maxAge': 1, 'name': 'Masayoshi  Takeda', 'title': 'GM, Head of Fin. & Accounting Department and Full-Time Audit & Supervisory Board Member', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.2,21.6,21.6,21.6,21.2,21.6,21.6,21.6,0.54,0.0249,1695859200,0.5666,2.44,0.138138,24.000002,8,8,0,0,0,21.4,22.4,10000,10000,781971840,20.0,24.8,0.007795086,20.564,22.28,80.0,3.7735848,EUR,-54724947968,0.051659998,20601004,35649300,0.35007,0.20763999,3496.72,0.0061772177,1680220800,1711843200,1688083200,-0.465,5182000128,0.9,2:1,1553644800,-0.546,-5.806,FRA,EQUITY,MFY.F,MFY.F,MOCHIDA PHARM.,"Mochida Pharmaceutical Co., Ltd.",984985200,Europe/Berlin,CEST,7200000,21.6,none,55513001984,1521.575,9425750016,0,3.333,4.612,100315996160,2718.922,0.02642,0.04023,55115000000,-0.449,-0.106,0.52895,0.09396,0.06737,JPY,
2,"7, Yotsuya 1-chome",Shinjuku-ku,Tokyo,160-8515,Japan,81 3 3358 7211,81 3 3358 7887,https://www.mochida.co.jp,Drug Manufacturers—Specialty & Generic,Healthcare,"Mochida Pharmaceutical Co., Ltd. manufactures and sells pharmaceuticals and healthcare products in Japan. The company offers pharmaceuticals products for the treatment of cardiovascular, obstetrics, gynecology, dermatology, psychiatry, and gastroenterology. It offers Lialda for the treatment of ulcerative colitis; Goofice and Movicol for the treatment of chronic constipation; Lexapro, an antidepressant drug; Epadel drug for hyperlipidemia and arteriosclerosis obliterans; Urece for the treatment of gout and hyperuricemia; and Treprost for the treatment of pulmonary arterial hypertension. In addition, the company provides Atelec to treat calcium channel blocker with a long-acting hypotensive effect; Tramcet, an analgesic for chronic pain and pain after tooth extraction; Heparin Sodium MOCHIDA, an anticoagulant agent; Beselna, a therapeutic agent for condyloma acuminatum and actinic keratosis; and Dinagest, a therapeutic agent for endometriosis, adenomyosis, and dysmenorrhea. Further it offers skin care, baby care, personal care, and nursing products. Additionally, the company develops mesalazine, ethyl icosapentate, daridorexant, dotinurad, and treprostinil drugs for the treatment of ulcerative colitis, hypertriglyceridemia, insomnia, gout and hyperuricemia, and pulmonary hypertension associated with interstitial lung disease; and dMD-001, a medical device that is used for the treatment of articular cartilage lesions, as well as dMD-002, which is used for the treatment of cavernous nerve injury. Mochida Pharmaceutical Co., Ltd. was founded in 1913 and is headquartered in Tokyo, Japan.",1529,"{'maxAge': 1, 'name': 'Masaaki  Yokosuka', 'title': 'Exec. Officer, GM and Head of Legal & Compliance Department', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.2,21.6,21.6,21.6,21.2,21.6,21.6,21.6,0.54,0.0249,1695859200,0.5666,2.44,0.138138,24.000002,8,8,0,0,0,21.4,22.4,10000,10000,781971840,20.0,24.8,0.007795086,20.564,22.28,80.0,3.7735848,EUR,-54724947968,0.051659998,20601004,35649300,0.35007,0.20763999,3496.72,0.0061772177,1680220800,1711843200,1688083200,-0.465,5182000128,0.9,2:1,1553644800,-0.546,-5.806,FRA,EQUITY,MFY.F,MFY.F,MOCHIDA PHARM.,"Mochida Pharmaceutical Co., Ltd.",984985200,Europe/Berlin,CEST,7200000,21.6,none,55513001984,1521.575,9425750016,0,3.333,4.612,100315996160,2718.922,0.02642,0.04023,55115000000,-0.449,-0.106,0.52895,0.09396,0.06737,JPY,
3,"7, Yotsuya 1-chome",Shinjuku-ku,Tokyo,160-8515,Japan,81 3 3358 7211,81 3 3358 7887,https://www.mochida.co.jp,Drug Manufacturers—Specialty & Generic,Healthcare,"Mochida Pharmaceutical Co., Ltd. manufactures and sells pharmaceuticals and healthcare products in Japan. The company offers pharmaceuticals products for the treatment of cardiovascular, obstetrics, gynecology, dermatology, psychiatry, and gastroenterology. It offers Lialda for the treatment of ulcerative colitis; Goofice and Movicol for the treatment of chronic constipation; Lexapro, an antidepressant drug; Epadel drug for hyperlipidemia and arteriosclerosis obliterans; Urece for the treatment of gout and hyperuricemia; and Treprost for the treatment of pulmonary arterial hypertension. In addition, the company provides Atelec to treat calcium channel blocker with a long-acting hypotensive effect; Tramcet, an analgesic for chronic pain and pain after tooth extraction; Heparin Sodium MOCHIDA, an anticoagulant agent; Beselna, a therapeutic agent for condyloma acuminatum and actinic keratosis; and Dinagest, a therapeutic agent for endometriosis, adenomyosis, and dysmenorrhea. Further it offers skin care, baby care, personal care, and nursing products. Additionally, the company develops mesalazine, ethyl icosapentate, daridorexant, dotinurad, and treprostinil drugs for the treatment of ulcerative colitis, hypertriglyceridemia, insomnia, gout and hyperuricemia, and pulmonary hypertension associated with interstitial lung disease; and dMD-001, a medical device that is used for the treatment of articular cartilage lesions, as well as dMD-002, which is used for the treatment of cavernous nerve injury. Mochida Pharmaceutical Co., Ltd. was founded in 1913 and is headquartered in Tokyo, Japan.",1529,"{'maxAge': 1, 'name': 'Junichi  Makino', 'title': 'Exec. Officer, GM & Head of HR Department', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.2,21.6,21.6,21.6,21.2,21.6,21.6,21.6,0.54,0.0249,1695859200,0.5666,2.44,0.138138,24.000002,8,8,0,0,0,21.4,22.4,10000,10000,781971840,20.0,24.8,0.007795086,20.564,22.28,80.0,3.7735848,EUR,-54724947968,0.051659998,20601004,35649300,0.35007,0.20763999,3496.72,0.0061772177,1680220800,1711843200,1688083200,-0.465,5182000128,0.9,2:1,1553644800,-0.546,-5.806,FRA,EQUITY,MFY.F,MFY.F,MOCHIDA PHARM.,"Mochida Pharmaceutical Co., Ltd.",984985200,Europe/Berlin,CEST,7200000,21.6,none,55513001984,1521.575,9425750016,0,3.333,4.612,100315996160,2718.922,0.02642,0.04023,55115000000,-0.449,-0.106,0.52895,0.09396,0.06737,JPY,
4,"7, Yotsuya 1-chome",Shinjuku-ku,Tokyo,160-8515,Japan,81 3 3358 7211,81 3 3358 7887,https://www.mochida.co.jp,Drug Manufacturers—Specialty & Generic,Healthcare,"Mochida Pharmaceutical Co., Ltd. manufactures and sells pharmaceuticals and healthcare products in Japan. The company offers pharmaceuticals products for the treatment of cardiovascular, obstetrics, gynecology, dermatology, psychiatry, and gastroenterology. It offers Lialda for the treatment of ulcerative colitis; Goofice and Movicol for the treatment of chronic constipation; Lexapro, an antidepressant drug; Epadel drug for hyperlipidemia and arteriosclerosis obliterans; Urece for the treatment of gout and hyperuricemia; and Treprost for the treatment of pulmonary arterial hypertension. In addition, the company provides Atelec to treat calcium channel blocker with a long-acting hypotensive effect; Tramcet, an analgesic for chronic pain and pain after tooth extraction; Heparin Sodium MOCHIDA, an anticoagulant agent; Beselna, a therapeutic agent for condyloma acuminatum and actinic keratosis; and Dinagest, a therapeutic agent for endometriosis, adenomyosis, and dysmenorrhea. Further it offers skin care, baby care, personal care, and nursing products. Additionally, the company develops mesalazine, ethyl icosapentate, daridorexant, dotinurad, and treprostinil drugs for the treatment of ulcerative colitis, hypertriglyceridemia, insomnia, gout and hyperuricemia, and pulmonary hypertension associated with interstitial lung disease; and dMD-001, a medical device that is used for the treatment of articular cartilage lesions, as well as dMD-002, which is used for the treatment of cavernous nerve injury. Mochida Pharmaceutical Co., Ltd. was founded in 1913 and is headquartered in Tokyo, Japan.",1529,"{'maxAge': 1, 'name': 'Keiichi  Sagisaka', 'title': 'Sr. Exec. Managing Officer of Pharmaceutical Bus. & Healthcare and Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.2,21.6,21.6,21.6,21.2,21.6,21.6,21.6,0.54,0.0249,1695859200,0.5666,2.44,0.138138,24.000002,8,8,0,0,0,21.4,22.4,10000,10000,781971840,20.0,24.8,0.007795086,20.564,22.28,80.0,3.7735848,EUR,-54724947968,0.051659998,20601004,35649300,0.35007,0.20763999,3496.72,0.0061772177,1680220800,1711843200,1688083200,-0.465,5182000128,0.9,2:1,1553644800,-0.546,-5.806,FRA,EQUITY,MFY.F,MFY.F,MOCHIDA PHARM.,"Mochida Pharmaceutical Co., Ltd.",984985200,Europe/Berlin,CEST,7200000,21.6,none,55513001984,1521.575,9425750016,0,3.333,4.612,100315996160,2718.922,0.02642,0.04023,55115000000,-0.449,-0.106,0.52895,0.09396,0.06737,JPY,
5,"7, Yotsuya 1-chome",Shinjuku-ku,Tokyo,160-8515,Japan,81 3 3358 7211,81 3 3358 7887,https://www.mochida.co.jp,Drug Manufacturers—Specialty & Generic,Healthcare,"Mochida Pharmaceutical Co., Ltd. manufactures and sells pharmaceuticals and healthcare products in Japan. The company offers pharmaceuticals products for the treatment of cardiovascular, obstetrics, gynecology, dermatology, psychiatry, and gastroenterology. It offers Lialda for the treatment of ulcerative colitis; Goofice and Movicol for the treatment of chronic constipation; Lexapro, an antidepressant drug; Epadel drug for hyperlipidemia and arteriosclerosis obliterans; Urece for the treatment of gout and hyperuricemia; and Treprost for the treatment of pulmonary arterial hypertension. In addition, the company provides Atelec to treat calcium channel blocker with a long-acting hypotensive effect; Tramcet, an analgesic for chronic pain and pain after tooth extraction; Heparin Sodium MOCHIDA, an anticoagulant agent; Beselna, a therapeutic agent for condyloma acuminatum and actinic keratosis; and Dinagest, a therapeutic agent for endometriosis, adenomyosis, and dysmenorrhea. Further it offers skin care, baby care, personal care, and nursing products. Additionally, the company develops mesalazine, ethyl icosapentate, daridorexant, dotinurad, and treprostinil drugs for the treatment of ulcerative colitis, hypertriglyceridemia, insomnia, gout and hyperuricemia, and pulmonary hypertension associated with interstitial lung disease; and dMD-001, a medical device that is used for the treatment of articular cartilage lesions, as well as dMD-002, which is used for the treatment of cavernous nerve injury. Mochida Pharmaceutical Co., Ltd. was founded in 1913 and is headquartered in Tokyo, Japan.",1529,"{'maxAge': 1, 'name': 'Chu  Sakata', 'title': 'Sr. Exec. Managing Officer, Sr. EVP & Representative Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.2,21.6,21.6,21.6,21.2,21.6,21.6,21.6,0.54,0.0249,1695859200,0.5666,2.44,0.138138,24.000002,8,8,0,0,0,21.4,22.4,10000,10000,781971840,20.0,24.8,0.007795086,20.564,22.28,80.0,3.7735848,EUR,-54724947968,0.051659998,20601004,35649300,0.35007,0.20763999,3496.72,0.0061772177,1680220800,1711843200,1688083200,-0.465,5182000128,0.9,2:1,1553644800,-0.546,-5.806,FRA,EQUITY,MFY.F,MFY.F,MOCHIDA PHARM.,"Mochida Pharmaceutical Co., Ltd.",984985200,Europe/Berlin,CEST,7200000,21.6,none,55513001984,1521.575,9425750016,0,3.333,4.612,100315996160,2718.922,0.02642,0.04023,55115000000,-0.449,-0.106,0.52895,0.09396,0.06737,JPY,
6,"7, Yotsuya 1-chome",Shinjuku-ku,Tokyo,160-8515,Japan,81 3 3358 7211,81 3 3358 7887,https://www.mochida.co.jp,Drug Manufacturers—Specialty & Generic,Healthcare,"Mochida Pharmaceutical Co., Ltd. manufactures and sells pharmaceuticals and healthcare products in Japan. The company offers pharmaceuticals products for the treatment of cardiovascular, obstetrics, gynecology, dermatology, psychiatry, and gastroenterology. It offers Lialda for the treatment of ulcerative colitis; Goofice and Movicol for the treatment of chronic constipation; Lexapro, an antidepressant drug; Epadel drug for hyperlipidemia and arteriosclerosis obliterans; Urece for the treatment of gout and hyperuricemia; and Treprost for the treatment of pulmonary arterial hypertension. In addition, the company provides Atelec to treat calcium channel blocker with a long-acting hypotensive effect; Tramcet, an analgesic for chronic pain and pain after tooth extraction; Heparin Sodium MOCHIDA, an anticoagulant agent; Beselna, a therapeutic agent for condyloma acuminatum and actinic keratosis; and Dinagest, a therapeutic agent for endometriosis, adenomyosis, and dysmenorrhea. Further it offers skin care, baby care, personal care, and nursing products. Additionally, the company develops mesalazine, ethyl icosapentate, daridorexant, dotinurad, and treprostinil drugs for the treatment of ulcerative colitis, hypertriglyceridemia, insomnia, gout and hyperuricemia, and pulmonary hypertension associated with interstitial lung disease; and dMD-001, a medical device that is used for the treatment of articular cartilage lesions, as well as dMD-002, which is used for the treatment of cavernous nerve injury. Mochida Pharmaceutical Co., Ltd. was founded in 1913 and is headquartered in Tokyo, Japan.",1529,"{'maxAge': 1, 'name': 'Kiyoshi  Mizuguchi Ph.D.', 'title': 'Exec Managing Officer of R&D, Supervisor of Pharmaceutical Plant and Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.2,21.6,21.6,21.6,21.2,21.6,21.6,21.6,0.54,0.0249,1695859200,0.5666,2.44,0.138138,24.000002,8,8,0,0,0,21.4,22.4,10000,10000,781971840,20.0,24.8,0.007795086,20.564,22.28,80.0,3.7735848,EUR,-54724947968,0.051659998,20601004,35649300,0.35007,0.20763999,3496.72,0.0061772177,1680220800,1711843200,1688083200,-0.465,5182000128,0.9,2:1,1553644800,-0.546,-5.806,FRA,EQUITY,MFY.F,MFY.F,MOCHIDA PHARM.,"Mochida Pharmaceutical Co., Ltd.",984985200,Europe/Berlin,CEST,7200000,21.6,none,55513001984,1521.575,9425750016,0,3.333,4.612,100315996160,2718.922,0.02642,0.04023,55115000000,-0.449,-0.106,0.52895,0.09396,0.06737,JPY,
7,"7, Yotsuya 1-chome",Shinjuku-ku,Tokyo,160-8515,Japan,81 3 3358 7211,81 3 3358 7887,https://www.mochida.co.jp,Drug Manufacturers—Specialty & Generic,Healthcare,"Mochida Pharmaceutical Co., Ltd. manufactures and sells pharmaceuticals and healthcare products in Japan. The company offers pharmaceuticals products for the treatment of cardiovascular, obstetrics, gynecology, dermatology, psychiatry, and gastroenterology. It offers Lialda for the treatment of ulcerative colitis; Goofice and Movicol for the treatment of chronic constipation; Lexapro, an antidepressant drug; Epadel drug for hyperlipidemia and arteriosclerosis obliterans; Urece for the treatment of gout and hyperuricemia; and Treprost for the treatment of pulmonary arterial hypertension. In addition, the company provides Atelec to treat calcium channel blocker with a long-acting hypotensive effect; Tramcet, an analgesic for chronic pain and pain after tooth extraction; Heparin Sodium MOCHIDA, an anticoagulant agent; Beselna, a therapeutic agent for condyloma acuminatum and actinic keratosis; and Dinagest, a therapeutic agent for endometriosis, adenomyosis, and dysmenorrhea. Further it offers skin care, baby care, personal care, and nursing products. Additionally, the company develops mesalazine, ethyl icosapentate, daridorexant, dotinurad, and treprostinil drugs for the treatment of ulcerative colitis, hypertriglyceridemia, insomnia, gout and hyperuricemia, and pulmonary hypertension associated with interstitial lung disease; and dMD-001, a medical device that is used for the treatment of articular cartilage lesions, as well as dMD-002, which is used for the treatment of cavernous nerve injury. Mochida Pharmaceutical Co., Ltd. was founded in 1913 and is headquartered in Tokyo, Japan.",1529,"{'maxAge': 1, 'name': 'Junichi  Sakaki Ph.D.', 'title': 'Sr. Exec Managing Officer of Bus. Devel., Supervisor of Biomaterials Bus. & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.2,21.6,21.6,21.6,21.2,21.6,21.6,21.6,0.54,0.0249,1695859200,0.5666,2.44,0.138138,24.000002,8,8,0,0,0,21.4,22.4,10000,10000,781971840,20.0,24.8,0.007795086,20.564,22.28,80.0,3.7735848,EUR,-54724947968,0.051659998,20601004,35649300,0.35007,0.20763999,3496.72,0.0061772177,1680220800,1711843200,1688083200,-0.465,5182000128,0.9,2:1,1553644800,-0.546,-5.806,FRA,EQUITY,MFY.F,MFY.F,MOCHIDA PHARM.,"Mochida Pharmaceutical Co., Ltd.",984985200,Europe/Berlin,CEST,7200000,21.6,none,55513001984,1521.575,9425750016,0,3.333,4.612,100315996160,2718.922,0.02642,0.04023,55115000000,-0.449,-0.106,0.52895,0.09396,0.06737,JPY,
8,"7, Yotsuya 1-chome",Shinjuku-ku,Tokyo,160-8515,Japan,81 3 3358 7211,81 3 3358 7887,https://www.mochida.co.jp,Drug Manufacturers—Specialty & Generic,Healthcare,"Mochida Pharmaceutical Co., Ltd. manufactures and sells pharmaceuticals and healthcare products in Japan. The company offers pharmaceuticals products for the treatment of cardiovascular, obstetrics, gynecology, dermatology, psychiatry, and gastroenterology. It offers Lialda for the treatment of ulcerative colitis; Goofice and Movicol for the treatment of chronic constipation; Lexapro, an antidepressant drug; Epadel drug for hyperlipidemia and arteriosclerosis obliterans; Urece for the treatment of gout and hyperuricemia; and Treprost for the treatment of pulmonary arterial hypertension. In addition, the company provides Atelec to treat calcium channel blocker with a long-acting hypotensive effect; Tramcet, an analgesic for chronic pain and pain after tooth extraction; Heparin Sodium MOCHIDA, an anticoagulant agent; Beselna, a therapeutic agent for condyloma acuminatum and actinic keratosis; and Dinagest, a therapeutic agent for endometriosis, adenomyosis, and dysmenorrhea. Further it offers skin care, baby care, personal care, and nursing products. Additionally, the company develops mesalazine, ethyl icosapentate, daridorexant, dotinurad, and treprostinil drugs for the treatment of ulcerative colitis, hypertriglyceridemia, insomnia, gout and hyperuricemia, and pulmonary hypertension associated with interstitial lung disease; and dMD-001, a medical device that is used for the treatment of articular cartilage lesions, as well as dMD-002, which is used for the treatment of cavernous nerve injury. Mochida Pharmaceutical Co., Ltd. was founded in 1913 and is headquartered in Tokyo, Japan.",1529,"{'maxAge': 1, 'name': 'Kazumasa  Fukuchi', 'title': 'Head of Pharmaceutical Bus. Division', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.2,21.6,21.6,21.6,21.2,21.6,21.6,21.6,0.54,0.0249,1695859200,0.5666,2.44,0.138138,24.000002,8,8,0,0,0,21.4,22.4,10000,10000,781971840,20.0,24.8,0.007795086,20.564,22.28,80.0,3.7735848,EUR,-54724947968,0.051659998,20601004,35649300,0.35007,0.20763999,3496.72,0.0061772177,1680220800,1711843200,1688083200,-0.465,5182000128,0.9,2:1,1553644800,-0.546,-5.806,FRA,EQUITY,MFY.F,MFY.F,MOCHIDA PHARM.,"Mochida Pharmaceutical Co., Ltd.",984985200,Europe/Berlin,CEST,7200000,21.6,none,55513001984,1521.575,9425750016,0,3.333,4.612,100315996160,2718.922,0.02642,0.04023,55115000000,-0.449,-0.106,0.52895,0.09396,0.06737,JPY,
9,"7, Yotsuya 1-chome",Shinjuku-ku,Tokyo,160-8515,Japan,81 3 3358 7211,81 3 3358 7887,https://www.mochida.co.jp,Drug Manufacturers—Specialty & Generic,Healthcare,"Mochida Pharmaceutical Co., Ltd. manufactures and sells pharmaceuticals and healthcare products in Japan. The company offers pharmaceuticals products for the treatment of cardiovascular, obstetrics, gynecology, dermatology, psychiatry, and gastroenterology. It offers Lialda for the treatment of ulcerative colitis; Goofice and Movicol for the treatment of chronic constipation; Lexapro, an antidepressant drug; Epadel drug for hyperlipidemia and arteriosclerosis obliterans; Urece for the treatment of gout and hyperuricemia; and Treprost for the treatment of pulmonary arterial hypertension. In addition, the company provides Atelec to treat calcium channel blocker with a long-acting hypotensive effect; Tramcet, an analgesic for chronic pain and pain after tooth extraction; Heparin Sodium MOCHIDA, an anticoagulant agent; Beselna, a therapeutic agent for condyloma acuminatum and actinic keratosis; and Dinagest, a therapeutic agent for endometriosis, adenomyosis, and dysmenorrhea. Further it offers skin care, baby care, personal care, and nursing products. Additionally, the company develops mesalazine, ethyl icosapentate, daridorexant, dotinurad, and treprostinil drugs for the treatment of ulcerative colitis, hypertriglyceridemia, insomnia, gout and hyperuricemia, and pulmonary hypertension associated with interstitial lung disease; and dMD-001, a medical device that is used for the treatment of articular cartilage lesions, as well as dMD-002, which is used for the treatment of cavernous nerve injury. Mochida Pharmaceutical Co., Ltd. was founded in 1913 and is headquartered in Tokyo, Japan.",1529,"{'maxAge': 1, 'name': 'Yutaka  Kawakami Ph.D.', 'title': 'Exec. Managing Officer, Exec. Officer, Head of RA, QA & PV and Exec. Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,21.2,21.6,21.6,21.6,21.2,21.6,21.6,21.6,0.54,0.0249,1695859200,0.5666,2.44,0.138138,24.000002,8,8,0,0,0,21.4,22.4,10000,10000,781971840,20.0,24.8,0.007795086,20.564,22.28,80.0,3.7735848,EUR,-54724947968,0.051659998,20601004,35649300,0.35007,0.20763999,3496.72,0.0061772177,1680220800,1711843200,1688083200,-0.465,5182000128,0.9,2:1,1553644800,-0.546,-5.806,FRA,EQUITY,MFY.F,MFY.F,MOCHIDA PHARM.,"Mochida Pharmaceutical Co., Ltd.",984985200,Europe/Berlin,CEST,7200000,21.6,none,55513001984,1521.575,9425750016,0,3.333,4.612,100315996160,2718.922,0.02642,0.04023,55115000000,-0.449,-0.106,0.52895,0.09396,0.06737,JPY,
