,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2 Wells Avenue,Newton,MA,02459,United States,617 673 8000,https://www.brighthorizons.com,Personal Services,Consumer Cyclical,"Bright Horizons Family Solutions Inc. provides early education and childcare, back-up care, educational advisory, and other workplace solutions services for employers and families. The company operates through three segments: Full Service Center-Based Child Care, Back-Up Care, and Educational Advisory and Other Services. The Full Service Center-Based Child Care segment offers traditional center-based child care and early education, preschool, and elementary education services. The Back-Up Care segment provides center-based back-up child care, in-home child and adult/elder dependent care, school-age camps, virtual tutoring, and self-sourced reimbursed care services through child care centers, school-age campuses, and in-home caregivers, as well as the back-up care network. The Educational Advisory and Other Services segment offers tuition assistance and student loan repayment program administration, workforce education, and related educational consulting services, as well as college admissions advisory services. It operated child care and early education centers in the United States, Puerto Rico, the United Kingdom, Canada, the Netherlands, and India. The company was formerly known as Bright Horizons Solutions Corp. and changed its name to Bright Horizons Family Solutions Inc. in July 2012. Bright Horizons Family Solutions Inc. was founded in 1986 and is headquartered in Newton, Massachusetts.",29100,"{'maxAge': 1, 'name': 'Mr. Stephen Howard Kramer', 'age': 51, 'title': 'CEO, Pres & Director', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 958688, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,5,5,3,1693526400,1672444800,86400,2,91.86,91.8,87.03,91.8,91.86,91.8,87.03,91.8,0.0,1.200553,79.69091,25.33526,693515,693515,368479,376350,376350,87.28,88.25,1000,800,5073462784,54.19,98.87,2.2786114,93.9594,82.50845,0.0,0.0,USD,6876133376,0.0292,54118670,57876600,1772722,2253468,1690761600,1693440000,0.0306,0.01242,1.07304,5.05,0.0309,19.913,4.4021497,1672444800,1703980800,1688083200,-0.174,64780000,1.1,3.46,1.96,3.088,31.057,NYQ,EQUITY,BFAM,BFAM,Bright Horizons Family Solution,Bright Horizons Family Solutions Inc.,1359124200,America/New_York,EDT,-14400000,87.66,105.0,64.0,90.7,90.5,2.8,hold,10,77602000,1.341,221403008,1880273024,0.345,0.443,2226558976,163.535,38.642,0.018660001,0.05731,408714000,230722496,242743008,-0.165,0.23,0.19757,0.09944,0.04927,USD,
1,2 Wells Avenue,Newton,MA,02459,United States,617 673 8000,https://www.brighthorizons.com,Personal Services,Consumer Cyclical,"Bright Horizons Family Solutions Inc. provides early education and childcare, back-up care, educational advisory, and other workplace solutions services for employers and families. The company operates through three segments: Full Service Center-Based Child Care, Back-Up Care, and Educational Advisory and Other Services. The Full Service Center-Based Child Care segment offers traditional center-based child care and early education, preschool, and elementary education services. The Back-Up Care segment provides center-based back-up child care, in-home child and adult/elder dependent care, school-age camps, virtual tutoring, and self-sourced reimbursed care services through child care centers, school-age campuses, and in-home caregivers, as well as the back-up care network. The Educational Advisory and Other Services segment offers tuition assistance and student loan repayment program administration, workforce education, and related educational consulting services, as well as college admissions advisory services. It operated child care and early education centers in the United States, Puerto Rico, the United Kingdom, Canada, the Netherlands, and India. The company was formerly known as Bright Horizons Solutions Corp. and changed its name to Bright Horizons Family Solutions Inc. in July 2012. Bright Horizons Family Solutions Inc. was founded in 1986 and is headquartered in Newton, Massachusetts.",29100,"{'maxAge': 1, 'name': 'Ms. Elizabeth J. Boland', 'age': 62, 'title': 'Chief Financial Officer', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 603404, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,5,5,3,1693526400,1672444800,86400,2,91.86,91.8,87.03,91.8,91.86,91.8,87.03,91.8,0.0,1.200553,79.69091,25.33526,693515,693515,368479,376350,376350,87.28,88.25,1000,800,5073462784,54.19,98.87,2.2786114,93.9594,82.50845,0.0,0.0,USD,6876133376,0.0292,54118670,57876600,1772722,2253468,1690761600,1693440000,0.0306,0.01242,1.07304,5.05,0.0309,19.913,4.4021497,1672444800,1703980800,1688083200,-0.174,64780000,1.1,3.46,1.96,3.088,31.057,NYQ,EQUITY,BFAM,BFAM,Bright Horizons Family Solution,Bright Horizons Family Solutions Inc.,1359124200,America/New_York,EDT,-14400000,87.66,105.0,64.0,90.7,90.5,2.8,hold,10,77602000,1.341,221403008,1880273024,0.345,0.443,2226558976,163.535,38.642,0.018660001,0.05731,408714000,230722496,242743008,-0.165,0.23,0.19757,0.09944,0.04927,USD,
2,2 Wells Avenue,Newton,MA,02459,United States,617 673 8000,https://www.brighthorizons.com,Personal Services,Consumer Cyclical,"Bright Horizons Family Solutions Inc. provides early education and childcare, back-up care, educational advisory, and other workplace solutions services for employers and families. The company operates through three segments: Full Service Center-Based Child Care, Back-Up Care, and Educational Advisory and Other Services. The Full Service Center-Based Child Care segment offers traditional center-based child care and early education, preschool, and elementary education services. The Back-Up Care segment provides center-based back-up child care, in-home child and adult/elder dependent care, school-age camps, virtual tutoring, and self-sourced reimbursed care services through child care centers, school-age campuses, and in-home caregivers, as well as the back-up care network. The Educational Advisory and Other Services segment offers tuition assistance and student loan repayment program administration, workforce education, and related educational consulting services, as well as college admissions advisory services. It operated child care and early education centers in the United States, Puerto Rico, the United Kingdom, Canada, the Netherlands, and India. The company was formerly known as Bright Horizons Solutions Corp. and changed its name to Bright Horizons Family Solutions Inc. in July 2012. Bright Horizons Family Solutions Inc. was founded in 1986 and is headquartered in Newton, Massachusetts.",29100,"{'maxAge': 1, 'name': 'Mr. John G. Casagrande', 'age': 63, 'title': 'Gen. Counsel & Sec.', 'yearBorn': 1959, 'fiscalYear': 2022, 'totalPay': 363128, 'exercisedValue': 848854, 'unexercisedValue': 0}",2,3,5,5,3,1693526400,1672444800,86400,2,91.86,91.8,87.03,91.8,91.86,91.8,87.03,91.8,0.0,1.200553,79.69091,25.33526,693515,693515,368479,376350,376350,87.28,88.25,1000,800,5073462784,54.19,98.87,2.2786114,93.9594,82.50845,0.0,0.0,USD,6876133376,0.0292,54118670,57876600,1772722,2253468,1690761600,1693440000,0.0306,0.01242,1.07304,5.05,0.0309,19.913,4.4021497,1672444800,1703980800,1688083200,-0.174,64780000,1.1,3.46,1.96,3.088,31.057,NYQ,EQUITY,BFAM,BFAM,Bright Horizons Family Solution,Bright Horizons Family Solutions Inc.,1359124200,America/New_York,EDT,-14400000,87.66,105.0,64.0,90.7,90.5,2.8,hold,10,77602000,1.341,221403008,1880273024,0.345,0.443,2226558976,163.535,38.642,0.018660001,0.05731,408714000,230722496,242743008,-0.165,0.23,0.19757,0.09944,0.04927,USD,
3,2 Wells Avenue,Newton,MA,02459,United States,617 673 8000,https://www.brighthorizons.com,Personal Services,Consumer Cyclical,"Bright Horizons Family Solutions Inc. provides early education and childcare, back-up care, educational advisory, and other workplace solutions services for employers and families. The company operates through three segments: Full Service Center-Based Child Care, Back-Up Care, and Educational Advisory and Other Services. The Full Service Center-Based Child Care segment offers traditional center-based child care and early education, preschool, and elementary education services. The Back-Up Care segment provides center-based back-up child care, in-home child and adult/elder dependent care, school-age camps, virtual tutoring, and self-sourced reimbursed care services through child care centers, school-age campuses, and in-home caregivers, as well as the back-up care network. The Educational Advisory and Other Services segment offers tuition assistance and student loan repayment program administration, workforce education, and related educational consulting services, as well as college admissions advisory services. It operated child care and early education centers in the United States, Puerto Rico, the United Kingdom, Canada, the Netherlands, and India. The company was formerly known as Bright Horizons Solutions Corp. and changed its name to Bright Horizons Family Solutions Inc. in July 2012. Bright Horizons Family Solutions Inc. was founded in 1986 and is headquartered in Newton, Massachusetts.",29100,"{'maxAge': 1, 'name': 'Ms. Mary Lou Burke-Afonso', 'age': 57, 'title': 'Chief Operating Officer of North America Center Operations', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 604609, 'exercisedValue': 41335, 'unexercisedValue': 0}",2,3,5,5,3,1693526400,1672444800,86400,2,91.86,91.8,87.03,91.8,91.86,91.8,87.03,91.8,0.0,1.200553,79.69091,25.33526,693515,693515,368479,376350,376350,87.28,88.25,1000,800,5073462784,54.19,98.87,2.2786114,93.9594,82.50845,0.0,0.0,USD,6876133376,0.0292,54118670,57876600,1772722,2253468,1690761600,1693440000,0.0306,0.01242,1.07304,5.05,0.0309,19.913,4.4021497,1672444800,1703980800,1688083200,-0.174,64780000,1.1,3.46,1.96,3.088,31.057,NYQ,EQUITY,BFAM,BFAM,Bright Horizons Family Solution,Bright Horizons Family Solutions Inc.,1359124200,America/New_York,EDT,-14400000,87.66,105.0,64.0,90.7,90.5,2.8,hold,10,77602000,1.341,221403008,1880273024,0.345,0.443,2226558976,163.535,38.642,0.018660001,0.05731,408714000,230722496,242743008,-0.165,0.23,0.19757,0.09944,0.04927,USD,
4,2 Wells Avenue,Newton,MA,02459,United States,617 673 8000,https://www.brighthorizons.com,Personal Services,Consumer Cyclical,"Bright Horizons Family Solutions Inc. provides early education and childcare, back-up care, educational advisory, and other workplace solutions services for employers and families. The company operates through three segments: Full Service Center-Based Child Care, Back-Up Care, and Educational Advisory and Other Services. The Full Service Center-Based Child Care segment offers traditional center-based child care and early education, preschool, and elementary education services. The Back-Up Care segment provides center-based back-up child care, in-home child and adult/elder dependent care, school-age camps, virtual tutoring, and self-sourced reimbursed care services through child care centers, school-age campuses, and in-home caregivers, as well as the back-up care network. The Educational Advisory and Other Services segment offers tuition assistance and student loan repayment program administration, workforce education, and related educational consulting services, as well as college admissions advisory services. It operated child care and early education centers in the United States, Puerto Rico, the United Kingdom, Canada, the Netherlands, and India. The company was formerly known as Bright Horizons Solutions Corp. and changed its name to Bright Horizons Family Solutions Inc. in July 2012. Bright Horizons Family Solutions Inc. was founded in 1986 and is headquartered in Newton, Massachusetts.",29100,"{'maxAge': 1, 'name': 'Ms. Rosamund  Marshall', 'age': 63, 'title': 'Managing Director of International', 'yearBorn': 1959, 'fiscalYear': 2022, 'totalPay': 527662, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,5,5,3,1693526400,1672444800,86400,2,91.86,91.8,87.03,91.8,91.86,91.8,87.03,91.8,0.0,1.200553,79.69091,25.33526,693515,693515,368479,376350,376350,87.28,88.25,1000,800,5073462784,54.19,98.87,2.2786114,93.9594,82.50845,0.0,0.0,USD,6876133376,0.0292,54118670,57876600,1772722,2253468,1690761600,1693440000,0.0306,0.01242,1.07304,5.05,0.0309,19.913,4.4021497,1672444800,1703980800,1688083200,-0.174,64780000,1.1,3.46,1.96,3.088,31.057,NYQ,EQUITY,BFAM,BFAM,Bright Horizons Family Solution,Bright Horizons Family Solutions Inc.,1359124200,America/New_York,EDT,-14400000,87.66,105.0,64.0,90.7,90.5,2.8,hold,10,77602000,1.341,221403008,1880273024,0.345,0.443,2226558976,163.535,38.642,0.018660001,0.05731,408714000,230722496,242743008,-0.165,0.23,0.19757,0.09944,0.04927,USD,
5,2 Wells Avenue,Newton,MA,02459,United States,617 673 8000,https://www.brighthorizons.com,Personal Services,Consumer Cyclical,"Bright Horizons Family Solutions Inc. provides early education and childcare, back-up care, educational advisory, and other workplace solutions services for employers and families. The company operates through three segments: Full Service Center-Based Child Care, Back-Up Care, and Educational Advisory and Other Services. The Full Service Center-Based Child Care segment offers traditional center-based child care and early education, preschool, and elementary education services. The Back-Up Care segment provides center-based back-up child care, in-home child and adult/elder dependent care, school-age camps, virtual tutoring, and self-sourced reimbursed care services through child care centers, school-age campuses, and in-home caregivers, as well as the back-up care network. The Educational Advisory and Other Services segment offers tuition assistance and student loan repayment program administration, workforce education, and related educational consulting services, as well as college admissions advisory services. It operated child care and early education centers in the United States, Puerto Rico, the United Kingdom, Canada, the Netherlands, and India. The company was formerly known as Bright Horizons Solutions Corp. and changed its name to Bright Horizons Family Solutions Inc. in July 2012. Bright Horizons Family Solutions Inc. was founded in 1986 and is headquartered in Newton, Massachusetts.",29100,"{'maxAge': 1, 'name': 'Dr. Tammy  Chuprevich', 'title': 'Sr. VP of Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,5,5,3,1693526400,1672444800,86400,2,91.86,91.8,87.03,91.8,91.86,91.8,87.03,91.8,0.0,1.200553,79.69091,25.33526,693515,693515,368479,376350,376350,87.28,88.25,1000,800,5073462784,54.19,98.87,2.2786114,93.9594,82.50845,0.0,0.0,USD,6876133376,0.0292,54118670,57876600,1772722,2253468,1690761600,1693440000,0.0306,0.01242,1.07304,5.05,0.0309,19.913,4.4021497,1672444800,1703980800,1688083200,-0.174,64780000,1.1,3.46,1.96,3.088,31.057,NYQ,EQUITY,BFAM,BFAM,Bright Horizons Family Solution,Bright Horizons Family Solutions Inc.,1359124200,America/New_York,EDT,-14400000,87.66,105.0,64.0,90.7,90.5,2.8,hold,10,77602000,1.341,221403008,1880273024,0.345,0.443,2226558976,163.535,38.642,0.018660001,0.05731,408714000,230722496,242743008,-0.165,0.23,0.19757,0.09944,0.04927,USD,
6,2 Wells Avenue,Newton,MA,02459,United States,617 673 8000,https://www.brighthorizons.com,Personal Services,Consumer Cyclical,"Bright Horizons Family Solutions Inc. provides early education and childcare, back-up care, educational advisory, and other workplace solutions services for employers and families. The company operates through three segments: Full Service Center-Based Child Care, Back-Up Care, and Educational Advisory and Other Services. The Full Service Center-Based Child Care segment offers traditional center-based child care and early education, preschool, and elementary education services. The Back-Up Care segment provides center-based back-up child care, in-home child and adult/elder dependent care, school-age camps, virtual tutoring, and self-sourced reimbursed care services through child care centers, school-age campuses, and in-home caregivers, as well as the back-up care network. The Educational Advisory and Other Services segment offers tuition assistance and student loan repayment program administration, workforce education, and related educational consulting services, as well as college admissions advisory services. It operated child care and early education centers in the United States, Puerto Rico, the United Kingdom, Canada, the Netherlands, and India. The company was formerly known as Bright Horizons Solutions Corp. and changed its name to Bright Horizons Family Solutions Inc. in July 2012. Bright Horizons Family Solutions Inc. was founded in 1986 and is headquartered in Newton, Massachusetts.",29100,"{'maxAge': 1, 'name': 'Mr. Jason R. Janoff', 'age': 50, 'title': 'Chief Accounting Officer', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,5,5,3,1693526400,1672444800,86400,2,91.86,91.8,87.03,91.8,91.86,91.8,87.03,91.8,0.0,1.200553,79.69091,25.33526,693515,693515,368479,376350,376350,87.28,88.25,1000,800,5073462784,54.19,98.87,2.2786114,93.9594,82.50845,0.0,0.0,USD,6876133376,0.0292,54118670,57876600,1772722,2253468,1690761600,1693440000,0.0306,0.01242,1.07304,5.05,0.0309,19.913,4.4021497,1672444800,1703980800,1688083200,-0.174,64780000,1.1,3.46,1.96,3.088,31.057,NYQ,EQUITY,BFAM,BFAM,Bright Horizons Family Solution,Bright Horizons Family Solutions Inc.,1359124200,America/New_York,EDT,-14400000,87.66,105.0,64.0,90.7,90.5,2.8,hold,10,77602000,1.341,221403008,1880273024,0.345,0.443,2226558976,163.535,38.642,0.018660001,0.05731,408714000,230722496,242743008,-0.165,0.23,0.19757,0.09944,0.04927,USD,
7,2 Wells Avenue,Newton,MA,02459,United States,617 673 8000,https://www.brighthorizons.com,Personal Services,Consumer Cyclical,"Bright Horizons Family Solutions Inc. provides early education and childcare, back-up care, educational advisory, and other workplace solutions services for employers and families. The company operates through three segments: Full Service Center-Based Child Care, Back-Up Care, and Educational Advisory and Other Services. The Full Service Center-Based Child Care segment offers traditional center-based child care and early education, preschool, and elementary education services. The Back-Up Care segment provides center-based back-up child care, in-home child and adult/elder dependent care, school-age camps, virtual tutoring, and self-sourced reimbursed care services through child care centers, school-age campuses, and in-home caregivers, as well as the back-up care network. The Educational Advisory and Other Services segment offers tuition assistance and student loan repayment program administration, workforce education, and related educational consulting services, as well as college admissions advisory services. It operated child care and early education centers in the United States, Puerto Rico, the United Kingdom, Canada, the Netherlands, and India. The company was formerly known as Bright Horizons Solutions Corp. and changed its name to Bright Horizons Family Solutions Inc. in July 2012. Bright Horizons Family Solutions Inc. was founded in 1986 and is headquartered in Newton, Massachusetts.",29100,"{'maxAge': 1, 'name': 'Michael  Flanagan', 'title': 'Sr. Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,5,5,3,1693526400,1672444800,86400,2,91.86,91.8,87.03,91.8,91.86,91.8,87.03,91.8,0.0,1.200553,79.69091,25.33526,693515,693515,368479,376350,376350,87.28,88.25,1000,800,5073462784,54.19,98.87,2.2786114,93.9594,82.50845,0.0,0.0,USD,6876133376,0.0292,54118670,57876600,1772722,2253468,1690761600,1693440000,0.0306,0.01242,1.07304,5.05,0.0309,19.913,4.4021497,1672444800,1703980800,1688083200,-0.174,64780000,1.1,3.46,1.96,3.088,31.057,NYQ,EQUITY,BFAM,BFAM,Bright Horizons Family Solution,Bright Horizons Family Solutions Inc.,1359124200,America/New_York,EDT,-14400000,87.66,105.0,64.0,90.7,90.5,2.8,hold,10,77602000,1.341,221403008,1880273024,0.345,0.443,2226558976,163.535,38.642,0.018660001,0.05731,408714000,230722496,242743008,-0.165,0.23,0.19757,0.09944,0.04927,USD,
8,2 Wells Avenue,Newton,MA,02459,United States,617 673 8000,https://www.brighthorizons.com,Personal Services,Consumer Cyclical,"Bright Horizons Family Solutions Inc. provides early education and childcare, back-up care, educational advisory, and other workplace solutions services for employers and families. The company operates through three segments: Full Service Center-Based Child Care, Back-Up Care, and Educational Advisory and Other Services. The Full Service Center-Based Child Care segment offers traditional center-based child care and early education, preschool, and elementary education services. The Back-Up Care segment provides center-based back-up child care, in-home child and adult/elder dependent care, school-age camps, virtual tutoring, and self-sourced reimbursed care services through child care centers, school-age campuses, and in-home caregivers, as well as the back-up care network. The Educational Advisory and Other Services segment offers tuition assistance and student loan repayment program administration, workforce education, and related educational consulting services, as well as college admissions advisory services. It operated child care and early education centers in the United States, Puerto Rico, the United Kingdom, Canada, the Netherlands, and India. The company was formerly known as Bright Horizons Solutions Corp. and changed its name to Bright Horizons Family Solutions Inc. in July 2012. Bright Horizons Family Solutions Inc. was founded in 1986 and is headquartered in Newton, Massachusetts.",29100,"{'maxAge': 1, 'name': 'Ilene  Serpa', 'title': 'VP of Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,5,5,3,1693526400,1672444800,86400,2,91.86,91.8,87.03,91.8,91.86,91.8,87.03,91.8,0.0,1.200553,79.69091,25.33526,693515,693515,368479,376350,376350,87.28,88.25,1000,800,5073462784,54.19,98.87,2.2786114,93.9594,82.50845,0.0,0.0,USD,6876133376,0.0292,54118670,57876600,1772722,2253468,1690761600,1693440000,0.0306,0.01242,1.07304,5.05,0.0309,19.913,4.4021497,1672444800,1703980800,1688083200,-0.174,64780000,1.1,3.46,1.96,3.088,31.057,NYQ,EQUITY,BFAM,BFAM,Bright Horizons Family Solution,Bright Horizons Family Solutions Inc.,1359124200,America/New_York,EDT,-14400000,87.66,105.0,64.0,90.7,90.5,2.8,hold,10,77602000,1.341,221403008,1880273024,0.345,0.443,2226558976,163.535,38.642,0.018660001,0.05731,408714000,230722496,242743008,-0.165,0.23,0.19757,0.09944,0.04927,USD,
9,2 Wells Avenue,Newton,MA,02459,United States,617 673 8000,https://www.brighthorizons.com,Personal Services,Consumer Cyclical,"Bright Horizons Family Solutions Inc. provides early education and childcare, back-up care, educational advisory, and other workplace solutions services for employers and families. The company operates through three segments: Full Service Center-Based Child Care, Back-Up Care, and Educational Advisory and Other Services. The Full Service Center-Based Child Care segment offers traditional center-based child care and early education, preschool, and elementary education services. The Back-Up Care segment provides center-based back-up child care, in-home child and adult/elder dependent care, school-age camps, virtual tutoring, and self-sourced reimbursed care services through child care centers, school-age campuses, and in-home caregivers, as well as the back-up care network. The Educational Advisory and Other Services segment offers tuition assistance and student loan repayment program administration, workforce education, and related educational consulting services, as well as college admissions advisory services. It operated child care and early education centers in the United States, Puerto Rico, the United Kingdom, Canada, the Netherlands, and India. The company was formerly known as Bright Horizons Solutions Corp. and changed its name to Bright Horizons Family Solutions Inc. in July 2012. Bright Horizons Family Solutions Inc. was founded in 1986 and is headquartered in Newton, Massachusetts.",29100,"{'maxAge': 1, 'name': 'Mr. Danroy T. Henry Sr.', 'age': 55, 'title': 'Chief Culture Officer', 'yearBorn': 1967, 'fiscalYear': 2015, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,5,5,3,1693526400,1672444800,86400,2,91.86,91.8,87.03,91.8,91.86,91.8,87.03,91.8,0.0,1.200553,79.69091,25.33526,693515,693515,368479,376350,376350,87.28,88.25,1000,800,5073462784,54.19,98.87,2.2786114,93.9594,82.50845,0.0,0.0,USD,6876133376,0.0292,54118670,57876600,1772722,2253468,1690761600,1693440000,0.0306,0.01242,1.07304,5.05,0.0309,19.913,4.4021497,1672444800,1703980800,1688083200,-0.174,64780000,1.1,3.46,1.96,3.088,31.057,NYQ,EQUITY,BFAM,BFAM,Bright Horizons Family Solution,Bright Horizons Family Solutions Inc.,1359124200,America/New_York,EDT,-14400000,87.66,105.0,64.0,90.7,90.5,2.8,hold,10,77602000,1.341,221403008,1880273024,0.345,0.443,2226558976,163.535,38.642,0.018660001,0.05731,408714000,230722496,242743008,-0.165,0.23,0.19757,0.09944,0.04927,USD,
