,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"65, quai Georges Gorse",Boulogne-Billancourt,92100,France,33 1 58 33 50 00,33 1 58 33 50 01,https://www.ipsen.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Ipsen S.A. operates as a biopharmaceutical company worldwide. The company provides drugs in the areas of oncology, neuroscience, and rare diseases. It offers Somatuline for neuroendocrine tumors and acromegaly; Dysport for motor muscular disorders and medical aesthetics; Decapeptyl for the treatment of advanced metastatic prostate cancer; Cabometyx for renal cell and second-line hepatocellular carcinoma; Onivyde for second-line metastatic pancreatic cancer; and Tazverik to treat third-line follicular lymphoma. The company also provides NutropinAq for growth failure in children due to growth hormone (GH) deficiency, turner syndrome or chronic renal insufficiency, and GH deficiency in adults; and Increlex for growth failure in children and adolescents. In addition, it offers Xermelo for the treatment of carcinoid syndrome; and Cometriq to treat medullary thyroid cancer. Ipsen S.A. has agreements with Debiopharm; Exelixis; Galderma; Blueprint Medicines; TerSera Therapeutics; Rhythm Pharmaceuticals; Teijin; Schwabe; BAKX Therapeutics Inc.; and Exicure. The company was founded in 1929 and is headquartered in Boulogne-Billancourt, France.",5300,"{'maxAge': 1, 'name': 'Mr. David  Loew', 'age': 55, 'title': 'MD, CEO & Director', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 2222000, 'exercisedValue': 0, 'unexercisedValue': 0}",8,8,6,7,8,1693526400,1672444800,86400,2,129.5,130.1,128.1,130.7,129.5,130.1,128.1,130.7,1.2,0.0093,1685664000,0.24540001,1.16,0.705705,26.142859,13.744637,216767,216767,67180,90341,90341,0.0,0.0,0,0,10607205376,91.45,130.7,3.2323272,116.592,108.59575,1.2,0.00926641,EUR,10862689280,0.13697,30586020,82804096,0.5708,0.19692,41.159,3.1123207,1672444800,1703980800,1688083200,-0.505,406200000,4.9,9.32,-8.45,3.31,10.207,PAR,EQUITY,IPN.PA,IPN.PA,IPSEN,Ipsen S.A.,1133942400,Europe/Paris,CEST,7200000,128.1,163.0,98.0,123.8,120.0,2.5,buy,17,413400000,4.998,1064200000,681699968,0.681,1.029,3281600000,20.03,39.765,0.09386,0.1252,2628700000,1157887488,971500032,-0.504,0.084,0.83072,0.32429,0.26539,EUR,5.8168
1,"65, quai Georges Gorse",Boulogne-Billancourt,92100,France,33 1 58 33 50 00,33 1 58 33 50 01,https://www.ipsen.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Ipsen S.A. operates as a biopharmaceutical company worldwide. The company provides drugs in the areas of oncology, neuroscience, and rare diseases. It offers Somatuline for neuroendocrine tumors and acromegaly; Dysport for motor muscular disorders and medical aesthetics; Decapeptyl for the treatment of advanced metastatic prostate cancer; Cabometyx for renal cell and second-line hepatocellular carcinoma; Onivyde for second-line metastatic pancreatic cancer; and Tazverik to treat third-line follicular lymphoma. The company also provides NutropinAq for growth failure in children due to growth hormone (GH) deficiency, turner syndrome or chronic renal insufficiency, and GH deficiency in adults; and Increlex for growth failure in children and adolescents. In addition, it offers Xermelo for the treatment of carcinoid syndrome; and Cometriq to treat medullary thyroid cancer. Ipsen S.A. has agreements with Debiopharm; Exelixis; Galderma; Blueprint Medicines; TerSera Therapeutics; Rhythm Pharmaceuticals; Teijin; Schwabe; BAKX Therapeutics Inc.; and Exicure. The company was founded in 1929 and is headquartered in Boulogne-Billancourt, France.",5300,"{'maxAge': 1, 'name': 'Mr. Aymeric  Le Chatelier', 'age': 53, 'title': 'Exec. VP & Group CFO', 'yearBorn': 1969, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",8,8,6,7,8,1693526400,1672444800,86400,2,129.5,130.1,128.1,130.7,129.5,130.1,128.1,130.7,1.2,0.0093,1685664000,0.24540001,1.16,0.705705,26.142859,13.744637,216767,216767,67180,90341,90341,0.0,0.0,0,0,10607205376,91.45,130.7,3.2323272,116.592,108.59575,1.2,0.00926641,EUR,10862689280,0.13697,30586020,82804096,0.5708,0.19692,41.159,3.1123207,1672444800,1703980800,1688083200,-0.505,406200000,4.9,9.32,-8.45,3.31,10.207,PAR,EQUITY,IPN.PA,IPN.PA,IPSEN,Ipsen S.A.,1133942400,Europe/Paris,CEST,7200000,128.1,163.0,98.0,123.8,120.0,2.5,buy,17,413400000,4.998,1064200000,681699968,0.681,1.029,3281600000,20.03,39.765,0.09386,0.1252,2628700000,1157887488,971500032,-0.504,0.084,0.83072,0.32429,0.26539,EUR,5.8168
2,"65, quai Georges Gorse",Boulogne-Billancourt,92100,France,33 1 58 33 50 00,33 1 58 33 50 01,https://www.ipsen.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Ipsen S.A. operates as a biopharmaceutical company worldwide. The company provides drugs in the areas of oncology, neuroscience, and rare diseases. It offers Somatuline for neuroendocrine tumors and acromegaly; Dysport for motor muscular disorders and medical aesthetics; Decapeptyl for the treatment of advanced metastatic prostate cancer; Cabometyx for renal cell and second-line hepatocellular carcinoma; Onivyde for second-line metastatic pancreatic cancer; and Tazverik to treat third-line follicular lymphoma. The company also provides NutropinAq for growth failure in children due to growth hormone (GH) deficiency, turner syndrome or chronic renal insufficiency, and GH deficiency in adults; and Increlex for growth failure in children and adolescents. In addition, it offers Xermelo for the treatment of carcinoid syndrome; and Cometriq to treat medullary thyroid cancer. Ipsen S.A. has agreements with Debiopharm; Exelixis; Galderma; Blueprint Medicines; TerSera Therapeutics; Rhythm Pharmaceuticals; Teijin; Schwabe; BAKX Therapeutics Inc.; and Exicure. The company was founded in 1929 and is headquartered in Boulogne-Billancourt, France.",5300,"{'maxAge': 1, 'name': 'Dr. Aidan  Murphy Ph.D.', 'age': 56, 'title': 'Exec. VP of Technical Operations', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",8,8,6,7,8,1693526400,1672444800,86400,2,129.5,130.1,128.1,130.7,129.5,130.1,128.1,130.7,1.2,0.0093,1685664000,0.24540001,1.16,0.705705,26.142859,13.744637,216767,216767,67180,90341,90341,0.0,0.0,0,0,10607205376,91.45,130.7,3.2323272,116.592,108.59575,1.2,0.00926641,EUR,10862689280,0.13697,30586020,82804096,0.5708,0.19692,41.159,3.1123207,1672444800,1703980800,1688083200,-0.505,406200000,4.9,9.32,-8.45,3.31,10.207,PAR,EQUITY,IPN.PA,IPN.PA,IPSEN,Ipsen S.A.,1133942400,Europe/Paris,CEST,7200000,128.1,163.0,98.0,123.8,120.0,2.5,buy,17,413400000,4.998,1064200000,681699968,0.681,1.029,3281600000,20.03,39.765,0.09386,0.1252,2628700000,1157887488,971500032,-0.504,0.084,0.83072,0.32429,0.26539,EUR,5.8168
3,"65, quai Georges Gorse",Boulogne-Billancourt,92100,France,33 1 58 33 50 00,33 1 58 33 50 01,https://www.ipsen.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Ipsen S.A. operates as a biopharmaceutical company worldwide. The company provides drugs in the areas of oncology, neuroscience, and rare diseases. It offers Somatuline for neuroendocrine tumors and acromegaly; Dysport for motor muscular disorders and medical aesthetics; Decapeptyl for the treatment of advanced metastatic prostate cancer; Cabometyx for renal cell and second-line hepatocellular carcinoma; Onivyde for second-line metastatic pancreatic cancer; and Tazverik to treat third-line follicular lymphoma. The company also provides NutropinAq for growth failure in children due to growth hormone (GH) deficiency, turner syndrome or chronic renal insufficiency, and GH deficiency in adults; and Increlex for growth failure in children and adolescents. In addition, it offers Xermelo for the treatment of carcinoid syndrome; and Cometriq to treat medullary thyroid cancer. Ipsen S.A. has agreements with Debiopharm; Exelixis; Galderma; Blueprint Medicines; TerSera Therapeutics; Rhythm Pharmaceuticals; Teijin; Schwabe; BAKX Therapeutics Inc.; and Exicure. The company was founded in 1929 and is headquartered in Boulogne-Billancourt, France.",5300,"{'maxAge': 1, 'name': 'Mr. Craig  Marks', 'title': 'Vice-Pres of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",8,8,6,7,8,1693526400,1672444800,86400,2,129.5,130.1,128.1,130.7,129.5,130.1,128.1,130.7,1.2,0.0093,1685664000,0.24540001,1.16,0.705705,26.142859,13.744637,216767,216767,67180,90341,90341,0.0,0.0,0,0,10607205376,91.45,130.7,3.2323272,116.592,108.59575,1.2,0.00926641,EUR,10862689280,0.13697,30586020,82804096,0.5708,0.19692,41.159,3.1123207,1672444800,1703980800,1688083200,-0.505,406200000,4.9,9.32,-8.45,3.31,10.207,PAR,EQUITY,IPN.PA,IPN.PA,IPSEN,Ipsen S.A.,1133942400,Europe/Paris,CEST,7200000,128.1,163.0,98.0,123.8,120.0,2.5,buy,17,413400000,4.998,1064200000,681699968,0.681,1.029,3281600000,20.03,39.765,0.09386,0.1252,2628700000,1157887488,971500032,-0.504,0.084,0.83072,0.32429,0.26539,EUR,5.8168
4,"65, quai Georges Gorse",Boulogne-Billancourt,92100,France,33 1 58 33 50 00,33 1 58 33 50 01,https://www.ipsen.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Ipsen S.A. operates as a biopharmaceutical company worldwide. The company provides drugs in the areas of oncology, neuroscience, and rare diseases. It offers Somatuline for neuroendocrine tumors and acromegaly; Dysport for motor muscular disorders and medical aesthetics; Decapeptyl for the treatment of advanced metastatic prostate cancer; Cabometyx for renal cell and second-line hepatocellular carcinoma; Onivyde for second-line metastatic pancreatic cancer; and Tazverik to treat third-line follicular lymphoma. The company also provides NutropinAq for growth failure in children due to growth hormone (GH) deficiency, turner syndrome or chronic renal insufficiency, and GH deficiency in adults; and Increlex for growth failure in children and adolescents. In addition, it offers Xermelo for the treatment of carcinoid syndrome; and Cometriq to treat medullary thyroid cancer. Ipsen S.A. has agreements with Debiopharm; Exelixis; Galderma; Blueprint Medicines; TerSera Therapeutics; Rhythm Pharmaceuticals; Teijin; Schwabe; BAKX Therapeutics Inc.; and Exicure. The company was founded in 1929 and is headquartered in Boulogne-Billancourt, France.",5300,"{'maxAge': 1, 'name': 'Mr. Francois  Garnier', 'age': 60, 'title': 'Exec. VP of Legal Affairs, Gen. Counsel & Chief Bus. Ethics Officer', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",8,8,6,7,8,1693526400,1672444800,86400,2,129.5,130.1,128.1,130.7,129.5,130.1,128.1,130.7,1.2,0.0093,1685664000,0.24540001,1.16,0.705705,26.142859,13.744637,216767,216767,67180,90341,90341,0.0,0.0,0,0,10607205376,91.45,130.7,3.2323272,116.592,108.59575,1.2,0.00926641,EUR,10862689280,0.13697,30586020,82804096,0.5708,0.19692,41.159,3.1123207,1672444800,1703980800,1688083200,-0.505,406200000,4.9,9.32,-8.45,3.31,10.207,PAR,EQUITY,IPN.PA,IPN.PA,IPSEN,Ipsen S.A.,1133942400,Europe/Paris,CEST,7200000,128.1,163.0,98.0,123.8,120.0,2.5,buy,17,413400000,4.998,1064200000,681699968,0.681,1.029,3281600000,20.03,39.765,0.09386,0.1252,2628700000,1157887488,971500032,-0.504,0.084,0.83072,0.32429,0.26539,EUR,5.8168
5,"65, quai Georges Gorse",Boulogne-Billancourt,92100,France,33 1 58 33 50 00,33 1 58 33 50 01,https://www.ipsen.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Ipsen S.A. operates as a biopharmaceutical company worldwide. The company provides drugs in the areas of oncology, neuroscience, and rare diseases. It offers Somatuline for neuroendocrine tumors and acromegaly; Dysport for motor muscular disorders and medical aesthetics; Decapeptyl for the treatment of advanced metastatic prostate cancer; Cabometyx for renal cell and second-line hepatocellular carcinoma; Onivyde for second-line metastatic pancreatic cancer; and Tazverik to treat third-line follicular lymphoma. The company also provides NutropinAq for growth failure in children due to growth hormone (GH) deficiency, turner syndrome or chronic renal insufficiency, and GH deficiency in adults; and Increlex for growth failure in children and adolescents. In addition, it offers Xermelo for the treatment of carcinoid syndrome; and Cometriq to treat medullary thyroid cancer. Ipsen S.A. has agreements with Debiopharm; Exelixis; Galderma; Blueprint Medicines; TerSera Therapeutics; Rhythm Pharmaceuticals; Teijin; Schwabe; BAKX Therapeutics Inc.; and Exicure. The company was founded in 1929 and is headquartered in Boulogne-Billancourt, France.",5300,"{'maxAge': 1, 'name': 'Ms. Gwenan  White', 'title': 'Exec. VP of Communications, Public Affairs & Sustainability', 'exercisedValue': 0, 'unexercisedValue': 0}",8,8,6,7,8,1693526400,1672444800,86400,2,129.5,130.1,128.1,130.7,129.5,130.1,128.1,130.7,1.2,0.0093,1685664000,0.24540001,1.16,0.705705,26.142859,13.744637,216767,216767,67180,90341,90341,0.0,0.0,0,0,10607205376,91.45,130.7,3.2323272,116.592,108.59575,1.2,0.00926641,EUR,10862689280,0.13697,30586020,82804096,0.5708,0.19692,41.159,3.1123207,1672444800,1703980800,1688083200,-0.505,406200000,4.9,9.32,-8.45,3.31,10.207,PAR,EQUITY,IPN.PA,IPN.PA,IPSEN,Ipsen S.A.,1133942400,Europe/Paris,CEST,7200000,128.1,163.0,98.0,123.8,120.0,2.5,buy,17,413400000,4.998,1064200000,681699968,0.681,1.029,3281600000,20.03,39.765,0.09386,0.1252,2628700000,1157887488,971500032,-0.504,0.084,0.83072,0.32429,0.26539,EUR,5.8168
6,"65, quai Georges Gorse",Boulogne-Billancourt,92100,France,33 1 58 33 50 00,33 1 58 33 50 01,https://www.ipsen.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Ipsen S.A. operates as a biopharmaceutical company worldwide. The company provides drugs in the areas of oncology, neuroscience, and rare diseases. It offers Somatuline for neuroendocrine tumors and acromegaly; Dysport for motor muscular disorders and medical aesthetics; Decapeptyl for the treatment of advanced metastatic prostate cancer; Cabometyx for renal cell and second-line hepatocellular carcinoma; Onivyde for second-line metastatic pancreatic cancer; and Tazverik to treat third-line follicular lymphoma. The company also provides NutropinAq for growth failure in children due to growth hormone (GH) deficiency, turner syndrome or chronic renal insufficiency, and GH deficiency in adults; and Increlex for growth failure in children and adolescents. In addition, it offers Xermelo for the treatment of carcinoid syndrome; and Cometriq to treat medullary thyroid cancer. Ipsen S.A. has agreements with Debiopharm; Exelixis; Galderma; Blueprint Medicines; TerSera Therapeutics; Rhythm Pharmaceuticals; Teijin; Schwabe; BAKX Therapeutics Inc.; and Exicure. The company was founded in 1929 and is headquartered in Boulogne-Billancourt, France.",5300,"{'maxAge': 1, 'name': 'Mr. Regis  Mulot', 'age': 56, 'title': 'Exec. VP & Chief HR Officer', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",8,8,6,7,8,1693526400,1672444800,86400,2,129.5,130.1,128.1,130.7,129.5,130.1,128.1,130.7,1.2,0.0093,1685664000,0.24540001,1.16,0.705705,26.142859,13.744637,216767,216767,67180,90341,90341,0.0,0.0,0,0,10607205376,91.45,130.7,3.2323272,116.592,108.59575,1.2,0.00926641,EUR,10862689280,0.13697,30586020,82804096,0.5708,0.19692,41.159,3.1123207,1672444800,1703980800,1688083200,-0.505,406200000,4.9,9.32,-8.45,3.31,10.207,PAR,EQUITY,IPN.PA,IPN.PA,IPSEN,Ipsen S.A.,1133942400,Europe/Paris,CEST,7200000,128.1,163.0,98.0,123.8,120.0,2.5,buy,17,413400000,4.998,1064200000,681699968,0.681,1.029,3281600000,20.03,39.765,0.09386,0.1252,2628700000,1157887488,971500032,-0.504,0.084,0.83072,0.32429,0.26539,EUR,5.8168
7,"65, quai Georges Gorse",Boulogne-Billancourt,92100,France,33 1 58 33 50 00,33 1 58 33 50 01,https://www.ipsen.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Ipsen S.A. operates as a biopharmaceutical company worldwide. The company provides drugs in the areas of oncology, neuroscience, and rare diseases. It offers Somatuline for neuroendocrine tumors and acromegaly; Dysport for motor muscular disorders and medical aesthetics; Decapeptyl for the treatment of advanced metastatic prostate cancer; Cabometyx for renal cell and second-line hepatocellular carcinoma; Onivyde for second-line metastatic pancreatic cancer; and Tazverik to treat third-line follicular lymphoma. The company also provides NutropinAq for growth failure in children due to growth hormone (GH) deficiency, turner syndrome or chronic renal insufficiency, and GH deficiency in adults; and Increlex for growth failure in children and adolescents. In addition, it offers Xermelo for the treatment of carcinoid syndrome; and Cometriq to treat medullary thyroid cancer. Ipsen S.A. has agreements with Debiopharm; Exelixis; Galderma; Blueprint Medicines; TerSera Therapeutics; Rhythm Pharmaceuticals; Teijin; Schwabe; BAKX Therapeutics Inc.; and Exicure. The company was founded in 1929 and is headquartered in Boulogne-Billancourt, France.",5300,"{'maxAge': 1, 'name': 'Ms. Dominique  Bery', 'age': 51, 'title': 'Head of Nordics & Baltics', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",8,8,6,7,8,1693526400,1672444800,86400,2,129.5,130.1,128.1,130.7,129.5,130.1,128.1,130.7,1.2,0.0093,1685664000,0.24540001,1.16,0.705705,26.142859,13.744637,216767,216767,67180,90341,90341,0.0,0.0,0,0,10607205376,91.45,130.7,3.2323272,116.592,108.59575,1.2,0.00926641,EUR,10862689280,0.13697,30586020,82804096,0.5708,0.19692,41.159,3.1123207,1672444800,1703980800,1688083200,-0.505,406200000,4.9,9.32,-8.45,3.31,10.207,PAR,EQUITY,IPN.PA,IPN.PA,IPSEN,Ipsen S.A.,1133942400,Europe/Paris,CEST,7200000,128.1,163.0,98.0,123.8,120.0,2.5,buy,17,413400000,4.998,1064200000,681699968,0.681,1.029,3281600000,20.03,39.765,0.09386,0.1252,2628700000,1157887488,971500032,-0.504,0.084,0.83072,0.32429,0.26539,EUR,5.8168
8,"65, quai Georges Gorse",Boulogne-Billancourt,92100,France,33 1 58 33 50 00,33 1 58 33 50 01,https://www.ipsen.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Ipsen S.A. operates as a biopharmaceutical company worldwide. The company provides drugs in the areas of oncology, neuroscience, and rare diseases. It offers Somatuline for neuroendocrine tumors and acromegaly; Dysport for motor muscular disorders and medical aesthetics; Decapeptyl for the treatment of advanced metastatic prostate cancer; Cabometyx for renal cell and second-line hepatocellular carcinoma; Onivyde for second-line metastatic pancreatic cancer; and Tazverik to treat third-line follicular lymphoma. The company also provides NutropinAq for growth failure in children due to growth hormone (GH) deficiency, turner syndrome or chronic renal insufficiency, and GH deficiency in adults; and Increlex for growth failure in children and adolescents. In addition, it offers Xermelo for the treatment of carcinoid syndrome; and Cometriq to treat medullary thyroid cancer. Ipsen S.A. has agreements with Debiopharm; Exelixis; Galderma; Blueprint Medicines; TerSera Therapeutics; Rhythm Pharmaceuticals; Teijin; Schwabe; BAKX Therapeutics Inc.; and Exicure. The company was founded in 1929 and is headquartered in Boulogne-Billancourt, France.",5300,"{'maxAge': 1, 'name': 'Dr. Yan  Moore M.D.', 'age': 55, 'title': 'Sr. VP & Head of Oncology Therapeutic Area', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",8,8,6,7,8,1693526400,1672444800,86400,2,129.5,130.1,128.1,130.7,129.5,130.1,128.1,130.7,1.2,0.0093,1685664000,0.24540001,1.16,0.705705,26.142859,13.744637,216767,216767,67180,90341,90341,0.0,0.0,0,0,10607205376,91.45,130.7,3.2323272,116.592,108.59575,1.2,0.00926641,EUR,10862689280,0.13697,30586020,82804096,0.5708,0.19692,41.159,3.1123207,1672444800,1703980800,1688083200,-0.505,406200000,4.9,9.32,-8.45,3.31,10.207,PAR,EQUITY,IPN.PA,IPN.PA,IPSEN,Ipsen S.A.,1133942400,Europe/Paris,CEST,7200000,128.1,163.0,98.0,123.8,120.0,2.5,buy,17,413400000,4.998,1064200000,681699968,0.681,1.029,3281600000,20.03,39.765,0.09386,0.1252,2628700000,1157887488,971500032,-0.504,0.084,0.83072,0.32429,0.26539,EUR,5.8168
9,"65, quai Georges Gorse",Boulogne-Billancourt,92100,France,33 1 58 33 50 00,33 1 58 33 50 01,https://www.ipsen.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Ipsen S.A. operates as a biopharmaceutical company worldwide. The company provides drugs in the areas of oncology, neuroscience, and rare diseases. It offers Somatuline for neuroendocrine tumors and acromegaly; Dysport for motor muscular disorders and medical aesthetics; Decapeptyl for the treatment of advanced metastatic prostate cancer; Cabometyx for renal cell and second-line hepatocellular carcinoma; Onivyde for second-line metastatic pancreatic cancer; and Tazverik to treat third-line follicular lymphoma. The company also provides NutropinAq for growth failure in children due to growth hormone (GH) deficiency, turner syndrome or chronic renal insufficiency, and GH deficiency in adults; and Increlex for growth failure in children and adolescents. In addition, it offers Xermelo for the treatment of carcinoid syndrome; and Cometriq to treat medullary thyroid cancer. Ipsen S.A. has agreements with Debiopharm; Exelixis; Galderma; Blueprint Medicines; TerSera Therapeutics; Rhythm Pharmaceuticals; Teijin; Schwabe; BAKX Therapeutics Inc.; and Exicure. The company was founded in 1929 and is headquartered in Boulogne-Billancourt, France.",5300,"{'maxAge': 1, 'name': 'Dr. Alexander  McEwan', 'title': 'Vice-Pres & Head of Radiopharmaceuticals', 'exercisedValue': 0, 'unexercisedValue': 0}",8,8,6,7,8,1693526400,1672444800,86400,2,129.5,130.1,128.1,130.7,129.5,130.1,128.1,130.7,1.2,0.0093,1685664000,0.24540001,1.16,0.705705,26.142859,13.744637,216767,216767,67180,90341,90341,0.0,0.0,0,0,10607205376,91.45,130.7,3.2323272,116.592,108.59575,1.2,0.00926641,EUR,10862689280,0.13697,30586020,82804096,0.5708,0.19692,41.159,3.1123207,1672444800,1703980800,1688083200,-0.505,406200000,4.9,9.32,-8.45,3.31,10.207,PAR,EQUITY,IPN.PA,IPN.PA,IPSEN,Ipsen S.A.,1133942400,Europe/Paris,CEST,7200000,128.1,163.0,98.0,123.8,120.0,2.5,buy,17,413400000,4.998,1064200000,681699968,0.681,1.029,3281600000,20.03,39.765,0.09386,0.1252,2628700000,1157887488,971500032,-0.504,0.084,0.83072,0.32429,0.26539,EUR,5.8168
