,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,12200 West Olympic Boulevard,Suite 200,Los Angeles,CA,90064-1044,United States,310 481 8400,310 481 6580,https://www.kilroyrealty.com,REIT—Office,Real Estate,"Kilroy Realty Corporation (NYSE: KRC, the company, Kilroy) is a leading U.S. landlord and developer, with operations in San Diego, Greater Los Angeles, the San Francisco Bay Area, the Pacific Northwest and Austin, Texas. The company has earned global recognition for sustainability, building operations, innovation and design. As pioneers and innovators in the creation of a more sustainable real estate industry, the company's approach to modern business environments helps drive creativity and productivity for some of the world's leading technology, entertainment, life science and business services companies. The company is a publicly traded real estate investment trust (REIT) and member of the S&P MidCap 400 Index with more than seven decades of experience developing, acquiring and managing office, life science and mixed-use projects. As of June 30, 2023, Kilroy's stabilized portfolio totaled approximately 16.2 million square feet of primarily office and life science space that was 86.6% occupied and 88.6% leased. The company also had more than 1,000 residential units in Hollywood and San Diego, which had a quarterly average occupancy of 92.7%. In addition, the company had two in-process life science redevelopment projects with total estimated redevelopment costs of $80.0 million, totaling approximately 100,000 square feet, and three in-process development projects with an estimated total investment of $1.7 billion, totaling approximately 1.7 million square feet of office and life science space. The in-process development and redevelopment office and life science space is 35% leased.",259,"{'maxAge': 1, 'name': 'Mr. John B. Kilroy Jr.', 'age': 73, 'title': 'Chairman & CEO', 'yearBorn': 1949, 'fiscalYear': 2022, 'totalPay': 5572340, 'exercisedValue': 0, 'unexercisedValue': 0}",6,6,9,6,7,1693526400,1672444800,86400,2,36.09,35.66,35.38,36.1525,36.09,35.66,35.38,36.1525,2.16,0.059899997,1695859200,1.0435,3.56,0.92289,17.30918,25.41135,1811891,1811891,1075475,1193280,1193280,35.47,35.95,1100,800,4239692544,25.99,48.91,3.7275758,35.3002,34.2079,2.16,0.059850376,USD,8638218240,0.21503,115774117,117178000,6527003,6554064,1690761600,1693440000,0.0557,0.011849999,1.06786,6.74,0.0756,46.375,0.7726146,1672444800,1703980800,1688083200,0.18,243308000,2.07,1.41,0.25,5:7,1361491200,7.595,13.079,NYQ,EQUITY,KRC,KRC,Kilroy Realty Corporation,Kilroy Realty Corporation,854548200,America/New_York,EDT,-14400000,35.83,48.0,34.0,41.25,40.0,2.5,buy,12,361884992,3.088,660486016,4537653248,1.891,2.002,1137385984,80.063,9.722,0.0201,0.04817,775930000,489406368,596835968,0.175,0.048,0.70017,0.58071,0.30285,USD,
1,12200 West Olympic Boulevard,Suite 200,Los Angeles,CA,90064-1044,United States,310 481 8400,310 481 6580,https://www.kilroyrealty.com,REIT—Office,Real Estate,"Kilroy Realty Corporation (NYSE: KRC, the company, Kilroy) is a leading U.S. landlord and developer, with operations in San Diego, Greater Los Angeles, the San Francisco Bay Area, the Pacific Northwest and Austin, Texas. The company has earned global recognition for sustainability, building operations, innovation and design. As pioneers and innovators in the creation of a more sustainable real estate industry, the company's approach to modern business environments helps drive creativity and productivity for some of the world's leading technology, entertainment, life science and business services companies. The company is a publicly traded real estate investment trust (REIT) and member of the S&P MidCap 400 Index with more than seven decades of experience developing, acquiring and managing office, life science and mixed-use projects. As of June 30, 2023, Kilroy's stabilized portfolio totaled approximately 16.2 million square feet of primarily office and life science space that was 86.6% occupied and 88.6% leased. The company also had more than 1,000 residential units in Hollywood and San Diego, which had a quarterly average occupancy of 92.7%. In addition, the company had two in-process life science redevelopment projects with total estimated redevelopment costs of $80.0 million, totaling approximately 100,000 square feet, and three in-process development projects with an estimated total investment of $1.7 billion, totaling approximately 1.7 million square feet of office and life science space. The in-process development and redevelopment office and life science space is 35% leased.",259,"{'maxAge': 1, 'name': 'Mr. Justin William Smart', 'age': 62, 'title': 'Pres', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 1349920, 'exercisedValue': 0, 'unexercisedValue': 0}",6,6,9,6,7,1693526400,1672444800,86400,2,36.09,35.66,35.38,36.1525,36.09,35.66,35.38,36.1525,2.16,0.059899997,1695859200,1.0435,3.56,0.92289,17.30918,25.41135,1811891,1811891,1075475,1193280,1193280,35.47,35.95,1100,800,4239692544,25.99,48.91,3.7275758,35.3002,34.2079,2.16,0.059850376,USD,8638218240,0.21503,115774117,117178000,6527003,6554064,1690761600,1693440000,0.0557,0.011849999,1.06786,6.74,0.0756,46.375,0.7726146,1672444800,1703980800,1688083200,0.18,243308000,2.07,1.41,0.25,5:7,1361491200,7.595,13.079,NYQ,EQUITY,KRC,KRC,Kilroy Realty Corporation,Kilroy Realty Corporation,854548200,America/New_York,EDT,-14400000,35.83,48.0,34.0,41.25,40.0,2.5,buy,12,361884992,3.088,660486016,4537653248,1.891,2.002,1137385984,80.063,9.722,0.0201,0.04817,775930000,489406368,596835968,0.175,0.048,0.70017,0.58071,0.30285,USD,
2,12200 West Olympic Boulevard,Suite 200,Los Angeles,CA,90064-1044,United States,310 481 8400,310 481 6580,https://www.kilroyrealty.com,REIT—Office,Real Estate,"Kilroy Realty Corporation (NYSE: KRC, the company, Kilroy) is a leading U.S. landlord and developer, with operations in San Diego, Greater Los Angeles, the San Francisco Bay Area, the Pacific Northwest and Austin, Texas. The company has earned global recognition for sustainability, building operations, innovation and design. As pioneers and innovators in the creation of a more sustainable real estate industry, the company's approach to modern business environments helps drive creativity and productivity for some of the world's leading technology, entertainment, life science and business services companies. The company is a publicly traded real estate investment trust (REIT) and member of the S&P MidCap 400 Index with more than seven decades of experience developing, acquiring and managing office, life science and mixed-use projects. As of June 30, 2023, Kilroy's stabilized portfolio totaled approximately 16.2 million square feet of primarily office and life science space that was 86.6% occupied and 88.6% leased. The company also had more than 1,000 residential units in Hollywood and San Diego, which had a quarterly average occupancy of 92.7%. In addition, the company had two in-process life science redevelopment projects with total estimated redevelopment costs of $80.0 million, totaling approximately 100,000 square feet, and three in-process development projects with an estimated total investment of $1.7 billion, totaling approximately 1.7 million square feet of office and life science space. The in-process development and redevelopment office and life science space is 35% leased.",259,"{'maxAge': 1, 'name': 'Mr. Eliott  Trencher', 'age': 38, 'title': 'Exec. VP, CFO, Chief Investment Officer & Treasurer', 'yearBorn': 1984, 'fiscalYear': 2022, 'totalPay': 1236705, 'exercisedValue': 0, 'unexercisedValue': 0}",6,6,9,6,7,1693526400,1672444800,86400,2,36.09,35.66,35.38,36.1525,36.09,35.66,35.38,36.1525,2.16,0.059899997,1695859200,1.0435,3.56,0.92289,17.30918,25.41135,1811891,1811891,1075475,1193280,1193280,35.47,35.95,1100,800,4239692544,25.99,48.91,3.7275758,35.3002,34.2079,2.16,0.059850376,USD,8638218240,0.21503,115774117,117178000,6527003,6554064,1690761600,1693440000,0.0557,0.011849999,1.06786,6.74,0.0756,46.375,0.7726146,1672444800,1703980800,1688083200,0.18,243308000,2.07,1.41,0.25,5:7,1361491200,7.595,13.079,NYQ,EQUITY,KRC,KRC,Kilroy Realty Corporation,Kilroy Realty Corporation,854548200,America/New_York,EDT,-14400000,35.83,48.0,34.0,41.25,40.0,2.5,buy,12,361884992,3.088,660486016,4537653248,1.891,2.002,1137385984,80.063,9.722,0.0201,0.04817,775930000,489406368,596835968,0.175,0.048,0.70017,0.58071,0.30285,USD,
3,12200 West Olympic Boulevard,Suite 200,Los Angeles,CA,90064-1044,United States,310 481 8400,310 481 6580,https://www.kilroyrealty.com,REIT—Office,Real Estate,"Kilroy Realty Corporation (NYSE: KRC, the company, Kilroy) is a leading U.S. landlord and developer, with operations in San Diego, Greater Los Angeles, the San Francisco Bay Area, the Pacific Northwest and Austin, Texas. The company has earned global recognition for sustainability, building operations, innovation and design. As pioneers and innovators in the creation of a more sustainable real estate industry, the company's approach to modern business environments helps drive creativity and productivity for some of the world's leading technology, entertainment, life science and business services companies. The company is a publicly traded real estate investment trust (REIT) and member of the S&P MidCap 400 Index with more than seven decades of experience developing, acquiring and managing office, life science and mixed-use projects. As of June 30, 2023, Kilroy's stabilized portfolio totaled approximately 16.2 million square feet of primarily office and life science space that was 86.6% occupied and 88.6% leased. The company also had more than 1,000 residential units in Hollywood and San Diego, which had a quarterly average occupancy of 92.7%. In addition, the company had two in-process life science redevelopment projects with total estimated redevelopment costs of $80.0 million, totaling approximately 100,000 square feet, and three in-process development projects with an estimated total investment of $1.7 billion, totaling approximately 1.7 million square feet of office and life science space. The in-process development and redevelopment office and life science space is 35% leased.",259,"{'maxAge': 1, 'name': 'Mr. A. Robert Paratte', 'age': 66, 'title': 'Exec. VP, Chief Leasing Officer & Sr. Advisor to the Chairman', 'yearBorn': 1956, 'fiscalYear': 2022, 'totalPay': 1356502, 'exercisedValue': 0, 'unexercisedValue': 0}",6,6,9,6,7,1693526400,1672444800,86400,2,36.09,35.66,35.38,36.1525,36.09,35.66,35.38,36.1525,2.16,0.059899997,1695859200,1.0435,3.56,0.92289,17.30918,25.41135,1811891,1811891,1075475,1193280,1193280,35.47,35.95,1100,800,4239692544,25.99,48.91,3.7275758,35.3002,34.2079,2.16,0.059850376,USD,8638218240,0.21503,115774117,117178000,6527003,6554064,1690761600,1693440000,0.0557,0.011849999,1.06786,6.74,0.0756,46.375,0.7726146,1672444800,1703980800,1688083200,0.18,243308000,2.07,1.41,0.25,5:7,1361491200,7.595,13.079,NYQ,EQUITY,KRC,KRC,Kilroy Realty Corporation,Kilroy Realty Corporation,854548200,America/New_York,EDT,-14400000,35.83,48.0,34.0,41.25,40.0,2.5,buy,12,361884992,3.088,660486016,4537653248,1.891,2.002,1137385984,80.063,9.722,0.0201,0.04817,775930000,489406368,596835968,0.175,0.048,0.70017,0.58071,0.30285,USD,
4,12200 West Olympic Boulevard,Suite 200,Los Angeles,CA,90064-1044,United States,310 481 8400,310 481 6580,https://www.kilroyrealty.com,REIT—Office,Real Estate,"Kilroy Realty Corporation (NYSE: KRC, the company, Kilroy) is a leading U.S. landlord and developer, with operations in San Diego, Greater Los Angeles, the San Francisco Bay Area, the Pacific Northwest and Austin, Texas. The company has earned global recognition for sustainability, building operations, innovation and design. As pioneers and innovators in the creation of a more sustainable real estate industry, the company's approach to modern business environments helps drive creativity and productivity for some of the world's leading technology, entertainment, life science and business services companies. The company is a publicly traded real estate investment trust (REIT) and member of the S&P MidCap 400 Index with more than seven decades of experience developing, acquiring and managing office, life science and mixed-use projects. As of June 30, 2023, Kilroy's stabilized portfolio totaled approximately 16.2 million square feet of primarily office and life science space that was 86.6% occupied and 88.6% leased. The company also had more than 1,000 residential units in Hollywood and San Diego, which had a quarterly average occupancy of 92.7%. In addition, the company had two in-process life science redevelopment projects with total estimated redevelopment costs of $80.0 million, totaling approximately 100,000 square feet, and three in-process development projects with an estimated total investment of $1.7 billion, totaling approximately 1.7 million square feet of office and life science space. The in-process development and redevelopment office and life science space is 35% leased.",259,"{'maxAge': 1, 'name': 'Ms. Merryl Elizabeth Werber', 'age': 51, 'title': 'Sr. VP, Controller & Chief Accounting Officer', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",6,6,9,6,7,1693526400,1672444800,86400,2,36.09,35.66,35.38,36.1525,36.09,35.66,35.38,36.1525,2.16,0.059899997,1695859200,1.0435,3.56,0.92289,17.30918,25.41135,1811891,1811891,1075475,1193280,1193280,35.47,35.95,1100,800,4239692544,25.99,48.91,3.7275758,35.3002,34.2079,2.16,0.059850376,USD,8638218240,0.21503,115774117,117178000,6527003,6554064,1690761600,1693440000,0.0557,0.011849999,1.06786,6.74,0.0756,46.375,0.7726146,1672444800,1703980800,1688083200,0.18,243308000,2.07,1.41,0.25,5:7,1361491200,7.595,13.079,NYQ,EQUITY,KRC,KRC,Kilroy Realty Corporation,Kilroy Realty Corporation,854548200,America/New_York,EDT,-14400000,35.83,48.0,34.0,41.25,40.0,2.5,buy,12,361884992,3.088,660486016,4537653248,1.891,2.002,1137385984,80.063,9.722,0.0201,0.04817,775930000,489406368,596835968,0.175,0.048,0.70017,0.58071,0.30285,USD,
5,12200 West Olympic Boulevard,Suite 200,Los Angeles,CA,90064-1044,United States,310 481 8400,310 481 6580,https://www.kilroyrealty.com,REIT—Office,Real Estate,"Kilroy Realty Corporation (NYSE: KRC, the company, Kilroy) is a leading U.S. landlord and developer, with operations in San Diego, Greater Los Angeles, the San Francisco Bay Area, the Pacific Northwest and Austin, Texas. The company has earned global recognition for sustainability, building operations, innovation and design. As pioneers and innovators in the creation of a more sustainable real estate industry, the company's approach to modern business environments helps drive creativity and productivity for some of the world's leading technology, entertainment, life science and business services companies. The company is a publicly traded real estate investment trust (REIT) and member of the S&P MidCap 400 Index with more than seven decades of experience developing, acquiring and managing office, life science and mixed-use projects. As of June 30, 2023, Kilroy's stabilized portfolio totaled approximately 16.2 million square feet of primarily office and life science space that was 86.6% occupied and 88.6% leased. The company also had more than 1,000 residential units in Hollywood and San Diego, which had a quarterly average occupancy of 92.7%. In addition, the company had two in-process life science redevelopment projects with total estimated redevelopment costs of $80.0 million, totaling approximately 100,000 square feet, and three in-process development projects with an estimated total investment of $1.7 billion, totaling approximately 1.7 million square feet of office and life science space. The in-process development and redevelopment office and life science space is 35% leased.",259,"{'maxAge': 1, 'name': 'Ms. Heidi Rena Roth', 'age': 50, 'title': 'Exec. VP, Chief Admin. Officer & Sec.', 'yearBorn': 1972, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",6,6,9,6,7,1693526400,1672444800,86400,2,36.09,35.66,35.38,36.1525,36.09,35.66,35.38,36.1525,2.16,0.059899997,1695859200,1.0435,3.56,0.92289,17.30918,25.41135,1811891,1811891,1075475,1193280,1193280,35.47,35.95,1100,800,4239692544,25.99,48.91,3.7275758,35.3002,34.2079,2.16,0.059850376,USD,8638218240,0.21503,115774117,117178000,6527003,6554064,1690761600,1693440000,0.0557,0.011849999,1.06786,6.74,0.0756,46.375,0.7726146,1672444800,1703980800,1688083200,0.18,243308000,2.07,1.41,0.25,5:7,1361491200,7.595,13.079,NYQ,EQUITY,KRC,KRC,Kilroy Realty Corporation,Kilroy Realty Corporation,854548200,America/New_York,EDT,-14400000,35.83,48.0,34.0,41.25,40.0,2.5,buy,12,361884992,3.088,660486016,4537653248,1.891,2.002,1137385984,80.063,9.722,0.0201,0.04817,775930000,489406368,596835968,0.175,0.048,0.70017,0.58071,0.30285,USD,
6,12200 West Olympic Boulevard,Suite 200,Los Angeles,CA,90064-1044,United States,310 481 8400,310 481 6580,https://www.kilroyrealty.com,REIT—Office,Real Estate,"Kilroy Realty Corporation (NYSE: KRC, the company, Kilroy) is a leading U.S. landlord and developer, with operations in San Diego, Greater Los Angeles, the San Francisco Bay Area, the Pacific Northwest and Austin, Texas. The company has earned global recognition for sustainability, building operations, innovation and design. As pioneers and innovators in the creation of a more sustainable real estate industry, the company's approach to modern business environments helps drive creativity and productivity for some of the world's leading technology, entertainment, life science and business services companies. The company is a publicly traded real estate investment trust (REIT) and member of the S&P MidCap 400 Index with more than seven decades of experience developing, acquiring and managing office, life science and mixed-use projects. As of June 30, 2023, Kilroy's stabilized portfolio totaled approximately 16.2 million square feet of primarily office and life science space that was 86.6% occupied and 88.6% leased. The company also had more than 1,000 residential units in Hollywood and San Diego, which had a quarterly average occupancy of 92.7%. In addition, the company had two in-process life science redevelopment projects with total estimated redevelopment costs of $80.0 million, totaling approximately 100,000 square feet, and three in-process development projects with an estimated total investment of $1.7 billion, totaling approximately 1.7 million square feet of office and life science space. The in-process development and redevelopment office and life science space is 35% leased.",259,"{'maxAge': 1, 'name': 'Mr. William E. Hutcheson', 'title': 'Sr. VP of Investor Relations & Capital Markets', 'exercisedValue': 0, 'unexercisedValue': 0}",6,6,9,6,7,1693526400,1672444800,86400,2,36.09,35.66,35.38,36.1525,36.09,35.66,35.38,36.1525,2.16,0.059899997,1695859200,1.0435,3.56,0.92289,17.30918,25.41135,1811891,1811891,1075475,1193280,1193280,35.47,35.95,1100,800,4239692544,25.99,48.91,3.7275758,35.3002,34.2079,2.16,0.059850376,USD,8638218240,0.21503,115774117,117178000,6527003,6554064,1690761600,1693440000,0.0557,0.011849999,1.06786,6.74,0.0756,46.375,0.7726146,1672444800,1703980800,1688083200,0.18,243308000,2.07,1.41,0.25,5:7,1361491200,7.595,13.079,NYQ,EQUITY,KRC,KRC,Kilroy Realty Corporation,Kilroy Realty Corporation,854548200,America/New_York,EDT,-14400000,35.83,48.0,34.0,41.25,40.0,2.5,buy,12,361884992,3.088,660486016,4537653248,1.891,2.002,1137385984,80.063,9.722,0.0201,0.04817,775930000,489406368,596835968,0.175,0.048,0.70017,0.58071,0.30285,USD,
7,12200 West Olympic Boulevard,Suite 200,Los Angeles,CA,90064-1044,United States,310 481 8400,310 481 6580,https://www.kilroyrealty.com,REIT—Office,Real Estate,"Kilroy Realty Corporation (NYSE: KRC, the company, Kilroy) is a leading U.S. landlord and developer, with operations in San Diego, Greater Los Angeles, the San Francisco Bay Area, the Pacific Northwest and Austin, Texas. The company has earned global recognition for sustainability, building operations, innovation and design. As pioneers and innovators in the creation of a more sustainable real estate industry, the company's approach to modern business environments helps drive creativity and productivity for some of the world's leading technology, entertainment, life science and business services companies. The company is a publicly traded real estate investment trust (REIT) and member of the S&P MidCap 400 Index with more than seven decades of experience developing, acquiring and managing office, life science and mixed-use projects. As of June 30, 2023, Kilroy's stabilized portfolio totaled approximately 16.2 million square feet of primarily office and life science space that was 86.6% occupied and 88.6% leased. The company also had more than 1,000 residential units in Hollywood and San Diego, which had a quarterly average occupancy of 92.7%. In addition, the company had two in-process life science redevelopment projects with total estimated redevelopment costs of $80.0 million, totaling approximately 100,000 square feet, and three in-process development projects with an estimated total investment of $1.7 billion, totaling approximately 1.7 million square feet of office and life science space. The in-process development and redevelopment office and life science space is 35% leased.",259,"{'maxAge': 1, 'name': 'Mr. Mike  Grisso', 'title': 'Sr. VP of Devel. & Land Planning', 'exercisedValue': 0, 'unexercisedValue': 0}",6,6,9,6,7,1693526400,1672444800,86400,2,36.09,35.66,35.38,36.1525,36.09,35.66,35.38,36.1525,2.16,0.059899997,1695859200,1.0435,3.56,0.92289,17.30918,25.41135,1811891,1811891,1075475,1193280,1193280,35.47,35.95,1100,800,4239692544,25.99,48.91,3.7275758,35.3002,34.2079,2.16,0.059850376,USD,8638218240,0.21503,115774117,117178000,6527003,6554064,1690761600,1693440000,0.0557,0.011849999,1.06786,6.74,0.0756,46.375,0.7726146,1672444800,1703980800,1688083200,0.18,243308000,2.07,1.41,0.25,5:7,1361491200,7.595,13.079,NYQ,EQUITY,KRC,KRC,Kilroy Realty Corporation,Kilroy Realty Corporation,854548200,America/New_York,EDT,-14400000,35.83,48.0,34.0,41.25,40.0,2.5,buy,12,361884992,3.088,660486016,4537653248,1.891,2.002,1137385984,80.063,9.722,0.0201,0.04817,775930000,489406368,596835968,0.175,0.048,0.70017,0.58071,0.30285,USD,
8,12200 West Olympic Boulevard,Suite 200,Los Angeles,CA,90064-1044,United States,310 481 8400,310 481 6580,https://www.kilroyrealty.com,REIT—Office,Real Estate,"Kilroy Realty Corporation (NYSE: KRC, the company, Kilroy) is a leading U.S. landlord and developer, with operations in San Diego, Greater Los Angeles, the San Francisco Bay Area, the Pacific Northwest and Austin, Texas. The company has earned global recognition for sustainability, building operations, innovation and design. As pioneers and innovators in the creation of a more sustainable real estate industry, the company's approach to modern business environments helps drive creativity and productivity for some of the world's leading technology, entertainment, life science and business services companies. The company is a publicly traded real estate investment trust (REIT) and member of the S&P MidCap 400 Index with more than seven decades of experience developing, acquiring and managing office, life science and mixed-use projects. As of June 30, 2023, Kilroy's stabilized portfolio totaled approximately 16.2 million square feet of primarily office and life science space that was 86.6% occupied and 88.6% leased. The company also had more than 1,000 residential units in Hollywood and San Diego, which had a quarterly average occupancy of 92.7%. In addition, the company had two in-process life science redevelopment projects with total estimated redevelopment costs of $80.0 million, totaling approximately 100,000 square feet, and three in-process development projects with an estimated total investment of $1.7 billion, totaling approximately 1.7 million square feet of office and life science space. The in-process development and redevelopment office and life science space is 35% leased.",259,"{'maxAge': 1, 'name': 'Mr. Nelson  Ackerly', 'title': 'Sr. VP of San Diego Region', 'exercisedValue': 0, 'unexercisedValue': 0}",6,6,9,6,7,1693526400,1672444800,86400,2,36.09,35.66,35.38,36.1525,36.09,35.66,35.38,36.1525,2.16,0.059899997,1695859200,1.0435,3.56,0.92289,17.30918,25.41135,1811891,1811891,1075475,1193280,1193280,35.47,35.95,1100,800,4239692544,25.99,48.91,3.7275758,35.3002,34.2079,2.16,0.059850376,USD,8638218240,0.21503,115774117,117178000,6527003,6554064,1690761600,1693440000,0.0557,0.011849999,1.06786,6.74,0.0756,46.375,0.7726146,1672444800,1703980800,1688083200,0.18,243308000,2.07,1.41,0.25,5:7,1361491200,7.595,13.079,NYQ,EQUITY,KRC,KRC,Kilroy Realty Corporation,Kilroy Realty Corporation,854548200,America/New_York,EDT,-14400000,35.83,48.0,34.0,41.25,40.0,2.5,buy,12,361884992,3.088,660486016,4537653248,1.891,2.002,1137385984,80.063,9.722,0.0201,0.04817,775930000,489406368,596835968,0.175,0.048,0.70017,0.58071,0.30285,USD,
9,12200 West Olympic Boulevard,Suite 200,Los Angeles,CA,90064-1044,United States,310 481 8400,310 481 6580,https://www.kilroyrealty.com,REIT—Office,Real Estate,"Kilroy Realty Corporation (NYSE: KRC, the company, Kilroy) is a leading U.S. landlord and developer, with operations in San Diego, Greater Los Angeles, the San Francisco Bay Area, the Pacific Northwest and Austin, Texas. The company has earned global recognition for sustainability, building operations, innovation and design. As pioneers and innovators in the creation of a more sustainable real estate industry, the company's approach to modern business environments helps drive creativity and productivity for some of the world's leading technology, entertainment, life science and business services companies. The company is a publicly traded real estate investment trust (REIT) and member of the S&P MidCap 400 Index with more than seven decades of experience developing, acquiring and managing office, life science and mixed-use projects. As of June 30, 2023, Kilroy's stabilized portfolio totaled approximately 16.2 million square feet of primarily office and life science space that was 86.6% occupied and 88.6% leased. The company also had more than 1,000 residential units in Hollywood and San Diego, which had a quarterly average occupancy of 92.7%. In addition, the company had two in-process life science redevelopment projects with total estimated redevelopment costs of $80.0 million, totaling approximately 100,000 square feet, and three in-process development projects with an estimated total investment of $1.7 billion, totaling approximately 1.7 million square feet of office and life science space. The in-process development and redevelopment office and life science space is 35% leased.",259,"{'maxAge': 1, 'name': 'Mr. Rob  Swartz', 'title': 'Sr. VP of Pacific Northwest', 'exercisedValue': 0, 'unexercisedValue': 0}",6,6,9,6,7,1693526400,1672444800,86400,2,36.09,35.66,35.38,36.1525,36.09,35.66,35.38,36.1525,2.16,0.059899997,1695859200,1.0435,3.56,0.92289,17.30918,25.41135,1811891,1811891,1075475,1193280,1193280,35.47,35.95,1100,800,4239692544,25.99,48.91,3.7275758,35.3002,34.2079,2.16,0.059850376,USD,8638218240,0.21503,115774117,117178000,6527003,6554064,1690761600,1693440000,0.0557,0.011849999,1.06786,6.74,0.0756,46.375,0.7726146,1672444800,1703980800,1688083200,0.18,243308000,2.07,1.41,0.25,5:7,1361491200,7.595,13.079,NYQ,EQUITY,KRC,KRC,Kilroy Realty Corporation,Kilroy Realty Corporation,854548200,America/New_York,EDT,-14400000,35.83,48.0,34.0,41.25,40.0,2.5,buy,12,361884992,3.088,660486016,4537653248,1.891,2.002,1137385984,80.063,9.722,0.0201,0.04817,775930000,489406368,596835968,0.175,0.048,0.70017,0.58071,0.30285,USD,
