,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,980 Rock Avenue,San Jose,CA,95131,United States,408 503 8000,408 503 8008,https://www.supermicro.com,Computer Hardware,Technology,"Super Micro Computer, Inc., together with its subsidiaries, develops and manufactures high performance server and storage solutions based on modular and open architecture in the United States, Europe, Asia, and internationally. Its solutions range from complete server, storage systems, modular blade servers, blades, workstations, full racks, networking devices, server sub-systems, server management software, and security software. The company provides application-optimized server solutions, rackmount and blade servers, storage, and subsystems and accessories; and server software management solutions, such as Server Management Suite, including Supermicro Server Manager, Supermicro Power Management software, Supermicro Update Manager, SuperCloud Composer, and SuperDoctor 5. In addition, it offers server subsystems and accessories comprising server boards, chassis, power supplies, and other accessories. Further, the company provides server and storage system integration, configuration, and software upgrade and update services; and technical documentation services, as well as identifies service requirements, creates and executes project plans, and conducts verification testing and technical documentation, and training services. Additionally, it offers help desk and on-site product support services for its server and storage systems; and customer support services, including ongoing maintenance and technical support for its products. The company provides its products to enterprise data centers, cloud computing, artificial intelligence, and 5G and edge computing markets. It sells its products through direct and indirect sales force, distributors, value-added resellers, system integrators, and original equipment manufacturers. The company was incorporated in 1993 and is headquartered in San Jose, California.",5126,"{'maxAge': 1, 'name': 'Mr. Charles  Liang', 'age': 64, 'title': 'Founder, Chairman, Pres & CEO', 'yearBorn': 1958, 'fiscalYear': 2023, 'totalPay': 1, 'exercisedValue': 13472113, 'unexercisedValue': 187163520}",2,8,4,5,5,1693526400,1703980800,86400,2,270.77,268.0,247.2,269.28,270.77,268.0,247.2,269.28,0.0,1.284923,21.807524,12.968782,4572420,4572420,3293561,3016710,3016710,248.01,249.0,900,1200,13187323904,50.28,357.0,1.8512468,286.2484,164.99245,0.0,0.0,USD,14194411520,0.08984,46025000,52905900,3501474,4314938,1690761600,1693440000,0.066700004,0.13083,0.81251,0.9,0.0871,37.277,6.6866965,1688083200,1719705600,1688083200,0.375,639998016,11.43,19.22,1.63,1.993,17.831,NMS,EQUITY,SMCI,SMCI,"Super Micro Computer, Inc.","Super Micro Computer, Inc.",1175175000,America/New_York,EDT,-14400000,249.26,400.0,250.0,349.86,375.0,2.3,buy,7,440559008,8.327,796046016,309462016,1.176,2.313,7123482112,15.691,134.596,0.13829,0.37669998,1283012000,497346880,663580032,0.316,0.336,0.18011,0.11175,0.106850006,USD,
1,980 Rock Avenue,San Jose,CA,95131,United States,408 503 8000,408 503 8008,https://www.supermicro.com,Computer Hardware,Technology,"Super Micro Computer, Inc., together with its subsidiaries, develops and manufactures high performance server and storage solutions based on modular and open architecture in the United States, Europe, Asia, and internationally. Its solutions range from complete server, storage systems, modular blade servers, blades, workstations, full racks, networking devices, server sub-systems, server management software, and security software. The company provides application-optimized server solutions, rackmount and blade servers, storage, and subsystems and accessories; and server software management solutions, such as Server Management Suite, including Supermicro Server Manager, Supermicro Power Management software, Supermicro Update Manager, SuperCloud Composer, and SuperDoctor 5. In addition, it offers server subsystems and accessories comprising server boards, chassis, power supplies, and other accessories. Further, the company provides server and storage system integration, configuration, and software upgrade and update services; and technical documentation services, as well as identifies service requirements, creates and executes project plans, and conducts verification testing and technical documentation, and training services. Additionally, it offers help desk and on-site product support services for its server and storage systems; and customer support services, including ongoing maintenance and technical support for its products. The company provides its products to enterprise data centers, cloud computing, artificial intelligence, and 5G and edge computing markets. It sells its products through direct and indirect sales force, distributors, value-added resellers, system integrators, and original equipment manufacturers. The company was incorporated in 1993 and is headquartered in San Jose, California.",5126,"{'maxAge': 1, 'name': 'Mr. David E. Weigand', 'age': 63, 'title': 'Sr. VP, CFO, Company Sec. & Chief Compliance Officer', 'yearBorn': 1959, 'fiscalYear': 2023, 'totalPay': 837846, 'exercisedValue': 0, 'unexercisedValue': 9265669}",2,8,4,5,5,1693526400,1703980800,86400,2,270.77,268.0,247.2,269.28,270.77,268.0,247.2,269.28,0.0,1.284923,21.807524,12.968782,4572420,4572420,3293561,3016710,3016710,248.01,249.0,900,1200,13187323904,50.28,357.0,1.8512468,286.2484,164.99245,0.0,0.0,USD,14194411520,0.08984,46025000,52905900,3501474,4314938,1690761600,1693440000,0.066700004,0.13083,0.81251,0.9,0.0871,37.277,6.6866965,1688083200,1719705600,1688083200,0.375,639998016,11.43,19.22,1.63,1.993,17.831,NMS,EQUITY,SMCI,SMCI,"Super Micro Computer, Inc.","Super Micro Computer, Inc.",1175175000,America/New_York,EDT,-14400000,249.26,400.0,250.0,349.86,375.0,2.3,buy,7,440559008,8.327,796046016,309462016,1.176,2.313,7123482112,15.691,134.596,0.13829,0.37669998,1283012000,497346880,663580032,0.316,0.336,0.18011,0.11175,0.106850006,USD,
2,980 Rock Avenue,San Jose,CA,95131,United States,408 503 8000,408 503 8008,https://www.supermicro.com,Computer Hardware,Technology,"Super Micro Computer, Inc., together with its subsidiaries, develops and manufactures high performance server and storage solutions based on modular and open architecture in the United States, Europe, Asia, and internationally. Its solutions range from complete server, storage systems, modular blade servers, blades, workstations, full racks, networking devices, server sub-systems, server management software, and security software. The company provides application-optimized server solutions, rackmount and blade servers, storage, and subsystems and accessories; and server software management solutions, such as Server Management Suite, including Supermicro Server Manager, Supermicro Power Management software, Supermicro Update Manager, SuperCloud Composer, and SuperDoctor 5. In addition, it offers server subsystems and accessories comprising server boards, chassis, power supplies, and other accessories. Further, the company provides server and storage system integration, configuration, and software upgrade and update services; and technical documentation services, as well as identifies service requirements, creates and executes project plans, and conducts verification testing and technical documentation, and training services. Additionally, it offers help desk and on-site product support services for its server and storage systems; and customer support services, including ongoing maintenance and technical support for its products. The company provides its products to enterprise data centers, cloud computing, artificial intelligence, and 5G and edge computing markets. It sells its products through direct and indirect sales force, distributors, value-added resellers, system integrators, and original equipment manufacturers. The company was incorporated in 1993 and is headquartered in San Jose, California.",5126,"{'maxAge': 1, 'name': 'Mr. George  Kao', 'age': 60, 'title': 'Sr. VP of Operations', 'yearBorn': 1962, 'fiscalYear': 2023, 'totalPay': 409175, 'exercisedValue': 0, 'unexercisedValue': 6968827}",2,8,4,5,5,1693526400,1703980800,86400,2,270.77,268.0,247.2,269.28,270.77,268.0,247.2,269.28,0.0,1.284923,21.807524,12.968782,4572420,4572420,3293561,3016710,3016710,248.01,249.0,900,1200,13187323904,50.28,357.0,1.8512468,286.2484,164.99245,0.0,0.0,USD,14194411520,0.08984,46025000,52905900,3501474,4314938,1690761600,1693440000,0.066700004,0.13083,0.81251,0.9,0.0871,37.277,6.6866965,1688083200,1719705600,1688083200,0.375,639998016,11.43,19.22,1.63,1.993,17.831,NMS,EQUITY,SMCI,SMCI,"Super Micro Computer, Inc.","Super Micro Computer, Inc.",1175175000,America/New_York,EDT,-14400000,249.26,400.0,250.0,349.86,375.0,2.3,buy,7,440559008,8.327,796046016,309462016,1.176,2.313,7123482112,15.691,134.596,0.13829,0.37669998,1283012000,497346880,663580032,0.316,0.336,0.18011,0.11175,0.106850006,USD,
3,980 Rock Avenue,San Jose,CA,95131,United States,408 503 8000,408 503 8008,https://www.supermicro.com,Computer Hardware,Technology,"Super Micro Computer, Inc., together with its subsidiaries, develops and manufactures high performance server and storage solutions based on modular and open architecture in the United States, Europe, Asia, and internationally. Its solutions range from complete server, storage systems, modular blade servers, blades, workstations, full racks, networking devices, server sub-systems, server management software, and security software. The company provides application-optimized server solutions, rackmount and blade servers, storage, and subsystems and accessories; and server software management solutions, such as Server Management Suite, including Supermicro Server Manager, Supermicro Power Management software, Supermicro Update Manager, SuperCloud Composer, and SuperDoctor 5. In addition, it offers server subsystems and accessories comprising server boards, chassis, power supplies, and other accessories. Further, the company provides server and storage system integration, configuration, and software upgrade and update services; and technical documentation services, as well as identifies service requirements, creates and executes project plans, and conducts verification testing and technical documentation, and training services. Additionally, it offers help desk and on-site product support services for its server and storage systems; and customer support services, including ongoing maintenance and technical support for its products. The company provides its products to enterprise data centers, cloud computing, artificial intelligence, and 5G and edge computing markets. It sells its products through direct and indirect sales force, distributors, value-added resellers, system integrators, and original equipment manufacturers. The company was incorporated in 1993 and is headquartered in San Jose, California.",5126,"{'maxAge': 1, 'name': 'Mr. Don W. Clegg', 'age': 62, 'title': 'Sr. VP of Worldwide Sales', 'yearBorn': 1960, 'fiscalYear': 2023, 'totalPay': 696280, 'exercisedValue': 1656171, 'unexercisedValue': 6409807}",2,8,4,5,5,1693526400,1703980800,86400,2,270.77,268.0,247.2,269.28,270.77,268.0,247.2,269.28,0.0,1.284923,21.807524,12.968782,4572420,4572420,3293561,3016710,3016710,248.01,249.0,900,1200,13187323904,50.28,357.0,1.8512468,286.2484,164.99245,0.0,0.0,USD,14194411520,0.08984,46025000,52905900,3501474,4314938,1690761600,1693440000,0.066700004,0.13083,0.81251,0.9,0.0871,37.277,6.6866965,1688083200,1719705600,1688083200,0.375,639998016,11.43,19.22,1.63,1.993,17.831,NMS,EQUITY,SMCI,SMCI,"Super Micro Computer, Inc.","Super Micro Computer, Inc.",1175175000,America/New_York,EDT,-14400000,249.26,400.0,250.0,349.86,375.0,2.3,buy,7,440559008,8.327,796046016,309462016,1.176,2.313,7123482112,15.691,134.596,0.13829,0.37669998,1283012000,497346880,663580032,0.316,0.336,0.18011,0.11175,0.106850006,USD,
4,980 Rock Avenue,San Jose,CA,95131,United States,408 503 8000,408 503 8008,https://www.supermicro.com,Computer Hardware,Technology,"Super Micro Computer, Inc., together with its subsidiaries, develops and manufactures high performance server and storage solutions based on modular and open architecture in the United States, Europe, Asia, and internationally. Its solutions range from complete server, storage systems, modular blade servers, blades, workstations, full racks, networking devices, server sub-systems, server management software, and security software. The company provides application-optimized server solutions, rackmount and blade servers, storage, and subsystems and accessories; and server software management solutions, such as Server Management Suite, including Supermicro Server Manager, Supermicro Power Management software, Supermicro Update Manager, SuperCloud Composer, and SuperDoctor 5. In addition, it offers server subsystems and accessories comprising server boards, chassis, power supplies, and other accessories. Further, the company provides server and storage system integration, configuration, and software upgrade and update services; and technical documentation services, as well as identifies service requirements, creates and executes project plans, and conducts verification testing and technical documentation, and training services. Additionally, it offers help desk and on-site product support services for its server and storage systems; and customer support services, including ongoing maintenance and technical support for its products. The company provides its products to enterprise data centers, cloud computing, artificial intelligence, and 5G and edge computing markets. It sells its products through direct and indirect sales force, distributors, value-added resellers, system integrators, and original equipment manufacturers. The company was incorporated in 1993 and is headquartered in San Jose, California.",5126,"{'maxAge': 1, 'name': 'Ms. Chiu-Chu  Liu Liang', 'age': 60, 'title': 'Co-Founder, Sr. VP & Director', 'yearBorn': 1962, 'fiscalYear': 2018, 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,4,5,5,1693526400,1703980800,86400,2,270.77,268.0,247.2,269.28,270.77,268.0,247.2,269.28,0.0,1.284923,21.807524,12.968782,4572420,4572420,3293561,3016710,3016710,248.01,249.0,900,1200,13187323904,50.28,357.0,1.8512468,286.2484,164.99245,0.0,0.0,USD,14194411520,0.08984,46025000,52905900,3501474,4314938,1690761600,1693440000,0.066700004,0.13083,0.81251,0.9,0.0871,37.277,6.6866965,1688083200,1719705600,1688083200,0.375,639998016,11.43,19.22,1.63,1.993,17.831,NMS,EQUITY,SMCI,SMCI,"Super Micro Computer, Inc.","Super Micro Computer, Inc.",1175175000,America/New_York,EDT,-14400000,249.26,400.0,250.0,349.86,375.0,2.3,buy,7,440559008,8.327,796046016,309462016,1.176,2.313,7123482112,15.691,134.596,0.13829,0.37669998,1283012000,497346880,663580032,0.316,0.336,0.18011,0.11175,0.106850006,USD,
5,980 Rock Avenue,San Jose,CA,95131,United States,408 503 8000,408 503 8008,https://www.supermicro.com,Computer Hardware,Technology,"Super Micro Computer, Inc., together with its subsidiaries, develops and manufactures high performance server and storage solutions based on modular and open architecture in the United States, Europe, Asia, and internationally. Its solutions range from complete server, storage systems, modular blade servers, blades, workstations, full racks, networking devices, server sub-systems, server management software, and security software. The company provides application-optimized server solutions, rackmount and blade servers, storage, and subsystems and accessories; and server software management solutions, such as Server Management Suite, including Supermicro Server Manager, Supermicro Power Management software, Supermicro Update Manager, SuperCloud Composer, and SuperDoctor 5. In addition, it offers server subsystems and accessories comprising server boards, chassis, power supplies, and other accessories. Further, the company provides server and storage system integration, configuration, and software upgrade and update services; and technical documentation services, as well as identifies service requirements, creates and executes project plans, and conducts verification testing and technical documentation, and training services. Additionally, it offers help desk and on-site product support services for its server and storage systems; and customer support services, including ongoing maintenance and technical support for its products. The company provides its products to enterprise data centers, cloud computing, artificial intelligence, and 5G and edge computing markets. It sells its products through direct and indirect sales force, distributors, value-added resellers, system integrators, and original equipment manufacturers. The company was incorporated in 1993 and is headquartered in San Jose, California.",5126,"{'maxAge': 1, 'name': 'Mr. Joseph  Chang', 'title': 'Gen. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,4,5,5,1693526400,1703980800,86400,2,270.77,268.0,247.2,269.28,270.77,268.0,247.2,269.28,0.0,1.284923,21.807524,12.968782,4572420,4572420,3293561,3016710,3016710,248.01,249.0,900,1200,13187323904,50.28,357.0,1.8512468,286.2484,164.99245,0.0,0.0,USD,14194411520,0.08984,46025000,52905900,3501474,4314938,1690761600,1693440000,0.066700004,0.13083,0.81251,0.9,0.0871,37.277,6.6866965,1688083200,1719705600,1688083200,0.375,639998016,11.43,19.22,1.63,1.993,17.831,NMS,EQUITY,SMCI,SMCI,"Super Micro Computer, Inc.","Super Micro Computer, Inc.",1175175000,America/New_York,EDT,-14400000,249.26,400.0,250.0,349.86,375.0,2.3,buy,7,440559008,8.327,796046016,309462016,1.176,2.313,7123482112,15.691,134.596,0.13829,0.37669998,1283012000,497346880,663580032,0.316,0.336,0.18011,0.11175,0.106850006,USD,
6,980 Rock Avenue,San Jose,CA,95131,United States,408 503 8000,408 503 8008,https://www.supermicro.com,Computer Hardware,Technology,"Super Micro Computer, Inc., together with its subsidiaries, develops and manufactures high performance server and storage solutions based on modular and open architecture in the United States, Europe, Asia, and internationally. Its solutions range from complete server, storage systems, modular blade servers, blades, workstations, full racks, networking devices, server sub-systems, server management software, and security software. The company provides application-optimized server solutions, rackmount and blade servers, storage, and subsystems and accessories; and server software management solutions, such as Server Management Suite, including Supermicro Server Manager, Supermicro Power Management software, Supermicro Update Manager, SuperCloud Composer, and SuperDoctor 5. In addition, it offers server subsystems and accessories comprising server boards, chassis, power supplies, and other accessories. Further, the company provides server and storage system integration, configuration, and software upgrade and update services; and technical documentation services, as well as identifies service requirements, creates and executes project plans, and conducts verification testing and technical documentation, and training services. Additionally, it offers help desk and on-site product support services for its server and storage systems; and customer support services, including ongoing maintenance and technical support for its products. The company provides its products to enterprise data centers, cloud computing, artificial intelligence, and 5G and edge computing markets. It sells its products through direct and indirect sales force, distributors, value-added resellers, system integrators, and original equipment manufacturers. The company was incorporated in 1993 and is headquartered in San Jose, California.",5126,"{'maxAge': 1, 'name': 'Mr. Michael  McNerney', 'title': 'VP of Marketing & Network Security', 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,4,5,5,1693526400,1703980800,86400,2,270.77,268.0,247.2,269.28,270.77,268.0,247.2,269.28,0.0,1.284923,21.807524,12.968782,4572420,4572420,3293561,3016710,3016710,248.01,249.0,900,1200,13187323904,50.28,357.0,1.8512468,286.2484,164.99245,0.0,0.0,USD,14194411520,0.08984,46025000,52905900,3501474,4314938,1690761600,1693440000,0.066700004,0.13083,0.81251,0.9,0.0871,37.277,6.6866965,1688083200,1719705600,1688083200,0.375,639998016,11.43,19.22,1.63,1.993,17.831,NMS,EQUITY,SMCI,SMCI,"Super Micro Computer, Inc.","Super Micro Computer, Inc.",1175175000,America/New_York,EDT,-14400000,249.26,400.0,250.0,349.86,375.0,2.3,buy,7,440559008,8.327,796046016,309462016,1.176,2.313,7123482112,15.691,134.596,0.13829,0.37669998,1283012000,497346880,663580032,0.316,0.336,0.18011,0.11175,0.106850006,USD,
7,980 Rock Avenue,San Jose,CA,95131,United States,408 503 8000,408 503 8008,https://www.supermicro.com,Computer Hardware,Technology,"Super Micro Computer, Inc., together with its subsidiaries, develops and manufactures high performance server and storage solutions based on modular and open architecture in the United States, Europe, Asia, and internationally. Its solutions range from complete server, storage systems, modular blade servers, blades, workstations, full racks, networking devices, server sub-systems, server management software, and security software. The company provides application-optimized server solutions, rackmount and blade servers, storage, and subsystems and accessories; and server software management solutions, such as Server Management Suite, including Supermicro Server Manager, Supermicro Power Management software, Supermicro Update Manager, SuperCloud Composer, and SuperDoctor 5. In addition, it offers server subsystems and accessories comprising server boards, chassis, power supplies, and other accessories. Further, the company provides server and storage system integration, configuration, and software upgrade and update services; and technical documentation services, as well as identifies service requirements, creates and executes project plans, and conducts verification testing and technical documentation, and training services. Additionally, it offers help desk and on-site product support services for its server and storage systems; and customer support services, including ongoing maintenance and technical support for its products. The company provides its products to enterprise data centers, cloud computing, artificial intelligence, and 5G and edge computing markets. It sells its products through direct and indirect sales force, distributors, value-added resellers, system integrators, and original equipment manufacturers. The company was incorporated in 1993 and is headquartered in San Jose, California.",5126,"{'maxAge': 1, 'name': 'Mr. Michael Thomas Staiger', 'title': 'VP of Corp. Devel.', 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,4,5,5,1693526400,1703980800,86400,2,270.77,268.0,247.2,269.28,270.77,268.0,247.2,269.28,0.0,1.284923,21.807524,12.968782,4572420,4572420,3293561,3016710,3016710,248.01,249.0,900,1200,13187323904,50.28,357.0,1.8512468,286.2484,164.99245,0.0,0.0,USD,14194411520,0.08984,46025000,52905900,3501474,4314938,1690761600,1693440000,0.066700004,0.13083,0.81251,0.9,0.0871,37.277,6.6866965,1688083200,1719705600,1688083200,0.375,639998016,11.43,19.22,1.63,1.993,17.831,NMS,EQUITY,SMCI,SMCI,"Super Micro Computer, Inc.","Super Micro Computer, Inc.",1175175000,America/New_York,EDT,-14400000,249.26,400.0,250.0,349.86,375.0,2.3,buy,7,440559008,8.327,796046016,309462016,1.176,2.313,7123482112,15.691,134.596,0.13829,0.37669998,1283012000,497346880,663580032,0.316,0.336,0.18011,0.11175,0.106850006,USD,
8,980 Rock Avenue,San Jose,CA,95131,United States,408 503 8000,408 503 8008,https://www.supermicro.com,Computer Hardware,Technology,"Super Micro Computer, Inc., together with its subsidiaries, develops and manufactures high performance server and storage solutions based on modular and open architecture in the United States, Europe, Asia, and internationally. Its solutions range from complete server, storage systems, modular blade servers, blades, workstations, full racks, networking devices, server sub-systems, server management software, and security software. The company provides application-optimized server solutions, rackmount and blade servers, storage, and subsystems and accessories; and server software management solutions, such as Server Management Suite, including Supermicro Server Manager, Supermicro Power Management software, Supermicro Update Manager, SuperCloud Composer, and SuperDoctor 5. In addition, it offers server subsystems and accessories comprising server boards, chassis, power supplies, and other accessories. Further, the company provides server and storage system integration, configuration, and software upgrade and update services; and technical documentation services, as well as identifies service requirements, creates and executes project plans, and conducts verification testing and technical documentation, and training services. Additionally, it offers help desk and on-site product support services for its server and storage systems; and customer support services, including ongoing maintenance and technical support for its products. The company provides its products to enterprise data centers, cloud computing, artificial intelligence, and 5G and edge computing markets. It sells its products through direct and indirect sales force, distributors, value-added resellers, system integrators, and original equipment manufacturers. The company was incorporated in 1993 and is headquartered in San Jose, California.",5126,"{'maxAge': 1, 'name': 'Mr. Shin-Chun  Hsu', 'age': 73, 'title': 'Sr. Chief Exec. of Strategic Bus.', 'yearBorn': 1949, 'fiscalYear': 2021, 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,4,5,5,1693526400,1703980800,86400,2,270.77,268.0,247.2,269.28,270.77,268.0,247.2,269.28,0.0,1.284923,21.807524,12.968782,4572420,4572420,3293561,3016710,3016710,248.01,249.0,900,1200,13187323904,50.28,357.0,1.8512468,286.2484,164.99245,0.0,0.0,USD,14194411520,0.08984,46025000,52905900,3501474,4314938,1690761600,1693440000,0.066700004,0.13083,0.81251,0.9,0.0871,37.277,6.6866965,1688083200,1719705600,1688083200,0.375,639998016,11.43,19.22,1.63,1.993,17.831,NMS,EQUITY,SMCI,SMCI,"Super Micro Computer, Inc.","Super Micro Computer, Inc.",1175175000,America/New_York,EDT,-14400000,249.26,400.0,250.0,349.86,375.0,2.3,buy,7,440559008,8.327,796046016,309462016,1.176,2.313,7123482112,15.691,134.596,0.13829,0.37669998,1283012000,497346880,663580032,0.316,0.336,0.18011,0.11175,0.106850006,USD,
9,980 Rock Avenue,San Jose,CA,95131,United States,408 503 8000,408 503 8008,https://www.supermicro.com,Computer Hardware,Technology,"Super Micro Computer, Inc., together with its subsidiaries, develops and manufactures high performance server and storage solutions based on modular and open architecture in the United States, Europe, Asia, and internationally. Its solutions range from complete server, storage systems, modular blade servers, blades, workstations, full racks, networking devices, server sub-systems, server management software, and security software. The company provides application-optimized server solutions, rackmount and blade servers, storage, and subsystems and accessories; and server software management solutions, such as Server Management Suite, including Supermicro Server Manager, Supermicro Power Management software, Supermicro Update Manager, SuperCloud Composer, and SuperDoctor 5. In addition, it offers server subsystems and accessories comprising server boards, chassis, power supplies, and other accessories. Further, the company provides server and storage system integration, configuration, and software upgrade and update services; and technical documentation services, as well as identifies service requirements, creates and executes project plans, and conducts verification testing and technical documentation, and training services. Additionally, it offers help desk and on-site product support services for its server and storage systems; and customer support services, including ongoing maintenance and technical support for its products. The company provides its products to enterprise data centers, cloud computing, artificial intelligence, and 5G and edge computing markets. It sells its products through direct and indirect sales force, distributors, value-added resellers, system integrators, and original equipment manufacturers. The company was incorporated in 1993 and is headquartered in San Jose, California.",5126,"{'maxAge': 1, 'name': 'Mr. Vik  Malyala', 'title': 'Sr. VP, MD & Pres of the EMEA Division', 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,4,5,5,1693526400,1703980800,86400,2,270.77,268.0,247.2,269.28,270.77,268.0,247.2,269.28,0.0,1.284923,21.807524,12.968782,4572420,4572420,3293561,3016710,3016710,248.01,249.0,900,1200,13187323904,50.28,357.0,1.8512468,286.2484,164.99245,0.0,0.0,USD,14194411520,0.08984,46025000,52905900,3501474,4314938,1690761600,1693440000,0.066700004,0.13083,0.81251,0.9,0.0871,37.277,6.6866965,1688083200,1719705600,1688083200,0.375,639998016,11.43,19.22,1.63,1.993,17.831,NMS,EQUITY,SMCI,SMCI,"Super Micro Computer, Inc.","Super Micro Computer, Inc.",1175175000,America/New_York,EDT,-14400000,249.26,400.0,250.0,349.86,375.0,2.3,buy,7,440559008,8.327,796046016,309462016,1.176,2.313,7123482112,15.691,134.596,0.13829,0.37669998,1283012000,497346880,663580032,0.316,0.336,0.18011,0.11175,0.106850006,USD,
