,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,400 W. Parkway Place,Suite 100,Ridgeland,MS,39157-6005,United States,601 354 3555,601 352 1441,https://www.eastgroup.net,REIT—Industrial,Real Estate,"EastGroup Properties, Inc. (NYSE: EGP), a member of the S&P Mid-Cap 400 and Russell 1000 Indexes, is a self-administered equity real estate investment trust focused on the development, acquisition and operation of industrial properties in major Sunbelt markets throughout the United States with an emphasis in the states of Florida, Texas, Arizona, California and North Carolina. The Company's goal is to maximize shareholder value by being a leading provider in its markets of functional, flexible and quality business distribution space for location sensitive customers (primarily in the 20,000 to 100,000 square foot range). The Company's strategy for growth is based on ownership of premier distribution facilities generally clustered near major transportation features in supply-constrained submarkets. The Company's portfolio, including development projects and value-add acquisitions in lease-up and under construction, currently includes approximately 57.6 million square feet.",87,"{'maxAge': 1, 'name': 'Mr. Marshall A. Loeb', 'age': 60, 'title': 'Pres, CEO & Director', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 2510812, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,5,2,1693526400,1672444800,86400,2,180.07,179.1,177.215,179.34,180.07,179.1,177.215,179.34,5.08,0.028199999,1695859200,1.3405,2.41,0.943983,47.94102,43.19324,502242,502242,285677,241510,241510,178.17,186.94,1100,1800,8118231552,137.47,188.85,15.305578,178.735,166.89784,5.0,0.027766978,USD,9870561280,0.31033,44632257,45398900,906358,890134,1690761600,1693440000,0.02,0.014889999,0.93552,3.51,0.0271,48.926,3.6549077,1672444800,1703980800,1688083200,-0.058,164603008,3.73,4.14,5.92,3:2,860457600,18.609,28.599,NYQ,EQUITY,EGP,EGP,"EastGroup Properties, Inc.","EastGroup Properties, Inc.",99153000,America/New_York,EDT,-14400000,178.82,218.0,158.0,188.46,185.0,2.3,buy,13,38657000,0.853,345131008,1749139968,0.634,0.759,530409984,79.013,12.1,0.03182,0.07842,353110000,274826752,319128000,-0.11,0.18,0.72802,0.65069,0.38659,USD,
1,400 W. Parkway Place,Suite 100,Ridgeland,MS,39157-6005,United States,601 354 3555,601 352 1441,https://www.eastgroup.net,REIT—Industrial,Real Estate,"EastGroup Properties, Inc. (NYSE: EGP), a member of the S&P Mid-Cap 400 and Russell 1000 Indexes, is a self-administered equity real estate investment trust focused on the development, acquisition and operation of industrial properties in major Sunbelt markets throughout the United States with an emphasis in the states of Florida, Texas, Arizona, California and North Carolina. The Company's goal is to maximize shareholder value by being a leading provider in its markets of functional, flexible and quality business distribution space for location sensitive customers (primarily in the 20,000 to 100,000 square foot range). The Company's strategy for growth is based on ownership of premier distribution facilities generally clustered near major transportation features in supply-constrained submarkets. The Company's portfolio, including development projects and value-add acquisitions in lease-up and under construction, currently includes approximately 57.6 million square feet.",87,"{'maxAge': 1, 'name': 'Mr. Brent W. Wood', 'age': 52, 'title': 'Exec. VP, CFO & Treasurer', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 1321170, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,5,2,1693526400,1672444800,86400,2,180.07,179.1,177.215,179.34,180.07,179.1,177.215,179.34,5.08,0.028199999,1695859200,1.3405,2.41,0.943983,47.94102,43.19324,502242,502242,285677,241510,241510,178.17,186.94,1100,1800,8118231552,137.47,188.85,15.305578,178.735,166.89784,5.0,0.027766978,USD,9870561280,0.31033,44632257,45398900,906358,890134,1690761600,1693440000,0.02,0.014889999,0.93552,3.51,0.0271,48.926,3.6549077,1672444800,1703980800,1688083200,-0.058,164603008,3.73,4.14,5.92,3:2,860457600,18.609,28.599,NYQ,EQUITY,EGP,EGP,"EastGroup Properties, Inc.","EastGroup Properties, Inc.",99153000,America/New_York,EDT,-14400000,178.82,218.0,158.0,188.46,185.0,2.3,buy,13,38657000,0.853,345131008,1749139968,0.634,0.759,530409984,79.013,12.1,0.03182,0.07842,353110000,274826752,319128000,-0.11,0.18,0.72802,0.65069,0.38659,USD,
2,400 W. Parkway Place,Suite 100,Ridgeland,MS,39157-6005,United States,601 354 3555,601 352 1441,https://www.eastgroup.net,REIT—Industrial,Real Estate,"EastGroup Properties, Inc. (NYSE: EGP), a member of the S&P Mid-Cap 400 and Russell 1000 Indexes, is a self-administered equity real estate investment trust focused on the development, acquisition and operation of industrial properties in major Sunbelt markets throughout the United States with an emphasis in the states of Florida, Texas, Arizona, California and North Carolina. The Company's goal is to maximize shareholder value by being a leading provider in its markets of functional, flexible and quality business distribution space for location sensitive customers (primarily in the 20,000 to 100,000 square foot range). The Company's strategy for growth is based on ownership of premier distribution facilities generally clustered near major transportation features in supply-constrained submarkets. The Company's portfolio, including development projects and value-add acquisitions in lease-up and under construction, currently includes approximately 57.6 million square feet.",87,"{'maxAge': 1, 'name': 'Mr. John F. Coleman', 'age': 62, 'title': 'Exec. VP & Head of Eastern Regional', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 1060483, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,5,2,1693526400,1672444800,86400,2,180.07,179.1,177.215,179.34,180.07,179.1,177.215,179.34,5.08,0.028199999,1695859200,1.3405,2.41,0.943983,47.94102,43.19324,502242,502242,285677,241510,241510,178.17,186.94,1100,1800,8118231552,137.47,188.85,15.305578,178.735,166.89784,5.0,0.027766978,USD,9870561280,0.31033,44632257,45398900,906358,890134,1690761600,1693440000,0.02,0.014889999,0.93552,3.51,0.0271,48.926,3.6549077,1672444800,1703980800,1688083200,-0.058,164603008,3.73,4.14,5.92,3:2,860457600,18.609,28.599,NYQ,EQUITY,EGP,EGP,"EastGroup Properties, Inc.","EastGroup Properties, Inc.",99153000,America/New_York,EDT,-14400000,178.82,218.0,158.0,188.46,185.0,2.3,buy,13,38657000,0.853,345131008,1749139968,0.634,0.759,530409984,79.013,12.1,0.03182,0.07842,353110000,274826752,319128000,-0.11,0.18,0.72802,0.65069,0.38659,USD,
3,400 W. Parkway Place,Suite 100,Ridgeland,MS,39157-6005,United States,601 354 3555,601 352 1441,https://www.eastgroup.net,REIT—Industrial,Real Estate,"EastGroup Properties, Inc. (NYSE: EGP), a member of the S&P Mid-Cap 400 and Russell 1000 Indexes, is a self-administered equity real estate investment trust focused on the development, acquisition and operation of industrial properties in major Sunbelt markets throughout the United States with an emphasis in the states of Florida, Texas, Arizona, California and North Carolina. The Company's goal is to maximize shareholder value by being a leading provider in its markets of functional, flexible and quality business distribution space for location sensitive customers (primarily in the 20,000 to 100,000 square foot range). The Company's strategy for growth is based on ownership of premier distribution facilities generally clustered near major transportation features in supply-constrained submarkets. The Company's portfolio, including development projects and value-add acquisitions in lease-up and under construction, currently includes approximately 57.6 million square feet.",87,"{'maxAge': 1, 'name': 'Mr. R. Reid Dunbar', 'age': 46, 'title': 'Sr. VP & Head of Texas Region', 'yearBorn': 1976, 'fiscalYear': 2022, 'totalPay': 982291, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,5,2,1693526400,1672444800,86400,2,180.07,179.1,177.215,179.34,180.07,179.1,177.215,179.34,5.08,0.028199999,1695859200,1.3405,2.41,0.943983,47.94102,43.19324,502242,502242,285677,241510,241510,178.17,186.94,1100,1800,8118231552,137.47,188.85,15.305578,178.735,166.89784,5.0,0.027766978,USD,9870561280,0.31033,44632257,45398900,906358,890134,1690761600,1693440000,0.02,0.014889999,0.93552,3.51,0.0271,48.926,3.6549077,1672444800,1703980800,1688083200,-0.058,164603008,3.73,4.14,5.92,3:2,860457600,18.609,28.599,NYQ,EQUITY,EGP,EGP,"EastGroup Properties, Inc.","EastGroup Properties, Inc.",99153000,America/New_York,EDT,-14400000,178.82,218.0,158.0,188.46,185.0,2.3,buy,13,38657000,0.853,345131008,1749139968,0.634,0.759,530409984,79.013,12.1,0.03182,0.07842,353110000,274826752,319128000,-0.11,0.18,0.72802,0.65069,0.38659,USD,
4,400 W. Parkway Place,Suite 100,Ridgeland,MS,39157-6005,United States,601 354 3555,601 352 1441,https://www.eastgroup.net,REIT—Industrial,Real Estate,"EastGroup Properties, Inc. (NYSE: EGP), a member of the S&P Mid-Cap 400 and Russell 1000 Indexes, is a self-administered equity real estate investment trust focused on the development, acquisition and operation of industrial properties in major Sunbelt markets throughout the United States with an emphasis in the states of Florida, Texas, Arizona, California and North Carolina. The Company's goal is to maximize shareholder value by being a leading provider in its markets of functional, flexible and quality business distribution space for location sensitive customers (primarily in the 20,000 to 100,000 square foot range). The Company's strategy for growth is based on ownership of premier distribution facilities generally clustered near major transportation features in supply-constrained submarkets. The Company's portfolio, including development projects and value-add acquisitions in lease-up and under construction, currently includes approximately 57.6 million square feet.",87,"{'maxAge': 1, 'name': 'Mr. Ryan M. Collins', 'age': 41, 'title': 'Sr. VP & Head of Western Region', 'yearBorn': 1981, 'fiscalYear': 2022, 'totalPay': 833727, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,5,2,1693526400,1672444800,86400,2,180.07,179.1,177.215,179.34,180.07,179.1,177.215,179.34,5.08,0.028199999,1695859200,1.3405,2.41,0.943983,47.94102,43.19324,502242,502242,285677,241510,241510,178.17,186.94,1100,1800,8118231552,137.47,188.85,15.305578,178.735,166.89784,5.0,0.027766978,USD,9870561280,0.31033,44632257,45398900,906358,890134,1690761600,1693440000,0.02,0.014889999,0.93552,3.51,0.0271,48.926,3.6549077,1672444800,1703980800,1688083200,-0.058,164603008,3.73,4.14,5.92,3:2,860457600,18.609,28.599,NYQ,EQUITY,EGP,EGP,"EastGroup Properties, Inc.","EastGroup Properties, Inc.",99153000,America/New_York,EDT,-14400000,178.82,218.0,158.0,188.46,185.0,2.3,buy,13,38657000,0.853,345131008,1749139968,0.634,0.759,530409984,79.013,12.1,0.03182,0.07842,353110000,274826752,319128000,-0.11,0.18,0.72802,0.65069,0.38659,USD,
5,400 W. Parkway Place,Suite 100,Ridgeland,MS,39157-6005,United States,601 354 3555,601 352 1441,https://www.eastgroup.net,REIT—Industrial,Real Estate,"EastGroup Properties, Inc. (NYSE: EGP), a member of the S&P Mid-Cap 400 and Russell 1000 Indexes, is a self-administered equity real estate investment trust focused on the development, acquisition and operation of industrial properties in major Sunbelt markets throughout the United States with an emphasis in the states of Florida, Texas, Arizona, California and North Carolina. The Company's goal is to maximize shareholder value by being a leading provider in its markets of functional, flexible and quality business distribution space for location sensitive customers (primarily in the 20,000 to 100,000 square foot range). The Company's strategy for growth is based on ownership of premier distribution facilities generally clustered near major transportation features in supply-constrained submarkets. The Company's portfolio, including development projects and value-add acquisitions in lease-up and under construction, currently includes approximately 57.6 million square feet.",87,"{'maxAge': 1, 'name': 'Ms. Staci H. Tyler CPA', 'age': 41, 'title': 'Sr. VP, Chief Accounting Officer & Sec.', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,5,2,1693526400,1672444800,86400,2,180.07,179.1,177.215,179.34,180.07,179.1,177.215,179.34,5.08,0.028199999,1695859200,1.3405,2.41,0.943983,47.94102,43.19324,502242,502242,285677,241510,241510,178.17,186.94,1100,1800,8118231552,137.47,188.85,15.305578,178.735,166.89784,5.0,0.027766978,USD,9870561280,0.31033,44632257,45398900,906358,890134,1690761600,1693440000,0.02,0.014889999,0.93552,3.51,0.0271,48.926,3.6549077,1672444800,1703980800,1688083200,-0.058,164603008,3.73,4.14,5.92,3:2,860457600,18.609,28.599,NYQ,EQUITY,EGP,EGP,"EastGroup Properties, Inc.","EastGroup Properties, Inc.",99153000,America/New_York,EDT,-14400000,178.82,218.0,158.0,188.46,185.0,2.3,buy,13,38657000,0.853,345131008,1749139968,0.634,0.759,530409984,79.013,12.1,0.03182,0.07842,353110000,274826752,319128000,-0.11,0.18,0.72802,0.65069,0.38659,USD,
6,400 W. Parkway Place,Suite 100,Ridgeland,MS,39157-6005,United States,601 354 3555,601 352 1441,https://www.eastgroup.net,REIT—Industrial,Real Estate,"EastGroup Properties, Inc. (NYSE: EGP), a member of the S&P Mid-Cap 400 and Russell 1000 Indexes, is a self-administered equity real estate investment trust focused on the development, acquisition and operation of industrial properties in major Sunbelt markets throughout the United States with an emphasis in the states of Florida, Texas, Arizona, California and North Carolina. The Company's goal is to maximize shareholder value by being a leading provider in its markets of functional, flexible and quality business distribution space for location sensitive customers (primarily in the 20,000 to 100,000 square foot range). The Company's strategy for growth is based on ownership of premier distribution facilities generally clustered near major transportation features in supply-constrained submarkets. The Company's portfolio, including development projects and value-add acquisitions in lease-up and under construction, currently includes approximately 57.6 million square feet.",87,"{'maxAge': 1, 'name': 'Mr. Brian  Laird CPA', 'title': 'Chief Information Officer & VP', 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,5,2,1693526400,1672444800,86400,2,180.07,179.1,177.215,179.34,180.07,179.1,177.215,179.34,5.08,0.028199999,1695859200,1.3405,2.41,0.943983,47.94102,43.19324,502242,502242,285677,241510,241510,178.17,186.94,1100,1800,8118231552,137.47,188.85,15.305578,178.735,166.89784,5.0,0.027766978,USD,9870561280,0.31033,44632257,45398900,906358,890134,1690761600,1693440000,0.02,0.014889999,0.93552,3.51,0.0271,48.926,3.6549077,1672444800,1703980800,1688083200,-0.058,164603008,3.73,4.14,5.92,3:2,860457600,18.609,28.599,NYQ,EQUITY,EGP,EGP,"EastGroup Properties, Inc.","EastGroup Properties, Inc.",99153000,America/New_York,EDT,-14400000,178.82,218.0,158.0,188.46,185.0,2.3,buy,13,38657000,0.853,345131008,1749139968,0.634,0.759,530409984,79.013,12.1,0.03182,0.07842,353110000,274826752,319128000,-0.11,0.18,0.72802,0.65069,0.38659,USD,
7,400 W. Parkway Place,Suite 100,Ridgeland,MS,39157-6005,United States,601 354 3555,601 352 1441,https://www.eastgroup.net,REIT—Industrial,Real Estate,"EastGroup Properties, Inc. (NYSE: EGP), a member of the S&P Mid-Cap 400 and Russell 1000 Indexes, is a self-administered equity real estate investment trust focused on the development, acquisition and operation of industrial properties in major Sunbelt markets throughout the United States with an emphasis in the states of Florida, Texas, Arizona, California and North Carolina. The Company's goal is to maximize shareholder value by being a leading provider in its markets of functional, flexible and quality business distribution space for location sensitive customers (primarily in the 20,000 to 100,000 square foot range). The Company's strategy for growth is based on ownership of premier distribution facilities generally clustered near major transportation features in supply-constrained submarkets. The Company's portfolio, including development projects and value-add acquisitions in lease-up and under construction, currently includes approximately 57.6 million square feet.",87,"{'maxAge': 1, 'name': 'Ms. Wendi  Powers', 'title': 'Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,5,2,1693526400,1672444800,86400,2,180.07,179.1,177.215,179.34,180.07,179.1,177.215,179.34,5.08,0.028199999,1695859200,1.3405,2.41,0.943983,47.94102,43.19324,502242,502242,285677,241510,241510,178.17,186.94,1100,1800,8118231552,137.47,188.85,15.305578,178.735,166.89784,5.0,0.027766978,USD,9870561280,0.31033,44632257,45398900,906358,890134,1690761600,1693440000,0.02,0.014889999,0.93552,3.51,0.0271,48.926,3.6549077,1672444800,1703980800,1688083200,-0.058,164603008,3.73,4.14,5.92,3:2,860457600,18.609,28.599,NYQ,EQUITY,EGP,EGP,"EastGroup Properties, Inc.","EastGroup Properties, Inc.",99153000,America/New_York,EDT,-14400000,178.82,218.0,158.0,188.46,185.0,2.3,buy,13,38657000,0.853,345131008,1749139968,0.634,0.759,530409984,79.013,12.1,0.03182,0.07842,353110000,274826752,319128000,-0.11,0.18,0.72802,0.65069,0.38659,USD,
8,400 W. Parkway Place,Suite 100,Ridgeland,MS,39157-6005,United States,601 354 3555,601 352 1441,https://www.eastgroup.net,REIT—Industrial,Real Estate,"EastGroup Properties, Inc. (NYSE: EGP), a member of the S&P Mid-Cap 400 and Russell 1000 Indexes, is a self-administered equity real estate investment trust focused on the development, acquisition and operation of industrial properties in major Sunbelt markets throughout the United States with an emphasis in the states of Florida, Texas, Arizona, California and North Carolina. The Company's goal is to maximize shareholder value by being a leading provider in its markets of functional, flexible and quality business distribution space for location sensitive customers (primarily in the 20,000 to 100,000 square foot range). The Company's strategy for growth is based on ownership of premier distribution facilities generally clustered near major transportation features in supply-constrained submarkets. The Company's portfolio, including development projects and value-add acquisitions in lease-up and under construction, currently includes approximately 57.6 million square feet.",87,"{'maxAge': 1, 'name': 'Ms. Ceejaye  Peters', 'title': 'VP & Corp. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,5,2,1693526400,1672444800,86400,2,180.07,179.1,177.215,179.34,180.07,179.1,177.215,179.34,5.08,0.028199999,1695859200,1.3405,2.41,0.943983,47.94102,43.19324,502242,502242,285677,241510,241510,178.17,186.94,1100,1800,8118231552,137.47,188.85,15.305578,178.735,166.89784,5.0,0.027766978,USD,9870561280,0.31033,44632257,45398900,906358,890134,1690761600,1693440000,0.02,0.014889999,0.93552,3.51,0.0271,48.926,3.6549077,1672444800,1703980800,1688083200,-0.058,164603008,3.73,4.14,5.92,3:2,860457600,18.609,28.599,NYQ,EQUITY,EGP,EGP,"EastGroup Properties, Inc.","EastGroup Properties, Inc.",99153000,America/New_York,EDT,-14400000,178.82,218.0,158.0,188.46,185.0,2.3,buy,13,38657000,0.853,345131008,1749139968,0.634,0.759,530409984,79.013,12.1,0.03182,0.07842,353110000,274826752,319128000,-0.11,0.18,0.72802,0.65069,0.38659,USD,
9,400 W. Parkway Place,Suite 100,Ridgeland,MS,39157-6005,United States,601 354 3555,601 352 1441,https://www.eastgroup.net,REIT—Industrial,Real Estate,"EastGroup Properties, Inc. (NYSE: EGP), a member of the S&P Mid-Cap 400 and Russell 1000 Indexes, is a self-administered equity real estate investment trust focused on the development, acquisition and operation of industrial properties in major Sunbelt markets throughout the United States with an emphasis in the states of Florida, Texas, Arizona, California and North Carolina. The Company's goal is to maximize shareholder value by being a leading provider in its markets of functional, flexible and quality business distribution space for location sensitive customers (primarily in the 20,000 to 100,000 square foot range). The Company's strategy for growth is based on ownership of premier distribution facilities generally clustered near major transportation features in supply-constrained submarkets. The Company's portfolio, including development projects and value-add acquisitions in lease-up and under construction, currently includes approximately 57.6 million square feet.",87,"{'maxAge': 1, 'name': 'Shelby  Trusty', 'title': 'Director of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,1,5,2,1693526400,1672444800,86400,2,180.07,179.1,177.215,179.34,180.07,179.1,177.215,179.34,5.08,0.028199999,1695859200,1.3405,2.41,0.943983,47.94102,43.19324,502242,502242,285677,241510,241510,178.17,186.94,1100,1800,8118231552,137.47,188.85,15.305578,178.735,166.89784,5.0,0.027766978,USD,9870561280,0.31033,44632257,45398900,906358,890134,1690761600,1693440000,0.02,0.014889999,0.93552,3.51,0.0271,48.926,3.6549077,1672444800,1703980800,1688083200,-0.058,164603008,3.73,4.14,5.92,3:2,860457600,18.609,28.599,NYQ,EQUITY,EGP,EGP,"EastGroup Properties, Inc.","EastGroup Properties, Inc.",99153000,America/New_York,EDT,-14400000,178.82,218.0,158.0,188.46,185.0,2.3,buy,13,38657000,0.853,345131008,1749139968,0.634,0.759,530409984,79.013,12.1,0.03182,0.07842,353110000,274826752,319128000,-0.11,0.18,0.72802,0.65069,0.38659,USD,
