,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,117 Kendrick Street,Suite 500,Needham,MA,02494,United States,781 292 4200,https://www.verastem.com,Biotechnology,Healthcare,"Verastem, Inc., a development-stage biopharmaceutical company, focuses on developing and commercializing drugs for the treatment of cancer. Its product in development includes VS-6766, a rapidly accelerated fibrosarcoma (RAF)/mitogen-activated protein kinase (MEK) clamp that blocks MEK kinase activity and the ability of RAF to phosphorylate MEK. The company also engages in developing RAMP 201, an adaptive two-part multicenter, parallel cohort, randomized open label trial to evaluate the efficacy and safety of avutometinib and in combination with defactinib, an oral small molecule inhibitor of focal adhesion kinase (FAK) in patients with recurrent low grade serous ovarian cancer; and RAMP 202, which is in Phase 2 trial to evaluate the safety of VS-6766 in combination with defactinib in patients with KRAS and BRAF mutant non-small cell lung cancer following treatment with a platinum-based regimen and immune checkpoint inhibitor. Verastem, Inc. has license agreements with Chugai Pharmaceutical Co., Ltd. for the development, commercialization, and manufacture of products containing avutometinib; and Pfizer Inc. to research, develop, manufacture, and commercialize products containing Pfizer's inhibitors of FAK for therapeutic, diagnostic, and prophylactic uses in humans. In addition, it has a clinical collaboration agreement with Amgen, Inc. to evaluate the combination of avutometinib with Amgen's KRAS-G12C inhibitor LUMAKRASTM which in Phase 1/2 trial entitled RAMP 203; and a discovery and development collaboration with GenFleet Therapeutics to advance new programs targeting RAS pathway-driven cancers. The company was incorporated in 2010 and is headquartered in Needham, Massachusetts.",57,"{'maxAge': 1, 'name': 'Mr. Daniel W. Paterson', 'age': 61, 'title': 'Pres, CEO & Director', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 697977, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,7,7,8,1693526400,1672444800,86400,2,9.69,9.63,9.23,9.93,9.69,9.63,9.23,9.93,0.0,0.59336,-3.0650153,526517,526517,212175,107160,107160,9.2,9.8,1100,1000,249981920,3.48,15.12,Infinity,9.797,7.2395,0.0,0.0,USD,138010032,0.0,14307305,25250700,471362,398194,1690761600,1693440000,0.0187,0.00569,0.37592998,3.31,0.020599999,4.025,2.4596272,1672444800,1703980800,1688083200,-74893000,-4.54,-3.23,-1.54,-1.863,NCM,EQUITY,VSTM,VSTM,"Verastem, Inc.","Verastem, Inc.",1327674600,America/New_York,EDT,-14400000,9.9,39.0,17.5,32.08,34.0,2.0,buy,6,183086000,7.251,-74080000,49955000,8.82,9.139,0,40.697,0.0,-0.31742,-0.84796,2596000,-46379248,-71888000,0.0,0.0,0.0,USD,
1,117 Kendrick Street,Suite 500,Needham,MA,02494,United States,781 292 4200,https://www.verastem.com,Biotechnology,Healthcare,"Verastem, Inc., a development-stage biopharmaceutical company, focuses on developing and commercializing drugs for the treatment of cancer. Its product in development includes VS-6766, a rapidly accelerated fibrosarcoma (RAF)/mitogen-activated protein kinase (MEK) clamp that blocks MEK kinase activity and the ability of RAF to phosphorylate MEK. The company also engages in developing RAMP 201, an adaptive two-part multicenter, parallel cohort, randomized open label trial to evaluate the efficacy and safety of avutometinib and in combination with defactinib, an oral small molecule inhibitor of focal adhesion kinase (FAK) in patients with recurrent low grade serous ovarian cancer; and RAMP 202, which is in Phase 2 trial to evaluate the safety of VS-6766 in combination with defactinib in patients with KRAS and BRAF mutant non-small cell lung cancer following treatment with a platinum-based regimen and immune checkpoint inhibitor. Verastem, Inc. has license agreements with Chugai Pharmaceutical Co., Ltd. for the development, commercialization, and manufacture of products containing avutometinib; and Pfizer Inc. to research, develop, manufacture, and commercialize products containing Pfizer's inhibitors of FAK for therapeutic, diagnostic, and prophylactic uses in humans. In addition, it has a clinical collaboration agreement with Amgen, Inc. to evaluate the combination of avutometinib with Amgen's KRAS-G12C inhibitor LUMAKRASTM which in Phase 1/2 trial entitled RAMP 203; and a discovery and development collaboration with GenFleet Therapeutics to advance new programs targeting RAS pathway-driven cancers. The company was incorporated in 2010 and is headquartered in Needham, Massachusetts.",57,"{'maxAge': 1, 'name': 'Mr. Daniel  Calkins', 'age': 34, 'title': 'Head of Investor Relations, VP of Fin. and Principal Accounting Officer & Financial Officer', 'yearBorn': 1988, 'fiscalYear': 2022, 'totalPay': 310667, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,7,7,8,1693526400,1672444800,86400,2,9.69,9.63,9.23,9.93,9.69,9.63,9.23,9.93,0.0,0.59336,-3.0650153,526517,526517,212175,107160,107160,9.2,9.8,1100,1000,249981920,3.48,15.12,Infinity,9.797,7.2395,0.0,0.0,USD,138010032,0.0,14307305,25250700,471362,398194,1690761600,1693440000,0.0187,0.00569,0.37592998,3.31,0.020599999,4.025,2.4596272,1672444800,1703980800,1688083200,-74893000,-4.54,-3.23,-1.54,-1.863,NCM,EQUITY,VSTM,VSTM,"Verastem, Inc.","Verastem, Inc.",1327674600,America/New_York,EDT,-14400000,9.9,39.0,17.5,32.08,34.0,2.0,buy,6,183086000,7.251,-74080000,49955000,8.82,9.139,0,40.697,0.0,-0.31742,-0.84796,2596000,-46379248,-71888000,0.0,0.0,0.0,USD,
2,117 Kendrick Street,Suite 500,Needham,MA,02494,United States,781 292 4200,https://www.verastem.com,Biotechnology,Healthcare,"Verastem, Inc., a development-stage biopharmaceutical company, focuses on developing and commercializing drugs for the treatment of cancer. Its product in development includes VS-6766, a rapidly accelerated fibrosarcoma (RAF)/mitogen-activated protein kinase (MEK) clamp that blocks MEK kinase activity and the ability of RAF to phosphorylate MEK. The company also engages in developing RAMP 201, an adaptive two-part multicenter, parallel cohort, randomized open label trial to evaluate the efficacy and safety of avutometinib and in combination with defactinib, an oral small molecule inhibitor of focal adhesion kinase (FAK) in patients with recurrent low grade serous ovarian cancer; and RAMP 202, which is in Phase 2 trial to evaluate the safety of VS-6766 in combination with defactinib in patients with KRAS and BRAF mutant non-small cell lung cancer following treatment with a platinum-based regimen and immune checkpoint inhibitor. Verastem, Inc. has license agreements with Chugai Pharmaceutical Co., Ltd. for the development, commercialization, and manufacture of products containing avutometinib; and Pfizer Inc. to research, develop, manufacture, and commercialize products containing Pfizer's inhibitors of FAK for therapeutic, diagnostic, and prophylactic uses in humans. In addition, it has a clinical collaboration agreement with Amgen, Inc. to evaluate the combination of avutometinib with Amgen's KRAS-G12C inhibitor LUMAKRASTM which in Phase 1/2 trial entitled RAMP 203; and a discovery and development collaboration with GenFleet Therapeutics to advance new programs targeting RAS pathway-driven cancers. The company was incorporated in 2010 and is headquartered in Needham, Massachusetts.",57,"{'maxAge': 1, 'name': 'Mr. Richard H. Aldrich M.B.A., Mba', 'age': 68, 'title': 'Founder and Consultant', 'yearBorn': 1954, 'fiscalYear': 2013, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,7,7,8,1693526400,1672444800,86400,2,9.69,9.63,9.23,9.93,9.69,9.63,9.23,9.93,0.0,0.59336,-3.0650153,526517,526517,212175,107160,107160,9.2,9.8,1100,1000,249981920,3.48,15.12,Infinity,9.797,7.2395,0.0,0.0,USD,138010032,0.0,14307305,25250700,471362,398194,1690761600,1693440000,0.0187,0.00569,0.37592998,3.31,0.020599999,4.025,2.4596272,1672444800,1703980800,1688083200,-74893000,-4.54,-3.23,-1.54,-1.863,NCM,EQUITY,VSTM,VSTM,"Verastem, Inc.","Verastem, Inc.",1327674600,America/New_York,EDT,-14400000,9.9,39.0,17.5,32.08,34.0,2.0,buy,6,183086000,7.251,-74080000,49955000,8.82,9.139,0,40.697,0.0,-0.31742,-0.84796,2596000,-46379248,-71888000,0.0,0.0,0.0,USD,
3,117 Kendrick Street,Suite 500,Needham,MA,02494,United States,781 292 4200,https://www.verastem.com,Biotechnology,Healthcare,"Verastem, Inc., a development-stage biopharmaceutical company, focuses on developing and commercializing drugs for the treatment of cancer. Its product in development includes VS-6766, a rapidly accelerated fibrosarcoma (RAF)/mitogen-activated protein kinase (MEK) clamp that blocks MEK kinase activity and the ability of RAF to phosphorylate MEK. The company also engages in developing RAMP 201, an adaptive two-part multicenter, parallel cohort, randomized open label trial to evaluate the efficacy and safety of avutometinib and in combination with defactinib, an oral small molecule inhibitor of focal adhesion kinase (FAK) in patients with recurrent low grade serous ovarian cancer; and RAMP 202, which is in Phase 2 trial to evaluate the safety of VS-6766 in combination with defactinib in patients with KRAS and BRAF mutant non-small cell lung cancer following treatment with a platinum-based regimen and immune checkpoint inhibitor. Verastem, Inc. has license agreements with Chugai Pharmaceutical Co., Ltd. for the development, commercialization, and manufacture of products containing avutometinib; and Pfizer Inc. to research, develop, manufacture, and commercialize products containing Pfizer's inhibitors of FAK for therapeutic, diagnostic, and prophylactic uses in humans. In addition, it has a clinical collaboration agreement with Amgen, Inc. to evaluate the combination of avutometinib with Amgen's KRAS-G12C inhibitor LUMAKRASTM which in Phase 1/2 trial entitled RAMP 203; and a discovery and development collaboration with GenFleet Therapeutics to advance new programs targeting RAS pathway-driven cancers. The company was incorporated in 2010 and is headquartered in Needham, Massachusetts.",57,"{'maxAge': 1, 'name': 'Dr. Robert A. Weinberg Ph.D.', 'title': 'Co-Founder & Chair of Scientific Advisory Board', 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,7,7,8,1693526400,1672444800,86400,2,9.69,9.63,9.23,9.93,9.69,9.63,9.23,9.93,0.0,0.59336,-3.0650153,526517,526517,212175,107160,107160,9.2,9.8,1100,1000,249981920,3.48,15.12,Infinity,9.797,7.2395,0.0,0.0,USD,138010032,0.0,14307305,25250700,471362,398194,1690761600,1693440000,0.0187,0.00569,0.37592998,3.31,0.020599999,4.025,2.4596272,1672444800,1703980800,1688083200,-74893000,-4.54,-3.23,-1.54,-1.863,NCM,EQUITY,VSTM,VSTM,"Verastem, Inc.","Verastem, Inc.",1327674600,America/New_York,EDT,-14400000,9.9,39.0,17.5,32.08,34.0,2.0,buy,6,183086000,7.251,-74080000,49955000,8.82,9.139,0,40.697,0.0,-0.31742,-0.84796,2596000,-46379248,-71888000,0.0,0.0,0.0,USD,
4,117 Kendrick Street,Suite 500,Needham,MA,02494,United States,781 292 4200,https://www.verastem.com,Biotechnology,Healthcare,"Verastem, Inc., a development-stage biopharmaceutical company, focuses on developing and commercializing drugs for the treatment of cancer. Its product in development includes VS-6766, a rapidly accelerated fibrosarcoma (RAF)/mitogen-activated protein kinase (MEK) clamp that blocks MEK kinase activity and the ability of RAF to phosphorylate MEK. The company also engages in developing RAMP 201, an adaptive two-part multicenter, parallel cohort, randomized open label trial to evaluate the efficacy and safety of avutometinib and in combination with defactinib, an oral small molecule inhibitor of focal adhesion kinase (FAK) in patients with recurrent low grade serous ovarian cancer; and RAMP 202, which is in Phase 2 trial to evaluate the safety of VS-6766 in combination with defactinib in patients with KRAS and BRAF mutant non-small cell lung cancer following treatment with a platinum-based regimen and immune checkpoint inhibitor. Verastem, Inc. has license agreements with Chugai Pharmaceutical Co., Ltd. for the development, commercialization, and manufacture of products containing avutometinib; and Pfizer Inc. to research, develop, manufacture, and commercialize products containing Pfizer's inhibitors of FAK for therapeutic, diagnostic, and prophylactic uses in humans. In addition, it has a clinical collaboration agreement with Amgen, Inc. to evaluate the combination of avutometinib with Amgen's KRAS-G12C inhibitor LUMAKRASTM which in Phase 1/2 trial entitled RAMP 203; and a discovery and development collaboration with GenFleet Therapeutics to advance new programs targeting RAS pathway-driven cancers. The company was incorporated in 2010 and is headquartered in Needham, Massachusetts.",57,"{'maxAge': 1, 'name': 'Dr. Piyush B. Gupta Ph.D.', 'title': 'Co-Founder', 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,7,7,8,1693526400,1672444800,86400,2,9.69,9.63,9.23,9.93,9.69,9.63,9.23,9.93,0.0,0.59336,-3.0650153,526517,526517,212175,107160,107160,9.2,9.8,1100,1000,249981920,3.48,15.12,Infinity,9.797,7.2395,0.0,0.0,USD,138010032,0.0,14307305,25250700,471362,398194,1690761600,1693440000,0.0187,0.00569,0.37592998,3.31,0.020599999,4.025,2.4596272,1672444800,1703980800,1688083200,-74893000,-4.54,-3.23,-1.54,-1.863,NCM,EQUITY,VSTM,VSTM,"Verastem, Inc.","Verastem, Inc.",1327674600,America/New_York,EDT,-14400000,9.9,39.0,17.5,32.08,34.0,2.0,buy,6,183086000,7.251,-74080000,49955000,8.82,9.139,0,40.697,0.0,-0.31742,-0.84796,2596000,-46379248,-71888000,0.0,0.0,0.0,USD,
5,117 Kendrick Street,Suite 500,Needham,MA,02494,United States,781 292 4200,https://www.verastem.com,Biotechnology,Healthcare,"Verastem, Inc., a development-stage biopharmaceutical company, focuses on developing and commercializing drugs for the treatment of cancer. Its product in development includes VS-6766, a rapidly accelerated fibrosarcoma (RAF)/mitogen-activated protein kinase (MEK) clamp that blocks MEK kinase activity and the ability of RAF to phosphorylate MEK. The company also engages in developing RAMP 201, an adaptive two-part multicenter, parallel cohort, randomized open label trial to evaluate the efficacy and safety of avutometinib and in combination with defactinib, an oral small molecule inhibitor of focal adhesion kinase (FAK) in patients with recurrent low grade serous ovarian cancer; and RAMP 202, which is in Phase 2 trial to evaluate the safety of VS-6766 in combination with defactinib in patients with KRAS and BRAF mutant non-small cell lung cancer following treatment with a platinum-based regimen and immune checkpoint inhibitor. Verastem, Inc. has license agreements with Chugai Pharmaceutical Co., Ltd. for the development, commercialization, and manufacture of products containing avutometinib; and Pfizer Inc. to research, develop, manufacture, and commercialize products containing Pfizer's inhibitors of FAK for therapeutic, diagnostic, and prophylactic uses in humans. In addition, it has a clinical collaboration agreement with Amgen, Inc. to evaluate the combination of avutometinib with Amgen's KRAS-G12C inhibitor LUMAKRASTM which in Phase 1/2 trial entitled RAMP 203; and a discovery and development collaboration with GenFleet Therapeutics to advance new programs targeting RAS pathway-driven cancers. The company was incorporated in 2010 and is headquartered in Needham, Massachusetts.",57,"{'maxAge': 1, 'name': 'Dr. Michelle  Dipp M.D., Ph.D.', 'age': 46, 'title': 'Co-Founder', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,7,7,8,1693526400,1672444800,86400,2,9.69,9.63,9.23,9.93,9.69,9.63,9.23,9.93,0.0,0.59336,-3.0650153,526517,526517,212175,107160,107160,9.2,9.8,1100,1000,249981920,3.48,15.12,Infinity,9.797,7.2395,0.0,0.0,USD,138010032,0.0,14307305,25250700,471362,398194,1690761600,1693440000,0.0187,0.00569,0.37592998,3.31,0.020599999,4.025,2.4596272,1672444800,1703980800,1688083200,-74893000,-4.54,-3.23,-1.54,-1.863,NCM,EQUITY,VSTM,VSTM,"Verastem, Inc.","Verastem, Inc.",1327674600,America/New_York,EDT,-14400000,9.9,39.0,17.5,32.08,34.0,2.0,buy,6,183086000,7.251,-74080000,49955000,8.82,9.139,0,40.697,0.0,-0.31742,-0.84796,2596000,-46379248,-71888000,0.0,0.0,0.0,USD,
6,117 Kendrick Street,Suite 500,Needham,MA,02494,United States,781 292 4200,https://www.verastem.com,Biotechnology,Healthcare,"Verastem, Inc., a development-stage biopharmaceutical company, focuses on developing and commercializing drugs for the treatment of cancer. Its product in development includes VS-6766, a rapidly accelerated fibrosarcoma (RAF)/mitogen-activated protein kinase (MEK) clamp that blocks MEK kinase activity and the ability of RAF to phosphorylate MEK. The company also engages in developing RAMP 201, an adaptive two-part multicenter, parallel cohort, randomized open label trial to evaluate the efficacy and safety of avutometinib and in combination with defactinib, an oral small molecule inhibitor of focal adhesion kinase (FAK) in patients with recurrent low grade serous ovarian cancer; and RAMP 202, which is in Phase 2 trial to evaluate the safety of VS-6766 in combination with defactinib in patients with KRAS and BRAF mutant non-small cell lung cancer following treatment with a platinum-based regimen and immune checkpoint inhibitor. Verastem, Inc. has license agreements with Chugai Pharmaceutical Co., Ltd. for the development, commercialization, and manufacture of products containing avutometinib; and Pfizer Inc. to research, develop, manufacture, and commercialize products containing Pfizer's inhibitors of FAK for therapeutic, diagnostic, and prophylactic uses in humans. In addition, it has a clinical collaboration agreement with Amgen, Inc. to evaluate the combination of avutometinib with Amgen's KRAS-G12C inhibitor LUMAKRASTM which in Phase 1/2 trial entitled RAMP 203; and a discovery and development collaboration with GenFleet Therapeutics to advance new programs targeting RAS pathway-driven cancers. The company was incorporated in 2010 and is headquartered in Needham, Massachusetts.",57,"{'maxAge': 1, 'name': 'Mr. Robert  Pintar M.B.A.', 'title': 'Sr. VP of Technical Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,7,7,8,1693526400,1672444800,86400,2,9.69,9.63,9.23,9.93,9.69,9.63,9.23,9.93,0.0,0.59336,-3.0650153,526517,526517,212175,107160,107160,9.2,9.8,1100,1000,249981920,3.48,15.12,Infinity,9.797,7.2395,0.0,0.0,USD,138010032,0.0,14307305,25250700,471362,398194,1690761600,1693440000,0.0187,0.00569,0.37592998,3.31,0.020599999,4.025,2.4596272,1672444800,1703980800,1688083200,-74893000,-4.54,-3.23,-1.54,-1.863,NCM,EQUITY,VSTM,VSTM,"Verastem, Inc.","Verastem, Inc.",1327674600,America/New_York,EDT,-14400000,9.9,39.0,17.5,32.08,34.0,2.0,buy,6,183086000,7.251,-74080000,49955000,8.82,9.139,0,40.697,0.0,-0.31742,-0.84796,2596000,-46379248,-71888000,0.0,0.0,0.0,USD,
7,117 Kendrick Street,Suite 500,Needham,MA,02494,United States,781 292 4200,https://www.verastem.com,Biotechnology,Healthcare,"Verastem, Inc., a development-stage biopharmaceutical company, focuses on developing and commercializing drugs for the treatment of cancer. Its product in development includes VS-6766, a rapidly accelerated fibrosarcoma (RAF)/mitogen-activated protein kinase (MEK) clamp that blocks MEK kinase activity and the ability of RAF to phosphorylate MEK. The company also engages in developing RAMP 201, an adaptive two-part multicenter, parallel cohort, randomized open label trial to evaluate the efficacy and safety of avutometinib and in combination with defactinib, an oral small molecule inhibitor of focal adhesion kinase (FAK) in patients with recurrent low grade serous ovarian cancer; and RAMP 202, which is in Phase 2 trial to evaluate the safety of VS-6766 in combination with defactinib in patients with KRAS and BRAF mutant non-small cell lung cancer following treatment with a platinum-based regimen and immune checkpoint inhibitor. Verastem, Inc. has license agreements with Chugai Pharmaceutical Co., Ltd. for the development, commercialization, and manufacture of products containing avutometinib; and Pfizer Inc. to research, develop, manufacture, and commercialize products containing Pfizer's inhibitors of FAK for therapeutic, diagnostic, and prophylactic uses in humans. In addition, it has a clinical collaboration agreement with Amgen, Inc. to evaluate the combination of avutometinib with Amgen's KRAS-G12C inhibitor LUMAKRASTM which in Phase 1/2 trial entitled RAMP 203; and a discovery and development collaboration with GenFleet Therapeutics to advance new programs targeting RAS pathway-driven cancers. The company was incorporated in 2010 and is headquartered in Needham, Massachusetts.",57,"{'maxAge': 1, 'name': 'Dr. Jonathan  Pachter Ph.D.', 'age': 64, 'title': 'Chief Scientific Officer', 'yearBorn': 1958, 'fiscalYear': 2011, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,7,7,8,1693526400,1672444800,86400,2,9.69,9.63,9.23,9.93,9.69,9.63,9.23,9.93,0.0,0.59336,-3.0650153,526517,526517,212175,107160,107160,9.2,9.8,1100,1000,249981920,3.48,15.12,Infinity,9.797,7.2395,0.0,0.0,USD,138010032,0.0,14307305,25250700,471362,398194,1690761600,1693440000,0.0187,0.00569,0.37592998,3.31,0.020599999,4.025,2.4596272,1672444800,1703980800,1688083200,-74893000,-4.54,-3.23,-1.54,-1.863,NCM,EQUITY,VSTM,VSTM,"Verastem, Inc.","Verastem, Inc.",1327674600,America/New_York,EDT,-14400000,9.9,39.0,17.5,32.08,34.0,2.0,buy,6,183086000,7.251,-74080000,49955000,8.82,9.139,0,40.697,0.0,-0.31742,-0.84796,2596000,-46379248,-71888000,0.0,0.0,0.0,USD,
8,117 Kendrick Street,Suite 500,Needham,MA,02494,United States,781 292 4200,https://www.verastem.com,Biotechnology,Healthcare,"Verastem, Inc., a development-stage biopharmaceutical company, focuses on developing and commercializing drugs for the treatment of cancer. Its product in development includes VS-6766, a rapidly accelerated fibrosarcoma (RAF)/mitogen-activated protein kinase (MEK) clamp that blocks MEK kinase activity and the ability of RAF to phosphorylate MEK. The company also engages in developing RAMP 201, an adaptive two-part multicenter, parallel cohort, randomized open label trial to evaluate the efficacy and safety of avutometinib and in combination with defactinib, an oral small molecule inhibitor of focal adhesion kinase (FAK) in patients with recurrent low grade serous ovarian cancer; and RAMP 202, which is in Phase 2 trial to evaluate the safety of VS-6766 in combination with defactinib in patients with KRAS and BRAF mutant non-small cell lung cancer following treatment with a platinum-based regimen and immune checkpoint inhibitor. Verastem, Inc. has license agreements with Chugai Pharmaceutical Co., Ltd. for the development, commercialization, and manufacture of products containing avutometinib; and Pfizer Inc. to research, develop, manufacture, and commercialize products containing Pfizer's inhibitors of FAK for therapeutic, diagnostic, and prophylactic uses in humans. In addition, it has a clinical collaboration agreement with Amgen, Inc. to evaluate the combination of avutometinib with Amgen's KRAS-G12C inhibitor LUMAKRASTM which in Phase 1/2 trial entitled RAMP 203; and a discovery and development collaboration with GenFleet Therapeutics to advance new programs targeting RAS pathway-driven cancers. The company was incorporated in 2010 and is headquartered in Needham, Massachusetts.",57,"{'maxAge': 1, 'name': 'Mr. Sean C. Flynn', 'age': 48, 'title': 'VP, Gen. Counsel & Sec.', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,7,7,8,1693526400,1672444800,86400,2,9.69,9.63,9.23,9.93,9.69,9.63,9.23,9.93,0.0,0.59336,-3.0650153,526517,526517,212175,107160,107160,9.2,9.8,1100,1000,249981920,3.48,15.12,Infinity,9.797,7.2395,0.0,0.0,USD,138010032,0.0,14307305,25250700,471362,398194,1690761600,1693440000,0.0187,0.00569,0.37592998,3.31,0.020599999,4.025,2.4596272,1672444800,1703980800,1688083200,-74893000,-4.54,-3.23,-1.54,-1.863,NCM,EQUITY,VSTM,VSTM,"Verastem, Inc.","Verastem, Inc.",1327674600,America/New_York,EDT,-14400000,9.9,39.0,17.5,32.08,34.0,2.0,buy,6,183086000,7.251,-74080000,49955000,8.82,9.139,0,40.697,0.0,-0.31742,-0.84796,2596000,-46379248,-71888000,0.0,0.0,0.0,USD,
9,117 Kendrick Street,Suite 500,Needham,MA,02494,United States,781 292 4200,https://www.verastem.com,Biotechnology,Healthcare,"Verastem, Inc., a development-stage biopharmaceutical company, focuses on developing and commercializing drugs for the treatment of cancer. Its product in development includes VS-6766, a rapidly accelerated fibrosarcoma (RAF)/mitogen-activated protein kinase (MEK) clamp that blocks MEK kinase activity and the ability of RAF to phosphorylate MEK. The company also engages in developing RAMP 201, an adaptive two-part multicenter, parallel cohort, randomized open label trial to evaluate the efficacy and safety of avutometinib and in combination with defactinib, an oral small molecule inhibitor of focal adhesion kinase (FAK) in patients with recurrent low grade serous ovarian cancer; and RAMP 202, which is in Phase 2 trial to evaluate the safety of VS-6766 in combination with defactinib in patients with KRAS and BRAF mutant non-small cell lung cancer following treatment with a platinum-based regimen and immune checkpoint inhibitor. Verastem, Inc. has license agreements with Chugai Pharmaceutical Co., Ltd. for the development, commercialization, and manufacture of products containing avutometinib; and Pfizer Inc. to research, develop, manufacture, and commercialize products containing Pfizer's inhibitors of FAK for therapeutic, diagnostic, and prophylactic uses in humans. In addition, it has a clinical collaboration agreement with Amgen, Inc. to evaluate the combination of avutometinib with Amgen's KRAS-G12C inhibitor LUMAKRASTM which in Phase 1/2 trial entitled RAMP 203; and a discovery and development collaboration with GenFleet Therapeutics to advance new programs targeting RAS pathway-driven cancers. The company was incorporated in 2010 and is headquartered in Needham, Massachusetts.",57,"{'maxAge': 1, 'name': 'Ms. Lisa  Buffington', 'title': 'Sr. VP of Corp. Communications & Patient Advocacy', 'exercisedValue': 0, 'unexercisedValue': 0}",9,8,7,7,8,1693526400,1672444800,86400,2,9.69,9.63,9.23,9.93,9.69,9.63,9.23,9.93,0.0,0.59336,-3.0650153,526517,526517,212175,107160,107160,9.2,9.8,1100,1000,249981920,3.48,15.12,Infinity,9.797,7.2395,0.0,0.0,USD,138010032,0.0,14307305,25250700,471362,398194,1690761600,1693440000,0.0187,0.00569,0.37592998,3.31,0.020599999,4.025,2.4596272,1672444800,1703980800,1688083200,-74893000,-4.54,-3.23,-1.54,-1.863,NCM,EQUITY,VSTM,VSTM,"Verastem, Inc.","Verastem, Inc.",1327674600,America/New_York,EDT,-14400000,9.9,39.0,17.5,32.08,34.0,2.0,buy,6,183086000,7.251,-74080000,49955000,8.82,9.139,0,40.697,0.0,-0.31742,-0.84796,2596000,-46379248,-71888000,0.0,0.0,0.0,USD,
