,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,501 Main Street,Pine Bluff,AR,71601,United States,870 541 1000,https://www.simmonsbank.com,Banks—Regional,Financial Services,"Simmons First National Corporation operates as the holding company for Simmons Bank that provides banking and other financial products and services to individuals and businesses. It offers checking, savings, and time deposits; consumer, real estate, and commercial loans; agricultural finance, equipment, and small business administration lending; trust and fiduciary services; credit cards; investment management products; treasury management; insurance products; and securities and investment services. The company also provides ATM services; Internet and mobile banking platforms; overdraft facilities; and safe deposit boxes. Simmons First National Corporation was founded in 1903 and is headquartered in Pine Bluff, Arkansas.",3066,"{'maxAge': 1, 'name': 'Mr. George A. Makris Jr.', 'age': 65, 'title': 'Exec. Chairman', 'yearBorn': 1957, 'fiscalYear': 2022, 'totalPay': 1884851, 'exercisedValue': 0, 'unexercisedValue': 27632}",5,6,5,2,4,1693526400,1672444800,86400,2,17.66,17.6,17.42,17.78,17.66,17.6,17.42,17.78,0.8,0.0466,1694649600,0.3697,3.01,0.86065,8.303318,10.881988,2004138,2004138,489195,662590,662590,17.49,17.52,1000,900,2212110336,14.68,24.85,2.520217,18.353,19.0976,0.78,0.044167608,USD,3200193280,0.30506,124193422,126262000,3597858,3491720,1689292800,1692057600,0.028499998,0.01554,0.68944,7.78,0.04,26.59,0.65889436,1672444800,1703980800,1688083200,1.124,267766000,2.11,1.61,2.26,2:1,1518134400,3.646,NMS,EQUITY,SFNC,SFNC,Simmons First National Corporat,Simmons First National Corporation,479658600,America/New_York,EDT,-14400000,17.52,21.0,17.5,19.7,20.0,3.2,hold,5,865561984,6.855,1900369024,877745984,6.894,0.00971,0.08094,869387000,303272992,1.185,0.087,0.0,0.0,0.38459,USD,
1,501 Main Street,Pine Bluff,AR,71601,United States,870 541 1000,https://www.simmonsbank.com,Banks—Regional,Financial Services,"Simmons First National Corporation operates as the holding company for Simmons Bank that provides banking and other financial products and services to individuals and businesses. It offers checking, savings, and time deposits; consumer, real estate, and commercial loans; agricultural finance, equipment, and small business administration lending; trust and fiduciary services; credit cards; investment management products; treasury management; insurance products; and securities and investment services. The company also provides ATM services; Internet and mobile banking platforms; overdraft facilities; and safe deposit boxes. Simmons First National Corporation was founded in 1903 and is headquartered in Pine Bluff, Arkansas.",3066,"{'maxAge': 1, 'name': 'Mr. Robert A. Fehlman', 'age': 57, 'title': 'Chief Exec. Officer', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 1187666, 'exercisedValue': 0, 'unexercisedValue': 11197}",5,6,5,2,4,1693526400,1672444800,86400,2,17.66,17.6,17.42,17.78,17.66,17.6,17.42,17.78,0.8,0.0466,1694649600,0.3697,3.01,0.86065,8.303318,10.881988,2004138,2004138,489195,662590,662590,17.49,17.52,1000,900,2212110336,14.68,24.85,2.520217,18.353,19.0976,0.78,0.044167608,USD,3200193280,0.30506,124193422,126262000,3597858,3491720,1689292800,1692057600,0.028499998,0.01554,0.68944,7.78,0.04,26.59,0.65889436,1672444800,1703980800,1688083200,1.124,267766000,2.11,1.61,2.26,2:1,1518134400,3.646,NMS,EQUITY,SFNC,SFNC,Simmons First National Corporat,Simmons First National Corporation,479658600,America/New_York,EDT,-14400000,17.52,21.0,17.5,19.7,20.0,3.2,hold,5,865561984,6.855,1900369024,877745984,6.894,0.00971,0.08094,869387000,303272992,1.185,0.087,0.0,0.0,0.38459,USD,
2,501 Main Street,Pine Bluff,AR,71601,United States,870 541 1000,https://www.simmonsbank.com,Banks—Regional,Financial Services,"Simmons First National Corporation operates as the holding company for Simmons Bank that provides banking and other financial products and services to individuals and businesses. It offers checking, savings, and time deposits; consumer, real estate, and commercial loans; agricultural finance, equipment, and small business administration lending; trust and fiduciary services; credit cards; investment management products; treasury management; insurance products; and securities and investment services. The company also provides ATM services; Internet and mobile banking platforms; overdraft facilities; and safe deposit boxes. Simmons First National Corporation was founded in 1903 and is headquartered in Pine Bluff, Arkansas.",3066,"{'maxAge': 1, 'name': 'Mr. James M. Brogdon CPA', 'age': 40, 'title': 'Pres & CFO', 'yearBorn': 1982, 'fiscalYear': 2022, 'totalPay': 881635, 'exercisedValue': 0, 'unexercisedValue': 0}",5,6,5,2,4,1693526400,1672444800,86400,2,17.66,17.6,17.42,17.78,17.66,17.6,17.42,17.78,0.8,0.0466,1694649600,0.3697,3.01,0.86065,8.303318,10.881988,2004138,2004138,489195,662590,662590,17.49,17.52,1000,900,2212110336,14.68,24.85,2.520217,18.353,19.0976,0.78,0.044167608,USD,3200193280,0.30506,124193422,126262000,3597858,3491720,1689292800,1692057600,0.028499998,0.01554,0.68944,7.78,0.04,26.59,0.65889436,1672444800,1703980800,1688083200,1.124,267766000,2.11,1.61,2.26,2:1,1518134400,3.646,NMS,EQUITY,SFNC,SFNC,Simmons First National Corporat,Simmons First National Corporation,479658600,America/New_York,EDT,-14400000,17.52,21.0,17.5,19.7,20.0,3.2,hold,5,865561984,6.855,1900369024,877745984,6.894,0.00971,0.08094,869387000,303272992,1.185,0.087,0.0,0.0,0.38459,USD,
3,501 Main Street,Pine Bluff,AR,71601,United States,870 541 1000,https://www.simmonsbank.com,Banks—Regional,Financial Services,"Simmons First National Corporation operates as the holding company for Simmons Bank that provides banking and other financial products and services to individuals and businesses. It offers checking, savings, and time deposits; consumer, real estate, and commercial loans; agricultural finance, equipment, and small business administration lending; trust and fiduciary services; credit cards; investment management products; treasury management; insurance products; and securities and investment services. The company also provides ATM services; Internet and mobile banking platforms; overdraft facilities; and safe deposit boxes. Simmons First National Corporation was founded in 1903 and is headquartered in Pine Bluff, Arkansas.",3066,"{'maxAge': 1, 'name': 'Mr. Stephen Christopher Massanelli', 'age': 66, 'title': 'Sr. EVP & Chief Admin. Officer', 'yearBorn': 1956, 'fiscalYear': 2022, 'totalPay': 580513, 'exercisedValue': 0, 'unexercisedValue': 6450}",5,6,5,2,4,1693526400,1672444800,86400,2,17.66,17.6,17.42,17.78,17.66,17.6,17.42,17.78,0.8,0.0466,1694649600,0.3697,3.01,0.86065,8.303318,10.881988,2004138,2004138,489195,662590,662590,17.49,17.52,1000,900,2212110336,14.68,24.85,2.520217,18.353,19.0976,0.78,0.044167608,USD,3200193280,0.30506,124193422,126262000,3597858,3491720,1689292800,1692057600,0.028499998,0.01554,0.68944,7.78,0.04,26.59,0.65889436,1672444800,1703980800,1688083200,1.124,267766000,2.11,1.61,2.26,2:1,1518134400,3.646,NMS,EQUITY,SFNC,SFNC,Simmons First National Corporat,Simmons First National Corporation,479658600,America/New_York,EDT,-14400000,17.52,21.0,17.5,19.7,20.0,3.2,hold,5,865561984,6.855,1900369024,877745984,6.894,0.00971,0.08094,869387000,303272992,1.185,0.087,0.0,0.0,0.38459,USD,
4,501 Main Street,Pine Bluff,AR,71601,United States,870 541 1000,https://www.simmonsbank.com,Banks—Regional,Financial Services,"Simmons First National Corporation operates as the holding company for Simmons Bank that provides banking and other financial products and services to individuals and businesses. It offers checking, savings, and time deposits; consumer, real estate, and commercial loans; agricultural finance, equipment, and small business administration lending; trust and fiduciary services; credit cards; investment management products; treasury management; insurance products; and securities and investment services. The company also provides ATM services; Internet and mobile banking platforms; overdraft facilities; and safe deposit boxes. Simmons First National Corporation was founded in 1903 and is headquartered in Pine Bluff, Arkansas.",3066,"{'maxAge': 1, 'name': 'Mr. David W. Garner', 'age': 52, 'title': 'Exec. VP & CAO', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",5,6,5,2,4,1693526400,1672444800,86400,2,17.66,17.6,17.42,17.78,17.66,17.6,17.42,17.78,0.8,0.0466,1694649600,0.3697,3.01,0.86065,8.303318,10.881988,2004138,2004138,489195,662590,662590,17.49,17.52,1000,900,2212110336,14.68,24.85,2.520217,18.353,19.0976,0.78,0.044167608,USD,3200193280,0.30506,124193422,126262000,3597858,3491720,1689292800,1692057600,0.028499998,0.01554,0.68944,7.78,0.04,26.59,0.65889436,1672444800,1703980800,1688083200,1.124,267766000,2.11,1.61,2.26,2:1,1518134400,3.646,NMS,EQUITY,SFNC,SFNC,Simmons First National Corporat,Simmons First National Corporation,479658600,America/New_York,EDT,-14400000,17.52,21.0,17.5,19.7,20.0,3.2,hold,5,865561984,6.855,1900369024,877745984,6.894,0.00971,0.08094,869387000,303272992,1.185,0.087,0.0,0.0,0.38459,USD,
5,501 Main Street,Pine Bluff,AR,71601,United States,870 541 1000,https://www.simmonsbank.com,Banks—Regional,Financial Services,"Simmons First National Corporation operates as the holding company for Simmons Bank that provides banking and other financial products and services to individuals and businesses. It offers checking, savings, and time deposits; consumer, real estate, and commercial loans; agricultural finance, equipment, and small business administration lending; trust and fiduciary services; credit cards; investment management products; treasury management; insurance products; and securities and investment services. The company also provides ATM services; Internet and mobile banking platforms; overdraft facilities; and safe deposit boxes. Simmons First National Corporation was founded in 1903 and is headquartered in Pine Bluff, Arkansas.",3066,"{'maxAge': 1, 'name': 'Ms. Ann  Madea', 'age': 61, 'title': 'Exec. VP & Chief Information Officer', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",5,6,5,2,4,1693526400,1672444800,86400,2,17.66,17.6,17.42,17.78,17.66,17.6,17.42,17.78,0.8,0.0466,1694649600,0.3697,3.01,0.86065,8.303318,10.881988,2004138,2004138,489195,662590,662590,17.49,17.52,1000,900,2212110336,14.68,24.85,2.520217,18.353,19.0976,0.78,0.044167608,USD,3200193280,0.30506,124193422,126262000,3597858,3491720,1689292800,1692057600,0.028499998,0.01554,0.68944,7.78,0.04,26.59,0.65889436,1672444800,1703980800,1688083200,1.124,267766000,2.11,1.61,2.26,2:1,1518134400,3.646,NMS,EQUITY,SFNC,SFNC,Simmons First National Corporat,Simmons First National Corporation,479658600,America/New_York,EDT,-14400000,17.52,21.0,17.5,19.7,20.0,3.2,hold,5,865561984,6.855,1900369024,877745984,6.894,0.00971,0.08094,869387000,303272992,1.185,0.087,0.0,0.0,0.38459,USD,
6,501 Main Street,Pine Bluff,AR,71601,United States,870 541 1000,https://www.simmonsbank.com,Banks—Regional,Financial Services,"Simmons First National Corporation operates as the holding company for Simmons Bank that provides banking and other financial products and services to individuals and businesses. It offers checking, savings, and time deposits; consumer, real estate, and commercial loans; agricultural finance, equipment, and small business administration lending; trust and fiduciary services; credit cards; investment management products; treasury management; insurance products; and securities and investment services. The company also provides ATM services; Internet and mobile banking platforms; overdraft facilities; and safe deposit boxes. Simmons First National Corporation was founded in 1903 and is headquartered in Pine Bluff, Arkansas.",3066,"{'maxAge': 1, 'name': 'Mr. Edward J. Bilek', 'title': 'Exec. VP & Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",5,6,5,2,4,1693526400,1672444800,86400,2,17.66,17.6,17.42,17.78,17.66,17.6,17.42,17.78,0.8,0.0466,1694649600,0.3697,3.01,0.86065,8.303318,10.881988,2004138,2004138,489195,662590,662590,17.49,17.52,1000,900,2212110336,14.68,24.85,2.520217,18.353,19.0976,0.78,0.044167608,USD,3200193280,0.30506,124193422,126262000,3597858,3491720,1689292800,1692057600,0.028499998,0.01554,0.68944,7.78,0.04,26.59,0.65889436,1672444800,1703980800,1688083200,1.124,267766000,2.11,1.61,2.26,2:1,1518134400,3.646,NMS,EQUITY,SFNC,SFNC,Simmons First National Corporat,Simmons First National Corporation,479658600,America/New_York,EDT,-14400000,17.52,21.0,17.5,19.7,20.0,3.2,hold,5,865561984,6.855,1900369024,877745984,6.894,0.00971,0.08094,869387000,303272992,1.185,0.087,0.0,0.0,0.38459,USD,
7,501 Main Street,Pine Bluff,AR,71601,United States,870 541 1000,https://www.simmonsbank.com,Banks—Regional,Financial Services,"Simmons First National Corporation operates as the holding company for Simmons Bank that provides banking and other financial products and services to individuals and businesses. It offers checking, savings, and time deposits; consumer, real estate, and commercial loans; agricultural finance, equipment, and small business administration lending; trust and fiduciary services; credit cards; investment management products; treasury management; insurance products; and securities and investment services. The company also provides ATM services; Internet and mobile banking platforms; overdraft facilities; and safe deposit boxes. Simmons First National Corporation was founded in 1903 and is headquartered in Pine Bluff, Arkansas.",3066,"{'maxAge': 1, 'name': 'Mr. George A. Makris III', 'age': 36, 'title': 'Exec. VP, Gen. Counsel & Corp. Sec.', 'yearBorn': 1986, 'exercisedValue': 0, 'unexercisedValue': 0}",5,6,5,2,4,1693526400,1672444800,86400,2,17.66,17.6,17.42,17.78,17.66,17.6,17.42,17.78,0.8,0.0466,1694649600,0.3697,3.01,0.86065,8.303318,10.881988,2004138,2004138,489195,662590,662590,17.49,17.52,1000,900,2212110336,14.68,24.85,2.520217,18.353,19.0976,0.78,0.044167608,USD,3200193280,0.30506,124193422,126262000,3597858,3491720,1689292800,1692057600,0.028499998,0.01554,0.68944,7.78,0.04,26.59,0.65889436,1672444800,1703980800,1688083200,1.124,267766000,2.11,1.61,2.26,2:1,1518134400,3.646,NMS,EQUITY,SFNC,SFNC,Simmons First National Corporat,Simmons First National Corporation,479658600,America/New_York,EDT,-14400000,17.52,21.0,17.5,19.7,20.0,3.2,hold,5,865561984,6.855,1900369024,877745984,6.894,0.00971,0.08094,869387000,303272992,1.185,0.087,0.0,0.0,0.38459,USD,
8,501 Main Street,Pine Bluff,AR,71601,United States,870 541 1000,https://www.simmonsbank.com,Banks—Regional,Financial Services,"Simmons First National Corporation operates as the holding company for Simmons Bank that provides banking and other financial products and services to individuals and businesses. It offers checking, savings, and time deposits; consumer, real estate, and commercial loans; agricultural finance, equipment, and small business administration lending; trust and fiduciary services; credit cards; investment management products; treasury management; insurance products; and securities and investment services. The company also provides ATM services; Internet and mobile banking platforms; overdraft facilities; and safe deposit boxes. Simmons First National Corporation was founded in 1903 and is headquartered in Pine Bluff, Arkansas.",3066,"{'maxAge': 1, 'name': 'Ashley  Leopoulos', 'title': 'PR Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",5,6,5,2,4,1693526400,1672444800,86400,2,17.66,17.6,17.42,17.78,17.66,17.6,17.42,17.78,0.8,0.0466,1694649600,0.3697,3.01,0.86065,8.303318,10.881988,2004138,2004138,489195,662590,662590,17.49,17.52,1000,900,2212110336,14.68,24.85,2.520217,18.353,19.0976,0.78,0.044167608,USD,3200193280,0.30506,124193422,126262000,3597858,3491720,1689292800,1692057600,0.028499998,0.01554,0.68944,7.78,0.04,26.59,0.65889436,1672444800,1703980800,1688083200,1.124,267766000,2.11,1.61,2.26,2:1,1518134400,3.646,NMS,EQUITY,SFNC,SFNC,Simmons First National Corporat,Simmons First National Corporation,479658600,America/New_York,EDT,-14400000,17.52,21.0,17.5,19.7,20.0,3.2,hold,5,865561984,6.855,1900369024,877745984,6.894,0.00971,0.08094,869387000,303272992,1.185,0.087,0.0,0.0,0.38459,USD,
9,501 Main Street,Pine Bluff,AR,71601,United States,870 541 1000,https://www.simmonsbank.com,Banks—Regional,Financial Services,"Simmons First National Corporation operates as the holding company for Simmons Bank that provides banking and other financial products and services to individuals and businesses. It offers checking, savings, and time deposits; consumer, real estate, and commercial loans; agricultural finance, equipment, and small business administration lending; trust and fiduciary services; credit cards; investment management products; treasury management; insurance products; and securities and investment services. The company also provides ATM services; Internet and mobile banking platforms; overdraft facilities; and safe deposit boxes. Simmons First National Corporation was founded in 1903 and is headquartered in Pine Bluff, Arkansas.",3066,"{'maxAge': 1, 'name': 'Ms. Jennifer Brynn Compton', 'age': 49, 'title': 'Exec. VP & Chief People Officer', 'yearBorn': 1973, 'fiscalYear': 2021, 'exercisedValue': 0, 'unexercisedValue': 0}",5,6,5,2,4,1693526400,1672444800,86400,2,17.66,17.6,17.42,17.78,17.66,17.6,17.42,17.78,0.8,0.0466,1694649600,0.3697,3.01,0.86065,8.303318,10.881988,2004138,2004138,489195,662590,662590,17.49,17.52,1000,900,2212110336,14.68,24.85,2.520217,18.353,19.0976,0.78,0.044167608,USD,3200193280,0.30506,124193422,126262000,3597858,3491720,1689292800,1692057600,0.028499998,0.01554,0.68944,7.78,0.04,26.59,0.65889436,1672444800,1703980800,1688083200,1.124,267766000,2.11,1.61,2.26,2:1,1518134400,3.646,NMS,EQUITY,SFNC,SFNC,Simmons First National Corporat,Simmons First National Corporation,479658600,America/New_York,EDT,-14400000,17.52,21.0,17.5,19.7,20.0,3.2,hold,5,865561984,6.855,1900369024,877745984,6.894,0.00971,0.08094,869387000,303272992,1.185,0.087,0.0,0.0,0.38459,USD,
