,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"1-8, Doshomachi 3-chome",Chuo-ku,Osaka,541-0045,Japan,81 6 6202 2161,81 6 6229 9596,https://www.shionogi.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Shionogi & Co., Ltd. engages in the research, development, manufacture, and distribution of pharmaceuticals, diagnostic reagents, and medical devices in Japan. It offers Fetroja, a multidrug-resistant for gram-negative bacterial infection treatment; Xofluza, an influenza virus drug; and Tivicay, an anti-HIV drug. It also develops Symproic for opioid-induced constipation treatment; S-120083 for Inflammatory pain; S-010887 for Neuropathic pain; S-117957 for Insomnia; sivopixant for Neuropathic pain, and Refractory/unexplained chronic cough; Zuranolone for Depression; SDT-001, Inattentive ADHD pediatric; BPN14770 for Alzheimer's disease; and S-237648 and S-309309 for Obesity. In addition, the company develops ADR-001 for Decompensated liver cirrhosis; S-723595 for NASH; S-588410 for Esophageal and Bladder cancer; S-488210 for Head and neck squamous cell carcinoma; S-588210 for Solid tumor; S-222611 for Malignant tumor; S-770108 for Idiopathic pulmonary; SR-0379 for Cutaneous ulcer; S-005151 for Stroke and Epidermolysis bullosa; S-531011 for Solid tumor; and S-600918 and S-217622 for COVID-19, as well as S-555739 for Control of the aggravation of COVID-19. Further, it offers antibody test kits for COVID-19. Shionogi & Co., Ltd. has collaboration agreements with Nagasaki University, the National Institute of Infectious Diseases, and The Kitasato University to develop antimalarial drugs. The company was formerly known as Shionogi Shoten Co., Ltd. and changed its name to Shionogi & Co., Ltd. in 1943. Shionogi & Co., Ltd. was founded in 1878 and is headquartered in Osaka, Japan.",5680,"{'maxAge': 1, 'name': 'Dr. Isao  Teshirogi Ph.D.', 'age': 63, 'title': 'CEO, Pres & Representative Director', 'yearBorn': 1959, 'fiscalYear': 2023, 'totalPay': 1972980, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,3,1,1693526400,1703980800,86400,2,42.0,42.0,41.6,42.0,42.0,42.0,41.6,42.0,1.01,0.024,1695859200,0.2075,1.72,0.49099,10.121654,13.376205,150,150,13,15,15,41.6,43.2,30000,20000,12318300160,36.6,57.5,0.026539138,38.732,41.631,135.0,3.2142856,EUR,-532716158976,0.41539,284337298,295571008,0.04664,0.58976,3976.892,0.010460429,1680220800,1711843200,1688083200,0.226,192804995072,4.11,3.11,-58834.2,-1.148,-2.529,FRA,EQUITY,SH0.F,SH0.F,SHIONOGI + CO. LTD,"Shionogi & Co., Ltd.",1157090400,Europe/Berlin,CEST,7200000,41.6,none,576384991232,1958.459,210660999168,9550999552,4.938,5.59,464156000256,0.801,1568.573,0.09426,0.17255,96716750848,171002003456,0.256,0.522,0.86552,0.45386,0.41669,JPY,
1,"1-8, Doshomachi 3-chome",Chuo-ku,Osaka,541-0045,Japan,81 6 6202 2161,81 6 6229 9596,https://www.shionogi.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Shionogi & Co., Ltd. engages in the research, development, manufacture, and distribution of pharmaceuticals, diagnostic reagents, and medical devices in Japan. It offers Fetroja, a multidrug-resistant for gram-negative bacterial infection treatment; Xofluza, an influenza virus drug; and Tivicay, an anti-HIV drug. It also develops Symproic for opioid-induced constipation treatment; S-120083 for Inflammatory pain; S-010887 for Neuropathic pain; S-117957 for Insomnia; sivopixant for Neuropathic pain, and Refractory/unexplained chronic cough; Zuranolone for Depression; SDT-001, Inattentive ADHD pediatric; BPN14770 for Alzheimer's disease; and S-237648 and S-309309 for Obesity. In addition, the company develops ADR-001 for Decompensated liver cirrhosis; S-723595 for NASH; S-588410 for Esophageal and Bladder cancer; S-488210 for Head and neck squamous cell carcinoma; S-588210 for Solid tumor; S-222611 for Malignant tumor; S-770108 for Idiopathic pulmonary; SR-0379 for Cutaneous ulcer; S-005151 for Stroke and Epidermolysis bullosa; S-531011 for Solid tumor; and S-600918 and S-217622 for COVID-19, as well as S-555739 for Control of the aggravation of COVID-19. Further, it offers antibody test kits for COVID-19. Shionogi & Co., Ltd. has collaboration agreements with Nagasaki University, the National Institute of Infectious Diseases, and The Kitasato University to develop antimalarial drugs. The company was formerly known as Shionogi Shoten Co., Ltd. and changed its name to Shionogi & Co., Ltd. in 1943. Shionogi & Co., Ltd. was founded in 1878 and is headquartered in Osaka, Japan.",5680,"{'maxAge': 1, 'name': 'Susumu  Mitsumori', 'title': 'VP of Fin. & Accounting Department', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,3,1,1693526400,1703980800,86400,2,42.0,42.0,41.6,42.0,42.0,42.0,41.6,42.0,1.01,0.024,1695859200,0.2075,1.72,0.49099,10.121654,13.376205,150,150,13,15,15,41.6,43.2,30000,20000,12318300160,36.6,57.5,0.026539138,38.732,41.631,135.0,3.2142856,EUR,-532716158976,0.41539,284337298,295571008,0.04664,0.58976,3976.892,0.010460429,1680220800,1711843200,1688083200,0.226,192804995072,4.11,3.11,-58834.2,-1.148,-2.529,FRA,EQUITY,SH0.F,SH0.F,SHIONOGI + CO. LTD,"Shionogi & Co., Ltd.",1157090400,Europe/Berlin,CEST,7200000,41.6,none,576384991232,1958.459,210660999168,9550999552,4.938,5.59,464156000256,0.801,1568.573,0.09426,0.17255,96716750848,171002003456,0.256,0.522,0.86552,0.45386,0.41669,JPY,
2,"1-8, Doshomachi 3-chome",Chuo-ku,Osaka,541-0045,Japan,81 6 6202 2161,81 6 6229 9596,https://www.shionogi.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Shionogi & Co., Ltd. engages in the research, development, manufacture, and distribution of pharmaceuticals, diagnostic reagents, and medical devices in Japan. It offers Fetroja, a multidrug-resistant for gram-negative bacterial infection treatment; Xofluza, an influenza virus drug; and Tivicay, an anti-HIV drug. It also develops Symproic for opioid-induced constipation treatment; S-120083 for Inflammatory pain; S-010887 for Neuropathic pain; S-117957 for Insomnia; sivopixant for Neuropathic pain, and Refractory/unexplained chronic cough; Zuranolone for Depression; SDT-001, Inattentive ADHD pediatric; BPN14770 for Alzheimer's disease; and S-237648 and S-309309 for Obesity. In addition, the company develops ADR-001 for Decompensated liver cirrhosis; S-723595 for NASH; S-588410 for Esophageal and Bladder cancer; S-488210 for Head and neck squamous cell carcinoma; S-588210 for Solid tumor; S-222611 for Malignant tumor; S-770108 for Idiopathic pulmonary; SR-0379 for Cutaneous ulcer; S-005151 for Stroke and Epidermolysis bullosa; S-531011 for Solid tumor; and S-600918 and S-217622 for COVID-19, as well as S-555739 for Control of the aggravation of COVID-19. Further, it offers antibody test kits for COVID-19. Shionogi & Co., Ltd. has collaboration agreements with Nagasaki University, the National Institute of Infectious Diseases, and The Kitasato University to develop antimalarial drugs. The company was formerly known as Shionogi Shoten Co., Ltd. and changed its name to Shionogi & Co., Ltd. in 1943. Shionogi & Co., Ltd. was founded in 1878 and is headquartered in Osaka, Japan.",5680,"{'maxAge': 1, 'name': 'Mr. Kazuhiro  Hatanaka', 'title': 'Sr. Exec. Officer & Sr. VP of Admin. Division', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,3,1,1693526400,1703980800,86400,2,42.0,42.0,41.6,42.0,42.0,42.0,41.6,42.0,1.01,0.024,1695859200,0.2075,1.72,0.49099,10.121654,13.376205,150,150,13,15,15,41.6,43.2,30000,20000,12318300160,36.6,57.5,0.026539138,38.732,41.631,135.0,3.2142856,EUR,-532716158976,0.41539,284337298,295571008,0.04664,0.58976,3976.892,0.010460429,1680220800,1711843200,1688083200,0.226,192804995072,4.11,3.11,-58834.2,-1.148,-2.529,FRA,EQUITY,SH0.F,SH0.F,SHIONOGI + CO. LTD,"Shionogi & Co., Ltd.",1157090400,Europe/Berlin,CEST,7200000,41.6,none,576384991232,1958.459,210660999168,9550999552,4.938,5.59,464156000256,0.801,1568.573,0.09426,0.17255,96716750848,171002003456,0.256,0.522,0.86552,0.45386,0.41669,JPY,
3,"1-8, Doshomachi 3-chome",Chuo-ku,Osaka,541-0045,Japan,81 6 6202 2161,81 6 6229 9596,https://www.shionogi.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Shionogi & Co., Ltd. engages in the research, development, manufacture, and distribution of pharmaceuticals, diagnostic reagents, and medical devices in Japan. It offers Fetroja, a multidrug-resistant for gram-negative bacterial infection treatment; Xofluza, an influenza virus drug; and Tivicay, an anti-HIV drug. It also develops Symproic for opioid-induced constipation treatment; S-120083 for Inflammatory pain; S-010887 for Neuropathic pain; S-117957 for Insomnia; sivopixant for Neuropathic pain, and Refractory/unexplained chronic cough; Zuranolone for Depression; SDT-001, Inattentive ADHD pediatric; BPN14770 for Alzheimer's disease; and S-237648 and S-309309 for Obesity. In addition, the company develops ADR-001 for Decompensated liver cirrhosis; S-723595 for NASH; S-588410 for Esophageal and Bladder cancer; S-488210 for Head and neck squamous cell carcinoma; S-588210 for Solid tumor; S-222611 for Malignant tumor; S-770108 for Idiopathic pulmonary; SR-0379 for Cutaneous ulcer; S-005151 for Stroke and Epidermolysis bullosa; S-531011 for Solid tumor; and S-600918 and S-217622 for COVID-19, as well as S-555739 for Control of the aggravation of COVID-19. Further, it offers antibody test kits for COVID-19. Shionogi & Co., Ltd. has collaboration agreements with Nagasaki University, the National Institute of Infectious Diseases, and The Kitasato University to develop antimalarial drugs. The company was formerly known as Shionogi Shoten Co., Ltd. and changed its name to Shionogi & Co., Ltd. in 1943. Shionogi & Co., Ltd. was founded in 1878 and is headquartered in Osaka, Japan.",5680,"{'maxAge': 1, 'name': 'Mr. Takeshi  Shiota Ph.D.', 'title': 'Corp. Officer and Sr. VP of Corp. Quality Assurance, Ethics & Compliance Management Div.', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,3,1,1693526400,1703980800,86400,2,42.0,42.0,41.6,42.0,42.0,42.0,41.6,42.0,1.01,0.024,1695859200,0.2075,1.72,0.49099,10.121654,13.376205,150,150,13,15,15,41.6,43.2,30000,20000,12318300160,36.6,57.5,0.026539138,38.732,41.631,135.0,3.2142856,EUR,-532716158976,0.41539,284337298,295571008,0.04664,0.58976,3976.892,0.010460429,1680220800,1711843200,1688083200,0.226,192804995072,4.11,3.11,-58834.2,-1.148,-2.529,FRA,EQUITY,SH0.F,SH0.F,SHIONOGI + CO. LTD,"Shionogi & Co., Ltd.",1157090400,Europe/Berlin,CEST,7200000,41.6,none,576384991232,1958.459,210660999168,9550999552,4.938,5.59,464156000256,0.801,1568.573,0.09426,0.17255,96716750848,171002003456,0.256,0.522,0.86552,0.45386,0.41669,JPY,
4,"1-8, Doshomachi 3-chome",Chuo-ku,Osaka,541-0045,Japan,81 6 6202 2161,81 6 6229 9596,https://www.shionogi.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Shionogi & Co., Ltd. engages in the research, development, manufacture, and distribution of pharmaceuticals, diagnostic reagents, and medical devices in Japan. It offers Fetroja, a multidrug-resistant for gram-negative bacterial infection treatment; Xofluza, an influenza virus drug; and Tivicay, an anti-HIV drug. It also develops Symproic for opioid-induced constipation treatment; S-120083 for Inflammatory pain; S-010887 for Neuropathic pain; S-117957 for Insomnia; sivopixant for Neuropathic pain, and Refractory/unexplained chronic cough; Zuranolone for Depression; SDT-001, Inattentive ADHD pediatric; BPN14770 for Alzheimer's disease; and S-237648 and S-309309 for Obesity. In addition, the company develops ADR-001 for Decompensated liver cirrhosis; S-723595 for NASH; S-588410 for Esophageal and Bladder cancer; S-488210 for Head and neck squamous cell carcinoma; S-588210 for Solid tumor; S-222611 for Malignant tumor; S-770108 for Idiopathic pulmonary; SR-0379 for Cutaneous ulcer; S-005151 for Stroke and Epidermolysis bullosa; S-531011 for Solid tumor; and S-600918 and S-217622 for COVID-19, as well as S-555739 for Control of the aggravation of COVID-19. Further, it offers antibody test kits for COVID-19. Shionogi & Co., Ltd. has collaboration agreements with Nagasaki University, the National Institute of Infectious Diseases, and The Kitasato University to develop antimalarial drugs. The company was formerly known as Shionogi Shoten Co., Ltd. and changed its name to Shionogi & Co., Ltd. in 1943. Shionogi & Co., Ltd. was founded in 1878 and is headquartered in Osaka, Japan.",5680,"{'maxAge': 1, 'name': 'Mr. Yoshimasa  Kyokawa', 'title': 'VP of Corp. Communications & Sec. Office', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,3,1,1693526400,1703980800,86400,2,42.0,42.0,41.6,42.0,42.0,42.0,41.6,42.0,1.01,0.024,1695859200,0.2075,1.72,0.49099,10.121654,13.376205,150,150,13,15,15,41.6,43.2,30000,20000,12318300160,36.6,57.5,0.026539138,38.732,41.631,135.0,3.2142856,EUR,-532716158976,0.41539,284337298,295571008,0.04664,0.58976,3976.892,0.010460429,1680220800,1711843200,1688083200,0.226,192804995072,4.11,3.11,-58834.2,-1.148,-2.529,FRA,EQUITY,SH0.F,SH0.F,SHIONOGI + CO. LTD,"Shionogi & Co., Ltd.",1157090400,Europe/Berlin,CEST,7200000,41.6,none,576384991232,1958.459,210660999168,9550999552,4.938,5.59,464156000256,0.801,1568.573,0.09426,0.17255,96716750848,171002003456,0.256,0.522,0.86552,0.45386,0.41669,JPY,
5,"1-8, Doshomachi 3-chome",Chuo-ku,Osaka,541-0045,Japan,81 6 6202 2161,81 6 6229 9596,https://www.shionogi.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Shionogi & Co., Ltd. engages in the research, development, manufacture, and distribution of pharmaceuticals, diagnostic reagents, and medical devices in Japan. It offers Fetroja, a multidrug-resistant for gram-negative bacterial infection treatment; Xofluza, an influenza virus drug; and Tivicay, an anti-HIV drug. It also develops Symproic for opioid-induced constipation treatment; S-120083 for Inflammatory pain; S-010887 for Neuropathic pain; S-117957 for Insomnia; sivopixant for Neuropathic pain, and Refractory/unexplained chronic cough; Zuranolone for Depression; SDT-001, Inattentive ADHD pediatric; BPN14770 for Alzheimer's disease; and S-237648 and S-309309 for Obesity. In addition, the company develops ADR-001 for Decompensated liver cirrhosis; S-723595 for NASH; S-588410 for Esophageal and Bladder cancer; S-488210 for Head and neck squamous cell carcinoma; S-588210 for Solid tumor; S-222611 for Malignant tumor; S-770108 for Idiopathic pulmonary; SR-0379 for Cutaneous ulcer; S-005151 for Stroke and Epidermolysis bullosa; S-531011 for Solid tumor; and S-600918 and S-217622 for COVID-19, as well as S-555739 for Control of the aggravation of COVID-19. Further, it offers antibody test kits for COVID-19. Shionogi & Co., Ltd. has collaboration agreements with Nagasaki University, the National Institute of Infectious Diseases, and The Kitasato University to develop antimalarial drugs. The company was formerly known as Shionogi Shoten Co., Ltd. and changed its name to Shionogi & Co., Ltd. in 1943. Shionogi & Co., Ltd. was founded in 1878 and is headquartered in Osaka, Japan.",5680,"{'maxAge': 1, 'name': 'Yoshihiro  Furuya', 'title': 'VP of Gen. Marketing and Compliance Officer of Corp. GXP Compliance Office', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,3,1,1693526400,1703980800,86400,2,42.0,42.0,41.6,42.0,42.0,42.0,41.6,42.0,1.01,0.024,1695859200,0.2075,1.72,0.49099,10.121654,13.376205,150,150,13,15,15,41.6,43.2,30000,20000,12318300160,36.6,57.5,0.026539138,38.732,41.631,135.0,3.2142856,EUR,-532716158976,0.41539,284337298,295571008,0.04664,0.58976,3976.892,0.010460429,1680220800,1711843200,1688083200,0.226,192804995072,4.11,3.11,-58834.2,-1.148,-2.529,FRA,EQUITY,SH0.F,SH0.F,SHIONOGI + CO. LTD,"Shionogi & Co., Ltd.",1157090400,Europe/Berlin,CEST,7200000,41.6,none,576384991232,1958.459,210660999168,9550999552,4.938,5.59,464156000256,0.801,1568.573,0.09426,0.17255,96716750848,171002003456,0.256,0.522,0.86552,0.45386,0.41669,JPY,
6,"1-8, Doshomachi 3-chome",Chuo-ku,Osaka,541-0045,Japan,81 6 6202 2161,81 6 6229 9596,https://www.shionogi.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Shionogi & Co., Ltd. engages in the research, development, manufacture, and distribution of pharmaceuticals, diagnostic reagents, and medical devices in Japan. It offers Fetroja, a multidrug-resistant for gram-negative bacterial infection treatment; Xofluza, an influenza virus drug; and Tivicay, an anti-HIV drug. It also develops Symproic for opioid-induced constipation treatment; S-120083 for Inflammatory pain; S-010887 for Neuropathic pain; S-117957 for Insomnia; sivopixant for Neuropathic pain, and Refractory/unexplained chronic cough; Zuranolone for Depression; SDT-001, Inattentive ADHD pediatric; BPN14770 for Alzheimer's disease; and S-237648 and S-309309 for Obesity. In addition, the company develops ADR-001 for Decompensated liver cirrhosis; S-723595 for NASH; S-588410 for Esophageal and Bladder cancer; S-488210 for Head and neck squamous cell carcinoma; S-588210 for Solid tumor; S-222611 for Malignant tumor; S-770108 for Idiopathic pulmonary; SR-0379 for Cutaneous ulcer; S-005151 for Stroke and Epidermolysis bullosa; S-531011 for Solid tumor; and S-600918 and S-217622 for COVID-19, as well as S-555739 for Control of the aggravation of COVID-19. Further, it offers antibody test kits for COVID-19. Shionogi & Co., Ltd. has collaboration agreements with Nagasaki University, the National Institute of Infectious Diseases, and The Kitasato University to develop antimalarial drugs. The company was formerly known as Shionogi Shoten Co., Ltd. and changed its name to Shionogi & Co., Ltd. in 1943. Shionogi & Co., Ltd. was founded in 1878 and is headquartered in Osaka, Japan.",5680,"{'maxAge': 1, 'name': 'Mr. Kohji  Hanasaki Ph.D.', 'title': 'Sr. Exec. Officer and Sr. VP of Supply Supervisory Unit & Global Bus. Division', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,3,1,1693526400,1703980800,86400,2,42.0,42.0,41.6,42.0,42.0,42.0,41.6,42.0,1.01,0.024,1695859200,0.2075,1.72,0.49099,10.121654,13.376205,150,150,13,15,15,41.6,43.2,30000,20000,12318300160,36.6,57.5,0.026539138,38.732,41.631,135.0,3.2142856,EUR,-532716158976,0.41539,284337298,295571008,0.04664,0.58976,3976.892,0.010460429,1680220800,1711843200,1688083200,0.226,192804995072,4.11,3.11,-58834.2,-1.148,-2.529,FRA,EQUITY,SH0.F,SH0.F,SHIONOGI + CO. LTD,"Shionogi & Co., Ltd.",1157090400,Europe/Berlin,CEST,7200000,41.6,none,576384991232,1958.459,210660999168,9550999552,4.938,5.59,464156000256,0.801,1568.573,0.09426,0.17255,96716750848,171002003456,0.256,0.522,0.86552,0.45386,0.41669,JPY,
7,"1-8, Doshomachi 3-chome",Chuo-ku,Osaka,541-0045,Japan,81 6 6202 2161,81 6 6229 9596,https://www.shionogi.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Shionogi & Co., Ltd. engages in the research, development, manufacture, and distribution of pharmaceuticals, diagnostic reagents, and medical devices in Japan. It offers Fetroja, a multidrug-resistant for gram-negative bacterial infection treatment; Xofluza, an influenza virus drug; and Tivicay, an anti-HIV drug. It also develops Symproic for opioid-induced constipation treatment; S-120083 for Inflammatory pain; S-010887 for Neuropathic pain; S-117957 for Insomnia; sivopixant for Neuropathic pain, and Refractory/unexplained chronic cough; Zuranolone for Depression; SDT-001, Inattentive ADHD pediatric; BPN14770 for Alzheimer's disease; and S-237648 and S-309309 for Obesity. In addition, the company develops ADR-001 for Decompensated liver cirrhosis; S-723595 for NASH; S-588410 for Esophageal and Bladder cancer; S-488210 for Head and neck squamous cell carcinoma; S-588210 for Solid tumor; S-222611 for Malignant tumor; S-770108 for Idiopathic pulmonary; SR-0379 for Cutaneous ulcer; S-005151 for Stroke and Epidermolysis bullosa; S-531011 for Solid tumor; and S-600918 and S-217622 for COVID-19, as well as S-555739 for Control of the aggravation of COVID-19. Further, it offers antibody test kits for COVID-19. Shionogi & Co., Ltd. has collaboration agreements with Nagasaki University, the National Institute of Infectious Diseases, and The Kitasato University to develop antimalarial drugs. The company was formerly known as Shionogi Shoten Co., Ltd. and changed its name to Shionogi & Co., Ltd. in 1943. Shionogi & Co., Ltd. was founded in 1878 and is headquartered in Osaka, Japan.",5680,"{'maxAge': 1, 'name': 'Dr. John A.  Keller Ph.D.', 'age': 57, 'title': 'Sr. Exec. Officer and Sr. VP of R&D Supervisory Unit', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,3,1,1693526400,1703980800,86400,2,42.0,42.0,41.6,42.0,42.0,42.0,41.6,42.0,1.01,0.024,1695859200,0.2075,1.72,0.49099,10.121654,13.376205,150,150,13,15,15,41.6,43.2,30000,20000,12318300160,36.6,57.5,0.026539138,38.732,41.631,135.0,3.2142856,EUR,-532716158976,0.41539,284337298,295571008,0.04664,0.58976,3976.892,0.010460429,1680220800,1711843200,1688083200,0.226,192804995072,4.11,3.11,-58834.2,-1.148,-2.529,FRA,EQUITY,SH0.F,SH0.F,SHIONOGI + CO. LTD,"Shionogi & Co., Ltd.",1157090400,Europe/Berlin,CEST,7200000,41.6,none,576384991232,1958.459,210660999168,9550999552,4.938,5.59,464156000256,0.801,1568.573,0.09426,0.17255,96716750848,171002003456,0.256,0.522,0.86552,0.45386,0.41669,JPY,
8,"1-8, Doshomachi 3-chome",Chuo-ku,Osaka,541-0045,Japan,81 6 6202 2161,81 6 6229 9596,https://www.shionogi.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Shionogi & Co., Ltd. engages in the research, development, manufacture, and distribution of pharmaceuticals, diagnostic reagents, and medical devices in Japan. It offers Fetroja, a multidrug-resistant for gram-negative bacterial infection treatment; Xofluza, an influenza virus drug; and Tivicay, an anti-HIV drug. It also develops Symproic for opioid-induced constipation treatment; S-120083 for Inflammatory pain; S-010887 for Neuropathic pain; S-117957 for Insomnia; sivopixant for Neuropathic pain, and Refractory/unexplained chronic cough; Zuranolone for Depression; SDT-001, Inattentive ADHD pediatric; BPN14770 for Alzheimer's disease; and S-237648 and S-309309 for Obesity. In addition, the company develops ADR-001 for Decompensated liver cirrhosis; S-723595 for NASH; S-588410 for Esophageal and Bladder cancer; S-488210 for Head and neck squamous cell carcinoma; S-588210 for Solid tumor; S-222611 for Malignant tumor; S-770108 for Idiopathic pulmonary; SR-0379 for Cutaneous ulcer; S-005151 for Stroke and Epidermolysis bullosa; S-531011 for Solid tumor; and S-600918 and S-217622 for COVID-19, as well as S-555739 for Control of the aggravation of COVID-19. Further, it offers antibody test kits for COVID-19. Shionogi & Co., Ltd. has collaboration agreements with Nagasaki University, the National Institute of Infectious Diseases, and The Kitasato University to develop antimalarial drugs. The company was formerly known as Shionogi Shoten Co., Ltd. and changed its name to Shionogi & Co., Ltd. in 1943. Shionogi & Co., Ltd. was founded in 1878 and is headquartered in Osaka, Japan.",5680,"{'maxAge': 1, 'name': 'Akira  Kato Ph.D.', 'title': 'Corp. Officer & Pres of Shionogi Pharma Co., Ltd', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,3,1,1693526400,1703980800,86400,2,42.0,42.0,41.6,42.0,42.0,42.0,41.6,42.0,1.01,0.024,1695859200,0.2075,1.72,0.49099,10.121654,13.376205,150,150,13,15,15,41.6,43.2,30000,20000,12318300160,36.6,57.5,0.026539138,38.732,41.631,135.0,3.2142856,EUR,-532716158976,0.41539,284337298,295571008,0.04664,0.58976,3976.892,0.010460429,1680220800,1711843200,1688083200,0.226,192804995072,4.11,3.11,-58834.2,-1.148,-2.529,FRA,EQUITY,SH0.F,SH0.F,SHIONOGI + CO. LTD,"Shionogi & Co., Ltd.",1157090400,Europe/Berlin,CEST,7200000,41.6,none,576384991232,1958.459,210660999168,9550999552,4.938,5.59,464156000256,0.801,1568.573,0.09426,0.17255,96716750848,171002003456,0.256,0.522,0.86552,0.45386,0.41669,JPY,
9,"1-8, Doshomachi 3-chome",Chuo-ku,Osaka,541-0045,Japan,81 6 6202 2161,81 6 6229 9596,https://www.shionogi.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Shionogi & Co., Ltd. engages in the research, development, manufacture, and distribution of pharmaceuticals, diagnostic reagents, and medical devices in Japan. It offers Fetroja, a multidrug-resistant for gram-negative bacterial infection treatment; Xofluza, an influenza virus drug; and Tivicay, an anti-HIV drug. It also develops Symproic for opioid-induced constipation treatment; S-120083 for Inflammatory pain; S-010887 for Neuropathic pain; S-117957 for Insomnia; sivopixant for Neuropathic pain, and Refractory/unexplained chronic cough; Zuranolone for Depression; SDT-001, Inattentive ADHD pediatric; BPN14770 for Alzheimer's disease; and S-237648 and S-309309 for Obesity. In addition, the company develops ADR-001 for Decompensated liver cirrhosis; S-723595 for NASH; S-588410 for Esophageal and Bladder cancer; S-488210 for Head and neck squamous cell carcinoma; S-588210 for Solid tumor; S-222611 for Malignant tumor; S-770108 for Idiopathic pulmonary; SR-0379 for Cutaneous ulcer; S-005151 for Stroke and Epidermolysis bullosa; S-531011 for Solid tumor; and S-600918 and S-217622 for COVID-19, as well as S-555739 for Control of the aggravation of COVID-19. Further, it offers antibody test kits for COVID-19. Shionogi & Co., Ltd. has collaboration agreements with Nagasaki University, the National Institute of Infectious Diseases, and The Kitasato University to develop antimalarial drugs. The company was formerly known as Shionogi Shoten Co., Ltd. and changed its name to Shionogi & Co., Ltd. in 1943. Shionogi & Co., Ltd. was founded in 1878 and is headquartered in Osaka, Japan.",5680,"{'maxAge': 1, 'name': 'Dr. Ryuichi  Kiyama Ph.D.', 'title': 'Sr. Exec. Officer & Sr. VP of Corp. Strategy Division', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,1,3,1,1693526400,1703980800,86400,2,42.0,42.0,41.6,42.0,42.0,42.0,41.6,42.0,1.01,0.024,1695859200,0.2075,1.72,0.49099,10.121654,13.376205,150,150,13,15,15,41.6,43.2,30000,20000,12318300160,36.6,57.5,0.026539138,38.732,41.631,135.0,3.2142856,EUR,-532716158976,0.41539,284337298,295571008,0.04664,0.58976,3976.892,0.010460429,1680220800,1711843200,1688083200,0.226,192804995072,4.11,3.11,-58834.2,-1.148,-2.529,FRA,EQUITY,SH0.F,SH0.F,SHIONOGI + CO. LTD,"Shionogi & Co., Ltd.",1157090400,Europe/Berlin,CEST,7200000,41.6,none,576384991232,1958.459,210660999168,9550999552,4.938,5.59,464156000256,0.801,1568.573,0.09426,0.17255,96716750848,171002003456,0.256,0.522,0.86552,0.45386,0.41669,JPY,
