,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1600 Tysons Boulevard,Tysons,VA,22102,United States,703 251 8500,https://www.maximus.com,Specialty Business Services,Industrials,"Maximus, Inc. provides business process services (BPS) to government health and human services programs. It operates through three segments: U.S. Services, U.S. Federal Services, and Outside the U.S. The U.S. Services segment offers program eligibility support and enrollment; centralized multilingual customer contact centers, multichannel, and digital self-service options for enrollment; application assistance and independent health plan choice counseling; beneficiary outreach, education, eligibility, enrollment, and redeterminations; and person-centered independent disability, long-term sick, and other health assessments. This segment also provides employment services, such as eligibility support, case management, job-readiness preparation, job search and employer outreach, job retention and career advancement, and educational and training services; technology solutions; system implementation project management services; and specialized consulting services. The U.S. Federal Services segment offers BPS, eligibility and enrollment, outreach, and other services for federal health and human services programs; clinical services; and technology solutions, including application development and modernization services, enterprise business solutions, advanced analytics and emerging technologies, cybersecurity services, and infrastructure and engineering solutions. The Outside the U.S. segment offers BPS solutions for international governments and commercial clients, including health and disability assessments, program administration for employment services, wellbeing solutions, and other job seeker-related services. The company was incorporated in 1975 and is based in Tysons, Virginia.",39500,"{'maxAge': 1, 'name': 'Mr. Bruce L. Caswell', 'age': 55, 'title': 'Pres, CEO & Director', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 1604277, 'exercisedValue': 0, 'unexercisedValue': 0}",2,1,1,2,1,1693526400,1672444800,86400,2,80.91,80.75,79.38,80.75,80.91,80.75,79.38,80.75,1.12,0.0138,1691971200,0.4014,1.34,0.69502,28.548388,19.146635,486808,486808,287724,262980,262980,78.43,83.33,2200,800,4841413632,54.46,89.69,1.0040665,82.2646,79.4716,1.12,0.013842541,USD,6367180800,0.03561,60145393,60783600,1218894,1042307,1690761600,1693440000,0.0201,0.01047,1.0319,3.95,0.0308,26.863,2.9650447,1664496000,1696032000,1688083200,-0.015,171712992,2.79,4.16,2.39,2:1,1372636800,1.32,14.775,NYQ,EQUITY,MMS,MMS,"Maximus, Inc.","Maximus, Inc.",866208600,America/New_York,EDT,-14400000,79.65,102.0,100.0,100.67,100.0,1.7,buy,3,35007000,0.576,430948992,1484184960,1.27,1.458,4821806080,90.895,78.931,0.04724,0.10887,939810000,171817504,289814016,-0.017,0.056,0.20961,0.089379996,0.06271,USD,
1,1600 Tysons Boulevard,Tysons,VA,22102,United States,703 251 8500,https://www.maximus.com,Specialty Business Services,Industrials,"Maximus, Inc. provides business process services (BPS) to government health and human services programs. It operates through three segments: U.S. Services, U.S. Federal Services, and Outside the U.S. The U.S. Services segment offers program eligibility support and enrollment; centralized multilingual customer contact centers, multichannel, and digital self-service options for enrollment; application assistance and independent health plan choice counseling; beneficiary outreach, education, eligibility, enrollment, and redeterminations; and person-centered independent disability, long-term sick, and other health assessments. This segment also provides employment services, such as eligibility support, case management, job-readiness preparation, job search and employer outreach, job retention and career advancement, and educational and training services; technology solutions; system implementation project management services; and specialized consulting services. The U.S. Federal Services segment offers BPS, eligibility and enrollment, outreach, and other services for federal health and human services programs; clinical services; and technology solutions, including application development and modernization services, enterprise business solutions, advanced analytics and emerging technologies, cybersecurity services, and infrastructure and engineering solutions. The Outside the U.S. segment offers BPS solutions for international governments and commercial clients, including health and disability assessments, program administration for employment services, wellbeing solutions, and other job seeker-related services. The company was incorporated in 1975 and is based in Tysons, Virginia.",39500,"{'maxAge': 1, 'name': 'Mr. David W. Mutryn', 'age': 40, 'title': 'CFO & Treasurer', 'yearBorn': 1982, 'fiscalYear': 2022, 'totalPay': 681769, 'exercisedValue': 0, 'unexercisedValue': 0}",2,1,1,2,1,1693526400,1672444800,86400,2,80.91,80.75,79.38,80.75,80.91,80.75,79.38,80.75,1.12,0.0138,1691971200,0.4014,1.34,0.69502,28.548388,19.146635,486808,486808,287724,262980,262980,78.43,83.33,2200,800,4841413632,54.46,89.69,1.0040665,82.2646,79.4716,1.12,0.013842541,USD,6367180800,0.03561,60145393,60783600,1218894,1042307,1690761600,1693440000,0.0201,0.01047,1.0319,3.95,0.0308,26.863,2.9650447,1664496000,1696032000,1688083200,-0.015,171712992,2.79,4.16,2.39,2:1,1372636800,1.32,14.775,NYQ,EQUITY,MMS,MMS,"Maximus, Inc.","Maximus, Inc.",866208600,America/New_York,EDT,-14400000,79.65,102.0,100.0,100.67,100.0,1.7,buy,3,35007000,0.576,430948992,1484184960,1.27,1.458,4821806080,90.895,78.931,0.04724,0.10887,939810000,171817504,289814016,-0.017,0.056,0.20961,0.089379996,0.06271,USD,
2,1600 Tysons Boulevard,Tysons,VA,22102,United States,703 251 8500,https://www.maximus.com,Specialty Business Services,Industrials,"Maximus, Inc. provides business process services (BPS) to government health and human services programs. It operates through three segments: U.S. Services, U.S. Federal Services, and Outside the U.S. The U.S. Services segment offers program eligibility support and enrollment; centralized multilingual customer contact centers, multichannel, and digital self-service options for enrollment; application assistance and independent health plan choice counseling; beneficiary outreach, education, eligibility, enrollment, and redeterminations; and person-centered independent disability, long-term sick, and other health assessments. This segment also provides employment services, such as eligibility support, case management, job-readiness preparation, job search and employer outreach, job retention and career advancement, and educational and training services; technology solutions; system implementation project management services; and specialized consulting services. The U.S. Federal Services segment offers BPS, eligibility and enrollment, outreach, and other services for federal health and human services programs; clinical services; and technology solutions, including application development and modernization services, enterprise business solutions, advanced analytics and emerging technologies, cybersecurity services, and infrastructure and engineering solutions. The Outside the U.S. segment offers BPS solutions for international governments and commercial clients, including health and disability assessments, program administration for employment services, wellbeing solutions, and other job seeker-related services. The company was incorporated in 1975 and is based in Tysons, Virginia.",39500,"{'maxAge': 1, 'name': 'Mr. David R. Francis', 'age': 61, 'title': 'Exec. Officer', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 740135, 'exercisedValue': 0, 'unexercisedValue': 0}",2,1,1,2,1,1693526400,1672444800,86400,2,80.91,80.75,79.38,80.75,80.91,80.75,79.38,80.75,1.12,0.0138,1691971200,0.4014,1.34,0.69502,28.548388,19.146635,486808,486808,287724,262980,262980,78.43,83.33,2200,800,4841413632,54.46,89.69,1.0040665,82.2646,79.4716,1.12,0.013842541,USD,6367180800,0.03561,60145393,60783600,1218894,1042307,1690761600,1693440000,0.0201,0.01047,1.0319,3.95,0.0308,26.863,2.9650447,1664496000,1696032000,1688083200,-0.015,171712992,2.79,4.16,2.39,2:1,1372636800,1.32,14.775,NYQ,EQUITY,MMS,MMS,"Maximus, Inc.","Maximus, Inc.",866208600,America/New_York,EDT,-14400000,79.65,102.0,100.0,100.67,100.0,1.7,buy,3,35007000,0.576,430948992,1484184960,1.27,1.458,4821806080,90.895,78.931,0.04724,0.10887,939810000,171817504,289814016,-0.017,0.056,0.20961,0.089379996,0.06271,USD,
3,1600 Tysons Boulevard,Tysons,VA,22102,United States,703 251 8500,https://www.maximus.com,Specialty Business Services,Industrials,"Maximus, Inc. provides business process services (BPS) to government health and human services programs. It operates through three segments: U.S. Services, U.S. Federal Services, and Outside the U.S. The U.S. Services segment offers program eligibility support and enrollment; centralized multilingual customer contact centers, multichannel, and digital self-service options for enrollment; application assistance and independent health plan choice counseling; beneficiary outreach, education, eligibility, enrollment, and redeterminations; and person-centered independent disability, long-term sick, and other health assessments. This segment also provides employment services, such as eligibility support, case management, job-readiness preparation, job search and employer outreach, job retention and career advancement, and educational and training services; technology solutions; system implementation project management services; and specialized consulting services. The U.S. Federal Services segment offers BPS, eligibility and enrollment, outreach, and other services for federal health and human services programs; clinical services; and technology solutions, including application development and modernization services, enterprise business solutions, advanced analytics and emerging technologies, cybersecurity services, and infrastructure and engineering solutions. The Outside the U.S. segment offers BPS solutions for international governments and commercial clients, including health and disability assessments, program administration for employment services, wellbeing solutions, and other job seeker-related services. The company was incorporated in 1975 and is based in Tysons, Virginia.",39500,"{'maxAge': 1, 'name': 'Ms. Ilene R. Baylinson', 'age': 64, 'title': 'Gen. Mang. of Health Services U.S.', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 693437, 'exercisedValue': 0, 'unexercisedValue': 0}",2,1,1,2,1,1693526400,1672444800,86400,2,80.91,80.75,79.38,80.75,80.91,80.75,79.38,80.75,1.12,0.0138,1691971200,0.4014,1.34,0.69502,28.548388,19.146635,486808,486808,287724,262980,262980,78.43,83.33,2200,800,4841413632,54.46,89.69,1.0040665,82.2646,79.4716,1.12,0.013842541,USD,6367180800,0.03561,60145393,60783600,1218894,1042307,1690761600,1693440000,0.0201,0.01047,1.0319,3.95,0.0308,26.863,2.9650447,1664496000,1696032000,1688083200,-0.015,171712992,2.79,4.16,2.39,2:1,1372636800,1.32,14.775,NYQ,EQUITY,MMS,MMS,"Maximus, Inc.","Maximus, Inc.",866208600,America/New_York,EDT,-14400000,79.65,102.0,100.0,100.67,100.0,1.7,buy,3,35007000,0.576,430948992,1484184960,1.27,1.458,4821806080,90.895,78.931,0.04724,0.10887,939810000,171817504,289814016,-0.017,0.056,0.20961,0.089379996,0.06271,USD,
4,1600 Tysons Boulevard,Tysons,VA,22102,United States,703 251 8500,https://www.maximus.com,Specialty Business Services,Industrials,"Maximus, Inc. provides business process services (BPS) to government health and human services programs. It operates through three segments: U.S. Services, U.S. Federal Services, and Outside the U.S. The U.S. Services segment offers program eligibility support and enrollment; centralized multilingual customer contact centers, multichannel, and digital self-service options for enrollment; application assistance and independent health plan choice counseling; beneficiary outreach, education, eligibility, enrollment, and redeterminations; and person-centered independent disability, long-term sick, and other health assessments. This segment also provides employment services, such as eligibility support, case management, job-readiness preparation, job search and employer outreach, job retention and career advancement, and educational and training services; technology solutions; system implementation project management services; and specialized consulting services. The U.S. Federal Services segment offers BPS, eligibility and enrollment, outreach, and other services for federal health and human services programs; clinical services; and technology solutions, including application development and modernization services, enterprise business solutions, advanced analytics and emerging technologies, cybersecurity services, and infrastructure and engineering solutions. The Outside the U.S. segment offers BPS solutions for international governments and commercial clients, including health and disability assessments, program administration for employment services, wellbeing solutions, and other job seeker-related services. The company was incorporated in 1975 and is based in Tysons, Virginia.",39500,"{'maxAge': 1, 'name': 'Ms. Teresa A. Weipert', 'age': 67, 'title': 'Gen. Mang. of U.S. Federal Services', 'yearBorn': 1955, 'fiscalYear': 2022, 'totalPay': 925244, 'exercisedValue': 0, 'unexercisedValue': 0}",2,1,1,2,1,1693526400,1672444800,86400,2,80.91,80.75,79.38,80.75,80.91,80.75,79.38,80.75,1.12,0.0138,1691971200,0.4014,1.34,0.69502,28.548388,19.146635,486808,486808,287724,262980,262980,78.43,83.33,2200,800,4841413632,54.46,89.69,1.0040665,82.2646,79.4716,1.12,0.013842541,USD,6367180800,0.03561,60145393,60783600,1218894,1042307,1690761600,1693440000,0.0201,0.01047,1.0319,3.95,0.0308,26.863,2.9650447,1664496000,1696032000,1688083200,-0.015,171712992,2.79,4.16,2.39,2:1,1372636800,1.32,14.775,NYQ,EQUITY,MMS,MMS,"Maximus, Inc.","Maximus, Inc.",866208600,America/New_York,EDT,-14400000,79.65,102.0,100.0,100.67,100.0,1.7,buy,3,35007000,0.576,430948992,1484184960,1.27,1.458,4821806080,90.895,78.931,0.04724,0.10887,939810000,171817504,289814016,-0.017,0.056,0.20961,0.089379996,0.06271,USD,
5,1600 Tysons Boulevard,Tysons,VA,22102,United States,703 251 8500,https://www.maximus.com,Specialty Business Services,Industrials,"Maximus, Inc. provides business process services (BPS) to government health and human services programs. It operates through three segments: U.S. Services, U.S. Federal Services, and Outside the U.S. The U.S. Services segment offers program eligibility support and enrollment; centralized multilingual customer contact centers, multichannel, and digital self-service options for enrollment; application assistance and independent health plan choice counseling; beneficiary outreach, education, eligibility, enrollment, and redeterminations; and person-centered independent disability, long-term sick, and other health assessments. This segment also provides employment services, such as eligibility support, case management, job-readiness preparation, job search and employer outreach, job retention and career advancement, and educational and training services; technology solutions; system implementation project management services; and specialized consulting services. The U.S. Federal Services segment offers BPS, eligibility and enrollment, outreach, and other services for federal health and human services programs; clinical services; and technology solutions, including application development and modernization services, enterprise business solutions, advanced analytics and emerging technologies, cybersecurity services, and infrastructure and engineering solutions. The Outside the U.S. segment offers BPS solutions for international governments and commercial clients, including health and disability assessments, program administration for employment services, wellbeing solutions, and other job seeker-related services. The company was incorporated in 1975 and is based in Tysons, Virginia.",39500,"{'maxAge': 1, 'name': 'Ms. Theresa D. Golinvaux', 'age': 47, 'title': 'Principal Accounting Officer, Sr. VP & Corp. Controller', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",2,1,1,2,1,1693526400,1672444800,86400,2,80.91,80.75,79.38,80.75,80.91,80.75,79.38,80.75,1.12,0.0138,1691971200,0.4014,1.34,0.69502,28.548388,19.146635,486808,486808,287724,262980,262980,78.43,83.33,2200,800,4841413632,54.46,89.69,1.0040665,82.2646,79.4716,1.12,0.013842541,USD,6367180800,0.03561,60145393,60783600,1218894,1042307,1690761600,1693440000,0.0201,0.01047,1.0319,3.95,0.0308,26.863,2.9650447,1664496000,1696032000,1688083200,-0.015,171712992,2.79,4.16,2.39,2:1,1372636800,1.32,14.775,NYQ,EQUITY,MMS,MMS,"Maximus, Inc.","Maximus, Inc.",866208600,America/New_York,EDT,-14400000,79.65,102.0,100.0,100.67,100.0,1.7,buy,3,35007000,0.576,430948992,1484184960,1.27,1.458,4821806080,90.895,78.931,0.04724,0.10887,939810000,171817504,289814016,-0.017,0.056,0.20961,0.089379996,0.06271,USD,
6,1600 Tysons Boulevard,Tysons,VA,22102,United States,703 251 8500,https://www.maximus.com,Specialty Business Services,Industrials,"Maximus, Inc. provides business process services (BPS) to government health and human services programs. It operates through three segments: U.S. Services, U.S. Federal Services, and Outside the U.S. The U.S. Services segment offers program eligibility support and enrollment; centralized multilingual customer contact centers, multichannel, and digital self-service options for enrollment; application assistance and independent health plan choice counseling; beneficiary outreach, education, eligibility, enrollment, and redeterminations; and person-centered independent disability, long-term sick, and other health assessments. This segment also provides employment services, such as eligibility support, case management, job-readiness preparation, job search and employer outreach, job retention and career advancement, and educational and training services; technology solutions; system implementation project management services; and specialized consulting services. The U.S. Federal Services segment offers BPS, eligibility and enrollment, outreach, and other services for federal health and human services programs; clinical services; and technology solutions, including application development and modernization services, enterprise business solutions, advanced analytics and emerging technologies, cybersecurity services, and infrastructure and engineering solutions. The Outside the U.S. segment offers BPS solutions for international governments and commercial clients, including health and disability assessments, program administration for employment services, wellbeing solutions, and other job seeker-related services. The company was incorporated in 1975 and is based in Tysons, Virginia.",39500,"{'maxAge': 1, 'name': 'Ms. Elisabeth  Schmidt', 'title': 'Sr. VP of Technology & Consulting Services', 'exercisedValue': 0, 'unexercisedValue': 0}",2,1,1,2,1,1693526400,1672444800,86400,2,80.91,80.75,79.38,80.75,80.91,80.75,79.38,80.75,1.12,0.0138,1691971200,0.4014,1.34,0.69502,28.548388,19.146635,486808,486808,287724,262980,262980,78.43,83.33,2200,800,4841413632,54.46,89.69,1.0040665,82.2646,79.4716,1.12,0.013842541,USD,6367180800,0.03561,60145393,60783600,1218894,1042307,1690761600,1693440000,0.0201,0.01047,1.0319,3.95,0.0308,26.863,2.9650447,1664496000,1696032000,1688083200,-0.015,171712992,2.79,4.16,2.39,2:1,1372636800,1.32,14.775,NYQ,EQUITY,MMS,MMS,"Maximus, Inc.","Maximus, Inc.",866208600,America/New_York,EDT,-14400000,79.65,102.0,100.0,100.67,100.0,1.7,buy,3,35007000,0.576,430948992,1484184960,1.27,1.458,4821806080,90.895,78.931,0.04724,0.10887,939810000,171817504,289814016,-0.017,0.056,0.20961,0.089379996,0.06271,USD,
7,1600 Tysons Boulevard,Tysons,VA,22102,United States,703 251 8500,https://www.maximus.com,Specialty Business Services,Industrials,"Maximus, Inc. provides business process services (BPS) to government health and human services programs. It operates through three segments: U.S. Services, U.S. Federal Services, and Outside the U.S. The U.S. Services segment offers program eligibility support and enrollment; centralized multilingual customer contact centers, multichannel, and digital self-service options for enrollment; application assistance and independent health plan choice counseling; beneficiary outreach, education, eligibility, enrollment, and redeterminations; and person-centered independent disability, long-term sick, and other health assessments. This segment also provides employment services, such as eligibility support, case management, job-readiness preparation, job search and employer outreach, job retention and career advancement, and educational and training services; technology solutions; system implementation project management services; and specialized consulting services. The U.S. Federal Services segment offers BPS, eligibility and enrollment, outreach, and other services for federal health and human services programs; clinical services; and technology solutions, including application development and modernization services, enterprise business solutions, advanced analytics and emerging technologies, cybersecurity services, and infrastructure and engineering solutions. The Outside the U.S. segment offers BPS solutions for international governments and commercial clients, including health and disability assessments, program administration for employment services, wellbeing solutions, and other job seeker-related services. The company was incorporated in 1975 and is based in Tysons, Virginia.",39500,"{'maxAge': 1, 'name': 'Mr. John  Lambeth', 'title': 'Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",2,1,1,2,1,1693526400,1672444800,86400,2,80.91,80.75,79.38,80.75,80.91,80.75,79.38,80.75,1.12,0.0138,1691971200,0.4014,1.34,0.69502,28.548388,19.146635,486808,486808,287724,262980,262980,78.43,83.33,2200,800,4841413632,54.46,89.69,1.0040665,82.2646,79.4716,1.12,0.013842541,USD,6367180800,0.03561,60145393,60783600,1218894,1042307,1690761600,1693440000,0.0201,0.01047,1.0319,3.95,0.0308,26.863,2.9650447,1664496000,1696032000,1688083200,-0.015,171712992,2.79,4.16,2.39,2:1,1372636800,1.32,14.775,NYQ,EQUITY,MMS,MMS,"Maximus, Inc.","Maximus, Inc.",866208600,America/New_York,EDT,-14400000,79.65,102.0,100.0,100.67,100.0,1.7,buy,3,35007000,0.576,430948992,1484184960,1.27,1.458,4821806080,90.895,78.931,0.04724,0.10887,939810000,171817504,289814016,-0.017,0.056,0.20961,0.089379996,0.06271,USD,
8,1600 Tysons Boulevard,Tysons,VA,22102,United States,703 251 8500,https://www.maximus.com,Specialty Business Services,Industrials,"Maximus, Inc. provides business process services (BPS) to government health and human services programs. It operates through three segments: U.S. Services, U.S. Federal Services, and Outside the U.S. The U.S. Services segment offers program eligibility support and enrollment; centralized multilingual customer contact centers, multichannel, and digital self-service options for enrollment; application assistance and independent health plan choice counseling; beneficiary outreach, education, eligibility, enrollment, and redeterminations; and person-centered independent disability, long-term sick, and other health assessments. This segment also provides employment services, such as eligibility support, case management, job-readiness preparation, job search and employer outreach, job retention and career advancement, and educational and training services; technology solutions; system implementation project management services; and specialized consulting services. The U.S. Federal Services segment offers BPS, eligibility and enrollment, outreach, and other services for federal health and human services programs; clinical services; and technology solutions, including application development and modernization services, enterprise business solutions, advanced analytics and emerging technologies, cybersecurity services, and infrastructure and engineering solutions. The Outside the U.S. segment offers BPS solutions for international governments and commercial clients, including health and disability assessments, program administration for employment services, wellbeing solutions, and other job seeker-related services. The company was incorporated in 1975 and is based in Tysons, Virginia.",39500,"{'maxAge': 1, 'name': 'Ms. Julia  Bailey', 'title': 'Sr. VP of Global Ethics & Compliance', 'exercisedValue': 0, 'unexercisedValue': 0}",2,1,1,2,1,1693526400,1672444800,86400,2,80.91,80.75,79.38,80.75,80.91,80.75,79.38,80.75,1.12,0.0138,1691971200,0.4014,1.34,0.69502,28.548388,19.146635,486808,486808,287724,262980,262980,78.43,83.33,2200,800,4841413632,54.46,89.69,1.0040665,82.2646,79.4716,1.12,0.013842541,USD,6367180800,0.03561,60145393,60783600,1218894,1042307,1690761600,1693440000,0.0201,0.01047,1.0319,3.95,0.0308,26.863,2.9650447,1664496000,1696032000,1688083200,-0.015,171712992,2.79,4.16,2.39,2:1,1372636800,1.32,14.775,NYQ,EQUITY,MMS,MMS,"Maximus, Inc.","Maximus, Inc.",866208600,America/New_York,EDT,-14400000,79.65,102.0,100.0,100.67,100.0,1.7,buy,3,35007000,0.576,430948992,1484184960,1.27,1.458,4821806080,90.895,78.931,0.04724,0.10887,939810000,171817504,289814016,-0.017,0.056,0.20961,0.089379996,0.06271,USD,
9,1600 Tysons Boulevard,Tysons,VA,22102,United States,703 251 8500,https://www.maximus.com,Specialty Business Services,Industrials,"Maximus, Inc. provides business process services (BPS) to government health and human services programs. It operates through three segments: U.S. Services, U.S. Federal Services, and Outside the U.S. The U.S. Services segment offers program eligibility support and enrollment; centralized multilingual customer contact centers, multichannel, and digital self-service options for enrollment; application assistance and independent health plan choice counseling; beneficiary outreach, education, eligibility, enrollment, and redeterminations; and person-centered independent disability, long-term sick, and other health assessments. This segment also provides employment services, such as eligibility support, case management, job-readiness preparation, job search and employer outreach, job retention and career advancement, and educational and training services; technology solutions; system implementation project management services; and specialized consulting services. The U.S. Federal Services segment offers BPS, eligibility and enrollment, outreach, and other services for federal health and human services programs; clinical services; and technology solutions, including application development and modernization services, enterprise business solutions, advanced analytics and emerging technologies, cybersecurity services, and infrastructure and engineering solutions. The Outside the U.S. segment offers BPS solutions for international governments and commercial clients, including health and disability assessments, program administration for employment services, wellbeing solutions, and other job seeker-related services. The company was incorporated in 1975 and is based in Tysons, Virginia.",39500,"{'maxAge': 1, 'name': 'Mr. John T. Martinez', 'title': 'Gen. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",2,1,1,2,1,1693526400,1672444800,86400,2,80.91,80.75,79.38,80.75,80.91,80.75,79.38,80.75,1.12,0.0138,1691971200,0.4014,1.34,0.69502,28.548388,19.146635,486808,486808,287724,262980,262980,78.43,83.33,2200,800,4841413632,54.46,89.69,1.0040665,82.2646,79.4716,1.12,0.013842541,USD,6367180800,0.03561,60145393,60783600,1218894,1042307,1690761600,1693440000,0.0201,0.01047,1.0319,3.95,0.0308,26.863,2.9650447,1664496000,1696032000,1688083200,-0.015,171712992,2.79,4.16,2.39,2:1,1372636800,1.32,14.775,NYQ,EQUITY,MMS,MMS,"Maximus, Inc.","Maximus, Inc.",866208600,America/New_York,EDT,-14400000,79.65,102.0,100.0,100.67,100.0,1.7,buy,3,35007000,0.576,430948992,1484184960,1.27,1.458,4821806080,90.895,78.931,0.04724,0.10887,939810000,171817504,289814016,-0.017,0.056,0.20961,0.089379996,0.06271,USD,
