,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,433 West Van Buren Street,Chicago,IL,60607,United States,312 786 5600,https://www.cboe.com,Financial Data & Stock Exchanges,Financial Services,"Cboe Global Markets, Inc., through its subsidiaries, operates as an options exchange worldwide. It operates through six segments: Options, North American Equities, Europe and Asia Pacific, Futures, Global FX, and Digital. The Options segment trades in listed market indices. The North American Equities segment trades in listed U.S. and Canadian equities. This segment also offers exchange-traded products (ETP) transaction and listing services. The Europe and Asia Pacific segment provides pan-European listed equities and derivatives transaction services, ETPs, exchange-traded commodities, and international depository receipts, as well as ETP listings and clearing services. The Futures segment trades in futures. The Global FX segment provides institutional foreign exchange (FX) trading and non-deliverable forward FX transactions services. The Digital segment offers Cboe Digital, an operator of the United States based digital asset spot market and a regulated futures exchange; Cboe Clear Digital, a regulated clearinghouse; licensing of proprietary market data; and access and capacity services. The company has strategic relationships with S&P Dow Jones Indices, LLC; IHS Markit Ltd.; DJI Opco, LLC; Frank Russell Company; FTSE International Limited; and MSCI Inc. The company was formerly known as CBOE Holdings, Inc. and changed its name to Cboe Global Markets, Inc. in October 2017. Cboe Global Markets, Inc. was founded in 1973 and is headquartered in Chicago, Illinois.",1543,"{'maxAge': 1, 'name': 'Mr. Edward T. Tilly', 'age': 59, 'title': 'Chairman & CEO', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 5722229, 'exercisedValue': 0, 'unexercisedValue': 0}",3,9,6,5,5,1693526400,1672444800,86400,2,150.64,149.75,148.14,151.06,150.64,149.75,148.14,151.06,2.2,0.0147,1693353600,0.32840002,1.43,0.507261,24.50903,19.460234,1309481,1309481,591537,639280,639280,149.57,149.97,900,800,15749467136,114.17,154.89,4.0443397,146.0646,134.22955,2.0,0.013276686,USD,16975645696,0.1672,104978719,105517000,2549419,2578029,1532995200,1535673600,0.0228,0.00456,0.85688,2.87,0.0298,34.728,4.2979727,1672444800,1703980800,1688083200,648600000,6.09,7.67,3.78,4.359,14.821,BTS,EQUITY,CBOE,CBOE,"Cboe Global Markets, Inc.","Cboe Global Markets, Inc.",1276608600,America/New_York,EDT,-14400000,149.26,172.0,138.0,157.38,155.0,2.4,buy,13,517300000,4.903,1145400064,1743500032,0.626,1.188,3894200064,47.579,36.755,0.08403,0.18801,1741700000,698262528,553400000,-0.079,0.47198,0.29413,0.25327,USD,
1,433 West Van Buren Street,Chicago,IL,60607,United States,312 786 5600,https://www.cboe.com,Financial Data & Stock Exchanges,Financial Services,"Cboe Global Markets, Inc., through its subsidiaries, operates as an options exchange worldwide. It operates through six segments: Options, North American Equities, Europe and Asia Pacific, Futures, Global FX, and Digital. The Options segment trades in listed market indices. The North American Equities segment trades in listed U.S. and Canadian equities. This segment also offers exchange-traded products (ETP) transaction and listing services. The Europe and Asia Pacific segment provides pan-European listed equities and derivatives transaction services, ETPs, exchange-traded commodities, and international depository receipts, as well as ETP listings and clearing services. The Futures segment trades in futures. The Global FX segment provides institutional foreign exchange (FX) trading and non-deliverable forward FX transactions services. The Digital segment offers Cboe Digital, an operator of the United States based digital asset spot market and a regulated futures exchange; Cboe Clear Digital, a regulated clearinghouse; licensing of proprietary market data; and access and capacity services. The company has strategic relationships with S&P Dow Jones Indices, LLC; IHS Markit Ltd.; DJI Opco, LLC; Frank Russell Company; FTSE International Limited; and MSCI Inc. The company was formerly known as CBOE Holdings, Inc. and changed its name to Cboe Global Markets, Inc. in October 2017. Cboe Global Markets, Inc. was founded in 1973 and is headquartered in Chicago, Illinois.",1543,"{'maxAge': 1, 'name': 'Mr. David  Howson', 'age': 46, 'title': 'Exec. VP & Global Pres', 'yearBorn': 1976, 'fiscalYear': 2022, 'totalPay': 2061876, 'exercisedValue': 0, 'unexercisedValue': 0}",3,9,6,5,5,1693526400,1672444800,86400,2,150.64,149.75,148.14,151.06,150.64,149.75,148.14,151.06,2.2,0.0147,1693353600,0.32840002,1.43,0.507261,24.50903,19.460234,1309481,1309481,591537,639280,639280,149.57,149.97,900,800,15749467136,114.17,154.89,4.0443397,146.0646,134.22955,2.0,0.013276686,USD,16975645696,0.1672,104978719,105517000,2549419,2578029,1532995200,1535673600,0.0228,0.00456,0.85688,2.87,0.0298,34.728,4.2979727,1672444800,1703980800,1688083200,648600000,6.09,7.67,3.78,4.359,14.821,BTS,EQUITY,CBOE,CBOE,"Cboe Global Markets, Inc.","Cboe Global Markets, Inc.",1276608600,America/New_York,EDT,-14400000,149.26,172.0,138.0,157.38,155.0,2.4,buy,13,517300000,4.903,1145400064,1743500032,0.626,1.188,3894200064,47.579,36.755,0.08403,0.18801,1741700000,698262528,553400000,-0.079,0.47198,0.29413,0.25327,USD,
2,433 West Van Buren Street,Chicago,IL,60607,United States,312 786 5600,https://www.cboe.com,Financial Data & Stock Exchanges,Financial Services,"Cboe Global Markets, Inc., through its subsidiaries, operates as an options exchange worldwide. It operates through six segments: Options, North American Equities, Europe and Asia Pacific, Futures, Global FX, and Digital. The Options segment trades in listed market indices. The North American Equities segment trades in listed U.S. and Canadian equities. This segment also offers exchange-traded products (ETP) transaction and listing services. The Europe and Asia Pacific segment provides pan-European listed equities and derivatives transaction services, ETPs, exchange-traded commodities, and international depository receipts, as well as ETP listings and clearing services. The Futures segment trades in futures. The Global FX segment provides institutional foreign exchange (FX) trading and non-deliverable forward FX transactions services. The Digital segment offers Cboe Digital, an operator of the United States based digital asset spot market and a regulated futures exchange; Cboe Clear Digital, a regulated clearinghouse; licensing of proprietary market data; and access and capacity services. The company has strategic relationships with S&P Dow Jones Indices, LLC; IHS Markit Ltd.; DJI Opco, LLC; Frank Russell Company; FTSE International Limited; and MSCI Inc. The company was formerly known as CBOE Holdings, Inc. and changed its name to Cboe Global Markets, Inc. in October 2017. Cboe Global Markets, Inc. was founded in 1973 and is headquartered in Chicago, Illinois.",1543,"{'maxAge': 1, 'name': 'Mr. Christopher Andrew Isaacson', 'age': 44, 'title': 'Exec. VP & COO', 'yearBorn': 1978, 'fiscalYear': 2022, 'totalPay': 2454878, 'exercisedValue': 0, 'unexercisedValue': 0}",3,9,6,5,5,1693526400,1672444800,86400,2,150.64,149.75,148.14,151.06,150.64,149.75,148.14,151.06,2.2,0.0147,1693353600,0.32840002,1.43,0.507261,24.50903,19.460234,1309481,1309481,591537,639280,639280,149.57,149.97,900,800,15749467136,114.17,154.89,4.0443397,146.0646,134.22955,2.0,0.013276686,USD,16975645696,0.1672,104978719,105517000,2549419,2578029,1532995200,1535673600,0.0228,0.00456,0.85688,2.87,0.0298,34.728,4.2979727,1672444800,1703980800,1688083200,648600000,6.09,7.67,3.78,4.359,14.821,BTS,EQUITY,CBOE,CBOE,"Cboe Global Markets, Inc.","Cboe Global Markets, Inc.",1276608600,America/New_York,EDT,-14400000,149.26,172.0,138.0,157.38,155.0,2.4,buy,13,517300000,4.903,1145400064,1743500032,0.626,1.188,3894200064,47.579,36.755,0.08403,0.18801,1741700000,698262528,553400000,-0.079,0.47198,0.29413,0.25327,USD,
3,433 West Van Buren Street,Chicago,IL,60607,United States,312 786 5600,https://www.cboe.com,Financial Data & Stock Exchanges,Financial Services,"Cboe Global Markets, Inc., through its subsidiaries, operates as an options exchange worldwide. It operates through six segments: Options, North American Equities, Europe and Asia Pacific, Futures, Global FX, and Digital. The Options segment trades in listed market indices. The North American Equities segment trades in listed U.S. and Canadian equities. This segment also offers exchange-traded products (ETP) transaction and listing services. The Europe and Asia Pacific segment provides pan-European listed equities and derivatives transaction services, ETPs, exchange-traded commodities, and international depository receipts, as well as ETP listings and clearing services. The Futures segment trades in futures. The Global FX segment provides institutional foreign exchange (FX) trading and non-deliverable forward FX transactions services. The Digital segment offers Cboe Digital, an operator of the United States based digital asset spot market and a regulated futures exchange; Cboe Clear Digital, a regulated clearinghouse; licensing of proprietary market data; and access and capacity services. The company has strategic relationships with S&P Dow Jones Indices, LLC; IHS Markit Ltd.; DJI Opco, LLC; Frank Russell Company; FTSE International Limited; and MSCI Inc. The company was formerly known as CBOE Holdings, Inc. and changed its name to Cboe Global Markets, Inc. in October 2017. Cboe Global Markets, Inc. was founded in 1973 and is headquartered in Chicago, Illinois.",1543,"{'maxAge': 1, 'name': 'Mr. John Patrick Sexton', 'age': 57, 'title': 'Exec. VP, Gen. Counsel & Corp. Sec.', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 1331796, 'exercisedValue': 0, 'unexercisedValue': 0}",3,9,6,5,5,1693526400,1672444800,86400,2,150.64,149.75,148.14,151.06,150.64,149.75,148.14,151.06,2.2,0.0147,1693353600,0.32840002,1.43,0.507261,24.50903,19.460234,1309481,1309481,591537,639280,639280,149.57,149.97,900,800,15749467136,114.17,154.89,4.0443397,146.0646,134.22955,2.0,0.013276686,USD,16975645696,0.1672,104978719,105517000,2549419,2578029,1532995200,1535673600,0.0228,0.00456,0.85688,2.87,0.0298,34.728,4.2979727,1672444800,1703980800,1688083200,648600000,6.09,7.67,3.78,4.359,14.821,BTS,EQUITY,CBOE,CBOE,"Cboe Global Markets, Inc.","Cboe Global Markets, Inc.",1276608600,America/New_York,EDT,-14400000,149.26,172.0,138.0,157.38,155.0,2.4,buy,13,517300000,4.903,1145400064,1743500032,0.626,1.188,3894200064,47.579,36.755,0.08403,0.18801,1741700000,698262528,553400000,-0.079,0.47198,0.29413,0.25327,USD,
4,433 West Van Buren Street,Chicago,IL,60607,United States,312 786 5600,https://www.cboe.com,Financial Data & Stock Exchanges,Financial Services,"Cboe Global Markets, Inc., through its subsidiaries, operates as an options exchange worldwide. It operates through six segments: Options, North American Equities, Europe and Asia Pacific, Futures, Global FX, and Digital. The Options segment trades in listed market indices. The North American Equities segment trades in listed U.S. and Canadian equities. This segment also offers exchange-traded products (ETP) transaction and listing services. The Europe and Asia Pacific segment provides pan-European listed equities and derivatives transaction services, ETPs, exchange-traded commodities, and international depository receipts, as well as ETP listings and clearing services. The Futures segment trades in futures. The Global FX segment provides institutional foreign exchange (FX) trading and non-deliverable forward FX transactions services. The Digital segment offers Cboe Digital, an operator of the United States based digital asset spot market and a regulated futures exchange; Cboe Clear Digital, a regulated clearinghouse; licensing of proprietary market data; and access and capacity services. The company has strategic relationships with S&P Dow Jones Indices, LLC; IHS Markit Ltd.; DJI Opco, LLC; Frank Russell Company; FTSE International Limited; and MSCI Inc. The company was formerly known as CBOE Holdings, Inc. and changed its name to Cboe Global Markets, Inc. in October 2017. Cboe Global Markets, Inc. was founded in 1973 and is headquartered in Chicago, Illinois.",1543,"{'maxAge': 1, 'name': 'Ms. Jill M. Griebenow', 'age': 42, 'title': 'CFO, Chief Accounting Officer, Exec. VP & Treasurer', 'yearBorn': 1980, 'exercisedValue': 0, 'unexercisedValue': 0}",3,9,6,5,5,1693526400,1672444800,86400,2,150.64,149.75,148.14,151.06,150.64,149.75,148.14,151.06,2.2,0.0147,1693353600,0.32840002,1.43,0.507261,24.50903,19.460234,1309481,1309481,591537,639280,639280,149.57,149.97,900,800,15749467136,114.17,154.89,4.0443397,146.0646,134.22955,2.0,0.013276686,USD,16975645696,0.1672,104978719,105517000,2549419,2578029,1532995200,1535673600,0.0228,0.00456,0.85688,2.87,0.0298,34.728,4.2979727,1672444800,1703980800,1688083200,648600000,6.09,7.67,3.78,4.359,14.821,BTS,EQUITY,CBOE,CBOE,"Cboe Global Markets, Inc.","Cboe Global Markets, Inc.",1276608600,America/New_York,EDT,-14400000,149.26,172.0,138.0,157.38,155.0,2.4,buy,13,517300000,4.903,1145400064,1743500032,0.626,1.188,3894200064,47.579,36.755,0.08403,0.18801,1741700000,698262528,553400000,-0.079,0.47198,0.29413,0.25327,USD,
5,433 West Van Buren Street,Chicago,IL,60607,United States,312 786 5600,https://www.cboe.com,Financial Data & Stock Exchanges,Financial Services,"Cboe Global Markets, Inc., through its subsidiaries, operates as an options exchange worldwide. It operates through six segments: Options, North American Equities, Europe and Asia Pacific, Futures, Global FX, and Digital. The Options segment trades in listed market indices. The North American Equities segment trades in listed U.S. and Canadian equities. This segment also offers exchange-traded products (ETP) transaction and listing services. The Europe and Asia Pacific segment provides pan-European listed equities and derivatives transaction services, ETPs, exchange-traded commodities, and international depository receipts, as well as ETP listings and clearing services. The Futures segment trades in futures. The Global FX segment provides institutional foreign exchange (FX) trading and non-deliverable forward FX transactions services. The Digital segment offers Cboe Digital, an operator of the United States based digital asset spot market and a regulated futures exchange; Cboe Clear Digital, a regulated clearinghouse; licensing of proprietary market data; and access and capacity services. The company has strategic relationships with S&P Dow Jones Indices, LLC; IHS Markit Ltd.; DJI Opco, LLC; Frank Russell Company; FTSE International Limited; and MSCI Inc. The company was formerly known as CBOE Holdings, Inc. and changed its name to Cboe Global Markets, Inc. in October 2017. Cboe Global Markets, Inc. was founded in 1973 and is headquartered in Chicago, Illinois.",1543,"{'maxAge': 1, 'name': 'Mr. Tim  Lipscomb', 'title': 'Sr. VP & CTO', 'exercisedValue': 0, 'unexercisedValue': 0}",3,9,6,5,5,1693526400,1672444800,86400,2,150.64,149.75,148.14,151.06,150.64,149.75,148.14,151.06,2.2,0.0147,1693353600,0.32840002,1.43,0.507261,24.50903,19.460234,1309481,1309481,591537,639280,639280,149.57,149.97,900,800,15749467136,114.17,154.89,4.0443397,146.0646,134.22955,2.0,0.013276686,USD,16975645696,0.1672,104978719,105517000,2549419,2578029,1532995200,1535673600,0.0228,0.00456,0.85688,2.87,0.0298,34.728,4.2979727,1672444800,1703980800,1688083200,648600000,6.09,7.67,3.78,4.359,14.821,BTS,EQUITY,CBOE,CBOE,"Cboe Global Markets, Inc.","Cboe Global Markets, Inc.",1276608600,America/New_York,EDT,-14400000,149.26,172.0,138.0,157.38,155.0,2.4,buy,13,517300000,4.903,1145400064,1743500032,0.626,1.188,3894200064,47.579,36.755,0.08403,0.18801,1741700000,698262528,553400000,-0.079,0.47198,0.29413,0.25327,USD,
6,433 West Van Buren Street,Chicago,IL,60607,United States,312 786 5600,https://www.cboe.com,Financial Data & Stock Exchanges,Financial Services,"Cboe Global Markets, Inc., through its subsidiaries, operates as an options exchange worldwide. It operates through six segments: Options, North American Equities, Europe and Asia Pacific, Futures, Global FX, and Digital. The Options segment trades in listed market indices. The North American Equities segment trades in listed U.S. and Canadian equities. This segment also offers exchange-traded products (ETP) transaction and listing services. The Europe and Asia Pacific segment provides pan-European listed equities and derivatives transaction services, ETPs, exchange-traded commodities, and international depository receipts, as well as ETP listings and clearing services. The Futures segment trades in futures. The Global FX segment provides institutional foreign exchange (FX) trading and non-deliverable forward FX transactions services. The Digital segment offers Cboe Digital, an operator of the United States based digital asset spot market and a regulated futures exchange; Cboe Clear Digital, a regulated clearinghouse; licensing of proprietary market data; and access and capacity services. The company has strategic relationships with S&P Dow Jones Indices, LLC; IHS Markit Ltd.; DJI Opco, LLC; Frank Russell Company; FTSE International Limited; and MSCI Inc. The company was formerly known as CBOE Holdings, Inc. and changed its name to Cboe Global Markets, Inc. in October 2017. Cboe Global Markets, Inc. was founded in 1973 and is headquartered in Chicago, Illinois.",1543,"{'maxAge': 1, 'name': 'Mr. Kenneth William Hill C.F.A.', 'title': 'VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",3,9,6,5,5,1693526400,1672444800,86400,2,150.64,149.75,148.14,151.06,150.64,149.75,148.14,151.06,2.2,0.0147,1693353600,0.32840002,1.43,0.507261,24.50903,19.460234,1309481,1309481,591537,639280,639280,149.57,149.97,900,800,15749467136,114.17,154.89,4.0443397,146.0646,134.22955,2.0,0.013276686,USD,16975645696,0.1672,104978719,105517000,2549419,2578029,1532995200,1535673600,0.0228,0.00456,0.85688,2.87,0.0298,34.728,4.2979727,1672444800,1703980800,1688083200,648600000,6.09,7.67,3.78,4.359,14.821,BTS,EQUITY,CBOE,CBOE,"Cboe Global Markets, Inc.","Cboe Global Markets, Inc.",1276608600,America/New_York,EDT,-14400000,149.26,172.0,138.0,157.38,155.0,2.4,buy,13,517300000,4.903,1145400064,1743500032,0.626,1.188,3894200064,47.579,36.755,0.08403,0.18801,1741700000,698262528,553400000,-0.079,0.47198,0.29413,0.25327,USD,
7,433 West Van Buren Street,Chicago,IL,60607,United States,312 786 5600,https://www.cboe.com,Financial Data & Stock Exchanges,Financial Services,"Cboe Global Markets, Inc., through its subsidiaries, operates as an options exchange worldwide. It operates through six segments: Options, North American Equities, Europe and Asia Pacific, Futures, Global FX, and Digital. The Options segment trades in listed market indices. The North American Equities segment trades in listed U.S. and Canadian equities. This segment also offers exchange-traded products (ETP) transaction and listing services. The Europe and Asia Pacific segment provides pan-European listed equities and derivatives transaction services, ETPs, exchange-traded commodities, and international depository receipts, as well as ETP listings and clearing services. The Futures segment trades in futures. The Global FX segment provides institutional foreign exchange (FX) trading and non-deliverable forward FX transactions services. The Digital segment offers Cboe Digital, an operator of the United States based digital asset spot market and a regulated futures exchange; Cboe Clear Digital, a regulated clearinghouse; licensing of proprietary market data; and access and capacity services. The company has strategic relationships with S&P Dow Jones Indices, LLC; IHS Markit Ltd.; DJI Opco, LLC; Frank Russell Company; FTSE International Limited; and MSCI Inc. The company was formerly known as CBOE Holdings, Inc. and changed its name to Cboe Global Markets, Inc. in October 2017. Cboe Global Markets, Inc. was founded in 1973 and is headquartered in Chicago, Illinois.",1543,"{'maxAge': 1, 'name': 'Ms. Alexandra Michele Albright', 'title': 'Chief Compliance Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",3,9,6,5,5,1693526400,1672444800,86400,2,150.64,149.75,148.14,151.06,150.64,149.75,148.14,151.06,2.2,0.0147,1693353600,0.32840002,1.43,0.507261,24.50903,19.460234,1309481,1309481,591537,639280,639280,149.57,149.97,900,800,15749467136,114.17,154.89,4.0443397,146.0646,134.22955,2.0,0.013276686,USD,16975645696,0.1672,104978719,105517000,2549419,2578029,1532995200,1535673600,0.0228,0.00456,0.85688,2.87,0.0298,34.728,4.2979727,1672444800,1703980800,1688083200,648600000,6.09,7.67,3.78,4.359,14.821,BTS,EQUITY,CBOE,CBOE,"Cboe Global Markets, Inc.","Cboe Global Markets, Inc.",1276608600,America/New_York,EDT,-14400000,149.26,172.0,138.0,157.38,155.0,2.4,buy,13,517300000,4.903,1145400064,1743500032,0.626,1.188,3894200064,47.579,36.755,0.08403,0.18801,1741700000,698262528,553400000,-0.079,0.47198,0.29413,0.25327,USD,
8,433 West Van Buren Street,Chicago,IL,60607,United States,312 786 5600,https://www.cboe.com,Financial Data & Stock Exchanges,Financial Services,"Cboe Global Markets, Inc., through its subsidiaries, operates as an options exchange worldwide. It operates through six segments: Options, North American Equities, Europe and Asia Pacific, Futures, Global FX, and Digital. The Options segment trades in listed market indices. The North American Equities segment trades in listed U.S. and Canadian equities. This segment also offers exchange-traded products (ETP) transaction and listing services. The Europe and Asia Pacific segment provides pan-European listed equities and derivatives transaction services, ETPs, exchange-traded commodities, and international depository receipts, as well as ETP listings and clearing services. The Futures segment trades in futures. The Global FX segment provides institutional foreign exchange (FX) trading and non-deliverable forward FX transactions services. The Digital segment offers Cboe Digital, an operator of the United States based digital asset spot market and a regulated futures exchange; Cboe Clear Digital, a regulated clearinghouse; licensing of proprietary market data; and access and capacity services. The company has strategic relationships with S&P Dow Jones Indices, LLC; IHS Markit Ltd.; DJI Opco, LLC; Frank Russell Company; FTSE International Limited; and MSCI Inc. The company was formerly known as CBOE Holdings, Inc. and changed its name to Cboe Global Markets, Inc. in October 2017. Cboe Global Markets, Inc. was founded in 1973 and is headquartered in Chicago, Illinois.",1543,"{'maxAge': 1, 'name': 'Ms. Stacie  Fleming', 'title': 'Sr. VP of Marketing & Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",3,9,6,5,5,1693526400,1672444800,86400,2,150.64,149.75,148.14,151.06,150.64,149.75,148.14,151.06,2.2,0.0147,1693353600,0.32840002,1.43,0.507261,24.50903,19.460234,1309481,1309481,591537,639280,639280,149.57,149.97,900,800,15749467136,114.17,154.89,4.0443397,146.0646,134.22955,2.0,0.013276686,USD,16975645696,0.1672,104978719,105517000,2549419,2578029,1532995200,1535673600,0.0228,0.00456,0.85688,2.87,0.0298,34.728,4.2979727,1672444800,1703980800,1688083200,648600000,6.09,7.67,3.78,4.359,14.821,BTS,EQUITY,CBOE,CBOE,"Cboe Global Markets, Inc.","Cboe Global Markets, Inc.",1276608600,America/New_York,EDT,-14400000,149.26,172.0,138.0,157.38,155.0,2.4,buy,13,517300000,4.903,1145400064,1743500032,0.626,1.188,3894200064,47.579,36.755,0.08403,0.18801,1741700000,698262528,553400000,-0.079,0.47198,0.29413,0.25327,USD,
9,433 West Van Buren Street,Chicago,IL,60607,United States,312 786 5600,https://www.cboe.com,Financial Data & Stock Exchanges,Financial Services,"Cboe Global Markets, Inc., through its subsidiaries, operates as an options exchange worldwide. It operates through six segments: Options, North American Equities, Europe and Asia Pacific, Futures, Global FX, and Digital. The Options segment trades in listed market indices. The North American Equities segment trades in listed U.S. and Canadian equities. This segment also offers exchange-traded products (ETP) transaction and listing services. The Europe and Asia Pacific segment provides pan-European listed equities and derivatives transaction services, ETPs, exchange-traded commodities, and international depository receipts, as well as ETP listings and clearing services. The Futures segment trades in futures. The Global FX segment provides institutional foreign exchange (FX) trading and non-deliverable forward FX transactions services. The Digital segment offers Cboe Digital, an operator of the United States based digital asset spot market and a regulated futures exchange; Cboe Clear Digital, a regulated clearinghouse; licensing of proprietary market data; and access and capacity services. The company has strategic relationships with S&P Dow Jones Indices, LLC; IHS Markit Ltd.; DJI Opco, LLC; Frank Russell Company; FTSE International Limited; and MSCI Inc. The company was formerly known as CBOE Holdings, Inc. and changed its name to Cboe Global Markets, Inc. in October 2017. Cboe Global Markets, Inc. was founded in 1973 and is headquartered in Chicago, Illinois.",1543,"{'maxAge': 1, 'name': 'Mr. Bo  Chung', 'title': 'Sr. VP of Global Sales & Index Licensing', 'exercisedValue': 0, 'unexercisedValue': 0}",3,9,6,5,5,1693526400,1672444800,86400,2,150.64,149.75,148.14,151.06,150.64,149.75,148.14,151.06,2.2,0.0147,1693353600,0.32840002,1.43,0.507261,24.50903,19.460234,1309481,1309481,591537,639280,639280,149.57,149.97,900,800,15749467136,114.17,154.89,4.0443397,146.0646,134.22955,2.0,0.013276686,USD,16975645696,0.1672,104978719,105517000,2549419,2578029,1532995200,1535673600,0.0228,0.00456,0.85688,2.87,0.0298,34.728,4.2979727,1672444800,1703980800,1688083200,648600000,6.09,7.67,3.78,4.359,14.821,BTS,EQUITY,CBOE,CBOE,"Cboe Global Markets, Inc.","Cboe Global Markets, Inc.",1276608600,America/New_York,EDT,-14400000,149.26,172.0,138.0,157.38,155.0,2.4,buy,13,517300000,4.903,1145400064,1743500032,0.626,1.188,3894200064,47.579,36.755,0.08403,0.18801,1741700000,698262528,553400000,-0.079,0.47198,0.29413,0.25327,USD,
