,address1,address2,city,zip,country,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Waterloo House,Ground Floor 100 Pitts Bay Road,Pembroke,HM 08,Bermuda,441 278 9255,https://www.archgroup.com,Insurance—Diversified,Insurance—Diversified,Financial Services,Financial Services,"Arch Capital Group Ltd., together with its subsidiaries, provides insurance, reinsurance, and mortgage insurance products worldwide. The company's Insurance segment offers primary and excess casualty coverages; loss sensitive primary casualty insurance programs; collateral protection, debt cancellation, and service contract reimbursement products; directors' and officers' liability, errors and omissions liability, employment practices and fiduciary liability, crime, professional indemnity, and other financial related coverages; medical professional and general liability insurance coverages; and workers' compensation and umbrella liability, as well as commercial automobile and inland marine products. It also provides property, energy, marine, and aviation insurance; travel insurance; accident, disability, and medical plan insurance coverages; captive insurance programs; employer's liability; contract and commercial surety coverages; and collateral protection, debt cancellation, and service contract reimbursement products. This segment markets its products through a group of licensed independent retail and wholesale brokers. Its Reinsurance segment provides casualty reinsurance for third party liability exposures; marine and aviation; motor reinsurance, whole account multi-line treaties, cyber, trade credit, surety, accident and health, workers' compensation catastrophe, agriculture, trade credit, and political risk products; reinsurance protection for catastrophic losses, and personal lines and commercial property exposures; life reinsurance; casualty clash; and risk management solutions. This segment markets its reinsurance products through brokers. The company's Mortgage segment offers direct mortgage insurance and mortgage reinsurance. Arch Capital Group Ltd. founded in 1995 and is based in Pembroke, Bermuda.",5800,"{'maxAge': 1, 'name': 'Mr. Marc  Grandisson', 'age': 54, 'title': 'CEO & Director', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 6437941, 'exercisedValue': 13811514, 'unexercisedValue': 39617248}",6,4,1,8,5,1693526400,1672444800,86400,2,79.06,79.02,78.5951,79.36,79.06,79.02,78.5951,79.36,0.0,0.723029,13.412564,10.79235,1963955,1963955,1854058,1332860,1332860,78.81,80.12,900,800,29463365632,41.05,84.83,2.499266,77.4446,70.28535,0.0,0.0,USD,30236438528,0.19195999,359902353,372953984,5057305,5401700,1690761600,1693440000,0.0136,0.03168,0.91374,3.21,0.0159,372953984,37.253,2.1206346,1672444800,1703980800,1688083200,0.661,2222196992,5.89,7.32,0.59,3:1,1529539200,2.565,11.701,0.6638584,0.14113986,NMS,EQUITY,ACGL,ACGL,Arch Capital Group Ltd.,Arch Capital Group Ltd.,811085400,America/New_York,EDT,a6151c27-5d10-37bc-a747-822f682686a5,finmb_346919,-14400000,79.0,100.0,78.0,89.69,90.0,1.9,buy,13,2614000128,7.05,2584145920,2726000128,0.864,1.747,11788808192,18.616,32.143,0.03119,0.16745001,2847711000,1731616000,4475227136,0.683,0.428,0.32749,0.2192,0.21079001,USD,
1,Waterloo House,Ground Floor 100 Pitts Bay Road,Pembroke,HM 08,Bermuda,441 278 9255,https://www.archgroup.com,Insurance—Diversified,Insurance—Diversified,Financial Services,Financial Services,"Arch Capital Group Ltd., together with its subsidiaries, provides insurance, reinsurance, and mortgage insurance products worldwide. The company's Insurance segment offers primary and excess casualty coverages; loss sensitive primary casualty insurance programs; collateral protection, debt cancellation, and service contract reimbursement products; directors' and officers' liability, errors and omissions liability, employment practices and fiduciary liability, crime, professional indemnity, and other financial related coverages; medical professional and general liability insurance coverages; and workers' compensation and umbrella liability, as well as commercial automobile and inland marine products. It also provides property, energy, marine, and aviation insurance; travel insurance; accident, disability, and medical plan insurance coverages; captive insurance programs; employer's liability; contract and commercial surety coverages; and collateral protection, debt cancellation, and service contract reimbursement products. This segment markets its products through a group of licensed independent retail and wholesale brokers. Its Reinsurance segment provides casualty reinsurance for third party liability exposures; marine and aviation; motor reinsurance, whole account multi-line treaties, cyber, trade credit, surety, accident and health, workers' compensation catastrophe, agriculture, trade credit, and political risk products; reinsurance protection for catastrophic losses, and personal lines and commercial property exposures; life reinsurance; casualty clash; and risk management solutions. This segment markets its reinsurance products through brokers. The company's Mortgage segment offers direct mortgage insurance and mortgage reinsurance. Arch Capital Group Ltd. founded in 1995 and is based in Pembroke, Bermuda.",5800,"{'maxAge': 1, 'name': 'Mr. Nicolas Alain Emmanuel Papadopoulo', 'age': 59, 'title': 'Pres & Chief Underwriting Officer', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 3490389, 'exercisedValue': 0, 'unexercisedValue': 10768810}",6,4,1,8,5,1693526400,1672444800,86400,2,79.06,79.02,78.5951,79.36,79.06,79.02,78.5951,79.36,0.0,0.723029,13.412564,10.79235,1963955,1963955,1854058,1332860,1332860,78.81,80.12,900,800,29463365632,41.05,84.83,2.499266,77.4446,70.28535,0.0,0.0,USD,30236438528,0.19195999,359902353,372953984,5057305,5401700,1690761600,1693440000,0.0136,0.03168,0.91374,3.21,0.0159,372953984,37.253,2.1206346,1672444800,1703980800,1688083200,0.661,2222196992,5.89,7.32,0.59,3:1,1529539200,2.565,11.701,0.6638584,0.14113986,NMS,EQUITY,ACGL,ACGL,Arch Capital Group Ltd.,Arch Capital Group Ltd.,811085400,America/New_York,EDT,a6151c27-5d10-37bc-a747-822f682686a5,finmb_346919,-14400000,79.0,100.0,78.0,89.69,90.0,1.9,buy,13,2614000128,7.05,2584145920,2726000128,0.864,1.747,11788808192,18.616,32.143,0.03119,0.16745001,2847711000,1731616000,4475227136,0.683,0.428,0.32749,0.2192,0.21079001,USD,
2,Waterloo House,Ground Floor 100 Pitts Bay Road,Pembroke,HM 08,Bermuda,441 278 9255,https://www.archgroup.com,Insurance—Diversified,Insurance—Diversified,Financial Services,Financial Services,"Arch Capital Group Ltd., together with its subsidiaries, provides insurance, reinsurance, and mortgage insurance products worldwide. The company's Insurance segment offers primary and excess casualty coverages; loss sensitive primary casualty insurance programs; collateral protection, debt cancellation, and service contract reimbursement products; directors' and officers' liability, errors and omissions liability, employment practices and fiduciary liability, crime, professional indemnity, and other financial related coverages; medical professional and general liability insurance coverages; and workers' compensation and umbrella liability, as well as commercial automobile and inland marine products. It also provides property, energy, marine, and aviation insurance; travel insurance; accident, disability, and medical plan insurance coverages; captive insurance programs; employer's liability; contract and commercial surety coverages; and collateral protection, debt cancellation, and service contract reimbursement products. This segment markets its products through a group of licensed independent retail and wholesale brokers. Its Reinsurance segment provides casualty reinsurance for third party liability exposures; marine and aviation; motor reinsurance, whole account multi-line treaties, cyber, trade credit, surety, accident and health, workers' compensation catastrophe, agriculture, trade credit, and political risk products; reinsurance protection for catastrophic losses, and personal lines and commercial property exposures; life reinsurance; casualty clash; and risk management solutions. This segment markets its reinsurance products through brokers. The company's Mortgage segment offers direct mortgage insurance and mortgage reinsurance. Arch Capital Group Ltd. founded in 1995 and is based in Pembroke, Bermuda.",5800,"{'maxAge': 1, 'name': 'Mr. Francois  Morin', 'age': 54, 'title': 'Exec. VP, CFO & Treasurer', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 2823727, 'exercisedValue': 634061, 'unexercisedValue': 7656843}",6,4,1,8,5,1693526400,1672444800,86400,2,79.06,79.02,78.5951,79.36,79.06,79.02,78.5951,79.36,0.0,0.723029,13.412564,10.79235,1963955,1963955,1854058,1332860,1332860,78.81,80.12,900,800,29463365632,41.05,84.83,2.499266,77.4446,70.28535,0.0,0.0,USD,30236438528,0.19195999,359902353,372953984,5057305,5401700,1690761600,1693440000,0.0136,0.03168,0.91374,3.21,0.0159,372953984,37.253,2.1206346,1672444800,1703980800,1688083200,0.661,2222196992,5.89,7.32,0.59,3:1,1529539200,2.565,11.701,0.6638584,0.14113986,NMS,EQUITY,ACGL,ACGL,Arch Capital Group Ltd.,Arch Capital Group Ltd.,811085400,America/New_York,EDT,a6151c27-5d10-37bc-a747-822f682686a5,finmb_346919,-14400000,79.0,100.0,78.0,89.69,90.0,1.9,buy,13,2614000128,7.05,2584145920,2726000128,0.864,1.747,11788808192,18.616,32.143,0.03119,0.16745001,2847711000,1731616000,4475227136,0.683,0.428,0.32749,0.2192,0.21079001,USD,
3,Waterloo House,Ground Floor 100 Pitts Bay Road,Pembroke,HM 08,Bermuda,441 278 9255,https://www.archgroup.com,Insurance—Diversified,Insurance—Diversified,Financial Services,Financial Services,"Arch Capital Group Ltd., together with its subsidiaries, provides insurance, reinsurance, and mortgage insurance products worldwide. The company's Insurance segment offers primary and excess casualty coverages; loss sensitive primary casualty insurance programs; collateral protection, debt cancellation, and service contract reimbursement products; directors' and officers' liability, errors and omissions liability, employment practices and fiduciary liability, crime, professional indemnity, and other financial related coverages; medical professional and general liability insurance coverages; and workers' compensation and umbrella liability, as well as commercial automobile and inland marine products. It also provides property, energy, marine, and aviation insurance; travel insurance; accident, disability, and medical plan insurance coverages; captive insurance programs; employer's liability; contract and commercial surety coverages; and collateral protection, debt cancellation, and service contract reimbursement products. This segment markets its products through a group of licensed independent retail and wholesale brokers. Its Reinsurance segment provides casualty reinsurance for third party liability exposures; marine and aviation; motor reinsurance, whole account multi-line treaties, cyber, trade credit, surety, accident and health, workers' compensation catastrophe, agriculture, trade credit, and political risk products; reinsurance protection for catastrophic losses, and personal lines and commercial property exposures; life reinsurance; casualty clash; and risk management solutions. This segment markets its reinsurance products through brokers. The company's Mortgage segment offers direct mortgage insurance and mortgage reinsurance. Arch Capital Group Ltd. founded in 1995 and is based in Pembroke, Bermuda.",5800,"{'maxAge': 1, 'name': 'Mr. John Donald Vollaro', 'age': 77, 'title': 'Sr. Advisor & Director', 'yearBorn': 1945, 'fiscalYear': 2022, 'totalPay': 585731, 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,1,8,5,1693526400,1672444800,86400,2,79.06,79.02,78.5951,79.36,79.06,79.02,78.5951,79.36,0.0,0.723029,13.412564,10.79235,1963955,1963955,1854058,1332860,1332860,78.81,80.12,900,800,29463365632,41.05,84.83,2.499266,77.4446,70.28535,0.0,0.0,USD,30236438528,0.19195999,359902353,372953984,5057305,5401700,1690761600,1693440000,0.0136,0.03168,0.91374,3.21,0.0159,372953984,37.253,2.1206346,1672444800,1703980800,1688083200,0.661,2222196992,5.89,7.32,0.59,3:1,1529539200,2.565,11.701,0.6638584,0.14113986,NMS,EQUITY,ACGL,ACGL,Arch Capital Group Ltd.,Arch Capital Group Ltd.,811085400,America/New_York,EDT,a6151c27-5d10-37bc-a747-822f682686a5,finmb_346919,-14400000,79.0,100.0,78.0,89.69,90.0,1.9,buy,13,2614000128,7.05,2584145920,2726000128,0.864,1.747,11788808192,18.616,32.143,0.03119,0.16745001,2847711000,1731616000,4475227136,0.683,0.428,0.32749,0.2192,0.21079001,USD,
4,Waterloo House,Ground Floor 100 Pitts Bay Road,Pembroke,HM 08,Bermuda,441 278 9255,https://www.archgroup.com,Insurance—Diversified,Insurance—Diversified,Financial Services,Financial Services,"Arch Capital Group Ltd., together with its subsidiaries, provides insurance, reinsurance, and mortgage insurance products worldwide. The company's Insurance segment offers primary and excess casualty coverages; loss sensitive primary casualty insurance programs; collateral protection, debt cancellation, and service contract reimbursement products; directors' and officers' liability, errors and omissions liability, employment practices and fiduciary liability, crime, professional indemnity, and other financial related coverages; medical professional and general liability insurance coverages; and workers' compensation and umbrella liability, as well as commercial automobile and inland marine products. It also provides property, energy, marine, and aviation insurance; travel insurance; accident, disability, and medical plan insurance coverages; captive insurance programs; employer's liability; contract and commercial surety coverages; and collateral protection, debt cancellation, and service contract reimbursement products. This segment markets its products through a group of licensed independent retail and wholesale brokers. Its Reinsurance segment provides casualty reinsurance for third party liability exposures; marine and aviation; motor reinsurance, whole account multi-line treaties, cyber, trade credit, surety, accident and health, workers' compensation catastrophe, agriculture, trade credit, and political risk products; reinsurance protection for catastrophic losses, and personal lines and commercial property exposures; life reinsurance; casualty clash; and risk management solutions. This segment markets its reinsurance products through brokers. The company's Mortgage segment offers direct mortgage insurance and mortgage reinsurance. Arch Capital Group Ltd. founded in 1995 and is based in Pembroke, Bermuda.",5800,"{'maxAge': 1, 'name': 'Mr. Maamoun  Rajeh', 'age': 51, 'title': 'Chairman & CEO of Arch Worldwide Reinsurance Group', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 2703779, 'exercisedValue': 2553004, 'unexercisedValue': 8153906}",6,4,1,8,5,1693526400,1672444800,86400,2,79.06,79.02,78.5951,79.36,79.06,79.02,78.5951,79.36,0.0,0.723029,13.412564,10.79235,1963955,1963955,1854058,1332860,1332860,78.81,80.12,900,800,29463365632,41.05,84.83,2.499266,77.4446,70.28535,0.0,0.0,USD,30236438528,0.19195999,359902353,372953984,5057305,5401700,1690761600,1693440000,0.0136,0.03168,0.91374,3.21,0.0159,372953984,37.253,2.1206346,1672444800,1703980800,1688083200,0.661,2222196992,5.89,7.32,0.59,3:1,1529539200,2.565,11.701,0.6638584,0.14113986,NMS,EQUITY,ACGL,ACGL,Arch Capital Group Ltd.,Arch Capital Group Ltd.,811085400,America/New_York,EDT,a6151c27-5d10-37bc-a747-822f682686a5,finmb_346919,-14400000,79.0,100.0,78.0,89.69,90.0,1.9,buy,13,2614000128,7.05,2584145920,2726000128,0.864,1.747,11788808192,18.616,32.143,0.03119,0.16745001,2847711000,1731616000,4475227136,0.683,0.428,0.32749,0.2192,0.21079001,USD,
5,Waterloo House,Ground Floor 100 Pitts Bay Road,Pembroke,HM 08,Bermuda,441 278 9255,https://www.archgroup.com,Insurance—Diversified,Insurance—Diversified,Financial Services,Financial Services,"Arch Capital Group Ltd., together with its subsidiaries, provides insurance, reinsurance, and mortgage insurance products worldwide. The company's Insurance segment offers primary and excess casualty coverages; loss sensitive primary casualty insurance programs; collateral protection, debt cancellation, and service contract reimbursement products; directors' and officers' liability, errors and omissions liability, employment practices and fiduciary liability, crime, professional indemnity, and other financial related coverages; medical professional and general liability insurance coverages; and workers' compensation and umbrella liability, as well as commercial automobile and inland marine products. It also provides property, energy, marine, and aviation insurance; travel insurance; accident, disability, and medical plan insurance coverages; captive insurance programs; employer's liability; contract and commercial surety coverages; and collateral protection, debt cancellation, and service contract reimbursement products. This segment markets its products through a group of licensed independent retail and wholesale brokers. Its Reinsurance segment provides casualty reinsurance for third party liability exposures; marine and aviation; motor reinsurance, whole account multi-line treaties, cyber, trade credit, surety, accident and health, workers' compensation catastrophe, agriculture, trade credit, and political risk products; reinsurance protection for catastrophic losses, and personal lines and commercial property exposures; life reinsurance; casualty clash; and risk management solutions. This segment markets its reinsurance products through brokers. The company's Mortgage segment offers direct mortgage insurance and mortgage reinsurance. Arch Capital Group Ltd. founded in 1995 and is based in Pembroke, Bermuda.",5800,"{'maxAge': 1, 'name': 'Mr. David Evan Gansberg', 'age': 50, 'title': 'Chief Exec. Officer of Mortgage Group', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 2783539, 'exercisedValue': 2784890, 'unexercisedValue': 3591230}",6,4,1,8,5,1693526400,1672444800,86400,2,79.06,79.02,78.5951,79.36,79.06,79.02,78.5951,79.36,0.0,0.723029,13.412564,10.79235,1963955,1963955,1854058,1332860,1332860,78.81,80.12,900,800,29463365632,41.05,84.83,2.499266,77.4446,70.28535,0.0,0.0,USD,30236438528,0.19195999,359902353,372953984,5057305,5401700,1690761600,1693440000,0.0136,0.03168,0.91374,3.21,0.0159,372953984,37.253,2.1206346,1672444800,1703980800,1688083200,0.661,2222196992,5.89,7.32,0.59,3:1,1529539200,2.565,11.701,0.6638584,0.14113986,NMS,EQUITY,ACGL,ACGL,Arch Capital Group Ltd.,Arch Capital Group Ltd.,811085400,America/New_York,EDT,a6151c27-5d10-37bc-a747-822f682686a5,finmb_346919,-14400000,79.0,100.0,78.0,89.69,90.0,1.9,buy,13,2614000128,7.05,2584145920,2726000128,0.864,1.747,11788808192,18.616,32.143,0.03119,0.16745001,2847711000,1731616000,4475227136,0.683,0.428,0.32749,0.2192,0.21079001,USD,
6,Waterloo House,Ground Floor 100 Pitts Bay Road,Pembroke,HM 08,Bermuda,441 278 9255,https://www.archgroup.com,Insurance—Diversified,Insurance—Diversified,Financial Services,Financial Services,"Arch Capital Group Ltd., together with its subsidiaries, provides insurance, reinsurance, and mortgage insurance products worldwide. The company's Insurance segment offers primary and excess casualty coverages; loss sensitive primary casualty insurance programs; collateral protection, debt cancellation, and service contract reimbursement products; directors' and officers' liability, errors and omissions liability, employment practices and fiduciary liability, crime, professional indemnity, and other financial related coverages; medical professional and general liability insurance coverages; and workers' compensation and umbrella liability, as well as commercial automobile and inland marine products. It also provides property, energy, marine, and aviation insurance; travel insurance; accident, disability, and medical plan insurance coverages; captive insurance programs; employer's liability; contract and commercial surety coverages; and collateral protection, debt cancellation, and service contract reimbursement products. This segment markets its products through a group of licensed independent retail and wholesale brokers. Its Reinsurance segment provides casualty reinsurance for third party liability exposures; marine and aviation; motor reinsurance, whole account multi-line treaties, cyber, trade credit, surety, accident and health, workers' compensation catastrophe, agriculture, trade credit, and political risk products; reinsurance protection for catastrophic losses, and personal lines and commercial property exposures; life reinsurance; casualty clash; and risk management solutions. This segment markets its reinsurance products through brokers. The company's Mortgage segment offers direct mortgage insurance and mortgage reinsurance. Arch Capital Group Ltd. founded in 1995 and is based in Pembroke, Bermuda.",5800,"{'maxAge': 1, 'name': 'Mr. Christopher Andrew Hovey', 'age': 55, 'title': 'Chief Operations Officer', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,1,8,5,1693526400,1672444800,86400,2,79.06,79.02,78.5951,79.36,79.06,79.02,78.5951,79.36,0.0,0.723029,13.412564,10.79235,1963955,1963955,1854058,1332860,1332860,78.81,80.12,900,800,29463365632,41.05,84.83,2.499266,77.4446,70.28535,0.0,0.0,USD,30236438528,0.19195999,359902353,372953984,5057305,5401700,1690761600,1693440000,0.0136,0.03168,0.91374,3.21,0.0159,372953984,37.253,2.1206346,1672444800,1703980800,1688083200,0.661,2222196992,5.89,7.32,0.59,3:1,1529539200,2.565,11.701,0.6638584,0.14113986,NMS,EQUITY,ACGL,ACGL,Arch Capital Group Ltd.,Arch Capital Group Ltd.,811085400,America/New_York,EDT,a6151c27-5d10-37bc-a747-822f682686a5,finmb_346919,-14400000,79.0,100.0,78.0,89.69,90.0,1.9,buy,13,2614000128,7.05,2584145920,2726000128,0.864,1.747,11788808192,18.616,32.143,0.03119,0.16745001,2847711000,1731616000,4475227136,0.683,0.428,0.32749,0.2192,0.21079001,USD,
7,Waterloo House,Ground Floor 100 Pitts Bay Road,Pembroke,HM 08,Bermuda,441 278 9255,https://www.archgroup.com,Insurance—Diversified,Insurance—Diversified,Financial Services,Financial Services,"Arch Capital Group Ltd., together with its subsidiaries, provides insurance, reinsurance, and mortgage insurance products worldwide. The company's Insurance segment offers primary and excess casualty coverages; loss sensitive primary casualty insurance programs; collateral protection, debt cancellation, and service contract reimbursement products; directors' and officers' liability, errors and omissions liability, employment practices and fiduciary liability, crime, professional indemnity, and other financial related coverages; medical professional and general liability insurance coverages; and workers' compensation and umbrella liability, as well as commercial automobile and inland marine products. It also provides property, energy, marine, and aviation insurance; travel insurance; accident, disability, and medical plan insurance coverages; captive insurance programs; employer's liability; contract and commercial surety coverages; and collateral protection, debt cancellation, and service contract reimbursement products. This segment markets its products through a group of licensed independent retail and wholesale brokers. Its Reinsurance segment provides casualty reinsurance for third party liability exposures; marine and aviation; motor reinsurance, whole account multi-line treaties, cyber, trade credit, surety, accident and health, workers' compensation catastrophe, agriculture, trade credit, and political risk products; reinsurance protection for catastrophic losses, and personal lines and commercial property exposures; life reinsurance; casualty clash; and risk management solutions. This segment markets its reinsurance products through brokers. The company's Mortgage segment offers direct mortgage insurance and mortgage reinsurance. Arch Capital Group Ltd. founded in 1995 and is based in Pembroke, Bermuda.",5800,"{'maxAge': 1, 'name': 'Ms. Christine Lee Todd CFA', 'age': 54, 'title': 'Sr. VP & Chief Investment Officer', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,1,8,5,1693526400,1672444800,86400,2,79.06,79.02,78.5951,79.36,79.06,79.02,78.5951,79.36,0.0,0.723029,13.412564,10.79235,1963955,1963955,1854058,1332860,1332860,78.81,80.12,900,800,29463365632,41.05,84.83,2.499266,77.4446,70.28535,0.0,0.0,USD,30236438528,0.19195999,359902353,372953984,5057305,5401700,1690761600,1693440000,0.0136,0.03168,0.91374,3.21,0.0159,372953984,37.253,2.1206346,1672444800,1703980800,1688083200,0.661,2222196992,5.89,7.32,0.59,3:1,1529539200,2.565,11.701,0.6638584,0.14113986,NMS,EQUITY,ACGL,ACGL,Arch Capital Group Ltd.,Arch Capital Group Ltd.,811085400,America/New_York,EDT,a6151c27-5d10-37bc-a747-822f682686a5,finmb_346919,-14400000,79.0,100.0,78.0,89.69,90.0,1.9,buy,13,2614000128,7.05,2584145920,2726000128,0.864,1.747,11788808192,18.616,32.143,0.03119,0.16745001,2847711000,1731616000,4475227136,0.683,0.428,0.32749,0.2192,0.21079001,USD,
8,Waterloo House,Ground Floor 100 Pitts Bay Road,Pembroke,HM 08,Bermuda,441 278 9255,https://www.archgroup.com,Insurance—Diversified,Insurance—Diversified,Financial Services,Financial Services,"Arch Capital Group Ltd., together with its subsidiaries, provides insurance, reinsurance, and mortgage insurance products worldwide. The company's Insurance segment offers primary and excess casualty coverages; loss sensitive primary casualty insurance programs; collateral protection, debt cancellation, and service contract reimbursement products; directors' and officers' liability, errors and omissions liability, employment practices and fiduciary liability, crime, professional indemnity, and other financial related coverages; medical professional and general liability insurance coverages; and workers' compensation and umbrella liability, as well as commercial automobile and inland marine products. It also provides property, energy, marine, and aviation insurance; travel insurance; accident, disability, and medical plan insurance coverages; captive insurance programs; employer's liability; contract and commercial surety coverages; and collateral protection, debt cancellation, and service contract reimbursement products. This segment markets its products through a group of licensed independent retail and wholesale brokers. Its Reinsurance segment provides casualty reinsurance for third party liability exposures; marine and aviation; motor reinsurance, whole account multi-line treaties, cyber, trade credit, surety, accident and health, workers' compensation catastrophe, agriculture, trade credit, and political risk products; reinsurance protection for catastrophic losses, and personal lines and commercial property exposures; life reinsurance; casualty clash; and risk management solutions. This segment markets its reinsurance products through brokers. The company's Mortgage segment offers direct mortgage insurance and mortgage reinsurance. Arch Capital Group Ltd. founded in 1995 and is based in Pembroke, Bermuda.",5800,"{'maxAge': 1, 'name': 'Mr. Prashant  Nema', 'title': 'Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,1,8,5,1693526400,1672444800,86400,2,79.06,79.02,78.5951,79.36,79.06,79.02,78.5951,79.36,0.0,0.723029,13.412564,10.79235,1963955,1963955,1854058,1332860,1332860,78.81,80.12,900,800,29463365632,41.05,84.83,2.499266,77.4446,70.28535,0.0,0.0,USD,30236438528,0.19195999,359902353,372953984,5057305,5401700,1690761600,1693440000,0.0136,0.03168,0.91374,3.21,0.0159,372953984,37.253,2.1206346,1672444800,1703980800,1688083200,0.661,2222196992,5.89,7.32,0.59,3:1,1529539200,2.565,11.701,0.6638584,0.14113986,NMS,EQUITY,ACGL,ACGL,Arch Capital Group Ltd.,Arch Capital Group Ltd.,811085400,America/New_York,EDT,a6151c27-5d10-37bc-a747-822f682686a5,finmb_346919,-14400000,79.0,100.0,78.0,89.69,90.0,1.9,buy,13,2614000128,7.05,2584145920,2726000128,0.864,1.747,11788808192,18.616,32.143,0.03119,0.16745001,2847711000,1731616000,4475227136,0.683,0.428,0.32749,0.2192,0.21079001,USD,
9,Waterloo House,Ground Floor 100 Pitts Bay Road,Pembroke,HM 08,Bermuda,441 278 9255,https://www.archgroup.com,Insurance—Diversified,Insurance—Diversified,Financial Services,Financial Services,"Arch Capital Group Ltd., together with its subsidiaries, provides insurance, reinsurance, and mortgage insurance products worldwide. The company's Insurance segment offers primary and excess casualty coverages; loss sensitive primary casualty insurance programs; collateral protection, debt cancellation, and service contract reimbursement products; directors' and officers' liability, errors and omissions liability, employment practices and fiduciary liability, crime, professional indemnity, and other financial related coverages; medical professional and general liability insurance coverages; and workers' compensation and umbrella liability, as well as commercial automobile and inland marine products. It also provides property, energy, marine, and aviation insurance; travel insurance; accident, disability, and medical plan insurance coverages; captive insurance programs; employer's liability; contract and commercial surety coverages; and collateral protection, debt cancellation, and service contract reimbursement products. This segment markets its products through a group of licensed independent retail and wholesale brokers. Its Reinsurance segment provides casualty reinsurance for third party liability exposures; marine and aviation; motor reinsurance, whole account multi-line treaties, cyber, trade credit, surety, accident and health, workers' compensation catastrophe, agriculture, trade credit, and political risk products; reinsurance protection for catastrophic losses, and personal lines and commercial property exposures; life reinsurance; casualty clash; and risk management solutions. This segment markets its reinsurance products through brokers. The company's Mortgage segment offers direct mortgage insurance and mortgage reinsurance. Arch Capital Group Ltd. founded in 1995 and is based in Pembroke, Bermuda.",5800,"{'maxAge': 1, 'name': 'Mr. Louis T. Petrillo', 'age': 56, 'title': 'Gen. Counsel', 'yearBorn': 1966, 'fiscalYear': 2005, 'exercisedValue': 0, 'unexercisedValue': 0}",6,4,1,8,5,1693526400,1672444800,86400,2,79.06,79.02,78.5951,79.36,79.06,79.02,78.5951,79.36,0.0,0.723029,13.412564,10.79235,1963955,1963955,1854058,1332860,1332860,78.81,80.12,900,800,29463365632,41.05,84.83,2.499266,77.4446,70.28535,0.0,0.0,USD,30236438528,0.19195999,359902353,372953984,5057305,5401700,1690761600,1693440000,0.0136,0.03168,0.91374,3.21,0.0159,372953984,37.253,2.1206346,1672444800,1703980800,1688083200,0.661,2222196992,5.89,7.32,0.59,3:1,1529539200,2.565,11.701,0.6638584,0.14113986,NMS,EQUITY,ACGL,ACGL,Arch Capital Group Ltd.,Arch Capital Group Ltd.,811085400,America/New_York,EDT,a6151c27-5d10-37bc-a747-822f682686a5,finmb_346919,-14400000,79.0,100.0,78.0,89.69,90.0,1.9,buy,13,2614000128,7.05,2584145920,2726000128,0.864,1.747,11788808192,18.616,32.143,0.03119,0.16745001,2847711000,1731616000,4475227136,0.683,0.428,0.32749,0.2192,0.21079001,USD,
