,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,208 South Akard Street,Dallas,TX,75202,United States,210 821 4105,https://www.att.com,Telecom Services,Telecom Services,Communication Services,Communication Services,"AT&T Inc. provides telecommunications and technology services worldwide. The company operates through two segments, Communications and Latin America. The Communications segment offers wireless voice and data communications services; and sells handsets, wireless data cards, wireless computing devices, and carrying cases and hands-free devices through its own company-owned stores, agents, and third-party retail stores. It also provides Virtual Private Networks, AT&T Dedicated Internet, Ethernet, data services, security, cloud solutions, outsourcing, and managed and professional services, as well as customer premises equipment for multinational corporations, small and mid-sized businesses, governmental, and wholesale customers. In addition, this segment offers broadband services, including fiber connections and legacy telephony voice communication services to residential customers. This segment markets its communications services and products under the AT&T, Cricket, AT&T PREPAID, and AT&T Fiber brand names. The Latin America segment provides postpaid and prepaid wireless services in Mexico under the AT&T and Unefon brand names, as well as sells smartphones through its owned stores, agents and third-party retail stores. The company was formerly known as SBC Communications Inc. and changed its name to AT&T Inc. in 2005. AT&T Inc. was incorporated in 1983 and is based in Dallas, Texas.",160700,"{'maxAge': 1, 'name': 'Mr. John T. Stankey', 'age': 59, 'title': 'CEO, Pres & Director', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 8151219, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,3,3,1,1693526400,1672444800,86400,2,15.06,15.0,14.955,15.3,15.06,15.0,14.955,15.3,1.11,0.0729,1688688000,7.1,0.747925,6.165992,75323841,75323841,44674185,37245540,37245540,15.19,15.21,1000,1100,108879265792,13.43,21.53,0.89655364,14.4836,17.2178,1.11,0.07370518,USD,284112257024,-0.07225,7136560740,7149000192,115112328,114073003,1690761600,1693440000,0.0161,0.00089,0.56716,3.21,0.0161,7149000192,14.253,1.0685469,1672444800,1703980800,1688083200,0.08,-8336000000,-1.18,2.47,-12.25,1324:1000,1649635200,2.339,6.546,-0.091288805,0.14113986,0.278,1688688000,NYQ,EQUITY,T,T,AT&T Inc.,AT&T Inc.,438273000,America/New_York,EDT,b9ece18c-950a-3bfa-ab0f-dbfa4ff731d3,finmb_100231,-14400000,15.23,25.0,8.0,18.61,19.0,2.6,hold,19,9601999872,1.343,43405000704,168693006336,0.431,0.677,121442000896,142.906,16.949,0.04186,-0.05967,69893000000,13319249920,36984000512,0.093,0.009,0.58886003,0.35741,0.23025,USD,9.8653
1,208 South Akard Street,Dallas,TX,75202,United States,210 821 4105,https://www.att.com,Telecom Services,Telecom Services,Communication Services,Communication Services,"AT&T Inc. provides telecommunications and technology services worldwide. The company operates through two segments, Communications and Latin America. The Communications segment offers wireless voice and data communications services; and sells handsets, wireless data cards, wireless computing devices, and carrying cases and hands-free devices through its own company-owned stores, agents, and third-party retail stores. It also provides Virtual Private Networks, AT&T Dedicated Internet, Ethernet, data services, security, cloud solutions, outsourcing, and managed and professional services, as well as customer premises equipment for multinational corporations, small and mid-sized businesses, governmental, and wholesale customers. In addition, this segment offers broadband services, including fiber connections and legacy telephony voice communication services to residential customers. This segment markets its communications services and products under the AT&T, Cricket, AT&T PREPAID, and AT&T Fiber brand names. The Latin America segment provides postpaid and prepaid wireless services in Mexico under the AT&T and Unefon brand names, as well as sells smartphones through its owned stores, agents and third-party retail stores. The company was formerly known as SBC Communications Inc. and changed its name to AT&T Inc. in 2005. AT&T Inc. was incorporated in 1983 and is based in Dallas, Texas.",160700,"{'maxAge': 1, 'name': 'Mr. Pascal  Desroches', 'age': 58, 'title': 'Sr. EVP & CFO', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 4252514, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,3,3,1,1693526400,1672444800,86400,2,15.06,15.0,14.955,15.3,15.06,15.0,14.955,15.3,1.11,0.0729,1688688000,7.1,0.747925,6.165992,75323841,75323841,44674185,37245540,37245540,15.19,15.21,1000,1100,108879265792,13.43,21.53,0.89655364,14.4836,17.2178,1.11,0.07370518,USD,284112257024,-0.07225,7136560740,7149000192,115112328,114073003,1690761600,1693440000,0.0161,0.00089,0.56716,3.21,0.0161,7149000192,14.253,1.0685469,1672444800,1703980800,1688083200,0.08,-8336000000,-1.18,2.47,-12.25,1324:1000,1649635200,2.339,6.546,-0.091288805,0.14113986,0.278,1688688000,NYQ,EQUITY,T,T,AT&T Inc.,AT&T Inc.,438273000,America/New_York,EDT,b9ece18c-950a-3bfa-ab0f-dbfa4ff731d3,finmb_100231,-14400000,15.23,25.0,8.0,18.61,19.0,2.6,hold,19,9601999872,1.343,43405000704,168693006336,0.431,0.677,121442000896,142.906,16.949,0.04186,-0.05967,69893000000,13319249920,36984000512,0.093,0.009,0.58886003,0.35741,0.23025,USD,9.8653
2,208 South Akard Street,Dallas,TX,75202,United States,210 821 4105,https://www.att.com,Telecom Services,Telecom Services,Communication Services,Communication Services,"AT&T Inc. provides telecommunications and technology services worldwide. The company operates through two segments, Communications and Latin America. The Communications segment offers wireless voice and data communications services; and sells handsets, wireless data cards, wireless computing devices, and carrying cases and hands-free devices through its own company-owned stores, agents, and third-party retail stores. It also provides Virtual Private Networks, AT&T Dedicated Internet, Ethernet, data services, security, cloud solutions, outsourcing, and managed and professional services, as well as customer premises equipment for multinational corporations, small and mid-sized businesses, governmental, and wholesale customers. In addition, this segment offers broadband services, including fiber connections and legacy telephony voice communication services to residential customers. This segment markets its communications services and products under the AT&T, Cricket, AT&T PREPAID, and AT&T Fiber brand names. The Latin America segment provides postpaid and prepaid wireless services in Mexico under the AT&T and Unefon brand names, as well as sells smartphones through its owned stores, agents and third-party retail stores. The company was formerly known as SBC Communications Inc. and changed its name to AT&T Inc. in 2005. AT&T Inc. was incorporated in 1983 and is based in Dallas, Texas.",160700,"{'maxAge': 1, 'name': 'Mr. Jeffery Scott McElfresh', 'age': 52, 'title': 'Chief Operating Officer', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 3182845, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,3,3,1,1693526400,1672444800,86400,2,15.06,15.0,14.955,15.3,15.06,15.0,14.955,15.3,1.11,0.0729,1688688000,7.1,0.747925,6.165992,75323841,75323841,44674185,37245540,37245540,15.19,15.21,1000,1100,108879265792,13.43,21.53,0.89655364,14.4836,17.2178,1.11,0.07370518,USD,284112257024,-0.07225,7136560740,7149000192,115112328,114073003,1690761600,1693440000,0.0161,0.00089,0.56716,3.21,0.0161,7149000192,14.253,1.0685469,1672444800,1703980800,1688083200,0.08,-8336000000,-1.18,2.47,-12.25,1324:1000,1649635200,2.339,6.546,-0.091288805,0.14113986,0.278,1688688000,NYQ,EQUITY,T,T,AT&T Inc.,AT&T Inc.,438273000,America/New_York,EDT,b9ece18c-950a-3bfa-ab0f-dbfa4ff731d3,finmb_100231,-14400000,15.23,25.0,8.0,18.61,19.0,2.6,hold,19,9601999872,1.343,43405000704,168693006336,0.431,0.677,121442000896,142.906,16.949,0.04186,-0.05967,69893000000,13319249920,36984000512,0.093,0.009,0.58886003,0.35741,0.23025,USD,9.8653
3,208 South Akard Street,Dallas,TX,75202,United States,210 821 4105,https://www.att.com,Telecom Services,Telecom Services,Communication Services,Communication Services,"AT&T Inc. provides telecommunications and technology services worldwide. The company operates through two segments, Communications and Latin America. The Communications segment offers wireless voice and data communications services; and sells handsets, wireless data cards, wireless computing devices, and carrying cases and hands-free devices through its own company-owned stores, agents, and third-party retail stores. It also provides Virtual Private Networks, AT&T Dedicated Internet, Ethernet, data services, security, cloud solutions, outsourcing, and managed and professional services, as well as customer premises equipment for multinational corporations, small and mid-sized businesses, governmental, and wholesale customers. In addition, this segment offers broadband services, including fiber connections and legacy telephony voice communication services to residential customers. This segment markets its communications services and products under the AT&T, Cricket, AT&T PREPAID, and AT&T Fiber brand names. The Latin America segment provides postpaid and prepaid wireless services in Mexico under the AT&T and Unefon brand names, as well as sells smartphones through its owned stores, agents and third-party retail stores. The company was formerly known as SBC Communications Inc. and changed its name to AT&T Inc. in 2005. AT&T Inc. was incorporated in 1983 and is based in Dallas, Texas.",160700,"{'maxAge': 1, 'name': 'Mr. David R. McAtee II', 'age': 53, 'title': 'Sr. EVP & Gen. Counsel', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 4445307, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,3,3,1,1693526400,1672444800,86400,2,15.06,15.0,14.955,15.3,15.06,15.0,14.955,15.3,1.11,0.0729,1688688000,7.1,0.747925,6.165992,75323841,75323841,44674185,37245540,37245540,15.19,15.21,1000,1100,108879265792,13.43,21.53,0.89655364,14.4836,17.2178,1.11,0.07370518,USD,284112257024,-0.07225,7136560740,7149000192,115112328,114073003,1690761600,1693440000,0.0161,0.00089,0.56716,3.21,0.0161,7149000192,14.253,1.0685469,1672444800,1703980800,1688083200,0.08,-8336000000,-1.18,2.47,-12.25,1324:1000,1649635200,2.339,6.546,-0.091288805,0.14113986,0.278,1688688000,NYQ,EQUITY,T,T,AT&T Inc.,AT&T Inc.,438273000,America/New_York,EDT,b9ece18c-950a-3bfa-ab0f-dbfa4ff731d3,finmb_100231,-14400000,15.23,25.0,8.0,18.61,19.0,2.6,hold,19,9601999872,1.343,43405000704,168693006336,0.431,0.677,121442000896,142.906,16.949,0.04186,-0.05967,69893000000,13319249920,36984000512,0.093,0.009,0.58886003,0.35741,0.23025,USD,9.8653
4,208 South Akard Street,Dallas,TX,75202,United States,210 821 4105,https://www.att.com,Telecom Services,Telecom Services,Communication Services,Communication Services,"AT&T Inc. provides telecommunications and technology services worldwide. The company operates through two segments, Communications and Latin America. The Communications segment offers wireless voice and data communications services; and sells handsets, wireless data cards, wireless computing devices, and carrying cases and hands-free devices through its own company-owned stores, agents, and third-party retail stores. It also provides Virtual Private Networks, AT&T Dedicated Internet, Ethernet, data services, security, cloud solutions, outsourcing, and managed and professional services, as well as customer premises equipment for multinational corporations, small and mid-sized businesses, governmental, and wholesale customers. In addition, this segment offers broadband services, including fiber connections and legacy telephony voice communication services to residential customers. This segment markets its communications services and products under the AT&T, Cricket, AT&T PREPAID, and AT&T Fiber brand names. The Latin America segment provides postpaid and prepaid wireless services in Mexico under the AT&T and Unefon brand names, as well as sells smartphones through its owned stores, agents and third-party retail stores. The company was formerly known as SBC Communications Inc. and changed its name to AT&T Inc. in 2005. AT&T Inc. was incorporated in 1983 and is based in Dallas, Texas.",160700,"{'maxAge': 1, 'name': 'Ms. Lori M. Lee', 'age': 56, 'title': 'Global Marketing Officer & Sr. EVP of International', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 2231863, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,3,3,1,1693526400,1672444800,86400,2,15.06,15.0,14.955,15.3,15.06,15.0,14.955,15.3,1.11,0.0729,1688688000,7.1,0.747925,6.165992,75323841,75323841,44674185,37245540,37245540,15.19,15.21,1000,1100,108879265792,13.43,21.53,0.89655364,14.4836,17.2178,1.11,0.07370518,USD,284112257024,-0.07225,7136560740,7149000192,115112328,114073003,1690761600,1693440000,0.0161,0.00089,0.56716,3.21,0.0161,7149000192,14.253,1.0685469,1672444800,1703980800,1688083200,0.08,-8336000000,-1.18,2.47,-12.25,1324:1000,1649635200,2.339,6.546,-0.091288805,0.14113986,0.278,1688688000,NYQ,EQUITY,T,T,AT&T Inc.,AT&T Inc.,438273000,America/New_York,EDT,b9ece18c-950a-3bfa-ab0f-dbfa4ff731d3,finmb_100231,-14400000,15.23,25.0,8.0,18.61,19.0,2.6,hold,19,9601999872,1.343,43405000704,168693006336,0.431,0.677,121442000896,142.906,16.949,0.04186,-0.05967,69893000000,13319249920,36984000512,0.093,0.009,0.58886003,0.35741,0.23025,USD,9.8653
5,208 South Akard Street,Dallas,TX,75202,United States,210 821 4105,https://www.att.com,Telecom Services,Telecom Services,Communication Services,Communication Services,"AT&T Inc. provides telecommunications and technology services worldwide. The company operates through two segments, Communications and Latin America. The Communications segment offers wireless voice and data communications services; and sells handsets, wireless data cards, wireless computing devices, and carrying cases and hands-free devices through its own company-owned stores, agents, and third-party retail stores. It also provides Virtual Private Networks, AT&T Dedicated Internet, Ethernet, data services, security, cloud solutions, outsourcing, and managed and professional services, as well as customer premises equipment for multinational corporations, small and mid-sized businesses, governmental, and wholesale customers. In addition, this segment offers broadband services, including fiber connections and legacy telephony voice communication services to residential customers. This segment markets its communications services and products under the AT&T, Cricket, AT&T PREPAID, and AT&T Fiber brand names. The Latin America segment provides postpaid and prepaid wireless services in Mexico under the AT&T and Unefon brand names, as well as sells smartphones through its owned stores, agents and third-party retail stores. The company was formerly known as SBC Communications Inc. and changed its name to AT&T Inc. in 2005. AT&T Inc. was incorporated in 1983 and is based in Dallas, Texas.",160700,"{'maxAge': 1, 'name': 'Ms. Sabrina  Sanders', 'age': 43, 'title': 'Sr. VP, Chief Accounting Officer & Controller', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,3,3,1,1693526400,1672444800,86400,2,15.06,15.0,14.955,15.3,15.06,15.0,14.955,15.3,1.11,0.0729,1688688000,7.1,0.747925,6.165992,75323841,75323841,44674185,37245540,37245540,15.19,15.21,1000,1100,108879265792,13.43,21.53,0.89655364,14.4836,17.2178,1.11,0.07370518,USD,284112257024,-0.07225,7136560740,7149000192,115112328,114073003,1690761600,1693440000,0.0161,0.00089,0.56716,3.21,0.0161,7149000192,14.253,1.0685469,1672444800,1703980800,1688083200,0.08,-8336000000,-1.18,2.47,-12.25,1324:1000,1649635200,2.339,6.546,-0.091288805,0.14113986,0.278,1688688000,NYQ,EQUITY,T,T,AT&T Inc.,AT&T Inc.,438273000,America/New_York,EDT,b9ece18c-950a-3bfa-ab0f-dbfa4ff731d3,finmb_100231,-14400000,15.23,25.0,8.0,18.61,19.0,2.6,hold,19,9601999872,1.343,43405000704,168693006336,0.431,0.677,121442000896,142.906,16.949,0.04186,-0.05967,69893000000,13319249920,36984000512,0.093,0.009,0.58886003,0.35741,0.23025,USD,9.8653
6,208 South Akard Street,Dallas,TX,75202,United States,210 821 4105,https://www.att.com,Telecom Services,Telecom Services,Communication Services,Communication Services,"AT&T Inc. provides telecommunications and technology services worldwide. The company operates through two segments, Communications and Latin America. The Communications segment offers wireless voice and data communications services; and sells handsets, wireless data cards, wireless computing devices, and carrying cases and hands-free devices through its own company-owned stores, agents, and third-party retail stores. It also provides Virtual Private Networks, AT&T Dedicated Internet, Ethernet, data services, security, cloud solutions, outsourcing, and managed and professional services, as well as customer premises equipment for multinational corporations, small and mid-sized businesses, governmental, and wholesale customers. In addition, this segment offers broadband services, including fiber connections and legacy telephony voice communication services to residential customers. This segment markets its communications services and products under the AT&T, Cricket, AT&T PREPAID, and AT&T Fiber brand names. The Latin America segment provides postpaid and prepaid wireless services in Mexico under the AT&T and Unefon brand names, as well as sells smartphones through its owned stores, agents and third-party retail stores. The company was formerly known as SBC Communications Inc. and changed its name to AT&T Inc. in 2005. AT&T Inc. was incorporated in 1983 and is based in Dallas, Texas.",160700,"{'maxAge': 1, 'name': 'Mr. Amir  Rozwadowski', 'age': 43, 'title': 'Sr. VP of Fin. & Investor Relations', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,3,3,1,1693526400,1672444800,86400,2,15.06,15.0,14.955,15.3,15.06,15.0,14.955,15.3,1.11,0.0729,1688688000,7.1,0.747925,6.165992,75323841,75323841,44674185,37245540,37245540,15.19,15.21,1000,1100,108879265792,13.43,21.53,0.89655364,14.4836,17.2178,1.11,0.07370518,USD,284112257024,-0.07225,7136560740,7149000192,115112328,114073003,1690761600,1693440000,0.0161,0.00089,0.56716,3.21,0.0161,7149000192,14.253,1.0685469,1672444800,1703980800,1688083200,0.08,-8336000000,-1.18,2.47,-12.25,1324:1000,1649635200,2.339,6.546,-0.091288805,0.14113986,0.278,1688688000,NYQ,EQUITY,T,T,AT&T Inc.,AT&T Inc.,438273000,America/New_York,EDT,b9ece18c-950a-3bfa-ab0f-dbfa4ff731d3,finmb_100231,-14400000,15.23,25.0,8.0,18.61,19.0,2.6,hold,19,9601999872,1.343,43405000704,168693006336,0.431,0.677,121442000896,142.906,16.949,0.04186,-0.05967,69893000000,13319249920,36984000512,0.093,0.009,0.58886003,0.35741,0.23025,USD,9.8653
7,208 South Akard Street,Dallas,TX,75202,United States,210 821 4105,https://www.att.com,Telecom Services,Telecom Services,Communication Services,Communication Services,"AT&T Inc. provides telecommunications and technology services worldwide. The company operates through two segments, Communications and Latin America. The Communications segment offers wireless voice and data communications services; and sells handsets, wireless data cards, wireless computing devices, and carrying cases and hands-free devices through its own company-owned stores, agents, and third-party retail stores. It also provides Virtual Private Networks, AT&T Dedicated Internet, Ethernet, data services, security, cloud solutions, outsourcing, and managed and professional services, as well as customer premises equipment for multinational corporations, small and mid-sized businesses, governmental, and wholesale customers. In addition, this segment offers broadband services, including fiber connections and legacy telephony voice communication services to residential customers. This segment markets its communications services and products under the AT&T, Cricket, AT&T PREPAID, and AT&T Fiber brand names. The Latin America segment provides postpaid and prepaid wireless services in Mexico under the AT&T and Unefon brand names, as well as sells smartphones through its owned stores, agents and third-party retail stores. The company was formerly known as SBC Communications Inc. and changed its name to AT&T Inc. in 2005. AT&T Inc. was incorporated in 1983 and is based in Dallas, Texas.",160700,"{'maxAge': 1, 'name': 'Mr. Larry  Solomon', 'title': 'Chief Communications Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,3,3,1,1693526400,1672444800,86400,2,15.06,15.0,14.955,15.3,15.06,15.0,14.955,15.3,1.11,0.0729,1688688000,7.1,0.747925,6.165992,75323841,75323841,44674185,37245540,37245540,15.19,15.21,1000,1100,108879265792,13.43,21.53,0.89655364,14.4836,17.2178,1.11,0.07370518,USD,284112257024,-0.07225,7136560740,7149000192,115112328,114073003,1690761600,1693440000,0.0161,0.00089,0.56716,3.21,0.0161,7149000192,14.253,1.0685469,1672444800,1703980800,1688083200,0.08,-8336000000,-1.18,2.47,-12.25,1324:1000,1649635200,2.339,6.546,-0.091288805,0.14113986,0.278,1688688000,NYQ,EQUITY,T,T,AT&T Inc.,AT&T Inc.,438273000,America/New_York,EDT,b9ece18c-950a-3bfa-ab0f-dbfa4ff731d3,finmb_100231,-14400000,15.23,25.0,8.0,18.61,19.0,2.6,hold,19,9601999872,1.343,43405000704,168693006336,0.431,0.677,121442000896,142.906,16.949,0.04186,-0.05967,69893000000,13319249920,36984000512,0.093,0.009,0.58886003,0.35741,0.23025,USD,9.8653
8,208 South Akard Street,Dallas,TX,75202,United States,210 821 4105,https://www.att.com,Telecom Services,Telecom Services,Communication Services,Communication Services,"AT&T Inc. provides telecommunications and technology services worldwide. The company operates through two segments, Communications and Latin America. The Communications segment offers wireless voice and data communications services; and sells handsets, wireless data cards, wireless computing devices, and carrying cases and hands-free devices through its own company-owned stores, agents, and third-party retail stores. It also provides Virtual Private Networks, AT&T Dedicated Internet, Ethernet, data services, security, cloud solutions, outsourcing, and managed and professional services, as well as customer premises equipment for multinational corporations, small and mid-sized businesses, governmental, and wholesale customers. In addition, this segment offers broadband services, including fiber connections and legacy telephony voice communication services to residential customers. This segment markets its communications services and products under the AT&T, Cricket, AT&T PREPAID, and AT&T Fiber brand names. The Latin America segment provides postpaid and prepaid wireless services in Mexico under the AT&T and Unefon brand names, as well as sells smartphones through its owned stores, agents and third-party retail stores. The company was formerly known as SBC Communications Inc. and changed its name to AT&T Inc. in 2005. AT&T Inc. was incorporated in 1983 and is based in Dallas, Texas.",160700,"{'maxAge': 1, 'name': 'Mr. Rick  Moore', 'age': 70, 'title': 'Sr. VP of Corp. Devel.', 'yearBorn': 1952, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,3,3,1,1693526400,1672444800,86400,2,15.06,15.0,14.955,15.3,15.06,15.0,14.955,15.3,1.11,0.0729,1688688000,7.1,0.747925,6.165992,75323841,75323841,44674185,37245540,37245540,15.19,15.21,1000,1100,108879265792,13.43,21.53,0.89655364,14.4836,17.2178,1.11,0.07370518,USD,284112257024,-0.07225,7136560740,7149000192,115112328,114073003,1690761600,1693440000,0.0161,0.00089,0.56716,3.21,0.0161,7149000192,14.253,1.0685469,1672444800,1703980800,1688083200,0.08,-8336000000,-1.18,2.47,-12.25,1324:1000,1649635200,2.339,6.546,-0.091288805,0.14113986,0.278,1688688000,NYQ,EQUITY,T,T,AT&T Inc.,AT&T Inc.,438273000,America/New_York,EDT,b9ece18c-950a-3bfa-ab0f-dbfa4ff731d3,finmb_100231,-14400000,15.23,25.0,8.0,18.61,19.0,2.6,hold,19,9601999872,1.343,43405000704,168693006336,0.431,0.677,121442000896,142.906,16.949,0.04186,-0.05967,69893000000,13319249920,36984000512,0.093,0.009,0.58886003,0.35741,0.23025,USD,9.8653
9,208 South Akard Street,Dallas,TX,75202,United States,210 821 4105,https://www.att.com,Telecom Services,Telecom Services,Communication Services,Communication Services,"AT&T Inc. provides telecommunications and technology services worldwide. The company operates through two segments, Communications and Latin America. The Communications segment offers wireless voice and data communications services; and sells handsets, wireless data cards, wireless computing devices, and carrying cases and hands-free devices through its own company-owned stores, agents, and third-party retail stores. It also provides Virtual Private Networks, AT&T Dedicated Internet, Ethernet, data services, security, cloud solutions, outsourcing, and managed and professional services, as well as customer premises equipment for multinational corporations, small and mid-sized businesses, governmental, and wholesale customers. In addition, this segment offers broadband services, including fiber connections and legacy telephony voice communication services to residential customers. This segment markets its communications services and products under the AT&T, Cricket, AT&T PREPAID, and AT&T Fiber brand names. The Latin America segment provides postpaid and prepaid wireless services in Mexico under the AT&T and Unefon brand names, as well as sells smartphones through its owned stores, agents and third-party retail stores. The company was formerly known as SBC Communications Inc. and changed its name to AT&T Inc. in 2005. AT&T Inc. was incorporated in 1983 and is based in Dallas, Texas.",160700,"{'maxAge': 1, 'name': 'Ms. Susan A. Johnson', 'age': 56, 'title': 'Sr. VP of Global Supply Chain', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",2,3,3,3,1,1693526400,1672444800,86400,2,15.06,15.0,14.955,15.3,15.06,15.0,14.955,15.3,1.11,0.0729,1688688000,7.1,0.747925,6.165992,75323841,75323841,44674185,37245540,37245540,15.19,15.21,1000,1100,108879265792,13.43,21.53,0.89655364,14.4836,17.2178,1.11,0.07370518,USD,284112257024,-0.07225,7136560740,7149000192,115112328,114073003,1690761600,1693440000,0.0161,0.00089,0.56716,3.21,0.0161,7149000192,14.253,1.0685469,1672444800,1703980800,1688083200,0.08,-8336000000,-1.18,2.47,-12.25,1324:1000,1649635200,2.339,6.546,-0.091288805,0.14113986,0.278,1688688000,NYQ,EQUITY,T,T,AT&T Inc.,AT&T Inc.,438273000,America/New_York,EDT,b9ece18c-950a-3bfa-ab0f-dbfa4ff731d3,finmb_100231,-14400000,15.23,25.0,8.0,18.61,19.0,2.6,hold,19,9601999872,1.343,43405000704,168693006336,0.431,0.677,121442000896,142.906,16.949,0.04186,-0.05967,69893000000,13319249920,36984000512,0.093,0.009,0.58886003,0.35741,0.23025,USD,9.8653
