,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,300 Boston Scientific Way,Marlborough,MA,01752-1234,United States,508 683 4000,https://www.bostonscientific.com,Medical Devices,Healthcare,"Boston Scientific Corporation develops, manufactures, and markets medical devices for use in various interventional medical specialties worldwide. It operates through MedSurg and Cardiovascular segments. The company offers devices to diagnose and treat gastrointestinal and pulmonary conditions; devices to treat various urological and pelvic conditions; implantable cardioverter and implantable cardiac resynchronization therapy defibrillators; pacemakers and implantable cardiac resynchronization therapy pacemakers; and remote patient management systems. It also provides medical technologies to diagnose and treat rate and rhythm disorders of the heart comprising 3-D cardiac mapping and navigation solutions, ablation catheters, diagnostic catheters, mapping catheters, intracardiac ultrasound catheters, delivery sheaths, and other accessories; spinal cord stimulator systems for the management of chronic pain; indirect decompression systems; and deep brain stimulation systems. In addition, the company offers interventional cardiology products, that uses in the treatment of coronary artery disease and aortic valve conditions. Further, it provides stents, balloon catheters, guidewires, atherectomy, and thrombectomy systems to treat arterial and venous diseases; and peripheral embolization devices, radioactive microspheres, cryotherapy ablation systems, and micro and drainage catheters to treat cancer. The company was incorporated in 1979 and is headquartered in Marlborough, Massachusetts.",45000,"{'maxAge': 1, 'name': 'Mr. Michael F. Mahoney', 'age': 57, 'title': 'Chairman, Pres & CEO', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 3766208, 'exercisedValue': 15775482, 'unexercisedValue': 39330292}",10,9,7,8,9,1693526400,1672444800,86400,2,52.92,52.99,52.475,53.23,52.92,52.99,52.475,53.23,0.0,0.775933,88.166664,23.616072,13587823,13587823,7090137,7120270,7120270,52.85,52.86,900,1400,77457244160,37.74,54.99,5.780391,52.2364,49.95575,0.0,0.0,USD,86744408064,0.06806,1460357714,1464220032,12223797,8325786,1690761600,1693440000,0.0083,0.00266,0.94181997,1.6,0.0084,12.461,4.245245,1672444800,1703980800,1688083200,0.038,861000000,0.6,2.24,2.13,2:1,1068076800,6.473,25.634,NYQ,EQUITY,BSX,BSX,Boston Scientific Corporation,Boston Scientific Corporation,706282200,America/New_York,EDT,-14400000,52.9,68.0,55.0,60.39,60.5,1.7,buy,28,426000000,0.291,3384000000,9454000128,0.561,1.29,13400000512,51.144,9.328,0.04224,0.05104,8679000000,1685624960,2124999936,0.059,0.109,0.69141996,0.25254,0.1659,USD,1.6244
1,300 Boston Scientific Way,Marlborough,MA,01752-1234,United States,508 683 4000,https://www.bostonscientific.com,Medical Devices,Healthcare,"Boston Scientific Corporation develops, manufactures, and markets medical devices for use in various interventional medical specialties worldwide. It operates through MedSurg and Cardiovascular segments. The company offers devices to diagnose and treat gastrointestinal and pulmonary conditions; devices to treat various urological and pelvic conditions; implantable cardioverter and implantable cardiac resynchronization therapy defibrillators; pacemakers and implantable cardiac resynchronization therapy pacemakers; and remote patient management systems. It also provides medical technologies to diagnose and treat rate and rhythm disorders of the heart comprising 3-D cardiac mapping and navigation solutions, ablation catheters, diagnostic catheters, mapping catheters, intracardiac ultrasound catheters, delivery sheaths, and other accessories; spinal cord stimulator systems for the management of chronic pain; indirect decompression systems; and deep brain stimulation systems. In addition, the company offers interventional cardiology products, that uses in the treatment of coronary artery disease and aortic valve conditions. Further, it provides stents, balloon catheters, guidewires, atherectomy, and thrombectomy systems to treat arterial and venous diseases; and peripheral embolization devices, radioactive microspheres, cryotherapy ablation systems, and micro and drainage catheters to treat cancer. The company was incorporated in 1979 and is headquartered in Marlborough, Massachusetts.",45000,"{'maxAge': 1, 'name': 'Mr. Daniel J. Brennan', 'age': 56, 'title': 'Exec. VP & CFO', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 1688305, 'exercisedValue': 1957916, 'unexercisedValue': 7260458}",10,9,7,8,9,1693526400,1672444800,86400,2,52.92,52.99,52.475,53.23,52.92,52.99,52.475,53.23,0.0,0.775933,88.166664,23.616072,13587823,13587823,7090137,7120270,7120270,52.85,52.86,900,1400,77457244160,37.74,54.99,5.780391,52.2364,49.95575,0.0,0.0,USD,86744408064,0.06806,1460357714,1464220032,12223797,8325786,1690761600,1693440000,0.0083,0.00266,0.94181997,1.6,0.0084,12.461,4.245245,1672444800,1703980800,1688083200,0.038,861000000,0.6,2.24,2.13,2:1,1068076800,6.473,25.634,NYQ,EQUITY,BSX,BSX,Boston Scientific Corporation,Boston Scientific Corporation,706282200,America/New_York,EDT,-14400000,52.9,68.0,55.0,60.39,60.5,1.7,buy,28,426000000,0.291,3384000000,9454000128,0.561,1.29,13400000512,51.144,9.328,0.04224,0.05104,8679000000,1685624960,2124999936,0.059,0.109,0.69141996,0.25254,0.1659,USD,1.6244
2,300 Boston Scientific Way,Marlborough,MA,01752-1234,United States,508 683 4000,https://www.bostonscientific.com,Medical Devices,Healthcare,"Boston Scientific Corporation develops, manufactures, and markets medical devices for use in various interventional medical specialties worldwide. It operates through MedSurg and Cardiovascular segments. The company offers devices to diagnose and treat gastrointestinal and pulmonary conditions; devices to treat various urological and pelvic conditions; implantable cardioverter and implantable cardiac resynchronization therapy defibrillators; pacemakers and implantable cardiac resynchronization therapy pacemakers; and remote patient management systems. It also provides medical technologies to diagnose and treat rate and rhythm disorders of the heart comprising 3-D cardiac mapping and navigation solutions, ablation catheters, diagnostic catheters, mapping catheters, intracardiac ultrasound catheters, delivery sheaths, and other accessories; spinal cord stimulator systems for the management of chronic pain; indirect decompression systems; and deep brain stimulation systems. In addition, the company offers interventional cardiology products, that uses in the treatment of coronary artery disease and aortic valve conditions. Further, it provides stents, balloon catheters, guidewires, atherectomy, and thrombectomy systems to treat arterial and venous diseases; and peripheral embolization devices, radioactive microspheres, cryotherapy ablation systems, and micro and drainage catheters to treat cancer. The company was incorporated in 1979 and is headquartered in Marlborough, Massachusetts.",45000,"{'maxAge': 1, 'name': 'Mr. Joseph M. Fitzgerald', 'age': 58, 'title': 'Exec. VP & Group Pres of Cardiology', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 1528356, 'exercisedValue': 3201473, 'unexercisedValue': 14532897}",10,9,7,8,9,1693526400,1672444800,86400,2,52.92,52.99,52.475,53.23,52.92,52.99,52.475,53.23,0.0,0.775933,88.166664,23.616072,13587823,13587823,7090137,7120270,7120270,52.85,52.86,900,1400,77457244160,37.74,54.99,5.780391,52.2364,49.95575,0.0,0.0,USD,86744408064,0.06806,1460357714,1464220032,12223797,8325786,1690761600,1693440000,0.0083,0.00266,0.94181997,1.6,0.0084,12.461,4.245245,1672444800,1703980800,1688083200,0.038,861000000,0.6,2.24,2.13,2:1,1068076800,6.473,25.634,NYQ,EQUITY,BSX,BSX,Boston Scientific Corporation,Boston Scientific Corporation,706282200,America/New_York,EDT,-14400000,52.9,68.0,55.0,60.39,60.5,1.7,buy,28,426000000,0.291,3384000000,9454000128,0.561,1.29,13400000512,51.144,9.328,0.04224,0.05104,8679000000,1685624960,2124999936,0.059,0.109,0.69141996,0.25254,0.1659,USD,1.6244
3,300 Boston Scientific Way,Marlborough,MA,01752-1234,United States,508 683 4000,https://www.bostonscientific.com,Medical Devices,Healthcare,"Boston Scientific Corporation develops, manufactures, and markets medical devices for use in various interventional medical specialties worldwide. It operates through MedSurg and Cardiovascular segments. The company offers devices to diagnose and treat gastrointestinal and pulmonary conditions; devices to treat various urological and pelvic conditions; implantable cardioverter and implantable cardiac resynchronization therapy defibrillators; pacemakers and implantable cardiac resynchronization therapy pacemakers; and remote patient management systems. It also provides medical technologies to diagnose and treat rate and rhythm disorders of the heart comprising 3-D cardiac mapping and navigation solutions, ablation catheters, diagnostic catheters, mapping catheters, intracardiac ultrasound catheters, delivery sheaths, and other accessories; spinal cord stimulator systems for the management of chronic pain; indirect decompression systems; and deep brain stimulation systems. In addition, the company offers interventional cardiology products, that uses in the treatment of coronary artery disease and aortic valve conditions. Further, it provides stents, balloon catheters, guidewires, atherectomy, and thrombectomy systems to treat arterial and venous diseases; and peripheral embolization devices, radioactive microspheres, cryotherapy ablation systems, and micro and drainage catheters to treat cancer. The company was incorporated in 1979 and is headquartered in Marlborough, Massachusetts.",45000,"{'maxAge': 1, 'name': 'Mr. Jeffrey B. Mirviss', 'age': 56, 'title': 'Exec. VP & Pres of Peripheral Interventions', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 1150080, 'exercisedValue': 977610, 'unexercisedValue': 3758294}",10,9,7,8,9,1693526400,1672444800,86400,2,52.92,52.99,52.475,53.23,52.92,52.99,52.475,53.23,0.0,0.775933,88.166664,23.616072,13587823,13587823,7090137,7120270,7120270,52.85,52.86,900,1400,77457244160,37.74,54.99,5.780391,52.2364,49.95575,0.0,0.0,USD,86744408064,0.06806,1460357714,1464220032,12223797,8325786,1690761600,1693440000,0.0083,0.00266,0.94181997,1.6,0.0084,12.461,4.245245,1672444800,1703980800,1688083200,0.038,861000000,0.6,2.24,2.13,2:1,1068076800,6.473,25.634,NYQ,EQUITY,BSX,BSX,Boston Scientific Corporation,Boston Scientific Corporation,706282200,America/New_York,EDT,-14400000,52.9,68.0,55.0,60.39,60.5,1.7,buy,28,426000000,0.291,3384000000,9454000128,0.561,1.29,13400000512,51.144,9.328,0.04224,0.05104,8679000000,1685624960,2124999936,0.059,0.109,0.69141996,0.25254,0.1659,USD,1.6244
4,300 Boston Scientific Way,Marlborough,MA,01752-1234,United States,508 683 4000,https://www.bostonscientific.com,Medical Devices,Healthcare,"Boston Scientific Corporation develops, manufactures, and markets medical devices for use in various interventional medical specialties worldwide. It operates through MedSurg and Cardiovascular segments. The company offers devices to diagnose and treat gastrointestinal and pulmonary conditions; devices to treat various urological and pelvic conditions; implantable cardioverter and implantable cardiac resynchronization therapy defibrillators; pacemakers and implantable cardiac resynchronization therapy pacemakers; and remote patient management systems. It also provides medical technologies to diagnose and treat rate and rhythm disorders of the heart comprising 3-D cardiac mapping and navigation solutions, ablation catheters, diagnostic catheters, mapping catheters, intracardiac ultrasound catheters, delivery sheaths, and other accessories; spinal cord stimulator systems for the management of chronic pain; indirect decompression systems; and deep brain stimulation systems. In addition, the company offers interventional cardiology products, that uses in the treatment of coronary artery disease and aortic valve conditions. Further, it provides stents, balloon catheters, guidewires, atherectomy, and thrombectomy systems to treat arterial and venous diseases; and peripheral embolization devices, radioactive microspheres, cryotherapy ablation systems, and micro and drainage catheters to treat cancer. The company was incorporated in 1979 and is headquartered in Marlborough, Massachusetts.",45000,"{'maxAge': 1, 'name': 'Mr. Arthur Crosswell  Butcher', 'age': 51, 'title': 'Exec. VP and Group Pres of MedSurg & Asia Pacific', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 1400850, 'exercisedValue': 155242, 'unexercisedValue': 2716173}",10,9,7,8,9,1693526400,1672444800,86400,2,52.92,52.99,52.475,53.23,52.92,52.99,52.475,53.23,0.0,0.775933,88.166664,23.616072,13587823,13587823,7090137,7120270,7120270,52.85,52.86,900,1400,77457244160,37.74,54.99,5.780391,52.2364,49.95575,0.0,0.0,USD,86744408064,0.06806,1460357714,1464220032,12223797,8325786,1690761600,1693440000,0.0083,0.00266,0.94181997,1.6,0.0084,12.461,4.245245,1672444800,1703980800,1688083200,0.038,861000000,0.6,2.24,2.13,2:1,1068076800,6.473,25.634,NYQ,EQUITY,BSX,BSX,Boston Scientific Corporation,Boston Scientific Corporation,706282200,America/New_York,EDT,-14400000,52.9,68.0,55.0,60.39,60.5,1.7,buy,28,426000000,0.291,3384000000,9454000128,0.561,1.29,13400000512,51.144,9.328,0.04224,0.05104,8679000000,1685624960,2124999936,0.059,0.109,0.69141996,0.25254,0.1659,USD,1.6244
5,300 Boston Scientific Way,Marlborough,MA,01752-1234,United States,508 683 4000,https://www.bostonscientific.com,Medical Devices,Healthcare,"Boston Scientific Corporation develops, manufactures, and markets medical devices for use in various interventional medical specialties worldwide. It operates through MedSurg and Cardiovascular segments. The company offers devices to diagnose and treat gastrointestinal and pulmonary conditions; devices to treat various urological and pelvic conditions; implantable cardioverter and implantable cardiac resynchronization therapy defibrillators; pacemakers and implantable cardiac resynchronization therapy pacemakers; and remote patient management systems. It also provides medical technologies to diagnose and treat rate and rhythm disorders of the heart comprising 3-D cardiac mapping and navigation solutions, ablation catheters, diagnostic catheters, mapping catheters, intracardiac ultrasound catheters, delivery sheaths, and other accessories; spinal cord stimulator systems for the management of chronic pain; indirect decompression systems; and deep brain stimulation systems. In addition, the company offers interventional cardiology products, that uses in the treatment of coronary artery disease and aortic valve conditions. Further, it provides stents, balloon catheters, guidewires, atherectomy, and thrombectomy systems to treat arterial and venous diseases; and peripheral embolization devices, radioactive microspheres, cryotherapy ablation systems, and micro and drainage catheters to treat cancer. The company was incorporated in 1979 and is headquartered in Marlborough, Massachusetts.",45000,"{'maxAge': 1, 'name': 'Mr. John Bradley Sorenson', 'age': 54, 'title': 'Exec. VP of Global Operations', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",10,9,7,8,9,1693526400,1672444800,86400,2,52.92,52.99,52.475,53.23,52.92,52.99,52.475,53.23,0.0,0.775933,88.166664,23.616072,13587823,13587823,7090137,7120270,7120270,52.85,52.86,900,1400,77457244160,37.74,54.99,5.780391,52.2364,49.95575,0.0,0.0,USD,86744408064,0.06806,1460357714,1464220032,12223797,8325786,1690761600,1693440000,0.0083,0.00266,0.94181997,1.6,0.0084,12.461,4.245245,1672444800,1703980800,1688083200,0.038,861000000,0.6,2.24,2.13,2:1,1068076800,6.473,25.634,NYQ,EQUITY,BSX,BSX,Boston Scientific Corporation,Boston Scientific Corporation,706282200,America/New_York,EDT,-14400000,52.9,68.0,55.0,60.39,60.5,1.7,buy,28,426000000,0.291,3384000000,9454000128,0.561,1.29,13400000512,51.144,9.328,0.04224,0.05104,8679000000,1685624960,2124999936,0.059,0.109,0.69141996,0.25254,0.1659,USD,1.6244
6,300 Boston Scientific Way,Marlborough,MA,01752-1234,United States,508 683 4000,https://www.bostonscientific.com,Medical Devices,Healthcare,"Boston Scientific Corporation develops, manufactures, and markets medical devices for use in various interventional medical specialties worldwide. It operates through MedSurg and Cardiovascular segments. The company offers devices to diagnose and treat gastrointestinal and pulmonary conditions; devices to treat various urological and pelvic conditions; implantable cardioverter and implantable cardiac resynchronization therapy defibrillators; pacemakers and implantable cardiac resynchronization therapy pacemakers; and remote patient management systems. It also provides medical technologies to diagnose and treat rate and rhythm disorders of the heart comprising 3-D cardiac mapping and navigation solutions, ablation catheters, diagnostic catheters, mapping catheters, intracardiac ultrasound catheters, delivery sheaths, and other accessories; spinal cord stimulator systems for the management of chronic pain; indirect decompression systems; and deep brain stimulation systems. In addition, the company offers interventional cardiology products, that uses in the treatment of coronary artery disease and aortic valve conditions. Further, it provides stents, balloon catheters, guidewires, atherectomy, and thrombectomy systems to treat arterial and venous diseases; and peripheral embolization devices, radioactive microspheres, cryotherapy ablation systems, and micro and drainage catheters to treat cancer. The company was incorporated in 1979 and is headquartered in Marlborough, Massachusetts.",45000,"{'maxAge': 1, 'name': 'Mr. Jonathan R Monson', 'title': 'Sr. VP, Global Controller & Chief Accounting Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",10,9,7,8,9,1693526400,1672444800,86400,2,52.92,52.99,52.475,53.23,52.92,52.99,52.475,53.23,0.0,0.775933,88.166664,23.616072,13587823,13587823,7090137,7120270,7120270,52.85,52.86,900,1400,77457244160,37.74,54.99,5.780391,52.2364,49.95575,0.0,0.0,USD,86744408064,0.06806,1460357714,1464220032,12223797,8325786,1690761600,1693440000,0.0083,0.00266,0.94181997,1.6,0.0084,12.461,4.245245,1672444800,1703980800,1688083200,0.038,861000000,0.6,2.24,2.13,2:1,1068076800,6.473,25.634,NYQ,EQUITY,BSX,BSX,Boston Scientific Corporation,Boston Scientific Corporation,706282200,America/New_York,EDT,-14400000,52.9,68.0,55.0,60.39,60.5,1.7,buy,28,426000000,0.291,3384000000,9454000128,0.561,1.29,13400000512,51.144,9.328,0.04224,0.05104,8679000000,1685624960,2124999936,0.059,0.109,0.69141996,0.25254,0.1659,USD,1.6244
7,300 Boston Scientific Way,Marlborough,MA,01752-1234,United States,508 683 4000,https://www.bostonscientific.com,Medical Devices,Healthcare,"Boston Scientific Corporation develops, manufactures, and markets medical devices for use in various interventional medical specialties worldwide. It operates through MedSurg and Cardiovascular segments. The company offers devices to diagnose and treat gastrointestinal and pulmonary conditions; devices to treat various urological and pelvic conditions; implantable cardioverter and implantable cardiac resynchronization therapy defibrillators; pacemakers and implantable cardiac resynchronization therapy pacemakers; and remote patient management systems. It also provides medical technologies to diagnose and treat rate and rhythm disorders of the heart comprising 3-D cardiac mapping and navigation solutions, ablation catheters, diagnostic catheters, mapping catheters, intracardiac ultrasound catheters, delivery sheaths, and other accessories; spinal cord stimulator systems for the management of chronic pain; indirect decompression systems; and deep brain stimulation systems. In addition, the company offers interventional cardiology products, that uses in the treatment of coronary artery disease and aortic valve conditions. Further, it provides stents, balloon catheters, guidewires, atherectomy, and thrombectomy systems to treat arterial and venous diseases; and peripheral embolization devices, radioactive microspheres, cryotherapy ablation systems, and micro and drainage catheters to treat cancer. The company was incorporated in 1979 and is headquartered in Marlborough, Massachusetts.",45000,"{'maxAge': 1, 'name': 'Ms. Jodi Euerle Eddy', 'age': 49, 'title': 'Sr. VP and Chief Information & Digital Officer', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",10,9,7,8,9,1693526400,1672444800,86400,2,52.92,52.99,52.475,53.23,52.92,52.99,52.475,53.23,0.0,0.775933,88.166664,23.616072,13587823,13587823,7090137,7120270,7120270,52.85,52.86,900,1400,77457244160,37.74,54.99,5.780391,52.2364,49.95575,0.0,0.0,USD,86744408064,0.06806,1460357714,1464220032,12223797,8325786,1690761600,1693440000,0.0083,0.00266,0.94181997,1.6,0.0084,12.461,4.245245,1672444800,1703980800,1688083200,0.038,861000000,0.6,2.24,2.13,2:1,1068076800,6.473,25.634,NYQ,EQUITY,BSX,BSX,Boston Scientific Corporation,Boston Scientific Corporation,706282200,America/New_York,EDT,-14400000,52.9,68.0,55.0,60.39,60.5,1.7,buy,28,426000000,0.291,3384000000,9454000128,0.561,1.29,13400000512,51.144,9.328,0.04224,0.05104,8679000000,1685624960,2124999936,0.059,0.109,0.69141996,0.25254,0.1659,USD,1.6244
8,300 Boston Scientific Way,Marlborough,MA,01752-1234,United States,508 683 4000,https://www.bostonscientific.com,Medical Devices,Healthcare,"Boston Scientific Corporation develops, manufactures, and markets medical devices for use in various interventional medical specialties worldwide. It operates through MedSurg and Cardiovascular segments. The company offers devices to diagnose and treat gastrointestinal and pulmonary conditions; devices to treat various urological and pelvic conditions; implantable cardioverter and implantable cardiac resynchronization therapy defibrillators; pacemakers and implantable cardiac resynchronization therapy pacemakers; and remote patient management systems. It also provides medical technologies to diagnose and treat rate and rhythm disorders of the heart comprising 3-D cardiac mapping and navigation solutions, ablation catheters, diagnostic catheters, mapping catheters, intracardiac ultrasound catheters, delivery sheaths, and other accessories; spinal cord stimulator systems for the management of chronic pain; indirect decompression systems; and deep brain stimulation systems. In addition, the company offers interventional cardiology products, that uses in the treatment of coronary artery disease and aortic valve conditions. Further, it provides stents, balloon catheters, guidewires, atherectomy, and thrombectomy systems to treat arterial and venous diseases; and peripheral embolization devices, radioactive microspheres, cryotherapy ablation systems, and micro and drainage catheters to treat cancer. The company was incorporated in 1979 and is headquartered in Marlborough, Massachusetts.",45000,"{'maxAge': 1, 'name': 'Ms. Susan Vissers Lisa', 'age': 53, 'title': 'VP of Investor Relations', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",10,9,7,8,9,1693526400,1672444800,86400,2,52.92,52.99,52.475,53.23,52.92,52.99,52.475,53.23,0.0,0.775933,88.166664,23.616072,13587823,13587823,7090137,7120270,7120270,52.85,52.86,900,1400,77457244160,37.74,54.99,5.780391,52.2364,49.95575,0.0,0.0,USD,86744408064,0.06806,1460357714,1464220032,12223797,8325786,1690761600,1693440000,0.0083,0.00266,0.94181997,1.6,0.0084,12.461,4.245245,1672444800,1703980800,1688083200,0.038,861000000,0.6,2.24,2.13,2:1,1068076800,6.473,25.634,NYQ,EQUITY,BSX,BSX,Boston Scientific Corporation,Boston Scientific Corporation,706282200,America/New_York,EDT,-14400000,52.9,68.0,55.0,60.39,60.5,1.7,buy,28,426000000,0.291,3384000000,9454000128,0.561,1.29,13400000512,51.144,9.328,0.04224,0.05104,8679000000,1685624960,2124999936,0.059,0.109,0.69141996,0.25254,0.1659,USD,1.6244
9,300 Boston Scientific Way,Marlborough,MA,01752-1234,United States,508 683 4000,https://www.bostonscientific.com,Medical Devices,Healthcare,"Boston Scientific Corporation develops, manufactures, and markets medical devices for use in various interventional medical specialties worldwide. It operates through MedSurg and Cardiovascular segments. The company offers devices to diagnose and treat gastrointestinal and pulmonary conditions; devices to treat various urological and pelvic conditions; implantable cardioverter and implantable cardiac resynchronization therapy defibrillators; pacemakers and implantable cardiac resynchronization therapy pacemakers; and remote patient management systems. It also provides medical technologies to diagnose and treat rate and rhythm disorders of the heart comprising 3-D cardiac mapping and navigation solutions, ablation catheters, diagnostic catheters, mapping catheters, intracardiac ultrasound catheters, delivery sheaths, and other accessories; spinal cord stimulator systems for the management of chronic pain; indirect decompression systems; and deep brain stimulation systems. In addition, the company offers interventional cardiology products, that uses in the treatment of coronary artery disease and aortic valve conditions. Further, it provides stents, balloon catheters, guidewires, atherectomy, and thrombectomy systems to treat arterial and venous diseases; and peripheral embolization devices, radioactive microspheres, cryotherapy ablation systems, and micro and drainage catheters to treat cancer. The company was incorporated in 1979 and is headquartered in Marlborough, Massachusetts.",45000,"{'maxAge': 1, 'name': 'Mr. Vance R. Brown', 'title': 'Sr. VP, Gen. Counsel & Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",10,9,7,8,9,1693526400,1672444800,86400,2,52.92,52.99,52.475,53.23,52.92,52.99,52.475,53.23,0.0,0.775933,88.166664,23.616072,13587823,13587823,7090137,7120270,7120270,52.85,52.86,900,1400,77457244160,37.74,54.99,5.780391,52.2364,49.95575,0.0,0.0,USD,86744408064,0.06806,1460357714,1464220032,12223797,8325786,1690761600,1693440000,0.0083,0.00266,0.94181997,1.6,0.0084,12.461,4.245245,1672444800,1703980800,1688083200,0.038,861000000,0.6,2.24,2.13,2:1,1068076800,6.473,25.634,NYQ,EQUITY,BSX,BSX,Boston Scientific Corporation,Boston Scientific Corporation,706282200,America/New_York,EDT,-14400000,52.9,68.0,55.0,60.39,60.5,1.7,buy,28,426000000,0.291,3384000000,9454000128,0.561,1.29,13400000512,51.144,9.328,0.04224,0.05104,8679000000,1685624960,2124999936,0.059,0.109,0.69141996,0.25254,0.1659,USD,1.6244
