,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,135 Duryea Road,Melville,NY,11747,United States,631 843 5500,https://www.henryschein.com,Medical Distribution,Healthcare,"Henry Schein, Inc. provides health care products and services to dental practitioners and laboratories, physician practices, ambulatory surgery centers, government, institutional health care clinics, and other alternate care clinics worldwide. It operates through two segments, Health Care Distribution, and Technology and Value-Added Services. The Health Care Distribution segment offers dental products, including infection-control products, handpieces, preventatives, impression materials, composites, anesthetics, teeth, dental implants, gypsum, acrylics, articulators, abrasives, dental chairs, delivery units and lights, X-ray supplies and equipment, personal protective equipment, and high-tech and digital restoration equipment, as well as equipment repair services. This segment also provides medical products comprising branded and generic pharmaceuticals, vaccines, surgical products, diagnostic tests, infection-control products, X-ray products, equipment, and vitamins. The Technology and Value-Added Services segment offers software, technology, and other value-added services that include practice management software systems for dental and medical practitioners. This segment also provides value-added practice solutions, which comprise financial services on a non-recourse basis, e-services, practice technology, network, and hardware services, as well as continuing education services for practitioners, and consulting and other services. Henry Schein, Inc. was founded in 1932 and is headquartered in Melville, New York.",23000,"{'maxAge': 1, 'name': 'Mr. Stanley M. Bergman', 'age': 72, 'title': 'Exec. Chairman & CEO', 'yearBorn': 1950, 'fiscalYear': 2022, 'totalPay': 4284135, 'exercisedValue': 0, 'unexercisedValue': 511986}",5,7,7,4,5,1693526400,1672444800,86400,2,74.45,74.29,74.08,75.31,74.45,74.29,74.08,75.31,0.0,0.808091,21.382185,13.008742,1108141,1108141,837816,754160,754160,74.4,74.51,800,800,9716830208,64.75,89.72,0.7712995,77.5264,79.668,0.0,0.0,USD,12913022976,0.03635,128766854,130585000,2161114,2821514,1690761600,1693440000,0.0166,0.01036,0.99478996,2.38,0.019,27.264,2.7292402,1672444800,1703980800,1688169600,-0.125,458000000,3.48,5.72,1.75,1275:1000,1549584000,1.025,12.263,NMS,EQUITY,HSIC,HSIC,"Henry Schein, Inc.","Henry Schein, Inc.",815409000,America/New_York,EDT,-14400000,74.41,96.0,69.0,82.83,82.0,2.9,hold,12,137000000,1.049,1053000000,1882000000,0.705,1.718,12597999616,37.595,94.743,0.059959996,0.0996,3831000000,435000000,653000000,-0.086,0.023,0.30592,0.083579995,0.06652,USD,1.5195
1,135 Duryea Road,Melville,NY,11747,United States,631 843 5500,https://www.henryschein.com,Medical Distribution,Healthcare,"Henry Schein, Inc. provides health care products and services to dental practitioners and laboratories, physician practices, ambulatory surgery centers, government, institutional health care clinics, and other alternate care clinics worldwide. It operates through two segments, Health Care Distribution, and Technology and Value-Added Services. The Health Care Distribution segment offers dental products, including infection-control products, handpieces, preventatives, impression materials, composites, anesthetics, teeth, dental implants, gypsum, acrylics, articulators, abrasives, dental chairs, delivery units and lights, X-ray supplies and equipment, personal protective equipment, and high-tech and digital restoration equipment, as well as equipment repair services. This segment also provides medical products comprising branded and generic pharmaceuticals, vaccines, surgical products, diagnostic tests, infection-control products, X-ray products, equipment, and vitamins. The Technology and Value-Added Services segment offers software, technology, and other value-added services that include practice management software systems for dental and medical practitioners. This segment also provides value-added practice solutions, which comprise financial services on a non-recourse basis, e-services, practice technology, network, and hardware services, as well as continuing education services for practitioners, and consulting and other services. Henry Schein, Inc. was founded in 1932 and is headquartered in Melville, New York.",23000,"{'maxAge': 1, 'name': 'Mr. James P. Breslawski', 'age': 68, 'title': 'Exec. Vice Chairman & Pres', 'yearBorn': 1954, 'fiscalYear': 2022, 'totalPay': 1748853, 'exercisedValue': 0, 'unexercisedValue': 234097}",5,7,7,4,5,1693526400,1672444800,86400,2,74.45,74.29,74.08,75.31,74.45,74.29,74.08,75.31,0.0,0.808091,21.382185,13.008742,1108141,1108141,837816,754160,754160,74.4,74.51,800,800,9716830208,64.75,89.72,0.7712995,77.5264,79.668,0.0,0.0,USD,12913022976,0.03635,128766854,130585000,2161114,2821514,1690761600,1693440000,0.0166,0.01036,0.99478996,2.38,0.019,27.264,2.7292402,1672444800,1703980800,1688169600,-0.125,458000000,3.48,5.72,1.75,1275:1000,1549584000,1.025,12.263,NMS,EQUITY,HSIC,HSIC,"Henry Schein, Inc.","Henry Schein, Inc.",815409000,America/New_York,EDT,-14400000,74.41,96.0,69.0,82.83,82.0,2.9,hold,12,137000000,1.049,1053000000,1882000000,0.705,1.718,12597999616,37.595,94.743,0.059959996,0.0996,3831000000,435000000,653000000,-0.086,0.023,0.30592,0.083579995,0.06652,USD,1.5195
2,135 Duryea Road,Melville,NY,11747,United States,631 843 5500,https://www.henryschein.com,Medical Distribution,Healthcare,"Henry Schein, Inc. provides health care products and services to dental practitioners and laboratories, physician practices, ambulatory surgery centers, government, institutional health care clinics, and other alternate care clinics worldwide. It operates through two segments, Health Care Distribution, and Technology and Value-Added Services. The Health Care Distribution segment offers dental products, including infection-control products, handpieces, preventatives, impression materials, composites, anesthetics, teeth, dental implants, gypsum, acrylics, articulators, abrasives, dental chairs, delivery units and lights, X-ray supplies and equipment, personal protective equipment, and high-tech and digital restoration equipment, as well as equipment repair services. This segment also provides medical products comprising branded and generic pharmaceuticals, vaccines, surgical products, diagnostic tests, infection-control products, X-ray products, equipment, and vitamins. The Technology and Value-Added Services segment offers software, technology, and other value-added services that include practice management software systems for dental and medical practitioners. This segment also provides value-added practice solutions, which comprise financial services on a non-recourse basis, e-services, practice technology, network, and hardware services, as well as continuing education services for practitioners, and consulting and other services. Henry Schein, Inc. was founded in 1932 and is headquartered in Melville, New York.",23000,"{'maxAge': 1, 'name': 'Mr. Ronald N. South', 'age': 60, 'title': 'Sr. VP & CFO', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 1097412, 'exercisedValue': 0, 'unexercisedValue': 21313}",5,7,7,4,5,1693526400,1672444800,86400,2,74.45,74.29,74.08,75.31,74.45,74.29,74.08,75.31,0.0,0.808091,21.382185,13.008742,1108141,1108141,837816,754160,754160,74.4,74.51,800,800,9716830208,64.75,89.72,0.7712995,77.5264,79.668,0.0,0.0,USD,12913022976,0.03635,128766854,130585000,2161114,2821514,1690761600,1693440000,0.0166,0.01036,0.99478996,2.38,0.019,27.264,2.7292402,1672444800,1703980800,1688169600,-0.125,458000000,3.48,5.72,1.75,1275:1000,1549584000,1.025,12.263,NMS,EQUITY,HSIC,HSIC,"Henry Schein, Inc.","Henry Schein, Inc.",815409000,America/New_York,EDT,-14400000,74.41,96.0,69.0,82.83,82.0,2.9,hold,12,137000000,1.049,1053000000,1882000000,0.705,1.718,12597999616,37.595,94.743,0.059959996,0.0996,3831000000,435000000,653000000,-0.086,0.023,0.30592,0.083579995,0.06652,USD,1.5195
3,135 Duryea Road,Melville,NY,11747,United States,631 843 5500,https://www.henryschein.com,Medical Distribution,Healthcare,"Henry Schein, Inc. provides health care products and services to dental practitioners and laboratories, physician practices, ambulatory surgery centers, government, institutional health care clinics, and other alternate care clinics worldwide. It operates through two segments, Health Care Distribution, and Technology and Value-Added Services. The Health Care Distribution segment offers dental products, including infection-control products, handpieces, preventatives, impression materials, composites, anesthetics, teeth, dental implants, gypsum, acrylics, articulators, abrasives, dental chairs, delivery units and lights, X-ray supplies and equipment, personal protective equipment, and high-tech and digital restoration equipment, as well as equipment repair services. This segment also provides medical products comprising branded and generic pharmaceuticals, vaccines, surgical products, diagnostic tests, infection-control products, X-ray products, equipment, and vitamins. The Technology and Value-Added Services segment offers software, technology, and other value-added services that include practice management software systems for dental and medical practitioners. This segment also provides value-added practice solutions, which comprise financial services on a non-recourse basis, e-services, practice technology, network, and hardware services, as well as continuing education services for practitioners, and consulting and other services. Henry Schein, Inc. was founded in 1932 and is headquartered in Melville, New York.",23000,"{'maxAge': 1, 'name': 'Mr. Steven  Paladino', 'age': 65, 'title': 'Exec. Director', 'yearBorn': 1957, 'fiscalYear': 2022, 'totalPay': 1067854, 'exercisedValue': 0, 'unexercisedValue': 219356}",5,7,7,4,5,1693526400,1672444800,86400,2,74.45,74.29,74.08,75.31,74.45,74.29,74.08,75.31,0.0,0.808091,21.382185,13.008742,1108141,1108141,837816,754160,754160,74.4,74.51,800,800,9716830208,64.75,89.72,0.7712995,77.5264,79.668,0.0,0.0,USD,12913022976,0.03635,128766854,130585000,2161114,2821514,1690761600,1693440000,0.0166,0.01036,0.99478996,2.38,0.019,27.264,2.7292402,1672444800,1703980800,1688169600,-0.125,458000000,3.48,5.72,1.75,1275:1000,1549584000,1.025,12.263,NMS,EQUITY,HSIC,HSIC,"Henry Schein, Inc.","Henry Schein, Inc.",815409000,America/New_York,EDT,-14400000,74.41,96.0,69.0,82.83,82.0,2.9,hold,12,137000000,1.049,1053000000,1882000000,0.705,1.718,12597999616,37.595,94.743,0.059959996,0.0996,3831000000,435000000,653000000,-0.086,0.023,0.30592,0.083579995,0.06652,USD,1.5195
4,135 Duryea Road,Melville,NY,11747,United States,631 843 5500,https://www.henryschein.com,Medical Distribution,Healthcare,"Henry Schein, Inc. provides health care products and services to dental practitioners and laboratories, physician practices, ambulatory surgery centers, government, institutional health care clinics, and other alternate care clinics worldwide. It operates through two segments, Health Care Distribution, and Technology and Value-Added Services. The Health Care Distribution segment offers dental products, including infection-control products, handpieces, preventatives, impression materials, composites, anesthetics, teeth, dental implants, gypsum, acrylics, articulators, abrasives, dental chairs, delivery units and lights, X-ray supplies and equipment, personal protective equipment, and high-tech and digital restoration equipment, as well as equipment repair services. This segment also provides medical products comprising branded and generic pharmaceuticals, vaccines, surgical products, diagnostic tests, infection-control products, X-ray products, equipment, and vitamins. The Technology and Value-Added Services segment offers software, technology, and other value-added services that include practice management software systems for dental and medical practitioners. This segment also provides value-added practice solutions, which comprise financial services on a non-recourse basis, e-services, practice technology, network, and hardware services, as well as continuing education services for practitioners, and consulting and other services. Henry Schein, Inc. was founded in 1932 and is headquartered in Melville, New York.",23000,"{'maxAge': 1, 'name': 'Mr. Mark E. Mlotek', 'age': 66, 'title': 'Exec. VP, Chief Strategic Officer & Exec. Director', 'yearBorn': 1956, 'fiscalYear': 2022, 'totalPay': 1416767, 'exercisedValue': 0, 'unexercisedValue': 204753}",5,7,7,4,5,1693526400,1672444800,86400,2,74.45,74.29,74.08,75.31,74.45,74.29,74.08,75.31,0.0,0.808091,21.382185,13.008742,1108141,1108141,837816,754160,754160,74.4,74.51,800,800,9716830208,64.75,89.72,0.7712995,77.5264,79.668,0.0,0.0,USD,12913022976,0.03635,128766854,130585000,2161114,2821514,1690761600,1693440000,0.0166,0.01036,0.99478996,2.38,0.019,27.264,2.7292402,1672444800,1703980800,1688169600,-0.125,458000000,3.48,5.72,1.75,1275:1000,1549584000,1.025,12.263,NMS,EQUITY,HSIC,HSIC,"Henry Schein, Inc.","Henry Schein, Inc.",815409000,America/New_York,EDT,-14400000,74.41,96.0,69.0,82.83,82.0,2.9,hold,12,137000000,1.049,1053000000,1882000000,0.705,1.718,12597999616,37.595,94.743,0.059959996,0.0996,3831000000,435000000,653000000,-0.086,0.023,0.30592,0.083579995,0.06652,USD,1.5195
5,135 Duryea Road,Melville,NY,11747,United States,631 843 5500,https://www.henryschein.com,Medical Distribution,Healthcare,"Henry Schein, Inc. provides health care products and services to dental practitioners and laboratories, physician practices, ambulatory surgery centers, government, institutional health care clinics, and other alternate care clinics worldwide. It operates through two segments, Health Care Distribution, and Technology and Value-Added Services. The Health Care Distribution segment offers dental products, including infection-control products, handpieces, preventatives, impression materials, composites, anesthetics, teeth, dental implants, gypsum, acrylics, articulators, abrasives, dental chairs, delivery units and lights, X-ray supplies and equipment, personal protective equipment, and high-tech and digital restoration equipment, as well as equipment repair services. This segment also provides medical products comprising branded and generic pharmaceuticals, vaccines, surgical products, diagnostic tests, infection-control products, X-ray products, equipment, and vitamins. The Technology and Value-Added Services segment offers software, technology, and other value-added services that include practice management software systems for dental and medical practitioners. This segment also provides value-added practice solutions, which comprise financial services on a non-recourse basis, e-services, practice technology, network, and hardware services, as well as continuing education services for practitioners, and consulting and other services. Henry Schein, Inc. was founded in 1932 and is headquartered in Melville, New York.",23000,"{'maxAge': 1, 'name': 'Mr. Bradford C. Connett', 'age': 63, 'title': 'Chief Exec. Officer of North America Distribution Group', 'yearBorn': 1959, 'fiscalYear': 2022, 'totalPay': 2696969, 'exercisedValue': 0, 'unexercisedValue': 142136}",5,7,7,4,5,1693526400,1672444800,86400,2,74.45,74.29,74.08,75.31,74.45,74.29,74.08,75.31,0.0,0.808091,21.382185,13.008742,1108141,1108141,837816,754160,754160,74.4,74.51,800,800,9716830208,64.75,89.72,0.7712995,77.5264,79.668,0.0,0.0,USD,12913022976,0.03635,128766854,130585000,2161114,2821514,1690761600,1693440000,0.0166,0.01036,0.99478996,2.38,0.019,27.264,2.7292402,1672444800,1703980800,1688169600,-0.125,458000000,3.48,5.72,1.75,1275:1000,1549584000,1.025,12.263,NMS,EQUITY,HSIC,HSIC,"Henry Schein, Inc.","Henry Schein, Inc.",815409000,America/New_York,EDT,-14400000,74.41,96.0,69.0,82.83,82.0,2.9,hold,12,137000000,1.049,1053000000,1882000000,0.705,1.718,12597999616,37.595,94.743,0.059959996,0.0996,3831000000,435000000,653000000,-0.086,0.023,0.30592,0.083579995,0.06652,USD,1.5195
6,135 Duryea Road,Melville,NY,11747,United States,631 843 5500,https://www.henryschein.com,Medical Distribution,Healthcare,"Henry Schein, Inc. provides health care products and services to dental practitioners and laboratories, physician practices, ambulatory surgery centers, government, institutional health care clinics, and other alternate care clinics worldwide. It operates through two segments, Health Care Distribution, and Technology and Value-Added Services. The Health Care Distribution segment offers dental products, including infection-control products, handpieces, preventatives, impression materials, composites, anesthetics, teeth, dental implants, gypsum, acrylics, articulators, abrasives, dental chairs, delivery units and lights, X-ray supplies and equipment, personal protective equipment, and high-tech and digital restoration equipment, as well as equipment repair services. This segment also provides medical products comprising branded and generic pharmaceuticals, vaccines, surgical products, diagnostic tests, infection-control products, X-ray products, equipment, and vitamins. The Technology and Value-Added Services segment offers software, technology, and other value-added services that include practice management software systems for dental and medical practitioners. This segment also provides value-added practice solutions, which comprise financial services on a non-recourse basis, e-services, practice technology, network, and hardware services, as well as continuing education services for practitioners, and consulting and other services. Henry Schein, Inc. was founded in 1932 and is headquartered in Melville, New York.",23000,"{'maxAge': 1, 'name': 'Mr. Michael Saul Ettinger', 'age': 61, 'title': 'Exec. VP & COO', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",5,7,7,4,5,1693526400,1672444800,86400,2,74.45,74.29,74.08,75.31,74.45,74.29,74.08,75.31,0.0,0.808091,21.382185,13.008742,1108141,1108141,837816,754160,754160,74.4,74.51,800,800,9716830208,64.75,89.72,0.7712995,77.5264,79.668,0.0,0.0,USD,12913022976,0.03635,128766854,130585000,2161114,2821514,1690761600,1693440000,0.0166,0.01036,0.99478996,2.38,0.019,27.264,2.7292402,1672444800,1703980800,1688169600,-0.125,458000000,3.48,5.72,1.75,1275:1000,1549584000,1.025,12.263,NMS,EQUITY,HSIC,HSIC,"Henry Schein, Inc.","Henry Schein, Inc.",815409000,America/New_York,EDT,-14400000,74.41,96.0,69.0,82.83,82.0,2.9,hold,12,137000000,1.049,1053000000,1882000000,0.705,1.718,12597999616,37.595,94.743,0.059959996,0.0996,3831000000,435000000,653000000,-0.086,0.023,0.30592,0.083579995,0.06652,USD,1.5195
7,135 Duryea Road,Melville,NY,11747,United States,631 843 5500,https://www.henryschein.com,Medical Distribution,Healthcare,"Henry Schein, Inc. provides health care products and services to dental practitioners and laboratories, physician practices, ambulatory surgery centers, government, institutional health care clinics, and other alternate care clinics worldwide. It operates through two segments, Health Care Distribution, and Technology and Value-Added Services. The Health Care Distribution segment offers dental products, including infection-control products, handpieces, preventatives, impression materials, composites, anesthetics, teeth, dental implants, gypsum, acrylics, articulators, abrasives, dental chairs, delivery units and lights, X-ray supplies and equipment, personal protective equipment, and high-tech and digital restoration equipment, as well as equipment repair services. This segment also provides medical products comprising branded and generic pharmaceuticals, vaccines, surgical products, diagnostic tests, infection-control products, X-ray products, equipment, and vitamins. The Technology and Value-Added Services segment offers software, technology, and other value-added services that include practice management software systems for dental and medical practitioners. This segment also provides value-added practice solutions, which comprise financial services on a non-recourse basis, e-services, practice technology, network, and hardware services, as well as continuing education services for practitioners, and consulting and other services. Henry Schein, Inc. was founded in 1932 and is headquartered in Melville, New York.",23000,"{'maxAge': 1, 'name': 'Ms. Olga  Timoshkina', 'title': 'VP of Corp. Fin., Chief Accounting Officer & Corp. Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",5,7,7,4,5,1693526400,1672444800,86400,2,74.45,74.29,74.08,75.31,74.45,74.29,74.08,75.31,0.0,0.808091,21.382185,13.008742,1108141,1108141,837816,754160,754160,74.4,74.51,800,800,9716830208,64.75,89.72,0.7712995,77.5264,79.668,0.0,0.0,USD,12913022976,0.03635,128766854,130585000,2161114,2821514,1690761600,1693440000,0.0166,0.01036,0.99478996,2.38,0.019,27.264,2.7292402,1672444800,1703980800,1688169600,-0.125,458000000,3.48,5.72,1.75,1275:1000,1549584000,1.025,12.263,NMS,EQUITY,HSIC,HSIC,"Henry Schein, Inc.","Henry Schein, Inc.",815409000,America/New_York,EDT,-14400000,74.41,96.0,69.0,82.83,82.0,2.9,hold,12,137000000,1.049,1053000000,1882000000,0.705,1.718,12597999616,37.595,94.743,0.059959996,0.0996,3831000000,435000000,653000000,-0.086,0.023,0.30592,0.083579995,0.06652,USD,1.5195
8,135 Duryea Road,Melville,NY,11747,United States,631 843 5500,https://www.henryschein.com,Medical Distribution,Healthcare,"Henry Schein, Inc. provides health care products and services to dental practitioners and laboratories, physician practices, ambulatory surgery centers, government, institutional health care clinics, and other alternate care clinics worldwide. It operates through two segments, Health Care Distribution, and Technology and Value-Added Services. The Health Care Distribution segment offers dental products, including infection-control products, handpieces, preventatives, impression materials, composites, anesthetics, teeth, dental implants, gypsum, acrylics, articulators, abrasives, dental chairs, delivery units and lights, X-ray supplies and equipment, personal protective equipment, and high-tech and digital restoration equipment, as well as equipment repair services. This segment also provides medical products comprising branded and generic pharmaceuticals, vaccines, surgical products, diagnostic tests, infection-control products, X-ray products, equipment, and vitamins. The Technology and Value-Added Services segment offers software, technology, and other value-added services that include practice management software systems for dental and medical practitioners. This segment also provides value-added practice solutions, which comprise financial services on a non-recourse basis, e-services, practice technology, network, and hardware services, as well as continuing education services for practitioners, and consulting and other services. Henry Schein, Inc. was founded in 1932 and is headquartered in Melville, New York.",23000,"{'maxAge': 1, 'name': 'Mr. Christopher  Pendergast', 'age': 58, 'title': 'Sr. VP & CTO', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",5,7,7,4,5,1693526400,1672444800,86400,2,74.45,74.29,74.08,75.31,74.45,74.29,74.08,75.31,0.0,0.808091,21.382185,13.008742,1108141,1108141,837816,754160,754160,74.4,74.51,800,800,9716830208,64.75,89.72,0.7712995,77.5264,79.668,0.0,0.0,USD,12913022976,0.03635,128766854,130585000,2161114,2821514,1690761600,1693440000,0.0166,0.01036,0.99478996,2.38,0.019,27.264,2.7292402,1672444800,1703980800,1688169600,-0.125,458000000,3.48,5.72,1.75,1275:1000,1549584000,1.025,12.263,NMS,EQUITY,HSIC,HSIC,"Henry Schein, Inc.","Henry Schein, Inc.",815409000,America/New_York,EDT,-14400000,74.41,96.0,69.0,82.83,82.0,2.9,hold,12,137000000,1.049,1053000000,1882000000,0.705,1.718,12597999616,37.595,94.743,0.059959996,0.0996,3831000000,435000000,653000000,-0.086,0.023,0.30592,0.083579995,0.06652,USD,1.5195
9,135 Duryea Road,Melville,NY,11747,United States,631 843 5500,https://www.henryschein.com,Medical Distribution,Healthcare,"Henry Schein, Inc. provides health care products and services to dental practitioners and laboratories, physician practices, ambulatory surgery centers, government, institutional health care clinics, and other alternate care clinics worldwide. It operates through two segments, Health Care Distribution, and Technology and Value-Added Services. The Health Care Distribution segment offers dental products, including infection-control products, handpieces, preventatives, impression materials, composites, anesthetics, teeth, dental implants, gypsum, acrylics, articulators, abrasives, dental chairs, delivery units and lights, X-ray supplies and equipment, personal protective equipment, and high-tech and digital restoration equipment, as well as equipment repair services. This segment also provides medical products comprising branded and generic pharmaceuticals, vaccines, surgical products, diagnostic tests, infection-control products, X-ray products, equipment, and vitamins. The Technology and Value-Added Services segment offers software, technology, and other value-added services that include practice management software systems for dental and medical practitioners. This segment also provides value-added practice solutions, which comprise financial services on a non-recourse basis, e-services, practice technology, network, and hardware services, as well as continuing education services for practitioners, and consulting and other services. Henry Schein, Inc. was founded in 1932 and is headquartered in Melville, New York.",23000,"{'maxAge': 1, 'name': 'Graham  Stanley', 'title': 'VP of Investor Relations & Strategic Fin. Project Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",5,7,7,4,5,1693526400,1672444800,86400,2,74.45,74.29,74.08,75.31,74.45,74.29,74.08,75.31,0.0,0.808091,21.382185,13.008742,1108141,1108141,837816,754160,754160,74.4,74.51,800,800,9716830208,64.75,89.72,0.7712995,77.5264,79.668,0.0,0.0,USD,12913022976,0.03635,128766854,130585000,2161114,2821514,1690761600,1693440000,0.0166,0.01036,0.99478996,2.38,0.019,27.264,2.7292402,1672444800,1703980800,1688169600,-0.125,458000000,3.48,5.72,1.75,1275:1000,1549584000,1.025,12.263,NMS,EQUITY,HSIC,HSIC,"Henry Schein, Inc.","Henry Schein, Inc.",815409000,America/New_York,EDT,-14400000,74.41,96.0,69.0,82.83,82.0,2.9,hold,12,137000000,1.049,1053000000,1882000000,0.705,1.718,12597999616,37.595,94.743,0.059959996,0.0996,3831000000,435000000,653000000,-0.086,0.023,0.30592,0.083579995,0.06652,USD,1.5195
