,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,450 South Orange Avenue,Suite 900,Orlando,FL,32801-3336,United States,407 265 7348,407 650 1044,https://www.nnnreit.com,REIT—Retail,Real Estate,"NNN REIT invests primarily in high-quality retail properties subject generally to long-term, net leases. As of June 30, 2023, the company owned 3,479 properties in 49 states with a gross leasable area of approximately 35.5 million square feet and with a weighted average remaining lease term of 10.2 years. NNN is one of only three publicly traded REITs to have increased annual dividends for 34 or more consecutive years.",77,"{'maxAge': 1, 'name': 'Mr. Stephen A. Horn Jr.', 'age': 50, 'title': 'Pres, CEO & Director', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 2818637, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,1,1,1693526400,1672444800,86400,2,38.48,38.34,37.94,38.43,38.48,38.34,37.94,38.43,2.26,0.0587,1690502400,1.0784,4.7,0.866874,18.710783,17.836447,2206203,2206203,1481230,1343900,1343900,37.95,38.48,800,1400,6962628096,37.75,48.21,8.717025,40.6534,43.53625,2.2,0.05717256,USD,11091301376,0.46067002,181153295,182411008,2808319,4687636,1690761600,1693440000,0.0154,0.0064999997,0.90932,1.51,0.025,22.752,1.6776546,1672444800,1703980800,1688083200,0.331,367464000,2.04,2.14,1.75,13.886,15.236,NYQ,EQUITY,NNN,NNN,"NNN REIT, Inc.","NNN REIT, Inc.",466176600,America/New_York,EDT,-14400000,38.17,50.0,41.0,45.38,46.0,2.3,buy,13,2281000,0.013,727960000,4074511872,0.097,0.105,798739008,98.175,4.451,0.03833,0.091239996,746772000,471613376,602337984,0.286,0.062,0.96671,0.91139,0.62001,USD,
1,450 South Orange Avenue,Suite 900,Orlando,FL,32801-3336,United States,407 265 7348,407 650 1044,https://www.nnnreit.com,REIT—Retail,Real Estate,"NNN REIT invests primarily in high-quality retail properties subject generally to long-term, net leases. As of June 30, 2023, the company owned 3,479 properties in 49 states with a gross leasable area of approximately 35.5 million square feet and with a weighted average remaining lease term of 10.2 years. NNN is one of only three publicly traded REITs to have increased annual dividends for 34 or more consecutive years.",77,"{'maxAge': 1, 'name': 'Mr. Kevin B. Habicht', 'age': 63, 'title': 'CFO, Exec. VP, Treasurer, Assistant Sec. & Director', 'yearBorn': 1959, 'fiscalYear': 2022, 'totalPay': 2066116, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,1,1,1693526400,1672444800,86400,2,38.48,38.34,37.94,38.43,38.48,38.34,37.94,38.43,2.26,0.0587,1690502400,1.0784,4.7,0.866874,18.710783,17.836447,2206203,2206203,1481230,1343900,1343900,37.95,38.48,800,1400,6962628096,37.75,48.21,8.717025,40.6534,43.53625,2.2,0.05717256,USD,11091301376,0.46067002,181153295,182411008,2808319,4687636,1690761600,1693440000,0.0154,0.0064999997,0.90932,1.51,0.025,22.752,1.6776546,1672444800,1703980800,1688083200,0.331,367464000,2.04,2.14,1.75,13.886,15.236,NYQ,EQUITY,NNN,NNN,"NNN REIT, Inc.","NNN REIT, Inc.",466176600,America/New_York,EDT,-14400000,38.17,50.0,41.0,45.38,46.0,2.3,buy,13,2281000,0.013,727960000,4074511872,0.097,0.105,798739008,98.175,4.451,0.03833,0.091239996,746772000,471613376,602337984,0.286,0.062,0.96671,0.91139,0.62001,USD,
2,450 South Orange Avenue,Suite 900,Orlando,FL,32801-3336,United States,407 265 7348,407 650 1044,https://www.nnnreit.com,REIT—Retail,Real Estate,"NNN REIT invests primarily in high-quality retail properties subject generally to long-term, net leases. As of June 30, 2023, the company owned 3,479 properties in 49 states with a gross leasable area of approximately 35.5 million square feet and with a weighted average remaining lease term of 10.2 years. NNN is one of only three publicly traded REITs to have increased annual dividends for 34 or more consecutive years.",77,"{'maxAge': 1, 'name': 'Ms. Michelle Lynn Miller', 'age': 53, 'title': 'Chief Accounting Officer & Exec. VP', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 758612, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,1,1,1693526400,1672444800,86400,2,38.48,38.34,37.94,38.43,38.48,38.34,37.94,38.43,2.26,0.0587,1690502400,1.0784,4.7,0.866874,18.710783,17.836447,2206203,2206203,1481230,1343900,1343900,37.95,38.48,800,1400,6962628096,37.75,48.21,8.717025,40.6534,43.53625,2.2,0.05717256,USD,11091301376,0.46067002,181153295,182411008,2808319,4687636,1690761600,1693440000,0.0154,0.0064999997,0.90932,1.51,0.025,22.752,1.6776546,1672444800,1703980800,1688083200,0.331,367464000,2.04,2.14,1.75,13.886,15.236,NYQ,EQUITY,NNN,NNN,"NNN REIT, Inc.","NNN REIT, Inc.",466176600,America/New_York,EDT,-14400000,38.17,50.0,41.0,45.38,46.0,2.3,buy,13,2281000,0.013,727960000,4074511872,0.097,0.105,798739008,98.175,4.451,0.03833,0.091239996,746772000,471613376,602337984,0.286,0.062,0.96671,0.91139,0.62001,USD,
3,450 South Orange Avenue,Suite 900,Orlando,FL,32801-3336,United States,407 265 7348,407 650 1044,https://www.nnnreit.com,REIT—Retail,Real Estate,"NNN REIT invests primarily in high-quality retail properties subject generally to long-term, net leases. As of June 30, 2023, the company owned 3,479 properties in 49 states with a gross leasable area of approximately 35.5 million square feet and with a weighted average remaining lease term of 10.2 years. NNN is one of only three publicly traded REITs to have increased annual dividends for 34 or more consecutive years.",77,"{'maxAge': 1, 'name': 'Mr. Christopher Paul Tessitore', 'age': 54, 'title': 'Exec. VP, Gen. Counsel & Sec.', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 1506089, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,1,1,1693526400,1672444800,86400,2,38.48,38.34,37.94,38.43,38.48,38.34,37.94,38.43,2.26,0.0587,1690502400,1.0784,4.7,0.866874,18.710783,17.836447,2206203,2206203,1481230,1343900,1343900,37.95,38.48,800,1400,6962628096,37.75,48.21,8.717025,40.6534,43.53625,2.2,0.05717256,USD,11091301376,0.46067002,181153295,182411008,2808319,4687636,1690761600,1693440000,0.0154,0.0064999997,0.90932,1.51,0.025,22.752,1.6776546,1672444800,1703980800,1688083200,0.331,367464000,2.04,2.14,1.75,13.886,15.236,NYQ,EQUITY,NNN,NNN,"NNN REIT, Inc.","NNN REIT, Inc.",466176600,America/New_York,EDT,-14400000,38.17,50.0,41.0,45.38,46.0,2.3,buy,13,2281000,0.013,727960000,4074511872,0.097,0.105,798739008,98.175,4.451,0.03833,0.091239996,746772000,471613376,602337984,0.286,0.062,0.96671,0.91139,0.62001,USD,
4,450 South Orange Avenue,Suite 900,Orlando,FL,32801-3336,United States,407 265 7348,407 650 1044,https://www.nnnreit.com,REIT—Retail,Real Estate,"NNN REIT invests primarily in high-quality retail properties subject generally to long-term, net leases. As of June 30, 2023, the company owned 3,479 properties in 49 states with a gross leasable area of approximately 35.5 million square feet and with a weighted average remaining lease term of 10.2 years. NNN is one of only three publicly traded REITs to have increased annual dividends for 34 or more consecutive years.",77,"{'maxAge': 1, 'name': 'Mr. Christopher F. Barry', 'age': 55, 'title': 'VP of Corp. Communications & Investor Relations', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,1,1,1693526400,1672444800,86400,2,38.48,38.34,37.94,38.43,38.48,38.34,37.94,38.43,2.26,0.0587,1690502400,1.0784,4.7,0.866874,18.710783,17.836447,2206203,2206203,1481230,1343900,1343900,37.95,38.48,800,1400,6962628096,37.75,48.21,8.717025,40.6534,43.53625,2.2,0.05717256,USD,11091301376,0.46067002,181153295,182411008,2808319,4687636,1690761600,1693440000,0.0154,0.0064999997,0.90932,1.51,0.025,22.752,1.6776546,1672444800,1703980800,1688083200,0.331,367464000,2.04,2.14,1.75,13.886,15.236,NYQ,EQUITY,NNN,NNN,"NNN REIT, Inc.","NNN REIT, Inc.",466176600,America/New_York,EDT,-14400000,38.17,50.0,41.0,45.38,46.0,2.3,buy,13,2281000,0.013,727960000,4074511872,0.097,0.105,798739008,98.175,4.451,0.03833,0.091239996,746772000,471613376,602337984,0.286,0.062,0.96671,0.91139,0.62001,USD,
5,450 South Orange Avenue,Suite 900,Orlando,FL,32801-3336,United States,407 265 7348,407 650 1044,https://www.nnnreit.com,REIT—Retail,Real Estate,"NNN REIT invests primarily in high-quality retail properties subject generally to long-term, net leases. As of June 30, 2023, the company owned 3,479 properties in 49 states with a gross leasable area of approximately 35.5 million square feet and with a weighted average remaining lease term of 10.2 years. NNN is one of only three publicly traded REITs to have increased annual dividends for 34 or more consecutive years.",77,"{'maxAge': 1, 'name': 'Ms. Margo  Moeder', 'title': 'VP of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,1,1,1693526400,1672444800,86400,2,38.48,38.34,37.94,38.43,38.48,38.34,37.94,38.43,2.26,0.0587,1690502400,1.0784,4.7,0.866874,18.710783,17.836447,2206203,2206203,1481230,1343900,1343900,37.95,38.48,800,1400,6962628096,37.75,48.21,8.717025,40.6534,43.53625,2.2,0.05717256,USD,11091301376,0.46067002,181153295,182411008,2808319,4687636,1690761600,1693440000,0.0154,0.0064999997,0.90932,1.51,0.025,22.752,1.6776546,1672444800,1703980800,1688083200,0.331,367464000,2.04,2.14,1.75,13.886,15.236,NYQ,EQUITY,NNN,NNN,"NNN REIT, Inc.","NNN REIT, Inc.",466176600,America/New_York,EDT,-14400000,38.17,50.0,41.0,45.38,46.0,2.3,buy,13,2281000,0.013,727960000,4074511872,0.097,0.105,798739008,98.175,4.451,0.03833,0.091239996,746772000,471613376,602337984,0.286,0.062,0.96671,0.91139,0.62001,USD,
6,450 South Orange Avenue,Suite 900,Orlando,FL,32801-3336,United States,407 265 7348,407 650 1044,https://www.nnnreit.com,REIT—Retail,Real Estate,"NNN REIT invests primarily in high-quality retail properties subject generally to long-term, net leases. As of June 30, 2023, the company owned 3,479 properties in 49 states with a gross leasable area of approximately 35.5 million square feet and with a weighted average remaining lease term of 10.2 years. NNN is one of only three publicly traded REITs to have increased annual dividends for 34 or more consecutive years.",77,"{'maxAge': 1, 'name': 'Mr. Matt  Williams', 'title': 'Sr. VP of Underwriting', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,1,1,1693526400,1672444800,86400,2,38.48,38.34,37.94,38.43,38.48,38.34,37.94,38.43,2.26,0.0587,1690502400,1.0784,4.7,0.866874,18.710783,17.836447,2206203,2206203,1481230,1343900,1343900,37.95,38.48,800,1400,6962628096,37.75,48.21,8.717025,40.6534,43.53625,2.2,0.05717256,USD,11091301376,0.46067002,181153295,182411008,2808319,4687636,1690761600,1693440000,0.0154,0.0064999997,0.90932,1.51,0.025,22.752,1.6776546,1672444800,1703980800,1688083200,0.331,367464000,2.04,2.14,1.75,13.886,15.236,NYQ,EQUITY,NNN,NNN,"NNN REIT, Inc.","NNN REIT, Inc.",466176600,America/New_York,EDT,-14400000,38.17,50.0,41.0,45.38,46.0,2.3,buy,13,2281000,0.013,727960000,4074511872,0.097,0.105,798739008,98.175,4.451,0.03833,0.091239996,746772000,471613376,602337984,0.286,0.062,0.96671,0.91139,0.62001,USD,
7,450 South Orange Avenue,Suite 900,Orlando,FL,32801-3336,United States,407 265 7348,407 650 1044,https://www.nnnreit.com,REIT—Retail,Real Estate,"NNN REIT invests primarily in high-quality retail properties subject generally to long-term, net leases. As of June 30, 2023, the company owned 3,479 properties in 49 states with a gross leasable area of approximately 35.5 million square feet and with a weighted average remaining lease term of 10.2 years. NNN is one of only three publicly traded REITs to have increased annual dividends for 34 or more consecutive years.",77,"{'maxAge': 1, 'name': 'Ms. Mary  Morrison', 'title': 'Sr. VP of Financial Reporting & Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,1,1,1693526400,1672444800,86400,2,38.48,38.34,37.94,38.43,38.48,38.34,37.94,38.43,2.26,0.0587,1690502400,1.0784,4.7,0.866874,18.710783,17.836447,2206203,2206203,1481230,1343900,1343900,37.95,38.48,800,1400,6962628096,37.75,48.21,8.717025,40.6534,43.53625,2.2,0.05717256,USD,11091301376,0.46067002,181153295,182411008,2808319,4687636,1690761600,1693440000,0.0154,0.0064999997,0.90932,1.51,0.025,22.752,1.6776546,1672444800,1703980800,1688083200,0.331,367464000,2.04,2.14,1.75,13.886,15.236,NYQ,EQUITY,NNN,NNN,"NNN REIT, Inc.","NNN REIT, Inc.",466176600,America/New_York,EDT,-14400000,38.17,50.0,41.0,45.38,46.0,2.3,buy,13,2281000,0.013,727960000,4074511872,0.097,0.105,798739008,98.175,4.451,0.03833,0.091239996,746772000,471613376,602337984,0.286,0.062,0.96671,0.91139,0.62001,USD,
8,450 South Orange Avenue,Suite 900,Orlando,FL,32801-3336,United States,407 265 7348,407 650 1044,https://www.nnnreit.com,REIT—Retail,Real Estate,"NNN REIT invests primarily in high-quality retail properties subject generally to long-term, net leases. As of June 30, 2023, the company owned 3,479 properties in 49 states with a gross leasable area of approximately 35.5 million square feet and with a weighted average remaining lease term of 10.2 years. NNN is one of only three publicly traded REITs to have increased annual dividends for 34 or more consecutive years.",77,"{'maxAge': 1, 'name': 'Mr. Jon  Adamo', 'title': 'Sr. VP of Acquisitions', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,1,1,1693526400,1672444800,86400,2,38.48,38.34,37.94,38.43,38.48,38.34,37.94,38.43,2.26,0.0587,1690502400,1.0784,4.7,0.866874,18.710783,17.836447,2206203,2206203,1481230,1343900,1343900,37.95,38.48,800,1400,6962628096,37.75,48.21,8.717025,40.6534,43.53625,2.2,0.05717256,USD,11091301376,0.46067002,181153295,182411008,2808319,4687636,1690761600,1693440000,0.0154,0.0064999997,0.90932,1.51,0.025,22.752,1.6776546,1672444800,1703980800,1688083200,0.331,367464000,2.04,2.14,1.75,13.886,15.236,NYQ,EQUITY,NNN,NNN,"NNN REIT, Inc.","NNN REIT, Inc.",466176600,America/New_York,EDT,-14400000,38.17,50.0,41.0,45.38,46.0,2.3,buy,13,2281000,0.013,727960000,4074511872,0.097,0.105,798739008,98.175,4.451,0.03833,0.091239996,746772000,471613376,602337984,0.286,0.062,0.96671,0.91139,0.62001,USD,
9,450 South Orange Avenue,Suite 900,Orlando,FL,32801-3336,United States,407 265 7348,407 650 1044,https://www.nnnreit.com,REIT—Retail,Real Estate,"NNN REIT invests primarily in high-quality retail properties subject generally to long-term, net leases. As of June 30, 2023, the company owned 3,479 properties in 49 states with a gross leasable area of approximately 35.5 million square feet and with a weighted average remaining lease term of 10.2 years. NNN is one of only three publicly traded REITs to have increased annual dividends for 34 or more consecutive years.",77,"{'maxAge': 1, 'name': 'Mr. Sam  Khatib', 'title': 'Director of Leasing & Asset Management', 'exercisedValue': 0, 'unexercisedValue': 0}",4,2,1,1,1,1693526400,1672444800,86400,2,38.48,38.34,37.94,38.43,38.48,38.34,37.94,38.43,2.26,0.0587,1690502400,1.0784,4.7,0.866874,18.710783,17.836447,2206203,2206203,1481230,1343900,1343900,37.95,38.48,800,1400,6962628096,37.75,48.21,8.717025,40.6534,43.53625,2.2,0.05717256,USD,11091301376,0.46067002,181153295,182411008,2808319,4687636,1690761600,1693440000,0.0154,0.0064999997,0.90932,1.51,0.025,22.752,1.6776546,1672444800,1703980800,1688083200,0.331,367464000,2.04,2.14,1.75,13.886,15.236,NYQ,EQUITY,NNN,NNN,"NNN REIT, Inc.","NNN REIT, Inc.",466176600,America/New_York,EDT,-14400000,38.17,50.0,41.0,45.38,46.0,2.3,buy,13,2281000,0.013,727960000,4074511872,0.097,0.105,798739008,98.175,4.451,0.03833,0.091239996,746772000,471613376,602337984,0.286,0.062,0.96671,0.91139,0.62001,USD,
