,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,7000 Marina Blvd,Brisbane,CA,94005,United States,510 970 6000,https://www.sangamo.com,Biotechnology,Healthcare,"Sangamo Therapeutics, Inc., a clinical-stage genomic medicine company, focuses on translating science into medicines that transform the lives of patients and families afflicted with serious diseases in the United States. The company's clinical-stage product candidates are ST-920, a gene therapy product candidate, which is in Phase 1/2 clinical study for the treatment of Fabry disease; TX200, a chimeric antigen receptor engineered regulatory T cell (CAR-Treg) therapy product candidate that is in Phase 1/2 clinical study for the prevention of immune-mediated rejection in HLA-A2 mismatched kidney transplantation; SB-525, a gene therapy product candidate, which is in Phase 3 clinical trial for the treatment of moderately severe to severe hemophilia A; BIVV003, a zinc finger nuclease gene-edited cell therapy product candidate that is in Phase 1/2 PRECIZN-1 clinical study for the treatment of sickle cell disease. Its preclinical development products focus on CAR-Treg cell therapies for autoimmune disorders and genome engineering for neurological diseases. Sangamo Therapeutics, Inc. has collaborative and strategic partnerships with Biogen MA, Inc.; Kite Pharma, Inc.; Pfizer Inc.; Sanofi S.A.; Novartis Institutes for BioMedical Research, Inc.; Shire International GmbH; Dow AgroSciences LLC; Sigma-Aldrich Corporation; Genentech, Inc.; Open Monoclonal Technology, Inc.; F. Hoffmann-La Roche Ltd and Hoffmann-La Roche Inc.; and California Institute for Regenerative Medicine. The company was formerly known as Sangamo BioSciences, Inc. and changed its name to Sangamo Therapeutics, Inc. in January 2017. Sangamo Therapeutics, Inc. was incorporated in 1995 and is headquartered in Brisbane, California.",478,"{'maxAge': 1, 'name': 'Dr. Alexander D. Macrae Ch.B, M.B., MRCP, Ph.D.', 'age': 59, 'title': 'CEO, Pres & Director', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 1171354, 'exercisedValue': 0, 'unexercisedValue': 0}",6,3,7,2,4,1693526400,1672444800,86400,4,1.0,1.0,0.9825,1.08,1.0,1.0,0.9825,1.08,0.0,1.104771,-1.0302062,1212346,1212346,1540754,1033460,1033460,1.0,1.12,4000,3100,176988016,0.77,5.38,0.8100805,1.1248,1.98995,0.0,0.0,USD,70383720,-0.90855,152413489,177112000,10456308,10885616,1690761600,1693440000,0.059,0.14427,0.65689003,8.1,0.0688,1.319,0.7576194,1672444800,1703980800,1688083200,-198500992,-1.13,-0.97,0.05,0.322,-0.767,NMS,EQUITY,SGMO,SGMO,"Sangamo Therapeutics, Inc.","Sangamo Therapeutics, Inc.",955027800,America/New_York,EDT,-14400000,0.9993,10.0,1.5,6.01,6.0,2.2,buy,9,143100992,0.808,-91769000,36373000,2.733,2.967,218482000,15.568,1.312,-0.14050001,-0.71931,-138599000,-95631248,-237678000,-0.767,-0.17885,-0.42003,-0.48474,USD,
1,7000 Marina Blvd,Brisbane,CA,94005,United States,510 970 6000,https://www.sangamo.com,Biotechnology,Healthcare,"Sangamo Therapeutics, Inc., a clinical-stage genomic medicine company, focuses on translating science into medicines that transform the lives of patients and families afflicted with serious diseases in the United States. The company's clinical-stage product candidates are ST-920, a gene therapy product candidate, which is in Phase 1/2 clinical study for the treatment of Fabry disease; TX200, a chimeric antigen receptor engineered regulatory T cell (CAR-Treg) therapy product candidate that is in Phase 1/2 clinical study for the prevention of immune-mediated rejection in HLA-A2 mismatched kidney transplantation; SB-525, a gene therapy product candidate, which is in Phase 3 clinical trial for the treatment of moderately severe to severe hemophilia A; BIVV003, a zinc finger nuclease gene-edited cell therapy product candidate that is in Phase 1/2 PRECIZN-1 clinical study for the treatment of sickle cell disease. Its preclinical development products focus on CAR-Treg cell therapies for autoimmune disorders and genome engineering for neurological diseases. Sangamo Therapeutics, Inc. has collaborative and strategic partnerships with Biogen MA, Inc.; Kite Pharma, Inc.; Pfizer Inc.; Sanofi S.A.; Novartis Institutes for BioMedical Research, Inc.; Shire International GmbH; Dow AgroSciences LLC; Sigma-Aldrich Corporation; Genentech, Inc.; Open Monoclonal Technology, Inc.; F. Hoffmann-La Roche Ltd and Hoffmann-La Roche Inc.; and California Institute for Regenerative Medicine. The company was formerly known as Sangamo BioSciences, Inc. and changed its name to Sangamo Therapeutics, Inc. in January 2017. Sangamo Therapeutics, Inc. was incorporated in 1995 and is headquartered in Brisbane, California.",478,"{'maxAge': 1, 'name': 'Ms. Prathyusha  Duraibabu CPA, M.B.A.', 'age': 43, 'title': 'Sr. VP, CFO & Principal Accounting Officer', 'yearBorn': 1979, 'fiscalYear': 2022, 'totalPay': 628080, 'exercisedValue': 0, 'unexercisedValue': 0}",6,3,7,2,4,1693526400,1672444800,86400,4,1.0,1.0,0.9825,1.08,1.0,1.0,0.9825,1.08,0.0,1.104771,-1.0302062,1212346,1212346,1540754,1033460,1033460,1.0,1.12,4000,3100,176988016,0.77,5.38,0.8100805,1.1248,1.98995,0.0,0.0,USD,70383720,-0.90855,152413489,177112000,10456308,10885616,1690761600,1693440000,0.059,0.14427,0.65689003,8.1,0.0688,1.319,0.7576194,1672444800,1703980800,1688083200,-198500992,-1.13,-0.97,0.05,0.322,-0.767,NMS,EQUITY,SGMO,SGMO,"Sangamo Therapeutics, Inc.","Sangamo Therapeutics, Inc.",955027800,America/New_York,EDT,-14400000,0.9993,10.0,1.5,6.01,6.0,2.2,buy,9,143100992,0.808,-91769000,36373000,2.733,2.967,218482000,15.568,1.312,-0.14050001,-0.71931,-138599000,-95631248,-237678000,-0.767,-0.17885,-0.42003,-0.48474,USD,
2,7000 Marina Blvd,Brisbane,CA,94005,United States,510 970 6000,https://www.sangamo.com,Biotechnology,Healthcare,"Sangamo Therapeutics, Inc., a clinical-stage genomic medicine company, focuses on translating science into medicines that transform the lives of patients and families afflicted with serious diseases in the United States. The company's clinical-stage product candidates are ST-920, a gene therapy product candidate, which is in Phase 1/2 clinical study for the treatment of Fabry disease; TX200, a chimeric antigen receptor engineered regulatory T cell (CAR-Treg) therapy product candidate that is in Phase 1/2 clinical study for the prevention of immune-mediated rejection in HLA-A2 mismatched kidney transplantation; SB-525, a gene therapy product candidate, which is in Phase 3 clinical trial for the treatment of moderately severe to severe hemophilia A; BIVV003, a zinc finger nuclease gene-edited cell therapy product candidate that is in Phase 1/2 PRECIZN-1 clinical study for the treatment of sickle cell disease. Its preclinical development products focus on CAR-Treg cell therapies for autoimmune disorders and genome engineering for neurological diseases. Sangamo Therapeutics, Inc. has collaborative and strategic partnerships with Biogen MA, Inc.; Kite Pharma, Inc.; Pfizer Inc.; Sanofi S.A.; Novartis Institutes for BioMedical Research, Inc.; Shire International GmbH; Dow AgroSciences LLC; Sigma-Aldrich Corporation; Genentech, Inc.; Open Monoclonal Technology, Inc.; F. Hoffmann-La Roche Ltd and Hoffmann-La Roche Inc.; and California Institute for Regenerative Medicine. The company was formerly known as Sangamo BioSciences, Inc. and changed its name to Sangamo Therapeutics, Inc. in January 2017. Sangamo Therapeutics, Inc. was incorporated in 1995 and is headquartered in Brisbane, California.",478,"{'maxAge': 1, 'name': 'Mr. D. Mark McClung', 'age': 59, 'title': 'Exec. VP & COO', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 710305, 'exercisedValue': 0, 'unexercisedValue': 0}",6,3,7,2,4,1693526400,1672444800,86400,4,1.0,1.0,0.9825,1.08,1.0,1.0,0.9825,1.08,0.0,1.104771,-1.0302062,1212346,1212346,1540754,1033460,1033460,1.0,1.12,4000,3100,176988016,0.77,5.38,0.8100805,1.1248,1.98995,0.0,0.0,USD,70383720,-0.90855,152413489,177112000,10456308,10885616,1690761600,1693440000,0.059,0.14427,0.65689003,8.1,0.0688,1.319,0.7576194,1672444800,1703980800,1688083200,-198500992,-1.13,-0.97,0.05,0.322,-0.767,NMS,EQUITY,SGMO,SGMO,"Sangamo Therapeutics, Inc.","Sangamo Therapeutics, Inc.",955027800,America/New_York,EDT,-14400000,0.9993,10.0,1.5,6.01,6.0,2.2,buy,9,143100992,0.808,-91769000,36373000,2.733,2.967,218482000,15.568,1.312,-0.14050001,-0.71931,-138599000,-95631248,-237678000,-0.767,-0.17885,-0.42003,-0.48474,USD,
3,7000 Marina Blvd,Brisbane,CA,94005,United States,510 970 6000,https://www.sangamo.com,Biotechnology,Healthcare,"Sangamo Therapeutics, Inc., a clinical-stage genomic medicine company, focuses on translating science into medicines that transform the lives of patients and families afflicted with serious diseases in the United States. The company's clinical-stage product candidates are ST-920, a gene therapy product candidate, which is in Phase 1/2 clinical study for the treatment of Fabry disease; TX200, a chimeric antigen receptor engineered regulatory T cell (CAR-Treg) therapy product candidate that is in Phase 1/2 clinical study for the prevention of immune-mediated rejection in HLA-A2 mismatched kidney transplantation; SB-525, a gene therapy product candidate, which is in Phase 3 clinical trial for the treatment of moderately severe to severe hemophilia A; BIVV003, a zinc finger nuclease gene-edited cell therapy product candidate that is in Phase 1/2 PRECIZN-1 clinical study for the treatment of sickle cell disease. Its preclinical development products focus on CAR-Treg cell therapies for autoimmune disorders and genome engineering for neurological diseases. Sangamo Therapeutics, Inc. has collaborative and strategic partnerships with Biogen MA, Inc.; Kite Pharma, Inc.; Pfizer Inc.; Sanofi S.A.; Novartis Institutes for BioMedical Research, Inc.; Shire International GmbH; Dow AgroSciences LLC; Sigma-Aldrich Corporation; Genentech, Inc.; Open Monoclonal Technology, Inc.; F. Hoffmann-La Roche Ltd and Hoffmann-La Roche Inc.; and California Institute for Regenerative Medicine. The company was formerly known as Sangamo BioSciences, Inc. and changed its name to Sangamo Therapeutics, Inc. in January 2017. Sangamo Therapeutics, Inc. was incorporated in 1995 and is headquartered in Brisbane, California.",478,"{'maxAge': 1, 'name': 'Dr. Jason D. Fontenot Ph.D.', 'age': 52, 'title': 'Sr. VP & Chief Scientific Officer', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 682763, 'exercisedValue': 0, 'unexercisedValue': 0}",6,3,7,2,4,1693526400,1672444800,86400,4,1.0,1.0,0.9825,1.08,1.0,1.0,0.9825,1.08,0.0,1.104771,-1.0302062,1212346,1212346,1540754,1033460,1033460,1.0,1.12,4000,3100,176988016,0.77,5.38,0.8100805,1.1248,1.98995,0.0,0.0,USD,70383720,-0.90855,152413489,177112000,10456308,10885616,1690761600,1693440000,0.059,0.14427,0.65689003,8.1,0.0688,1.319,0.7576194,1672444800,1703980800,1688083200,-198500992,-1.13,-0.97,0.05,0.322,-0.767,NMS,EQUITY,SGMO,SGMO,"Sangamo Therapeutics, Inc.","Sangamo Therapeutics, Inc.",955027800,America/New_York,EDT,-14400000,0.9993,10.0,1.5,6.01,6.0,2.2,buy,9,143100992,0.808,-91769000,36373000,2.733,2.967,218482000,15.568,1.312,-0.14050001,-0.71931,-138599000,-95631248,-237678000,-0.767,-0.17885,-0.42003,-0.48474,USD,
4,7000 Marina Blvd,Brisbane,CA,94005,United States,510 970 6000,https://www.sangamo.com,Biotechnology,Healthcare,"Sangamo Therapeutics, Inc., a clinical-stage genomic medicine company, focuses on translating science into medicines that transform the lives of patients and families afflicted with serious diseases in the United States. The company's clinical-stage product candidates are ST-920, a gene therapy product candidate, which is in Phase 1/2 clinical study for the treatment of Fabry disease; TX200, a chimeric antigen receptor engineered regulatory T cell (CAR-Treg) therapy product candidate that is in Phase 1/2 clinical study for the prevention of immune-mediated rejection in HLA-A2 mismatched kidney transplantation; SB-525, a gene therapy product candidate, which is in Phase 3 clinical trial for the treatment of moderately severe to severe hemophilia A; BIVV003, a zinc finger nuclease gene-edited cell therapy product candidate that is in Phase 1/2 PRECIZN-1 clinical study for the treatment of sickle cell disease. Its preclinical development products focus on CAR-Treg cell therapies for autoimmune disorders and genome engineering for neurological diseases. Sangamo Therapeutics, Inc. has collaborative and strategic partnerships with Biogen MA, Inc.; Kite Pharma, Inc.; Pfizer Inc.; Sanofi S.A.; Novartis Institutes for BioMedical Research, Inc.; Shire International GmbH; Dow AgroSciences LLC; Sigma-Aldrich Corporation; Genentech, Inc.; Open Monoclonal Technology, Inc.; F. Hoffmann-La Roche Ltd and Hoffmann-La Roche Inc.; and California Institute for Regenerative Medicine. The company was formerly known as Sangamo BioSciences, Inc. and changed its name to Sangamo Therapeutics, Inc. in January 2017. Sangamo Therapeutics, Inc. was incorporated in 1995 and is headquartered in Brisbane, California.",478,"{'maxAge': 1, 'name': 'Phillip  Ramsey', 'title': 'Head of Technical Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",6,3,7,2,4,1693526400,1672444800,86400,4,1.0,1.0,0.9825,1.08,1.0,1.0,0.9825,1.08,0.0,1.104771,-1.0302062,1212346,1212346,1540754,1033460,1033460,1.0,1.12,4000,3100,176988016,0.77,5.38,0.8100805,1.1248,1.98995,0.0,0.0,USD,70383720,-0.90855,152413489,177112000,10456308,10885616,1690761600,1693440000,0.059,0.14427,0.65689003,8.1,0.0688,1.319,0.7576194,1672444800,1703980800,1688083200,-198500992,-1.13,-0.97,0.05,0.322,-0.767,NMS,EQUITY,SGMO,SGMO,"Sangamo Therapeutics, Inc.","Sangamo Therapeutics, Inc.",955027800,America/New_York,EDT,-14400000,0.9993,10.0,1.5,6.01,6.0,2.2,buy,9,143100992,0.808,-91769000,36373000,2.733,2.967,218482000,15.568,1.312,-0.14050001,-0.71931,-138599000,-95631248,-237678000,-0.767,-0.17885,-0.42003,-0.48474,USD,
5,7000 Marina Blvd,Brisbane,CA,94005,United States,510 970 6000,https://www.sangamo.com,Biotechnology,Healthcare,"Sangamo Therapeutics, Inc., a clinical-stage genomic medicine company, focuses on translating science into medicines that transform the lives of patients and families afflicted with serious diseases in the United States. The company's clinical-stage product candidates are ST-920, a gene therapy product candidate, which is in Phase 1/2 clinical study for the treatment of Fabry disease; TX200, a chimeric antigen receptor engineered regulatory T cell (CAR-Treg) therapy product candidate that is in Phase 1/2 clinical study for the prevention of immune-mediated rejection in HLA-A2 mismatched kidney transplantation; SB-525, a gene therapy product candidate, which is in Phase 3 clinical trial for the treatment of moderately severe to severe hemophilia A; BIVV003, a zinc finger nuclease gene-edited cell therapy product candidate that is in Phase 1/2 PRECIZN-1 clinical study for the treatment of sickle cell disease. Its preclinical development products focus on CAR-Treg cell therapies for autoimmune disorders and genome engineering for neurological diseases. Sangamo Therapeutics, Inc. has collaborative and strategic partnerships with Biogen MA, Inc.; Kite Pharma, Inc.; Pfizer Inc.; Sanofi S.A.; Novartis Institutes for BioMedical Research, Inc.; Shire International GmbH; Dow AgroSciences LLC; Sigma-Aldrich Corporation; Genentech, Inc.; Open Monoclonal Technology, Inc.; F. Hoffmann-La Roche Ltd and Hoffmann-La Roche Inc.; and California Institute for Regenerative Medicine. The company was formerly known as Sangamo BioSciences, Inc. and changed its name to Sangamo Therapeutics, Inc. in January 2017. Sangamo Therapeutics, Inc. was incorporated in 1995 and is headquartered in Brisbane, California.",478,"{'maxAge': 1, 'name': 'Ms. Aron  Feingold', 'title': 'Head of Corp. Communications & Investor Relations Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",6,3,7,2,4,1693526400,1672444800,86400,4,1.0,1.0,0.9825,1.08,1.0,1.0,0.9825,1.08,0.0,1.104771,-1.0302062,1212346,1212346,1540754,1033460,1033460,1.0,1.12,4000,3100,176988016,0.77,5.38,0.8100805,1.1248,1.98995,0.0,0.0,USD,70383720,-0.90855,152413489,177112000,10456308,10885616,1690761600,1693440000,0.059,0.14427,0.65689003,8.1,0.0688,1.319,0.7576194,1672444800,1703980800,1688083200,-198500992,-1.13,-0.97,0.05,0.322,-0.767,NMS,EQUITY,SGMO,SGMO,"Sangamo Therapeutics, Inc.","Sangamo Therapeutics, Inc.",955027800,America/New_York,EDT,-14400000,0.9993,10.0,1.5,6.01,6.0,2.2,buy,9,143100992,0.808,-91769000,36373000,2.733,2.967,218482000,15.568,1.312,-0.14050001,-0.71931,-138599000,-95631248,-237678000,-0.767,-0.17885,-0.42003,-0.48474,USD,
6,7000 Marina Blvd,Brisbane,CA,94005,United States,510 970 6000,https://www.sangamo.com,Biotechnology,Healthcare,"Sangamo Therapeutics, Inc., a clinical-stage genomic medicine company, focuses on translating science into medicines that transform the lives of patients and families afflicted with serious diseases in the United States. The company's clinical-stage product candidates are ST-920, a gene therapy product candidate, which is in Phase 1/2 clinical study for the treatment of Fabry disease; TX200, a chimeric antigen receptor engineered regulatory T cell (CAR-Treg) therapy product candidate that is in Phase 1/2 clinical study for the prevention of immune-mediated rejection in HLA-A2 mismatched kidney transplantation; SB-525, a gene therapy product candidate, which is in Phase 3 clinical trial for the treatment of moderately severe to severe hemophilia A; BIVV003, a zinc finger nuclease gene-edited cell therapy product candidate that is in Phase 1/2 PRECIZN-1 clinical study for the treatment of sickle cell disease. Its preclinical development products focus on CAR-Treg cell therapies for autoimmune disorders and genome engineering for neurological diseases. Sangamo Therapeutics, Inc. has collaborative and strategic partnerships with Biogen MA, Inc.; Kite Pharma, Inc.; Pfizer Inc.; Sanofi S.A.; Novartis Institutes for BioMedical Research, Inc.; Shire International GmbH; Dow AgroSciences LLC; Sigma-Aldrich Corporation; Genentech, Inc.; Open Monoclonal Technology, Inc.; F. Hoffmann-La Roche Ltd and Hoffmann-La Roche Inc.; and California Institute for Regenerative Medicine. The company was formerly known as Sangamo BioSciences, Inc. and changed its name to Sangamo Therapeutics, Inc. in January 2017. Sangamo Therapeutics, Inc. was incorporated in 1995 and is headquartered in Brisbane, California.",478,"{'maxAge': 1, 'name': 'Mr. Scott B. Willoughby', 'age': 47, 'title': 'Sr. VP, Gen. Counsel & Corp. Sec.', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",6,3,7,2,4,1693526400,1672444800,86400,4,1.0,1.0,0.9825,1.08,1.0,1.0,0.9825,1.08,0.0,1.104771,-1.0302062,1212346,1212346,1540754,1033460,1033460,1.0,1.12,4000,3100,176988016,0.77,5.38,0.8100805,1.1248,1.98995,0.0,0.0,USD,70383720,-0.90855,152413489,177112000,10456308,10885616,1690761600,1693440000,0.059,0.14427,0.65689003,8.1,0.0688,1.319,0.7576194,1672444800,1703980800,1688083200,-198500992,-1.13,-0.97,0.05,0.322,-0.767,NMS,EQUITY,SGMO,SGMO,"Sangamo Therapeutics, Inc.","Sangamo Therapeutics, Inc.",955027800,America/New_York,EDT,-14400000,0.9993,10.0,1.5,6.01,6.0,2.2,buy,9,143100992,0.808,-91769000,36373000,2.733,2.967,218482000,15.568,1.312,-0.14050001,-0.71931,-138599000,-95631248,-237678000,-0.767,-0.17885,-0.42003,-0.48474,USD,
7,7000 Marina Blvd,Brisbane,CA,94005,United States,510 970 6000,https://www.sangamo.com,Biotechnology,Healthcare,"Sangamo Therapeutics, Inc., a clinical-stage genomic medicine company, focuses on translating science into medicines that transform the lives of patients and families afflicted with serious diseases in the United States. The company's clinical-stage product candidates are ST-920, a gene therapy product candidate, which is in Phase 1/2 clinical study for the treatment of Fabry disease; TX200, a chimeric antigen receptor engineered regulatory T cell (CAR-Treg) therapy product candidate that is in Phase 1/2 clinical study for the prevention of immune-mediated rejection in HLA-A2 mismatched kidney transplantation; SB-525, a gene therapy product candidate, which is in Phase 3 clinical trial for the treatment of moderately severe to severe hemophilia A; BIVV003, a zinc finger nuclease gene-edited cell therapy product candidate that is in Phase 1/2 PRECIZN-1 clinical study for the treatment of sickle cell disease. Its preclinical development products focus on CAR-Treg cell therapies for autoimmune disorders and genome engineering for neurological diseases. Sangamo Therapeutics, Inc. has collaborative and strategic partnerships with Biogen MA, Inc.; Kite Pharma, Inc.; Pfizer Inc.; Sanofi S.A.; Novartis Institutes for BioMedical Research, Inc.; Shire International GmbH; Dow AgroSciences LLC; Sigma-Aldrich Corporation; Genentech, Inc.; Open Monoclonal Technology, Inc.; F. Hoffmann-La Roche Ltd and Hoffmann-La Roche Inc.; and California Institute for Regenerative Medicine. The company was formerly known as Sangamo BioSciences, Inc. and changed its name to Sangamo Therapeutics, Inc. in January 2017. Sangamo Therapeutics, Inc. was incorporated in 1995 and is headquartered in Brisbane, California.",478,"{'maxAge': 1, 'name': 'Ms. Whitney  Jones', 'title': 'Chief People Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",6,3,7,2,4,1693526400,1672444800,86400,4,1.0,1.0,0.9825,1.08,1.0,1.0,0.9825,1.08,0.0,1.104771,-1.0302062,1212346,1212346,1540754,1033460,1033460,1.0,1.12,4000,3100,176988016,0.77,5.38,0.8100805,1.1248,1.98995,0.0,0.0,USD,70383720,-0.90855,152413489,177112000,10456308,10885616,1690761600,1693440000,0.059,0.14427,0.65689003,8.1,0.0688,1.319,0.7576194,1672444800,1703980800,1688083200,-198500992,-1.13,-0.97,0.05,0.322,-0.767,NMS,EQUITY,SGMO,SGMO,"Sangamo Therapeutics, Inc.","Sangamo Therapeutics, Inc.",955027800,America/New_York,EDT,-14400000,0.9993,10.0,1.5,6.01,6.0,2.2,buy,9,143100992,0.808,-91769000,36373000,2.733,2.967,218482000,15.568,1.312,-0.14050001,-0.71931,-138599000,-95631248,-237678000,-0.767,-0.17885,-0.42003,-0.48474,USD,
8,7000 Marina Blvd,Brisbane,CA,94005,United States,510 970 6000,https://www.sangamo.com,Biotechnology,Healthcare,"Sangamo Therapeutics, Inc., a clinical-stage genomic medicine company, focuses on translating science into medicines that transform the lives of patients and families afflicted with serious diseases in the United States. The company's clinical-stage product candidates are ST-920, a gene therapy product candidate, which is in Phase 1/2 clinical study for the treatment of Fabry disease; TX200, a chimeric antigen receptor engineered regulatory T cell (CAR-Treg) therapy product candidate that is in Phase 1/2 clinical study for the prevention of immune-mediated rejection in HLA-A2 mismatched kidney transplantation; SB-525, a gene therapy product candidate, which is in Phase 3 clinical trial for the treatment of moderately severe to severe hemophilia A; BIVV003, a zinc finger nuclease gene-edited cell therapy product candidate that is in Phase 1/2 PRECIZN-1 clinical study for the treatment of sickle cell disease. Its preclinical development products focus on CAR-Treg cell therapies for autoimmune disorders and genome engineering for neurological diseases. Sangamo Therapeutics, Inc. has collaborative and strategic partnerships with Biogen MA, Inc.; Kite Pharma, Inc.; Pfizer Inc.; Sanofi S.A.; Novartis Institutes for BioMedical Research, Inc.; Shire International GmbH; Dow AgroSciences LLC; Sigma-Aldrich Corporation; Genentech, Inc.; Open Monoclonal Technology, Inc.; F. Hoffmann-La Roche Ltd and Hoffmann-La Roche Inc.; and California Institute for Regenerative Medicine. The company was formerly known as Sangamo BioSciences, Inc. and changed its name to Sangamo Therapeutics, Inc. in January 2017. Sangamo Therapeutics, Inc. was incorporated in 1995 and is headquartered in Brisbane, California.",478,"{'maxAge': 1, 'name': 'Dr. Nathalie  Dubois-Stringfellow Ph.D.', 'age': 60, 'title': 'Sr. VP & Chief Devel. Officer', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",6,3,7,2,4,1693526400,1672444800,86400,4,1.0,1.0,0.9825,1.08,1.0,1.0,0.9825,1.08,0.0,1.104771,-1.0302062,1212346,1212346,1540754,1033460,1033460,1.0,1.12,4000,3100,176988016,0.77,5.38,0.8100805,1.1248,1.98995,0.0,0.0,USD,70383720,-0.90855,152413489,177112000,10456308,10885616,1690761600,1693440000,0.059,0.14427,0.65689003,8.1,0.0688,1.319,0.7576194,1672444800,1703980800,1688083200,-198500992,-1.13,-0.97,0.05,0.322,-0.767,NMS,EQUITY,SGMO,SGMO,"Sangamo Therapeutics, Inc.","Sangamo Therapeutics, Inc.",955027800,America/New_York,EDT,-14400000,0.9993,10.0,1.5,6.01,6.0,2.2,buy,9,143100992,0.808,-91769000,36373000,2.733,2.967,218482000,15.568,1.312,-0.14050001,-0.71931,-138599000,-95631248,-237678000,-0.767,-0.17885,-0.42003,-0.48474,USD,
9,7000 Marina Blvd,Brisbane,CA,94005,United States,510 970 6000,https://www.sangamo.com,Biotechnology,Healthcare,"Sangamo Therapeutics, Inc., a clinical-stage genomic medicine company, focuses on translating science into medicines that transform the lives of patients and families afflicted with serious diseases in the United States. The company's clinical-stage product candidates are ST-920, a gene therapy product candidate, which is in Phase 1/2 clinical study for the treatment of Fabry disease; TX200, a chimeric antigen receptor engineered regulatory T cell (CAR-Treg) therapy product candidate that is in Phase 1/2 clinical study for the prevention of immune-mediated rejection in HLA-A2 mismatched kidney transplantation; SB-525, a gene therapy product candidate, which is in Phase 3 clinical trial for the treatment of moderately severe to severe hemophilia A; BIVV003, a zinc finger nuclease gene-edited cell therapy product candidate that is in Phase 1/2 PRECIZN-1 clinical study for the treatment of sickle cell disease. Its preclinical development products focus on CAR-Treg cell therapies for autoimmune disorders and genome engineering for neurological diseases. Sangamo Therapeutics, Inc. has collaborative and strategic partnerships with Biogen MA, Inc.; Kite Pharma, Inc.; Pfizer Inc.; Sanofi S.A.; Novartis Institutes for BioMedical Research, Inc.; Shire International GmbH; Dow AgroSciences LLC; Sigma-Aldrich Corporation; Genentech, Inc.; Open Monoclonal Technology, Inc.; F. Hoffmann-La Roche Ltd and Hoffmann-La Roche Inc.; and California Institute for Regenerative Medicine. The company was formerly known as Sangamo BioSciences, Inc. and changed its name to Sangamo Therapeutics, Inc. in January 2017. Sangamo Therapeutics, Inc. was incorporated in 1995 and is headquartered in Brisbane, California.",478,"{'maxAge': 1, 'name': 'Dr. Lisa  Rojkjaer M.D.', 'age': 56, 'title': 'Chief Medical Officer', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",6,3,7,2,4,1693526400,1672444800,86400,4,1.0,1.0,0.9825,1.08,1.0,1.0,0.9825,1.08,0.0,1.104771,-1.0302062,1212346,1212346,1540754,1033460,1033460,1.0,1.12,4000,3100,176988016,0.77,5.38,0.8100805,1.1248,1.98995,0.0,0.0,USD,70383720,-0.90855,152413489,177112000,10456308,10885616,1690761600,1693440000,0.059,0.14427,0.65689003,8.1,0.0688,1.319,0.7576194,1672444800,1703980800,1688083200,-198500992,-1.13,-0.97,0.05,0.322,-0.767,NMS,EQUITY,SGMO,SGMO,"Sangamo Therapeutics, Inc.","Sangamo Therapeutics, Inc.",955027800,America/New_York,EDT,-14400000,0.9993,10.0,1.5,6.01,6.0,2.2,buy,9,143100992,0.808,-91769000,36373000,2.733,2.967,218482000,15.568,1.312,-0.14050001,-0.71931,-138599000,-95631248,-237678000,-0.767,-0.17885,-0.42003,-0.48474,USD,
