,address1,city,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Mendelweg 30,Leiden,2333 CS,Netherlands,31 71 524 5600,31 71 523 2807,https://www.airbus.com,Aerospace & Defense,Aerospace & Defense,Industrials,Industrials,"Airbus SE engages in the design, manufacture, and delivery of aerospace products, services, and solutions worldwide. It operates through three segments: Airbus, Airbus Helicopters, and Airbus Defence and Space. The Airbus segment develops, manufactures, markets, and sells commercial jet passenger aircraft; freighter aircraft; and regional turboprop aircraft and aircraft components, as well as provides aircraft conversion and related services. The Airbus Helicopters segment engages in the development, manufacture, marketing, and sale of civil and military helicopters; and provision of helicopter related services. The Airbus Defence and Space segment designs, develops, delivers, and supports military aircraft, such as combat, mission, transport, tanker aircraft, and their associated services; a range of civil and defence space systems for telecommunications, earth observations, navigation, science, and orbital systems; and unmanned aerial systems. This segment also offers missile and space launcher systems, as well as services around data processing from platforms, secure communication, and cyber security. The company was formerly known as Airbus Group SE and changed its name to Airbus SE in April 2017. Airbus SE was incorporated in 1998 and is based in Leiden, the Netherlands.",141799,"{'maxAge': 1, 'name': 'Mr. Guillaume M.J.D Faury', 'age': 54, 'title': 'CEO & Exec. Director', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,7,1,1693526400,86400,2,130.4,131.3,130.52,132.3,130.4,131.3,130.52,132.3,1.8,0.0138,1682380800,0.3673,1.639264,26.854809,19.255133,1987024,1987024,849663,995791,995791,0.0,0.0,0,0,106384433152,86.52,138.76,1.7265716,132.1068,124.1231,1.8,0.013803681,EUR,99385663488,0.06284,585308561,789177024,0.25792,0.35851002,810115968,19.158,6.8545775,1672444800,1703980800,1688083200,0.554,3872000000,4.89,6.82,1.39,1.613,14.034,0.40539384,0.14113986,1.8,1682380800,PAR,EQUITY,AIR.PA,AIR.PA,AIRBUS SE,Airbus SE,999500400,Europe/Paris,CEST,6c80f01b-9602-357d-a929-7356ce5167b9,finmb_561001,7200000,131.32,193.0,100.0,145.8,150.0,2.2,buy,23,16835000320,21.332,7081999872,12549000192,0.507,1.2,61616001024,82.799,78.194,0.02586,0.31379998,10471000000,-2039000064,6650999808,0.54,0.241,0.16991,0.11494,0.07813,EUR,1.4071
1,Mendelweg 30,Leiden,2333 CS,Netherlands,31 71 524 5600,31 71 523 2807,https://www.airbus.com,Aerospace & Defense,Aerospace & Defense,Industrials,Industrials,"Airbus SE engages in the design, manufacture, and delivery of aerospace products, services, and solutions worldwide. It operates through three segments: Airbus, Airbus Helicopters, and Airbus Defence and Space. The Airbus segment develops, manufactures, markets, and sells commercial jet passenger aircraft; freighter aircraft; and regional turboprop aircraft and aircraft components, as well as provides aircraft conversion and related services. The Airbus Helicopters segment engages in the development, manufacture, marketing, and sale of civil and military helicopters; and provision of helicopter related services. The Airbus Defence and Space segment designs, develops, delivers, and supports military aircraft, such as combat, mission, transport, tanker aircraft, and their associated services; a range of civil and defence space systems for telecommunications, earth observations, navigation, science, and orbital systems; and unmanned aerial systems. This segment also offers missile and space launcher systems, as well as services around data processing from platforms, secure communication, and cyber security. The company was formerly known as Airbus Group SE and changed its name to Airbus SE in April 2017. Airbus SE was incorporated in 1998 and is based in Leiden, the Netherlands.",141799,"{'maxAge': 1, 'name': 'Dr. Thomas  Toepfer', 'age': 50, 'title': 'Chief Financial Officer', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,7,1,1693526400,86400,2,130.4,131.3,130.52,132.3,130.4,131.3,130.52,132.3,1.8,0.0138,1682380800,0.3673,1.639264,26.854809,19.255133,1987024,1987024,849663,995791,995791,0.0,0.0,0,0,106384433152,86.52,138.76,1.7265716,132.1068,124.1231,1.8,0.013803681,EUR,99385663488,0.06284,585308561,789177024,0.25792,0.35851002,810115968,19.158,6.8545775,1672444800,1703980800,1688083200,0.554,3872000000,4.89,6.82,1.39,1.613,14.034,0.40539384,0.14113986,1.8,1682380800,PAR,EQUITY,AIR.PA,AIR.PA,AIRBUS SE,Airbus SE,999500400,Europe/Paris,CEST,6c80f01b-9602-357d-a929-7356ce5167b9,finmb_561001,7200000,131.32,193.0,100.0,145.8,150.0,2.2,buy,23,16835000320,21.332,7081999872,12549000192,0.507,1.2,61616001024,82.799,78.194,0.02586,0.31379998,10471000000,-2039000064,6650999808,0.54,0.241,0.16991,0.11494,0.07813,EUR,1.4071
2,Mendelweg 30,Leiden,2333 CS,Netherlands,31 71 524 5600,31 71 523 2807,https://www.airbus.com,Aerospace & Defense,Aerospace & Defense,Industrials,Industrials,"Airbus SE engages in the design, manufacture, and delivery of aerospace products, services, and solutions worldwide. It operates through three segments: Airbus, Airbus Helicopters, and Airbus Defence and Space. The Airbus segment develops, manufactures, markets, and sells commercial jet passenger aircraft; freighter aircraft; and regional turboprop aircraft and aircraft components, as well as provides aircraft conversion and related services. The Airbus Helicopters segment engages in the development, manufacture, marketing, and sale of civil and military helicopters; and provision of helicopter related services. The Airbus Defence and Space segment designs, develops, delivers, and supports military aircraft, such as combat, mission, transport, tanker aircraft, and their associated services; a range of civil and defence space systems for telecommunications, earth observations, navigation, science, and orbital systems; and unmanned aerial systems. This segment also offers missile and space launcher systems, as well as services around data processing from platforms, secure communication, and cyber security. The company was formerly known as Airbus Group SE and changed its name to Airbus SE in April 2017. Airbus SE was incorporated in 1998 and is based in Leiden, the Netherlands.",141799,"{'maxAge': 1, 'name': 'Mr. Alberto  Gutierrez', 'title': 'Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,7,1,1693526400,86400,2,130.4,131.3,130.52,132.3,130.4,131.3,130.52,132.3,1.8,0.0138,1682380800,0.3673,1.639264,26.854809,19.255133,1987024,1987024,849663,995791,995791,0.0,0.0,0,0,106384433152,86.52,138.76,1.7265716,132.1068,124.1231,1.8,0.013803681,EUR,99385663488,0.06284,585308561,789177024,0.25792,0.35851002,810115968,19.158,6.8545775,1672444800,1703980800,1688083200,0.554,3872000000,4.89,6.82,1.39,1.613,14.034,0.40539384,0.14113986,1.8,1682380800,PAR,EQUITY,AIR.PA,AIR.PA,AIRBUS SE,Airbus SE,999500400,Europe/Paris,CEST,6c80f01b-9602-357d-a929-7356ce5167b9,finmb_561001,7200000,131.32,193.0,100.0,145.8,150.0,2.2,buy,23,16835000320,21.332,7081999872,12549000192,0.507,1.2,61616001024,82.799,78.194,0.02586,0.31379998,10471000000,-2039000064,6650999808,0.54,0.241,0.16991,0.11494,0.07813,EUR,1.4071
3,Mendelweg 30,Leiden,2333 CS,Netherlands,31 71 524 5600,31 71 523 2807,https://www.airbus.com,Aerospace & Defense,Aerospace & Defense,Industrials,Industrials,"Airbus SE engages in the design, manufacture, and delivery of aerospace products, services, and solutions worldwide. It operates through three segments: Airbus, Airbus Helicopters, and Airbus Defence and Space. The Airbus segment develops, manufactures, markets, and sells commercial jet passenger aircraft; freighter aircraft; and regional turboprop aircraft and aircraft components, as well as provides aircraft conversion and related services. The Airbus Helicopters segment engages in the development, manufacture, marketing, and sale of civil and military helicopters; and provision of helicopter related services. The Airbus Defence and Space segment designs, develops, delivers, and supports military aircraft, such as combat, mission, transport, tanker aircraft, and their associated services; a range of civil and defence space systems for telecommunications, earth observations, navigation, science, and orbital systems; and unmanned aerial systems. This segment also offers missile and space launcher systems, as well as services around data processing from platforms, secure communication, and cyber security. The company was formerly known as Airbus Group SE and changed its name to Airbus SE in April 2017. Airbus SE was incorporated in 1998 and is based in Leiden, the Netherlands.",141799,"{'maxAge': 1, 'name': 'Ms. Sabine  Klauke', 'age': 47, 'title': 'Chief Technical Officer', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,7,1,1693526400,86400,2,130.4,131.3,130.52,132.3,130.4,131.3,130.52,132.3,1.8,0.0138,1682380800,0.3673,1.639264,26.854809,19.255133,1987024,1987024,849663,995791,995791,0.0,0.0,0,0,106384433152,86.52,138.76,1.7265716,132.1068,124.1231,1.8,0.013803681,EUR,99385663488,0.06284,585308561,789177024,0.25792,0.35851002,810115968,19.158,6.8545775,1672444800,1703980800,1688083200,0.554,3872000000,4.89,6.82,1.39,1.613,14.034,0.40539384,0.14113986,1.8,1682380800,PAR,EQUITY,AIR.PA,AIR.PA,AIRBUS SE,Airbus SE,999500400,Europe/Paris,CEST,6c80f01b-9602-357d-a929-7356ce5167b9,finmb_561001,7200000,131.32,193.0,100.0,145.8,150.0,2.2,buy,23,16835000320,21.332,7081999872,12549000192,0.507,1.2,61616001024,82.799,78.194,0.02586,0.31379998,10471000000,-2039000064,6650999808,0.54,0.241,0.16991,0.11494,0.07813,EUR,1.4071
4,Mendelweg 30,Leiden,2333 CS,Netherlands,31 71 524 5600,31 71 523 2807,https://www.airbus.com,Aerospace & Defense,Aerospace & Defense,Industrials,Industrials,"Airbus SE engages in the design, manufacture, and delivery of aerospace products, services, and solutions worldwide. It operates through three segments: Airbus, Airbus Helicopters, and Airbus Defence and Space. The Airbus segment develops, manufactures, markets, and sells commercial jet passenger aircraft; freighter aircraft; and regional turboprop aircraft and aircraft components, as well as provides aircraft conversion and related services. The Airbus Helicopters segment engages in the development, manufacture, marketing, and sale of civil and military helicopters; and provision of helicopter related services. The Airbus Defence and Space segment designs, develops, delivers, and supports military aircraft, such as combat, mission, transport, tanker aircraft, and their associated services; a range of civil and defence space systems for telecommunications, earth observations, navigation, science, and orbital systems; and unmanned aerial systems. This segment also offers missile and space launcher systems, as well as services around data processing from platforms, secure communication, and cyber security. The company was formerly known as Airbus Group SE and changed its name to Airbus SE in April 2017. Airbus SE was incorporated in 1998 and is based in Leiden, the Netherlands.",141799,"{'maxAge': 1, 'name': 'Ms. Catherine  Jestin', 'title': 'Chief Information Officer and Exec. VP of Digital & Information Management', 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,7,1,1693526400,86400,2,130.4,131.3,130.52,132.3,130.4,131.3,130.52,132.3,1.8,0.0138,1682380800,0.3673,1.639264,26.854809,19.255133,1987024,1987024,849663,995791,995791,0.0,0.0,0,0,106384433152,86.52,138.76,1.7265716,132.1068,124.1231,1.8,0.013803681,EUR,99385663488,0.06284,585308561,789177024,0.25792,0.35851002,810115968,19.158,6.8545775,1672444800,1703980800,1688083200,0.554,3872000000,4.89,6.82,1.39,1.613,14.034,0.40539384,0.14113986,1.8,1682380800,PAR,EQUITY,AIR.PA,AIR.PA,AIRBUS SE,Airbus SE,999500400,Europe/Paris,CEST,6c80f01b-9602-357d-a929-7356ce5167b9,finmb_561001,7200000,131.32,193.0,100.0,145.8,150.0,2.2,buy,23,16835000320,21.332,7081999872,12549000192,0.507,1.2,61616001024,82.799,78.194,0.02586,0.31379998,10471000000,-2039000064,6650999808,0.54,0.241,0.16991,0.11494,0.07813,EUR,1.4071
5,Mendelweg 30,Leiden,2333 CS,Netherlands,31 71 524 5600,31 71 523 2807,https://www.airbus.com,Aerospace & Defense,Aerospace & Defense,Industrials,Industrials,"Airbus SE engages in the design, manufacture, and delivery of aerospace products, services, and solutions worldwide. It operates through three segments: Airbus, Airbus Helicopters, and Airbus Defence and Space. The Airbus segment develops, manufactures, markets, and sells commercial jet passenger aircraft; freighter aircraft; and regional turboprop aircraft and aircraft components, as well as provides aircraft conversion and related services. The Airbus Helicopters segment engages in the development, manufacture, marketing, and sale of civil and military helicopters; and provision of helicopter related services. The Airbus Defence and Space segment designs, develops, delivers, and supports military aircraft, such as combat, mission, transport, tanker aircraft, and their associated services; a range of civil and defence space systems for telecommunications, earth observations, navigation, science, and orbital systems; and unmanned aerial systems. This segment also offers missile and space launcher systems, as well as services around data processing from platforms, secure communication, and cyber security. The company was formerly known as Airbus Group SE and changed its name to Airbus SE in April 2017. Airbus SE was incorporated in 1998 and is based in Leiden, the Netherlands.",141799,"{'maxAge': 1, 'name': 'Ms. Helene  Le Gorgeu', 'title': 'Head of Investor Relations & Financial Communication', 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,7,1,1693526400,86400,2,130.4,131.3,130.52,132.3,130.4,131.3,130.52,132.3,1.8,0.0138,1682380800,0.3673,1.639264,26.854809,19.255133,1987024,1987024,849663,995791,995791,0.0,0.0,0,0,106384433152,86.52,138.76,1.7265716,132.1068,124.1231,1.8,0.013803681,EUR,99385663488,0.06284,585308561,789177024,0.25792,0.35851002,810115968,19.158,6.8545775,1672444800,1703980800,1688083200,0.554,3872000000,4.89,6.82,1.39,1.613,14.034,0.40539384,0.14113986,1.8,1682380800,PAR,EQUITY,AIR.PA,AIR.PA,AIRBUS SE,Airbus SE,999500400,Europe/Paris,CEST,6c80f01b-9602-357d-a929-7356ce5167b9,finmb_561001,7200000,131.32,193.0,100.0,145.8,150.0,2.2,buy,23,16835000320,21.332,7081999872,12549000192,0.507,1.2,61616001024,82.799,78.194,0.02586,0.31379998,10471000000,-2039000064,6650999808,0.54,0.241,0.16991,0.11494,0.07813,EUR,1.4071
6,Mendelweg 30,Leiden,2333 CS,Netherlands,31 71 524 5600,31 71 523 2807,https://www.airbus.com,Aerospace & Defense,Aerospace & Defense,Industrials,Industrials,"Airbus SE engages in the design, manufacture, and delivery of aerospace products, services, and solutions worldwide. It operates through three segments: Airbus, Airbus Helicopters, and Airbus Defence and Space. The Airbus segment develops, manufactures, markets, and sells commercial jet passenger aircraft; freighter aircraft; and regional turboprop aircraft and aircraft components, as well as provides aircraft conversion and related services. The Airbus Helicopters segment engages in the development, manufacture, marketing, and sale of civil and military helicopters; and provision of helicopter related services. The Airbus Defence and Space segment designs, develops, delivers, and supports military aircraft, such as combat, mission, transport, tanker aircraft, and their associated services; a range of civil and defence space systems for telecommunications, earth observations, navigation, science, and orbital systems; and unmanned aerial systems. This segment also offers missile and space launcher systems, as well as services around data processing from platforms, secure communication, and cyber security. The company was formerly known as Airbus Group SE and changed its name to Airbus SE in April 2017. Airbus SE was incorporated in 1998 and is based in Leiden, the Netherlands.",141799,"{'maxAge': 1, 'name': 'Mr. John  Harrison', 'age': 55, 'title': 'Gen. Counsel & Corp. Sec.', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,7,1,1693526400,86400,2,130.4,131.3,130.52,132.3,130.4,131.3,130.52,132.3,1.8,0.0138,1682380800,0.3673,1.639264,26.854809,19.255133,1987024,1987024,849663,995791,995791,0.0,0.0,0,0,106384433152,86.52,138.76,1.7265716,132.1068,124.1231,1.8,0.013803681,EUR,99385663488,0.06284,585308561,789177024,0.25792,0.35851002,810115968,19.158,6.8545775,1672444800,1703980800,1688083200,0.554,3872000000,4.89,6.82,1.39,1.613,14.034,0.40539384,0.14113986,1.8,1682380800,PAR,EQUITY,AIR.PA,AIR.PA,AIRBUS SE,Airbus SE,999500400,Europe/Paris,CEST,6c80f01b-9602-357d-a929-7356ce5167b9,finmb_561001,7200000,131.32,193.0,100.0,145.8,150.0,2.2,buy,23,16835000320,21.332,7081999872,12549000192,0.507,1.2,61616001024,82.799,78.194,0.02586,0.31379998,10471000000,-2039000064,6650999808,0.54,0.241,0.16991,0.11494,0.07813,EUR,1.4071
7,Mendelweg 30,Leiden,2333 CS,Netherlands,31 71 524 5600,31 71 523 2807,https://www.airbus.com,Aerospace & Defense,Aerospace & Defense,Industrials,Industrials,"Airbus SE engages in the design, manufacture, and delivery of aerospace products, services, and solutions worldwide. It operates through three segments: Airbus, Airbus Helicopters, and Airbus Defence and Space. The Airbus segment develops, manufactures, markets, and sells commercial jet passenger aircraft; freighter aircraft; and regional turboprop aircraft and aircraft components, as well as provides aircraft conversion and related services. The Airbus Helicopters segment engages in the development, manufacture, marketing, and sale of civil and military helicopters; and provision of helicopter related services. The Airbus Defence and Space segment designs, develops, delivers, and supports military aircraft, such as combat, mission, transport, tanker aircraft, and their associated services; a range of civil and defence space systems for telecommunications, earth observations, navigation, science, and orbital systems; and unmanned aerial systems. This segment also offers missile and space launcher systems, as well as services around data processing from platforms, secure communication, and cyber security. The company was formerly known as Airbus Group SE and changed its name to Airbus SE in April 2017. Airbus SE was incorporated in 1998 and is based in Leiden, the Netherlands.",141799,"{'maxAge': 1, 'name': 'Ms. Julie  Kitcher', 'title': 'Exec. VP of Communications & Corp. Affairs and Chief of Staff to the CEO', 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,7,1,1693526400,86400,2,130.4,131.3,130.52,132.3,130.4,131.3,130.52,132.3,1.8,0.0138,1682380800,0.3673,1.639264,26.854809,19.255133,1987024,1987024,849663,995791,995791,0.0,0.0,0,0,106384433152,86.52,138.76,1.7265716,132.1068,124.1231,1.8,0.013803681,EUR,99385663488,0.06284,585308561,789177024,0.25792,0.35851002,810115968,19.158,6.8545775,1672444800,1703980800,1688083200,0.554,3872000000,4.89,6.82,1.39,1.613,14.034,0.40539384,0.14113986,1.8,1682380800,PAR,EQUITY,AIR.PA,AIR.PA,AIRBUS SE,Airbus SE,999500400,Europe/Paris,CEST,6c80f01b-9602-357d-a929-7356ce5167b9,finmb_561001,7200000,131.32,193.0,100.0,145.8,150.0,2.2,buy,23,16835000320,21.332,7081999872,12549000192,0.507,1.2,61616001024,82.799,78.194,0.02586,0.31379998,10471000000,-2039000064,6650999808,0.54,0.241,0.16991,0.11494,0.07813,EUR,1.4071
8,Mendelweg 30,Leiden,2333 CS,Netherlands,31 71 524 5600,31 71 523 2807,https://www.airbus.com,Aerospace & Defense,Aerospace & Defense,Industrials,Industrials,"Airbus SE engages in the design, manufacture, and delivery of aerospace products, services, and solutions worldwide. It operates through three segments: Airbus, Airbus Helicopters, and Airbus Defence and Space. The Airbus segment develops, manufactures, markets, and sells commercial jet passenger aircraft; freighter aircraft; and regional turboprop aircraft and aircraft components, as well as provides aircraft conversion and related services. The Airbus Helicopters segment engages in the development, manufacture, marketing, and sale of civil and military helicopters; and provision of helicopter related services. The Airbus Defence and Space segment designs, develops, delivers, and supports military aircraft, such as combat, mission, transport, tanker aircraft, and their associated services; a range of civil and defence space systems for telecommunications, earth observations, navigation, science, and orbital systems; and unmanned aerial systems. This segment also offers missile and space launcher systems, as well as services around data processing from platforms, secure communication, and cyber security. The company was formerly known as Airbus Group SE and changed its name to Airbus SE in April 2017. Airbus SE was incorporated in 1998 and is based in Leiden, the Netherlands.",141799,"{'maxAge': 1, 'name': 'Mr. Thierry  Baril', 'age': 57, 'title': 'Chief HR Officer', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,7,1,1693526400,86400,2,130.4,131.3,130.52,132.3,130.4,131.3,130.52,132.3,1.8,0.0138,1682380800,0.3673,1.639264,26.854809,19.255133,1987024,1987024,849663,995791,995791,0.0,0.0,0,0,106384433152,86.52,138.76,1.7265716,132.1068,124.1231,1.8,0.013803681,EUR,99385663488,0.06284,585308561,789177024,0.25792,0.35851002,810115968,19.158,6.8545775,1672444800,1703980800,1688083200,0.554,3872000000,4.89,6.82,1.39,1.613,14.034,0.40539384,0.14113986,1.8,1682380800,PAR,EQUITY,AIR.PA,AIR.PA,AIRBUS SE,Airbus SE,999500400,Europe/Paris,CEST,6c80f01b-9602-357d-a929-7356ce5167b9,finmb_561001,7200000,131.32,193.0,100.0,145.8,150.0,2.2,buy,23,16835000320,21.332,7081999872,12549000192,0.507,1.2,61616001024,82.799,78.194,0.02586,0.31379998,10471000000,-2039000064,6650999808,0.54,0.241,0.16991,0.11494,0.07813,EUR,1.4071
9,Mendelweg 30,Leiden,2333 CS,Netherlands,31 71 524 5600,31 71 523 2807,https://www.airbus.com,Aerospace & Defense,Aerospace & Defense,Industrials,Industrials,"Airbus SE engages in the design, manufacture, and delivery of aerospace products, services, and solutions worldwide. It operates through three segments: Airbus, Airbus Helicopters, and Airbus Defence and Space. The Airbus segment develops, manufactures, markets, and sells commercial jet passenger aircraft; freighter aircraft; and regional turboprop aircraft and aircraft components, as well as provides aircraft conversion and related services. The Airbus Helicopters segment engages in the development, manufacture, marketing, and sale of civil and military helicopters; and provision of helicopter related services. The Airbus Defence and Space segment designs, develops, delivers, and supports military aircraft, such as combat, mission, transport, tanker aircraft, and their associated services; a range of civil and defence space systems for telecommunications, earth observations, navigation, science, and orbital systems; and unmanned aerial systems. This segment also offers missile and space launcher systems, as well as services around data processing from platforms, secure communication, and cyber security. The company was formerly known as Airbus Group SE and changed its name to Airbus SE in April 2017. Airbus SE was incorporated in 1998 and is based in Leiden, the Netherlands.",141799,"{'maxAge': 1, 'name': 'Mr. Alexander  Reinhardt', 'age': 54, 'title': 'Head of Public Affairs Germany', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",4,1,2,7,1,1693526400,86400,2,130.4,131.3,130.52,132.3,130.4,131.3,130.52,132.3,1.8,0.0138,1682380800,0.3673,1.639264,26.854809,19.255133,1987024,1987024,849663,995791,995791,0.0,0.0,0,0,106384433152,86.52,138.76,1.7265716,132.1068,124.1231,1.8,0.013803681,EUR,99385663488,0.06284,585308561,789177024,0.25792,0.35851002,810115968,19.158,6.8545775,1672444800,1703980800,1688083200,0.554,3872000000,4.89,6.82,1.39,1.613,14.034,0.40539384,0.14113986,1.8,1682380800,PAR,EQUITY,AIR.PA,AIR.PA,AIRBUS SE,Airbus SE,999500400,Europe/Paris,CEST,6c80f01b-9602-357d-a929-7356ce5167b9,finmb_561001,7200000,131.32,193.0,100.0,145.8,150.0,2.2,buy,23,16835000320,21.332,7081999872,12549000192,0.507,1.2,61616001024,82.799,78.194,0.02586,0.31379998,10471000000,-2039000064,6650999808,0.54,0.241,0.16991,0.11494,0.07813,EUR,1.4071
