,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,4 Merchant Place,Corner Fredman Drive and Rivonia Road,Sandton,2196,South Africa,27 11 282 1808,27 11 282 8088,https://www.firstrand.co.za,Banks—Diversified,Financial Services,"FirstRand Limited, together with its subsidiaries, provides banking, transactional, lending, investment, and insurance products and services in South Africa, rest of Africa, the United Kingdom, and internationally. The company offers deposit and savings products; personal loans; and asset and invoice finance, as well as SME commercial, residential, and buy-to-let mortgages. It also provides life and short-term insurance products; card-acquiring services; and vehicle finance, installment credit and fleet management, and corporate and investment banking services. In addition, the company offers asset management, as well as vehicle-related insurance services. It serves retail, commercial, corporate, and public sector customers, as well as small business, agricultural, medium corporate, parastatal, and government entities. The company was incorporated in 1966 and is based in Sandton, South Africa.",50389,"{'maxAge': 1, 'name': 'Mr. Alan Patrick Pullinger C.A., C.F.A.', 'age': 57, 'title': 'CEO & Exec. Director', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 1244771, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,1,1,1693526400,1672444800,86400,2,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,2.07,0.0541,1680134400,0.547,4.91,0.6875,11.570997,1,1,22,0,0,0.0,0.0,0,0,21472129024,30.81,42.95,0.18662004,37.982,37.14045,3.74,0.09765013,USD,-153852854272,0.31198,468675695,560630016,314.19,0.12190076,1656547200,1688083200,1672444800,0.142,34924998656,3.31,-1.337,PNK,EQUITY,FANDY,FANDY,FIRSTRAND LIMITED UNSP ADR EACH,FirstRand Limited,1367501400,America/New_York,EDT,-14400000,38.3,none,259296002048,462.508,79748997120,115057999872,205.24,0.01796,0.20709999,106137000000,-116496998400,0.137,0.142,0.0,0.0,0.43852,ZAR,
1,4 Merchant Place,Corner Fredman Drive and Rivonia Road,Sandton,2196,South Africa,27 11 282 1808,27 11 282 8088,https://www.firstrand.co.za,Banks—Diversified,Financial Services,"FirstRand Limited, together with its subsidiaries, provides banking, transactional, lending, investment, and insurance products and services in South Africa, rest of Africa, the United Kingdom, and internationally. The company offers deposit and savings products; personal loans; and asset and invoice finance, as well as SME commercial, residential, and buy-to-let mortgages. It also provides life and short-term insurance products; card-acquiring services; and vehicle finance, installment credit and fleet management, and corporate and investment banking services. In addition, the company offers asset management, as well as vehicle-related insurance services. It serves retail, commercial, corporate, and public sector customers, as well as small business, agricultural, medium corporate, parastatal, and government entities. The company was incorporated in 1966 and is based in Sandton, South Africa.",50389,"{'maxAge': 1, 'name': 'Mr. Hetash Surendrakumar Kellan B.Com., BCom, BCom (Hons), C.A., CA(SA)', 'age': 51, 'title': 'CFO, Exec. Financial Director & Director', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 1068031, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,1,1,1693526400,1672444800,86400,2,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,2.07,0.0541,1680134400,0.547,4.91,0.6875,11.570997,1,1,22,0,0,0.0,0.0,0,0,21472129024,30.81,42.95,0.18662004,37.982,37.14045,3.74,0.09765013,USD,-153852854272,0.31198,468675695,560630016,314.19,0.12190076,1656547200,1688083200,1672444800,0.142,34924998656,3.31,-1.337,PNK,EQUITY,FANDY,FANDY,FIRSTRAND LIMITED UNSP ADR EACH,FirstRand Limited,1367501400,America/New_York,EDT,-14400000,38.3,none,259296002048,462.508,79748997120,115057999872,205.24,0.01796,0.20709999,106137000000,-116496998400,0.137,0.142,0.0,0.0,0.43852,ZAR,
2,4 Merchant Place,Corner Fredman Drive and Rivonia Road,Sandton,2196,South Africa,27 11 282 1808,27 11 282 8088,https://www.firstrand.co.za,Banks—Diversified,Financial Services,"FirstRand Limited, together with its subsidiaries, provides banking, transactional, lending, investment, and insurance products and services in South Africa, rest of Africa, the United Kingdom, and internationally. The company offers deposit and savings products; personal loans; and asset and invoice finance, as well as SME commercial, residential, and buy-to-let mortgages. It also provides life and short-term insurance products; card-acquiring services; and vehicle finance, installment credit and fleet management, and corporate and investment banking services. In addition, the company offers asset management, as well as vehicle-related insurance services. It serves retail, commercial, corporate, and public sector customers, as well as small business, agricultural, medium corporate, parastatal, and government entities. The company was incorporated in 1966 and is based in Sandton, South Africa.",50389,"{'maxAge': 1, 'name': 'Ms. Mary  Vilakazi B.Com., C.A., BCom (Hons), HDip Auditing, CA(SA)', 'age': 44, 'title': 'COO & Exec. Director', 'yearBorn': 1978, 'fiscalYear': 2022, 'totalPay': 995084, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,1,1,1693526400,1672444800,86400,2,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,2.07,0.0541,1680134400,0.547,4.91,0.6875,11.570997,1,1,22,0,0,0.0,0.0,0,0,21472129024,30.81,42.95,0.18662004,37.982,37.14045,3.74,0.09765013,USD,-153852854272,0.31198,468675695,560630016,314.19,0.12190076,1656547200,1688083200,1672444800,0.142,34924998656,3.31,-1.337,PNK,EQUITY,FANDY,FANDY,FIRSTRAND LIMITED UNSP ADR EACH,FirstRand Limited,1367501400,America/New_York,EDT,-14400000,38.3,none,259296002048,462.508,79748997120,115057999872,205.24,0.01796,0.20709999,106137000000,-116496998400,0.137,0.142,0.0,0.0,0.43852,ZAR,
3,4 Merchant Place,Corner Fredman Drive and Rivonia Road,Sandton,2196,South Africa,27 11 282 1808,27 11 282 8088,https://www.firstrand.co.za,Banks—Diversified,Financial Services,"FirstRand Limited, together with its subsidiaries, provides banking, transactional, lending, investment, and insurance products and services in South Africa, rest of Africa, the United Kingdom, and internationally. The company offers deposit and savings products; personal loans; and asset and invoice finance, as well as SME commercial, residential, and buy-to-let mortgages. It also provides life and short-term insurance products; card-acquiring services; and vehicle finance, installment credit and fleet management, and corporate and investment banking services. In addition, the company offers asset management, as well as vehicle-related insurance services. It serves retail, commercial, corporate, and public sector customers, as well as small business, agricultural, medium corporate, parastatal, and government entities. The company was incorporated in 1966 and is based in Sandton, South Africa.",50389,"{'maxAge': 1, 'name': 'Mr. Jacques  Celliers M.B.A.', 'age': 50, 'title': 'Chief Exec. Officer of FNB', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 1324461, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,1,1,1693526400,1672444800,86400,2,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,2.07,0.0541,1680134400,0.547,4.91,0.6875,11.570997,1,1,22,0,0,0.0,0.0,0,0,21472129024,30.81,42.95,0.18662004,37.982,37.14045,3.74,0.09765013,USD,-153852854272,0.31198,468675695,560630016,314.19,0.12190076,1656547200,1688083200,1672444800,0.142,34924998656,3.31,-1.337,PNK,EQUITY,FANDY,FANDY,FIRSTRAND LIMITED UNSP ADR EACH,FirstRand Limited,1367501400,America/New_York,EDT,-14400000,38.3,none,259296002048,462.508,79748997120,115057999872,205.24,0.01796,0.20709999,106137000000,-116496998400,0.137,0.142,0.0,0.0,0.43852,ZAR,
4,4 Merchant Place,Corner Fredman Drive and Rivonia Road,Sandton,2196,South Africa,27 11 282 1808,27 11 282 8088,https://www.firstrand.co.za,Banks—Diversified,Financial Services,"FirstRand Limited, together with its subsidiaries, provides banking, transactional, lending, investment, and insurance products and services in South Africa, rest of Africa, the United Kingdom, and internationally. The company offers deposit and savings products; personal loans; and asset and invoice finance, as well as SME commercial, residential, and buy-to-let mortgages. It also provides life and short-term insurance products; card-acquiring services; and vehicle finance, installment credit and fleet management, and corporate and investment banking services. In addition, the company offers asset management, as well as vehicle-related insurance services. It serves retail, commercial, corporate, and public sector customers, as well as small business, agricultural, medium corporate, parastatal, and government entities. The company was incorporated in 1966 and is based in Sandton, South Africa.",50389,"{'maxAge': 1, 'name': 'Mr. Stephen Martin Cooper B.A., Ph.D.', 'age': 52, 'title': 'Chief Exec. Officer Aldermore', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 2391547, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,1,1,1693526400,1672444800,86400,2,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,2.07,0.0541,1680134400,0.547,4.91,0.6875,11.570997,1,1,22,0,0,0.0,0.0,0,0,21472129024,30.81,42.95,0.18662004,37.982,37.14045,3.74,0.09765013,USD,-153852854272,0.31198,468675695,560630016,314.19,0.12190076,1656547200,1688083200,1672444800,0.142,34924998656,3.31,-1.337,PNK,EQUITY,FANDY,FANDY,FIRSTRAND LIMITED UNSP ADR EACH,FirstRand Limited,1367501400,America/New_York,EDT,-14400000,38.3,none,259296002048,462.508,79748997120,115057999872,205.24,0.01796,0.20709999,106137000000,-116496998400,0.137,0.142,0.0,0.0,0.43852,ZAR,
5,4 Merchant Place,Corner Fredman Drive and Rivonia Road,Sandton,2196,South Africa,27 11 282 1808,27 11 282 8088,https://www.firstrand.co.za,Banks—Diversified,Financial Services,"FirstRand Limited, together with its subsidiaries, provides banking, transactional, lending, investment, and insurance products and services in South Africa, rest of Africa, the United Kingdom, and internationally. The company offers deposit and savings products; personal loans; and asset and invoice finance, as well as SME commercial, residential, and buy-to-let mortgages. It also provides life and short-term insurance products; card-acquiring services; and vehicle finance, installment credit and fleet management, and corporate and investment banking services. In addition, the company offers asset management, as well as vehicle-related insurance services. It serves retail, commercial, corporate, and public sector customers, as well as small business, agricultural, medium corporate, parastatal, and government entities. The company was incorporated in 1966 and is based in Sandton, South Africa.",50389,"{'maxAge': 1, 'name': 'Mr. Yatin  Narsai BSc', 'age': 56, 'title': 'Chief Information Officer and Chief Exec. Officer of FNB Smart Solutions', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,1,1,1693526400,1672444800,86400,2,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,2.07,0.0541,1680134400,0.547,4.91,0.6875,11.570997,1,1,22,0,0,0.0,0.0,0,0,21472129024,30.81,42.95,0.18662004,37.982,37.14045,3.74,0.09765013,USD,-153852854272,0.31198,468675695,560630016,314.19,0.12190076,1656547200,1688083200,1672444800,0.142,34924998656,3.31,-1.337,PNK,EQUITY,FANDY,FANDY,FIRSTRAND LIMITED UNSP ADR EACH,FirstRand Limited,1367501400,America/New_York,EDT,-14400000,38.3,none,259296002048,462.508,79748997120,115057999872,205.24,0.01796,0.20709999,106137000000,-116496998400,0.137,0.142,0.0,0.0,0.43852,ZAR,
6,4 Merchant Place,Corner Fredman Drive and Rivonia Road,Sandton,2196,South Africa,27 11 282 1808,27 11 282 8088,https://www.firstrand.co.za,Banks—Diversified,Financial Services,"FirstRand Limited, together with its subsidiaries, provides banking, transactional, lending, investment, and insurance products and services in South Africa, rest of Africa, the United Kingdom, and internationally. The company offers deposit and savings products; personal loans; and asset and invoice finance, as well as SME commercial, residential, and buy-to-let mortgages. It also provides life and short-term insurance products; card-acquiring services; and vehicle finance, installment credit and fleet management, and corporate and investment banking services. In addition, the company offers asset management, as well as vehicle-related insurance services. It serves retail, commercial, corporate, and public sector customers, as well as small business, agricultural, medium corporate, parastatal, and government entities. The company was incorporated in 1966 and is based in Sandton, South Africa.",50389,"{'maxAge': 1, 'name': 'Ms. Sam A. Moss', 'age': 62, 'title': 'Head of Investor Relations', 'yearBorn': 1960, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,1,1,1693526400,1672444800,86400,2,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,2.07,0.0541,1680134400,0.547,4.91,0.6875,11.570997,1,1,22,0,0,0.0,0.0,0,0,21472129024,30.81,42.95,0.18662004,37.982,37.14045,3.74,0.09765013,USD,-153852854272,0.31198,468675695,560630016,314.19,0.12190076,1656547200,1688083200,1672444800,0.142,34924998656,3.31,-1.337,PNK,EQUITY,FANDY,FANDY,FIRSTRAND LIMITED UNSP ADR EACH,FirstRand Limited,1367501400,America/New_York,EDT,-14400000,38.3,none,259296002048,462.508,79748997120,115057999872,205.24,0.01796,0.20709999,106137000000,-116496998400,0.137,0.142,0.0,0.0,0.43852,ZAR,
7,4 Merchant Place,Corner Fredman Drive and Rivonia Road,Sandton,2196,South Africa,27 11 282 1808,27 11 282 8088,https://www.firstrand.co.za,Banks—Diversified,Financial Services,"FirstRand Limited, together with its subsidiaries, provides banking, transactional, lending, investment, and insurance products and services in South Africa, rest of Africa, the United Kingdom, and internationally. The company offers deposit and savings products; personal loans; and asset and invoice finance, as well as SME commercial, residential, and buy-to-let mortgages. It also provides life and short-term insurance products; card-acquiring services; and vehicle finance, installment credit and fleet management, and corporate and investment banking services. In addition, the company offers asset management, as well as vehicle-related insurance services. It serves retail, commercial, corporate, and public sector customers, as well as small business, agricultural, medium corporate, parastatal, and government entities. The company was incorporated in 1966 and is based in Sandton, South Africa.",50389,"{'maxAge': 1, 'name': 'Ms. Carnita  Low B.A., BA, L.L.B., L.L.M., LLB, LLM-Tax, M.B.A., MB', 'title': 'Head of Governance, Ethics & Legal and Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,1,1,1693526400,1672444800,86400,2,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,2.07,0.0541,1680134400,0.547,4.91,0.6875,11.570997,1,1,22,0,0,0.0,0.0,0,0,21472129024,30.81,42.95,0.18662004,37.982,37.14045,3.74,0.09765013,USD,-153852854272,0.31198,468675695,560630016,314.19,0.12190076,1656547200,1688083200,1672444800,0.142,34924998656,3.31,-1.337,PNK,EQUITY,FANDY,FANDY,FIRSTRAND LIMITED UNSP ADR EACH,FirstRand Limited,1367501400,America/New_York,EDT,-14400000,38.3,none,259296002048,462.508,79748997120,115057999872,205.24,0.01796,0.20709999,106137000000,-116496998400,0.137,0.142,0.0,0.0,0.43852,ZAR,
8,4 Merchant Place,Corner Fredman Drive and Rivonia Road,Sandton,2196,South Africa,27 11 282 1808,27 11 282 8088,https://www.firstrand.co.za,Banks—Diversified,Financial Services,"FirstRand Limited, together with its subsidiaries, provides banking, transactional, lending, investment, and insurance products and services in South Africa, rest of Africa, the United Kingdom, and internationally. The company offers deposit and savings products; personal loans; and asset and invoice finance, as well as SME commercial, residential, and buy-to-let mortgages. It also provides life and short-term insurance products; card-acquiring services; and vehicle finance, installment credit and fleet management, and corporate and investment banking services. In addition, the company offers asset management, as well as vehicle-related insurance services. It serves retail, commercial, corporate, and public sector customers, as well as small business, agricultural, medium corporate, parastatal, and government entities. The company was incorporated in 1966 and is based in Sandton, South Africa.",50389,"{'maxAge': 1, 'name': 'Mr. Tswelo  Kodisang', 'title': 'Chief People Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,1,1,1693526400,1672444800,86400,2,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,2.07,0.0541,1680134400,0.547,4.91,0.6875,11.570997,1,1,22,0,0,0.0,0.0,0,0,21472129024,30.81,42.95,0.18662004,37.982,37.14045,3.74,0.09765013,USD,-153852854272,0.31198,468675695,560630016,314.19,0.12190076,1656547200,1688083200,1672444800,0.142,34924998656,3.31,-1.337,PNK,EQUITY,FANDY,FANDY,FIRSTRAND LIMITED UNSP ADR EACH,FirstRand Limited,1367501400,America/New_York,EDT,-14400000,38.3,none,259296002048,462.508,79748997120,115057999872,205.24,0.01796,0.20709999,106137000000,-116496998400,0.137,0.142,0.0,0.0,0.43852,ZAR,
9,4 Merchant Place,Corner Fredman Drive and Rivonia Road,Sandton,2196,South Africa,27 11 282 1808,27 11 282 8088,https://www.firstrand.co.za,Banks—Diversified,Financial Services,"FirstRand Limited, together with its subsidiaries, provides banking, transactional, lending, investment, and insurance products and services in South Africa, rest of Africa, the United Kingdom, and internationally. The company offers deposit and savings products; personal loans; and asset and invoice finance, as well as SME commercial, residential, and buy-to-let mortgages. It also provides life and short-term insurance products; card-acquiring services; and vehicle finance, installment credit and fleet management, and corporate and investment banking services. In addition, the company offers asset management, as well as vehicle-related insurance services. It serves retail, commercial, corporate, and public sector customers, as well as small business, agricultural, medium corporate, parastatal, and government entities. The company was incorporated in 1966 and is based in Sandton, South Africa.",50389,"{'maxAge': 1, 'name': 'Ms. Jenitha  John CIA, QIAL, CA (SA)', 'age': 50, 'title': 'Chief Audit Exec.', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",2,5,1,1,1,1693526400,1672444800,86400,2,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,2.07,0.0541,1680134400,0.547,4.91,0.6875,11.570997,1,1,22,0,0,0.0,0.0,0,0,21472129024,30.81,42.95,0.18662004,37.982,37.14045,3.74,0.09765013,USD,-153852854272,0.31198,468675695,560630016,314.19,0.12190076,1656547200,1688083200,1672444800,0.142,34924998656,3.31,-1.337,PNK,EQUITY,FANDY,FANDY,FIRSTRAND LIMITED UNSP ADR EACH,FirstRand Limited,1367501400,America/New_York,EDT,-14400000,38.3,none,259296002048,462.508,79748997120,115057999872,205.24,0.01796,0.20709999,106137000000,-116496998400,0.137,0.142,0.0,0.0,0.43852,ZAR,
