,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Union Bank Bhavan,"239, Vidhan Bhavan Marg Nariman Point",Mumbai,400021,India,91 22 2289 6636,91 22 2202 5238,https://www.unionbankofindia.co.in,Banks—Regional,Financial Services,"Union Bank of India provides various banking products and services. It operates through four segments: Treasury Operations, Retail Banking Operations, Corporate and Wholesale Banking, and Other Banking Operations. The company offers savings and current accounts; term and recurring deposits; and demat and online trading accounts. It also provides home, vehicle, education, personal, agriculture, and gold loans; loans against the property; and loans for pensioners, as well as products and loans for micro, small, and medium enterprises. In addition, the company offers mutual funds; life, non-life, health, and general insurance products; tax saving deposits; government saving schemes, tax collection services, pension products, and departmentalized ministries accounts; short term, long term, and other credit for agricultural/SSI/tertiary sectors; and safe deposit locker and cheque collection services. Further, it provides corporate loans, that includes line of credit, trade finance, working capital, project financing, and channel finance; debt structuring/restructuring, loan syndication, structured finance, mergers and acquisition advisory, and private equity services; cash management, ECGC cover, and foreign exchange services, as well as derivatives; export and import finance services; NRI banking services; and treasury and other products, and remittance services. Additionally, the company offers app, internet, self-service, ATM, and SMS banking services; point of sale terminal and immediate payment services; and combo, debit, credit, gift, prepaid, and payroll cards. The company was incorporated in 1919 and is headquartered in Mumbai, India.",75594,"{'maxAge': 1, 'name': 'Ms. Arumugam  Manimekhalai', 'age': 56, 'title': 'MD, CEO & Director', 'yearBorn': 1966, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,94.5,95.6,95.0,98.2,94.5,95.6,95.0,98.2,3.0,0.0317,1690502400,0.0,1.079787,6.4410186,5.5040092,99010709,99010709,19735520,35098942,35098942,0.0,0.0,0,0,712336408576,41.9,98.2,1.8050473,88.72,77.1255,0.0,0.0,INR,416234962944,0.25847,1208666355,7412449792,0.83496004,0.08392999,119.712,0.80275995,1680220800,1711843200,1688083200,1.067,102002130944,14.92,17.46,0.63,1.055,NSI,EQUITY,UNIONBANK.NS,UNIONBANK.NS,UNION BK OF INDIA,Union Bank of India,1032839100,Asia/Kolkata,IST,19800000,96.1,188.0,68.0,110.2,104.0,3.1,hold,25,559908388864,81.976,318724308992,394635870208,57.726,0.0083,0.13204001,1.065,0.523,0.0,0.0,0.38421002,INR,
1,Union Bank Bhavan,"239, Vidhan Bhavan Marg Nariman Point",Mumbai,400021,India,91 22 2289 6636,91 22 2202 5238,https://www.unionbankofindia.co.in,Banks—Regional,Financial Services,"Union Bank of India provides various banking products and services. It operates through four segments: Treasury Operations, Retail Banking Operations, Corporate and Wholesale Banking, and Other Banking Operations. The company offers savings and current accounts; term and recurring deposits; and demat and online trading accounts. It also provides home, vehicle, education, personal, agriculture, and gold loans; loans against the property; and loans for pensioners, as well as products and loans for micro, small, and medium enterprises. In addition, the company offers mutual funds; life, non-life, health, and general insurance products; tax saving deposits; government saving schemes, tax collection services, pension products, and departmentalized ministries accounts; short term, long term, and other credit for agricultural/SSI/tertiary sectors; and safe deposit locker and cheque collection services. Further, it provides corporate loans, that includes line of credit, trade finance, working capital, project financing, and channel finance; debt structuring/restructuring, loan syndication, structured finance, mergers and acquisition advisory, and private equity services; cash management, ECGC cover, and foreign exchange services, as well as derivatives; export and import finance services; NRI banking services; and treasury and other products, and remittance services. Additionally, the company offers app, internet, self-service, ATM, and SMS banking services; point of sale terminal and immediate payment services; and combo, debit, credit, gift, prepaid, and payroll cards. The company was incorporated in 1919 and is headquartered in Mumbai, India.",75594,"{'maxAge': 1, 'name': 'Mr. Nitesh  Ranjan', 'age': 45, 'title': 'Exec. Director of Tech, Innovation, Strategy, Accounts & Compliance and Exec. Director', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,94.5,95.6,95.0,98.2,94.5,95.6,95.0,98.2,3.0,0.0317,1690502400,0.0,1.079787,6.4410186,5.5040092,99010709,99010709,19735520,35098942,35098942,0.0,0.0,0,0,712336408576,41.9,98.2,1.8050473,88.72,77.1255,0.0,0.0,INR,416234962944,0.25847,1208666355,7412449792,0.83496004,0.08392999,119.712,0.80275995,1680220800,1711843200,1688083200,1.067,102002130944,14.92,17.46,0.63,1.055,NSI,EQUITY,UNIONBANK.NS,UNIONBANK.NS,UNION BK OF INDIA,Union Bank of India,1032839100,Asia/Kolkata,IST,19800000,96.1,188.0,68.0,110.2,104.0,3.1,hold,25,559908388864,81.976,318724308992,394635870208,57.726,0.0083,0.13204001,1.065,0.523,0.0,0.0,0.38421002,INR,
2,Union Bank Bhavan,"239, Vidhan Bhavan Marg Nariman Point",Mumbai,400021,India,91 22 2289 6636,91 22 2202 5238,https://www.unionbankofindia.co.in,Banks—Regional,Financial Services,"Union Bank of India provides various banking products and services. It operates through four segments: Treasury Operations, Retail Banking Operations, Corporate and Wholesale Banking, and Other Banking Operations. The company offers savings and current accounts; term and recurring deposits; and demat and online trading accounts. It also provides home, vehicle, education, personal, agriculture, and gold loans; loans against the property; and loans for pensioners, as well as products and loans for micro, small, and medium enterprises. In addition, the company offers mutual funds; life, non-life, health, and general insurance products; tax saving deposits; government saving schemes, tax collection services, pension products, and departmentalized ministries accounts; short term, long term, and other credit for agricultural/SSI/tertiary sectors; and safe deposit locker and cheque collection services. Further, it provides corporate loans, that includes line of credit, trade finance, working capital, project financing, and channel finance; debt structuring/restructuring, loan syndication, structured finance, mergers and acquisition advisory, and private equity services; cash management, ECGC cover, and foreign exchange services, as well as derivatives; export and import finance services; NRI banking services; and treasury and other products, and remittance services. Additionally, the company offers app, internet, self-service, ATM, and SMS banking services; point of sale terminal and immediate payment services; and combo, debit, credit, gift, prepaid, and payroll cards. The company was incorporated in 1919 and is headquartered in Mumbai, India.",75594,"{'maxAge': 1, 'name': 'Mr. Nidhu  Saxena', 'age': 54, 'title': 'Exec. Director', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,94.5,95.6,95.0,98.2,94.5,95.6,95.0,98.2,3.0,0.0317,1690502400,0.0,1.079787,6.4410186,5.5040092,99010709,99010709,19735520,35098942,35098942,0.0,0.0,0,0,712336408576,41.9,98.2,1.8050473,88.72,77.1255,0.0,0.0,INR,416234962944,0.25847,1208666355,7412449792,0.83496004,0.08392999,119.712,0.80275995,1680220800,1711843200,1688083200,1.067,102002130944,14.92,17.46,0.63,1.055,NSI,EQUITY,UNIONBANK.NS,UNIONBANK.NS,UNION BK OF INDIA,Union Bank of India,1032839100,Asia/Kolkata,IST,19800000,96.1,188.0,68.0,110.2,104.0,3.1,hold,25,559908388864,81.976,318724308992,394635870208,57.726,0.0083,0.13204001,1.065,0.523,0.0,0.0,0.38421002,INR,
3,Union Bank Bhavan,"239, Vidhan Bhavan Marg Nariman Point",Mumbai,400021,India,91 22 2289 6636,91 22 2202 5238,https://www.unionbankofindia.co.in,Banks—Regional,Financial Services,"Union Bank of India provides various banking products and services. It operates through four segments: Treasury Operations, Retail Banking Operations, Corporate and Wholesale Banking, and Other Banking Operations. The company offers savings and current accounts; term and recurring deposits; and demat and online trading accounts. It also provides home, vehicle, education, personal, agriculture, and gold loans; loans against the property; and loans for pensioners, as well as products and loans for micro, small, and medium enterprises. In addition, the company offers mutual funds; life, non-life, health, and general insurance products; tax saving deposits; government saving schemes, tax collection services, pension products, and departmentalized ministries accounts; short term, long term, and other credit for agricultural/SSI/tertiary sectors; and safe deposit locker and cheque collection services. Further, it provides corporate loans, that includes line of credit, trade finance, working capital, project financing, and channel finance; debt structuring/restructuring, loan syndication, structured finance, mergers and acquisition advisory, and private equity services; cash management, ECGC cover, and foreign exchange services, as well as derivatives; export and import finance services; NRI banking services; and treasury and other products, and remittance services. Additionally, the company offers app, internet, self-service, ATM, and SMS banking services; point of sale terminal and immediate payment services; and combo, debit, credit, gift, prepaid, and payroll cards. The company was incorporated in 1919 and is headquartered in Mumbai, India.",75594,"{'maxAge': 1, 'name': 'Mr. S.  Ramasubramanian', 'title': 'Exec. Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,94.5,95.6,95.0,98.2,94.5,95.6,95.0,98.2,3.0,0.0317,1690502400,0.0,1.079787,6.4410186,5.5040092,99010709,99010709,19735520,35098942,35098942,0.0,0.0,0,0,712336408576,41.9,98.2,1.8050473,88.72,77.1255,0.0,0.0,INR,416234962944,0.25847,1208666355,7412449792,0.83496004,0.08392999,119.712,0.80275995,1680220800,1711843200,1688083200,1.067,102002130944,14.92,17.46,0.63,1.055,NSI,EQUITY,UNIONBANK.NS,UNIONBANK.NS,UNION BK OF INDIA,Union Bank of India,1032839100,Asia/Kolkata,IST,19800000,96.1,188.0,68.0,110.2,104.0,3.1,hold,25,559908388864,81.976,318724308992,394635870208,57.726,0.0083,0.13204001,1.065,0.523,0.0,0.0,0.38421002,INR,
4,Union Bank Bhavan,"239, Vidhan Bhavan Marg Nariman Point",Mumbai,400021,India,91 22 2289 6636,91 22 2202 5238,https://www.unionbankofindia.co.in,Banks—Regional,Financial Services,"Union Bank of India provides various banking products and services. It operates through four segments: Treasury Operations, Retail Banking Operations, Corporate and Wholesale Banking, and Other Banking Operations. The company offers savings and current accounts; term and recurring deposits; and demat and online trading accounts. It also provides home, vehicle, education, personal, agriculture, and gold loans; loans against the property; and loans for pensioners, as well as products and loans for micro, small, and medium enterprises. In addition, the company offers mutual funds; life, non-life, health, and general insurance products; tax saving deposits; government saving schemes, tax collection services, pension products, and departmentalized ministries accounts; short term, long term, and other credit for agricultural/SSI/tertiary sectors; and safe deposit locker and cheque collection services. Further, it provides corporate loans, that includes line of credit, trade finance, working capital, project financing, and channel finance; debt structuring/restructuring, loan syndication, structured finance, mergers and acquisition advisory, and private equity services; cash management, ECGC cover, and foreign exchange services, as well as derivatives; export and import finance services; NRI banking services; and treasury and other products, and remittance services. Additionally, the company offers app, internet, self-service, ATM, and SMS banking services; point of sale terminal and immediate payment services; and combo, debit, credit, gift, prepaid, and payroll cards. The company was incorporated in 1919 and is headquartered in Mumbai, India.",75594,"{'maxAge': 1, 'name': 'Mr. Prafulla Kumar Samal C.A.', 'title': 'Chief GM and Head of Fin. & Accounts Department', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,94.5,95.6,95.0,98.2,94.5,95.6,95.0,98.2,3.0,0.0317,1690502400,0.0,1.079787,6.4410186,5.5040092,99010709,99010709,19735520,35098942,35098942,0.0,0.0,0,0,712336408576,41.9,98.2,1.8050473,88.72,77.1255,0.0,0.0,INR,416234962944,0.25847,1208666355,7412449792,0.83496004,0.08392999,119.712,0.80275995,1680220800,1711843200,1688083200,1.067,102002130944,14.92,17.46,0.63,1.055,NSI,EQUITY,UNIONBANK.NS,UNIONBANK.NS,UNION BK OF INDIA,Union Bank of India,1032839100,Asia/Kolkata,IST,19800000,96.1,188.0,68.0,110.2,104.0,3.1,hold,25,559908388864,81.976,318724308992,394635870208,57.726,0.0083,0.13204001,1.065,0.523,0.0,0.0,0.38421002,INR,
5,Union Bank Bhavan,"239, Vidhan Bhavan Marg Nariman Point",Mumbai,400021,India,91 22 2289 6636,91 22 2202 5238,https://www.unionbankofindia.co.in,Banks—Regional,Financial Services,"Union Bank of India provides various banking products and services. It operates through four segments: Treasury Operations, Retail Banking Operations, Corporate and Wholesale Banking, and Other Banking Operations. The company offers savings and current accounts; term and recurring deposits; and demat and online trading accounts. It also provides home, vehicle, education, personal, agriculture, and gold loans; loans against the property; and loans for pensioners, as well as products and loans for micro, small, and medium enterprises. In addition, the company offers mutual funds; life, non-life, health, and general insurance products; tax saving deposits; government saving schemes, tax collection services, pension products, and departmentalized ministries accounts; short term, long term, and other credit for agricultural/SSI/tertiary sectors; and safe deposit locker and cheque collection services. Further, it provides corporate loans, that includes line of credit, trade finance, working capital, project financing, and channel finance; debt structuring/restructuring, loan syndication, structured finance, mergers and acquisition advisory, and private equity services; cash management, ECGC cover, and foreign exchange services, as well as derivatives; export and import finance services; NRI banking services; and treasury and other products, and remittance services. Additionally, the company offers app, internet, self-service, ATM, and SMS banking services; point of sale terminal and immediate payment services; and combo, debit, credit, gift, prepaid, and payroll cards. The company was incorporated in 1919 and is headquartered in Mumbai, India.",75594,"{'maxAge': 1, 'name': 'Ms. Ranjita  Suresh', 'title': 'Assistant Gen. Mang. of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,94.5,95.6,95.0,98.2,94.5,95.6,95.0,98.2,3.0,0.0317,1690502400,0.0,1.079787,6.4410186,5.5040092,99010709,99010709,19735520,35098942,35098942,0.0,0.0,0,0,712336408576,41.9,98.2,1.8050473,88.72,77.1255,0.0,0.0,INR,416234962944,0.25847,1208666355,7412449792,0.83496004,0.08392999,119.712,0.80275995,1680220800,1711843200,1688083200,1.067,102002130944,14.92,17.46,0.63,1.055,NSI,EQUITY,UNIONBANK.NS,UNIONBANK.NS,UNION BK OF INDIA,Union Bank of India,1032839100,Asia/Kolkata,IST,19800000,96.1,188.0,68.0,110.2,104.0,3.1,hold,25,559908388864,81.976,318724308992,394635870208,57.726,0.0083,0.13204001,1.065,0.523,0.0,0.0,0.38421002,INR,
6,Union Bank Bhavan,"239, Vidhan Bhavan Marg Nariman Point",Mumbai,400021,India,91 22 2289 6636,91 22 2202 5238,https://www.unionbankofindia.co.in,Banks—Regional,Financial Services,"Union Bank of India provides various banking products and services. It operates through four segments: Treasury Operations, Retail Banking Operations, Corporate and Wholesale Banking, and Other Banking Operations. The company offers savings and current accounts; term and recurring deposits; and demat and online trading accounts. It also provides home, vehicle, education, personal, agriculture, and gold loans; loans against the property; and loans for pensioners, as well as products and loans for micro, small, and medium enterprises. In addition, the company offers mutual funds; life, non-life, health, and general insurance products; tax saving deposits; government saving schemes, tax collection services, pension products, and departmentalized ministries accounts; short term, long term, and other credit for agricultural/SSI/tertiary sectors; and safe deposit locker and cheque collection services. Further, it provides corporate loans, that includes line of credit, trade finance, working capital, project financing, and channel finance; debt structuring/restructuring, loan syndication, structured finance, mergers and acquisition advisory, and private equity services; cash management, ECGC cover, and foreign exchange services, as well as derivatives; export and import finance services; NRI banking services; and treasury and other products, and remittance services. Additionally, the company offers app, internet, self-service, ATM, and SMS banking services; point of sale terminal and immediate payment services; and combo, debit, credit, gift, prepaid, and payroll cards. The company was incorporated in 1919 and is headquartered in Mumbai, India.",75594,"{'maxAge': 1, 'name': 'Mr. Santanu Kumar Dash', 'age': 59, 'title': 'GM, Head Board Secretariat, Company Sec. & Compliance Officer', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,94.5,95.6,95.0,98.2,94.5,95.6,95.0,98.2,3.0,0.0317,1690502400,0.0,1.079787,6.4410186,5.5040092,99010709,99010709,19735520,35098942,35098942,0.0,0.0,0,0,712336408576,41.9,98.2,1.8050473,88.72,77.1255,0.0,0.0,INR,416234962944,0.25847,1208666355,7412449792,0.83496004,0.08392999,119.712,0.80275995,1680220800,1711843200,1688083200,1.067,102002130944,14.92,17.46,0.63,1.055,NSI,EQUITY,UNIONBANK.NS,UNIONBANK.NS,UNION BK OF INDIA,Union Bank of India,1032839100,Asia/Kolkata,IST,19800000,96.1,188.0,68.0,110.2,104.0,3.1,hold,25,559908388864,81.976,318724308992,394635870208,57.726,0.0083,0.13204001,1.065,0.523,0.0,0.0,0.38421002,INR,
7,Union Bank Bhavan,"239, Vidhan Bhavan Marg Nariman Point",Mumbai,400021,India,91 22 2289 6636,91 22 2202 5238,https://www.unionbankofindia.co.in,Banks—Regional,Financial Services,"Union Bank of India provides various banking products and services. It operates through four segments: Treasury Operations, Retail Banking Operations, Corporate and Wholesale Banking, and Other Banking Operations. The company offers savings and current accounts; term and recurring deposits; and demat and online trading accounts. It also provides home, vehicle, education, personal, agriculture, and gold loans; loans against the property; and loans for pensioners, as well as products and loans for micro, small, and medium enterprises. In addition, the company offers mutual funds; life, non-life, health, and general insurance products; tax saving deposits; government saving schemes, tax collection services, pension products, and departmentalized ministries accounts; short term, long term, and other credit for agricultural/SSI/tertiary sectors; and safe deposit locker and cheque collection services. Further, it provides corporate loans, that includes line of credit, trade finance, working capital, project financing, and channel finance; debt structuring/restructuring, loan syndication, structured finance, mergers and acquisition advisory, and private equity services; cash management, ECGC cover, and foreign exchange services, as well as derivatives; export and import finance services; NRI banking services; and treasury and other products, and remittance services. Additionally, the company offers app, internet, self-service, ATM, and SMS banking services; point of sale terminal and immediate payment services; and combo, debit, credit, gift, prepaid, and payroll cards. The company was incorporated in 1919 and is headquartered in Mumbai, India.",75594,"{'maxAge': 1, 'name': 'Mr. Girija Bhusan Mishra', 'title': 'GM and Head of SSD & Corp. Communication', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,94.5,95.6,95.0,98.2,94.5,95.6,95.0,98.2,3.0,0.0317,1690502400,0.0,1.079787,6.4410186,5.5040092,99010709,99010709,19735520,35098942,35098942,0.0,0.0,0,0,712336408576,41.9,98.2,1.8050473,88.72,77.1255,0.0,0.0,INR,416234962944,0.25847,1208666355,7412449792,0.83496004,0.08392999,119.712,0.80275995,1680220800,1711843200,1688083200,1.067,102002130944,14.92,17.46,0.63,1.055,NSI,EQUITY,UNIONBANK.NS,UNIONBANK.NS,UNION BK OF INDIA,Union Bank of India,1032839100,Asia/Kolkata,IST,19800000,96.1,188.0,68.0,110.2,104.0,3.1,hold,25,559908388864,81.976,318724308992,394635870208,57.726,0.0083,0.13204001,1.065,0.523,0.0,0.0,0.38421002,INR,
8,Union Bank Bhavan,"239, Vidhan Bhavan Marg Nariman Point",Mumbai,400021,India,91 22 2289 6636,91 22 2202 5238,https://www.unionbankofindia.co.in,Banks—Regional,Financial Services,"Union Bank of India provides various banking products and services. It operates through four segments: Treasury Operations, Retail Banking Operations, Corporate and Wholesale Banking, and Other Banking Operations. The company offers savings and current accounts; term and recurring deposits; and demat and online trading accounts. It also provides home, vehicle, education, personal, agriculture, and gold loans; loans against the property; and loans for pensioners, as well as products and loans for micro, small, and medium enterprises. In addition, the company offers mutual funds; life, non-life, health, and general insurance products; tax saving deposits; government saving schemes, tax collection services, pension products, and departmentalized ministries accounts; short term, long term, and other credit for agricultural/SSI/tertiary sectors; and safe deposit locker and cheque collection services. Further, it provides corporate loans, that includes line of credit, trade finance, working capital, project financing, and channel finance; debt structuring/restructuring, loan syndication, structured finance, mergers and acquisition advisory, and private equity services; cash management, ECGC cover, and foreign exchange services, as well as derivatives; export and import finance services; NRI banking services; and treasury and other products, and remittance services. Additionally, the company offers app, internet, self-service, ATM, and SMS banking services; point of sale terminal and immediate payment services; and combo, debit, credit, gift, prepaid, and payroll cards. The company was incorporated in 1919 and is headquartered in Mumbai, India.",75594,"{'maxAge': 1, 'name': 'Mr. Lal  Singh', 'title': 'Chief GM & Head of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,94.5,95.6,95.0,98.2,94.5,95.6,95.0,98.2,3.0,0.0317,1690502400,0.0,1.079787,6.4410186,5.5040092,99010709,99010709,19735520,35098942,35098942,0.0,0.0,0,0,712336408576,41.9,98.2,1.8050473,88.72,77.1255,0.0,0.0,INR,416234962944,0.25847,1208666355,7412449792,0.83496004,0.08392999,119.712,0.80275995,1680220800,1711843200,1688083200,1.067,102002130944,14.92,17.46,0.63,1.055,NSI,EQUITY,UNIONBANK.NS,UNIONBANK.NS,UNION BK OF INDIA,Union Bank of India,1032839100,Asia/Kolkata,IST,19800000,96.1,188.0,68.0,110.2,104.0,3.1,hold,25,559908388864,81.976,318724308992,394635870208,57.726,0.0083,0.13204001,1.065,0.523,0.0,0.0,0.38421002,INR,
9,Union Bank Bhavan,"239, Vidhan Bhavan Marg Nariman Point",Mumbai,400021,India,91 22 2289 6636,91 22 2202 5238,https://www.unionbankofindia.co.in,Banks—Regional,Financial Services,"Union Bank of India provides various banking products and services. It operates through four segments: Treasury Operations, Retail Banking Operations, Corporate and Wholesale Banking, and Other Banking Operations. The company offers savings and current accounts; term and recurring deposits; and demat and online trading accounts. It also provides home, vehicle, education, personal, agriculture, and gold loans; loans against the property; and loans for pensioners, as well as products and loans for micro, small, and medium enterprises. In addition, the company offers mutual funds; life, non-life, health, and general insurance products; tax saving deposits; government saving schemes, tax collection services, pension products, and departmentalized ministries accounts; short term, long term, and other credit for agricultural/SSI/tertiary sectors; and safe deposit locker and cheque collection services. Further, it provides corporate loans, that includes line of credit, trade finance, working capital, project financing, and channel finance; debt structuring/restructuring, loan syndication, structured finance, mergers and acquisition advisory, and private equity services; cash management, ECGC cover, and foreign exchange services, as well as derivatives; export and import finance services; NRI banking services; and treasury and other products, and remittance services. Additionally, the company offers app, internet, self-service, ATM, and SMS banking services; point of sale terminal and immediate payment services; and combo, debit, credit, gift, prepaid, and payroll cards. The company was incorporated in 1919 and is headquartered in Mumbai, India.",75594,"{'maxAge': 1, 'name': 'Mr. Sangram Keshari Mohapatra', 'title': 'Chief GM and Head of Credit Monitoring & Credit Compliance', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,94.5,95.6,95.0,98.2,94.5,95.6,95.0,98.2,3.0,0.0317,1690502400,0.0,1.079787,6.4410186,5.5040092,99010709,99010709,19735520,35098942,35098942,0.0,0.0,0,0,712336408576,41.9,98.2,1.8050473,88.72,77.1255,0.0,0.0,INR,416234962944,0.25847,1208666355,7412449792,0.83496004,0.08392999,119.712,0.80275995,1680220800,1711843200,1688083200,1.067,102002130944,14.92,17.46,0.63,1.055,NSI,EQUITY,UNIONBANK.NS,UNIONBANK.NS,UNION BK OF INDIA,Union Bank of India,1032839100,Asia/Kolkata,IST,19800000,96.1,188.0,68.0,110.2,104.0,3.1,hold,25,559908388864,81.976,318724308992,394635870208,57.726,0.0083,0.13204001,1.065,0.523,0.0,0.0,0.38421002,INR,
