,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2900 University Boulevard,Ames,IA,50010,United States,888 275 3125,https://www.workiva.com,Software—Application,Technology,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide. The company offers Workiva platform that offers controlled collaboration, data linking, data integrations, granular permissions, process management, and full audit trail services; and provides tools that enables customers to connect data from enterprise resource planning, human capital management, and customer relationship management systems, as well as from other third-party cloud and on-premise applications. It serves public and private companies, government agencies, and higher-education institutions. Workiva Inc. was founded in 2008 and is headquartered in Ames, Iowa.",2508,"{'maxAge': 1, 'name': 'Ms. Julie  Iskow', 'age': 60, 'title': 'CEO, Pres & Director', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 1120049, 'exercisedValue': 0, 'unexercisedValue': 0}",2,7,4,10,8,1693526400,1672444800,86400,2,112.37,112.32,108.76,112.32,112.37,112.32,108.76,112.32,0.0,1.080567,164.19403,551434,551434,421248,484950,484950,107.55,112.47,800,800,5903642624,60.28,116.0,10.146105,104.5048,94.9233,0.0,0.0,USD,5807960064,-0.19017,47641832,49819000,3485144,2705750,1690761600,1693440000,0.064899996,0.03153,0.93149,6.57,0.0714,0.003,36670.0,1672444800,1703980800,1688083200,-110653000,-2.02,0.67,9.982,-60.544,NYQ,EQUITY,WK,WK,Workiva Inc.,Workiva Inc.,1418394600,America/New_York,EDT,-14400000,110.01,128.0,97.0,117.22,120.0,1.8,buy,9,466251008,8.688,-95929000,370567008,1.31,1.461,581862976,236029.94,10.872,-0.0833,-27.62526,407990000,66612000,35129000,0.178,0.75114995,-0.16486,-0.18410999,USD,
1,2900 University Boulevard,Ames,IA,50010,United States,888 275 3125,https://www.workiva.com,Software—Application,Technology,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide. The company offers Workiva platform that offers controlled collaboration, data linking, data integrations, granular permissions, process management, and full audit trail services; and provides tools that enables customers to connect data from enterprise resource planning, human capital management, and customer relationship management systems, as well as from other third-party cloud and on-premise applications. It serves public and private companies, government agencies, and higher-education institutions. Workiva Inc. was founded in 2008 and is headquartered in Ames, Iowa.",2508,"{'maxAge': 1, 'name': 'Mr. Brandon E. Ziegler', 'age': 48, 'title': 'Exec. VP, Chief Legal Officer & Chief Admin. Officer', 'yearBorn': 1974, 'fiscalYear': 2022, 'totalPay': 675923, 'exercisedValue': 0, 'unexercisedValue': 0}",2,7,4,10,8,1693526400,1672444800,86400,2,112.37,112.32,108.76,112.32,112.37,112.32,108.76,112.32,0.0,1.080567,164.19403,551434,551434,421248,484950,484950,107.55,112.47,800,800,5903642624,60.28,116.0,10.146105,104.5048,94.9233,0.0,0.0,USD,5807960064,-0.19017,47641832,49819000,3485144,2705750,1690761600,1693440000,0.064899996,0.03153,0.93149,6.57,0.0714,0.003,36670.0,1672444800,1703980800,1688083200,-110653000,-2.02,0.67,9.982,-60.544,NYQ,EQUITY,WK,WK,Workiva Inc.,Workiva Inc.,1418394600,America/New_York,EDT,-14400000,110.01,128.0,97.0,117.22,120.0,1.8,buy,9,466251008,8.688,-95929000,370567008,1.31,1.461,581862976,236029.94,10.872,-0.0833,-27.62526,407990000,66612000,35129000,0.178,0.75114995,-0.16486,-0.18410999,USD,
2,2900 University Boulevard,Ames,IA,50010,United States,888 275 3125,https://www.workiva.com,Software—Application,Technology,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide. The company offers Workiva platform that offers controlled collaboration, data linking, data integrations, granular permissions, process management, and full audit trail services; and provides tools that enables customers to connect data from enterprise resource planning, human capital management, and customer relationship management systems, as well as from other third-party cloud and on-premise applications. It serves public and private companies, government agencies, and higher-education institutions. Workiva Inc. was founded in 2008 and is headquartered in Ames, Iowa.",2508,"{'maxAge': 1, 'name': 'Ms. Junko  Swain', 'age': 58, 'title': 'Sr. VP & Chief Accounting Officer', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",2,7,4,10,8,1693526400,1672444800,86400,2,112.37,112.32,108.76,112.32,112.37,112.32,108.76,112.32,0.0,1.080567,164.19403,551434,551434,421248,484950,484950,107.55,112.47,800,800,5903642624,60.28,116.0,10.146105,104.5048,94.9233,0.0,0.0,USD,5807960064,-0.19017,47641832,49819000,3485144,2705750,1690761600,1693440000,0.064899996,0.03153,0.93149,6.57,0.0714,0.003,36670.0,1672444800,1703980800,1688083200,-110653000,-2.02,0.67,9.982,-60.544,NYQ,EQUITY,WK,WK,Workiva Inc.,Workiva Inc.,1418394600,America/New_York,EDT,-14400000,110.01,128.0,97.0,117.22,120.0,1.8,buy,9,466251008,8.688,-95929000,370567008,1.31,1.461,581862976,236029.94,10.872,-0.0833,-27.62526,407990000,66612000,35129000,0.178,0.75114995,-0.16486,-0.18410999,USD,
3,2900 University Boulevard,Ames,IA,50010,United States,888 275 3125,https://www.workiva.com,Software—Application,Technology,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide. The company offers Workiva platform that offers controlled collaboration, data linking, data integrations, granular permissions, process management, and full audit trail services; and provides tools that enables customers to connect data from enterprise resource planning, human capital management, and customer relationship management systems, as well as from other third-party cloud and on-premise applications. It serves public and private companies, government agencies, and higher-education institutions. Workiva Inc. was founded in 2008 and is headquartered in Ames, Iowa.",2508,"{'maxAge': 1, 'name': 'Mr. David  Haila', 'title': 'Exec. VP & CTO', 'exercisedValue': 0, 'unexercisedValue': 0}",2,7,4,10,8,1693526400,1672444800,86400,2,112.37,112.32,108.76,112.32,112.37,112.32,108.76,112.32,0.0,1.080567,164.19403,551434,551434,421248,484950,484950,107.55,112.47,800,800,5903642624,60.28,116.0,10.146105,104.5048,94.9233,0.0,0.0,USD,5807960064,-0.19017,47641832,49819000,3485144,2705750,1690761600,1693440000,0.064899996,0.03153,0.93149,6.57,0.0714,0.003,36670.0,1672444800,1703980800,1688083200,-110653000,-2.02,0.67,9.982,-60.544,NYQ,EQUITY,WK,WK,Workiva Inc.,Workiva Inc.,1418394600,America/New_York,EDT,-14400000,110.01,128.0,97.0,117.22,120.0,1.8,buy,9,466251008,8.688,-95929000,370567008,1.31,1.461,581862976,236029.94,10.872,-0.0833,-27.62526,407990000,66612000,35129000,0.178,0.75114995,-0.16486,-0.18410999,USD,
4,2900 University Boulevard,Ames,IA,50010,United States,888 275 3125,https://www.workiva.com,Software—Application,Technology,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide. The company offers Workiva platform that offers controlled collaboration, data linking, data integrations, granular permissions, process management, and full audit trail services; and provides tools that enables customers to connect data from enterprise resource planning, human capital management, and customer relationship management systems, as well as from other third-party cloud and on-premise applications. It serves public and private companies, government agencies, and higher-education institutions. Workiva Inc. was founded in 2008 and is headquartered in Ames, Iowa.",2508,"{'maxAge': 1, 'name': 'Mr. Mike  Rost', 'title': 'Sr. VP, Corp. Devel. & Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",2,7,4,10,8,1693526400,1672444800,86400,2,112.37,112.32,108.76,112.32,112.37,112.32,108.76,112.32,0.0,1.080567,164.19403,551434,551434,421248,484950,484950,107.55,112.47,800,800,5903642624,60.28,116.0,10.146105,104.5048,94.9233,0.0,0.0,USD,5807960064,-0.19017,47641832,49819000,3485144,2705750,1690761600,1693440000,0.064899996,0.03153,0.93149,6.57,0.0714,0.003,36670.0,1672444800,1703980800,1688083200,-110653000,-2.02,0.67,9.982,-60.544,NYQ,EQUITY,WK,WK,Workiva Inc.,Workiva Inc.,1418394600,America/New_York,EDT,-14400000,110.01,128.0,97.0,117.22,120.0,1.8,buy,9,466251008,8.688,-95929000,370567008,1.31,1.461,581862976,236029.94,10.872,-0.0833,-27.62526,407990000,66612000,35129000,0.178,0.75114995,-0.16486,-0.18410999,USD,
5,2900 University Boulevard,Ames,IA,50010,United States,888 275 3125,https://www.workiva.com,Software—Application,Technology,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide. The company offers Workiva platform that offers controlled collaboration, data linking, data integrations, granular permissions, process management, and full audit trail services; and provides tools that enables customers to connect data from enterprise resource planning, human capital management, and customer relationship management systems, as well as from other third-party cloud and on-premise applications. It serves public and private companies, government agencies, and higher-education institutions. Workiva Inc. was founded in 2008 and is headquartered in Ames, Iowa.",2508,"{'maxAge': 1, 'name': 'Ms. Darcie M. Brossart', 'title': 'Sr. VP of Corp. Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",2,7,4,10,8,1693526400,1672444800,86400,2,112.37,112.32,108.76,112.32,112.37,112.32,108.76,112.32,0.0,1.080567,164.19403,551434,551434,421248,484950,484950,107.55,112.47,800,800,5903642624,60.28,116.0,10.146105,104.5048,94.9233,0.0,0.0,USD,5807960064,-0.19017,47641832,49819000,3485144,2705750,1690761600,1693440000,0.064899996,0.03153,0.93149,6.57,0.0714,0.003,36670.0,1672444800,1703980800,1688083200,-110653000,-2.02,0.67,9.982,-60.544,NYQ,EQUITY,WK,WK,Workiva Inc.,Workiva Inc.,1418394600,America/New_York,EDT,-14400000,110.01,128.0,97.0,117.22,120.0,1.8,buy,9,466251008,8.688,-95929000,370567008,1.31,1.461,581862976,236029.94,10.872,-0.0833,-27.62526,407990000,66612000,35129000,0.178,0.75114995,-0.16486,-0.18410999,USD,
6,2900 University Boulevard,Ames,IA,50010,United States,888 275 3125,https://www.workiva.com,Software—Application,Technology,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide. The company offers Workiva platform that offers controlled collaboration, data linking, data integrations, granular permissions, process management, and full audit trail services; and provides tools that enables customers to connect data from enterprise resource planning, human capital management, and customer relationship management systems, as well as from other third-party cloud and on-premise applications. It serves public and private companies, government agencies, and higher-education institutions. Workiva Inc. was founded in 2008 and is headquartered in Ames, Iowa.",2508,"{'maxAge': 1, 'name': 'Mr. Yasser  Mahmud', 'title': 'Exec. VP & Chief Marketing Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",2,7,4,10,8,1693526400,1672444800,86400,2,112.37,112.32,108.76,112.32,112.37,112.32,108.76,112.32,0.0,1.080567,164.19403,551434,551434,421248,484950,484950,107.55,112.47,800,800,5903642624,60.28,116.0,10.146105,104.5048,94.9233,0.0,0.0,USD,5807960064,-0.19017,47641832,49819000,3485144,2705750,1690761600,1693440000,0.064899996,0.03153,0.93149,6.57,0.0714,0.003,36670.0,1672444800,1703980800,1688083200,-110653000,-2.02,0.67,9.982,-60.544,NYQ,EQUITY,WK,WK,Workiva Inc.,Workiva Inc.,1418394600,America/New_York,EDT,-14400000,110.01,128.0,97.0,117.22,120.0,1.8,buy,9,466251008,8.688,-95929000,370567008,1.31,1.461,581862976,236029.94,10.872,-0.0833,-27.62526,407990000,66612000,35129000,0.178,0.75114995,-0.16486,-0.18410999,USD,
7,2900 University Boulevard,Ames,IA,50010,United States,888 275 3125,https://www.workiva.com,Software—Application,Technology,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide. The company offers Workiva platform that offers controlled collaboration, data linking, data integrations, granular permissions, process management, and full audit trail services; and provides tools that enables customers to connect data from enterprise resource planning, human capital management, and customer relationship management systems, as well as from other third-party cloud and on-premise applications. It serves public and private companies, government agencies, and higher-education institutions. Workiva Inc. was founded in 2008 and is headquartered in Ames, Iowa.",2508,"{'maxAge': 1, 'name': 'Mr. Michael D. Hawkins', 'age': 45, 'title': 'Exec. VP of Sales', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",2,7,4,10,8,1693526400,1672444800,86400,2,112.37,112.32,108.76,112.32,112.37,112.32,108.76,112.32,0.0,1.080567,164.19403,551434,551434,421248,484950,484950,107.55,112.47,800,800,5903642624,60.28,116.0,10.146105,104.5048,94.9233,0.0,0.0,USD,5807960064,-0.19017,47641832,49819000,3485144,2705750,1690761600,1693440000,0.064899996,0.03153,0.93149,6.57,0.0714,0.003,36670.0,1672444800,1703980800,1688083200,-110653000,-2.02,0.67,9.982,-60.544,NYQ,EQUITY,WK,WK,Workiva Inc.,Workiva Inc.,1418394600,America/New_York,EDT,-14400000,110.01,128.0,97.0,117.22,120.0,1.8,buy,9,466251008,8.688,-95929000,370567008,1.31,1.461,581862976,236029.94,10.872,-0.0833,-27.62526,407990000,66612000,35129000,0.178,0.75114995,-0.16486,-0.18410999,USD,
8,2900 University Boulevard,Ames,IA,50010,United States,888 275 3125,https://www.workiva.com,Software—Application,Technology,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide. The company offers Workiva platform that offers controlled collaboration, data linking, data integrations, granular permissions, process management, and full audit trail services; and provides tools that enables customers to connect data from enterprise resource planning, human capital management, and customer relationship management systems, as well as from other third-party cloud and on-premise applications. It serves public and private companies, government agencies, and higher-education institutions. Workiva Inc. was founded in 2008 and is headquartered in Ames, Iowa.",2508,"{'maxAge': 1, 'name': 'Ms. Emily  Forrester', 'title': 'Sr. VP of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",2,7,4,10,8,1693526400,1672444800,86400,2,112.37,112.32,108.76,112.32,112.37,112.32,108.76,112.32,0.0,1.080567,164.19403,551434,551434,421248,484950,484950,107.55,112.47,800,800,5903642624,60.28,116.0,10.146105,104.5048,94.9233,0.0,0.0,USD,5807960064,-0.19017,47641832,49819000,3485144,2705750,1690761600,1693440000,0.064899996,0.03153,0.93149,6.57,0.0714,0.003,36670.0,1672444800,1703980800,1688083200,-110653000,-2.02,0.67,9.982,-60.544,NYQ,EQUITY,WK,WK,Workiva Inc.,Workiva Inc.,1418394600,America/New_York,EDT,-14400000,110.01,128.0,97.0,117.22,120.0,1.8,buy,9,466251008,8.688,-95929000,370567008,1.31,1.461,581862976,236029.94,10.872,-0.0833,-27.62526,407990000,66612000,35129000,0.178,0.75114995,-0.16486,-0.18410999,USD,
9,2900 University Boulevard,Ames,IA,50010,United States,888 275 3125,https://www.workiva.com,Software—Application,Technology,"Workiva Inc., together with its subsidiaries, provides cloud-based compliance and regulatory reporting solutions worldwide. The company offers Workiva platform that offers controlled collaboration, data linking, data integrations, granular permissions, process management, and full audit trail services; and provides tools that enables customers to connect data from enterprise resource planning, human capital management, and customer relationship management systems, as well as from other third-party cloud and on-premise applications. It serves public and private companies, government agencies, and higher-education institutions. Workiva Inc. was founded in 2008 and is headquartered in Ames, Iowa.",2508,"{'maxAge': 1, 'name': 'Mr. Erik  Saito', 'title': 'Sr. VP and GM Of EMEA & APAC', 'exercisedValue': 0, 'unexercisedValue': 0}",2,7,4,10,8,1693526400,1672444800,86400,2,112.37,112.32,108.76,112.32,112.37,112.32,108.76,112.32,0.0,1.080567,164.19403,551434,551434,421248,484950,484950,107.55,112.47,800,800,5903642624,60.28,116.0,10.146105,104.5048,94.9233,0.0,0.0,USD,5807960064,-0.19017,47641832,49819000,3485144,2705750,1690761600,1693440000,0.064899996,0.03153,0.93149,6.57,0.0714,0.003,36670.0,1672444800,1703980800,1688083200,-110653000,-2.02,0.67,9.982,-60.544,NYQ,EQUITY,WK,WK,Workiva Inc.,Workiva Inc.,1418394600,America/New_York,EDT,-14400000,110.01,128.0,97.0,117.22,120.0,1.8,buy,9,466251008,8.688,-95929000,370567008,1.31,1.461,581862976,236029.94,10.872,-0.0833,-27.62526,407990000,66612000,35129000,0.178,0.75114995,-0.16486,-0.18410999,USD,
