,address1,address2,city,state,zip,country,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,600 De La Gauchetière Street West,4th Floor,Montreal,QC,H3B 4L2,Canada,514 394 8434,https://www.nbc.ca,Banks—Diversified,Financial Services,"National Bank of Canada provides various financial products and services to retail, commercial, corporate, and institutional clients in Canada and internationally. It operates through four segments: Personal and Commercial, Wealth Management, Financial Markets, and U.S. Specialty Finance and International. The Personal and Commercial segment offers personal banking services, including transaction solutions, mortgage loans and home equity lines of credit, consumer loans, payment solutions, and savings and investment solutions; various insurance products; and commercial banking services comprise credit, and deposit and investment solutions, as well as international trade, foreign exchange transactions, payroll, cash management, insurance, electronic transactions, and complimentary services. The Wealth Management segment comprises investment solutions, trust services, banking services, lending services, and other wealth management solutions. The Financial Markets segment offers corporate banking, advisory, and capital markets services; and project financing, debt, and equity underwriting; advisory services in the areas of mergers and acquisitions, and financing. The U.S. Specialty Finance and International segment provides specialty finance products; financial products and services to individuals and businesses in Cambodia; and investment solutions, guaranteed investment certificates, mutual funds, notes, structured products, and monetization. National Bank of Canada was founded in 1859 and is based in Montreal, Canada.",28901,"{'maxAge': 1, 'name': 'Mr. Laurent  Ferreira', 'age': 51, 'title': 'Pres, CEO & Director', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 2128380, 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,2,1,1,1693526400,1672444800,86400,2,69.525,69.94,69.88,70.06,69.525,69.94,69.88,70.06,3.0,0.0431,1695340800,0.4168,3.83,1.116356,10.197962,9.636864,2546,2546,20017,72080,72080,0.0,0.0,0,0,23695063040,59.42,81.6,2.4834988,74.1268,72.8988,3.88,0.055807263,USD,-80986882048,0.34660998,337865987,338211008,0.00196,0.35377997,63.188,1.1087548,1667174400,1698710400,1690761600,0.017,3171000064,6.87,7.27,1.2,2:1,1392336000,-8.488,PNK,EQUITY,NTIOF,NTIOF,NATIONAL BANK OF CANADA,National Bank of Canada,1272288600,America/New_York,EDT,-14400000,70.06,2.4,buy,164955996160,487.731,58802999296,9541000192,28.292,0.00813,0.14982,9507000000,-23096000512,0.004,0.02,0.0,0.0,0.41935003,CAD,
1,600 De La Gauchetière Street West,4th Floor,Montreal,QC,H3B 4L2,Canada,514 394 8434,https://www.nbc.ca,Banks—Diversified,Financial Services,"National Bank of Canada provides various financial products and services to retail, commercial, corporate, and institutional clients in Canada and internationally. It operates through four segments: Personal and Commercial, Wealth Management, Financial Markets, and U.S. Specialty Finance and International. The Personal and Commercial segment offers personal banking services, including transaction solutions, mortgage loans and home equity lines of credit, consumer loans, payment solutions, and savings and investment solutions; various insurance products; and commercial banking services comprise credit, and deposit and investment solutions, as well as international trade, foreign exchange transactions, payroll, cash management, insurance, electronic transactions, and complimentary services. The Wealth Management segment comprises investment solutions, trust services, banking services, lending services, and other wealth management solutions. The Financial Markets segment offers corporate banking, advisory, and capital markets services; and project financing, debt, and equity underwriting; advisory services in the areas of mergers and acquisitions, and financing. The U.S. Specialty Finance and International segment provides specialty finance products; financial products and services to individuals and businesses in Cambodia; and investment solutions, guaranteed investment certificates, mutual funds, notes, structured products, and monetization. National Bank of Canada was founded in 1859 and is based in Montreal, Canada.",28901,"{'maxAge': 1, 'name': 'Ms. Marie Chantal Gingras', 'title': 'CFO & Exec. VP of Fin.', 'fiscalYear': 2022, 'totalPay': 1046120, 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,2,1,1,1693526400,1672444800,86400,2,69.525,69.94,69.88,70.06,69.525,69.94,69.88,70.06,3.0,0.0431,1695340800,0.4168,3.83,1.116356,10.197962,9.636864,2546,2546,20017,72080,72080,0.0,0.0,0,0,23695063040,59.42,81.6,2.4834988,74.1268,72.8988,3.88,0.055807263,USD,-80986882048,0.34660998,337865987,338211008,0.00196,0.35377997,63.188,1.1087548,1667174400,1698710400,1690761600,0.017,3171000064,6.87,7.27,1.2,2:1,1392336000,-8.488,PNK,EQUITY,NTIOF,NTIOF,NATIONAL BANK OF CANADA,National Bank of Canada,1272288600,America/New_York,EDT,-14400000,70.06,2.4,buy,164955996160,487.731,58802999296,9541000192,28.292,0.00813,0.14982,9507000000,-23096000512,0.004,0.02,0.0,0.0,0.41935003,CAD,
2,600 De La Gauchetière Street West,4th Floor,Montreal,QC,H3B 4L2,Canada,514 394 8434,https://www.nbc.ca,Banks—Diversified,Financial Services,"National Bank of Canada provides various financial products and services to retail, commercial, corporate, and institutional clients in Canada and internationally. It operates through four segments: Personal and Commercial, Wealth Management, Financial Markets, and U.S. Specialty Finance and International. The Personal and Commercial segment offers personal banking services, including transaction solutions, mortgage loans and home equity lines of credit, consumer loans, payment solutions, and savings and investment solutions; various insurance products; and commercial banking services comprise credit, and deposit and investment solutions, as well as international trade, foreign exchange transactions, payroll, cash management, insurance, electronic transactions, and complimentary services. The Wealth Management segment comprises investment solutions, trust services, banking services, lending services, and other wealth management solutions. The Financial Markets segment offers corporate banking, advisory, and capital markets services; and project financing, debt, and equity underwriting; advisory services in the areas of mergers and acquisitions, and financing. The U.S. Specialty Finance and International segment provides specialty finance products; financial products and services to individuals and businesses in Cambodia; and investment solutions, guaranteed investment certificates, mutual funds, notes, structured products, and monetization. National Bank of Canada was founded in 1859 and is based in Montreal, Canada.",28901,"{'maxAge': 1, 'name': 'Mr. Denis  Girouard', 'title': 'Interim Exec. VP of Wealth Management and Co-Pres & Co-CEO - National Bank Financial', 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,2,1,1,1693526400,1672444800,86400,2,69.525,69.94,69.88,70.06,69.525,69.94,69.88,70.06,3.0,0.0431,1695340800,0.4168,3.83,1.116356,10.197962,9.636864,2546,2546,20017,72080,72080,0.0,0.0,0,0,23695063040,59.42,81.6,2.4834988,74.1268,72.8988,3.88,0.055807263,USD,-80986882048,0.34660998,337865987,338211008,0.00196,0.35377997,63.188,1.1087548,1667174400,1698710400,1690761600,0.017,3171000064,6.87,7.27,1.2,2:1,1392336000,-8.488,PNK,EQUITY,NTIOF,NTIOF,NATIONAL BANK OF CANADA,National Bank of Canada,1272288600,America/New_York,EDT,-14400000,70.06,2.4,buy,164955996160,487.731,58802999296,9541000192,28.292,0.00813,0.14982,9507000000,-23096000512,0.004,0.02,0.0,0.0,0.41935003,CAD,
3,600 De La Gauchetière Street West,4th Floor,Montreal,QC,H3B 4L2,Canada,514 394 8434,https://www.nbc.ca,Banks—Diversified,Financial Services,"National Bank of Canada provides various financial products and services to retail, commercial, corporate, and institutional clients in Canada and internationally. It operates through four segments: Personal and Commercial, Wealth Management, Financial Markets, and U.S. Specialty Finance and International. The Personal and Commercial segment offers personal banking services, including transaction solutions, mortgage loans and home equity lines of credit, consumer loans, payment solutions, and savings and investment solutions; various insurance products; and commercial banking services comprise credit, and deposit and investment solutions, as well as international trade, foreign exchange transactions, payroll, cash management, insurance, electronic transactions, and complimentary services. The Wealth Management segment comprises investment solutions, trust services, banking services, lending services, and other wealth management solutions. The Financial Markets segment offers corporate banking, advisory, and capital markets services; and project financing, debt, and equity underwriting; advisory services in the areas of mergers and acquisitions, and financing. The U.S. Specialty Finance and International segment provides specialty finance products; financial products and services to individuals and businesses in Cambodia; and investment solutions, guaranteed investment certificates, mutual funds, notes, structured products, and monetization. National Bank of Canada was founded in 1859 and is based in Montreal, Canada.",28901,"{'maxAge': 1, 'name': 'Ms. Lucie  Blanchet', 'title': 'Exec. Vice-Pres of Personal Banking & Client Experience', 'fiscalYear': 2022, 'totalPay': 1232945, 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,2,1,1,1693526400,1672444800,86400,2,69.525,69.94,69.88,70.06,69.525,69.94,69.88,70.06,3.0,0.0431,1695340800,0.4168,3.83,1.116356,10.197962,9.636864,2546,2546,20017,72080,72080,0.0,0.0,0,0,23695063040,59.42,81.6,2.4834988,74.1268,72.8988,3.88,0.055807263,USD,-80986882048,0.34660998,337865987,338211008,0.00196,0.35377997,63.188,1.1087548,1667174400,1698710400,1690761600,0.017,3171000064,6.87,7.27,1.2,2:1,1392336000,-8.488,PNK,EQUITY,NTIOF,NTIOF,NATIONAL BANK OF CANADA,National Bank of Canada,1272288600,America/New_York,EDT,-14400000,70.06,2.4,buy,164955996160,487.731,58802999296,9541000192,28.292,0.00813,0.14982,9507000000,-23096000512,0.004,0.02,0.0,0.0,0.41935003,CAD,
4,600 De La Gauchetière Street West,4th Floor,Montreal,QC,H3B 4L2,Canada,514 394 8434,https://www.nbc.ca,Banks—Diversified,Financial Services,"National Bank of Canada provides various financial products and services to retail, commercial, corporate, and institutional clients in Canada and internationally. It operates through four segments: Personal and Commercial, Wealth Management, Financial Markets, and U.S. Specialty Finance and International. The Personal and Commercial segment offers personal banking services, including transaction solutions, mortgage loans and home equity lines of credit, consumer loans, payment solutions, and savings and investment solutions; various insurance products; and commercial banking services comprise credit, and deposit and investment solutions, as well as international trade, foreign exchange transactions, payroll, cash management, insurance, electronic transactions, and complimentary services. The Wealth Management segment comprises investment solutions, trust services, banking services, lending services, and other wealth management solutions. The Financial Markets segment offers corporate banking, advisory, and capital markets services; and project financing, debt, and equity underwriting; advisory services in the areas of mergers and acquisitions, and financing. The U.S. Specialty Finance and International segment provides specialty finance products; financial products and services to individuals and businesses in Cambodia; and investment solutions, guaranteed investment certificates, mutual funds, notes, structured products, and monetization. National Bank of Canada was founded in 1859 and is based in Montreal, Canada.",28901,"{'maxAge': 1, 'name': 'Ms. Julie  Levesque', 'title': 'Exec. Vice-Pres of Technology & Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,2,1,1,1693526400,1672444800,86400,2,69.525,69.94,69.88,70.06,69.525,69.94,69.88,70.06,3.0,0.0431,1695340800,0.4168,3.83,1.116356,10.197962,9.636864,2546,2546,20017,72080,72080,0.0,0.0,0,0,23695063040,59.42,81.6,2.4834988,74.1268,72.8988,3.88,0.055807263,USD,-80986882048,0.34660998,337865987,338211008,0.00196,0.35377997,63.188,1.1087548,1667174400,1698710400,1690761600,0.017,3171000064,6.87,7.27,1.2,2:1,1392336000,-8.488,PNK,EQUITY,NTIOF,NTIOF,NATIONAL BANK OF CANADA,National Bank of Canada,1272288600,America/New_York,EDT,-14400000,70.06,2.4,buy,164955996160,487.731,58802999296,9541000192,28.292,0.00813,0.14982,9507000000,-23096000512,0.004,0.02,0.0,0.0,0.41935003,CAD,
5,600 De La Gauchetière Street West,4th Floor,Montreal,QC,H3B 4L2,Canada,514 394 8434,https://www.nbc.ca,Banks—Diversified,Financial Services,"National Bank of Canada provides various financial products and services to retail, commercial, corporate, and institutional clients in Canada and internationally. It operates through four segments: Personal and Commercial, Wealth Management, Financial Markets, and U.S. Specialty Finance and International. The Personal and Commercial segment offers personal banking services, including transaction solutions, mortgage loans and home equity lines of credit, consumer loans, payment solutions, and savings and investment solutions; various insurance products; and commercial banking services comprise credit, and deposit and investment solutions, as well as international trade, foreign exchange transactions, payroll, cash management, insurance, electronic transactions, and complimentary services. The Wealth Management segment comprises investment solutions, trust services, banking services, lending services, and other wealth management solutions. The Financial Markets segment offers corporate banking, advisory, and capital markets services; and project financing, debt, and equity underwriting; advisory services in the areas of mergers and acquisitions, and financing. The U.S. Specialty Finance and International segment provides specialty finance products; financial products and services to individuals and businesses in Cambodia; and investment solutions, guaranteed investment certificates, mutual funds, notes, structured products, and monetization. National Bank of Canada was founded in 1859 and is based in Montreal, Canada.",28901,"{'maxAge': 1, 'name': 'Ms. Linda  Boulanger', 'title': 'Sr. VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,2,1,1,1693526400,1672444800,86400,2,69.525,69.94,69.88,70.06,69.525,69.94,69.88,70.06,3.0,0.0431,1695340800,0.4168,3.83,1.116356,10.197962,9.636864,2546,2546,20017,72080,72080,0.0,0.0,0,0,23695063040,59.42,81.6,2.4834988,74.1268,72.8988,3.88,0.055807263,USD,-80986882048,0.34660998,337865987,338211008,0.00196,0.35377997,63.188,1.1087548,1667174400,1698710400,1690761600,0.017,3171000064,6.87,7.27,1.2,2:1,1392336000,-8.488,PNK,EQUITY,NTIOF,NTIOF,NATIONAL BANK OF CANADA,National Bank of Canada,1272288600,America/New_York,EDT,-14400000,70.06,2.4,buy,164955996160,487.731,58802999296,9541000192,28.292,0.00813,0.14982,9507000000,-23096000512,0.004,0.02,0.0,0.0,0.41935003,CAD,
6,600 De La Gauchetière Street West,4th Floor,Montreal,QC,H3B 4L2,Canada,514 394 8434,https://www.nbc.ca,Banks—Diversified,Financial Services,"National Bank of Canada provides various financial products and services to retail, commercial, corporate, and institutional clients in Canada and internationally. It operates through four segments: Personal and Commercial, Wealth Management, Financial Markets, and U.S. Specialty Finance and International. The Personal and Commercial segment offers personal banking services, including transaction solutions, mortgage loans and home equity lines of credit, consumer loans, payment solutions, and savings and investment solutions; various insurance products; and commercial banking services comprise credit, and deposit and investment solutions, as well as international trade, foreign exchange transactions, payroll, cash management, insurance, electronic transactions, and complimentary services. The Wealth Management segment comprises investment solutions, trust services, banking services, lending services, and other wealth management solutions. The Financial Markets segment offers corporate banking, advisory, and capital markets services; and project financing, debt, and equity underwriting; advisory services in the areas of mergers and acquisitions, and financing. The U.S. Specialty Finance and International segment provides specialty finance products; financial products and services to individuals and businesses in Cambodia; and investment solutions, guaranteed investment certificates, mutual funds, notes, structured products, and monetization. National Bank of Canada was founded in 1859 and is based in Montreal, Canada.",28901,"{'maxAge': 1, 'name': 'Ms. Nicole  Rondou', 'title': 'VP of Compliance', 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,2,1,1,1693526400,1672444800,86400,2,69.525,69.94,69.88,70.06,69.525,69.94,69.88,70.06,3.0,0.0431,1695340800,0.4168,3.83,1.116356,10.197962,9.636864,2546,2546,20017,72080,72080,0.0,0.0,0,0,23695063040,59.42,81.6,2.4834988,74.1268,72.8988,3.88,0.055807263,USD,-80986882048,0.34660998,337865987,338211008,0.00196,0.35377997,63.188,1.1087548,1667174400,1698710400,1690761600,0.017,3171000064,6.87,7.27,1.2,2:1,1392336000,-8.488,PNK,EQUITY,NTIOF,NTIOF,NATIONAL BANK OF CANADA,National Bank of Canada,1272288600,America/New_York,EDT,-14400000,70.06,2.4,buy,164955996160,487.731,58802999296,9541000192,28.292,0.00813,0.14982,9507000000,-23096000512,0.004,0.02,0.0,0.0,0.41935003,CAD,
7,600 De La Gauchetière Street West,4th Floor,Montreal,QC,H3B 4L2,Canada,514 394 8434,https://www.nbc.ca,Banks—Diversified,Financial Services,"National Bank of Canada provides various financial products and services to retail, commercial, corporate, and institutional clients in Canada and internationally. It operates through four segments: Personal and Commercial, Wealth Management, Financial Markets, and U.S. Specialty Finance and International. The Personal and Commercial segment offers personal banking services, including transaction solutions, mortgage loans and home equity lines of credit, consumer loans, payment solutions, and savings and investment solutions; various insurance products; and commercial banking services comprise credit, and deposit and investment solutions, as well as international trade, foreign exchange transactions, payroll, cash management, insurance, electronic transactions, and complimentary services. The Wealth Management segment comprises investment solutions, trust services, banking services, lending services, and other wealth management solutions. The Financial Markets segment offers corporate banking, advisory, and capital markets services; and project financing, debt, and equity underwriting; advisory services in the areas of mergers and acquisitions, and financing. The U.S. Specialty Finance and International segment provides specialty finance products; financial products and services to individuals and businesses in Cambodia; and investment solutions, guaranteed investment certificates, mutual funds, notes, structured products, and monetization. National Bank of Canada was founded in 1859 and is based in Montreal, Canada.",28901,"{'maxAge': 1, 'name': 'Dominic  Paradis', 'title': 'Sr. VP of Legal Affairs & Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,2,1,1,1693526400,1672444800,86400,2,69.525,69.94,69.88,70.06,69.525,69.94,69.88,70.06,3.0,0.0431,1695340800,0.4168,3.83,1.116356,10.197962,9.636864,2546,2546,20017,72080,72080,0.0,0.0,0,0,23695063040,59.42,81.6,2.4834988,74.1268,72.8988,3.88,0.055807263,USD,-80986882048,0.34660998,337865987,338211008,0.00196,0.35377997,63.188,1.1087548,1667174400,1698710400,1690761600,0.017,3171000064,6.87,7.27,1.2,2:1,1392336000,-8.488,PNK,EQUITY,NTIOF,NTIOF,NATIONAL BANK OF CANADA,National Bank of Canada,1272288600,America/New_York,EDT,-14400000,70.06,2.4,buy,164955996160,487.731,58802999296,9541000192,28.292,0.00813,0.14982,9507000000,-23096000512,0.004,0.02,0.0,0.0,0.41935003,CAD,
8,600 De La Gauchetière Street West,4th Floor,Montreal,QC,H3B 4L2,Canada,514 394 8434,https://www.nbc.ca,Banks—Diversified,Financial Services,"National Bank of Canada provides various financial products and services to retail, commercial, corporate, and institutional clients in Canada and internationally. It operates through four segments: Personal and Commercial, Wealth Management, Financial Markets, and U.S. Specialty Finance and International. The Personal and Commercial segment offers personal banking services, including transaction solutions, mortgage loans and home equity lines of credit, consumer loans, payment solutions, and savings and investment solutions; various insurance products; and commercial banking services comprise credit, and deposit and investment solutions, as well as international trade, foreign exchange transactions, payroll, cash management, insurance, electronic transactions, and complimentary services. The Wealth Management segment comprises investment solutions, trust services, banking services, lending services, and other wealth management solutions. The Financial Markets segment offers corporate banking, advisory, and capital markets services; and project financing, debt, and equity underwriting; advisory services in the areas of mergers and acquisitions, and financing. The U.S. Specialty Finance and International segment provides specialty finance products; financial products and services to individuals and businesses in Cambodia; and investment solutions, guaranteed investment certificates, mutual funds, notes, structured products, and monetization. National Bank of Canada was founded in 1859 and is based in Montreal, Canada.",28901,"{'maxAge': 1, 'name': 'Claude  Breton', 'title': 'Vice-Pres of Communications & Corp. Social Responsibility', 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,2,1,1,1693526400,1672444800,86400,2,69.525,69.94,69.88,70.06,69.525,69.94,69.88,70.06,3.0,0.0431,1695340800,0.4168,3.83,1.116356,10.197962,9.636864,2546,2546,20017,72080,72080,0.0,0.0,0,0,23695063040,59.42,81.6,2.4834988,74.1268,72.8988,3.88,0.055807263,USD,-80986882048,0.34660998,337865987,338211008,0.00196,0.35377997,63.188,1.1087548,1667174400,1698710400,1690761600,0.017,3171000064,6.87,7.27,1.2,2:1,1392336000,-8.488,PNK,EQUITY,NTIOF,NTIOF,NATIONAL BANK OF CANADA,National Bank of Canada,1272288600,America/New_York,EDT,-14400000,70.06,2.4,buy,164955996160,487.731,58802999296,9541000192,28.292,0.00813,0.14982,9507000000,-23096000512,0.004,0.02,0.0,0.0,0.41935003,CAD,
9,600 De La Gauchetière Street West,4th Floor,Montreal,QC,H3B 4L2,Canada,514 394 8434,https://www.nbc.ca,Banks—Diversified,Financial Services,"National Bank of Canada provides various financial products and services to retail, commercial, corporate, and institutional clients in Canada and internationally. It operates through four segments: Personal and Commercial, Wealth Management, Financial Markets, and U.S. Specialty Finance and International. The Personal and Commercial segment offers personal banking services, including transaction solutions, mortgage loans and home equity lines of credit, consumer loans, payment solutions, and savings and investment solutions; various insurance products; and commercial banking services comprise credit, and deposit and investment solutions, as well as international trade, foreign exchange transactions, payroll, cash management, insurance, electronic transactions, and complimentary services. The Wealth Management segment comprises investment solutions, trust services, banking services, lending services, and other wealth management solutions. The Financial Markets segment offers corporate banking, advisory, and capital markets services; and project financing, debt, and equity underwriting; advisory services in the areas of mergers and acquisitions, and financing. The U.S. Specialty Finance and International segment provides specialty finance products; financial products and services to individuals and businesses in Cambodia; and investment solutions, guaranteed investment certificates, mutual funds, notes, structured products, and monetization. National Bank of Canada was founded in 1859 and is based in Montreal, Canada.",28901,"{'maxAge': 1, 'name': 'Ms. Brigitte  Hebert', 'title': 'Head of Employee Experience & Exec. VP of Employee Experience', 'exercisedValue': 0, 'unexercisedValue': 0}",6,1,2,1,1,1693526400,1672444800,86400,2,69.525,69.94,69.88,70.06,69.525,69.94,69.88,70.06,3.0,0.0431,1695340800,0.4168,3.83,1.116356,10.197962,9.636864,2546,2546,20017,72080,72080,0.0,0.0,0,0,23695063040,59.42,81.6,2.4834988,74.1268,72.8988,3.88,0.055807263,USD,-80986882048,0.34660998,337865987,338211008,0.00196,0.35377997,63.188,1.1087548,1667174400,1698710400,1690761600,0.017,3171000064,6.87,7.27,1.2,2:1,1392336000,-8.488,PNK,EQUITY,NTIOF,NTIOF,NATIONAL BANK OF CANADA,National Bank of Canada,1272288600,America/New_York,EDT,-14400000,70.06,2.4,buy,164955996160,487.731,58802999296,9541000192,28.292,0.00813,0.14982,9507000000,-23096000512,0.004,0.02,0.0,0.0,0.41935003,CAD,
