,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1250 Homer Street,Suite 502,Vancouver,BC,V6B 2Y5,Canada,604-674-0272,https://lucaradiamond.com,Other Precious Metals & Mining,Basic Materials,"Lucara Diamond Corp., a diamond mining company, focuses on the development and operation of diamond properties in Africa. It holds 100% interests in the Karowe mine located in Botswana; and operates Clara Platform, a digital diamond sales platform. The company was formerly known as Bannockburn Resources Limited and changed its name to Lucara Diamond Corp. in August 2007. Lucara Diamond Corp. was incorporated in 1981 and is based in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Catherine E. McLeod-Seltzer', 'age': 62, 'title': 'Co-Founder & Independent Director', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 110000, 'exercisedValue': 0, 'unexercisedValue': 0}",8,4,3,1,3,1693526400,1672444800,86400,4,0.405,0.41,0.4,0.41,0.405,0.41,0.4,0.41,1567641600,0.0,1.482594,10.25,1.8636364,19550,19550,128259,186630,186630,0.395,0.41,0,0,186561888,0.35,0.72,1.058351,0.419,0.50215,0.0,0.0,CAD,280860640,0.08444,329633324,455028992,221977,179855,1690761600,1693440000,0.0005,0.27045,0.16301,1.47,0.587,0.6984668,1672444800,1703980800,1688083200,-0.601,14884000,0.04,0.22,-0.48,1.593,5.255,TOR,EQUITY,LUC.TO,LUC.TO,LUCARA DIAMOND CORP,Lucara Diamond Corp.,1139322600,America/Toronto,EDT,-14400000,0.41,0.59,0.59,0.59,0.59,3.0,hold,1,26662000,0.059,53444000,127964000,0.595,1.176,176276000,47.968,0.388,0.0425,0.0556,109567000,-66039500,68830000,-0.638,-0.214,0.44097,0.30318,0.19644,USD,
1,1250 Homer Street,Suite 502,Vancouver,BC,V6B 2Y5,Canada,604-674-0272,https://lucaradiamond.com,Other Precious Metals & Mining,Basic Materials,"Lucara Diamond Corp., a diamond mining company, focuses on the development and operation of diamond properties in Africa. It holds 100% interests in the Karowe mine located in Botswana; and operates Clara Platform, a digital diamond sales platform. The company was formerly known as Bannockburn Resources Limited and changed its name to Lucara Diamond Corp. in August 2007. Lucara Diamond Corp. was incorporated in 1981 and is based in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Zara E. Boldt B.A., C.G.A., CPA, CPA', 'age': 48, 'title': 'CFO & Corp. Sec.', 'yearBorn': 1974, 'fiscalYear': 2022, 'totalPay': 690000, 'exercisedValue': 0, 'unexercisedValue': 0}",8,4,3,1,3,1693526400,1672444800,86400,4,0.405,0.41,0.4,0.41,0.405,0.41,0.4,0.41,1567641600,0.0,1.482594,10.25,1.8636364,19550,19550,128259,186630,186630,0.395,0.41,0,0,186561888,0.35,0.72,1.058351,0.419,0.50215,0.0,0.0,CAD,280860640,0.08444,329633324,455028992,221977,179855,1690761600,1693440000,0.0005,0.27045,0.16301,1.47,0.587,0.6984668,1672444800,1703980800,1688083200,-0.601,14884000,0.04,0.22,-0.48,1.593,5.255,TOR,EQUITY,LUC.TO,LUC.TO,LUCARA DIAMOND CORP,Lucara Diamond Corp.,1139322600,America/Toronto,EDT,-14400000,0.41,0.59,0.59,0.59,0.59,3.0,hold,1,26662000,0.059,53444000,127964000,0.595,1.176,176276000,47.968,0.388,0.0425,0.0556,109567000,-66039500,68830000,-0.638,-0.214,0.44097,0.30318,0.19644,USD,
2,1250 Homer Street,Suite 502,Vancouver,BC,V6B 2Y5,Canada,604-674-0272,https://lucaradiamond.com,Other Precious Metals & Mining,Basic Materials,"Lucara Diamond Corp., a diamond mining company, focuses on the development and operation of diamond properties in Africa. It holds 100% interests in the Karowe mine located in Botswana; and operates Clara Platform, a digital diamond sales platform. The company was formerly known as Bannockburn Resources Limited and changed its name to Lucara Diamond Corp. in August 2007. Lucara Diamond Corp. was incorporated in 1981 and is based in Vancouver, Canada.","{'maxAge': 1, 'name': 'Dr. John P. Armstrong', 'title': 'VP of Technical Services', 'fiscalYear': 2022, 'totalPay': 475000, 'exercisedValue': 0, 'unexercisedValue': 0}",8,4,3,1,3,1693526400,1672444800,86400,4,0.405,0.41,0.4,0.41,0.405,0.41,0.4,0.41,1567641600,0.0,1.482594,10.25,1.8636364,19550,19550,128259,186630,186630,0.395,0.41,0,0,186561888,0.35,0.72,1.058351,0.419,0.50215,0.0,0.0,CAD,280860640,0.08444,329633324,455028992,221977,179855,1690761600,1693440000,0.0005,0.27045,0.16301,1.47,0.587,0.6984668,1672444800,1703980800,1688083200,-0.601,14884000,0.04,0.22,-0.48,1.593,5.255,TOR,EQUITY,LUC.TO,LUC.TO,LUCARA DIAMOND CORP,Lucara Diamond Corp.,1139322600,America/Toronto,EDT,-14400000,0.41,0.59,0.59,0.59,0.59,3.0,hold,1,26662000,0.059,53444000,127964000,0.595,1.176,176276000,47.968,0.388,0.0425,0.0556,109567000,-66039500,68830000,-0.638,-0.214,0.44097,0.30318,0.19644,USD,
3,1250 Homer Street,Suite 502,Vancouver,BC,V6B 2Y5,Canada,604-674-0272,https://lucaradiamond.com,Other Precious Metals & Mining,Basic Materials,"Lucara Diamond Corp., a diamond mining company, focuses on the development and operation of diamond properties in Africa. It holds 100% interests in the Karowe mine located in Botswana; and operates Clara Platform, a digital diamond sales platform. The company was formerly known as Bannockburn Resources Limited and changed its name to Lucara Diamond Corp. in August 2007. Lucara Diamond Corp. was incorporated in 1981 and is based in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Naseem Banu Lahri B.Com., FCCA', 'title': 'MD & Director of Lucara Botswana (Pty) Limited', 'fiscalYear': 2022, 'totalPay': 712000, 'exercisedValue': 0, 'unexercisedValue': 0}",8,4,3,1,3,1693526400,1672444800,86400,4,0.405,0.41,0.4,0.41,0.405,0.41,0.4,0.41,1567641600,0.0,1.482594,10.25,1.8636364,19550,19550,128259,186630,186630,0.395,0.41,0,0,186561888,0.35,0.72,1.058351,0.419,0.50215,0.0,0.0,CAD,280860640,0.08444,329633324,455028992,221977,179855,1690761600,1693440000,0.0005,0.27045,0.16301,1.47,0.587,0.6984668,1672444800,1703980800,1688083200,-0.601,14884000,0.04,0.22,-0.48,1.593,5.255,TOR,EQUITY,LUC.TO,LUC.TO,LUCARA DIAMOND CORP,Lucara Diamond Corp.,1139322600,America/Toronto,EDT,-14400000,0.41,0.59,0.59,0.59,0.59,3.0,hold,1,26662000,0.059,53444000,127964000,0.595,1.176,176276000,47.968,0.388,0.0425,0.0556,109567000,-66039500,68830000,-0.638,-0.214,0.44097,0.30318,0.19644,USD,
4,1250 Homer Street,Suite 502,Vancouver,BC,V6B 2Y5,Canada,604-674-0272,https://lucaradiamond.com,Other Precious Metals & Mining,Basic Materials,"Lucara Diamond Corp., a diamond mining company, focuses on the development and operation of diamond properties in Africa. It holds 100% interests in the Karowe mine located in Botswana; and operates Clara Platform, a digital diamond sales platform. The company was formerly known as Bannockburn Resources Limited and changed its name to Lucara Diamond Corp. in August 2007. Lucara Diamond Corp. was incorporated in 1981 and is based in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Johane  Mchive', 'title': 'Gen. Mang. of the Karowe Mine', 'fiscalYear': 2022, 'totalPay': 544000, 'exercisedValue': 0, 'unexercisedValue': 0}",8,4,3,1,3,1693526400,1672444800,86400,4,0.405,0.41,0.4,0.41,0.405,0.41,0.4,0.41,1567641600,0.0,1.482594,10.25,1.8636364,19550,19550,128259,186630,186630,0.395,0.41,0,0,186561888,0.35,0.72,1.058351,0.419,0.50215,0.0,0.0,CAD,280860640,0.08444,329633324,455028992,221977,179855,1690761600,1693440000,0.0005,0.27045,0.16301,1.47,0.587,0.6984668,1672444800,1703980800,1688083200,-0.601,14884000,0.04,0.22,-0.48,1.593,5.255,TOR,EQUITY,LUC.TO,LUC.TO,LUCARA DIAMOND CORP,Lucara Diamond Corp.,1139322600,America/Toronto,EDT,-14400000,0.41,0.59,0.59,0.59,0.59,3.0,hold,1,26662000,0.059,53444000,127964000,0.595,1.176,176276000,47.968,0.388,0.0425,0.0556,109567000,-66039500,68830000,-0.638,-0.214,0.44097,0.30318,0.19644,USD,
5,1250 Homer Street,Suite 502,Vancouver,BC,V6B 2Y5,Canada,604-674-0272,https://lucaradiamond.com,Other Precious Metals & Mining,Basic Materials,"Lucara Diamond Corp., a diamond mining company, focuses on the development and operation of diamond properties in Africa. It holds 100% interests in the Karowe mine located in Botswana; and operates Clara Platform, a digital diamond sales platform. The company was formerly known as Bannockburn Resources Limited and changed its name to Lucara Diamond Corp. in August 2007. Lucara Diamond Corp. was incorporated in 1981 and is based in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. William  Lamb M.B.A.', 'age': 51, 'title': 'Pres, CEO & Director', 'yearBorn': 1971, 'fiscalYear': 2018, 'exercisedValue': 0, 'unexercisedValue': 0}",8,4,3,1,3,1693526400,1672444800,86400,4,0.405,0.41,0.4,0.41,0.405,0.41,0.4,0.41,1567641600,0.0,1.482594,10.25,1.8636364,19550,19550,128259,186630,186630,0.395,0.41,0,0,186561888,0.35,0.72,1.058351,0.419,0.50215,0.0,0.0,CAD,280860640,0.08444,329633324,455028992,221977,179855,1690761600,1693440000,0.0005,0.27045,0.16301,1.47,0.587,0.6984668,1672444800,1703980800,1688083200,-0.601,14884000,0.04,0.22,-0.48,1.593,5.255,TOR,EQUITY,LUC.TO,LUC.TO,LUCARA DIAMOND CORP,Lucara Diamond Corp.,1139322600,America/Toronto,EDT,-14400000,0.41,0.59,0.59,0.59,0.59,3.0,hold,1,26662000,0.059,53444000,127964000,0.595,1.176,176276000,47.968,0.388,0.0425,0.0556,109567000,-66039500,68830000,-0.638,-0.214,0.44097,0.30318,0.19644,USD,
6,1250 Homer Street,Suite 502,Vancouver,BC,V6B 2Y5,Canada,604-674-0272,https://lucaradiamond.com,Other Precious Metals & Mining,Basic Materials,"Lucara Diamond Corp., a diamond mining company, focuses on the development and operation of diamond properties in Africa. It holds 100% interests in the Karowe mine located in Botswana; and operates Clara Platform, a digital diamond sales platform. The company was formerly known as Bannockburn Resources Limited and changed its name to Lucara Diamond Corp. in August 2007. Lucara Diamond Corp. was incorporated in 1981 and is based in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Sophia  Shane', 'age': 60, 'title': 'Exec. Officer of Corp. Devel.', 'yearBorn': 1962, 'fiscalYear': 2009, 'exercisedValue': 0, 'unexercisedValue': 0}",8,4,3,1,3,1693526400,1672444800,86400,4,0.405,0.41,0.4,0.41,0.405,0.41,0.4,0.41,1567641600,0.0,1.482594,10.25,1.8636364,19550,19550,128259,186630,186630,0.395,0.41,0,0,186561888,0.35,0.72,1.058351,0.419,0.50215,0.0,0.0,CAD,280860640,0.08444,329633324,455028992,221977,179855,1690761600,1693440000,0.0005,0.27045,0.16301,1.47,0.587,0.6984668,1672444800,1703980800,1688083200,-0.601,14884000,0.04,0.22,-0.48,1.593,5.255,TOR,EQUITY,LUC.TO,LUC.TO,LUCARA DIAMOND CORP,Lucara Diamond Corp.,1139322600,America/Toronto,EDT,-14400000,0.41,0.59,0.59,0.59,0.59,3.0,hold,1,26662000,0.059,53444000,127964000,0.595,1.176,176276000,47.968,0.388,0.0425,0.0556,109567000,-66039500,68830000,-0.638,-0.214,0.44097,0.30318,0.19644,USD,
7,1250 Homer Street,Suite 502,Vancouver,BC,V6B 2Y5,Canada,604-674-0272,https://lucaradiamond.com,Other Precious Metals & Mining,Basic Materials,"Lucara Diamond Corp., a diamond mining company, focuses on the development and operation of diamond properties in Africa. It holds 100% interests in the Karowe mine located in Botswana; and operates Clara Platform, a digital diamond sales platform. The company was formerly known as Bannockburn Resources Limited and changed its name to Lucara Diamond Corp. in August 2007. Lucara Diamond Corp. was incorporated in 1981 and is based in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Steven  Lincoln', 'title': 'Director of Sales & Marketing', 'exercisedValue': 0, 'unexercisedValue': 0}",8,4,3,1,3,1693526400,1672444800,86400,4,0.405,0.41,0.4,0.41,0.405,0.41,0.4,0.41,1567641600,0.0,1.482594,10.25,1.8636364,19550,19550,128259,186630,186630,0.395,0.41,0,0,186561888,0.35,0.72,1.058351,0.419,0.50215,0.0,0.0,CAD,280860640,0.08444,329633324,455028992,221977,179855,1690761600,1693440000,0.0005,0.27045,0.16301,1.47,0.587,0.6984668,1672444800,1703980800,1688083200,-0.601,14884000,0.04,0.22,-0.48,1.593,5.255,TOR,EQUITY,LUC.TO,LUC.TO,LUCARA DIAMOND CORP,Lucara Diamond Corp.,1139322600,America/Toronto,EDT,-14400000,0.41,0.59,0.59,0.59,0.59,3.0,hold,1,26662000,0.059,53444000,127964000,0.595,1.176,176276000,47.968,0.388,0.0425,0.0556,109567000,-66039500,68830000,-0.638,-0.214,0.44097,0.30318,0.19644,USD,
8,1250 Homer Street,Suite 502,Vancouver,BC,V6B 2Y5,Canada,604-674-0272,https://lucaradiamond.com,Other Precious Metals & Mining,Basic Materials,"Lucara Diamond Corp., a diamond mining company, focuses on the development and operation of diamond properties in Africa. It holds 100% interests in the Karowe mine located in Botswana; and operates Clara Platform, a digital diamond sales platform. The company was formerly known as Bannockburn Resources Limited and changed its name to Lucara Diamond Corp. in August 2007. Lucara Diamond Corp. was incorporated in 1981 and is based in Vancouver, Canada.","{'maxAge': 1, 'name': 'Christopher  Schauffele', 'title': 'Project Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",8,4,3,1,3,1693526400,1672444800,86400,4,0.405,0.41,0.4,0.41,0.405,0.41,0.4,0.41,1567641600,0.0,1.482594,10.25,1.8636364,19550,19550,128259,186630,186630,0.395,0.41,0,0,186561888,0.35,0.72,1.058351,0.419,0.50215,0.0,0.0,CAD,280860640,0.08444,329633324,455028992,221977,179855,1690761600,1693440000,0.0005,0.27045,0.16301,1.47,0.587,0.6984668,1672444800,1703980800,1688083200,-0.601,14884000,0.04,0.22,-0.48,1.593,5.255,TOR,EQUITY,LUC.TO,LUC.TO,LUCARA DIAMOND CORP,Lucara Diamond Corp.,1139322600,America/Toronto,EDT,-14400000,0.41,0.59,0.59,0.59,0.59,3.0,hold,1,26662000,0.059,53444000,127964000,0.595,1.176,176276000,47.968,0.388,0.0425,0.0556,109567000,-66039500,68830000,-0.638,-0.214,0.44097,0.30318,0.19644,USD,
9,1250 Homer Street,Suite 502,Vancouver,BC,V6B 2Y5,Canada,604-674-0272,https://lucaradiamond.com,Other Precious Metals & Mining,Basic Materials,"Lucara Diamond Corp., a diamond mining company, focuses on the development and operation of diamond properties in Africa. It holds 100% interests in the Karowe mine located in Botswana; and operates Clara Platform, a digital diamond sales platform. The company was formerly known as Bannockburn Resources Limited and changed its name to Lucara Diamond Corp. in August 2007. Lucara Diamond Corp. was incorporated in 1981 and is based in Vancouver, Canada.","{'maxAge': 1, 'name': 'Robert  Eriksson', 'title': 'Investor Relations & PR Officer of Sweden', 'exercisedValue': 0, 'unexercisedValue': 0}",8,4,3,1,3,1693526400,1672444800,86400,4,0.405,0.41,0.4,0.41,0.405,0.41,0.4,0.41,1567641600,0.0,1.482594,10.25,1.8636364,19550,19550,128259,186630,186630,0.395,0.41,0,0,186561888,0.35,0.72,1.058351,0.419,0.50215,0.0,0.0,CAD,280860640,0.08444,329633324,455028992,221977,179855,1690761600,1693440000,0.0005,0.27045,0.16301,1.47,0.587,0.6984668,1672444800,1703980800,1688083200,-0.601,14884000,0.04,0.22,-0.48,1.593,5.255,TOR,EQUITY,LUC.TO,LUC.TO,LUCARA DIAMOND CORP,Lucara Diamond Corp.,1139322600,America/Toronto,EDT,-14400000,0.41,0.59,0.59,0.59,0.59,3.0,hold,1,26662000,0.059,53444000,127964000,0.595,1.176,176276000,47.968,0.388,0.0425,0.0556,109567000,-66039500,68830000,-0.638,-0.214,0.44097,0.30318,0.19644,USD,
